TimesH,Frame,NoMissing,5,5,19,19,20,20,26,26,41,41,50,50,54,54,63,63,64,64,69,69,73,73,79,79,85,85,95,95,99,99,114,114,134,134,136,136,137,137,140,140,143,143,144,144,159,159,165,165,173,173,174,174,191,191,194,194,205,205,208,208,211,211,212,212,213,213,225,225,227,227,235,235,252,252,254,254,269,269,284,284,288,288,316,316,321,321,324,324,336,336,358,358,359,359,372,372,401,401,402,402,409,409,414,414,417,417,424,424,428,428,434,434,441,441,446,446,465,465,470,470,481,481,482,482,496,496,523,523,535,535,545,545,554,554,564,564,573,573,591,591,651,651,696,696,746,746,861,861,964,964,1035,1035,1071,1071,1129,1129,1179,1179
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
166.75,667.0,,119.14299999999999,42.483999999999995,76.921,45.071000000000005,284.062,43.99100000000001,306.423,42.08,75.46300000000001,28.035999999999998,246.732,22.826,55.516000000000005,26.541,99.76,34.792,264.745,30.634,60.227,32.562,236.678,31.993000000000002,237.77200000000002,61.678000000000004,291.207,56.696000000000005,244.93599999999998,66.083,279.508,63.467,225.658,45.667,261.765,53.07899999999999,289.226,83.544,106.66,84.639,263.47700000000003,84.19,307.313,85.03399999999999,211.676,81.13,220.62900000000002,91.34899999999999,78.566,86.96799999999999,85.74600000000001,71.737,235.891,71.65899999999999,200.72799999999998,79.854,130.66299999999998,78.794,256.247,104.79799999999999,139.191,106.818,91.51100000000001,103.427,110.699,102.755,56.968999999999994,102.676,179.291,111.505,72.012,109.01899999999999,201.882,109.36399999999999,126.236,93.69,56.6,93.958,206.86599999999999,99.56299999999999,233.199,128.303,118.70100000000001,134.977,74.29,114.56200000000001,6.8660000000000005,124.758,220.05200000000002,124.845,103.01299999999999,148.445,231.253,154.537,240.43200000000002,150.665,245.011,140.80200000000002,210.185,170.355,,,4.055,168.46900000000002,291.76099999999997,174.127,91.234,175.27700000000002,242.59,170.59099999999998,206.169,159.347,66.895,160.533,294.474,157.234,211.97,164.09900000000002,76.741,16.582,262.842,193.57299999999998,70.432,188.733,234.30200000000002,190.61900000000003,72.041,19.543,239.255,19.665,256.003,177.762,79.892,175.796,24.166999999999998,185.72799999999998,196.78400000000002,182.688,,,283.103,28.983,272.85200000000003,52.544,,,,,,,,,,,,,,,,
167.0,668.0,,118.84200000000001,42.379,76.914,45.044,284.067,43.975,306.361,42.081,75.461,28.035999999999998,246.732,22.81,55.552,26.587,99.741,34.856,264.75,30.659000000000002,60.228,32.548,236.582,31.968000000000004,237.498,61.956,291.20799999999997,56.553000000000004,244.94299999999998,66.085,279.51099999999997,63.47,225.63400000000001,45.723,261.76099999999997,53.103,289.22900000000004,83.546,106.64200000000001,84.805,263.372,84.18700000000001,307.303,85.042,211.705,81.133,220.583,91.38600000000001,78.545,86.985,85.715,71.743,235.958,71.582,200.792,79.756,130.67,78.85600000000001,256.224,104.803,139.09799999999998,106.802,91.456,103.413,110.736,102.744,57.047,102.65299999999999,179.274,111.61200000000001,72.02600000000001,109.03200000000001,201.875,109.366,126.241,93.635,56.57,93.949,206.91099999999997,99.635,232.95,128.444,118.764,134.957,74.296,114.556,6.712999999999999,124.905,220.05599999999998,124.831,103.006,148.461,231.27700000000002,154.554,240.278,150.71,244.982,140.811,210.173,170.34,221.827,170.22799999999998,4.062,168.424,291.803,174.13099999999997,91.095,175.30200000000002,242.791,170.623,206.141,159.293,66.734,160.58100000000002,294.441,157.151,211.96400000000003,164.08,76.86,16.686,262.789,193.503,70.194,188.646,234.30900000000003,190.62099999999998,72.044,19.404,239.25799999999998,19.695,256.046,177.78900000000002,79.848,175.793,24.283,185.68900000000002,196.74099999999999,182.645,,,283.1,28.933000000000003,272.914,52.589,,,,,,,,,,,,,,,,
167.25,669.0,,118.819,42.416000000000004,76.888,44.931000000000004,284.08,43.96,306.358,42.051,75.428,28.081999999999997,246.69799999999998,22.744,55.608999999999995,26.605999999999998,99.70200000000001,34.858000000000004,264.752,30.69,60.214,32.569,236.56099999999998,31.923000000000002,237.45,62.041000000000004,291.16200000000003,56.791000000000004,244.955,66.125,279.531,63.464,225.601,45.729,261.769,53.095,289.215,83.57,106.723,85.089,263.27299999999997,84.15100000000001,307.404,84.928,211.71099999999998,81.12100000000001,220.512,91.432,78.556,86.98100000000001,85.709,71.735,236.051,71.507,200.916,79.65100000000001,130.631,78.914,256.297,104.745,139.072,106.772,91.411,103.382,110.882,102.73200000000001,57.067,102.645,179.30599999999998,111.624,71.997,108.97200000000001,201.88099999999997,109.306,126.236,93.633,56.495,94.029,206.938,99.723,232.92700000000002,128.404,118.74600000000001,135.004,74.236,114.54799999999999,6.507000000000001,125.09899999999999,220.074,124.757,102.98,148.487,231.268,154.517,240.287,150.708,244.97299999999998,140.798,210.199,170.34,221.81400000000002,170.13400000000001,4.011,168.421,292.027,174.01,91.068,175.27200000000002,242.679,170.606,206.115,159.24,66.737,160.564,294.36400000000003,157.126,211.99599999999998,164.115,76.87100000000001,16.692,262.743,193.417,70.124,188.68400000000003,234.373,190.62,72.053,19.419,239.171,19.783,256.035,177.738,79.84,175.787,24.186999999999998,185.713,196.774,182.671,175.416,65.06,283.105,28.844,272.903,52.661,,,,,,,,,,,,,,,,
167.5,670.0,,118.682,42.41,76.936,45.108000000000004,284.097,43.949,306.362,42.043,75.413,28.127,246.69400000000002,22.756,55.644,26.646,99.677,34.945,264.738,30.738000000000003,60.202,32.604,236.58,31.859,237.46599999999998,62.04600000000001,291.17,56.856,244.97799999999998,66.15100000000001,279.623,63.545,225.50799999999998,45.843999999999994,261.811,53.155,289.288,83.557,106.71600000000001,85.105,263.212,84.171,307.335,84.954,211.68,81.119,220.40400000000002,91.50200000000001,78.523,87.001,85.74799999999999,71.763,235.87599999999998,71.53,200.888,79.683,130.675,78.979,256.198,104.814,139.003,106.848,91.397,103.455,110.774,102.756,56.964,102.444,179.295,111.80799999999999,71.994,109.01299999999999,201.924,109.35700000000001,,,56.422,94.027,206.915,99.73299999999999,232.972,128.434,118.72,135.035,74.233,114.579,6.417999999999999,125.23299999999999,220.013,124.904,102.94200000000001,148.477,231.22400000000002,154.50799999999998,240.264,150.667,244.99400000000003,140.727,210.218,170.37,221.838,170.015,4.0280000000000005,168.31099999999998,291.86,174.033,91.102,175.3,242.88099999999997,170.605,206.07299999999998,159.201,66.831,160.524,294.399,157.138,211.99200000000002,164.158,76.91199999999999,16.772000000000002,262.747,193.48,70.35300000000001,188.793,234.364,190.623,72.069,19.430999999999997,239.05,19.852999999999998,255.972,177.688,79.825,175.78900000000002,24.29,185.69400000000002,196.761,182.625,175.62099999999998,64.89399999999999,283.15,28.863000000000003,272.922,52.748999999999995,,,,,,,,,,,,,,,,
167.75,671.0,,118.65799999999999,42.422,76.949,45.083,284.047,43.941,306.379,42.052,75.459,28.076,246.615,22.775,55.678000000000004,26.67,99.715,34.964,264.723,30.778000000000002,60.223,32.594,236.645,31.774,237.63099999999997,61.873000000000005,291.149,56.897,244.99200000000002,66.156,279.664,63.528,225.43400000000003,45.878,261.756,53.173,289.34,83.588,106.78399999999999,85.39200000000001,263.218,84.17,307.315,85.01700000000001,211.63,81.10600000000001,220.358,91.485,78.475,87.05799999999999,85.77,71.763,235.90599999999998,71.546,200.916,79.771,130.649,79.013,256.246,104.666,138.916,106.852,91.255,103.541,110.78299999999999,102.727,56.843999999999994,102.374,179.322,111.73299999999999,71.976,109.02799999999999,201.979,109.38600000000001,,,56.494,93.978,206.90099999999998,99.76100000000001,232.965,128.374,118.725,135.014,74.235,114.63799999999999,6.252000000000001,125.152,219.92700000000002,124.96600000000001,102.96799999999999,148.484,231.233,154.511,240.239,150.691,245.017,140.63,210.19799999999998,170.34900000000002,221.888,169.993,3.997,168.25,291.747,174.12,91.15799999999999,175.335,242.986,170.57299999999998,206.11,159.18200000000002,66.763,160.534,294.382,157.003,212.02,164.174,76.936,16.799,262.743,193.476,70.304,188.74599999999998,234.303,190.695,72.061,19.427,239.028,19.9,255.93400000000003,177.68099999999998,79.836,175.80900000000003,24.217,185.66,196.80599999999998,182.671,175.62599999999998,65.063,283.145,28.873,272.95,52.912,,,,,,,,,,,,,,,,
168.0,672.0,,118.59200000000001,42.409,76.98899999999999,45.173,284.015,43.938,306.29900000000004,42.06,75.47399999999999,28.101999999999997,246.597,22.796999999999997,55.666000000000004,26.65,99.742,35.005,264.722,30.774,60.208999999999996,32.63,236.618,31.734,237.361,62.141999999999996,291.16200000000003,56.864,245.02,66.17,279.642,63.476000000000006,225.361,45.958,261.812,53.196999999999996,289.39799999999997,83.566,106.836,85.40799999999999,263.178,84.2,307.29900000000004,85.08,211.635,81.109,220.37599999999998,91.491,78.471,87.05,85.734,71.759,235.85,71.585,200.912,79.85,130.69,79.05199999999999,256.16900000000004,104.787,138.885,106.708,91.31200000000001,103.589,110.791,102.70700000000001,56.896,102.417,179.296,112.072,71.99600000000001,109.054,201.959,109.318,,,56.511,94.016,206.89700000000002,99.81200000000001,233.085,128.332,118.728,135.034,74.234,114.626,6.189,125.15899999999999,219.85,125.098,102.99,148.46,231.237,154.488,240.261,150.64700000000002,245.043,140.644,210.18599999999998,170.34400000000002,221.851,169.835,4.019,168.195,291.509,174.171,91.17200000000001,175.203,242.952,170.485,206.11900000000003,159.17,66.664,160.517,294.35900000000004,156.999,212.005,164.16400000000002,76.789,16.805999999999997,262.806,193.399,70.547,188.518,234.295,190.739,72.039,19.539,239.013,19.929000000000002,255.952,177.69,79.836,175.832,24.253,185.6,196.775,182.678,175.628,65.131,283.242,28.983,272.933,53.098,,,,,,,,,,,,,,,,
168.25,673.0,,118.596,42.428999999999995,76.983,45.199,284.047,43.94,306.255,42.023999999999994,75.546,27.965999999999998,246.574,22.807,55.641999999999996,26.694000000000003,99.773,35.021,264.709,30.815,60.225,32.635999999999996,236.574,31.741999999999997,237.43099999999998,62.081,291.154,56.935,244.993,66.189,279.655,63.479,225.40900000000002,45.917,261.73,53.258,289.383,83.561,106.89,85.46700000000001,263.08299999999997,84.26700000000001,307.428,85.06200000000001,211.62900000000002,81.108,220.331,91.555,78.521,87.01899999999999,85.749,71.783,235.905,71.586,200.822,79.893,130.725,79.132,256.18,104.807,138.89600000000002,106.646,91.289,103.705,110.759,102.75,56.916000000000004,102.32700000000001,179.38099999999997,112.00399999999999,71.99600000000001,109.07799999999999,201.972,109.374,,,56.478,94.03299999999999,206.88299999999998,99.84700000000001,233.109,128.43,118.64200000000001,134.994,74.233,114.648,6.184,125.20100000000001,219.882,125.03399999999999,103.00399999999999,148.486,231.217,154.42700000000002,240.266,150.659,245.025,140.627,210.188,170.365,221.808,169.637,4.039,168.15400000000002,291.666,174.10299999999998,91.125,175.222,242.84599999999998,170.321,206.14,159.154,66.71300000000001,160.517,294.389,156.963,211.957,164.18599999999998,76.796,16.792,262.77,193.373,70.79899999999999,188.463,234.479,190.65200000000002,72.04899999999999,19.491,239.097,19.863,255.877,177.675,79.862,175.804,24.281,185.553,196.80200000000002,182.707,175.725,65.26899999999999,283.163,28.997,272.942,53.122,,,,,,,,,,,,,,,,
168.5,674.0,,118.52600000000001,42.411,77.01,45.25,284.014,43.893,306.27,42.042,75.457,28.003,246.56099999999998,22.816999999999997,55.653999999999996,26.691999999999997,99.79299999999999,35.051,264.712,30.820999999999998,60.22,32.623000000000005,236.602,31.683000000000003,237.476,62.038000000000004,291.193,56.891000000000005,244.998,66.183,279.695,63.508,225.13400000000001,46.239,261.686,53.233999999999995,289.431,83.57,106.94200000000001,85.426,263.072,84.26,307.468,85.064,211.65400000000002,81.12,220.358,91.485,78.482,87.09,85.765,71.788,235.801,71.563,200.75900000000001,79.985,130.796,79.164,256.17,104.77799999999999,138.714,106.712,91.274,103.723,110.82700000000001,102.75299999999999,56.754,102.397,179.287,112.02,71.933,109.073,201.99900000000002,109.33,,,56.678999999999995,94.045,206.859,99.99,233.18900000000002,128.57,118.64299999999999,134.93200000000002,74.232,114.603,6.343,125.073,219.799,125.182,103.005,148.488,231.19400000000002,154.503,240.217,150.74200000000002,245.018,140.64600000000002,210.24900000000002,170.416,221.738,169.65599999999998,4.052,168.24099999999999,291.575,173.99900000000002,91.10799999999999,175.27200000000002,242.801,170.195,206.13,159.114,66.468,160.602,294.377,156.915,211.995,164.25799999999998,76.801,16.753,262.756,193.36700000000002,70.726,188.50599999999997,234.44299999999998,190.703,72.035,19.544,239.09099999999998,19.956,255.85299999999998,177.61700000000002,79.824,175.84099999999998,24.294,185.55200000000002,196.825,182.72299999999998,175.737,65.21300000000001,283.093,28.930999999999997,272.955,53.293,94.63600000000001,181.002,,,,,,,,,,,,,,
168.75,675.0,,118.48,42.394,76.992,45.223,284.004,43.918,306.245,42.077,75.507,27.969,246.507,22.796,55.659,26.72,99.80799999999999,35.098,264.717,30.808000000000003,60.231,32.582,236.553,31.715,237.38099999999997,62.07899999999999,291.125,56.917,245.019,66.195,279.705,63.505,224.97299999999998,46.358999999999995,261.689,53.205,289.405,83.56700000000001,107.087,85.527,263.02099999999996,84.25,307.445,85.027,211.605,81.161,220.171,91.54299999999999,78.476,87.16799999999999,85.801,71.768,235.88299999999998,71.495,200.763,80.025,130.76,79.227,255.957,104.91,138.72,106.686,91.292,103.81,110.88,102.785,56.667,102.406,179.225,112.17200000000001,71.911,109.001,201.986,109.33200000000001,,,56.68899999999999,94.046,206.81799999999998,99.991,233.08700000000002,128.651,118.552,134.96,74.215,114.555,6.461,125.09,219.75799999999998,125.212,102.95700000000001,148.49,231.15400000000002,154.56799999999998,240.19299999999998,150.726,245.123,140.451,210.278,170.46200000000002,221.61900000000003,169.493,4.032,168.298,291.582,174.01,91.14200000000001,175.157,242.845,170.179,206.123,159.093,66.508,160.565,294.39799999999997,156.827,211.982,164.245,76.814,16.817999999999998,262.749,193.364,70.845,188.438,234.532,190.709,72.024,19.453,238.99900000000002,20.082,255.87099999999998,177.7,79.891,175.88099999999997,24.318,185.555,196.83700000000002,182.735,175.863,65.35600000000001,282.795,28.701,272.935,53.413000000000004,94.0,181.0,,,,,,,,,,,,,,
169.0,676.0,,118.57700000000001,42.428999999999995,76.968,45.232,283.96299999999997,43.871,306.22,42.092,75.455,27.98,246.5,22.781999999999996,55.684,26.77,99.801,35.113,264.721,30.818,60.28,32.658,236.543,31.663,237.298,62.13,291.139,56.901,245.054,66.188,279.756,63.513999999999996,224.83700000000002,46.44,261.725,53.177,289.335,83.594,106.975,85.306,263.056,84.209,307.44,85.11200000000001,211.63099999999997,81.171,220.08700000000002,91.66799999999999,78.487,87.149,85.821,71.767,235.922,71.54899999999999,200.718,80.046,130.762,79.251,255.799,105.06,138.673,106.68299999999999,91.264,103.809,110.79700000000001,102.757,56.94,102.54299999999999,179.21599999999998,112.134,71.902,108.993,201.997,109.348,,,56.723,94.09700000000001,206.80700000000002,99.999,233.205,128.653,118.64200000000001,134.884,74.222,114.54899999999999,6.513999999999999,125.10799999999999,219.697,125.256,102.925,148.498,231.207,154.545,240.149,150.73,245.13299999999998,140.504,210.29,170.46400000000003,221.298,169.365,4.069,168.3,291.642,173.977,91.116,175.273,242.896,170.141,206.09799999999998,159.018,66.43,160.513,294.406,156.784,212.00099999999998,164.27200000000002,76.74600000000001,16.791,262.767,193.36599999999999,70.913,188.42700000000002,234.42,190.75099999999998,72.072,19.509,238.896,20.147000000000002,255.873,177.68599999999998,79.918,175.86,24.32,185.583,196.829,182.731,175.85299999999998,65.344,282.914,28.666,272.879,53.536,94.0,181.0,,,,,,,,,,,,,,
169.25,677.0,,118.655,42.386,76.984,45.276,283.982,43.873000000000005,306.166,42.089,75.437,28.089000000000002,246.507,22.81,55.674,26.799,99.837,35.093,264.7,30.849,60.236000000000004,32.721,236.476,31.682,237.28400000000002,62.178999999999995,291.106,56.83,245.019,66.212,279.768,63.536,224.388,47.067,261.67400000000004,53.176,289.278,83.59899999999999,107.06200000000001,85.539,263.137,84.265,307.432,85.05,211.66099999999997,81.139,220.00900000000001,91.73299999999999,78.559,87.11,85.79799999999999,71.816,235.96599999999998,71.497,200.747,79.975,130.767,79.266,255.81599999999997,105.12799999999999,138.644,106.805,91.11,104.038,110.74,102.634,57.023,102.569,179.15099999999998,112.081,71.926,108.96799999999999,202.033,109.36200000000001,,,56.70399999999999,94.139,206.812,100.09100000000001,233.092,128.659,118.68799999999999,134.869,74.247,114.51899999999999,6.635,125.071,219.667,125.39200000000001,102.90100000000001,148.501,231.209,154.547,240.15,150.746,245.09,140.554,210.25,170.445,221.395,169.333,4.118,168.37400000000002,291.57099999999997,173.967,91.137,175.25099999999998,242.94799999999998,170.112,206.082,159.037,66.395,160.625,294.432,156.773,212.045,164.30200000000002,76.773,16.805,262.828,193.32299999999998,70.883,188.40599999999998,234.34799999999998,190.75799999999998,72.07300000000001,19.551,238.87599999999998,20.172,255.945,177.761,79.902,175.797,24.419,185.58,196.80599999999998,182.722,175.799,65.143,282.97,28.713,272.873,53.591,93.53399999999999,180.558,,,,,,,,,,,,,,
169.5,678.0,,118.64,42.445,76.97800000000001,45.298,284.002,43.881,306.156,42.077,75.434,28.156,246.481,22.81,55.68600000000001,26.809,99.829,35.077,264.711,30.899,60.243,32.705999999999996,236.468,31.814,237.248,62.233999999999995,291.121,56.806000000000004,245.023,66.21300000000001,279.742,63.479,224.324,47.143,261.621,53.17,289.277,83.62299999999999,106.855,85.008,263.117,84.27799999999999,307.384,85.023,211.646,81.113,220.08599999999998,91.721,78.604,87.12200000000001,85.84100000000001,71.852,235.92,71.535,200.737,79.99600000000001,130.835,79.21600000000001,255.75,105.167,138.306,107.051,91.208,103.927,110.72200000000001,102.635,57.053000000000004,102.478,179.207,112.147,71.935,108.921,202.08599999999998,109.37799999999999,,,56.74100000000001,94.148,206.834,100.139,233.308,128.753,,,74.346,114.51799999999999,6.685,125.083,219.675,125.391,102.93799999999999,148.47299999999998,231.172,154.57,240.135,150.791,245.08700000000002,140.539,210.287,170.44099999999997,221.30700000000002,169.389,4.165,168.229,291.44599999999997,173.77900000000002,91.146,175.231,242.981,170.11599999999999,206.146,159.071,66.337,160.606,294.414,156.752,211.993,164.25099999999998,76.77600000000001,16.838,262.871,193.294,70.874,188.46,234.514,190.709,72.108,19.656,238.88400000000001,20.257,255.86700000000002,177.831,79.903,175.821,24.266,185.515,196.791,182.734,175.799,64.813,283.033,28.712,272.87,53.515,93.634,180.61700000000002,,,,,,,,,,,,,,
169.75,679.0,,118.61,42.42100000000001,76.965,45.254,284.02299999999997,43.876999999999995,306.236,42.148,75.382,28.261999999999997,246.47299999999998,22.825,55.723,26.785,99.84200000000001,35.097,264.698,30.910999999999998,60.214,32.738,236.408,31.929000000000002,237.16299999999998,62.336999999999996,291.14099999999996,56.773999999999994,245.043,66.22800000000001,279.744,63.458,224.31400000000002,47.195,261.605,53.228,289.29,83.603,106.853,84.961,263.043,84.208,307.35400000000004,85.10600000000001,211.673,81.133,220.02599999999998,91.821,78.625,87.12799999999999,85.853,71.868,235.855,71.555,200.74599999999998,80.013,130.671,79.312,255.704,105.221,138.615,106.87700000000001,91.198,103.978,110.65899999999999,102.652,57.041000000000004,102.46,179.162,112.242,71.947,108.887,202.081,109.363,126.287,93.61399999999999,56.769,94.191,206.817,100.171,233.517,128.755,,,74.408,114.48700000000001,6.699,125.06200000000001,219.704,125.43,102.919,148.49,231.113,154.60399999999998,240.06099999999998,150.906,245.03900000000002,140.648,210.30599999999998,170.46599999999998,221.16299999999998,169.428,4.148,168.328,291.454,173.576,91.21,175.166,242.93599999999998,170.06,206.215,159.094,66.236,160.649,294.377,156.667,212.077,164.358,76.729,16.785999999999998,262.851,193.321,71.05199999999999,188.424,234.453,190.69400000000002,72.092,19.825,238.968,20.171,255.887,177.858,79.883,175.855,24.405,185.485,196.773,182.722,175.861,64.702,283.069,28.796,272.82,53.516999999999996,93.47399999999999,180.63400000000001,,,,,,,,,,,,,,
170.0,680.0,,118.896,42.521,76.983,45.218999999999994,284.018,43.824,306.272,42.163999999999994,75.319,28.345,246.467,22.795,55.718,26.838,99.815,35.095,264.678,30.765,60.175,32.729,236.438,31.866999999999997,237.155,62.266999999999996,291.155,56.758,245.018,66.211,279.726,63.43899999999999,224.274,47.152,261.60900000000004,53.284,289.341,83.56200000000001,107.191,85.679,262.959,84.18,307.393,85.09899999999999,211.66099999999997,81.138,220.03099999999998,91.825,78.628,87.12799999999999,85.85600000000001,71.883,235.797,71.678,200.778,79.954,130.656,79.428,255.601,105.18299999999999,138.74,106.91,91.206,103.965,110.684,102.64200000000001,57.136,102.40700000000001,179.22,112.242,71.954,108.912,202.101,109.37100000000001,126.20299999999999,93.58200000000001,56.766999999999996,94.152,206.84900000000002,100.09200000000001,233.46099999999998,128.863,,,74.391,114.50299999999999,6.7170000000000005,125.07700000000001,219.77700000000002,125.432,102.92200000000001,148.495,231.014,154.679,240.00799999999998,150.918,245.05700000000002,140.792,210.304,170.477,221.167,169.449,4.173,168.262,291.515,173.68200000000002,91.21600000000001,175.084,243.058,170.076,206.085,158.945,66.252,160.642,294.33299999999997,156.659,212.065,164.301,76.749,16.783,262.824,193.257,70.99600000000001,188.451,234.577,190.69,72.124,19.83,238.929,20.233,255.843,177.87,79.987,175.80700000000002,24.436,185.43200000000002,196.794,182.67700000000002,175.91299999999998,64.8,283.06,28.831999999999997,272.813,53.611999999999995,93.25200000000001,180.544,,,,,,,,,,,,,,
170.25,681.0,,118.895,42.54600000000001,76.959,45.18899999999999,283.97700000000003,43.798,306.339,42.178000000000004,75.303,28.291999999999998,246.417,22.789,55.733999999999995,26.83,99.891,35.059,264.67400000000004,30.768,60.224,32.808,236.417,31.908,237.146,62.273,291.16200000000003,56.7,245.02700000000002,66.19800000000001,279.728,63.41,224.33900000000003,47.12,261.61400000000003,53.29,289.328,83.587,106.885,85.06700000000001,262.961,84.22,307.349,85.113,211.66400000000002,81.17,219.976,91.854,78.622,87.10600000000001,85.868,71.896,235.873,71.685,200.75099999999998,79.957,130.636,79.442,255.565,105.178,138.921,106.991,91.24,103.98899999999999,110.60600000000001,102.631,57.254,102.477,179.148,112.257,71.946,108.962,202.114,109.40100000000001,126.227,93.736,56.781000000000006,94.081,206.887,100.1,233.61700000000002,128.757,,,74.433,114.501,6.686,125.00399999999999,219.858,125.366,102.95,148.468,231.041,154.69899999999998,239.987,150.993,244.97400000000002,140.875,210.27900000000002,170.484,221.06,169.60299999999998,4.18,168.324,291.441,173.835,91.23200000000001,175.03,243.033,170.043,206.041,158.912,66.365,160.531,294.401,156.565,212.104,164.396,76.812,16.885,262.809,193.253,71.021,188.34799999999998,234.63099999999997,190.65200000000002,72.139,19.884,238.908,20.255,255.795,177.843,79.977,175.833,24.448,185.426,196.796,182.708,175.953,64.918,282.998,28.781,272.816,53.604,93.273,180.72799999999998,,,,,,,,,,,,,,
170.5,682.0,,118.95,42.625,76.969,45.239,283.959,43.795,306.351,42.214,75.271,28.304000000000002,246.359,22.795,55.785,26.865,99.897,35.088,264.678,30.746,60.251000000000005,32.893,236.333,31.978,237.15400000000002,62.281000000000006,291.122,56.706,245.05599999999998,66.207,279.723,63.36600000000001,224.11,47.328,261.546,53.357,289.28,83.57799999999999,106.921,85.04899999999999,262.952,84.162,307.373,85.031,211.641,81.18,219.922,91.889,78.67,87.117,85.81,71.861,235.855,71.714,200.71200000000002,79.954,130.622,79.484,255.63099999999997,105.12,138.963,107.053,91.271,104.001,110.706,102.649,57.133,102.43,179.06900000000002,112.279,71.937,108.984,202.088,109.37799999999999,126.26799999999999,93.794,56.847,94.12299999999999,206.855,100.039,233.715,128.66,,,74.487,114.478,6.707000000000001,124.978,219.857,125.49600000000001,102.927,148.44799999999998,231.00799999999998,154.67,239.967,151.003,244.976,140.947,210.262,170.5,221.101,169.679,4.203,168.347,291.42900000000003,173.74200000000002,91.414,175.13299999999998,243.109,170.03599999999997,205.995,158.87,66.516,160.471,294.30400000000003,156.554,212.13400000000001,164.422,76.709,16.896,262.816,193.33900000000003,71.092,188.356,234.838,190.638,72.15899999999999,19.974,238.763,20.432000000000002,255.791,177.83900000000003,79.97399999999999,175.803,24.441,185.37400000000002,196.804,182.613,175.865,64.628,283.061,28.814,272.801,53.641000000000005,93.303,180.708,,,,,,,,,,,,,,
170.75,683.0,,119.064,42.778,76.972,45.286,283.94599999999997,43.836000000000006,306.366,42.192,75.251,28.289,246.29,22.820999999999998,55.783,26.865,99.876,35.133,264.657,30.779,60.255,32.912,236.25099999999998,32.09,237.132,62.312,291.073,56.688,245.047,66.181,279.692,63.346000000000004,224.27900000000002,47.15,261.539,53.368,289.256,83.566,107.07799999999999,85.35600000000001,262.94,84.16799999999999,307.401,84.975,211.644,81.195,219.93900000000002,91.93700000000001,78.688,87.126,85.86200000000001,71.867,235.94799999999998,71.604,200.717,79.904,130.714,79.557,255.555,105.073,139.04,107.21799999999999,91.32600000000001,103.992,110.693,102.65799999999999,57.12,102.37899999999999,178.929,112.43700000000001,71.949,108.95700000000001,202.07299999999998,109.322,126.26100000000001,93.775,56.888999999999996,94.074,206.88,100.04799999999999,233.645,128.722,,,74.527,114.476,6.683,124.98200000000001,219.87900000000002,125.43799999999999,102.961,148.428,230.976,154.675,239.91099999999997,151.049,245.015,140.872,210.29,170.52,221.051,169.713,4.231,168.332,291.45,173.613,91.375,175.05200000000002,243.06099999999998,169.94299999999998,205.986,158.852,66.498,160.483,294.38599999999997,156.528,212.102,164.362,76.697,16.877,262.866,193.30200000000002,71.194,188.233,234.66299999999998,190.65599999999998,72.14399999999999,19.965999999999998,238.71400000000003,20.491,255.775,177.83900000000003,79.958,175.797,24.433000000000003,185.455,196.843,182.646,175.86900000000003,64.619,283.03,28.743000000000002,272.811,53.611000000000004,93.414,180.645,299.025,50.766000000000005,,,,,,,,,,,,
