TimesH,Frame,NoMissing,3,3,4,4,9,9,11,11,14,14,15,15,21,21,27,27,28,28,32,32,36,36,43,43,44,44,46,46,47,47,49,49,50,50,51,51,55,55,57,57,58,58,63,63,65,65,67,67,71,71,74,74,75,75,87,87,124,124,127,127,130,130,133,133,134,134,143,143,153,153,154,154,159,159,160,160,163,163,166,166,171,171,175,175,180,180,182,182,185,185,195,195,203,203,205,205,207,207,209,209,211,211,212,212,214,214,216,216,217,217,218,218,220,220,221,221,226,226,231,231,233,233,234,234,236,236,325,325,330,330,332,332,335,335,340,340,343,343,345,345,475,475,477,477,545,545,593,593,621,621,843,843,862,862,881,881,1037,1037,1174,1174,1186,1186
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
412.25,1649.0,,46.586000000000006,157.463,132.713,157.329,216.207,161.345,103.613,161.231,73.499,161.97899999999998,227.108,150.876,270.457,150.921,188.859,157.001,66.666,152.175,192.551,172.03900000000002,243.50900000000001,175.35,201.40900000000002,183.958,105.314,180.645,192.34900000000002,164.12599999999998,39.080999999999996,165.28799999999998,179.44299999999998,163.694,201.359,164.577,247.22,167.71900000000002,21.695,170.037,267.33299999999997,167.613,210.67,171.56599999999997,45.36,191.127,23.84,191.282,216.463,195.514,233.453,193.976,184.97299999999998,196.13400000000001,201.113,198.15900000000002,222.274,187.77,102.258,96.98,245.142,101.2,89.54899999999999,103.189,194.372,102.811,223.11900000000003,86.41799999999999,114.0,90.0,131.184,113.588,233.172,114.292,84.447,118.537,92.95299999999999,112.62,190.484,120.318,205.49099999999999,103.945,107.333,106.441,249.215,107.99,71.143,127.68700000000001,105.51,127.928,60.86,131.141,210.017,129.621,61.448,124.251,201.89700000000002,125.945,130.735,125.18,238.188,124.572,230.673,140.952,273.485,141.811,126.67,148.338,197.34799999999998,143.203,152.982,150.33100000000002,213.91099999999997,143.51,70.881,147.459,288.837,148.774,71.807,137.726,282.47,136.86,66.00399999999999,140.662,239.644,139.54399999999998,265.233,141.804,224.44799999999998,78.541,131.004,87.12700000000001,208.535,82.865,197.245,87.777,118.339,73.54,93.24600000000001,75.839,209.532,74.42699999999999,235.545,132.034,225.248,171.783,222.232,116.053,98.67299999999999,152.233,121.103,63.717,182.11900000000003,138.22,242.035,146.286,84.20100000000001,158.665,230.668,109.75399999999999,104.81200000000001,120.93299999999999,137.946,119.896
412.5,1650.0,,46.623999999999995,157.411,132.747,157.442,216.179,161.421,103.62899999999999,161.251,73.291,161.968,227.196,150.84799999999998,270.388,150.888,188.907,157.019,66.582,152.064,192.463,172.183,243.44799999999998,175.343,201.391,183.91,105.305,180.637,192.355,164.16099999999997,38.955,165.574,179.493,163.47,201.362,164.578,247.176,167.707,21.784000000000002,170.02200000000002,267.279,167.705,210.713,171.43099999999998,45.342,191.09,23.849,191.268,216.421,195.50799999999998,233.59099999999998,193.896,185.035,196.071,201.123,198.202,222.201,187.75,102.23700000000001,96.971,245.138,101.21700000000001,89.527,103.245,194.312,102.76799999999999,223.12900000000002,86.40100000000001,114.45100000000001,89.43700000000001,131.224,113.54899999999999,233.21599999999998,114.236,84.45,118.49600000000001,92.939,112.65299999999999,190.52,120.245,205.463,103.926,107.334,106.376,249.236,108.024,71.15100000000001,127.74700000000001,105.59899999999999,128.001,60.912,131.17,209.976,129.609,61.437,124.20299999999999,201.899,125.934,130.656,125.104,238.122,124.494,230.676,140.989,273.49,141.733,126.697,148.363,197.356,143.262,152.931,150.286,213.922,143.489,70.934,147.535,288.846,148.69799999999998,71.831,137.75,282.522,136.859,66.245,140.71200000000002,239.658,139.545,265.217,141.869,224.43599999999998,78.586,130.989,87.10799999999999,208.56400000000002,82.85700000000001,197.21599999999998,87.779,118.335,73.652,93.251,75.847,209.544,74.405,235.513,132.03,225.269,171.967,222.299,116.075,98.65100000000001,152.219,120.936,63.647,182.108,138.225,242.02599999999998,146.261,84.215,158.753,230.59799999999998,109.07799999999999,104.804,120.93700000000001,137.929,119.898
412.75,1651.0,,46.635,157.409,132.77100000000002,157.431,216.21599999999998,161.406,103.694,161.203,73.495,161.888,227.179,150.813,270.394,150.888,188.959,156.967,66.65899999999999,152.404,192.542,172.16299999999998,243.416,175.27,201.419,183.967,105.315,180.666,192.3,164.153,39.093,165.385,179.41099999999997,163.71,201.4,164.547,247.16400000000002,167.69,21.814,170.02700000000002,267.278,167.655,210.725,171.446,45.386,191.105,23.853,191.21099999999998,216.46099999999998,195.489,233.467,193.78,185.03099999999998,196.145,201.09599999999998,198.082,222.202,187.703,102.292,96.975,245.21,101.213,89.56200000000001,103.25399999999999,194.327,102.70700000000001,223.132,86.406,114.444,89.499,131.195,113.512,233.185,114.244,84.598,118.609,92.973,112.729,190.519,120.37200000000001,205.524,103.796,107.242,106.426,249.172,107.959,71.203,127.825,105.773,127.99,60.983000000000004,131.08,209.985,129.692,61.513000000000005,124.165,201.989,125.93299999999999,130.55100000000002,125.193,238.03799999999998,124.48899999999999,230.644,141.011,273.566,141.74,126.75,148.355,197.31,143.234,152.97799999999998,150.314,213.96400000000003,143.493,70.846,147.514,288.996,148.43200000000002,71.852,137.713,282.54400000000004,136.816,66.304,140.734,239.65099999999998,139.53799999999998,265.309,142.046,224.392,78.601,131.02100000000002,87.075,208.604,82.898,197.22,87.786,118.368,73.673,93.189,75.874,209.495,74.403,235.521,132.02700000000002,225.305,172.019,222.347,116.03299999999999,98.56700000000001,152.29,120.835,63.555,181.988,138.259,242.023,146.351,84.344,158.721,,,104.709,120.816,137.965,119.906
413.0,1652.0,,46.772,157.355,132.832,157.433,216.217,161.406,103.72200000000001,161.201,73.494,161.929,227.13099999999997,150.841,270.342,150.845,188.923,156.944,66.707,152.33100000000002,192.578,172.16,243.354,175.268,201.487,183.928,105.25399999999999,180.72,192.268,164.162,39.166,165.229,179.37900000000002,163.735,201.365,164.423,247.18,167.69299999999998,21.97,169.88400000000001,267.087,167.821,210.69400000000002,171.484,45.365,191.15400000000002,23.881,191.23,216.53099999999998,195.49599999999998,233.511,193.75799999999998,185.015,196.40200000000002,201.05700000000002,198.048,222.202,187.738,102.277,96.926,245.208,101.17399999999999,89.529,103.307,194.333,102.709,223.13,86.368,114.0,91.0,131.132,113.51100000000001,233.16400000000002,114.286,84.551,118.64399999999999,92.965,112.758,190.581,120.34100000000001,205.472,103.846,107.165,106.397,249.18099999999998,107.97,71.19,127.846,106.027,128.066,60.981,131.094,209.94799999999998,129.69,61.513999999999996,124.212,202.105,125.85700000000001,130.611,125.17399999999999,237.977,124.43,230.63,141.041,273.54200000000003,141.774,126.73200000000001,148.291,197.287,143.256,153.07299999999998,150.24200000000002,213.97799999999998,143.502,70.822,147.44799999999998,288.95099999999996,148.597,71.791,137.691,282.6,136.806,66.293,140.747,239.613,139.514,265.421,142.043,224.40599999999998,78.52600000000001,131.049,87.051,208.593,82.87100000000001,197.202,87.78299999999999,118.48700000000001,73.64399999999999,93.162,75.84899999999999,209.52900000000002,74.436,235.511,132.02,225.287,172.092,222.455,115.944,98.605,152.29399999999998,120.665,63.222,182.07299999999998,138.207,241.982,146.284,84.37700000000001,158.786,230.71599999999998,109.723,104.71700000000001,120.785,137.987,119.9
413.25,1653.0,,46.802,157.34799999999998,132.877,157.442,216.247,161.392,103.693,161.173,73.352,161.972,227.075,150.86700000000002,270.32099999999997,150.792,188.938,156.966,66.73,152.358,192.545,172.093,243.37599999999998,175.26,201.544,183.8,105.274,180.702,192.313,164.18099999999998,39.126999999999995,165.395,179.31900000000002,163.725,201.278,164.41400000000002,247.11900000000003,167.696,21.980999999999998,169.891,267.08099999999996,167.94099999999997,210.683,171.576,45.316,191.185,23.884,191.199,216.39,195.584,233.459,193.852,185.033,196.46,201.167,198.138,222.15400000000002,187.66,102.26299999999999,96.906,245.157,101.208,89.541,103.28299999999999,194.34900000000002,102.62899999999999,223.15099999999998,86.396,114.494,89.414,131.265,113.536,233.21400000000003,114.292,84.545,118.664,92.95100000000001,112.719,190.622,120.255,205.485,103.82799999999999,107.176,106.516,249.183,107.97200000000001,71.184,127.785,105.834,128.005,61.035,131.053,209.981,129.637,61.464,124.164,202.25,125.874,130.726,125.132,237.89,124.35799999999999,230.612,141.029,273.566,141.751,126.74600000000001,148.22799999999998,197.331,143.24,153.121,150.246,213.97099999999998,143.444,70.821,147.55700000000002,288.974,148.696,71.72399999999999,137.689,282.605,136.826,66.141,140.796,239.502,139.481,265.356,141.996,224.35,78.601,131.123,87.03399999999999,208.601,82.90299999999999,197.225,87.77600000000001,118.475,73.706,93.166,75.851,209.498,74.431,235.481,132.01,225.27,172.092,222.322,115.741,98.594,152.309,120.561,63.136,182.081,138.21200000000002,241.96900000000002,146.235,84.32,158.841,230.611,109.323,104.73299999999999,120.781,138.033,119.855
413.5,1654.0,,46.872,157.14,132.922,157.411,216.261,161.394,103.68299999999999,161.214,73.297,161.908,226.97799999999998,150.873,270.329,150.798,188.898,156.986,66.738,152.44,192.593,172.03900000000002,243.35299999999998,175.18200000000002,201.45,183.857,105.271,180.649,192.285,164.169,38.894,165.301,179.417,163.713,201.268,164.38400000000001,247.09599999999998,167.683,22.128,169.91,267.178,167.88099999999997,210.645,171.49400000000003,45.305,191.187,23.898000000000003,191.208,216.375,195.543,233.437,193.95,184.986,196.324,201.15900000000002,198.09400000000002,222.09599999999998,187.493,102.32,96.859,245.261,101.289,89.538,103.355,194.335,102.555,223.136,86.421,114.501,89.47,131.22299999999998,113.571,233.157,114.26299999999999,84.58,118.594,92.906,112.618,190.581,120.23299999999999,205.481,103.796,107.141,106.525,249.155,107.991,71.178,127.71799999999999,105.73100000000001,127.96,61.047,131.016,209.97299999999998,129.592,61.388000000000005,124.085,202.195,125.88600000000001,130.77200000000002,125.111,237.921,124.335,230.572,141.034,273.543,141.75799999999998,126.804,148.235,197.358,143.259,153.201,150.248,213.942,143.435,70.62,147.624,288.934,148.576,71.704,137.67,282.66700000000003,136.781,66.111,140.821,239.505,139.47299999999998,265.368,141.963,224.30700000000002,78.738,131.179,87.041,208.59,82.936,197.24900000000002,87.76899999999999,118.475,73.788,93.242,75.855,209.549,74.458,235.475,132.009,225.294,172.08700000000002,222.257,115.664,98.579,152.306,120.684,63.196999999999996,181.99900000000002,138.259,242.023,146.325,84.444,158.76,230.639,109.258,104.719,120.75299999999999,138.014,119.81700000000001
413.75,1655.0,,46.817,157.159,132.892,157.41,216.28799999999998,161.356,103.639,161.252,73.443,161.935,226.93900000000002,150.877,270.323,150.78,188.831,157.023,66.78699999999999,152.702,192.56799999999998,172.063,243.421,175.137,201.43,183.889,105.245,180.653,192.328,164.10299999999998,38.899,165.317,179.399,163.827,201.24599999999998,164.32299999999998,247.09599999999998,167.696,22.076999999999998,169.952,267.122,167.88299999999998,210.632,171.44299999999998,45.32899999999999,191.11700000000002,23.921999999999997,191.252,216.332,195.46599999999998,233.347,193.968,184.963,196.359,201.227,198.335,222.07,187.565,102.365,96.853,245.31900000000002,101.31200000000001,89.53299999999999,103.36200000000001,194.368,102.53200000000001,223.11599999999999,86.476,114.52799999999999,89.74799999999999,131.231,113.60799999999999,233.233,114.227,84.699,118.555,92.77600000000001,112.37899999999999,190.58599999999998,120.274,205.45,103.78200000000001,107.098,106.583,249.153,108.0,71.211,127.738,105.56,127.94200000000001,61.108000000000004,131.02,209.955,129.55100000000002,61.474,124.07600000000001,202.174,125.88600000000001,130.878,125.04899999999999,237.97400000000002,124.32600000000001,230.53400000000002,141.049,273.512,141.82299999999998,126.87799999999999,148.268,197.4,143.234,153.23,150.276,213.93,143.406,70.548,147.561,288.909,148.612,71.685,137.631,282.712,136.717,66.085,140.877,239.52700000000002,139.481,265.343,142.039,224.37400000000002,78.697,131.112,87.05799999999999,208.611,82.934,197.24400000000003,87.76299999999999,118.507,73.82600000000001,93.29299999999999,75.88600000000001,209.49099999999999,74.441,235.483,132.02200000000002,225.33,172.165,222.351,115.726,98.6,152.27100000000002,120.791,63.403,181.922,138.308,242.041,146.319,84.375,158.72,230.53599999999997,109.197,104.509,120.829,137.998,119.74799999999999
414.0,1656.0,,46.802,157.122,132.881,157.435,216.282,161.341,103.59,161.181,73.357,161.954,227.00900000000001,150.839,270.345,150.765,188.83700000000002,157.02100000000002,66.844,152.865,192.553,172.11900000000003,243.49900000000002,175.21,201.524,183.733,105.26700000000001,180.66400000000002,192.33599999999998,164.08700000000002,38.818000000000005,165.378,179.362,163.88400000000001,201.234,164.3,247.106,167.692,22.084,169.924,267.16200000000003,168.00099999999998,210.63400000000001,171.601,45.816,191.433,23.921999999999997,191.208,216.457,195.425,233.157,193.99400000000003,185.10299999999998,196.295,201.236,198.356,222.016,187.554,102.305,96.87799999999999,245.28,101.23899999999999,89.555,103.37200000000001,194.396,102.52,223.09,86.488,114.492,89.529,131.195,113.60799999999999,233.173,114.229,84.772,118.61399999999999,92.712,112.353,190.605,120.23100000000001,205.445,103.744,106.96,106.574,249.12099999999998,107.98299999999999,71.202,127.723,105.617,127.939,61.041000000000004,130.986,209.90200000000002,129.52200000000002,61.306999999999995,124.054,201.993,125.829,130.858,125.07600000000001,237.94,124.28,230.521,141.063,273.476,141.813,126.965,148.283,197.44400000000002,143.205,153.13,150.262,213.925,143.33,70.608,147.61700000000002,289.02299999999997,148.439,71.627,137.637,282.751,136.755,66.116,140.922,239.512,139.461,265.315,141.863,224.37099999999998,78.719,131.125,87.022,208.62400000000002,82.934,197.225,87.749,118.57,73.804,93.287,75.855,209.47400000000002,74.492,235.48,132.017,225.335,172.12099999999998,222.25599999999997,115.613,98.57600000000001,152.284,120.811,63.545,181.86,138.39600000000002,242.051,146.22799999999998,84.198,158.829,230.6,109.17200000000001,104.57799999999999,120.851,137.974,119.809
414.25,1657.0,,46.782,157.208,132.878,157.47799999999998,216.293,161.29399999999998,103.6,161.13,73.164,161.893,226.9,150.852,270.35900000000004,150.73,188.854,157.066,66.976,153.042,192.532,172.15200000000002,243.44299999999998,175.215,201.495,183.727,105.236,180.58599999999998,192.31099999999998,164.104,38.830999999999996,165.274,179.30700000000002,163.832,201.192,164.196,247.102,167.695,22.219,169.938,267.204,167.987,210.60299999999998,171.585,45.641999999999996,191.363,23.908,191.19299999999998,216.377,195.386,233.09099999999998,193.858,185.07299999999998,196.31,201.185,198.06799999999998,222.112,187.607,102.351,96.855,245.31799999999998,101.198,89.516,103.40899999999999,194.36700000000002,102.444,223.09599999999998,86.5,114.406,89.9,131.222,113.613,233.18200000000002,114.21700000000001,84.777,118.594,92.742,112.351,190.528,120.213,205.389,103.699,106.86200000000001,106.585,249.072,107.975,71.22399999999999,127.76,105.609,127.91,61.063,131.003,209.877,129.47799999999998,61.25,124.025,202.007,125.775,130.94899999999998,125.06,237.795,124.109,230.513,141.026,273.471,141.781,127.014,148.27200000000002,197.465,143.19899999999998,153.20600000000002,150.264,213.929,143.341,70.488,147.582,288.972,148.523,71.604,137.59799999999998,282.778,136.727,66.083,140.91299999999998,239.458,139.429,265.281,141.908,224.37900000000002,78.745,131.151,87.045,208.61700000000002,82.939,197.255,87.743,118.649,73.953,93.35700000000001,75.855,209.52700000000002,74.483,235.467,132.01,225.283,172.075,222.285,115.463,98.52600000000001,152.248,120.802,63.52,181.83,138.422,242.09,146.213,84.30799999999999,158.65200000000002,230.68200000000002,109.18299999999999,104.601,120.811,137.972,119.824
414.5,1658.0,,46.706,157.27100000000002,132.893,157.516,216.271,161.347,103.56,161.158,73.232,161.863,226.80599999999998,150.864,270.363,150.795,188.87099999999998,157.082,66.892,153.218,192.44,172.352,243.41,175.252,201.43599999999998,183.642,105.208,180.622,192.33900000000003,164.18599999999998,38.937,165.15599999999998,179.227,163.863,201.192,164.206,247.079,167.68900000000002,22.104,169.915,267.248,168.084,210.62400000000002,171.47400000000002,45.777,191.481,23.929000000000002,191.145,216.407,195.49400000000003,233.113,193.75099999999998,185.078,196.278,201.25799999999998,198.08700000000002,222.047,187.425,102.37799999999999,96.876,245.399,101.27,89.514,103.384,194.361,102.363,223.08700000000002,86.507,114.38799999999999,90.051,131.249,113.60600000000001,233.111,114.24600000000001,84.781,118.63600000000001,92.81,112.381,190.517,120.23100000000001,205.375,103.72200000000001,106.79,106.61399999999999,249.05700000000002,107.96600000000001,71.262,127.74600000000001,105.60600000000001,127.884,61.111000000000004,130.987,209.892,129.447,61.215,124.012,202.03,125.758,131.014,125.198,237.66,123.96600000000001,230.41,140.983,273.47700000000003,141.766,127.055,148.2,197.40900000000002,143.143,153.196,150.205,213.903,143.379,70.454,147.605,289.073,148.48,71.584,137.49200000000002,282.808,136.666,66.171,140.89700000000002,239.46200000000002,139.411,265.047,141.797,224.452,78.639,131.173,87.012,208.58,82.946,197.253,87.7,118.698,73.958,93.309,75.91199999999999,209.446,74.456,235.47400000000002,131.998,225.31,172.081,222.324,115.389,98.539,152.261,120.77600000000001,63.321000000000005,181.796,138.438,242.017,146.083,84.404,158.62,230.736,109.181,104.639,120.88600000000001,137.933,119.844
414.75,1659.0,,46.794,157.3,132.903,157.481,216.293,161.363,103.588,161.084,73.383,161.80200000000002,226.657,150.907,270.371,150.78,188.812,157.065,66.941,153.203,192.52599999999998,172.209,243.357,175.257,201.34799999999998,183.593,105.23700000000001,180.59400000000002,192.35299999999998,164.201,39.007,165.06,179.187,163.796,201.229,164.25,247.082,167.679,22.109,169.998,267.175,168.16400000000002,210.64,171.456,45.803999999999995,191.393,23.953000000000003,191.078,216.271,195.512,233.239,193.942,185.115,196.252,201.2,198.03099999999998,222.12400000000002,187.56,102.436,96.867,245.40900000000002,101.314,89.545,103.406,194.285,102.272,223.11,86.464,114.389,90.006,131.291,113.64299999999999,233.19799999999998,114.273,84.84700000000001,118.764,92.834,112.27799999999999,190.53900000000002,120.23200000000001,205.322,103.715,106.695,106.634,249.03,107.96600000000001,71.33800000000001,127.82600000000001,105.652,127.87899999999999,61.088,130.939,209.873,129.37,61.278,123.955,201.99200000000002,125.713,131.118,125.18,237.373,123.705,230.429,140.981,273.423,141.84,127.15799999999999,148.22,197.34599999999998,143.15200000000002,153.16899999999998,150.179,213.96099999999998,143.365,70.59100000000001,147.64700000000002,289.02099999999996,148.6,71.51100000000001,137.514,282.882,136.71,66.332,140.928,239.451,139.392,265.058,141.914,224.558,78.508,131.17,87.02799999999999,208.595,82.95100000000001,197.235,87.71,118.709,73.911,93.36399999999999,75.888,209.46,74.458,235.44799999999998,132.004,225.25400000000002,172.084,222.25099999999998,115.29299999999999,98.51100000000001,152.22899999999998,120.819,63.36600000000001,181.822,138.486,241.988,145.94799999999998,84.507,158.753,229.71900000000002,106.324,104.676,120.898,137.955,119.833
