TimesH,Frame,NoMissing,111,111,122,122,142,142,173,173,176,176,179,179,181,181,184,184,185,185,186,186,187,187,195,195,208,208,210,210,219,219,221,221,222,222,225,225,228,228,229,229,230,230,238,238,248,248,249,249,251,251,254,254,256,256,263,263,266,266,271,271,273,273,280,280,285,285,288,288,290,290,296,296,305,305,455,455
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
102.75,411.0,,94.25,122.823,166.017,114.905,147.099,144.789,132.166,158.14600000000002,145.786,160.868,237.325,159.665,309.469,163.261,127.632,148.78,121.84299999999999,147.109,214.572,154.156,228.926,150.253,247.829,154.715,128.644,174.055,79.619,175.283,264.70599999999996,164.03900000000002,224.803,168.80599999999998,93.369,168.67700000000002,210.30599999999998,166.743,247.61,167.29,120.441,181.38,285.223,181.24400000000003,54.955,187.299,306.66700000000003,175.08700000000002,261.737,175.52599999999998,51.023999999999994,178.921,68.993,178.627,294.948,178.926,258.048,192.257,238.003,195.68,119.296,198.113,256.957,201.851,229.829,190.528,138.684,191.812,107.819,189.953,277.67900000000003,191.958,73.497,208.425,288.78700000000003,196.332,253.668,151.071
103.0,412.0,,94.22399999999999,122.796,165.99,114.9,147.077,144.765,132.19299999999998,158.14600000000002,145.828,160.881,237.32299999999998,159.648,309.394,163.235,127.617,148.736,121.884,147.093,214.636,154.011,228.976,150.24,247.893,154.661,128.605,174.07,79.63600000000001,175.28400000000002,264.707,164.035,224.80700000000002,168.796,93.35700000000001,168.672,210.28,166.732,247.622,167.27599999999998,120.436,181.37400000000002,285.212,181.18,54.922,187.28099999999998,306.663,174.929,261.742,175.493,51.005,178.893,69.097,178.795,294.966,178.94,258.039,192.24599999999998,237.96200000000002,195.657,119.24600000000001,198.028,256.948,201.868,229.83900000000003,190.523,138.686,191.791,107.822,189.94799999999998,277.665,191.96099999999998,73.45100000000001,208.368,288.83099999999996,196.332,253.66400000000002,151.05
103.25,413.0,,94.288,122.801,165.988,114.897,147.115,144.752,132.187,158.135,145.851,160.88299999999998,237.294,159.621,309.399,163.145,127.649,148.717,121.882,147.094,214.324,154.158,228.94299999999998,150.217,247.917,154.69799999999998,128.563,174.05900000000003,79.649,175.285,264.728,164.051,224.81599999999997,168.792,93.35,168.653,210.301,166.72799999999998,247.609,167.294,120.412,181.359,285.19,181.083,54.934,187.282,306.613,174.975,261.709,175.49900000000002,50.986999999999995,178.87400000000002,69.072,178.778,294.933,178.945,258.017,192.25,237.926,195.63299999999998,119.251,197.90599999999998,256.955,201.87599999999998,229.86599999999999,190.521,138.688,191.77900000000002,107.853,189.96900000000002,277.658,191.96599999999998,73.458,208.34599999999998,288.82599999999996,196.34799999999998,253.65099999999998,151.058
103.5,414.0,,94.162,122.777,165.985,114.90100000000001,147.086,144.751,132.159,158.123,145.819,160.863,237.28400000000002,159.631,309.425,163.185,127.59899999999999,148.702,121.79299999999999,147.129,214.361,154.148,228.937,150.231,247.863,154.681,128.513,174.06,79.623,175.263,264.658,164.02,224.833,168.748,93.339,168.649,210.27900000000002,166.731,247.62099999999998,167.247,120.367,181.345,285.187,181.082,54.92100000000001,187.25400000000002,306.676,175.033,261.717,175.47099999999998,50.975,178.84599999999998,69.105,178.858,294.863,178.96599999999998,258.018,192.236,237.90099999999998,195.666,119.23700000000001,197.796,256.932,201.868,229.78799999999998,190.512,138.679,191.775,107.82799999999999,189.954,277.671,191.965,73.53699999999999,208.29,288.809,196.321,253.62,151.079
103.75,415.0,,94.205,122.79899999999999,165.975,114.904,147.084,144.749,132.127,158.11700000000002,145.799,160.858,237.304,159.60299999999998,309.431,163.22299999999998,127.681,148.72899999999998,121.742,147.119,214.024,154.195,228.924,150.205,247.83900000000003,154.681,128.52100000000002,174.05200000000002,79.59,175.3,264.659,164.058,224.827,168.74,93.32600000000001,168.644,210.25099999999998,166.74099999999999,247.65400000000002,167.213,120.331,181.34,285.168,181.05700000000002,54.888000000000005,187.257,306.69599999999997,174.99900000000002,261.732,175.46200000000002,50.966,178.822,69.10600000000001,178.72,294.879,178.958,258.018,192.225,237.899,195.635,119.264,197.734,256.937,201.872,229.745,190.503,138.672,191.766,107.89399999999999,189.922,277.66700000000003,191.96,73.472,208.34599999999998,288.686,196.18599999999998,253.579,151.109
104.0,416.0,,94.11200000000001,122.77,165.96400000000003,114.915,147.05200000000002,144.762,132.121,158.122,145.85299999999998,160.82,237.313,159.621,309.449,163.244,127.699,148.81799999999998,121.741,147.089,214.15400000000002,154.129,228.959,150.214,247.804,154.702,128.503,174.063,79.564,175.304,264.613,164.014,224.834,168.718,93.325,168.63,210.271,166.71900000000002,247.671,167.21900000000002,120.318,181.332,285.133,181.07299999999998,54.878,187.24400000000003,306.733,175.03,261.748,175.44,51.034,178.858,69.083,178.65,294.873,178.967,258.004,192.21200000000002,237.899,195.628,119.285,197.706,256.957,201.862,229.778,190.54,138.658,191.74900000000002,107.90299999999999,189.92,277.655,191.987,73.508,208.403,288.72,196.185,253.592,151.16899999999998
104.25,417.0,,94.12200000000001,122.765,165.937,114.911,147.04399999999998,144.796,132.119,158.072,145.849,160.827,237.31799999999998,159.63,309.372,163.26,127.69,148.898,121.821,147.05200000000002,214.28400000000002,154.08,228.95,150.20600000000002,247.795,154.711,128.537,174.06099999999998,79.557,175.267,264.613,164.06099999999998,224.84,168.72099999999998,93.31,168.636,210.291,166.705,247.69,167.236,120.325,181.33,285.121,181.046,54.82899999999999,187.218,306.70099999999996,174.982,261.70799999999997,175.46900000000002,51.126999999999995,178.896,68.97399999999999,178.35,294.813,178.995,257.991,192.21400000000003,237.88299999999998,195.644,119.325,197.708,256.97900000000004,201.84799999999998,229.77200000000002,190.542,138.634,191.726,107.93700000000001,189.9,277.683,191.99,73.37899999999999,208.38,288.751,196.239,253.61700000000002,151.132
104.5,418.0,,94.094,122.809,165.947,114.921,147.043,144.815,132.10399999999998,158.06,145.915,160.817,237.33700000000002,159.631,309.442,163.205,127.666,148.922,121.84,147.012,214.40200000000002,154.042,228.93599999999998,150.196,247.733,154.69799999999998,128.56,174.065,79.515,175.298,264.617,164.021,224.835,168.753,93.301,168.61900000000003,210.298,166.674,247.648,167.2,120.31700000000001,181.329,285.138,180.919,54.809,187.21599999999998,306.762,175.014,261.697,175.46099999999998,51.176,178.918,68.962,178.37099999999998,294.778,179.002,257.976,192.218,237.85,195.62400000000002,119.319,197.713,256.955,201.85,229.796,190.53799999999998,138.621,191.731,107.96700000000001,189.905,277.67,192.00099999999998,73.399,208.36,288.72700000000003,196.25,253.609,151.153
104.75,419.0,,94.18700000000001,122.801,165.94299999999998,114.906,147.094,144.774,132.121,158.075,145.9,160.836,237.359,159.624,309.42900000000003,163.14700000000002,127.69200000000001,148.906,121.751,147.053,213.93400000000003,154.035,228.96099999999998,150.161,247.725,154.696,128.53,174.071,79.54,175.275,264.61400000000003,164.00900000000001,224.855,168.738,93.302,168.612,210.303,166.675,247.648,167.2,120.36200000000001,181.34,285.132,180.90099999999998,54.841,187.247,306.808,174.979,261.711,175.46400000000003,51.152,178.957,69.07300000000001,178.584,294.82599999999996,178.982,257.978,192.204,237.838,195.585,119.348,197.62900000000002,256.922,201.863,229.805,190.53400000000002,138.623,191.727,107.95700000000001,189.91099999999997,277.71,191.986,73.46300000000001,208.327,288.631,196.202,253.604,151.178
105.0,420.0,,94.152,122.815,165.908,114.92200000000001,147.049,144.817,132.106,158.092,145.912,160.83,237.335,159.632,309.533,162.981,127.699,148.97,121.69,147.048,214.516,153.93200000000002,228.99,150.144,247.709,154.705,128.553,174.06900000000002,79.518,175.28900000000002,264.586,163.97299999999998,224.88400000000001,168.72,93.29700000000001,168.612,210.285,166.65400000000002,247.646,167.183,120.375,181.35,285.17900000000003,180.826,54.772,187.26,306.81,174.965,261.694,175.46599999999998,51.156000000000006,178.94799999999998,69.079,178.725,294.865,178.977,257.95799999999997,192.205,237.838,195.52,119.354,197.541,256.92400000000004,201.86,229.797,190.53099999999998,138.63,191.736,107.994,189.903,277.70599999999996,191.976,73.498,208.325,288.48,196.178,253.65900000000002,151.216
105.25,421.0,,94.184,122.84299999999999,165.929,114.921,147.067,144.817,132.105,158.09799999999998,146.001,160.814,237.33700000000002,159.64,309.44,163.135,127.698,149.012,121.773,147.003,214.58,153.921,229.002,150.144,247.81599999999997,154.695,128.615,174.065,79.52199999999999,175.31400000000002,264.625,164.00400000000002,224.88099999999997,168.708,93.304,168.602,210.363,166.679,247.638,167.192,120.38799999999999,181.334,285.157,180.857,54.783,187.267,306.873,174.99400000000003,261.642,175.46599999999998,51.231,178.918,69.123,178.84,294.85900000000004,178.985,257.942,192.19299999999998,237.856,195.56900000000002,119.256,197.482,256.931,201.84400000000002,229.82,190.51,138.627,191.725,108.001,189.878,277.697,191.988,73.419,208.287,288.437,196.18599999999998,253.692,151.121
105.5,422.0,,94.21700000000001,122.87,165.91099999999997,114.9,147.1,144.813,132.124,158.10299999999998,146.047,160.798,237.33,159.643,309.374,163.201,127.667,148.993,121.704,146.981,214.657,153.851,229.037,150.14,247.812,154.653,128.629,174.05700000000002,79.547,175.287,264.637,164.08,224.90900000000002,168.66400000000002,93.303,168.602,210.335,166.69099999999997,247.612,167.203,120.417,181.324,285.153,180.822,54.758,187.24200000000002,306.89099999999996,174.835,261.601,175.493,51.223,178.935,69.155,178.93400000000003,294.845,179.00599999999997,257.936,192.2,237.862,195.56,119.249,197.373,256.918,201.83,229.769,190.50099999999998,138.614,191.729,107.992,189.877,277.699,191.988,73.47800000000001,208.25400000000002,288.348,196.162,253.733,151.058
105.75,423.0,,94.131,122.863,165.90400000000002,114.91,147.162,144.821,132.134,158.09799999999998,146.122,160.773,237.28900000000002,159.632,309.285,163.245,127.65700000000001,148.94799999999998,121.514,147.04399999999998,214.674,153.888,229.03799999999998,150.153,247.86,154.611,128.561,174.054,79.525,175.25599999999997,264.586,164.082,224.903,168.657,93.29899999999999,168.59099999999998,210.34099999999998,166.65599999999998,247.555,167.18400000000003,120.427,181.33,285.154,180.74599999999998,54.73,187.23,306.868,174.768,261.572,175.45,51.214,178.916,69.196,179.1,294.85200000000003,179.003,257.936,192.207,237.831,195.524,119.291,197.333,256.873,201.815,229.755,190.47799999999998,138.627,191.705,108.005,189.877,277.688,191.97,73.491,208.226,288.369,196.215,253.71099999999998,151.123
106.0,424.0,,94.068,122.851,165.912,114.90799999999999,147.181,144.789,132.122,158.093,146.166,160.784,237.31900000000002,159.68,309.41200000000003,163.219,127.68299999999999,148.94899999999998,121.53200000000001,147.031,214.571,153.934,229.063,150.171,247.891,154.624,128.512,174.05,79.52,175.201,264.593,164.084,224.91400000000002,168.64,93.291,168.56099999999998,210.37900000000002,166.65200000000002,247.59099999999998,167.14,120.48899999999999,181.354,285.144,180.747,54.725,187.248,306.934,174.795,261.569,175.368,51.247,178.90900000000002,69.236,179.158,294.897,178.988,257.918,192.203,237.88299999999998,195.46400000000003,119.33200000000001,197.38099999999997,256.849,201.804,229.72299999999998,190.46900000000002,138.623,191.709,107.999,189.878,277.704,191.963,73.449,208.136,288.253,196.144,253.706,151.084
106.25,425.0,,94.01,122.796,165.896,114.90299999999999,147.21200000000002,144.78,132.1,158.072,146.151,160.829,237.313,159.636,309.444,163.232,127.662,148.933,121.604,146.964,214.338,153.984,229.051,150.162,247.892,154.644,128.556,174.06099999999998,79.46300000000001,175.195,264.499,164.0,224.91,168.665,93.29,168.58900000000003,210.36700000000002,166.64700000000002,247.638,167.16099999999997,120.49,181.342,285.121,180.696,54.742,187.273,306.926,174.919,261.625,175.38299999999998,51.293,178.93099999999998,69.15100000000001,179.062,294.881,178.987,257.928,192.196,237.86700000000002,195.456,119.321,197.433,256.805,201.794,229.74900000000002,190.459,138.628,191.703,108.01299999999999,189.882,277.718,191.949,73.289,208.10299999999998,288.29400000000004,196.19799999999998,253.685,151.102
106.5,426.0,,93.995,122.771,165.908,114.899,147.222,144.78,132.089,158.065,146.067,160.843,237.252,159.63,309.392,163.41299999999998,127.663,148.97799999999998,121.611,146.94299999999998,214.304,154.03799999999998,229.054,150.178,247.94299999999998,154.661,128.547,174.05599999999998,79.502,175.168,264.483,163.989,224.878,168.68099999999998,93.272,168.563,210.352,166.63,247.65099999999998,167.13299999999998,120.50200000000001,181.338,285.07,180.68599999999998,54.76,187.293,306.866,174.951,261.652,175.298,51.351000000000006,178.975,69.158,179.101,294.887,178.977,257.911,192.19,237.854,195.419,119.49799999999999,197.57,256.815,201.785,229.707,190.47099999999998,138.62,191.676,108.025,189.868,277.71,191.947,73.267,208.082,288.434,196.155,253.649,151.083
106.75,427.0,,94.04899999999999,122.85,165.908,114.90700000000001,147.222,144.803,132.065,158.054,146.089,160.857,237.227,159.593,309.35,163.377,127.677,148.991,121.62100000000001,146.898,214.581,153.946,229.042,150.16899999999998,247.923,154.64700000000002,128.562,174.063,79.488,175.162,264.541,164.085,224.907,168.669,93.25299999999999,168.562,210.315,166.646,247.615,167.158,120.484,181.332,285.08799999999997,180.722,54.721000000000004,187.27,306.847,174.979,261.659,175.35299999999998,51.35,178.977,69.179,179.097,294.941,178.983,257.911,192.18099999999998,237.83,195.421,119.542,197.60299999999998,256.808,201.77900000000002,229.673,190.47799999999998,138.61,191.68400000000003,108.075,189.88299999999998,277.73400000000004,191.94299999999998,73.22800000000001,208.05200000000002,288.369,196.146,253.618,151.093
107.0,428.0,,94.038,122.87299999999999,165.894,114.906,147.105,144.77200000000002,132.078,158.094,146.039,160.869,237.24200000000002,159.599,309.407,163.297,127.67399999999999,148.946,121.584,146.925,214.85299999999998,153.894,229.01,150.183,247.935,154.614,128.515,174.06599999999997,79.49,175.16400000000002,264.54200000000003,164.035,224.88099999999997,168.639,93.243,168.56900000000002,210.328,166.63299999999998,247.66,167.12599999999998,120.48200000000001,181.333,285.144,180.766,54.707,187.27599999999998,306.851,174.986,261.652,175.41,51.298,178.99099999999999,69.16,179.185,294.987,178.977,257.911,192.18400000000003,237.843,195.389,119.443,197.524,256.815,201.77200000000002,229.74599999999998,190.46599999999998,138.614,191.69400000000002,108.045,189.878,277.772,191.924,73.28699999999999,208.048,288.276,196.168,253.62,151.187
107.25,429.0,,93.979,122.829,165.893,114.902,147.05200000000002,144.78,132.059,158.079,146.13,160.765,237.207,159.601,309.439,163.16,127.7,148.906,121.616,146.911,214.887,153.782,228.99400000000003,150.179,247.954,154.622,128.601,174.045,79.472,175.15900000000002,264.591,163.993,224.90900000000002,168.637,93.244,168.565,210.394,166.59,247.667,167.109,120.505,181.343,285.111,180.791,54.681999999999995,187.29,306.926,174.91099999999997,262.0,176.0,51.333999999999996,179.00599999999997,69.211,179.31900000000002,294.99,178.97799999999998,257.875,192.175,237.85,195.40099999999998,119.47200000000001,197.47400000000002,256.817,201.77,229.753,190.482,138.614,191.683,108.065,189.878,277.758,191.892,73.29899999999999,208.02599999999998,288.348,196.15400000000002,253.641,151.136
107.5,430.0,,93.963,122.806,165.88099999999997,114.913,147.111,144.765,132.05200000000002,158.056,146.112,160.792,237.22799999999998,159.59,309.336,163.172,127.735,148.906,121.54799999999999,146.954,214.868,153.71200000000002,229.035,150.162,248.05,154.57399999999998,128.602,174.043,79.461,175.158,264.572,163.958,224.947,168.639,93.23899999999999,168.55900000000003,210.396,166.65900000000002,247.649,167.072,120.491,181.333,285.096,180.79,54.621,187.263,306.913,174.858,262.0,176.0,51.365,179.043,69.193,179.387,294.98400000000004,178.979,257.86,192.18200000000002,237.833,195.423,119.45,197.49400000000003,256.818,201.78099999999998,229.71099999999998,190.493,138.612,191.68099999999998,108.045,189.86599999999999,277.769,191.877,73.305,207.957,288.283,196.108,253.666,151.075
107.75,431.0,,93.895,122.78200000000001,165.88099999999997,114.89,147.02100000000002,144.713,132.037,158.048,146.155,160.782,237.25900000000001,159.615,309.319,163.183,127.73299999999999,148.865,121.52600000000001,146.91899999999998,214.93900000000002,153.68200000000002,229.015,150.138,248.06599999999997,154.585,128.55700000000002,174.05700000000002,79.434,175.178,264.569,163.946,224.955,168.678,93.228,168.567,210.41,166.60299999999998,247.757,167.04,120.477,181.335,285.097,180.713,54.583,187.24400000000003,306.85400000000004,174.90900000000002,262.0,176.0,51.332,179.00900000000001,69.263,179.343,294.967,178.977,257.839,192.203,237.829,195.377,119.47200000000001,197.482,256.834,201.77,229.66099999999997,190.512,138.588,191.67700000000002,108.031,189.864,277.748,191.873,73.289,207.90900000000002,288.257,196.03900000000002,253.658,151.07
108.0,432.0,,93.93700000000001,122.824,165.852,114.89200000000001,146.991,144.702,132.041,158.02700000000002,146.172,160.817,237.21400000000003,159.638,309.269,163.295,127.82799999999999,148.887,121.522,146.88299999999998,214.955,153.678,229.0,150.137,248.082,154.582,128.526,174.07299999999998,79.434,175.209,264.564,163.91400000000002,224.949,168.66299999999998,93.226,168.562,210.447,166.572,247.734,167.011,120.47399999999999,181.347,285.04200000000003,180.67700000000002,54.571000000000005,187.231,306.775,174.86900000000003,261.59,175.485,51.405,179.019,69.237,179.305,294.942,178.989,257.84,192.204,237.81,195.38,119.45,197.34099999999998,256.823,201.75,229.68,190.498,138.58100000000002,191.666,108.05799999999999,189.89,277.752,191.864,73.278,207.93200000000002,288.306,196.05599999999998,253.65400000000002,151.046
108.25,433.0,,93.887,122.831,165.838,114.899,147.096,144.713,132.09,158.006,146.16299999999998,160.816,237.24200000000002,159.65200000000002,309.259,163.235,127.823,148.863,121.637,146.859,214.99900000000002,153.655,229.041,150.11,248.085,154.624,128.532,174.06900000000002,79.45,175.24200000000002,264.616,163.956,224.954,168.61900000000003,93.227,168.59099999999998,210.44400000000002,166.54,247.77,167.013,120.432,181.351,285.062,180.65599999999998,54.638999999999996,187.227,306.721,174.764,261.512,175.57,51.435,178.993,69.212,179.33900000000003,295.018,178.988,257.853,192.209,237.79,195.378,119.45100000000001,197.257,256.844,201.738,229.704,190.51,138.58100000000002,191.66099999999997,108.07700000000001,189.872,277.73900000000003,191.854,73.294,207.919,288.173,196.00900000000001,253.643,151.092
108.5,434.0,,93.95,122.802,165.812,114.895,147.02200000000002,144.701,132.084,157.99,146.11,160.832,237.213,159.661,309.154,163.342,127.773,148.839,121.60700000000001,146.847,215.05200000000002,153.608,229.082,150.093,248.041,154.626,128.491,174.08599999999998,79.46,175.24200000000002,264.707,164.01,224.958,168.609,93.228,168.59099999999998,210.449,166.50900000000001,247.808,167.03,120.431,181.35299999999998,285.061,180.63299999999998,54.656000000000006,187.227,306.772,174.757,261.506,175.44099999999997,51.43,179.00400000000002,69.118,179.195,294.957,178.99599999999998,257.862,192.196,237.785,195.34,119.463,197.25400000000002,256.869,201.72400000000002,229.707,190.50799999999998,138.602,191.655,108.07700000000001,189.87599999999998,277.72,191.856,73.186,207.821,288.319,196.007,253.607,151.107
108.75,435.0,,93.984,122.757,165.81,114.913,146.965,144.708,132.10399999999998,157.977,145.993,160.904,237.23,159.67600000000002,309.161,163.297,127.75,148.832,121.565,146.872,215.16,153.592,229.014,150.11700000000002,248.03,154.621,128.496,174.07299999999998,79.505,175.257,264.69,163.96400000000003,224.929,168.593,93.23200000000001,168.574,210.458,166.52599999999998,247.80900000000003,167.041,120.47,181.356,285.055,180.64700000000002,54.676,187.237,306.746,174.72099999999998,261.535,175.445,51.361000000000004,178.97799999999998,69.225,179.30599999999998,294.943,178.984,257.855,192.192,237.77599999999998,195.355,119.464,197.29,256.856,201.703,229.718,190.49599999999998,138.597,191.644,108.086,189.89,277.737,191.84599999999998,73.128,207.787,288.295,195.989,253.68,151.07299999999998
109.0,436.0,,93.96600000000001,122.775,165.804,114.904,146.983,144.697,132.127,157.983,145.93200000000002,160.928,237.227,159.692,309.164,163.28,127.741,148.84799999999998,121.56700000000001,146.875,215.049,153.606,228.99400000000003,150.111,248.005,154.567,128.46,174.082,79.512,175.27700000000002,264.649,163.952,224.938,168.549,93.234,168.601,210.422,166.50799999999998,247.791,167.045,120.454,181.368,285.066,180.646,54.718,187.233,306.73,174.68900000000002,261.557,175.43,51.38,178.972,69.32,179.358,294.943,178.97,257.856,192.201,237.72799999999998,195.396,119.47200000000001,197.25599999999997,256.88,201.68599999999998,229.731,190.493,138.585,191.646,108.096,189.882,277.744,191.826,73.123,207.803,288.428,195.96900000000002,253.658,151.108
109.25,437.0,,93.96799999999999,122.79899999999999,165.81099999999998,114.906,147.014,144.67600000000002,132.09,157.968,145.894,160.929,237.245,159.709,309.224,163.197,127.7,148.869,121.45700000000001,146.93200000000002,215.041,153.593,228.989,150.124,248.025,154.554,128.44,174.074,79.48100000000001,175.282,264.635,164.00900000000001,224.925,168.53799999999998,93.21600000000001,168.622,210.46599999999998,166.43900000000002,247.699,167.04,120.427,181.36700000000002,285.089,180.66099999999997,54.778,187.202,306.699,174.571,261.565,175.46599999999998,51.403,178.99,69.278,179.255,294.937,178.982,257.841,192.209,237.739,195.418,119.479,197.236,256.894,201.65200000000002,229.796,190.48,138.584,191.642,108.12299999999999,189.88,277.738,191.81900000000002,73.079,207.773,288.35900000000004,195.919,253.69400000000002,151.033
109.5,438.0,,93.961,122.74799999999999,165.81900000000002,114.9,147.032,144.674,132.108,157.977,145.835,160.91299999999998,237.234,159.724,309.17400000000004,163.267,127.663,148.88,121.53299999999999,146.825,215.03,153.57,228.99,150.069,248.063,154.558,128.44899999999998,174.093,79.508,175.3,264.599,163.986,224.93099999999998,168.541,93.213,168.635,210.52900000000002,166.38099999999997,247.567,167.053,120.425,181.36599999999999,285.103,180.576,54.773999999999994,187.21,306.742,174.49099999999999,261.57099999999997,175.43200000000002,51.413000000000004,178.942,69.314,179.36700000000002,294.953,178.985,257.85400000000004,192.208,237.704,195.396,119.493,197.287,256.878,201.639,229.775,190.46900000000002,138.588,191.64,108.124,189.87,277.754,191.81400000000002,73.077,207.78599999999997,288.346,195.915,253.66299999999998,151.042
109.75,439.0,,93.92,122.713,165.822,114.904,147.05100000000002,144.691,132.115,157.953,145.886,160.912,237.25599999999997,159.74200000000002,309.212,163.241,127.65,148.82,121.525,146.816,215.062,153.595,229.00900000000001,150.077,247.99599999999998,154.545,128.412,174.092,79.487,175.343,264.62,164.02900000000002,224.918,168.532,93.211,168.627,210.551,166.389,247.61599999999999,167.065,120.42399999999999,181.38299999999998,285.13,180.575,54.727,187.178,306.72700000000003,174.523,261.575,175.46,51.458999999999996,178.954,69.301,179.231,294.945,178.99599999999998,257.834,192.187,237.69299999999998,195.364,119.49600000000001,197.222,256.885,201.623,229.79,190.49099999999999,138.59799999999998,191.627,108.147,189.85299999999998,277.763,191.791,73.084,207.795,288.308,195.9,253.581,151.05700000000002
110.0,440.0,,93.87899999999999,122.647,165.808,114.911,147.04,144.69799999999998,132.097,157.986,145.918,160.862,237.21,159.711,309.195,163.256,127.617,148.82399999999998,121.566,146.796,215.05200000000002,153.539,228.959,150.077,248.003,154.523,128.392,174.09900000000002,79.533,175.315,264.647,164.088,224.957,168.53,93.209,168.65099999999998,210.579,166.39700000000002,247.644,167.08599999999998,120.395,181.394,285.1,180.595,54.8,187.196,306.776,174.445,261.58,175.43099999999998,51.443000000000005,178.94400000000002,69.279,179.11700000000002,294.95099999999996,178.987,257.801,192.2,237.632,195.34099999999998,119.50200000000001,197.174,256.901,201.618,229.726,190.479,138.615,191.625,108.12,189.824,277.796,191.74599999999998,73.079,207.796,288.41,195.863,253.58900000000003,151.064
110.25,441.0,,93.95200000000001,122.723,165.796,114.90100000000001,147.013,144.711,132.05,157.97299999999998,145.885,160.906,237.188,159.69,309.30400000000003,163.232,127.59899999999999,148.819,121.601,146.77700000000002,215.275,153.42,228.986,150.032,247.982,154.541,128.409,174.111,79.533,175.325,264.693,164.104,224.951,168.546,93.204,168.646,210.521,166.435,247.61700000000002,167.083,120.383,181.378,285.10400000000004,180.52,54.706,187.19099999999997,306.795,174.425,261.58299999999997,175.34599999999998,51.471000000000004,178.96200000000002,69.268,179.11700000000002,294.92900000000003,179.016,257.801,192.185,237.65599999999998,195.35299999999998,119.554,197.12,256.926,201.61599999999999,229.71099999999998,190.498,138.618,191.623,108.10700000000001,189.81,277.839,191.727,73.145,207.832,288.468,195.86,253.505,151.105
110.5,442.0,,93.993,122.76100000000001,165.801,114.88600000000001,146.985,144.71200000000002,132.06799999999998,157.98,145.92,160.89,237.16299999999998,159.662,309.296,163.19799999999998,127.594,148.82299999999998,121.584,146.796,215.36900000000003,153.372,228.935,149.985,248.005,154.513,128.312,174.11700000000002,79.482,175.324,264.712,164.108,224.968,168.52900000000002,93.197,168.667,210.541,166.386,247.607,167.106,120.339,181.34900000000002,285.147,180.507,54.567,187.12900000000002,306.85,174.39700000000002,261.567,175.31599999999997,51.445,178.917,69.328,179.215,294.93,179.014,257.801,192.183,237.649,195.345,119.51100000000001,196.97400000000002,256.954,201.62,229.697,190.49400000000003,138.613,191.61700000000002,108.09700000000001,189.80900000000003,277.85200000000003,191.732,73.19,207.84799999999998,288.441,195.87599999999998,253.477,151.168
110.75,443.0,,93.992,122.742,165.804,114.875,147.064,144.709,132.065,157.994,145.85299999999998,160.892,237.142,159.626,309.224,163.268,127.52600000000001,148.764,121.684,146.806,215.34599999999998,153.29399999999998,228.894,149.995,247.89,154.49200000000002,128.371,174.109,79.545,175.357,264.644,164.042,224.986,168.537,93.171,168.665,210.585,166.38299999999998,247.579,167.118,120.384,181.368,285.13599999999997,180.388,54.641999999999996,187.15900000000002,306.731,174.458,261.597,175.285,51.381,178.93599999999998,69.41199999999999,179.226,294.955,178.997,257.807,192.174,237.636,195.327,119.508,196.80700000000002,256.903,201.611,229.743,190.493,138.615,191.601,108.131,189.817,277.905,191.695,73.119,207.82299999999998,288.488,195.81799999999998,253.44299999999998,151.20600000000002
111.0,444.0,,94.042,122.68799999999999,165.81599999999997,114.87,147.122,144.715,132.024,157.957,145.877,160.887,237.144,159.588,309.193,163.366,127.46799999999999,148.709,121.685,146.80700000000002,215.303,153.388,228.861,150.034,247.865,154.486,128.406,174.09400000000002,79.492,175.32,264.637,163.981,225.03,168.516,93.164,168.674,210.55700000000002,166.426,247.657,167.06599999999997,120.34200000000001,181.357,285.10900000000004,180.38099999999997,54.64,187.15200000000002,306.809,174.50400000000002,261.565,175.322,51.38399999999999,178.94400000000002,69.351,179.209,294.936,179.018,257.791,192.16400000000002,237.612,195.334,119.542,196.796,256.93,201.59599999999998,229.71900000000002,190.50799999999998,138.619,191.595,108.09700000000001,189.783,277.922,191.68200000000002,73.17699999999999,207.804,288.471,195.813,253.43099999999998,151.213
111.25,445.0,,94.052,122.68299999999999,165.822,114.854,147.191,144.708,131.998,157.95,145.832,160.862,237.136,159.542,309.216,163.357,127.414,148.697,121.649,146.793,215.53799999999998,153.247,228.872,150.019,247.74200000000002,154.455,128.32299999999998,174.09799999999998,79.494,175.33599999999998,264.664,163.926,225.017,168.52,93.17399999999999,168.68200000000002,210.581,166.398,247.675,167.081,120.397,181.351,285.153,180.34799999999998,54.772,187.16099999999997,306.82599999999996,174.65099999999998,261.592,175.3,51.393,179.02700000000002,69.388,179.282,294.96299999999997,179.002,257.809,192.179,237.59,195.34,119.537,196.791,256.903,201.56900000000002,229.72400000000002,190.481,138.623,191.592,108.104,189.774,277.889,191.71099999999998,73.192,207.815,288.48400000000004,195.81099999999998,253.378,151.204
