TimesH,Frame,NoMissing,40,40,48,48,53,53,60,60,73,73,76,76,92,92,102,102,103,103,104,104,105,105,106,106,110,110,114,114,116,116,130,130,131,131,132,132,142,142,148,148,149,149,156,156,157,157,161,161,164,164,167,167,169,169,170,170,173,173,183,183,184,184,188,188,195,195,202,202,208,208,214,214,225,225,226,226,241,241,242,242,324,324,361,361,404,404,439,439,456,456,599,599,678,678,684,684,687,687,722,722
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
263.75,1055.0,,105.196,139.56,90.898,136.812,128.35299999999998,127.448,293.465,132.63299999999998,92.363,119.39,232.28900000000002,119.75399999999999,278.41900000000004,162.80200000000002,134.464,167.799,253.795,164.49200000000002,292.116,168.25599999999997,241.42,168.826,95.038,170.56400000000002,240.903,158.745,135.19,162.38299999999998,305.522,161.33,124.79299999999999,156.929,76.847,156.812,255.46599999999998,154.975,125.97,147.872,226.18900000000002,146.715,282.015,147.624,299.025,185.609,86.47,191.356,113.59,190.275,287.916,190.21099999999998,125.147,193.003,53.445,183.11900000000003,305.10900000000004,181.024,258.564,182.324,134.843,189.033,73.555,179.325,145.05700000000002,174.729,273.39599999999996,178.627,82.425,172.56599999999997,258.319,172.27700000000002,108.001,177.967,147.452,201.396,55.265,205.87599999999998,256.275,194.09,135.78799999999998,200.433,219.852,114.946,244.37,176.13,94.508,196.232,143.54399999999998,126.346,119.40700000000001,183.13,235.47099999999998,150.816,262.86400000000003,166.13400000000001,234.035,179.18,62.356,179.24099999999999,155.154,129.74200000000002
264.0,1056.0,,105.189,139.548,90.896,136.799,128.351,127.439,293.422,132.65,92.39200000000001,119.39200000000001,232.312,119.75200000000001,278.399,162.843,134.52,167.967,253.895,164.46599999999998,292.103,168.243,241.408,168.829,95.036,170.565,240.917,158.734,135.19799999999998,162.379,305.649,161.306,124.805,156.91,76.863,156.81799999999998,255.465,155.003,125.97399999999999,147.863,226.208,146.688,282.05400000000003,147.58700000000002,299.284,185.47,86.46700000000001,191.304,113.55799999999999,190.278,287.911,190.196,125.17200000000001,192.993,53.453,183.09,305.166,180.967,258.421,182.493,134.916,188.947,73.461,179.332,145.124,174.703,273.401,178.6,82.42299999999999,172.565,258.328,172.28599999999997,107.999,177.96200000000002,147.483,201.31400000000002,55.243,205.83,256.345,194.058,135.77200000000002,200.405,219.855,114.941,244.41099999999997,176.112,94.509,196.24599999999998,143.48,126.397,119.405,183.16400000000002,235.503,150.805,262.87,166.144,234.02200000000002,179.18599999999998,62.438,179.231,155.157,129.757
264.25,1057.0,,105.197,139.545,90.912,136.83,128.356,127.42399999999999,293.33299999999997,132.69799999999998,92.374,119.39,232.28599999999997,119.728,278.315,162.89600000000002,134.543,167.982,253.921,164.481,292.116,168.24400000000003,241.408,168.824,95.07,170.562,240.922,158.734,135.21,162.36700000000002,305.617,161.311,124.8,156.905,76.85300000000001,156.812,255.514,155.009,125.98,147.85,226.19,146.68,282.116,147.607,299.144,185.579,86.49,191.28099999999998,113.485,190.34,287.888,190.18900000000002,125.189,192.982,53.463,183.079,305.25,180.952,258.443,182.479,134.875,188.958,73.541,179.25900000000001,145.151,174.68900000000002,273.408,178.606,82.449,172.577,258.346,172.295,107.992,177.96099999999998,147.47,201.285,55.198,205.637,256.332,194.035,135.787,200.42700000000002,219.873,114.96799999999999,244.268,175.99099999999999,94.521,196.238,143.483,126.427,119.415,183.174,235.49599999999998,150.796,262.867,166.15200000000002,234.013,179.175,62.42,179.199,155.14,129.713
264.5,1058.0,,105.22,139.54,90.92399999999999,136.844,128.342,127.43700000000001,293.302,132.642,92.352,119.38,232.30599999999998,119.723,278.416,162.819,134.477,167.757,253.868,164.49599999999998,292.111,168.222,241.382,168.817,95.07,170.558,240.93400000000003,158.751,135.207,162.349,305.642,161.334,124.773,156.89700000000002,76.848,156.80100000000002,255.53,154.967,125.94200000000001,147.85399999999998,226.203,146.67,282.103,147.59799999999998,299.235,185.423,86.493,191.24400000000003,113.488,190.33700000000002,287.905,190.17700000000002,125.25399999999999,192.99,53.46,183.06900000000002,305.268,180.928,258.43,182.475,134.947,188.80900000000003,73.507,179.304,145.101,174.697,273.406,178.611,82.449,172.572,258.343,172.3,107.97200000000001,177.956,147.502,201.245,55.278,205.517,256.301,193.99900000000002,135.765,200.453,219.9,114.96799999999999,244.22,175.85299999999998,94.499,196.252,143.499,126.414,119.384,183.18200000000002,235.46200000000002,150.779,262.883,166.141,234.018,179.17700000000002,62.4,179.21200000000002,155.218,129.719
264.75,1059.0,,105.204,139.547,90.927,136.836,128.327,127.484,293.29900000000004,132.66299999999998,92.346,119.37,232.238,119.7,278.498,162.767,134.502,167.90599999999998,253.715,164.512,292.106,168.205,241.368,168.83,95.04,170.55200000000002,240.93599999999998,158.751,135.196,162.33,305.724,161.306,124.786,156.888,76.866,156.80100000000002,255.56599999999997,154.958,125.956,147.875,226.19799999999998,146.64,282.164,147.624,299.332,185.333,86.471,191.24200000000002,113.52600000000001,190.27599999999998,287.905,190.14700000000002,125.212,192.98,53.458999999999996,183.06400000000002,305.246,180.87599999999998,258.555,182.335,134.96,188.763,73.616,179.27,145.189,174.667,273.416,178.558,82.463,172.56799999999998,258.36400000000003,172.293,107.977,177.949,147.533,201.312,55.272,205.502,256.318,193.935,135.769,200.459,219.86900000000003,114.96,244.25400000000002,175.882,94.49700000000001,196.22,143.475,126.411,119.425,183.158,235.421,150.767,262.86400000000003,166.145,234.023,179.17700000000002,62.424,179.21400000000003,155.259,129.71
265.0,1060.0,,105.20299999999999,139.546,90.92200000000001,136.842,128.335,127.439,293.344,132.675,92.353,119.36200000000001,232.25599999999997,119.639,278.47900000000004,162.787,134.516,167.935,253.80700000000002,164.489,292.112,168.209,241.34099999999998,168.83700000000002,95.069,170.567,240.933,158.757,135.168,162.351,305.687,161.3,124.77,156.879,76.895,156.783,255.59,154.953,125.969,147.865,226.202,146.664,282.204,147.628,299.442,185.236,86.51,191.236,113.499,190.34400000000002,287.937,190.118,125.213,192.953,53.456,183.05200000000002,305.272,180.89,258.539,182.31900000000002,134.97,188.735,73.676,179.247,145.14700000000002,174.655,273.487,178.59,82.48299999999999,172.585,258.371,172.297,107.976,177.93,147.545,201.386,55.248999999999995,205.445,256.325,193.942,135.749,200.479,219.88299999999998,114.95200000000001,243.91,175.457,94.495,196.208,143.514,126.427,119.38799999999999,183.166,235.433,150.69899999999998,262.865,166.143,234.02900000000002,179.168,62.431000000000004,179.237,155.269,129.745
265.25,1061.0,,105.21,139.54,90.925,136.85399999999998,128.349,127.391,293.395,132.635,92.36,119.363,232.15200000000002,119.711,278.468,162.783,134.46,167.828,253.81900000000002,164.447,292.091,168.19400000000002,241.356,168.826,95.059,170.571,240.937,158.751,135.184,162.316,305.67400000000004,161.25799999999998,124.77600000000001,156.857,76.902,156.791,255.59599999999998,154.951,125.991,147.83700000000002,226.19799999999998,146.659,282.193,147.612,299.369,185.322,86.49600000000001,191.235,113.486,190.31,287.944,190.075,125.12299999999999,192.91,53.458,183.05599999999998,305.349,180.84799999999998,258.527,182.317,134.951,188.662,73.73100000000001,179.187,145.082,174.65599999999998,273.502,178.483,82.488,172.579,258.365,172.31599999999997,107.99,177.94400000000002,147.469,201.415,55.165,205.363,256.308,193.908,135.722,200.46200000000002,219.912,114.96600000000001,243.90200000000002,175.43099999999998,94.53200000000001,196.217,143.488,126.346,119.38600000000001,183.153,235.423,150.675,262.874,166.16400000000002,234.02200000000002,179.16,62.43,179.25400000000002,155.218,129.761
265.5,1062.0,,105.211,139.562,90.915,136.842,128.329,127.37299999999999,293.296,132.68200000000002,92.37200000000001,119.359,232.112,119.62200000000001,278.418,162.845,134.45,167.93599999999998,253.80200000000002,164.47400000000002,292.101,168.188,241.385,168.804,95.066,170.551,240.937,158.732,135.153,162.304,305.66700000000003,161.266,124.742,156.834,76.908,156.784,255.581,154.94799999999998,125.986,147.786,226.225,146.651,282.134,147.605,299.205,185.355,86.51799999999999,191.19099999999997,113.516,190.25799999999998,287.94599999999997,190.054,125.05,192.903,53.486999999999995,183.045,305.29900000000004,180.83700000000002,258.548,182.333,135.019,188.615,73.783,179.076,145.028,174.649,273.623,178.47299999999998,82.48899999999999,172.595,258.377,172.31,108.009,177.95,147.442,201.485,55.178000000000004,205.326,256.165,193.854,135.74,200.418,219.916,114.90899999999999,243.9,175.43099999999998,94.542,196.209,143.482,126.461,119.37,183.15099999999998,235.43200000000002,150.67,262.89,166.15400000000002,234.02700000000002,179.16,62.465,179.243,155.16,129.80700000000002
265.75,1063.0,,105.22200000000001,139.563,90.934,136.846,128.33,127.37200000000001,293.255,132.628,92.391,119.34899999999999,232.05599999999998,119.684,278.45,162.829,134.474,168.023,253.832,164.487,292.092,168.203,241.34,168.80700000000002,95.068,170.55900000000003,240.93200000000002,158.72299999999998,135.156,162.32399999999998,305.698,161.268,124.736,156.832,76.94800000000001,156.79,255.55200000000002,154.953,125.98899999999999,147.803,226.225,146.621,282.183,147.55200000000002,299.296,185.338,86.48899999999999,191.145,113.471,190.334,287.92900000000003,190.053,125.053,192.851,53.501999999999995,183.011,305.286,180.82299999999998,258.57099999999997,182.308,135.023,188.523,73.89699999999999,179.074,144.97799999999998,174.68200000000002,273.686,178.417,82.476,172.571,258.379,172.334,108.016,177.94,147.414,201.37,55.111000000000004,205.312,256.165,193.852,135.759,200.433,219.94400000000002,114.887,243.97400000000002,175.396,94.465,196.18099999999998,143.52100000000002,126.34200000000001,119.34200000000001,183.09900000000002,235.463,150.668,262.879,166.158,234.028,179.167,62.465,179.22799999999998,155.195,129.764
266.0,1064.0,,105.228,139.561,90.925,136.833,128.31,127.37,293.297,132.564,92.375,119.367,232.05599999999998,119.70100000000001,278.455,162.806,134.483,168.044,253.922,164.43400000000003,292.087,168.204,241.31599999999997,168.81599999999997,95.065,170.554,240.93400000000003,158.708,135.178,162.29399999999998,305.733,161.225,124.72399999999999,156.828,76.945,156.769,255.53099999999998,154.937,125.97,147.814,226.24099999999999,146.578,282.242,147.563,299.19599999999997,185.24400000000003,86.461,191.12400000000002,113.462,190.34099999999998,287.92400000000004,190.033,125.054,192.88099999999997,53.489,183.015,305.311,180.821,258.54400000000004,182.32299999999998,135.27700000000002,188.37099999999998,73.714,179.007,144.985,174.676,273.624,178.45,82.48100000000001,172.595,258.383,172.322,108.022,177.94099999999997,147.4,201.343,55.02,205.334,256.077,193.81900000000002,135.77200000000002,200.44,219.989,114.90799999999999,243.928,175.34,94.415,196.168,143.49,126.272,119.32799999999999,183.104,235.511,150.67,262.906,166.175,234.043,179.18900000000002,62.455,179.234,155.219,129.74
266.25,1065.0,,105.23100000000001,139.577,90.927,136.825,128.334,127.323,293.43,132.49200000000002,92.365,119.37299999999999,232.06599999999997,119.68,278.45599999999996,162.757,134.506,168.084,253.921,164.421,292.105,168.203,241.31599999999997,168.83599999999998,95.07600000000001,170.543,240.94,158.707,135.208,162.252,305.712,161.23,124.70700000000001,156.817,76.932,156.775,255.553,154.94,125.93700000000001,147.838,226.268,146.56799999999998,282.245,147.594,299.189,185.17700000000002,86.41799999999999,191.102,113.46700000000001,190.36599999999999,287.952,190.012,125.102,192.855,53.482,183.028,305.341,180.81400000000002,258.538,182.333,135.221,188.34799999999998,73.876,178.96900000000002,145.012,174.671,273.651,178.405,82.48700000000001,172.592,258.384,172.308,108.041,177.938,147.308,201.275,54.934,205.268,256.202,193.783,135.75799999999998,200.442,220.013,114.899,243.84099999999998,175.253,94.398,196.16299999999998,143.53,126.236,119.339,183.107,235.548,150.63299999999998,262.902,166.171,234.08,179.199,62.463,179.24,155.28,129.789
266.5,1066.0,,105.23,139.606,90.931,136.829,128.317,127.35,293.369,132.526,92.36399999999999,119.367,232.148,119.676,278.423,162.745,134.53799999999998,168.112,254.079,164.418,292.09,168.2,241.297,168.81400000000002,95.064,170.546,240.97299999999998,158.703,135.213,162.24,305.721,161.22,124.696,156.798,76.941,156.778,255.56599999999997,154.918,125.956,147.841,226.25599999999997,146.555,282.241,147.611,299.155,185.26,86.39,191.042,113.416,190.399,287.94,190.011,125.11200000000001,192.84900000000002,53.486999999999995,183.05200000000002,305.389,180.78099999999998,258.567,182.31599999999997,135.12,188.419,73.979,178.987,145.002,174.69400000000002,273.638,178.44400000000002,82.475,172.56400000000002,258.408,172.292,108.01,177.924,147.559,201.31,54.945,205.236,256.128,193.75900000000001,135.76,200.40400000000002,220.021,114.90799999999999,243.817,175.273,94.427,196.15099999999998,143.62,126.234,119.355,183.077,235.65,150.644,262.91,166.173,234.1,179.171,62.455,179.271,155.311,129.726
266.75,1067.0,,105.245,139.609,90.928,136.833,128.32,127.32600000000001,293.367,132.502,92.37,119.384,232.125,119.69200000000001,278.38599999999997,162.766,134.549,168.097,254.054,164.42,292.078,168.185,241.299,168.78799999999998,95.05799999999999,170.52599999999998,240.96900000000002,158.703,135.203,162.213,305.738,161.248,124.68799999999999,156.778,76.941,156.767,255.56400000000002,154.923,125.944,147.83,226.24,146.529,282.221,147.635,299.259,185.139,86.397,191.00900000000001,113.439,190.37900000000002,287.903,190.023,125.111,192.834,53.495,183.06599999999997,305.378,180.787,258.54200000000003,182.30599999999998,134.937,188.56099999999998,74.029,178.97799999999998,144.99200000000002,174.66299999999998,273.577,178.477,82.484,172.56900000000002,258.392,172.269,107.98,177.912,147.447,201.25099999999998,54.933,205.253,256.143,193.745,135.749,200.416,219.982,114.887,243.80700000000002,175.24099999999999,94.38,196.157,143.653,126.24799999999999,119.359,183.05900000000003,235.699,150.614,262.909,166.199,234.112,179.179,62.426,179.27200000000002,155.274,129.768
267.0,1068.0,,105.255,139.635,90.934,136.865,128.326,127.318,293.482,132.483,92.37,119.406,232.041,119.64299999999999,278.307,162.832,134.559,168.114,253.985,164.372,292.068,168.183,241.303,168.778,95.083,170.52599999999998,240.96599999999998,158.696,135.216,162.16,305.725,161.262,124.682,156.77100000000002,76.949,156.77200000000002,255.56599999999997,154.935,125.95200000000001,147.78,226.25400000000002,146.523,282.309,147.631,299.29400000000004,185.085,86.435,190.967,113.39200000000001,190.39,287.923,190.032,125.064,192.77200000000002,53.506,183.046,305.39599999999996,180.793,258.553,182.293,134.863,188.713,74.075,178.97099999999998,145.02700000000002,174.61900000000003,273.63599999999997,178.426,82.48299999999999,172.565,258.39599999999996,172.269,107.95100000000001,177.877,147.409,201.248,54.838,205.237,256.205,193.71200000000002,135.752,200.40099999999998,219.96400000000003,114.846,243.825,175.238,94.376,196.16,143.563,126.206,119.34899999999999,183.02700000000002,235.65200000000002,150.601,262.926,166.19099999999997,234.105,179.215,62.41,179.26,155.308,129.763
267.25,1069.0,,105.265,139.639,90.94200000000001,136.872,128.30200000000002,127.30799999999999,293.453,132.451,92.355,119.42,232.02599999999998,119.62100000000001,278.308,162.814,134.56799999999998,168.167,254.065,164.403,292.079,168.165,241.303,168.771,95.059,170.518,240.963,158.702,135.245,162.14700000000002,305.72,161.21200000000002,124.64399999999999,156.736,76.944,156.77100000000002,255.549,154.906,125.96700000000001,147.808,226.245,146.509,282.33799999999997,147.64600000000002,299.415,185.083,86.411,190.93099999999998,113.321,190.388,287.959,189.99900000000002,125.04899999999999,192.81,53.526,183.03599999999997,305.461,180.762,258.539,182.278,134.84,188.68900000000002,73.96,178.947,144.914,174.628,273.692,178.408,82.46799999999999,172.55599999999998,258.427,172.25400000000002,107.931,177.86900000000003,147.441,201.282,54.81100000000001,205.222,256.119,193.7,135.744,200.355,219.954,114.815,243.854,175.24,94.411,196.16,143.593,126.24799999999999,119.34899999999999,182.995,235.705,150.542,262.92900000000003,166.169,234.111,179.155,62.423,179.252,155.298,129.753
267.5,1070.0,,105.24799999999999,139.671,90.921,136.87,128.306,127.31,293.481,132.389,92.367,119.415,231.982,119.59200000000001,278.315,162.767,134.586,168.188,254.049,164.40400000000002,292.091,168.157,241.315,168.764,95.027,170.486,240.953,158.696,135.264,162.101,305.657,161.201,124.60799999999999,156.691,76.945,156.77700000000002,255.575,154.903,125.984,147.81799999999998,226.26,146.484,282.375,147.675,299.344,185.172,86.42399999999999,190.937,113.26,190.39,287.968,189.987,125.06299999999999,192.813,53.496,183.049,305.447,180.755,258.54200000000003,182.296,134.654,188.91,73.896,178.912,144.934,174.636,273.647,178.44,82.447,172.55,258.433,172.25,107.921,177.84599999999998,147.54399999999998,201.30200000000002,54.816,205.21200000000002,256.103,193.65099999999998,135.7,200.329,219.947,114.81,243.80200000000002,175.2,94.463,196.13,143.622,126.266,119.36,182.97,235.768,150.528,262.955,166.167,234.09,179.207,62.468999999999994,179.27700000000002,155.355,129.685
267.75,1071.0,,105.251,139.675,90.919,136.841,128.33100000000002,127.306,293.414,132.41,92.367,119.411,231.99,119.676,278.322,162.75,134.59799999999998,168.22099999999998,253.988,164.40200000000002,292.082,168.16099999999997,241.31400000000002,168.801,95.025,170.497,240.949,158.681,135.225,162.079,305.67400000000004,161.19899999999998,124.574,156.661,76.955,156.775,255.63,154.92600000000002,125.992,147.805,226.24900000000002,146.458,282.323,147.673,299.394,185.053,86.41,190.91299999999998,113.235,190.391,287.933,189.998,124.98,192.74400000000003,53.508,183.05599999999998,305.395,180.765,258.567,182.27900000000002,134.737,188.898,73.911,178.899,144.91299999999998,174.62900000000002,273.705,178.43599999999998,82.471,172.549,258.455,172.25799999999998,107.916,177.817,147.488,201.25799999999998,54.876000000000005,205.237,256.132,193.666,135.716,200.312,219.945,114.819,243.854,175.257,94.425,196.157,143.72899999999998,126.27600000000001,119.38600000000001,182.933,235.752,150.513,262.968,166.149,234.076,179.21400000000003,62.446999999999996,179.247,155.39600000000002,129.684
268.0,1072.0,,105.243,139.683,90.90299999999999,136.82,128.321,127.259,293.434,132.46200000000002,92.37799999999999,119.404,231.995,119.744,278.272,162.77,134.61700000000002,168.222,253.956,164.37900000000002,292.084,168.145,241.325,168.797,95.01700000000001,170.49200000000002,240.928,158.68200000000002,135.21200000000002,162.04399999999998,305.678,161.165,124.52600000000001,156.629,76.98,156.781,255.636,154.914,125.973,147.792,226.238,146.435,282.33299999999997,147.687,299.228,185.081,86.385,190.899,113.211,190.40099999999998,287.934,190.00400000000002,125.044,192.77700000000002,53.501999999999995,183.06799999999998,305.357,180.75599999999997,258.558,182.27700000000002,134.789,188.908,73.71600000000001,178.922,144.916,174.63099999999997,273.738,178.382,82.471,172.519,258.47900000000004,172.269,107.925,177.797,147.35399999999998,201.157,54.996,205.22099999999998,256.22,193.675,135.69899999999998,200.308,219.946,114.756,243.889,175.287,94.351,196.15,143.756,126.292,119.366,182.928,235.737,150.52,262.955,166.16099999999997,234.05200000000002,179.25799999999998,62.44,179.24,155.412,129.64
268.25,1073.0,,105.25,139.69799999999998,90.90799999999999,136.805,128.312,127.15799999999999,293.467,132.46,92.396,119.411,232.097,119.835,278.315,162.757,134.661,168.22099999999998,253.935,164.359,292.073,168.135,241.36,168.766,95.00299999999999,170.50799999999998,240.92700000000002,158.68,135.22799999999998,162.011,305.722,161.126,124.336,156.461,76.986,156.769,255.642,154.91299999999998,125.999,147.741,226.233,146.418,282.282,147.66,299.112,185.107,86.396,190.875,113.213,190.38099999999997,287.871,190.015,125.101,192.75599999999997,53.523999999999994,183.046,305.293,180.74200000000002,258.507,182.304,134.868,188.903,73.697,178.93400000000003,145.009,174.635,273.70799999999997,178.338,82.49600000000001,172.507,258.461,172.293,107.884,177.815,147.347,201.169,55.071999999999996,205.174,256.07099999999997,193.65,135.68200000000002,200.291,219.982,114.745,243.89,175.31599999999997,94.42200000000001,196.155,143.747,126.425,119.35,182.878,235.761,150.514,262.937,166.17,234.051,179.25799999999998,62.45399999999999,179.27599999999998,155.415,129.611
268.5,1074.0,,105.242,139.696,90.905,136.784,128.299,127.085,293.383,132.475,92.366,119.399,232.19099999999997,119.84299999999999,278.316,162.766,134.675,168.21900000000002,253.922,164.36,292.08099999999996,168.128,241.332,168.78799999999998,95.01899999999999,170.485,240.91400000000002,158.67700000000002,135.23,161.967,305.725,161.14600000000002,124.304,156.43200000000002,76.982,156.762,255.63,154.938,126.006,147.746,226.213,146.393,282.283,147.655,299.204,185.049,86.419,190.868,113.206,190.396,287.876,190.01,125.073,192.706,53.533,183.053,305.324,180.71599999999998,258.513,182.273,134.781,188.87599999999998,73.648,178.96099999999998,144.921,174.66,273.829,178.268,82.52,172.525,258.449,172.296,107.883,177.805,147.209,201.132,55.114,205.08900000000003,256.134,193.65400000000002,135.68200000000002,200.267,219.94099999999997,114.762,243.891,175.313,94.414,196.157,143.593,126.568,119.36200000000001,182.831,235.798,150.487,262.954,166.15400000000002,234.045,179.237,62.43600000000001,179.3,155.359,129.592
268.75,1075.0,,105.257,139.71200000000002,90.906,136.756,128.296,126.99799999999999,293.439,132.445,92.355,119.39299999999999,232.24400000000003,119.79799999999999,278.303,162.80700000000002,134.679,168.27700000000002,253.93599999999998,164.38099999999997,292.08099999999996,168.128,241.38400000000001,168.78799999999998,95.01100000000001,170.497,240.92,158.668,135.231,161.946,305.784,161.162,124.27600000000001,156.408,77.00399999999999,156.761,255.657,154.946,126.008,147.684,226.222,146.381,282.275,147.65200000000002,299.476,184.947,86.404,190.82,113.14,190.417,287.867,190.005,125.05799999999999,192.708,53.538999999999994,183.043,305.35400000000004,180.692,258.445,182.368,134.888,188.75799999999998,73.747,178.981,145.007,174.613,273.778,178.287,82.507,172.50599999999997,258.469,172.301,107.88600000000001,177.793,147.19,201.093,55.115,205.11900000000003,256.132,193.63,135.692,200.25799999999998,219.97299999999998,114.765,243.921,175.327,94.449,196.148,143.515,126.666,119.381,182.766,235.78,150.459,262.939,166.153,234.02,179.253,62.424,179.30200000000002,155.349,129.60299999999998
269.0,1076.0,,105.259,139.72899999999998,90.87899999999999,136.75,128.327,126.84700000000001,293.481,132.444,92.36,119.38,232.268,119.85,278.222,162.863,134.691,168.222,253.97400000000002,164.38099999999997,292.075,168.118,241.372,168.74599999999998,95.021,170.468,240.919,158.657,135.207,161.974,305.85,161.175,124.25,156.374,76.99600000000001,156.748,255.65900000000002,154.931,126.016,147.714,226.24200000000002,146.332,282.25,147.695,299.164,185.049,86.396,190.775,113.12299999999999,190.412,287.86,189.99599999999998,125.101,192.726,53.54,183.048,305.367,180.75400000000002,258.39599999999996,182.391,135.02,188.61900000000003,73.757,178.935,145.042,174.67,273.811,178.29,82.495,172.467,258.449,172.30700000000002,107.852,177.797,147.252,201.108,55.155,205.03599999999997,256.203,193.57299999999998,135.68200000000002,200.25099999999998,219.977,114.738,243.916,175.298,94.412,196.13400000000001,143.588,126.56700000000001,119.40299999999999,182.731,235.76,150.441,262.947,166.18400000000003,234.016,179.22299999999998,62.425,179.298,155.254,129.622
269.25,1077.0,,105.266,139.746,90.88600000000001,136.751,128.342,126.647,293.502,132.28,92.34100000000001,119.367,232.22400000000002,119.8,278.21299999999997,162.866,134.692,168.265,253.949,164.35299999999998,292.072,168.11,241.415,168.699,95.07799999999999,170.45,240.90400000000002,158.641,135.204,161.941,305.853,161.19,124.238,156.338,76.984,156.74200000000002,255.66,154.941,126.046,147.715,226.205,146.321,282.27,147.679,298.97900000000004,185.02900000000002,86.38799999999999,190.757,113.10799999999999,190.425,287.844,189.998,125.14399999999999,192.692,53.533,183.018,305.358,180.75099999999998,258.366,182.41299999999998,135.072,188.658,73.875,178.977,145.041,174.713,273.901,178.232,82.501,172.479,258.47,172.3,107.853,177.78799999999998,147.403,201.13099999999997,55.145,205.028,256.26,193.59400000000002,135.684,200.232,219.998,114.743,243.908,175.303,94.389,196.13099999999997,143.606,126.64399999999999,119.42399999999999,182.696,235.80200000000002,150.42700000000002,262.954,166.179,234.065,179.195,62.416000000000004,179.295,155.248,129.641
269.5,1078.0,,105.26799999999999,139.753,90.89299999999999,136.76,128.39700000000002,126.647,293.428,132.267,92.337,119.37700000000001,232.313,119.81,278.212,162.881,134.697,168.301,253.958,164.33599999999998,292.09,168.114,241.453,168.688,95.103,170.452,240.90599999999998,158.638,135.207,161.94799999999998,305.903,161.18200000000002,124.193,156.31,76.994,156.743,255.638,154.97299999999998,126.055,147.752,226.213,146.296,282.236,147.643,299.325,185.016,86.40299999999999,190.74599999999998,113.113,190.41099999999997,287.825,189.977,125.241,192.738,53.523999999999994,183.024,305.288,180.767,258.395,182.365,135.558,188.203,73.878,178.953,145.009,174.683,273.953,178.167,82.512,172.457,258.449,172.268,107.85,177.785,147.451,201.105,55.145,205.077,256.255,193.55,135.707,200.238,219.998,114.709,243.862,175.238,94.38799999999999,196.093,143.459,126.67200000000001,119.425,182.668,235.824,150.408,262.985,166.18200000000002,234.074,179.17700000000002,62.422,179.31799999999998,155.30200000000002,129.655
269.75,1079.0,,105.264,139.762,90.88799999999999,136.747,128.371,126.436,293.464,132.304,92.34299999999999,119.38600000000001,232.33,119.83,278.246,162.84,134.664,168.329,253.951,164.342,292.075,168.107,241.483,168.68099999999998,95.09700000000001,170.442,240.894,158.619,135.21,161.933,305.94599999999997,161.188,124.164,156.27700000000002,77.024,156.727,255.644,154.972,126.06299999999999,147.74,226.202,146.317,282.14099999999996,147.636,299.27,184.972,86.374,190.735,113.116,190.43099999999998,287.83299999999997,189.96200000000002,125.27600000000001,192.69799999999998,53.5,183.028,305.27099999999996,180.761,258.347,182.37599999999998,135.66,188.075,73.916,179.015,145.006,174.667,274.015,178.18200000000002,82.493,172.447,258.462,172.275,107.865,177.766,147.459,201.088,55.254,205.09,256.248,193.55,135.72799999999998,200.195,219.976,114.70200000000001,243.86,175.231,94.37899999999999,196.097,143.464,126.693,119.42299999999999,182.63299999999998,235.824,150.39700000000002,262.968,166.167,234.035,179.232,62.427,179.32,155.241,129.63299999999998
270.0,1080.0,,105.24600000000001,139.775,90.875,136.717,128.359,125.825,293.487,132.28799999999998,92.369,119.405,232.37400000000002,119.804,278.243,162.82299999999998,134.65200000000002,168.334,253.95,164.342,292.08299999999997,168.09,241.50900000000001,168.68599999999998,95.09299999999999,170.426,240.898,158.619,135.207,161.942,305.926,161.189,124.14299999999999,156.246,77.02600000000001,156.727,255.65900000000002,154.972,126.087,147.748,226.195,146.295,282.105,147.611,299.562,184.843,86.369,190.732,113.079,190.43900000000002,287.865,189.965,125.31299999999999,192.665,53.528999999999996,183.00599999999997,305.324,180.72400000000002,258.35200000000003,182.36900000000003,135.743,188.03099999999998,74.07300000000001,178.96099999999998,144.99,174.63400000000001,273.97,178.11900000000003,82.51,172.452,258.452,172.25,107.848,177.763,147.55,201.21200000000002,55.243,205.03099999999998,256.26599999999996,193.57299999999998,135.731,200.197,219.952,114.656,243.891,175.253,94.37,196.101,143.347,126.67,119.425,182.59099999999998,235.763,150.387,262.975,166.158,234.019,179.28900000000002,62.42100000000001,179.25900000000001,155.341,129.672
