TimesH,Frame,NoMissing,72,72,74,74,95,95,98,98,107,107,112,112,114,114,120,120,122,122,123,123,143,143,154,154,158,158,162,162,163,163,169,169,170,170,172,172,175,175,176,176,187,187,195,195,199,199,201,201,205,205,211,211,221,221,230,230,231,231,232,232,236,236,244,244,245,245,246,246,255,255,259,259,262,262,266,266,269,269,271,271,292,292,295,295,318,318,319,319,324,324,328,328,330,330,334,334,338,338,369,369,370,370,396,396,403,403,405,405,406,406,408,408,411,411,419,419,424,424,426,426,449,449,452,452,457,457,558,558,655,655,724,724,732,732,750,750,752,752,770,770,872,872,904,904,990,990,991,991,1023,1023,1111,1111
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
139.25,557.0,,242.525,45.912,183.11900000000003,48.519,86.00399999999999,58.031000000000006,209.27200000000002,57.106,230.87599999999998,60.75,102.27,63.233999999999995,219.74400000000003,63.65,227.023,66.679,210.92700000000002,66.6,248.998,67.487,246.33599999999998,76.926,97.35,80.17399999999999,240.53,80.82,88.352,83.432,192.419,81.494,123.74700000000001,80.34100000000001,219.895,87.044,77.044,87.91,211.44,87.602,246.47799999999998,88.913,121.051,90.959,191.845,92.475,80.71300000000001,98.95100000000001,128.615,98.456,232.476,97.63,254.28599999999997,104.03,218.447,106.88600000000001,120.141,105.368,78.646,106.35,136.313,107.52,97.189,112.22200000000001,85.301,113.928,114.579,114.712,221.872,115.53299999999999,210.92700000000002,114.87100000000001,131.959,119.117,235.752,119.035,118.219,121.235,220.567,121.68700000000001,,,137.108,130.509,89.113,136.556,234.96200000000002,138.534,259.699,136.977,98.37299999999999,138.247,189.16,141.564,208.668,142.658,221.93,146.024,73.391,146.07299999999998,207.93599999999998,154.42,226.355,154.81,101.541,162.656,25.238000000000003,167.502,119.01299999999999,165.957,134.747,168.889,190.453,168.90400000000002,246.87,169.887,262.89099999999996,168.456,80.155,173.071,240.908,175.737,206.93200000000002,185.57,94.85600000000001,191.53599999999997,220.887,185.727,193.03599999999997,111.01700000000001,129.555,126.493,240.101,91.587,197.78900000000002,148.251,135.10399999999998,143.609,99.137,168.815,225.456,169.502,235.229,160.789,199.678,98.649,99.55799999999999,150.32299999999998,116.927,81.03399999999999,117.405,160.56,204.204,72.73
139.5,558.0,,242.505,45.983999999999995,183.271,48.425,86.042,58.126999999999995,209.426,57.222,230.91,60.753,102.21799999999999,63.165,219.72400000000002,63.626000000000005,227.053,66.762,210.96400000000003,66.47800000000001,248.99400000000003,67.452,246.03799999999998,76.998,97.36200000000001,80.197,240.64700000000002,80.842,88.37799999999999,83.404,192.417,81.403,123.78200000000001,80.262,219.84400000000002,87.031,76.922,87.963,211.355,87.60799999999999,246.545,88.87100000000001,121.075,90.98200000000001,191.847,92.43799999999999,80.712,98.976,128.53,98.541,232.43900000000002,97.495,254.234,104.01700000000001,218.50799999999998,106.89399999999999,120.139,105.266,78.384,106.166,136.30100000000002,107.52799999999999,97.198,112.21700000000001,85.339,113.916,114.569,114.78,221.88,115.53,210.877,114.85799999999999,131.92,119.031,235.832,119.15299999999999,118.57799999999999,121.38799999999999,220.59900000000002,121.77799999999999,,,137.134,130.485,89.131,136.593,235.049,138.469,259.73400000000004,136.987,98.305,138.21,189.08700000000002,141.72299999999998,208.708,142.69799999999998,222.088,146.1,73.471,146.02200000000002,207.984,154.382,226.329,154.798,101.524,162.542,25.272,167.449,119.01,165.868,134.703,168.899,190.44,168.93599999999998,246.705,169.90900000000002,262.887,168.482,80.155,172.84599999999998,240.834,175.704,206.90200000000002,185.55200000000002,94.854,191.513,221.733,185.572,192.985,111.015,129.583,126.661,239.958,91.39200000000001,197.796,148.334,135.128,143.512,99.184,168.86,225.547,169.796,235.178,160.67700000000002,199.696,98.743,99.51899999999999,150.319,116.848,81.024,117.64,160.361,204.447,72.559
139.75,559.0,,242.516,46.077,183.24099999999999,48.408,85.96600000000001,58.023,209.18400000000003,57.185,230.90900000000002,60.666000000000004,102.196,63.1,219.727,63.619,227.09099999999998,66.774,210.979,66.452,248.899,67.465,245.96400000000003,77.005,97.383,80.165,240.577,80.884,88.296,83.65100000000001,192.388,81.563,123.818,80.215,219.75599999999997,87.04899999999999,76.82300000000001,87.959,211.36599999999999,87.677,246.58599999999998,88.822,121.065,90.946,191.9,92.395,80.696,98.963,128.475,98.47200000000001,232.44299999999998,97.611,254.257,104.023,215.707,108.906,120.24600000000001,105.262,78.297,105.99700000000001,136.306,107.45299999999999,97.196,112.225,85.26799999999999,113.94200000000001,114.585,114.74600000000001,221.88400000000001,115.542,210.90900000000002,114.816,131.83100000000002,119.03399999999999,235.83,119.149,118.37,121.26,220.62400000000002,121.723,,,137.174,130.341,89.141,136.63299999999998,235.075,138.399,259.808,136.972,98.32,138.112,188.926,141.95600000000002,208.725,142.764,222.183,146.151,73.586,145.767,207.949,154.607,226.334,154.78,101.492,162.592,25.261999999999997,167.47299999999998,119.038,165.923,134.64,168.907,190.44799999999998,168.84099999999998,246.821,169.94,262.881,168.457,79.99600000000001,172.938,240.798,175.757,206.824,185.50599999999997,94.819,191.622,220.706,185.706,192.93099999999998,110.895,129.507,126.524,239.984,91.428,197.774,148.269,135.121,143.56,99.303,168.916,225.58700000000002,169.63,235.273,160.673,199.613,98.68799999999999,99.5,150.336,116.79799999999999,80.891,117.699,160.304,204.36599999999999,72.574
140.0,560.0,,242.53400000000002,46.108000000000004,183.275,48.343999999999994,86.016,58.246,209.362,57.363,230.856,60.466,102.178,63.117,219.701,63.599,226.979,66.796,211.003,66.444,248.993,67.429,245.99,76.988,97.387,80.156,240.55200000000002,80.95100000000001,88.28399999999999,83.666,192.47,81.365,123.83,80.22399999999999,219.96900000000002,87.03200000000001,76.914,87.928,211.326,87.647,246.61900000000003,88.757,121.083,90.848,191.903,92.44200000000001,80.64399999999999,99.01,128.483,98.335,232.37900000000002,97.59,254.283,104.06299999999999,215.75599999999997,108.848,120.139,105.271,78.195,105.97200000000001,136.341,107.45299999999999,97.189,112.25,85.28299999999999,113.964,114.665,114.686,221.891,115.53200000000001,210.90900000000002,114.835,131.82,119.09200000000001,235.83700000000002,119.17200000000001,118.302,121.241,220.62599999999998,121.693,,,137.171,130.425,89.131,136.724,235.088,138.31,259.801,137.005,98.37100000000001,138.179,188.958,141.90200000000002,208.687,142.826,222.203,146.195,73.683,145.564,207.97299999999998,154.661,226.31799999999998,154.717,101.463,162.553,25.22,167.449,119.073,165.882,134.642,168.84099999999998,190.38,168.80700000000002,246.735,169.955,262.863,168.458,80.047,172.93900000000002,240.715,175.773,206.77700000000002,185.53799999999998,94.84899999999999,191.678,221.139,185.83900000000003,192.94799999999998,110.84,130.0,127.0,239.92700000000002,91.345,197.717,148.313,135.125,143.582,99.29899999999999,169.007,225.56,169.50599999999997,235.391,160.747,199.537,98.811,99.492,150.326,116.74700000000001,80.837,117.635,160.267,204.488,72.505
140.25,561.0,,242.601,46.089,183.12599999999998,48.301,86.073,58.385,209.361,57.38399999999999,230.85299999999998,60.614,102.15700000000001,62.994,219.687,63.588,226.99200000000002,66.652,210.998,66.473,248.959,67.335,246.195,77.063,97.406,80.13,240.572,80.977,88.26299999999999,83.64,192.57299999999998,81.265,123.866,80.149,219.928,87.009,76.95100000000001,87.959,211.25400000000002,87.684,246.6,88.675,121.079,90.83200000000001,191.90099999999998,92.406,80.704,98.988,128.601,98.315,232.394,97.559,254.232,104.035,216.312,108.36,120.072,105.339,78.082,105.796,136.363,107.478,97.205,112.236,85.29299999999999,114.064,114.705,114.765,221.952,115.492,210.885,114.814,131.78,119.036,235.834,119.167,118.184,121.234,220.635,121.65100000000001,,,137.076,130.595,89.12200000000001,136.671,235.135,138.308,259.82099999999997,137.005,98.32700000000001,138.43200000000002,188.925,141.878,208.722,142.832,222.209,146.254,73.817,145.358,208.0,154.618,226.312,154.726,101.416,162.651,25.28,167.392,119.081,165.929,134.667,168.82299999999998,190.412,168.763,246.687,169.908,262.86,168.46200000000002,80.021,172.968,240.701,175.699,206.708,185.53799999999998,94.814,191.643,221.516,185.808,192.945,110.84899999999999,130.0,127.0,239.94299999999998,91.34,197.671,148.233,135.158,143.576,99.322,168.998,225.86599999999999,169.642,235.28400000000002,160.709,199.53900000000002,98.876,99.51700000000001,150.379,116.883,81.047,117.60700000000001,160.403,204.483,72.55
140.5,562.0,,242.605,46.157,183.05700000000002,48.278,86.13799999999999,58.59,209.437,57.352,230.80599999999998,60.558,102.19200000000001,63.003,219.668,63.553999999999995,226.99599999999998,66.65100000000001,211.03799999999998,66.468,248.843,67.37,246.106,77.094,97.39399999999999,80.16199999999999,240.545,80.836,88.225,83.65899999999999,192.38299999999998,81.626,123.84299999999999,80.109,219.86900000000003,86.97399999999999,76.865,87.99,211.268,87.69200000000001,246.56,88.719,121.023,90.759,191.88,92.42299999999999,80.654,98.992,128.548,98.431,232.485,97.529,254.237,103.99,216.137,108.412,120.10799999999999,105.344,78.164,105.719,136.497,107.54299999999999,97.20700000000001,112.242,85.24,114.11,114.734,114.795,221.92700000000002,115.49799999999999,210.858,114.805,131.82,119.07,235.671,119.117,118.23299999999999,121.303,220.669,121.587,61.032,123.863,137.015,130.504,89.134,136.481,235.088,138.282,259.724,137.012,98.36399999999999,138.414,188.854,141.904,208.713,142.85,222.34400000000002,146.322,73.88600000000001,145.336,207.97299999999998,154.685,226.30599999999998,154.60299999999998,101.42399999999999,162.662,25.291,167.446,119.054,165.988,134.586,168.68599999999998,190.459,168.701,246.757,169.91400000000002,262.874,168.498,80.264,173.41400000000002,240.77900000000002,175.602,206.793,185.574,94.789,191.55200000000002,221.325,185.608,192.949,110.86,129.671,126.87100000000001,239.988,91.44200000000001,197.671,148.233,135.148,143.545,99.215,169.042,226.045,169.56099999999998,235.373,160.863,199.507,98.88799999999999,99.537,150.407,116.90899999999999,81.021,117.649,160.336,204.487,72.6
140.75,563.0,,242.62099999999998,46.248999999999995,183.076,48.312,85.911,58.48,209.231,57.178000000000004,230.851,60.528999999999996,102.181,62.992,219.671,63.496,226.93900000000002,66.678,211.06900000000002,66.438,249.17,67.331,245.93,77.095,97.344,80.168,240.63299999999998,80.939,88.23299999999999,83.70100000000001,192.44400000000002,81.44800000000001,123.85,80.067,219.91,86.96600000000001,76.779,87.98100000000001,211.24,87.735,246.532,88.73899999999999,121.12799999999999,90.796,191.803,92.505,80.617,98.973,128.697,98.37100000000001,232.46200000000002,97.48700000000001,254.24599999999998,103.96700000000001,216.174,108.384,120.146,105.304,78.083,105.694,136.559,107.61200000000001,97.214,112.29,85.255,114.155,114.666,114.852,221.92700000000002,115.456,210.9,114.785,131.724,119.04299999999999,235.563,119.12200000000001,118.22,121.29700000000001,220.66,121.48,61.152,123.9,137.129,130.541,89.04799999999999,136.458,235.123,138.375,259.654,137.004,98.596,137.97899999999998,188.8,141.735,208.739,142.94,222.33599999999998,146.321,73.943,145.32399999999998,207.946,154.70600000000002,226.248,154.727,101.406,162.664,25.289,167.47799999999998,119.119,165.985,134.615,168.82,190.47400000000002,168.62,246.93099999999998,169.97299999999998,262.883,168.451,80.314,173.364,240.783,175.558,206.764,185.50599999999997,94.822,191.577,220.99900000000002,185.59099999999998,192.899,110.89299999999999,129.665,126.83200000000001,240.007,91.291,197.74599999999998,148.19899999999998,135.085,143.566,99.223,169.017,226.30700000000002,169.092,235.291,160.73,199.56599999999997,99.00299999999999,99.46,150.395,116.87,80.965,117.49,160.619,204.507,72.602
141.0,564.0,,242.6,46.448,183.395,48.321999999999996,85.948,58.318999999999996,208.946,56.958,230.88,60.667,102.208,62.963,219.66299999999998,63.49,226.88,66.89699999999999,210.997,66.485,248.84,67.42,245.83900000000003,77.047,97.383,80.21600000000001,240.53799999999998,80.965,88.291,83.76799999999999,192.365,81.827,123.838,80.138,219.875,86.98,76.664,88.037,211.28400000000002,87.751,246.537,88.735,121.12100000000001,90.80799999999999,191.782,92.429,80.584,98.946,128.709,98.471,232.41099999999997,97.493,254.285,103.971,215.63400000000001,108.99,120.315,105.204,78.24600000000001,105.829,136.458,107.49600000000001,97.198,112.271,85.21600000000001,114.132,114.63799999999999,114.78299999999999,221.908,115.43,210.896,114.79899999999999,131.746,119.005,235.75599999999997,119.03299999999999,118.34,121.33200000000001,220.63400000000001,121.444,61.861000000000004,122.85600000000001,137.126,130.487,89.038,136.379,235.09799999999998,138.398,259.619,137.033,98.535,138.067,188.804,141.88299999999998,208.717,142.924,222.25099999999998,146.374,74.027,145.245,207.93,154.656,226.278,154.80700000000002,101.37899999999999,162.69799999999998,25.403000000000002,167.535,119.101,166.06400000000002,134.665,168.937,190.49200000000002,168.657,246.96400000000003,170.072,262.885,168.43599999999998,80.405,173.486,240.798,175.701,206.785,185.59799999999998,94.79299999999999,191.657,221.407,185.57,192.99,110.89299999999999,129.622,126.804,240.088,91.367,197.71599999999998,148.343,135.02,143.549,99.132,169.2,226.207,169.188,235.235,160.792,199.481,98.977,99.521,150.381,116.838,80.995,117.479,160.654,204.49400000000003,72.51
141.25,565.0,,242.71900000000002,46.43,183.248,48.243,85.96,58.126999999999995,208.92,56.993,230.907,60.731,102.251,63.028999999999996,219.65099999999998,63.518,226.983,66.962,210.938,66.498,248.82,67.40899999999999,245.868,77.094,97.352,80.187,240.535,81.029,88.316,83.72,192.28400000000002,81.437,123.741,80.20100000000001,219.90200000000002,86.96600000000001,76.503,87.991,211.27,87.796,246.553,88.728,121.13600000000001,90.835,191.765,92.456,80.658,98.887,128.765,98.506,232.445,97.527,254.195,103.961,215.21099999999998,109.546,120.257,105.25200000000001,78.33800000000001,106.012,136.461,107.54899999999999,97.228,112.206,85.25200000000001,114.105,114.53,114.802,221.89700000000002,115.398,210.85,114.814,131.768,118.969,235.57,119.096,118.50200000000001,121.398,220.61900000000003,121.40100000000001,62.01,122.77,137.03,130.414,89.07700000000001,136.715,235.072,138.374,259.645,137.02,98.40100000000001,138.463,188.94299999999998,141.722,208.81099999999998,143.129,222.31599999999997,146.399,74.214,144.97899999999998,207.972,154.593,226.303,154.69899999999998,101.314,162.75799999999998,25.263,167.5,119.098,166.025,134.655,168.977,190.43200000000002,168.638,246.955,169.88299999999998,262.856,168.523,80.25,173.502,240.736,175.65200000000002,206.702,185.503,94.805,191.678,220.771,185.477,193.033,110.98299999999999,129.623,126.696,240.588,91.79,197.61900000000003,148.25799999999998,135.047,143.506,99.176,169.042,225.74900000000002,169.352,235.16299999999998,160.766,199.43200000000002,99.01899999999999,99.535,150.358,116.854,80.92399999999999,117.44,160.72799999999998,204.49599999999998,72.54
141.5,566.0,,242.76,46.465,183.3,48.248000000000005,86.156,58.126999999999995,209.05599999999998,56.99100000000001,230.907,60.756,102.243,63.007,219.59,63.497,226.953,66.99,210.951,66.429,248.896,67.32300000000001,245.886,77.05199999999999,97.38,80.169,240.56799999999998,81.068,88.319,83.751,192.269,81.842,123.62899999999999,80.331,219.859,86.98299999999999,76.428,88.066,211.245,87.80799999999999,246.6,88.65100000000001,121.155,90.84700000000001,191.765,92.461,80.671,98.87,128.793,98.289,232.476,97.51299999999999,254.15099999999998,103.94200000000001,215.217,109.59299999999999,120.205,105.223,78.317,105.976,136.499,107.471,97.266,112.20200000000001,85.23299999999999,114.213,114.555,114.789,221.9,115.37700000000001,210.829,114.78299999999999,131.753,119.00200000000001,235.49,119.09899999999999,118.52600000000001,121.49600000000001,220.56599999999997,121.51299999999999,62.068000000000005,122.71700000000001,137.122,130.505,89.079,136.805,235.019,138.368,259.68,136.976,98.435,138.195,188.753,141.911,208.947,143.388,222.47799999999998,146.433,74.218,144.82299999999998,208.013,154.482,226.22,154.628,101.29,162.721,25.409000000000002,167.56400000000002,119.105,166.067,134.64600000000002,168.928,190.43900000000002,168.608,246.833,170.005,262.883,168.52599999999998,80.251,173.555,240.826,175.796,206.5,185.25599999999997,94.87299999999999,191.58900000000003,220.946,185.398,192.97400000000002,110.985,129.636,126.803,240.22400000000002,91.42399999999999,197.576,148.24,135.08100000000002,143.558,99.23899999999999,169.09099999999998,225.606,169.363,235.142,160.77100000000002,199.43099999999998,98.956,99.539,150.358,116.82700000000001,80.90899999999999,117.477,160.727,204.503,72.48899999999999
141.75,567.0,,242.613,46.519,183.43200000000002,48.19,85.92299999999999,57.99100000000001,209.127,57.068999999999996,230.937,60.678000000000004,102.211,63.005,219.553,63.492,226.93900000000002,66.869,210.885,66.406,248.862,67.312,245.80599999999998,77.124,97.344,80.178,240.547,81.165,88.3,83.743,192.31099999999998,82.155,123.70200000000001,80.243,219.86700000000002,86.984,76.282,88.06700000000001,211.18099999999998,87.80799999999999,246.813,88.478,121.132,90.835,191.785,92.471,80.638,98.904,128.866,98.265,232.514,97.51799999999999,254.083,103.915,215.45,109.416,120.152,105.18799999999999,78.387,106.022,136.44,107.446,97.26,112.195,85.28200000000001,114.14,114.55799999999999,114.789,221.916,115.39399999999999,210.859,114.694,131.74,119.00200000000001,235.50900000000001,119.072,118.266,121.42399999999999,220.59099999999998,121.48,62.622,122.288,137.128,130.504,89.126,136.692,235.114,138.2,259.681,136.967,98.427,138.092,188.701,141.961,208.94400000000002,143.134,222.40900000000002,146.391,74.22800000000001,144.673,207.854,154.68200000000002,226.24900000000002,154.679,101.35600000000001,162.655,25.471999999999998,167.63,119.124,166.043,134.656,168.935,190.428,168.588,246.855,170.081,262.895,168.575,80.17,173.75900000000001,240.91400000000002,175.706,206.605,185.387,94.911,191.52599999999998,219.31599999999997,184.94400000000002,192.893,110.866,129.602,126.993,240.10299999999998,91.279,197.65900000000002,148.266,135.124,143.507,99.18799999999999,169.05900000000003,226.0,169.0,235.003,160.531,199.437,98.943,99.56,150.343,116.87299999999999,81.058,117.42399999999999,160.787,204.49900000000002,72.367
142.0,568.0,,242.52700000000002,46.74100000000001,183.419,48.336000000000006,85.948,57.97,209.16299999999998,57.092,230.898,60.674,102.363,63.126999999999995,219.52700000000002,63.486000000000004,227.003,66.709,210.862,66.42399999999999,248.891,67.34100000000001,245.72099999999998,77.053,97.361,80.196,240.554,81.211,88.29899999999999,83.926,192.35,82.102,123.749,80.226,219.984,86.985,76.317,88.029,211.173,87.75399999999999,246.813,88.43799999999999,121.086,90.848,191.745,92.51899999999999,80.673,98.95200000000001,128.736,98.28299999999999,232.37099999999998,97.476,254.09,103.891,215.24099999999999,109.666,120.439,105.135,78.732,106.26100000000001,136.39,107.671,97.25299999999999,112.17299999999999,85.195,114.175,114.56,114.86,221.922,115.395,210.856,114.654,131.774,118.90299999999999,235.49,119.042,118.08200000000001,121.39,220.582,121.556,62.663999999999994,122.43700000000001,137.045,130.392,89.186,136.787,235.09400000000002,138.28,259.528,136.975,98.506,137.733,188.72099999999998,141.999,208.908,143.062,222.415,146.363,74.145,144.852,207.984,154.363,226.28099999999998,154.717,101.277,162.733,25.49,167.763,119.135,165.94299999999998,134.696,168.99099999999999,190.39700000000002,168.553,246.65599999999998,170.218,262.89,168.588,80.184,173.91400000000002,240.843,175.636,206.703,185.512,94.852,191.673,219.702,185.22099999999998,192.753,110.84100000000001,129.467,126.97,240.105,91.319,197.71400000000003,148.374,135.211,143.52700000000002,99.163,169.115,225.81400000000002,169.918,234.805,160.297,199.455,98.786,99.611,150.28799999999998,116.824,80.915,117.461,160.785,204.545,72.362
142.25,569.0,,242.36900000000003,46.847,183.38099999999997,48.343,85.85,57.91,209.33700000000002,57.242,230.90400000000002,60.68899999999999,102.398,63.106,219.544,63.498000000000005,226.976,66.586,210.86900000000003,66.405,248.706,67.357,245.757,77.105,97.38600000000001,80.207,240.601,81.223,88.287,83.95100000000001,192.257,82.12899999999999,123.804,80.133,219.965,86.995,76.191,88.01299999999999,211.166,87.794,246.769,88.412,121.125,90.834,191.755,92.60700000000001,80.648,98.993,128.688,98.42299999999999,232.385,97.41,254.229,103.92,215.09099999999998,109.958,120.374,105.117,78.611,106.234,136.469,107.573,97.305,112.132,85.164,114.133,114.656,114.76799999999999,221.894,115.396,210.84900000000002,114.685,131.78,118.881,235.50799999999998,119.10600000000001,118.109,121.351,220.52700000000002,121.335,62.883,122.20700000000001,137.003,130.422,89.197,136.778,235.115,138.293,259.483,136.918,98.80799999999999,137.338,188.7,141.951,208.8,142.911,222.479,146.376,74.141,144.822,208.045,154.355,226.325,154.796,101.279,162.77100000000002,25.464000000000002,167.783,119.14399999999999,165.83599999999998,134.716,169.058,190.365,168.53599999999997,246.64700000000002,170.27700000000002,262.863,168.613,80.138,173.91400000000002,240.74900000000002,175.65200000000002,206.795,185.613,94.792,191.78400000000002,219.298,185.03900000000002,192.766,110.848,129.491,126.744,240.175,91.34100000000001,197.757,148.322,135.17,143.575,99.163,169.093,226.024,169.799,234.78400000000002,160.32399999999998,199.498,98.779,99.649,150.209,116.762,80.82,117.412,160.785,204.505,72.408
142.5,570.0,,242.143,46.948,183.445,48.378,86.20299999999999,58.133,209.16400000000002,57.138999999999996,230.896,60.68899999999999,102.331,63.143,219.608,63.498000000000005,227.18900000000002,66.58800000000001,210.878,66.439,248.63299999999998,67.389,245.852,77.111,97.398,80.23100000000001,240.767,80.921,88.314,83.976,192.293,82.52799999999999,123.62799999999999,80.235,220.013,86.994,76.464,88.07600000000001,211.19400000000002,87.81700000000001,246.782,88.425,121.13600000000001,90.846,191.71099999999998,92.59700000000001,80.695,98.98100000000001,128.469,98.569,232.421,97.41,254.27599999999998,103.95700000000001,215.142,109.902,120.439,105.101,78.95,106.45,136.566,107.705,97.292,112.14,85.15,114.1,114.72200000000001,114.682,221.90099999999998,115.39399999999999,210.923,114.601,131.713,118.94,235.64700000000002,119.117,117.993,121.25399999999999,220.457,121.182,62.744,122.493,136.865,130.3,89.164,136.95,235.063,138.266,259.501,136.947,98.76299999999999,137.352,188.80200000000002,141.847,208.84799999999998,142.996,222.555,146.452,74.225,144.811,208.077,154.513,226.38,154.757,101.25200000000001,162.787,25.374000000000002,167.817,119.16,165.86599999999999,134.718,169.10299999999998,190.30599999999998,168.49400000000003,246.50099999999998,170.07299999999998,262.853,168.579,80.138,173.91099999999997,240.785,175.773,206.75400000000002,185.56599999999997,94.85600000000001,191.733,218.74200000000002,185.09799999999998,192.75599999999997,110.695,129.516,126.44,240.27200000000002,91.404,197.692,148.219,135.19,143.555,99.094,169.081,226.157,169.98,234.649,160.246,199.53799999999998,98.867,99.646,150.23,116.819,80.97399999999999,117.49700000000001,160.77700000000002,204.56799999999998,72.495
142.75,571.0,,242.19,47.019,183.523,48.239,86.221,58.138000000000005,209.28400000000002,57.24,230.90900000000002,60.528999999999996,102.25399999999999,63.18600000000001,219.553,63.505,227.43400000000003,66.411,210.858,66.48,248.673,67.375,245.82,77.09,97.351,80.189,240.774,80.84,88.334,83.994,192.292,82.617,123.677,80.179,220.048,86.988,76.309,88.05799999999999,211.354,87.928,246.84,88.398,121.185,90.77600000000001,191.66299999999998,92.73200000000001,80.741,99.01100000000001,128.66899999999998,98.57,232.403,97.432,254.335,103.969,215.28599999999997,109.792,120.33200000000001,105.13799999999999,78.634,106.06200000000001,136.63299999999998,107.84299999999999,97.311,112.102,85.321,114.08200000000001,114.475,114.834,221.91299999999998,115.40100000000001,210.97400000000002,114.584,131.733,118.926,235.75400000000002,119.12700000000001,118.04899999999999,121.31299999999999,220.44299999999998,121.171,62.769,122.368,136.908,130.255,89.193,136.836,235.03799999999998,138.21,259.688,136.92700000000002,98.587,137.43,188.97400000000002,141.555,208.923,143.093,222.437,146.361,74.2,145.071,207.895,154.667,226.313,154.705,101.244,162.856,25.456,167.929,119.186,165.959,134.661,169.115,190.282,168.48,246.7,170.03,262.835,168.57299999999998,80.09,173.998,240.755,175.773,206.639,185.547,94.83,191.766,219.297,185.055,192.799,110.792,129.48,126.20100000000001,240.32,91.383,197.546,148.07,135.207,143.55,99.118,169.03,226.197,170.33700000000002,234.456,159.904,199.525,98.819,99.70200000000001,150.135,116.855,81.03699999999999,117.59100000000001,160.67700000000002,204.52,72.461
143.0,572.0,,242.171,47.117,183.51,48.24,86.287,58.053000000000004,209.235,57.157,230.926,60.467,102.249,63.23,219.507,63.523999999999994,227.445,66.439,210.847,66.46600000000001,248.726,67.347,245.84599999999998,77.095,97.385,80.194,240.645,81.029,88.416,83.874,192.458,82.194,123.71799999999999,80.19800000000001,220.095,86.964,76.348,88.06700000000001,211.395,87.927,246.812,88.381,121.24700000000001,90.84700000000001,191.628,92.626,80.833,98.915,128.542,98.52600000000001,232.405,97.415,254.38,104.00200000000001,215.188,109.90100000000001,120.339,105.25299999999999,78.43,105.913,136.569,107.899,97.29799999999999,112.104,85.197,114.1,114.584,114.741,221.933,115.39299999999999,210.892,114.588,131.659,118.838,235.761,119.055,118.17299999999999,121.34100000000001,220.41099999999997,121.242,62.735,122.26899999999999,136.925,130.156,89.185,136.892,235.09,138.188,259.774,136.942,98.50200000000001,137.727,,,209.15,143.076,222.56799999999998,146.546,74.271,145.232,208.065,154.231,226.42700000000002,154.632,101.368,162.80700000000002,25.491,167.78799999999998,119.19,166.105,134.661,169.053,190.322,168.489,246.62400000000002,170.118,262.84,168.479,79.988,174.28599999999997,240.84099999999998,175.77200000000002,206.71099999999998,185.593,94.929,191.709,219.278,185.01,192.729,110.73700000000001,129.494,126.209,240.32299999999998,91.34700000000001,197.597,148.116,135.232,143.453,99.185,169.051,226.363,170.551,234.455,159.96,199.45,98.766,99.68,150.185,116.76799999999999,81.016,117.579,160.614,204.49900000000002,72.434
143.25,573.0,,242.058,46.934,183.575,48.243,86.27,58.141999999999996,209.34599999999998,57.147,230.989,60.37,102.234,63.125,219.518,63.528999999999996,227.562,66.426,210.878,66.485,248.787,67.389,245.86599999999999,77.078,97.374,80.222,240.653,81.009,88.411,83.851,192.13400000000001,81.253,123.542,80.395,220.145,86.895,76.186,88.074,211.46099999999998,87.96700000000001,246.59599999999998,88.573,121.23700000000001,90.816,191.638,92.69,80.866,98.89299999999999,128.666,98.59,232.403,97.414,254.34900000000002,103.97,215.34,109.601,120.212,105.24799999999999,78.763,106.12100000000001,136.629,108.1,97.265,112.14299999999999,85.26700000000001,114.135,114.557,114.74799999999999,221.94799999999998,115.415,210.987,114.49799999999999,131.579,118.865,235.43,119.11399999999999,118.01700000000001,121.273,220.386,121.12,63.037,122.135,136.965,130.141,89.08200000000001,136.722,235.08900000000003,138.141,259.627,136.872,98.65700000000001,137.662,,,209.123,143.108,222.41400000000002,146.41899999999998,74.205,145.463,208.111,154.305,226.305,154.651,101.461,162.85399999999998,25.58,167.96,119.17200000000001,166.13299999999998,134.671,168.93200000000002,190.329,168.46,246.606,170.17700000000002,262.822,168.53900000000002,79.945,174.398,240.888,175.729,206.727,185.65400000000002,94.845,191.666,219.22,184.868,192.89700000000002,110.79700000000001,129.506,126.057,240.32299999999998,91.36399999999999,197.604,147.993,135.129,143.58700000000002,99.135,169.115,226.29,170.358,234.613,160.201,199.352,98.791,99.681,150.168,116.705,80.97399999999999,117.66799999999999,160.316,204.50400000000002,72.557
