TimesH,Frame,NoMissing,23,23,82,82,103,103,108,108,130,130,131,131,143,143,150,150,153,153,156,156,166,166,169,169,178,178,182,182,191,191,197,197,215,215,219,219,227,227,230,230,233,233,242,242,267,267,299,299,311,311,318,318,323,323,324,324,326,326,328,328,332,332,336,336,340,340,372,372,526,526,569,569,615,615,1088,1088,1116,1116,1296,1296,1332,1332,1361,1361,1448,1448
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
464.75,1859.0,,252.25900000000001,28.409000000000002,204.097,59.735,136.636,105.177,218.325,106.465,117.50399999999999,91.19,207.514,89.745,242.547,90.198,94.669,80.01899999999999,190.03599999999997,83.73299999999999,103.993,74.337,178.953,123.95299999999999,94.10600000000001,129.904,217.40400000000002,124.565,143.054,116.126,218.858,116.694,236.053,119.12,93.54,112.02,224.27,153.799,12.72,158.19799999999998,136.27100000000002,155.67700000000002,100.59299999999999,156.11,74.343,150.618,228.02900000000002,134.005,258.541,170.22099999999998,22.933000000000003,166.34599999999998,56.771,163.987,121.391,163.507,194.112,165.699,113.052,158.928,186.28900000000002,159.47299999999998,212.956,152.38299999999998,223.08,162.628,257.137,152.947,202.753,184.016,249.463,55.706,254.843,137.718,89.796,158.471,195.266,52.723,191.824,93.865,102.15799999999999,96.725,229.352,110.54299999999999,238.72400000000002,61.01,236.78400000000002,175.99
465.0,1860.0,,252.34900000000002,28.5,204.12099999999998,59.681999999999995,136.343,105.045,218.36900000000003,106.512,117.54700000000001,91.197,207.518,89.74700000000001,242.497,90.205,94.67,79.967,190.02700000000002,83.696,104.10799999999999,74.431,178.93,123.905,93.931,129.885,217.25900000000001,124.316,143.11700000000002,116.156,218.834,116.645,235.769,119.27600000000001,93.63600000000001,112.051,224.178,153.809,12.808,158.235,136.19299999999998,155.666,100.538,156.208,74.249,150.69899999999998,228.058,134.002,258.546,170.22,22.785999999999998,166.269,56.786,163.963,121.37200000000001,163.531,194.101,165.52700000000002,113.066,158.821,186.269,159.457,212.97,152.28,223.017,162.70600000000002,257.103,152.85299999999998,202.766,184.0,249.52700000000002,55.688,254.94099999999997,137.757,89.821,158.498,195.278,52.723,191.933,93.911,102.21600000000001,96.92299999999999,229.30900000000003,110.54700000000001,238.83,60.989,236.72,176.078
465.25,1861.0,,252.37099999999998,28.483,204.054,59.706,136.391,104.921,218.283,106.21,117.501,91.27,207.547,89.777,242.479,90.22200000000001,94.67399999999999,79.943,190.05700000000002,83.764,104.09100000000001,74.423,178.96599999999998,123.899,93.904,129.863,217.25400000000002,124.445,143.201,116.285,218.86700000000002,116.697,235.845,119.25,93.476,112.161,224.185,153.907,12.59,158.196,136.237,155.583,100.655,156.02100000000002,74.178,150.799,228.11700000000002,133.984,258.543,170.21,22.85,166.239,56.773,163.96400000000003,121.20299999999999,163.405,194.06,165.628,113.071,158.688,186.25799999999998,159.431,213.005,152.352,222.93,162.766,257.123,152.85,202.76,184.03400000000002,249.47400000000002,55.744,254.674,137.821,89.76799999999999,158.47899999999998,195.34799999999998,52.873999999999995,191.93400000000003,93.882,102.162,97.075,229.32,110.565,238.864,60.95399999999999,236.713,176.095
465.5,1862.0,,252.326,28.656999999999996,204.04,59.648999999999994,136.595,105.04299999999999,218.23,106.16,117.47200000000001,91.23100000000001,207.537,89.831,242.47299999999998,90.23299999999999,94.709,79.988,190.049,83.759,104.571,74.987,178.95,123.939,93.92200000000001,129.921,217.273,124.309,143.219,116.287,218.821,116.699,235.757,119.35700000000001,93.499,112.23700000000001,224.21099999999998,154.054,12.883,158.063,136.286,155.514,100.65700000000001,156.029,74.176,150.845,228.023,133.909,258.565,170.19099999999997,22.896,166.19799999999998,56.71,163.956,121.197,163.30200000000002,194.132,165.46,113.024,158.72799999999998,186.271,159.429,213.018,152.309,222.916,162.791,257.118,152.804,202.791,183.96099999999998,249.59400000000002,55.659,254.899,137.796,89.809,158.494,195.324,52.888000000000005,191.953,93.765,102.238,97.006,229.325,110.522,238.87099999999998,61.028999999999996,236.695,176.107
465.75,1863.0,,252.321,28.648000000000003,204.051,59.632,136.501,104.94,218.35299999999998,106.26700000000001,117.412,91.214,207.544,89.756,242.49400000000003,90.346,94.73200000000001,80.017,190.00099999999998,83.781,104.62,75.03699999999999,178.97,123.912,94.29,129.945,217.264,124.4,143.192,116.234,218.851,116.73899999999999,235.863,119.296,93.56299999999999,112.21600000000001,224.358,154.148,12.946,157.98,136.423,155.51,100.516,156.21,74.094,150.756,227.97799999999998,133.907,258.562,170.176,22.906,166.11700000000002,56.72,163.924,121.265,163.243,194.081,165.447,113.04299999999999,158.87,186.25900000000001,159.414,213.02900000000002,152.251,222.955,162.795,257.061,152.84,202.74099999999999,183.922,249.495,55.583,254.826,137.752,89.81200000000001,158.58100000000002,195.283,53.141999999999996,192.023,93.781,102.198,97.072,229.21,110.664,238.775,60.993,236.644,176.11599999999999
466.0,1864.0,,252.111,28.614,204.123,59.67,136.485,104.821,218.382,106.251,117.417,91.177,207.58,89.811,242.46599999999998,90.288,94.719,79.998,189.99099999999999,83.755,104.611,75.078,178.919,123.943,94.351,129.975,217.236,124.791,143.189,116.189,218.862,116.75299999999999,235.93099999999998,119.32700000000001,93.40700000000001,112.30799999999999,224.362,154.186,12.921,157.921,136.435,155.314,100.596,156.232,74.232,150.732,228.044,133.905,258.58099999999996,170.18400000000003,23.072,166.21599999999998,56.755,163.96599999999998,121.32,163.17700000000002,194.13400000000001,165.27900000000002,113.115,159.048,186.282,159.433,213.083,152.183,222.91099999999997,162.782,256.906,152.89,202.722,183.92700000000002,249.535,55.56100000000001,254.77,137.845,89.809,158.525,195.362,53.218999999999994,192.06099999999998,93.772,102.242,97.10700000000001,229.13,110.735,238.718,60.98,236.63,176.23
466.25,1865.0,,252.308,28.476999999999997,204.078,59.735,136.148,104.70700000000001,218.47,106.40299999999999,117.446,91.196,207.484,89.895,242.497,90.296,94.691,79.958,190.032,83.76,104.656,75.086,178.86700000000002,124.006,94.404,130.026,217.266,124.648,143.179,116.175,218.928,116.645,236.065,119.315,93.325,112.448,224.43900000000002,154.211,12.952,157.901,136.446,155.166,100.53,156.154,74.193,150.864,228.09900000000002,133.922,258.58299999999997,170.17,23.206999999999997,166.37400000000002,56.836999999999996,163.91099999999997,121.285,163.315,194.12599999999998,165.30900000000003,113.05799999999999,159.011,186.282,159.49200000000002,213.06400000000002,152.1,222.84799999999998,162.702,256.8,152.836,202.748,183.949,249.507,55.528999999999996,254.894,137.754,89.837,158.47299999999998,195.53099999999998,53.453,192.02200000000002,93.839,102.148,97.068,229.138,110.756,238.74200000000002,60.967,236.697,176.225
466.5,1866.0,,252.588,28.296999999999997,204.058,59.773999999999994,135.989,104.68,218.416,106.369,117.36,91.15,207.467,89.93799999999999,242.50099999999998,90.307,94.68799999999999,79.97399999999999,189.985,83.75200000000001,104.745,75.2,178.87099999999998,123.882,94.618,130.082,217.36,124.47,143.22,116.23899999999999,218.96900000000002,116.60600000000001,236.24099999999999,119.208,93.429,112.34100000000001,224.487,154.221,12.992,157.92,136.49,155.24,100.60600000000001,156.125,74.001,150.765,228.21,133.939,258.57,170.148,23.39,166.36900000000003,56.8,164.065,121.3,163.085,194.135,165.125,113.146,159.201,186.25799999999998,159.40200000000002,213.06900000000002,152.028,222.88400000000001,162.738,256.77299999999997,152.805,202.673,183.907,249.488,55.626000000000005,255.012,137.765,89.76899999999999,158.495,195.423,53.435,191.968,93.87200000000001,102.2,97.02,229.071,110.84299999999999,238.74400000000003,60.919,236.592,176.27599999999998
466.75,1867.0,,252.495,28.476,204.042,59.754,136.062,104.76700000000001,218.40900000000002,106.33,117.256,91.079,207.50799999999998,89.803,242.513,90.35700000000001,94.662,79.941,190.06599999999997,83.774,104.795,75.241,178.838,123.869,94.585,130.099,217.445,124.56,143.261,116.324,218.985,116.58,236.06099999999998,119.431,93.39299999999999,112.295,224.452,154.247,12.933,157.947,136.528,155.29399999999998,100.677,156.064,74.10600000000001,150.86,228.144,133.929,258.556,170.14,23.634,166.555,56.793,164.002,121.235,163.02,194.15,164.967,113.21700000000001,159.297,186.27599999999998,159.466,213.093,152.245,222.851,162.774,256.661,152.768,202.672,183.94099999999997,249.51,55.54600000000001,254.96099999999998,137.748,89.76,158.498,195.49599999999998,53.498999999999995,192.012,93.89399999999999,102.28,97.02,228.90900000000002,111.014,238.706,60.923,236.563,176.324
467.0,1868.0,,252.28400000000002,28.45,204.02200000000002,59.68600000000001,136.156,104.645,218.44799999999998,106.37,117.18,91.08200000000001,207.503,89.805,242.525,90.434,94.704,79.92399999999999,190.205,83.794,104.85,75.212,178.842,123.984,94.227,129.964,217.43900000000002,124.506,143.19899999999998,116.363,218.87400000000002,116.662,235.804,119.596,93.46600000000001,112.33200000000001,224.426,154.196,13.09,158.005,136.58,155.365,100.696,156.162,74.259,150.694,227.99400000000003,133.944,258.59,170.15200000000002,23.679000000000002,166.68200000000002,56.713,164.053,121.211,163.066,194.14700000000002,164.877,113.19200000000001,159.33100000000002,186.27900000000002,159.39600000000002,213.063,152.39,222.832,162.719,256.777,152.73,202.64700000000002,183.97799999999998,249.465,55.708999999999996,254.989,137.795,89.796,158.336,195.39700000000002,53.468,191.959,93.963,102.352,97.03399999999999,229.326,110.626,238.717,60.845,236.37400000000002,176.32
467.25,1869.0,,252.226,28.559,204.014,59.617,136.358,104.70100000000001,218.442,106.361,117.387,91.029,207.484,89.906,242.502,90.37299999999999,94.697,79.958,190.19,83.73200000000001,104.696,75.092,178.78400000000002,123.896,94.31200000000001,129.965,217.446,124.551,143.18200000000002,116.333,218.861,116.645,236.239,119.40799999999999,93.26299999999999,112.331,224.49900000000002,154.394,12.84,157.89,136.689,155.32399999999998,100.60799999999999,156.153,74.53399999999999,151.012,227.97099999999998,133.968,258.607,170.18599999999998,23.730999999999998,166.658,56.674,164.225,121.23899999999999,163.287,194.15400000000002,164.81599999999997,113.238,159.52,186.291,159.35399999999998,212.99599999999998,152.32399999999998,222.858,162.643,256.645,152.726,202.55700000000002,183.942,249.505,55.773,254.958,137.81,89.762,158.2,195.351,53.57,191.88400000000001,93.939,102.18799999999999,97.00299999999999,229.453,110.53,238.69799999999998,60.965,236.455,176.24900000000002
467.5,1870.0,,252.388,28.463,204.003,59.702,136.316,104.604,218.407,106.359,117.366,91.02600000000001,207.49599999999998,89.955,242.507,90.321,94.711,79.962,190.293,83.68799999999999,104.755,74.99,178.83900000000003,123.956,94.295,129.942,217.425,124.72,143.153,116.366,218.873,116.68299999999999,236.445,119.42299999999999,93.281,112.316,224.454,154.366,13.115,157.99,136.643,155.31,100.417,156.22299999999998,74.545,151.011,227.947,133.989,258.608,170.173,23.326,166.23,56.685,164.233,121.33200000000001,163.056,194.169,164.715,113.156,159.56,186.315,159.378,213.011,152.43200000000002,222.88400000000001,162.634,256.551,152.67700000000002,202.56099999999998,184.007,249.50799999999998,55.802,254.845,137.91299999999998,89.74,158.241,195.40599999999998,53.303999999999995,191.868,93.971,102.199,97.064,229.33700000000002,110.527,238.80700000000002,60.976000000000006,236.417,176.21599999999998
467.75,1871.0,,252.102,28.484,204.033,59.608999999999995,136.40200000000002,104.73100000000001,218.394,106.334,117.34,91.07,207.53,89.914,242.58599999999998,90.32600000000001,94.71,79.955,190.301,83.711,104.72200000000001,75.04899999999999,178.877,123.936,94.191,129.86700000000002,217.517,124.727,143.136,116.275,218.922,116.649,236.47099999999998,119.414,93.40700000000001,112.21700000000001,224.43,154.484,13.107999999999999,158.1,136.737,155.452,100.387,156.31,74.55199999999999,151.15,228.007,133.959,258.611,170.14,23.301,166.342,56.663000000000004,164.24900000000002,121.315,162.716,194.146,164.71099999999998,113.225,159.66899999999998,186.299,159.34,213.114,152.358,222.91099999999997,162.577,256.533,152.695,202.576,184.081,249.49599999999998,55.846000000000004,254.704,137.873,89.75399999999999,158.138,195.326,53.326,191.86900000000003,93.971,102.189,96.93299999999999,229.395,110.531,238.833,61.025,236.297,176.25599999999997
468.0,1872.0,,252.15900000000002,28.518,203.93599999999998,59.663999999999994,136.425,104.801,218.373,106.243,117.40100000000001,91.001,207.51,89.92200000000001,242.622,90.223,94.7,79.958,190.23,83.682,104.655,74.971,178.882,123.97,94.01100000000001,129.83100000000002,217.62,124.634,143.159,116.199,218.90599999999998,116.73299999999999,236.709,119.24700000000001,93.309,112.18,224.458,154.523,13.286,158.184,136.673,155.401,100.411,156.314,74.64699999999999,151.2,228.02900000000002,134.005,258.621,170.11599999999999,23.355999999999998,166.463,56.733000000000004,164.197,121.304,163.361,194.178,164.787,113.212,159.328,186.321,159.371,213.231,152.259,222.87599999999998,162.612,256.51599999999996,152.72,202.606,184.075,249.497,55.817,254.801,137.91,89.743,158.078,195.446,53.32899999999999,191.863,93.992,102.17200000000001,96.906,229.041,110.882,238.77200000000002,60.985,236.373,176.265
468.25,1873.0,,252.13400000000001,28.41,203.985,59.733000000000004,136.506,104.805,218.394,106.133,117.432,90.976,207.535,89.895,242.61599999999999,90.191,94.728,79.94800000000001,190.215,83.666,104.712,74.94800000000001,178.886,123.904,94.226,129.884,217.623,124.383,143.21200000000002,116.2,218.925,116.65100000000001,236.562,119.355,93.351,112.211,224.373,154.70600000000002,13.372,158.231,136.697,155.374,100.32600000000001,156.235,74.77,151.14,228.108,134.047,258.584,170.13099999999997,23.375999999999998,166.53599999999997,56.617,164.23,121.413,164.071,194.14700000000002,164.929,113.291,159.431,186.294,159.313,213.334,152.287,222.828,162.721,256.54,152.749,202.66,184.097,249.513,55.8,254.896,137.892,89.777,158.141,195.455,53.29600000000001,191.822,94.066,102.228,96.85,229.155,110.583,238.69299999999998,61.076,236.495,176.229
468.5,1874.0,,252.049,28.302,204.063,59.781000000000006,136.43,104.791,218.437,106.15299999999999,117.492,90.96600000000001,207.498,89.948,242.653,90.18,94.689,79.965,190.245,83.691,104.816,75.045,178.90900000000002,123.85799999999999,94.149,129.826,217.653,124.417,143.25799999999998,116.238,218.99099999999999,116.58,235.822,119.91799999999999,93.50299999999999,112.15700000000001,224.548,154.661,13.485,158.36,136.689,155.32299999999998,100.427,156.22,74.682,151.064,228.09099999999998,134.092,258.605,170.097,23.195,166.468,56.641999999999996,164.153,121.387,164.30900000000003,194.109,164.967,113.14399999999999,159.22,186.31,159.365,213.268,152.252,222.824,162.812,256.556,152.86700000000002,202.69299999999998,184.07,249.45,55.761,254.83599999999998,137.886,89.81700000000001,158.156,195.418,53.243,191.91299999999998,94.005,102.131,96.95200000000001,228.83599999999998,110.92399999999999,238.657,61.034,236.59599999999998,176.30700000000002
468.75,1875.0,,252.136,28.039,203.998,59.78,136.126,104.72200000000001,218.43200000000002,106.132,117.54700000000001,90.962,207.46599999999998,90.06,242.68200000000002,90.22399999999999,94.712,79.988,190.275,83.68299999999999,104.90700000000001,75.155,178.91099999999997,123.896,94.163,129.749,217.796,124.553,143.256,116.2,218.91,116.63600000000001,236.56900000000002,119.272,93.475,112.23200000000001,224.498,154.542,13.495,158.38,136.594,155.37,100.556,156.196,74.654,151.003,228.082,134.04399999999998,258.603,170.081,23.112,166.449,56.673,164.09099999999998,121.47399999999999,164.25799999999998,194.09900000000002,164.783,113.024,159.03799999999998,186.35,159.43,213.248,152.24200000000002,222.815,162.749,256.437,152.903,202.65599999999998,184.076,249.40099999999998,55.766999999999996,254.894,137.904,89.792,158.249,195.47400000000002,53.196999999999996,191.93599999999998,93.945,102.094,96.792,229.037,110.68299999999999,238.68400000000003,61.007,236.465,176.295
469.0,1876.0,,252.09900000000002,27.851999999999997,204.005,59.791000000000004,136.327,104.7,218.442,106.18299999999999,117.59,90.92299999999999,207.476,89.916,242.64700000000002,90.259,94.68700000000001,79.986,190.28599999999997,83.696,104.99600000000001,75.238,178.929,123.92299999999999,94.03200000000001,129.75,217.641,124.789,143.295,116.3,218.87099999999998,116.65100000000001,237.48,118.595,93.329,112.166,224.449,154.707,13.459000000000001,158.475,136.673,155.264,100.50399999999999,156.345,74.58,151.034,227.97099999999998,134.111,258.60400000000004,170.12900000000002,23.203000000000003,166.489,56.698,164.037,121.57600000000001,164.46,194.049,164.75,113.171,159.29,186.35,159.485,213.204,152.21200000000002,222.84,162.55100000000002,256.42,152.861,202.655,184.08700000000002,249.421,55.825,254.812,137.871,89.76299999999999,158.167,195.514,53.345,191.93599999999998,93.98700000000001,101.949,96.773,229.179,110.52,238.725,61.044,236.36599999999999,176.266
469.25,1877.0,,252.019,27.787,204.011,59.897,136.276,104.588,218.486,106.24,117.542,90.96700000000001,207.40400000000002,90.086,242.649,90.251,94.71799999999999,80.045,190.225,83.656,104.911,75.168,178.858,123.969,94.162,129.786,217.66099999999997,124.58200000000001,143.296,116.346,218.83900000000003,116.639,237.737,118.352,93.354,112.198,224.5,154.684,13.385,158.31799999999998,136.644,155.308,100.507,156.25799999999998,74.657,151.136,227.90599999999998,134.10399999999998,258.625,170.1,23.07,166.43599999999998,56.726000000000006,164.05599999999998,121.535,164.581,194.075,164.733,113.116,159.496,186.35,159.491,213.226,152.155,222.845,162.583,256.421,152.936,202.67700000000002,184.049,249.405,55.893,254.75599999999997,137.857,89.786,158.279,195.493,53.446999999999996,192.0,93.94200000000001,101.99,96.64399999999999,229.125,110.54299999999999,238.71099999999998,61.105,236.268,176.25400000000002
469.5,1878.0,,252.34,28.003,203.99099999999999,59.897,136.25799999999998,104.695,218.485,106.25200000000001,117.289,90.897,207.455,90.085,242.567,90.449,94.7,80.02199999999999,190.171,83.682,104.87200000000001,75.118,178.847,123.92200000000001,93.919,129.784,217.66299999999998,124.551,143.255,116.318,218.875,116.617,237.662,118.272,93.242,112.208,224.395,154.624,13.327,158.309,136.769,155.313,100.348,156.276,74.694,151.129,227.99099999999999,134.153,258.681,170.123,23.29,166.548,56.705,164.007,121.633,164.997,194.055,164.697,113.08200000000001,159.465,186.372,159.564,213.106,152.064,222.84400000000002,162.491,256.405,152.87,202.60299999999998,184.032,249.31599999999997,55.913999999999994,254.77900000000002,137.89600000000002,89.685,157.84799999999998,195.44099999999997,53.486000000000004,191.947,93.9,102.147,96.65100000000001,229.127,110.58200000000001,238.86599999999999,61.126000000000005,236.27900000000002,176.24900000000002
469.75,1879.0,,252.34099999999998,28.142,204.037,59.979,136.029,104.676,218.519,106.344,117.421,90.71700000000001,207.489,90.115,242.581,90.38799999999999,94.742,80.069,190.18,83.65700000000001,104.831,75.128,178.863,123.91799999999999,93.682,129.764,217.578,124.93700000000001,143.287,116.334,218.84799999999998,116.62700000000001,237.71200000000002,118.238,93.346,112.21600000000001,224.34900000000002,154.53799999999998,13.515,158.381,136.673,155.299,100.44,156.18200000000002,74.696,151.09,228.005,134.179,258.68,170.102,23.483,166.73,56.773,163.958,121.676,165.08700000000002,193.982,164.8,113.085,159.496,186.35,159.615,213.09900000000002,152.095,222.918,162.36700000000002,256.51,152.857,202.649,184.02599999999998,249.364,55.888000000000005,254.77900000000002,137.827,89.67399999999999,158.123,195.32299999999998,53.696999999999996,191.933,93.89200000000001,101.97399999999999,96.62899999999999,229.07299999999998,110.508,238.86900000000003,61.083,236.49400000000003,176.237
470.0,1880.0,,252.335,28.09,204.115,59.995,135.941,104.632,218.519,106.296,117.38,90.68,207.503,90.126,242.597,90.434,94.765,80.072,190.158,83.581,104.78399999999999,74.988,178.851,123.95700000000001,93.646,129.71200000000002,217.63299999999998,124.963,143.266,116.334,218.81799999999998,116.7,237.148,118.664,93.31200000000001,112.29299999999999,224.358,154.56,13.626,158.386,136.602,155.273,100.315,156.316,74.797,150.967,227.945,134.191,258.671,170.101,23.516,166.896,56.8,163.97,121.777,165.3,194.017,164.84099999999998,113.038,159.491,186.342,159.665,213.09400000000002,152.03799999999998,222.86900000000003,162.511,256.514,152.785,202.622,184.071,249.333,55.965,254.956,137.851,89.727,157.903,195.14700000000002,53.653,191.942,93.977,101.97,96.708,229.048,110.699,238.898,61.098,236.435,176.21
470.25,1881.0,,252.36900000000003,28.186999999999998,204.06900000000002,60.011,135.465,104.565,218.577,106.425,117.45100000000001,90.779,207.484,90.15899999999999,242.665,90.381,94.79899999999999,80.155,190.196,83.663,104.906,75.067,178.85,123.973,93.62100000000001,129.69299999999998,217.796,124.851,143.227,116.21600000000001,219.00599999999997,116.589,236.887,118.932,93.43,112.35700000000001,224.34400000000002,154.62,13.672,158.326,136.649,155.284,100.382,156.296,74.822,150.94899999999998,227.967,134.222,258.66900000000004,170.102,23.736,166.954,56.86600000000001,163.938,121.927,165.458,194.07,164.80200000000002,113.031,159.534,186.37400000000002,159.674,213.082,152.099,222.868,162.507,256.422,152.821,202.563,184.05700000000002,249.363,55.958999999999996,255.092,137.889,89.71,157.912,195.22,53.648,192.045,93.94200000000001,101.944,96.76299999999999,229.187,110.535,238.91400000000002,61.117,236.56799999999998,176.28
470.5,1882.0,,252.364,28.164,204.075,59.937,136.0,105.0,218.577,106.432,117.564,90.759,207.49400000000003,90.20200000000001,242.59,90.488,94.696,80.048,190.253,83.74799999999999,104.897,75.03,178.861,123.954,93.65700000000001,129.748,217.89,124.65700000000001,143.174,116.146,219.016,116.571,237.02900000000002,118.792,93.52799999999999,112.35600000000001,224.213,154.59799999999998,13.805,158.304,136.605,155.27100000000002,100.359,156.364,74.781,150.80100000000002,228.02,134.248,258.666,170.063,23.688000000000002,166.894,56.873000000000005,163.95,121.787,165.454,194.016,164.834,113.007,159.745,186.338,159.686,213.12,152.145,222.921,162.245,256.468,152.809,202.53799999999998,184.079,249.355,55.946999999999996,254.766,137.849,89.79899999999999,157.965,195.222,53.708,192.08599999999998,94.009,101.824,96.756,229.097,110.501,239.037,61.085,236.59799999999998,176.22
470.75,1883.0,,252.378,27.927,204.105,59.964,136.0,105.0,218.537,106.48700000000001,117.537,90.735,207.52,90.16,242.761,90.50200000000001,94.665,79.992,190.268,83.77,104.867,74.997,178.87900000000002,123.914,93.711,129.743,217.92700000000002,124.463,143.209,116.179,219.037,116.60799999999999,236.99400000000003,118.883,93.48299999999999,112.336,224.297,154.542,14.210999999999999,158.364,136.597,155.238,100.35700000000001,156.411,74.844,150.597,227.955,134.179,258.709,170.043,23.671,166.85299999999998,56.907,163.96099999999998,121.91799999999999,165.548,194.044,164.8,112.97399999999999,159.778,186.32,159.60399999999998,213.235,152.339,222.92,162.259,256.422,152.811,202.59099999999998,184.079,249.355,55.89,254.74900000000002,137.80700000000002,89.823,157.795,195.14700000000002,53.698,192.093,94.035,101.92399999999999,96.72399999999999,229.266,110.446,239.041,61.05,236.49,176.206
471.0,1884.0,,252.274,27.873,204.19099999999997,59.946000000000005,135.61700000000002,104.587,218.622,106.522,117.49700000000001,90.714,207.545,90.12700000000001,242.66299999999998,90.64399999999999,94.691,80.007,190.274,83.835,104.931,75.12100000000001,178.829,123.914,93.736,129.661,217.857,124.439,143.203,116.053,219.023,116.59899999999999,236.854,118.994,93.50299999999999,112.366,224.165,154.619,14.339,158.343,136.584,155.17,100.42299999999999,156.336,74.84899999999999,150.511,228.00400000000002,134.263,258.742,169.88299999999998,23.503,166.821,56.843,163.99900000000002,121.90700000000001,165.53799999999998,194.218,164.699,113.045,159.858,186.312,159.732,213.19299999999998,152.33700000000002,222.90599999999998,162.187,256.361,152.812,202.543,184.10299999999998,249.35299999999998,55.901,254.745,137.842,89.94,158.029,195.166,53.555,192.06,93.948,101.936,96.685,229.362,110.35700000000001,239.041,61.091,236.574,176.28099999999998
471.25,1885.0,,252.33700000000002,27.683000000000003,204.209,59.998000000000005,135.0,105.0,218.622,106.59899999999999,117.587,90.74,207.52200000000002,90.175,242.637,90.639,94.682,79.991,190.30700000000002,83.87,104.89200000000001,75.067,178.87599999999998,123.86200000000001,94.01100000000001,129.72899999999998,217.886,124.65899999999999,143.19799999999998,116.111,219.12400000000002,116.5,236.835,119.006,93.574,112.286,224.295,154.569,14.059000000000001,158.24200000000002,136.664,155.24,100.37899999999999,156.41899999999998,74.89399999999999,150.583,228.00400000000002,134.221,258.747,169.953,23.476,166.66,56.816,164.02700000000002,122.146,165.892,194.19400000000002,164.733,113.06700000000001,159.828,186.294,159.702,213.101,152.254,222.868,162.299,256.425,152.83100000000002,202.505,184.09,249.32,55.99,254.794,137.885,89.99799999999999,158.322,195.24400000000003,53.387,192.107,93.945,102.04700000000001,96.686,229.426,110.40100000000001,239.168,61.093,236.562,176.298
471.5,1886.0,,252.26,27.544,204.207,59.958,136.0,105.0,218.62599999999998,106.679,117.63600000000001,90.84700000000001,207.565,90.11200000000001,242.743,90.70700000000001,94.73,80.051,190.40200000000002,83.86200000000001,104.978,75.192,178.862,123.896,94.015,129.751,217.993,124.416,143.174,116.132,219.118,116.478,236.82299999999998,119.059,93.51700000000001,112.288,223.982,154.22,14.07,158.389,136.64600000000002,155.14,100.43799999999999,156.41899999999998,74.883,150.591,228.021,134.211,258.744,169.958,23.498,166.747,56.722,164.00400000000002,122.145,165.88400000000001,194.257,164.678,112.992,159.876,186.28400000000002,159.565,213.06900000000002,152.2,222.847,162.379,256.405,152.841,202.50099999999998,184.115,249.30900000000003,55.982,254.753,137.929,89.976,158.204,195.13,53.331,192.141,93.971,101.729,96.60799999999999,229.338,110.413,239.395,61.048,236.52700000000002,176.268
471.75,1887.0,,252.12400000000002,27.158,204.31,60.004,136.0,105.0,218.56799999999998,106.64299999999999,117.67,90.98200000000001,207.602,90.09700000000001,242.658,90.83,94.76799999999999,80.059,190.475,83.853,105.02799999999999,75.17,178.893,123.836,93.91799999999999,129.893,217.74,124.30799999999999,143.19,116.12799999999999,219.1,116.27799999999999,237.06400000000002,118.895,93.48299999999999,112.28200000000001,223.88299999999998,154.156,13.970999999999998,158.234,136.67600000000002,155.095,100.57,156.381,74.923,150.54,228.108,134.216,258.759,169.886,23.456,166.755,56.805,163.92700000000002,122.166,165.60299999999998,194.257,164.625,113.02600000000001,159.915,186.282,159.54,213.18200000000002,152.299,222.851,162.535,256.42,152.83700000000002,202.505,184.136,249.36599999999999,55.952,254.704,137.933,89.91799999999999,157.95600000000002,195.13299999999998,53.203,192.063,93.87700000000001,101.552,96.471,229.37900000000002,110.34899999999999,239.12400000000002,61.15,236.636,176.269
472.0,1888.0,,252.03,27.198,204.295,60.051,135.635,104.711,218.588,106.69,117.637,91.009,207.61700000000002,90.09200000000001,242.69799999999998,90.758,94.76799999999999,80.082,190.46599999999998,83.814,105.01,75.168,178.847,123.84200000000001,93.77,129.806,217.947,124.93299999999999,143.188,116.09100000000001,219.123,116.348,237.28400000000002,118.706,93.545,112.31299999999999,223.928,154.1,13.931,158.312,136.804,155.079,100.62700000000001,156.304,74.918,150.613,228.08,134.204,258.765,169.896,23.408,166.769,56.907,163.918,122.14399999999999,165.671,194.304,164.449,113.124,160.082,186.30200000000002,159.534,213.153,152.289,222.87900000000002,162.547,256.427,152.875,202.483,184.15200000000002,249.36599999999999,55.995,254.843,137.91,89.899,157.952,195.205,53.24,192.11900000000003,93.90100000000001,101.934,96.71,229.43599999999998,110.29799999999999,238.99099999999999,61.066,236.62900000000002,176.17700000000002
