TimesH,Frame,NoMissing,2,2,4,4,7,7,8,8,10,10,15,15,16,16,17,17,21,21,22,22,27,27,33,33,36,36,38,38,39,39,44,44,46,46,48,48,49,49,51,51,53,53,54,54,59,59,65,65,66,66,68,68,69,69,71,71,73,73,75,75,79,79,81,81,84,84,87,87,92,92,93,93,94,94,98,98,106,106,119,119,121,121,124,124,127,127,130,130,131,131,137,137,139,139,140,140,141,141,142,142,146,146,147,147,149,149,153,153,158,158,166,166,170,170,171,171,173,173,175,175,177,177,178,178,185,185,186,186,189,189,194,194,195,195,208,208,214,214,235,235,273,273,275,275,297,297,300,300,306,306,312,312,317,317,322,322,332,332,337,337,338,338,339,339,341,341,345,345,381,381,612,612,901,901,926,926,941,941
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
127.5,510.0,,203.06900000000002,87.007,,,229.88299999999998,84.876,248.012,82.458,88.74,84.61399999999999,135.997,79.553,128.776,96.735,222.49900000000002,93.95299999999999,78.931,93.206,186.76,94.479,98.535,92.389,205.965,104.759,119.98700000000001,103.199,247.71,105.62700000000001,,,196.41299999999998,100.19,117.588,118.25299999999999,,,107.52,118.068,,,201.99900000000002,113.06299999999999,135.8,111.74799999999999,215.247,106.213,233.018,127.307,114.243,125.97,86.601,127.175,125.242,125.791,90.036,122.41,220.025,123.08200000000001,101.257,118.559,184.688,134.608,98.10700000000001,135.94,,,115.601,131.209,215.255,129.834,260.743,143.13299999999998,,,121.76899999999999,141.08700000000002,,,106.26700000000001,147.773,87.537,142.705,188.722,158.727,209.84,158.003,118.03299999999999,162.266,83.899,154.644,,,218.77599999999998,168.76,205.227,165.018,104.82700000000001,171.80700000000002,244.71200000000002,167.55900000000003,84.665,164.737,52.828,166.97400000000002,121.21600000000001,164.515,65.78699999999999,164.048,111.397,172.889,69.685,171.263,189.271,165.882,206.09799999999998,172.188,101.02600000000001,180.62,72.126,178.71400000000003,108.84100000000001,180.092,195.77900000000002,179.795,213.02700000000002,174.99599999999998,120.723,174.899,225.518,191.109,85.915,183.24200000000002,,,208.11,192.2,214.351,189.707,3.0,217.0,110.006,32.385999999999996,236.58900000000003,32.33,118.861,32.012,91.685,54.986000000000004,202.21900000000002,54.47,,,204.924,65.638,,,,,116.946,74.388,89.587,76.249,216.342,74.157,,,79.49,66.43,,,110.53200000000001,106.113,193.27200000000002,149.559,90.85,110.78299999999999,111.399,140.41
127.75,511.0,,202.965,86.868,,,229.857,84.954,247.912,82.367,88.824,84.564,135.95600000000002,79.617,128.952,96.566,222.517,93.944,79.032,93.26899999999999,186.727,94.63,98.436,92.345,205.97299999999998,104.70299999999999,119.962,103.186,247.667,105.66,,,196.453,100.036,117.62899999999999,118.33200000000001,,,107.698,117.86,,,202.03400000000002,113.10600000000001,135.829,111.676,215.12,106.26700000000001,232.97400000000002,127.311,114.184,125.95200000000001,86.62299999999999,127.22200000000001,125.25,125.726,90.057,122.39399999999999,,,101.204,118.552,184.58599999999998,134.636,98.245,135.994,,,115.619,131.29,215.12900000000002,129.743,260.647,143.05,,,121.706,141.09799999999998,,,106.15799999999999,147.741,87.601,142.762,188.687,158.75,209.894,157.893,117.929,162.09,83.92299999999999,154.416,,,218.46099999999998,169.00900000000001,205.263,165.03599999999997,104.899,171.923,244.67,167.52599999999998,84.709,164.56099999999998,52.87,167.00599999999997,121.47,164.54,65.77199999999999,164.05,111.455,172.822,69.693,171.28900000000002,189.521,165.889,206.125,172.313,101.071,180.707,72.185,178.65599999999998,108.848,180.06799999999998,195.83900000000003,179.821,213.045,175.016,120.73100000000001,174.919,225.52900000000002,191.07,85.816,183.278,,,208.175,192.274,214.37900000000002,189.583,3.0,217.0,109.82600000000001,32.375,236.49900000000002,32.284,118.979,32.066,91.794,55.176,202.078,54.435,,,204.923,65.624,,,,,116.87299999999999,74.321,89.508,76.206,216.467,74.165,,,79.529,66.498,,,110.15,105.95200000000001,193.22799999999998,149.584,91.021,110.743,111.413,140.441
128.0,512.0,,202.928,86.765,,,229.96400000000003,85.03399999999999,247.893,82.39,88.75200000000001,84.55,134.655,79.046,129.053,96.544,222.57,93.902,,,186.843,94.664,98.449,92.29899999999999,205.97400000000002,104.715,119.963,103.20200000000001,247.66400000000002,105.71799999999999,,,196.31400000000002,99.93700000000001,117.55,118.27799999999999,,,107.65299999999999,117.77799999999999,,,202.093,113.096,135.852,111.74,,,232.96,127.229,114.14399999999999,125.889,86.663,127.27600000000001,125.223,125.777,89.978,122.439,,,101.27600000000001,118.53,184.623,134.679,98.208,135.955,,,115.73899999999999,131.377,215.171,129.589,260.58099999999996,143.084,,,121.646,141.048,,,106.152,147.736,87.52799999999999,142.76,188.638,158.672,209.764,157.96,117.927,162.19299999999998,83.85600000000001,154.506,,,218.678,168.89700000000002,205.27,164.928,104.86,171.892,244.69400000000002,167.511,84.677,164.43200000000002,53.106,167.015,121.446,164.452,65.874,164.093,111.475,172.606,69.70100000000001,171.22099999999998,189.446,165.831,206.18,172.843,101.206,180.78599999999997,72.157,178.641,108.87,180.048,195.803,179.764,213.05599999999998,175.021,120.775,174.938,225.59900000000002,191.11,85.96,183.213,,,208.097,192.269,214.42,189.62599999999998,3.0,217.0,109.61,32.427,236.42700000000002,32.22,118.734,31.898000000000003,91.70100000000001,55.143,201.83900000000003,54.41,,,205.10299999999998,65.786,,,,,116.84700000000001,74.304,89.101,76.274,216.454,74.07600000000001,,,79.515,66.439,,,109.81299999999999,105.83,193.24400000000003,149.59,90.87899999999999,110.71700000000001,111.37899999999999,140.46200000000002
128.25,513.0,,202.929,86.73,,,230.014,84.975,247.928,82.48,88.73899999999999,84.656,,,129.124,96.47399999999999,222.544,93.891,,,186.933,94.654,98.37799999999999,92.331,205.90099999999998,104.73299999999999,119.985,103.15700000000001,247.576,105.727,,,,,117.544,118.29799999999999,,,107.883,117.68,,,202.123,113.03200000000001,135.842,111.694,,,232.919,127.212,114.133,125.921,86.715,127.35600000000001,125.26799999999999,125.79899999999999,89.95100000000001,122.416,,,101.295,118.551,184.72,134.583,98.337,136.115,,,115.735,131.314,215.345,129.549,260.69,142.94899999999998,,,121.70100000000001,140.95,,,106.03399999999999,147.779,87.616,142.751,188.611,158.705,209.56400000000002,157.841,117.92,162.268,83.88600000000001,154.502,,,218.35,169.003,205.263,164.926,104.926,171.92,244.74400000000003,167.49099999999999,84.76700000000001,164.44400000000002,52.898,167.02,121.15299999999999,164.25799999999998,65.925,164.08700000000002,111.47200000000001,172.757,69.663,171.217,189.489,165.813,206.19799999999998,173.19099999999997,101.25399999999999,180.768,72.125,178.658,108.869,180.078,195.71599999999998,179.74099999999999,213.03900000000002,175.05900000000003,120.806,174.898,225.666,191.15400000000002,85.85700000000001,183.322,,,207.99,192.13299999999998,214.36,189.649,3.0,217.0,108.91,32.819,236.24099999999999,32.235,118.618,31.915,91.975,55.346000000000004,202.07,54.452,,,205.25400000000002,65.774,,,,,116.65,74.373,88.912,76.256,216.358,74.002,,,79.454,66.32600000000001,,,109.711,105.758,193.24,149.689,90.721,110.50200000000001,111.515,140.584
128.5,514.0,,202.90900000000002,86.65799999999999,,,230.049,84.945,247.78900000000002,82.45100000000001,88.823,84.62799999999999,,,129.208,96.286,222.49599999999998,93.899,,,186.963,94.654,98.22399999999999,92.30799999999999,205.851,104.777,119.96799999999999,103.191,247.55900000000003,105.726,,,190.199,103.244,117.51899999999999,118.296,,,108.031,117.764,,,202.102,112.95100000000001,135.726,111.79299999999999,,,232.892,127.27799999999999,114.085,125.795,86.743,127.374,125.285,125.818,89.96,122.43799999999999,,,101.32799999999999,118.523,184.622,134.585,98.385,136.16299999999998,,,115.772,131.313,215.176,129.434,260.663,142.889,,,121.69,141.002,,,100.875,147.183,87.647,142.793,188.606,158.658,209.708,157.85399999999998,118.09200000000001,162.673,83.78399999999999,154.62,,,218.287,168.97799999999998,205.27200000000002,164.94099999999997,104.896,171.93599999999998,244.767,167.475,84.661,164.477,52.831,166.945,121.015,164.175,65.946,164.03799999999998,111.575,172.979,69.653,171.19799999999998,189.545,165.921,206.16099999999997,173.604,101.335,180.815,72.077,178.71200000000002,108.846,180.088,195.71099999999998,179.75400000000002,213.032,175.075,120.77,174.977,225.69400000000002,191.15599999999998,85.836,183.21599999999998,,,208.02700000000002,192.196,214.43099999999998,189.49,3.0,217.0,109.064,32.844,236.142,32.193000000000005,118.369,31.79,92.135,55.28,202.13099999999997,54.486999999999995,,,204.97,65.809,,,,,116.557,74.413,88.889,76.295,216.44299999999998,73.905,,,79.419,66.347,,,109.493,105.54700000000001,193.24,149.519,90.99799999999999,110.428,111.491,140.63299999999998
128.75,515.0,,202.859,86.61399999999999,,,230.002,85.01700000000001,247.752,82.54299999999999,,,,,129.07299999999998,96.49600000000001,222.486,93.896,,,187.06099999999998,94.505,98.057,92.204,205.84,104.71600000000001,119.992,103.209,247.498,105.712,,,190.093,103.186,117.48299999999999,118.26899999999999,,,108.015,117.791,,,202.16,113.009,135.674,111.775,217.6,101.32,232.825,127.368,114.10600000000001,125.801,86.755,127.427,125.257,125.889,89.919,122.45,,,101.306,118.477,184.563,134.634,98.54899999999999,136.17600000000002,,,115.75299999999999,131.257,215.13,129.442,260.691,143.076,224.861,144.069,121.719,140.97299999999998,,,100.649,147.18,87.554,142.766,188.451,158.63299999999998,209.85,157.851,118.26100000000001,162.814,83.71700000000001,154.567,,,218.399,168.875,205.293,164.94,104.971,171.957,244.734,167.503,84.77,164.278,51.625,166.96099999999998,120.805,164.084,65.988,164.00799999999998,111.48899999999999,172.80700000000002,69.632,171.18599999999998,189.59400000000002,165.93900000000002,206.19799999999998,174.338,101.507,180.827,72.111,178.792,108.819,180.128,195.69299999999998,179.73,213.053,175.105,120.771,174.956,225.727,191.142,85.677,183.171,,,208.06900000000002,192.359,214.408,189.429,3.0,217.0,108.742,32.99,236.10299999999998,32.010999999999996,118.346,31.689,92.829,55.716,202.169,54.401,,,,,,,,,116.395,74.491,88.62299999999999,76.32600000000001,216.486,73.812,,,79.376,66.264,,,109.266,105.478,193.405,149.50799999999998,91.089,110.546,111.458,140.533
129.0,516.0,,202.894,86.66,,,229.875,84.98700000000001,247.75799999999998,82.455,,,135.496,79.66,128.974,96.575,222.488,93.887,,,187.11599999999999,94.555,97.977,92.182,205.84799999999998,104.686,119.986,103.20299999999999,247.576,105.709,,,190.102,103.204,117.46,118.197,,,108.27799999999999,117.584,,,202.107,113.06700000000001,135.641,111.804,217.72,101.27600000000001,232.85,127.301,114.165,125.969,86.81299999999999,127.491,125.27,125.835,89.935,122.522,,,101.34200000000001,118.492,184.606,134.493,98.345,136.018,,,115.667,131.253,215.044,129.142,260.603,142.964,224.782,144.127,121.75299999999999,141.112,,,100.609,147.192,87.73100000000001,142.859,188.25,158.64600000000002,209.793,157.716,118.249,162.941,83.698,154.686,,,218.326,169.003,205.304,164.91299999999998,104.965,172.093,244.731,167.503,84.72200000000001,164.265,,,121.01899999999999,164.14,65.944,163.922,112.065,174.43,69.57600000000001,171.22299999999998,189.65900000000002,165.96900000000002,206.30200000000002,174.3,101.52,180.74200000000002,72.13600000000001,178.765,108.794,180.15099999999998,195.722,179.78,213.083,175.077,120.75200000000001,174.953,225.71,191.123,85.887,183.18599999999998,,,208.05700000000002,192.44,214.519,189.43900000000002,3.0,217.0,108.38600000000001,33.052,236.023,32.048,118.28200000000001,31.614,92.905,55.81399999999999,202.067,54.45,,,,,,,,,116.16799999999999,74.529,88.728,76.32300000000001,216.301,73.97,,,79.384,66.265,,,108.99799999999999,105.365,193.498,149.59,91.258,110.756,111.27799999999999,140.454
129.25,517.0,,202.84099999999998,86.579,,,229.872,84.91799999999999,247.703,82.575,84.725,85.291,135.528,79.586,129.025,96.302,222.5,93.92,,,187.16400000000002,94.50299999999999,97.98899999999999,92.21700000000001,205.83599999999998,104.73899999999999,119.94200000000001,103.228,247.606,105.69,,,189.945,103.396,117.501,118.37200000000001,,,108.271,117.625,,,202.22099999999998,113.055,135.589,111.807,217.71,101.089,232.889,127.235,114.21,126.10700000000001,86.90299999999999,127.52,125.26799999999999,125.821,89.955,122.58,,,101.366,118.473,184.513,134.52200000000002,98.44,135.885,,,115.774,131.31799999999998,214.97799999999998,128.953,260.585,142.951,224.815,143.326,121.834,141.122,,,100.626,147.33100000000002,87.70700000000001,142.811,188.285,158.63,209.847,157.733,,,83.726,154.629,,,218.28900000000002,168.97400000000002,205.29,164.894,104.971,172.187,244.695,167.502,84.677,164.372,,,120.845,164.12400000000002,65.955,163.89700000000002,112.01700000000001,173.715,69.545,171.253,189.738,165.958,206.497,173.847,101.508,180.77200000000002,72.093,178.766,108.795,180.09,195.77200000000002,179.824,213.081,175.062,120.785,174.935,225.78,191.122,86.07799999999999,183.123,,,208.08900000000003,192.45,214.50400000000002,189.528,3.0,217.0,108.103,33.012,235.963,32.179,118.15700000000001,31.480999999999998,92.85600000000001,55.861000000000004,201.93900000000002,54.218,,,,,,,,,116.102,74.528,88.539,76.30199999999999,216.18099999999998,74.036,,,79.358,66.256,,,109.101,105.47399999999999,193.25799999999998,149.816,91.447,110.736,111.411,140.561
129.5,518.0,,202.785,86.443,,,229.94799999999998,85.071,247.808,82.491,84.931,85.126,135.972,79.846,128.929,96.45700000000001,222.43099999999998,94.0,,,187.125,94.53299999999999,97.932,92.205,205.85299999999998,104.708,119.859,103.26899999999999,247.558,105.64,,,189.93200000000002,103.37799999999999,117.43299999999999,118.23899999999999,,,108.512,117.398,,,202.206,113.008,135.6,111.79899999999999,217.763,100.992,232.90900000000002,127.24700000000001,114.177,126.065,86.964,127.556,125.154,126.00200000000001,89.98299999999999,122.59700000000001,,,101.412,118.44200000000001,184.46599999999998,134.44899999999998,98.473,135.843,,,115.824,131.444,214.799,128.966,260.526,142.767,224.887,143.042,121.84100000000001,141.184,,,100.54799999999999,147.284,87.67399999999999,142.783,188.50599999999997,158.537,210.00900000000001,157.82,,,83.616,154.852,,,218.125,169.017,205.297,164.86599999999999,104.975,172.278,244.718,167.517,84.76899999999999,164.222,,,120.685,164.09400000000002,65.895,163.94099999999997,111.4,172.158,69.567,171.19299999999998,189.747,165.896,206.511,173.354,101.572,180.803,72.092,178.707,108.79899999999999,180.06900000000002,195.799,179.912,213.081,175.042,120.82799999999999,174.834,225.731,191.11700000000002,85.77799999999999,183.523,,,208.17,192.59099999999998,214.426,189.637,3.0,217.0,108.04799999999999,32.912,235.907,32.067,118.28299999999999,31.565,93.01799999999999,55.703,,,,,,,,,,,115.87899999999999,74.563,88.336,76.34899999999999,216.112,74.095,,,79.32600000000001,66.212,,,109.01700000000001,105.45200000000001,193.321,149.86700000000002,91.414,110.87200000000001,111.52,140.615
129.75,519.0,,202.738,86.33200000000001,,,229.959,84.975,247.66299999999998,82.459,84.758,85.126,135.608,79.712,128.761,96.566,222.50099999999998,93.906,,,186.97,94.43,97.704,92.10799999999999,205.83900000000003,104.705,119.87,103.26899999999999,247.642,105.60799999999999,,,189.921,103.68700000000001,117.473,118.26799999999999,,,108.62200000000001,117.414,,,202.14,112.936,135.624,111.8,217.583,101.25,232.739,127.20700000000001,114.186,126.087,87.01899999999999,127.583,125.15700000000001,125.991,90.025,122.59899999999999,,,101.428,118.429,184.489,134.44,98.277,135.82399999999998,,,115.94,131.446,214.748,128.85299999999998,260.478,142.80200000000002,224.782,143.208,121.76700000000001,141.171,,,100.439,147.214,87.691,142.77100000000002,188.18900000000002,158.58700000000002,209.87900000000002,157.778,,,83.685,154.658,,,218.074,169.074,205.24200000000002,164.905,104.949,172.321,244.669,167.567,84.74700000000001,164.27599999999998,,,120.531,164.077,65.883,163.96200000000002,111.25399999999999,171.979,69.622,171.273,189.75900000000001,165.86700000000002,206.28,174.00900000000001,101.64,180.84,71.98899999999999,178.725,108.759,180.092,195.84799999999998,179.91,213.06900000000002,175.102,120.867,174.835,225.717,191.179,85.76899999999999,183.31099999999998,,,208.045,192.423,214.50900000000001,189.644,3.0,217.0,108.03200000000001,32.93,235.865,32.0,118.166,31.494,92.89,55.605,,,,,,,,,,,115.781,74.582,88.189,76.315,216.062,74.146,,,79.309,66.27199999999999,,,108.95200000000001,105.402,193.31099999999998,149.88,91.538,110.573,111.51100000000001,140.605
130.0,520.0,,202.674,86.311,,,229.986,85.044,247.71099999999998,82.455,84.5,85.384,135.60399999999998,79.681,128.866,96.65100000000001,222.487,93.986,,,187.012,94.473,97.5,92.05799999999999,205.77900000000002,104.73200000000001,119.911,103.251,247.602,105.62200000000001,,,189.92,103.477,117.494,118.301,,,108.885,117.191,,,202.24,112.852,135.642,111.74600000000001,216.94299999999998,102.414,232.74900000000002,127.15100000000001,114.164,126.115,87.07,127.669,125.204,126.01,90.04899999999999,122.62700000000001,,,101.471,118.444,184.40900000000002,134.431,98.382,135.82299999999998,,,116.094,131.534,214.82,128.97,260.45799999999997,142.97,224.558,143.786,121.83200000000001,141.187,,,100.47,147.203,87.515,142.812,188.476,158.494,209.77900000000002,157.718,,,83.58200000000001,154.825,,,218.06,169.065,205.243,164.827,104.975,172.33,244.68400000000003,167.577,84.647,164.291,,,120.38799999999999,164.072,65.92399999999999,163.972,111.176,171.764,69.607,171.294,189.7,165.891,206.574,173.28599999999997,101.68,180.793,71.991,178.71900000000002,108.74600000000001,180.03,195.731,179.843,213.076,175.14700000000002,120.78399999999999,174.91,225.748,191.22,85.796,183.31,,,208.11900000000003,192.542,214.516,189.58700000000002,3.0,217.0,107.867,32.977,235.75,31.988000000000003,118.336,31.612,92.56200000000001,55.497,203.067,54.83,,,,,,,,,115.714,74.55,87.775,76.316,216.003,74.262,,,79.238,66.181,,,108.99700000000001,105.406,193.44299999999998,149.77200000000002,91.499,110.649,111.441,140.609
130.25,521.0,,202.66,86.318,,,229.96099999999998,85.27799999999999,247.585,82.48700000000001,84.126,85.585,135.616,79.694,128.804,96.616,222.44400000000002,94.035,,,186.97400000000002,94.507,97.475,92.089,205.66099999999997,104.777,119.831,103.277,247.618,105.574,,,189.852,103.421,117.23700000000001,118.235,,,108.88,117.051,,,202.074,112.831,135.517,111.756,,,232.667,127.14399999999999,114.135,126.095,87.14200000000001,127.70200000000001,125.225,126.051,90.01899999999999,122.686,,,101.469,118.41,184.438,134.451,98.355,135.81799999999998,,,116.12100000000001,131.575,214.81900000000002,128.575,260.422,142.946,,,121.725,141.161,,,100.40299999999999,147.161,87.015,142.6,188.32,158.491,209.703,157.756,,,83.103,155.567,,,218.08599999999998,169.083,205.22299999999998,164.813,105.01100000000001,172.405,244.71400000000003,167.584,84.56200000000001,164.40200000000002,,,120.24799999999999,164.106,66.001,163.946,111.06299999999999,171.42700000000002,69.63600000000001,171.293,189.77700000000002,165.898,206.644,173.49,101.70100000000001,180.793,71.992,178.68200000000002,108.821,179.93099999999998,195.774,179.935,213.05200000000002,175.16400000000002,120.772,174.88,225.725,191.226,85.655,183.53599999999997,,,208.13400000000001,192.55900000000003,214.512,189.639,3.0,217.0,107.774,32.946999999999996,235.854,32.111,118.10600000000001,31.427,92.81299999999999,55.407,202.917,54.61600000000001,,,,,,,,,115.647,74.556,87.579,76.361,215.907,74.305,,,79.143,66.12,,,108.91799999999999,105.434,193.25,149.639,91.62899999999999,110.595,111.501,140.55700000000002
130.5,522.0,,202.46400000000003,86.02,,,229.97400000000002,85.118,247.38,82.51299999999999,84.193,85.50200000000001,135.497,79.734,128.718,96.755,222.457,94.087,,,187.137,94.525,97.405,92.079,205.727,104.781,119.846,103.27600000000001,247.56099999999998,105.58,,,,,117.225,118.147,,,108.76799999999999,117.325,,,202.02900000000002,112.723,135.542,111.73200000000001,,,232.704,127.23700000000001,114.12899999999999,126.096,87.195,127.771,125.145,126.06299999999999,89.963,122.807,,,101.448,118.406,184.37,134.476,98.37299999999999,135.707,,,116.01100000000001,131.592,214.704,128.525,260.422,143.0,,,121.76,141.232,,,100.561,147.251,,,188.10299999999998,158.561,209.48,157.732,,,,,,,218.101,169.179,205.33700000000002,164.787,105.045,172.454,244.726,167.604,84.586,164.321,,,120.479,164.24099999999999,65.972,163.924,110.98100000000001,171.36,69.622,171.30700000000002,189.865,165.899,206.054,174.805,101.729,180.81,71.983,178.738,108.84899999999999,179.93,195.773,179.916,213.075,175.136,120.75399999999999,174.893,225.75599999999997,191.21900000000002,85.635,183.567,,,208.19400000000002,192.607,214.56900000000002,189.59799999999998,3.0,217.0,107.689,32.943000000000005,235.895,32.135,118.071,31.462,93.068,55.512,204.327,55.495,,,,,,,,,115.6,74.589,87.58,76.383,215.83900000000003,74.314,,,79.193,66.153,,,108.868,105.28399999999999,192.872,149.545,91.67200000000001,110.51,111.45200000000001,140.519
130.75,523.0,,202.477,86.03200000000001,,,229.62,85.11399999999999,247.375,82.4,84.19,85.59700000000001,135.668,79.99600000000001,128.861,96.697,222.43599999999998,94.068,,,187.049,94.476,97.23899999999999,92.006,205.702,104.779,119.867,103.27600000000001,247.683,105.697,,,,,117.009,118.148,,,108.786,117.184,,,201.91400000000002,112.63799999999999,135.56799999999998,111.65799999999999,,,232.764,127.245,114.057,125.95299999999999,87.196,127.811,125.163,126.117,89.86399999999999,122.85700000000001,,,101.47399999999999,118.41,184.51,134.606,98.24600000000001,135.68200000000002,,,115.81299999999999,131.52700000000002,214.753,128.486,260.541,143.048,,,121.65899999999999,141.213,,,100.698,147.371,,,188.02200000000002,158.51,209.62599999999998,157.88,,,,,,,218.141,169.21200000000002,205.333,164.764,105.119,172.553,244.734,167.58599999999998,84.55799999999999,164.38099999999997,,,119.789,164.18599999999998,66.001,163.92700000000002,110.962,171.355,69.596,171.25799999999998,189.926,165.92,206.252,175.03400000000002,101.829,180.82299999999998,71.994,178.78,108.863,179.891,195.81400000000002,179.94,213.076,175.109,120.766,174.887,225.843,191.171,,,,,208.264,192.73,214.643,189.493,3.0,217.0,107.712,32.864000000000004,235.954,32.174,118.20299999999999,31.511999999999997,93.205,55.486000000000004,203.521,54.942,,,,,,,,,115.561,74.535,87.486,76.443,215.734,74.384,,,79.208,66.109,,,108.686,105.296,192.955,149.52700000000002,91.74600000000001,110.46,111.61,140.605
131.0,524.0,,202.47299999999998,86.00299999999999,,,229.68099999999998,85.044,247.107,82.525,84.29,85.611,135.651,80.109,128.795,96.927,222.485,94.095,,,187.005,94.41799999999999,97.197,92.027,205.572,104.766,119.837,103.27600000000001,247.753,105.60799999999999,,,,,117.119,118.21700000000001,,,108.773,117.209,,,201.907,112.59299999999999,135.41899999999998,111.617,,,232.709,127.219,114.021,126.06299999999999,87.274,127.85700000000001,125.20200000000001,126.09899999999999,89.77,122.865,,,101.455,118.39299999999999,184.52900000000002,134.619,98.251,135.731,,,115.625,131.437,214.885,128.44799999999998,260.524,143.049,,,121.745,141.16,,,100.74700000000001,147.365,,,187.671,158.562,209.988,157.93,,,,,,,218.12400000000002,169.2,205.33599999999998,164.67700000000002,105.105,172.71099999999998,244.708,167.604,84.663,164.248,,,119.40799999999999,164.101,65.921,163.887,110.845,171.321,69.608,171.192,189.915,165.93200000000002,207.737,175.86900000000003,101.855,180.813,71.97,178.74599999999998,108.865,179.91099999999997,195.843,180.023,213.08900000000003,175.13400000000001,120.79899999999999,174.834,225.707,191.21099999999998,,,,,208.253,192.778,214.50099999999998,189.537,3.0,217.0,107.735,32.817,235.985,32.158,118.071,31.429000000000002,94.353,55.31399999999999,202.36900000000003,54.361999999999995,,,,,,,,,115.477,74.563,87.42,76.47,215.73,74.461,,,79.179,66.146,,,108.663,105.243,192.792,149.629,91.845,110.41,111.539,140.548
131.25,525.0,,202.43200000000002,85.959,,,229.50799999999998,85.448,247.12599999999998,82.443,84.094,85.64299999999999,135.709,80.097,128.739,96.954,222.47799999999998,94.10700000000001,,,187.054,94.462,97.118,92.045,205.49400000000003,104.835,119.781,103.26799999999999,247.36900000000003,105.381,,,,,117.165,118.271,,,108.816,117.21700000000001,,,201.821,112.585,135.403,111.64200000000001,,,232.65400000000002,127.181,113.973,126.073,87.29799999999999,127.84299999999999,125.18799999999999,126.116,89.72,122.868,,,101.48200000000001,118.405,184.55200000000002,134.653,98.191,135.735,,,115.60700000000001,131.442,214.794,128.875,260.501,142.72,,,121.789,141.23,,,100.76899999999999,147.32,,,,,209.963,157.873,,,,,,,218.082,169.22099999999998,205.324,164.702,105.12200000000001,172.708,244.736,167.609,84.71,164.173,,,118.92200000000001,163.975,65.98899999999999,163.873,110.84899999999999,171.388,69.628,171.196,189.886,165.953,207.765,175.851,101.978,180.81099999999998,71.889,178.722,108.885,179.87900000000002,195.81900000000002,180.053,213.085,175.14,120.836,174.86,225.797,191.136,,,,,208.25799999999998,192.743,214.572,189.46200000000002,3.0,217.0,107.693,32.861,235.93099999999998,32.152,118.105,31.416999999999998,93.10600000000001,55.498999999999995,202.13400000000001,54.262,,,,,,,,,115.35700000000001,74.566,87.402,76.468,215.863,74.637,,,79.221,66.15899999999999,,,108.682,105.29299999999999,192.79,149.547,91.904,110.40799999999999,111.508,140.536
131.5,526.0,,202.425,85.99,,,229.446,84.992,247.25900000000001,82.447,84.03,85.619,,,128.495,97.275,222.435,94.16799999999999,,,187.368,94.369,97.01,91.988,205.338,104.944,119.773,103.34100000000001,247.407,105.42,,,,,117.147,118.17200000000001,,,108.915,117.12899999999999,,,201.838,112.633,135.24200000000002,111.575,,,232.59,127.279,113.956,126.124,87.34299999999999,127.861,125.134,126.146,89.649,122.944,,,101.48299999999999,118.411,184.546,134.77200000000002,98.069,135.532,,,115.57700000000001,131.42,214.81799999999998,128.803,260.47700000000003,142.85299999999998,,,121.71600000000001,141.233,,,100.961,147.34,,,,,209.648,157.813,,,,,,,218.062,169.21099999999998,205.382,164.71,105.11399999999999,172.71400000000003,244.75400000000002,167.575,84.887,164.043,,,118.925,164.05200000000002,66.127,163.875,110.71700000000001,171.206,69.59,171.141,189.91,165.949,207.297,175.623,102.00399999999999,180.77700000000002,71.87100000000001,178.76,108.898,179.858,195.86900000000003,179.94400000000002,213.084,175.139,120.75299999999999,174.868,225.821,191.055,,,,,208.24099999999999,192.732,214.6,189.482,3.0,217.0,107.671,32.894,235.782,32.23,118.08,31.393,92.436,55.332,202.155,54.336999999999996,,,,,,,,,115.399,74.618,87.387,76.477,215.75900000000001,74.571,,,79.083,66.134,,,108.71700000000001,105.26799999999999,192.737,149.497,91.954,110.43799999999999,111.53299999999999,140.533
