TimesH,Frame,NoMissing,14,14,18,18,26,26,82,82,85,85,92,92,116,116,117,117,118,118,128,128,142,142,144,144,148,148,156,156,164,164,167,167,172,172,174,174,175,175,178,178,179,179,183,183,184,184,187,187,191,191,206,206,207,207,208,208,222,222,226,226,227,227,230,230,235,235,241,241,243,243,245,245,247,247,256,256,259,259,261,261,265,265,275,275,278,278,281,281,289,289,295,295,303,303,310,310,311,311,312,312,315,315,317,317,318,318,321,321,328,328,333,333,336,336,338,338,339,339,340,340,345,345,347,347,351,351,362,362,372,372,373,373,375,375,380,380,384,384,514,514,569,569,625,625,636,636,702,702,729,729,1225,1225,1270,1270
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
312.5,1250.0,,235.641,199.99900000000002,81.819,36.876999999999995,100.05,29.837,201.968,77.25399999999999,76.32,75.545,61.211000000000006,71.756,90.486,58.074,125.38799999999999,56.668,108.14200000000001,57.293,96.303,49.907,114.897,108.772,111.016,107.75200000000001,95.53,105.204,119.803,102.53399999999999,253.545,96.87299999999999,191.513,95.764,81.569,92.95700000000001,218.489,92.256,110.734,92.25299999999999,130.799,89.666,66.336,90.37,58.222,89.02,236.93200000000002,87.72200000000001,104.02,86.771,166.74599999999998,85.10600000000001,110.359,134.378,86.704,133.543,225.81900000000002,133.11,244.78,128.395,136.583,127.01899999999999,220.468,126.081,92.865,126.154,172.162,123.456,235.012,119.81,133.483,119.54899999999999,188.05700000000002,118.552,121.07799999999999,118.031,92.719,113.87200000000001,201.203,111.54799999999999,247.804,110.76700000000001,116.478,161.006,181.06799999999998,156.064,69.493,155.722,222.55200000000002,155.284,108.53399999999999,150.234,195.98,147.316,119.363,145.263,132.058,142.85299999999998,74.289,142.43,245.02900000000002,141.817,137.651,140.842,92.12700000000001,140.086,68.818,138.40200000000002,218.542,136.597,240.043,188.774,209.615,186.503,220.43599999999998,184.972,231.71599999999998,182.81,109.90799999999999,182.778,202.287,182.196,191.99200000000002,180.25400000000002,239.231,178.97299999999998,80.749,178.832,73.183,171.485,227.013,165.90200000000002,215.34799999999998,165.958,192.447,165.083,252.601,163.774,70.27199999999999,163.316,,,,,,,,,,,,,,,,
312.75,1251.0,,235.583,200.003,81.816,36.917,100.072,29.848000000000003,201.96599999999998,77.378,76.205,75.55199999999999,61.206,71.749,90.501,58.052,125.385,56.661,108.146,57.275,96.31200000000001,49.908,114.885,108.75200000000001,111.02600000000001,107.765,95.507,105.23100000000001,119.809,102.54299999999999,253.507,96.84299999999999,191.53,95.713,81.687,92.91,218.533,92.34899999999999,110.756,92.29299999999999,130.858,89.648,66.35300000000001,90.369,58.141000000000005,89.079,236.933,87.695,104.03299999999999,86.764,166.72299999999998,85.095,110.314,134.44799999999998,86.696,133.54,225.815,133.088,244.748,128.422,136.592,126.98200000000001,220.47400000000002,126.08,92.866,126.115,172.125,123.48200000000001,235.0,119.79299999999999,133.493,119.539,188.012,118.73700000000001,121.057,118.022,92.73299999999999,113.839,201.178,111.583,247.821,110.72,116.625,161.031,181.084,156.054,69.461,155.694,222.583,155.245,108.515,150.217,196.003,147.262,119.335,145.246,132.007,142.941,74.31,142.414,245.01,141.894,137.636,140.876,92.12700000000001,140.046,68.811,138.46200000000002,218.481,136.525,240.03599999999997,188.731,209.604,186.502,220.483,184.972,231.733,182.80200000000002,109.85,182.658,202.298,182.178,192.01,180.236,239.237,178.935,80.673,178.929,73.149,171.50799999999998,226.99400000000003,165.887,215.352,165.96099999999998,192.5,165.11,252.55599999999998,163.752,70.242,163.338,,,,,,,,,,,,,,,,
313.0,1252.0,,235.68900000000002,199.99200000000002,81.828,36.908,100.079,29.834,201.88,77.381,76.164,75.52199999999999,61.20399999999999,71.751,90.572,58.083999999999996,125.367,56.736999999999995,108.079,57.262,96.14399999999999,49.692,114.89,108.786,111.036,107.774,95.439,105.00200000000001,119.771,102.57,253.502,96.79899999999999,191.537,95.76799999999999,81.738,92.947,218.519,92.441,110.727,92.363,130.873,89.63600000000001,66.34899999999999,90.39200000000001,58.123999999999995,89.039,236.97799999999998,87.71700000000001,104.042,86.839,166.74599999999998,85.057,110.315,134.364,86.691,133.532,225.799,133.085,244.74599999999998,128.406,136.724,126.84100000000001,220.52,126.10700000000001,92.85799999999999,126.094,172.19799999999998,123.556,235.00799999999998,119.804,133.512,119.634,187.99,118.663,121.057,118.01100000000001,92.75399999999999,113.914,201.19400000000002,111.579,247.82,110.751,116.535,161.088,181.067,156.061,69.487,155.672,222.567,155.261,108.49799999999999,150.16899999999998,196.00400000000002,147.254,119.295,145.21200000000002,132.034,142.877,74.3,142.409,245.015,141.879,137.666,140.885,92.116,140.034,68.786,138.401,218.542,136.366,240.021,188.717,209.58900000000003,186.483,220.485,184.945,231.77200000000002,182.804,109.62700000000001,182.188,202.287,182.169,192.051,180.282,239.19299999999998,178.94799999999998,80.684,178.942,73.176,171.523,227.003,165.92,215.41299999999998,165.985,192.451,165.11599999999999,252.72299999999998,163.862,70.268,163.328,,,,,,,,,,,,,,,,
313.25,1253.0,,235.735,199.99400000000003,81.812,36.906,100.066,29.816,201.715,77.283,76.244,75.551,61.208999999999996,71.755,90.559,58.108999999999995,125.369,56.751999999999995,108.06,57.318999999999996,96.21700000000001,49.83,114.881,108.78399999999999,111.07600000000001,107.816,95.4,104.97,119.705,102.561,253.50599999999997,96.72200000000001,191.5,95.741,81.717,92.965,218.56,92.428,110.7,92.398,130.917,89.65799999999999,66.398,90.345,58.144,89.05,236.986,87.681,104.005,86.78200000000001,166.731,85.059,110.329,134.38,86.695,133.548,225.797,133.093,244.755,128.411,136.764,126.91799999999999,220.445,126.03299999999999,92.87700000000001,126.071,172.106,123.486,235.003,119.805,133.488,119.678,188.007,118.561,121.05799999999999,118.007,92.686,113.919,201.176,111.585,247.794,110.744,116.52,161.049,181.169,156.109,69.469,155.727,222.56799999999998,155.192,108.42,150.207,195.91400000000002,147.05100000000002,119.29899999999999,145.225,132.00799999999998,142.93,74.315,142.407,245.02200000000002,141.89600000000002,137.632,140.904,92.09700000000001,140.018,68.773,138.403,218.505,136.48,240.037,188.72799999999998,209.58,186.457,220.544,185.01,231.785,182.85299999999998,109.694,182.578,202.335,182.125,191.998,180.248,239.238,178.865,80.624,178.88299999999998,73.178,171.545,226.967,165.87400000000002,215.38299999999998,165.968,192.56400000000002,165.108,252.734,163.925,70.27199999999999,163.28799999999998,,,,,,,,,,,,,,,,
313.5,1254.0,,235.745,200.09,81.812,36.885,100.071,29.795,201.69799999999998,77.303,76.148,75.6,61.20399999999999,71.733,90.54799999999999,58.113,125.329,56.827,108.012,57.424,96.198,49.818999999999996,114.838,108.75200000000001,111.06700000000001,107.79299999999999,95.33,105.04700000000001,119.742,102.521,253.493,96.759,191.451,95.605,81.657,92.954,218.649,92.338,110.714,92.425,130.92,89.667,66.34899999999999,90.323,58.228,88.993,237.0,87.704,103.986,86.765,166.77700000000002,85.04299999999999,110.346,134.42700000000002,86.694,133.558,225.805,133.072,244.72799999999998,128.39600000000002,136.77100000000002,126.883,220.416,126.038,92.90299999999999,126.04799999999999,172.082,123.456,235.03,119.84299999999999,133.433,119.741,188.013,118.624,121.087,117.95299999999999,92.583,113.921,201.113,111.569,247.733,110.676,116.512,161.045,181.15200000000002,156.162,69.46,155.722,222.565,155.157,108.296,150.211,195.975,147.15200000000002,119.264,145.22299999999998,132.029,142.9,74.298,142.42700000000002,245.00400000000002,141.886,137.562,140.91899999999998,92.14399999999999,139.967,68.8,138.387,218.606,136.421,240.03799999999998,188.72299999999998,209.62,186.477,220.62,185.044,231.801,182.87400000000002,109.932,182.835,202.342,182.11700000000002,191.99200000000002,180.245,239.236,178.863,80.555,178.94099999999997,73.168,171.548,226.984,165.83599999999998,215.425,165.983,192.511,165.11,252.72799999999998,163.91400000000002,70.247,163.295,,,,,,,,,,,,,,,,
313.75,1255.0,,235.697,200.109,81.779,36.88,100.04700000000001,29.779,201.705,77.27199999999999,76.16,75.645,61.201,71.722,90.501,58.141000000000005,125.316,56.86,108.052,57.442,96.17299999999999,49.873999999999995,115.012,108.82600000000001,110.89399999999999,107.741,95.56700000000001,105.031,119.801,102.48,253.398,96.71799999999999,191.43,95.573,81.696,92.921,218.65900000000002,92.39,110.779,92.387,130.872,89.64399999999999,66.29,90.292,58.265,89.037,236.99400000000003,87.723,104.051,86.803,166.763,85.015,110.321,134.467,86.694,133.554,225.822,133.056,244.695,128.485,136.786,126.92200000000001,220.36599999999999,126.039,92.89,126.06,172.07,123.444,235.05200000000002,119.87899999999999,133.471,119.685,187.99900000000002,118.62299999999999,121.074,117.946,92.444,113.95200000000001,201.135,111.52,247.735,110.665,116.45299999999999,161.037,181.22299999999998,156.12,69.51100000000001,155.722,222.511,155.112,108.325,150.27700000000002,195.947,147.1,119.274,145.178,132.145,142.84,74.306,142.43200000000002,244.97799999999998,141.909,137.485,140.91899999999998,92.15700000000001,139.92600000000002,68.749,138.38,218.609,136.403,240.037,188.74,209.64,186.479,220.673,185.02900000000002,231.794,182.872,109.8,182.695,202.357,182.127,191.987,180.24,239.264,178.831,80.513,178.922,73.142,171.555,226.96099999999998,165.83,215.395,165.957,192.343,165.188,252.83900000000003,163.99200000000002,70.24600000000001,163.326,,,,,,,,,,,,,,,,
314.0,1256.0,,235.67,200.175,81.77199999999999,36.88,100.02600000000001,29.76,201.688,77.258,76.342,75.616,61.214,71.732,90.51899999999999,58.105,125.24799999999999,56.919,108.027,57.422,96.17299999999999,49.77,114.98,108.801,110.84,107.712,95.62899999999999,105.031,119.834,102.374,253.44,96.65700000000001,191.446,95.516,81.672,92.963,218.572,92.44200000000001,110.749,92.46,130.898,89.63600000000001,66.23100000000001,90.292,58.379,88.917,237.003,87.719,104.09100000000001,86.765,166.767,85.01299999999999,110.32799999999999,134.52700000000002,86.704,133.554,225.81900000000002,133.075,244.593,128.641,136.77100000000002,127.06,220.385,126.09,92.87700000000001,126.044,172.049,123.425,235.044,119.85799999999999,133.504,119.656,188.03,118.663,121.05,118.037,92.314,113.935,201.112,111.58,247.735,110.65700000000001,116.346,161.072,181.157,155.988,69.48100000000001,155.727,222.53,155.091,108.32600000000001,150.265,196.07299999999998,147.216,119.285,145.175,132.119,142.815,74.331,142.409,244.97799999999998,141.97,137.498,140.917,92.12299999999999,139.96,68.708,138.408,218.646,136.32399999999998,240.023,188.787,209.627,186.451,220.692,185.05200000000002,231.782,182.861,109.735,182.614,202.365,182.187,192.037,180.291,239.247,178.86,80.533,178.91299999999998,73.115,171.5,226.975,165.821,215.36599999999999,165.96099999999998,192.49400000000003,165.27599999999998,252.794,163.988,70.233,163.351,,,,,,,,,,,,,,,,
314.25,1257.0,,235.601,200.12900000000002,81.753,36.922,100.023,29.764,201.91,77.445,76.29899999999999,75.66199999999999,61.251000000000005,71.76100000000001,90.507,58.126999999999995,125.23899999999999,56.986000000000004,107.99,57.482,96.169,49.876000000000005,114.965,108.802,110.86399999999999,107.71700000000001,95.51799999999999,105.06200000000001,119.994,102.226,253.38400000000001,96.712,191.457,95.56,81.64699999999999,92.925,218.61900000000003,92.448,110.71600000000001,92.471,131.004,89.603,66.305,90.289,58.397,88.792,236.99099999999999,87.678,104.104,86.81299999999999,166.783,85.029,110.35799999999999,134.468,86.664,133.536,225.827,133.047,244.61599999999999,128.651,136.725,127.145,220.38299999999998,126.057,92.90299999999999,126.04899999999999,172.043,123.391,235.015,119.936,133.463,119.742,188.05700000000002,118.471,120.985,118.07700000000001,92.302,113.97200000000001,201.11599999999999,111.617,247.705,110.641,116.323,161.099,181.167,155.963,69.51899999999999,155.713,222.475,155.07299999999998,108.30799999999999,150.287,196.06900000000002,147.493,119.285,145.114,132.156,142.796,74.33800000000001,142.47,244.935,141.99200000000002,137.502,140.893,92.09,139.965,68.721,138.414,218.666,136.23,240.05,188.77599999999998,209.607,186.44,220.513,185.01,231.792,182.828,109.635,182.41400000000002,202.332,182.19099999999997,192.07,180.27900000000002,239.247,178.84799999999998,80.575,178.89700000000002,73.096,171.50599999999997,227.018,165.83700000000002,215.38299999999998,165.98,192.34599999999998,165.149,252.72099999999998,163.90599999999998,70.20100000000001,163.431,,,,,,,,,,,,,,,,
314.5,1258.0,,235.56,200.162,81.755,36.937,100.015,29.788,201.94299999999998,77.47399999999999,76.406,75.611,61.232,71.77,90.527,58.092,125.179,56.931999999999995,108.035,57.556999999999995,96.12799999999999,49.817,115.022,108.84700000000001,110.863,107.73200000000001,95.682,105.115,119.96,102.29299999999999,253.465,96.64,191.48,95.583,81.678,92.90799999999999,218.71,92.414,110.64299999999999,92.522,131.085,89.68,66.37100000000001,90.26,58.333999999999996,88.804,236.984,87.71700000000001,104.12899999999999,86.81299999999999,166.787,85.05799999999999,110.36200000000001,134.49200000000002,86.68299999999999,133.54399999999998,225.82299999999998,133.031,244.55900000000003,128.70600000000002,136.69,127.149,220.363,126.09,92.931,126.07600000000001,172.044,123.42399999999999,235.024,120.01700000000001,133.499,119.678,188.018,118.461,120.971,118.13600000000001,92.337,114.001,201.138,111.62799999999999,247.71599999999998,110.63799999999999,116.318,161.119,181.149,156.053,69.592,155.695,222.25400000000002,155.032,108.28,150.266,196.108,147.458,119.266,145.119,132.095,142.827,74.36,142.466,244.925,141.964,137.384,140.953,92.101,139.953,68.678,138.453,218.52900000000002,136.263,240.044,188.769,209.546,186.426,220.618,185.03099999999998,231.796,182.79,,,202.304,182.162,192.13099999999997,180.27599999999998,239.239,178.81900000000002,80.567,178.856,73.09899999999999,171.524,226.99599999999998,165.842,215.368,166.00799999999998,192.373,165.12400000000002,252.61599999999999,163.82,70.143,163.441,,,,,,,,,,,,,,,,
314.75,1259.0,,235.68599999999998,200.172,81.753,36.946,100.02799999999999,29.785999999999998,202.065,77.54899999999999,76.348,75.643,61.223,71.81,90.521,58.153,125.225,56.882,108.086,57.533,96.115,49.756,115.12299999999999,108.898,110.809,107.70700000000001,95.616,105.15700000000001,120.022,102.26100000000001,253.472,96.564,191.5,95.594,81.64399999999999,92.926,218.74200000000002,92.494,110.682,92.516,131.189,89.79700000000001,66.408,90.23100000000001,58.313,88.75299999999999,236.97299999999998,87.679,104.105,86.875,166.78400000000002,85.074,110.368,134.47,86.698,133.537,225.82,133.042,244.512,128.77,136.72299999999998,127.089,220.352,126.06200000000001,92.932,126.06700000000001,172.015,123.428,235.04,120.039,133.513,119.684,187.975,118.48899999999999,120.979,118.117,92.279,114.00399999999999,201.11700000000002,111.611,247.71099999999998,110.625,116.316,161.121,181.067,155.961,69.62899999999999,155.69799999999998,222.41400000000002,155.105,108.3,150.255,196.085,147.453,119.23299999999999,145.10399999999998,132.201,142.805,74.395,142.481,244.878,141.92700000000002,137.4,140.958,92.133,139.952,68.617,138.487,218.521,136.289,240.017,188.783,209.528,186.459,220.64700000000002,185.02900000000002,231.803,182.748,,,202.31799999999998,182.114,192.085,180.263,239.26,178.88099999999997,80.585,178.822,73.097,171.554,226.984,165.805,215.38400000000001,166.02900000000002,192.517,165.084,252.609,163.843,70.123,163.454,,,,,,,,,,,,,,,,
315.0,1260.0,,235.85,200.19400000000002,81.77,36.944,100.024,29.785,201.81799999999998,77.459,76.403,75.607,61.265,71.827,90.494,58.133,125.279,56.928000000000004,108.164,57.606,96.11200000000001,49.857,115.178,108.93,110.78,107.695,95.569,105.08,120.02799999999999,102.23899999999999,253.392,96.617,191.518,95.65700000000001,81.611,92.883,218.704,92.5,110.66799999999999,92.568,131.285,89.71600000000001,66.367,90.306,58.391999999999996,88.777,236.984,87.73100000000001,104.13,86.869,166.77200000000002,85.044,110.37299999999999,134.507,86.67299999999999,133.542,225.831,133.05,244.511,128.781,136.64600000000002,127.238,220.438,126.07,92.94200000000001,126.061,172.11700000000002,123.53,235.032,120.037,133.499,119.671,187.84,118.44,120.931,118.17,92.296,114.02,201.09599999999998,111.61,247.74200000000002,110.615,116.27,161.122,181.09,155.905,69.597,155.653,222.468,155.123,108.331,150.281,196.071,147.55700000000002,119.249,145.148,132.227,142.8,74.398,142.507,244.863,141.946,137.453,140.976,92.137,139.971,68.60300000000001,138.45600000000002,218.56599999999997,136.251,240.012,188.794,209.545,186.468,220.676,185.014,231.78099999999998,182.78799999999998,,,202.34400000000002,182.06900000000002,192.08599999999998,180.252,239.25400000000002,178.89,80.517,178.84400000000002,73.107,171.562,226.90599999999998,165.74,215.394,166.041,192.514,165.014,252.673,163.87,70.083,163.461,,,,,,,,,,,,,,,,
315.25,1261.0,,236.037,200.22299999999998,81.745,36.94,100.035,29.778000000000002,201.67700000000002,77.381,76.414,75.67,61.286,71.773,90.516,58.229,125.273,56.919,108.226,57.635,96.21700000000001,49.971000000000004,115.228,108.934,110.73100000000001,107.727,95.554,105.15,119.99700000000001,102.281,253.27,96.675,191.511,95.62700000000001,81.586,92.90700000000001,218.71,92.524,110.665,92.53,131.361,89.62899999999999,66.38,90.3,58.489,88.76100000000001,236.96200000000002,87.749,104.09200000000001,86.855,166.75799999999998,85.021,110.399,134.42700000000002,86.68799999999999,133.523,225.82299999999998,133.037,244.542,128.795,136.702,127.198,220.39700000000002,126.068,92.919,126.035,172.145,123.594,234.995,120.005,133.496,119.698,187.815,118.41,120.87700000000001,118.266,92.281,114.06200000000001,201.07299999999998,111.67399999999999,247.707,110.568,116.471,161.046,181.03599999999997,155.886,69.685,155.627,222.41400000000002,155.085,108.209,150.248,196.04,147.495,119.25200000000001,145.173,132.28,142.77,74.381,142.50799999999998,244.858,141.907,137.545,140.957,92.165,139.952,68.586,138.434,218.57299999999998,136.204,239.998,188.868,209.53900000000002,186.43,220.725,185.05700000000002,231.764,182.803,,,202.35,182.03400000000002,192.079,180.245,239.233,178.928,80.484,178.889,73.109,171.578,226.882,165.737,215.37400000000002,166.049,192.511,165.09,252.74400000000003,163.926,70.094,163.416,,,,,,,,,,,,,,,,
315.5,1262.0,,236.12,200.252,81.75,36.943000000000005,100.04899999999999,29.796999999999997,201.622,77.377,76.382,75.72800000000001,61.33,71.75399999999999,90.49799999999999,58.131,125.302,56.933,108.25200000000001,57.626000000000005,96.23899999999999,50.004,115.416,109.035,110.62899999999999,107.67,95.635,105.105,119.95,102.353,253.308,96.63799999999999,191.503,95.579,81.57600000000001,92.93299999999999,218.577,92.55,110.699,92.506,131.54399999999998,89.74799999999999,66.352,90.344,58.486999999999995,88.84,236.989,87.75399999999999,104.073,86.898,166.748,85.042,110.39,134.444,86.685,133.536,225.865,133.004,244.544,128.799,136.684,127.275,220.453,126.074,92.905,126.014,172.132,123.59299999999999,235.017,119.98100000000001,133.487,119.712,187.795,118.43700000000001,120.884,118.229,92.23,114.084,201.03799999999998,111.637,247.665,110.64299999999999,116.243,161.076,181.063,155.781,69.741,155.602,222.33700000000002,155.06799999999998,108.22200000000001,150.286,196.08,147.41,119.24799999999999,145.201,132.25799999999998,142.77200000000002,74.393,142.504,244.90099999999998,141.936,137.532,140.986,92.18799999999999,139.959,68.581,138.364,218.502,136.264,240.00099999999998,188.87099999999998,209.50400000000002,186.468,220.733,185.053,231.736,182.80700000000002,,,202.37400000000002,182.013,192.09,180.253,239.232,178.951,80.428,178.92700000000002,73.083,171.574,226.93200000000002,165.782,215.40599999999998,166.037,192.505,165.123,252.774,163.94799999999998,70.083,163.42600000000002,,,,,,,,,,,,,,,,
315.75,1263.0,,236.165,200.269,81.752,37.03,100.03200000000001,29.81,201.485,77.306,76.205,75.77600000000001,61.382,71.792,90.488,58.122,125.345,56.882,108.27799999999999,57.696000000000005,96.274,50.13399999999999,115.39,109.005,110.559,107.65899999999999,95.604,105.016,119.977,102.323,253.34599999999998,96.58200000000001,191.505,95.507,81.57600000000001,92.929,218.582,92.561,110.666,92.494,131.4,89.625,66.329,90.366,58.465,88.839,236.93599999999998,87.671,104.071,86.801,166.75900000000001,85.02799999999999,110.435,134.42600000000002,86.695,133.526,225.87,132.976,244.632,128.805,136.629,127.318,220.44299999999998,126.09,92.898,126.015,172.136,123.59299999999999,235.00900000000001,119.97399999999999,133.325,119.852,187.79,118.595,120.853,118.251,92.22,114.06,201.011,111.61,247.62900000000002,110.63799999999999,116.21600000000001,161.09,181.09599999999998,155.694,69.60600000000001,155.644,222.21400000000003,154.953,108.211,150.342,196.104,147.554,119.266,145.164,132.263,142.779,74.423,142.484,244.82299999999998,141.933,137.58,140.981,92.15,139.969,68.57600000000001,138.298,218.515,136.19799999999998,239.993,188.858,209.495,186.46900000000002,220.62900000000002,185.011,231.764,182.847,,,202.34099999999998,182.05200000000002,192.074,180.24900000000002,239.236,178.935,80.469,178.921,73.078,171.544,226.928,165.78400000000002,215.482,166.044,192.505,165.065,252.81799999999998,163.99099999999999,70.089,163.437,,,,,,,,,,,,,,,,
316.0,1264.0,,236.06799999999998,200.26,81.75399999999999,37.028,100.036,29.813000000000002,201.43599999999998,77.376,76.214,75.74600000000001,61.415,71.766,90.45,58.133,125.336,56.821000000000005,108.31200000000001,57.687,96.238,50.153999999999996,115.396,109.0,110.545,107.65799999999999,95.62,104.85700000000001,119.955,102.37899999999999,253.392,96.572,191.514,95.50299999999999,81.585,92.93,218.59799999999998,92.584,110.689,92.478,131.725,89.75,66.279,90.396,58.548,88.97,236.91099999999997,87.654,104.087,86.882,166.748,85.061,110.402,134.401,86.705,133.528,225.864,132.966,244.639,128.754,136.539,127.383,220.405,126.089,92.882,126.039,172.115,123.586,235.019,119.985,133.278,119.90899999999999,187.745,118.56200000000001,120.866,118.24600000000001,92.16,114.09700000000001,201.019,111.639,247.697,110.60600000000001,116.051,161.123,181.018,155.55200000000002,69.61399999999999,155.626,222.09900000000002,154.906,108.23700000000001,150.377,196.097,147.565,119.272,145.201,132.218,142.796,74.361,142.54399999999998,244.832,141.925,137.635,140.955,92.139,139.968,68.593,138.24200000000002,218.511,136.175,239.97299999999998,188.851,209.512,186.489,220.524,184.959,231.791,182.862,,,202.35299999999998,182.08,192.092,180.28599999999997,239.217,179.007,80.54899999999999,178.84,73.083,171.495,226.94099999999997,165.773,215.49400000000003,166.03900000000002,192.43400000000003,165.06799999999998,252.83700000000002,163.975,70.08800000000001,163.42600000000002,,,,,,,,,,,,,,,,
316.25,1265.0,,235.924,200.261,81.758,37.043,100.04299999999999,29.822,201.428,77.369,76.197,75.748,61.446000000000005,71.762,90.447,58.18899999999999,125.314,56.966,108.228,57.643,96.285,50.152,115.413,109.044,110.635,107.664,95.52799999999999,104.85,119.89299999999999,102.45299999999999,253.488,96.625,191.486,95.506,81.545,92.985,218.493,92.671,110.68,92.49700000000001,131.667,89.76,66.292,90.391,58.318999999999996,89.03299999999999,236.907,87.65700000000001,104.15,86.934,166.709,85.03399999999999,110.359,134.418,86.71799999999999,133.524,225.851,132.96,244.687,128.77,136.481,127.529,220.4,126.09100000000001,92.89299999999999,126.069,172.09599999999998,123.58,235.017,119.954,133.192,119.991,187.753,118.569,120.906,118.205,92.235,114.088,201.06799999999998,111.71799999999999,247.739,110.505,116.095,161.10399999999998,180.954,155.541,69.624,155.648,222.174,154.941,108.152,150.34,196.114,147.656,119.26899999999999,145.188,132.29,142.80100000000002,74.327,142.569,244.793,141.888,137.57399999999998,140.996,92.163,139.98,68.62899999999999,138.196,218.493,136.19,239.965,188.851,209.472,186.38299999999998,220.548,184.963,231.774,182.863,109.689,181.166,202.36900000000003,182.058,192.112,180.28799999999998,239.23,178.957,80.627,178.859,73.083,171.486,226.97299999999998,165.775,215.49099999999999,166.062,192.27,165.05200000000002,252.835,163.99200000000002,70.079,163.416,,,,,,,,,,,,,,,,
316.5,1266.0,,235.949,200.322,81.773,37.0,100.06200000000001,29.837,201.422,77.359,76.11399999999999,75.725,61.497,71.758,90.45700000000001,58.148999999999994,125.321,56.79600000000001,108.208,57.663000000000004,96.385,50.272,115.36,108.992,110.52799999999999,107.647,95.541,104.91799999999999,119.75299999999999,102.55799999999999,253.33700000000002,96.64399999999999,191.49099999999999,95.43,81.46600000000001,93.045,218.639,92.65299999999999,110.686,92.48899999999999,131.779,89.68,66.301,90.45200000000001,58.451,89.02799999999999,236.856,87.59899999999999,104.204,86.98200000000001,166.696,85.0,110.325,134.41299999999998,86.72200000000001,133.50799999999998,225.84099999999998,132.964,244.687,128.678,136.438,127.569,220.30900000000003,126.041,92.85700000000001,126.08,172.138,123.635,235.00599999999997,119.98299999999999,133.14700000000002,120.02,187.894,118.473,120.934,118.177,92.314,114.05799999999999,201.05700000000002,111.77600000000001,247.74400000000003,110.50200000000001,116.041,161.064,180.956,155.528,69.666,155.636,222.26,154.987,108.06299999999999,150.329,196.09400000000002,147.695,119.245,145.17700000000002,132.355,142.79399999999998,74.32300000000001,142.582,244.8,141.8,137.503,141.016,92.163,139.931,68.58800000000001,138.189,218.475,136.27,239.97099999999998,188.84599999999998,209.46200000000002,186.385,220.45,184.887,231.75599999999997,182.774,109.516,181.892,202.37400000000002,182.02200000000002,192.07299999999998,180.268,239.201,178.984,80.616,178.892,73.066,171.453,227.037,165.84099999999998,215.50099999999998,166.055,192.19,165.05700000000002,252.857,164.00400000000002,70.068,163.365,,,,,,,,,,,,,,,,
316.75,1267.0,,236.243,200.365,81.783,37.02,100.05799999999999,29.844,201.451,77.432,76.203,75.789,61.494,71.747,90.4,58.11,125.35799999999999,56.729,108.264,57.706,96.374,50.278,115.31700000000001,108.973,110.48299999999999,107.65299999999999,95.57,104.88799999999999,119.693,102.551,253.22400000000002,96.58200000000001,191.519,95.441,81.449,93.068,218.61,92.546,110.698,92.48899999999999,131.71,89.72200000000001,66.291,90.456,58.68899999999999,89.064,236.83,87.56200000000001,104.18700000000001,86.946,166.678,85.029,110.29299999999999,134.316,86.777,133.499,225.851,132.974,244.662,128.739,136.422,127.416,220.285,126.07700000000001,92.87799999999999,126.07600000000001,172.13299999999998,123.63600000000001,234.987,120.03399999999999,133.1,120.074,187.896,118.47399999999999,120.936,118.26899999999999,92.22399999999999,114.081,200.979,111.84100000000001,247.834,110.459,116.184,161.00799999999998,180.9,155.52,69.612,155.668,222.40099999999998,155.02,108.09,150.346,196.058,147.654,119.243,145.185,132.453,142.649,74.30199999999999,142.627,244.793,141.748,137.503,141.012,92.15799999999999,139.94299999999998,68.624,138.175,218.468,136.35,239.96599999999998,188.842,209.451,186.405,220.38099999999997,184.868,231.755,182.75400000000002,109.52,182.032,202.34799999999998,182.019,192.04,180.237,239.231,178.937,80.718,178.87599999999998,73.07600000000001,171.459,226.947,165.75599999999997,215.47,166.03400000000002,192.058,165.024,252.863,163.984,70.074,163.351,198.83,91.559,,,,,,,,,,,,,,
