TimesH,Frame,NoMissing,24,24,29,29,248,248,304,304,306,306,309,309,313,313,316,316,318,318,319,319,324,324,325,325,338,338,350,350,352,352,354,354,362,362,363,363,366,366,373,373,375,375,376,376,377,377,378,378,381,381,386,386,387,387,390,390,391,391,393,393,398,398,403,403,404,404,413,413,414,414,415,415,416,416,424,424,425,425,427,427,428,428,431,431,432,432,434,434,435,435,444,444,445,445,447,447,448,448,456,456,458,458,459,459,460,460,461,461,466,466,469,469,470,470,472,472,485,485,486,486,491,491,503,503,507,507,508,508,509,509,510,510,512,512,516,516,518,518,522,522,526,526,532,532,543,543,549,549,562,562,569,569,576,576,582,582,950,950,980,980,1091,1091,1460,1460,1570,1570,1820,1820,2348,2348
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
39.5,158.0,,109.242,245.468,242.81900000000002,230.037,272.394,95.295,120.425,133.504,173.158,135.248,108.77,137.84799999999998,124.404,141.007,175.38400000000001,141.68200000000002,230.18400000000003,143.47299999999998,270.73900000000003,141.655,243.408,148.137,167.638,146.468,270.97900000000004,119.24,268.29200000000003,125.617,243.63400000000001,126.725,261.191,128.872,229.653,163.593,263.649,163.208,255.641,165.34400000000002,241.047,168.753,111.26700000000001,168.74099999999999,136.92700000000002,168.88400000000001,80.843,170.40099999999998,283.98400000000004,170.554,265.67400000000004,172.09,229.372,171.62900000000002,287.564,149.304,107.5,151.49200000000002,171.50599999999997,150.6,254.43,151.809,114.48700000000001,153.125,241.919,155.011,292.388,155.25,258.635,158.54399999999998,281.256,159.347,149.374,159.484,132.018,186.42,281.928,188.984,289.199,188.51,221.482,186.709,313.236,189.66299999999998,111.257,189.96599999999998,297.918,188.102,155.086,191.071,266.737,190.97,228.826,193.89700000000002,122.802,196.359,124.095,172.9,143.028,175.56599999999997,167.247,178.421,228.166,179.42700000000002,275.786,178.87900000000002,88.00399999999999,179.702,112.9,180.69299999999998,177.139,180.567,240.878,183.27700000000002,120.42299999999999,182.92700000000002,100.09299999999999,183.205,281.335,208.783,293.353,208.515,100.11200000000001,211.108,150.096,214.799,141.018,195.33700000000002,172.58599999999998,194.565,254.88400000000001,196.25099999999998,280.293,196.40099999999998,106.738,197.253,235.335,200.054,152.983,199.888,144.72,203.17,157.817,203.011,115.723,207.201,125.206,220.389,135.864,223.929,167.576,224.275,114.978,217.8,161.684,216.78099999999998,139.839,217.959,262.847,210.77599999999998,126.788,205.489,172.37900000000002,174.43200000000002,137.781,149.965,344.667,206.315,250.304,173.885,272.065,162.433
39.75,159.0,,109.21700000000001,245.495,242.90599999999998,230.078,272.382,95.307,120.416,133.494,173.138,135.264,108.771,137.857,124.412,141.031,175.417,141.657,230.18400000000003,143.39,270.736,141.666,243.372,148.094,167.61599999999999,146.463,270.97900000000004,119.225,268.281,125.645,243.648,126.71,261.21,128.86700000000002,229.653,163.593,263.668,163.203,255.65599999999998,165.331,241.03900000000002,168.752,111.257,168.71,136.879,168.829,80.835,170.40400000000002,283.981,170.554,265.675,172.08,229.356,171.628,287.55400000000003,149.321,107.494,151.501,171.525,150.6,254.452,151.849,114.501,153.115,241.92700000000002,155.00799999999998,292.376,155.239,258.64099999999996,158.536,281.25,159.334,149.371,159.52,132.015,186.426,281.926,188.993,289.16700000000003,188.53,221.449,186.801,313.21299999999997,189.65599999999998,111.249,189.97,297.911,188.166,155.072,191.05900000000003,266.725,190.96099999999998,228.822,193.856,122.8,196.352,124.08,172.928,143.054,175.563,167.25,178.425,228.15599999999998,179.38,275.803,178.868,88.006,179.67,112.89200000000001,180.665,177.169,180.55200000000002,240.859,183.28,120.428,182.928,100.101,183.192,281.33099999999996,208.78099999999998,293.316,208.51,100.134,211.09,150.1,214.796,141.037,195.375,172.58700000000002,194.554,254.894,196.255,280.324,196.388,106.79,197.268,235.262,200.03900000000002,152.957,199.885,144.724,203.166,157.83,203.00099999999998,115.71700000000001,207.213,125.208,220.387,135.877,223.95,167.585,224.252,115.061,217.717,161.754,216.75799999999998,139.797,217.953,262.797,210.835,126.802,205.50799999999998,172.37599999999998,174.44299999999998,137.78,149.99,344.707,206.291,250.30900000000003,173.875,272.11,162.43
40.0,160.0,,109.179,245.5,242.94,230.05599999999998,272.377,95.28200000000001,120.46799999999999,133.47899999999998,173.135,135.22299999999998,108.77,137.862,124.413,141.024,175.33700000000002,141.59799999999998,230.145,143.38,270.71,141.674,243.35299999999998,148.083,167.635,146.467,270.985,119.23700000000001,268.29200000000003,125.661,243.65400000000002,126.69,261.21,128.855,229.667,163.595,263.664,163.196,255.669,165.35,241.033,168.752,111.324,168.688,136.884,168.834,80.85300000000001,170.417,283.95599999999996,170.549,265.68,172.074,229.363,171.61900000000003,287.556,149.306,107.49700000000001,151.498,171.53599999999997,150.569,254.38,151.847,114.48299999999999,153.11700000000002,241.93400000000003,155.012,292.392,155.257,258.64599999999996,158.529,281.257,159.338,149.363,159.489,132.005,186.428,281.945,189.005,289.16700000000003,188.571,221.50599999999997,186.976,313.217,189.65,111.20299999999999,189.95,297.949,188.185,155.111,191.05700000000002,266.71299999999997,190.96599999999998,228.78900000000002,193.793,122.8,196.345,124.113,172.88099999999997,143.076,175.56099999999998,167.248,178.378,228.197,179.375,275.805,178.882,87.991,179.63400000000001,112.87899999999999,180.66299999999998,177.16,180.547,240.831,183.298,120.43799999999999,182.92700000000002,100.11200000000001,183.21400000000003,281.316,208.78,293.322,208.46599999999998,100.12299999999999,211.09400000000002,150.123,214.80200000000002,141.036,195.37599999999998,172.59599999999998,194.59400000000002,254.89700000000002,196.262,280.319,196.40900000000002,106.78200000000001,197.28599999999997,235.326,200.017,152.955,199.886,144.715,203.15400000000002,157.832,203.035,115.73299999999999,207.19,125.205,220.40400000000002,135.887,223.947,167.58700000000002,224.215,115.15899999999999,217.6,161.72299999999998,216.787,139.814,217.983,262.751,210.896,126.781,205.514,172.34099999999998,174.442,137.752,149.994,344.715,206.257,250.31900000000002,173.875,272.121,162.45
40.25,161.0,,109.20200000000001,245.50799999999998,242.97299999999998,230.12900000000002,272.374,95.26700000000001,120.46799999999999,133.499,173.14,135.219,108.787,137.873,124.425,141.019,175.352,141.554,230.114,143.30100000000002,270.682,141.658,243.34599999999998,148.09,167.638,146.433,270.992,119.236,268.295,125.69,243.65900000000002,126.68299999999999,261.222,128.862,229.657,163.594,263.707,163.225,255.63400000000001,165.328,241.021,168.75400000000002,111.45299999999999,168.674,136.911,168.833,80.846,170.419,283.969,170.553,265.691,172.075,229.359,171.623,287.565,149.316,107.49700000000001,151.499,171.523,150.563,254.338,151.796,114.488,153.123,241.946,155.024,292.422,155.235,258.68,158.547,281.26099999999997,159.338,149.391,159.47899999999998,132.005,186.43099999999998,281.953,189.01,289.151,188.59400000000002,221.48,186.955,313.22700000000003,189.655,111.198,189.942,297.953,188.25900000000001,155.06,191.03900000000002,266.741,190.953,228.77,193.734,122.802,196.324,124.09100000000001,172.91400000000002,143.089,175.562,167.24599999999998,178.388,228.19799999999998,179.415,275.819,178.87400000000002,87.99700000000001,179.671,112.881,180.665,177.30900000000003,180.55200000000002,240.84,183.31400000000002,120.413,182.923,100.12700000000001,183.22400000000002,281.308,208.77599999999998,293.22700000000003,208.488,100.154,211.05,150.143,214.81400000000002,140.98,195.34900000000002,172.59900000000002,194.595,254.885,196.252,280.35200000000003,196.423,106.727,197.27900000000002,235.386,200.045,152.953,199.875,144.696,203.14700000000002,157.864,202.998,115.727,207.192,125.206,220.405,135.893,223.922,167.577,224.202,115.148,217.59099999999998,161.72,216.813,139.855,218.00400000000002,262.70799999999997,210.94400000000002,126.77,205.49900000000002,172.34,174.433,137.744,149.986,344.543,206.408,250.312,173.878,272.08299999999997,162.394
40.5,162.0,,109.208,245.516,242.982,230.16299999999998,272.366,95.243,120.412,133.518,173.14700000000002,135.224,108.796,137.866,124.42200000000001,141.035,175.304,141.601,230.101,143.306,270.678,141.65,243.352,148.06799999999998,167.637,146.437,270.993,119.23200000000001,268.291,125.70700000000001,243.66400000000002,126.678,261.21,128.85299999999998,229.667,163.58700000000002,263.716,163.218,255.637,165.308,241.005,168.74400000000003,111.43,168.72799999999998,136.86,168.81599999999997,80.851,170.422,283.975,170.532,265.683,172.075,229.347,171.615,287.566,149.314,107.5,151.502,171.528,150.53799999999998,254.40400000000002,151.71,114.5,153.134,241.946,155.04399999999998,292.438,155.238,258.688,158.562,281.249,159.33100000000002,149.386,159.475,132.001,186.42,281.926,188.972,289.137,188.572,221.43,186.86,313.22900000000004,189.65599999999998,111.17,189.93599999999998,297.905,188.291,155.07,191.042,266.723,190.96400000000003,228.78799999999998,193.72400000000002,122.807,196.31400000000002,124.083,172.923,143.089,175.55599999999998,167.226,178.36,228.22,179.39,275.827,178.865,87.993,179.72299999999998,112.883,180.65200000000002,177.40900000000002,180.678,240.831,183.328,120.399,182.91099999999997,100.133,183.21599999999998,281.29900000000004,208.773,293.189,208.38400000000001,100.146,211.045,150.143,214.812,140.963,195.37,172.637,194.655,254.882,196.257,280.327,196.421,106.74,197.262,235.149,199.983,152.957,199.87900000000002,144.709,203.199,157.889,202.981,115.736,207.18400000000003,125.206,220.387,135.886,223.915,167.592,224.197,115.39399999999999,217.399,161.75,216.81099999999998,139.856,218.02599999999998,262.651,211.0,126.77600000000001,205.47,172.36,174.43400000000003,137.747,150.011,344.584,206.393,250.312,173.87,272.03700000000003,162.461
40.75,163.0,,109.21799999999999,245.53799999999998,242.954,230.143,272.336,95.229,120.435,133.55,173.122,135.211,108.831,137.84799999999998,124.412,141.043,175.22099999999998,141.494,230.075,143.315,270.676,141.634,243.361,148.08100000000002,167.61900000000003,146.437,270.995,119.23,268.307,125.669,243.668,126.677,261.21,128.842,229.68,163.578,263.716,163.211,255.65599999999998,165.304,240.98,168.737,111.37700000000001,168.697,136.879,168.83900000000003,80.87100000000001,170.41099999999997,283.97,170.51,265.689,172.074,229.34400000000002,171.605,287.539,149.316,107.49799999999999,151.487,171.537,150.562,254.43200000000002,151.685,114.50399999999999,153.115,241.933,155.046,292.437,155.238,258.686,158.566,281.253,159.32399999999998,149.411,159.472,132.004,186.41299999999998,281.954,188.96599999999998,289.14099999999996,188.59400000000002,221.49099999999999,186.865,313.22900000000004,189.667,111.184,189.91299999999998,297.863,188.308,155.08700000000002,191.042,266.73,190.96900000000002,228.822,193.727,122.806,196.28599999999997,124.115,172.889,143.093,175.55200000000002,167.222,178.347,228.232,179.386,275.824,178.87,87.99600000000001,179.743,112.85600000000001,180.65599999999998,177.395,180.81900000000002,240.817,183.333,120.404,182.91,100.087,183.21400000000003,281.285,208.77900000000002,293.14099999999996,208.27,100.14200000000001,211.02599999999998,150.15,214.81900000000002,140.967,195.38,172.636,194.643,254.877,196.25,280.295,196.50799999999998,106.72399999999999,197.28099999999998,235.18400000000003,199.99599999999998,152.955,199.87099999999998,144.717,203.231,157.88299999999998,203.014,115.76700000000001,207.167,125.193,220.356,135.884,223.94099999999997,167.608,224.199,115.131,217.618,161.767,216.79,139.83,218.05599999999998,262.66200000000003,211.035,126.76899999999999,205.48,172.33599999999998,174.38,137.764,149.994,344.668,206.399,250.28799999999998,173.85,272.032,162.516
41.0,164.0,,109.225,245.519,242.86900000000003,230.122,272.334,95.221,120.505,133.528,173.135,135.173,108.84299999999999,137.846,124.402,141.029,175.226,141.467,230.11900000000003,143.389,270.70599999999996,141.61,243.354,148.07,167.636,146.436,270.987,119.234,268.29200000000003,125.65799999999999,243.665,126.68299999999999,261.197,128.836,229.668,163.566,263.718,163.217,255.665,165.3,240.989,168.718,111.365,168.68200000000002,136.933,168.833,80.86,170.429,283.986,170.519,265.689,172.084,229.333,171.597,287.538,149.313,107.51100000000001,151.489,171.533,150.56,254.46200000000002,151.66,114.508,153.11,241.94400000000002,155.071,292.46,155.27200000000002,258.697,158.564,281.255,159.31799999999998,149.506,159.531,131.987,186.412,281.948,188.959,289.156,188.59599999999998,221.39,187.045,313.236,189.67,111.211,189.91299999999998,297.85400000000004,188.253,155.108,191.05599999999998,266.73400000000004,190.99,228.827,193.69099999999997,122.806,196.27700000000002,124.115,172.86700000000002,143.102,175.55200000000002,167.235,178.322,228.218,179.363,275.812,178.878,87.991,179.672,112.863,180.62,177.378,180.797,240.81099999999998,183.335,120.35,182.912,100.095,183.203,281.27099999999996,208.77900000000002,293.156,208.243,100.155,211.033,150.142,214.82,140.955,195.415,172.648,194.65,254.87099999999998,196.25799999999998,280.272,196.528,106.712,197.301,235.143,200.048,152.944,199.863,144.738,203.28,157.86700000000002,203.02700000000002,115.75399999999999,207.169,125.191,220.382,135.876,223.93200000000002,167.612,224.196,115.102,217.611,161.776,216.778,139.84799999999998,218.06900000000002,262.666,211.05,126.74799999999999,205.46400000000003,172.32299999999998,174.429,137.773,150.007,344.661,206.408,250.27200000000002,173.87099999999998,272.04900000000004,162.532
41.25,165.0,,109.26299999999999,245.53900000000002,242.865,230.19799999999998,272.314,95.2,120.546,133.512,173.125,135.137,108.851,137.846,124.391,141.026,175.27900000000002,141.519,230.095,143.457,270.66900000000004,141.607,243.36,148.06799999999998,167.643,146.45600000000002,270.987,119.223,268.288,125.647,243.66400000000002,126.698,261.202,128.838,229.673,163.56,263.743,163.203,255.66400000000002,165.298,240.99200000000002,168.738,111.46700000000001,168.72799999999998,136.953,168.817,80.84,170.43200000000002,283.995,170.514,265.692,172.084,229.31,171.59400000000002,287.564,149.304,107.505,151.495,171.544,150.567,254.42700000000002,151.667,114.505,153.09799999999998,241.947,155.069,292.473,155.27700000000002,258.70599999999996,158.57299999999998,281.257,159.314,149.44,159.5,131.987,186.41,281.909,188.878,289.14099999999996,188.61,221.58,187.06900000000002,313.225,189.671,111.2,189.93,297.863,188.262,155.153,191.076,266.753,191.00599999999997,228.791,193.606,122.805,196.27,124.133,172.856,143.10399999999998,175.55200000000002,167.23,178.31799999999998,228.245,179.37099999999998,275.808,178.873,88.012,179.69299999999998,112.859,180.62599999999998,177.257,180.90400000000002,240.787,183.34,120.346,182.917,100.08,183.231,281.27299999999997,208.775,293.151,208.199,100.118,211.01,150.14600000000002,214.843,140.939,195.419,172.65900000000002,194.632,254.877,196.268,280.26099999999997,196.52200000000002,106.76100000000001,197.30700000000002,235.112,200.12,152.905,199.877,144.7,203.23,157.874,203.03099999999998,115.75,207.168,125.182,220.39,135.891,223.93900000000002,167.6,224.208,115.065,217.63,161.91299999999998,216.74099999999999,139.856,218.06,262.661,211.058,126.74,205.467,172.308,174.44299999999998,137.759,149.995,344.69800000000004,206.419,250.285,173.87099999999998,272.053,162.6
41.5,166.0,,109.271,245.53400000000002,242.885,230.23,272.342,95.211,120.515,133.536,173.12099999999998,135.136,108.855,137.87,124.402,141.012,175.30200000000002,141.534,230.145,143.523,270.643,141.592,243.361,148.043,167.638,146.42600000000002,270.973,119.211,268.263,125.63,243.669,126.68799999999999,261.19,128.839,229.69,163.569,263.725,163.187,255.648,165.292,240.993,168.733,111.515,168.822,136.952,168.801,80.827,170.449,283.981,170.50599999999997,265.70099999999996,172.083,229.321,171.588,287.559,149.316,107.491,151.49200000000002,171.549,150.591,254.41299999999998,151.7,114.50200000000001,153.086,241.949,155.08100000000002,292.45,155.276,258.70799999999997,158.584,281.246,159.30200000000002,149.393,159.52200000000002,131.989,186.40900000000002,281.937,188.887,289.161,188.625,221.437,187.25799999999998,313.215,189.674,111.17299999999999,189.922,297.844,188.18200000000002,155.1,191.051,266.776,190.97799999999998,228.84900000000002,193.678,122.805,196.265,124.131,172.856,143.091,175.554,167.233,178.303,228.24900000000002,179.333,275.79200000000003,178.882,88.044,179.701,112.86,180.59400000000002,177.37,180.857,240.773,183.34799999999998,120.34700000000001,182.912,100.06200000000001,183.237,281.264,208.78599999999997,293.129,208.12599999999998,100.07799999999999,211.0,150.154,214.84099999999998,140.942,195.477,172.674,194.6,254.88400000000001,196.27,280.24,196.55700000000002,106.77600000000001,197.303,234.9,200.084,152.91299999999998,199.86900000000003,144.835,203.521,157.907,202.975,115.792,207.13400000000001,125.18,220.377,135.895,223.946,167.6,224.18599999999998,115.338,217.393,161.846,216.752,139.878,218.03,262.634,211.09400000000002,126.73299999999999,205.459,172.305,174.426,137.774,149.993,344.80800000000005,206.31,250.287,173.865,271.988,162.606
41.75,167.0,,109.275,245.512,242.929,230.11900000000003,272.356,95.169,120.524,133.499,173.13400000000001,135.114,108.866,137.859,124.398,140.99200000000002,175.33599999999998,141.558,230.155,143.564,270.594,141.561,243.36,148.023,167.65200000000002,146.44299999999998,270.98,119.234,268.259,125.611,243.667,126.704,261.2,128.828,229.69,163.567,263.716,163.205,255.65099999999998,165.292,240.989,168.727,111.4,168.812,136.95600000000002,168.713,80.839,170.452,283.986,170.50400000000002,265.707,172.063,229.31,171.6,287.577,149.317,107.49,151.489,171.543,150.559,254.40200000000002,151.689,114.51,153.094,241.956,155.075,292.461,155.311,258.71,158.576,281.245,159.295,149.35,159.583,131.98,186.416,281.98,188.91099999999997,289.157,188.627,221.36599999999999,187.23,313.2,189.667,111.198,189.921,297.83799999999997,188.25900000000001,155.15200000000002,191.072,266.777,190.979,228.813,193.71400000000003,122.801,196.25400000000002,124.141,172.829,143.116,175.56,167.213,178.31099999999998,228.231,179.271,275.788,178.88099999999997,88.025,179.718,112.85600000000001,180.6,177.58,180.655,240.764,183.343,120.337,182.91299999999998,100.04799999999999,183.218,281.27099999999996,208.797,293.123,208.083,100.069,211.00099999999998,150.149,214.857,140.925,195.484,172.683,194.642,254.875,196.27599999999998,280.237,196.577,106.68799999999999,197.31900000000002,234.834,200.05599999999998,152.89600000000002,199.856,144.82399999999998,203.519,157.879,203.003,115.772,207.15400000000002,125.17299999999999,220.39,135.89700000000002,223.924,167.6,224.199,115.52600000000001,217.19,161.849,216.761,139.909,218.03,262.629,211.08700000000002,126.77,205.446,172.303,174.419,137.759,149.966,344.82800000000003,206.34799999999998,250.28400000000002,173.872,272.034,162.628
