TimesH,Frame,NoMissing,6,6,11,11,12,12,14,14,18,18,22,22,26,26,35,35,45,45,50,50,80,80,116,116,124,124,142,142,145,145,147,147,152,152,155,155,166,166,174,174,183,183,223,223,224,224,235,235,332,332,335,335,338,338,481,481,832,832
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
274.0,1096.0,,127.111,135.239,239.287,125.47200000000001,231.49200000000002,123.28,110.984,133.497,294.659,153.716,222.364,148.195,115.771,147.99200000000002,212.951,98.93799999999999,124.42200000000001,126.954,263.2,127.991,275.067,94.165,135.29399999999998,203.895,110.792,199.729,295.257,200.606,105.257,188.695,121.895,186.87599999999998,314.04200000000003,188.535,158.014,183.86599999999999,273.807,194.137,282.392,187.71400000000003,253.812,172.12900000000002,277.923,165.25400000000002,107.264,166.351,81.357,163.251,284.218,214.40200000000002,93.331,211.28400000000002,148.04,208.74099999999999,345.26300000000003,196.206,144.523,195.582
274.25,1097.0,,127.11399999999999,135.211,239.3,125.473,231.479,123.225,110.76,133.659,294.698,153.744,222.368,148.165,115.801,147.959,212.945,98.969,124.42299999999999,127.03200000000001,263.154,127.965,274.86,94.11200000000001,135.491,203.97099999999998,110.704,199.68599999999998,295.307,200.611,105.281,188.662,121.82700000000001,186.87599999999998,314.14,188.52,158.036,183.892,273.818,194.12099999999998,282.358,187.755,254.077,171.80200000000002,278.004,165.11700000000002,107.26,166.31,81.36,163.297,284.293,214.392,93.319,211.28599999999997,148.095,208.628,345.221,196.201,144.531,195.56400000000002
274.5,1098.0,,127.101,135.196,239.322,125.501,231.528,123.11200000000001,110.97200000000001,133.405,294.671,153.719,222.28799999999998,148.241,115.829,147.963,212.84099999999998,98.95700000000001,124.322,127.035,263.139,128.061,274.875,94.09700000000001,136.312,204.041,110.564,199.673,295.289,200.575,105.29,188.65599999999998,121.86,186.872,314.096,188.56400000000002,158.026,183.921,273.87,194.15900000000002,282.394,187.695,254.12400000000002,171.882,277.97900000000004,165.245,107.235,166.27700000000002,81.352,163.30700000000002,284.343,214.451,93.303,211.293,148.143,208.6,345.218,196.188,144.51,195.55900000000003
274.75,1099.0,,127.118,135.179,239.263,125.46600000000001,231.56,123.12700000000001,110.994,133.27100000000002,294.69599999999997,153.755,222.34599999999998,148.216,115.86,147.989,212.805,98.941,124.441,127.068,263.12,128.00799999999998,274.941,94.137,137.543,204.315,110.604,199.679,295.288,200.577,105.31,188.638,121.825,186.873,313.955,188.46099999999998,158.023,183.92700000000002,273.953,194.139,282.452,187.71200000000002,253.88,172.083,278.029,165.266,107.2,166.31,81.406,163.265,284.375,214.454,93.29,211.257,148.167,208.571,345.18199999999996,196.021,144.476,195.535
275.0,1100.0,,127.102,135.15,239.297,125.494,231.498,123.098,110.98100000000001,133.253,294.699,153.733,222.329,148.215,115.883,148.007,212.842,98.985,124.429,127.045,263.204,128.041,274.887,94.09100000000001,136.125,203.97,110.544,199.678,295.28700000000003,200.58900000000003,105.305,188.61700000000002,121.84299999999999,186.842,313.975,188.47299999999998,158.047,183.863,273.953,194.145,282.703,187.625,253.987,172.037,278.056,165.312,107.119,166.37,81.383,163.292,284.503,214.49400000000003,93.315,211.262,148.049,208.465,345.175,196.079,144.441,195.47099999999998
275.25,1101.0,,127.1,135.167,239.40099999999998,125.5,231.486,123.125,111.195,133.042,294.75,153.727,222.335,148.153,115.91799999999999,148.016,212.926,98.955,124.163,127.046,263.073,128.02700000000002,274.925,94.137,136.982,204.06900000000002,110.557,199.683,295.26599999999996,200.597,105.29799999999999,188.544,121.833,186.87099999999998,313.986,188.368,158.067,183.865,273.964,194.125,282.73,187.59400000000002,253.045,173.075,278.116,165.317,107.205,166.30200000000002,81.359,163.316,284.29400000000004,214.517,93.29799999999999,211.24,148.066,208.458,345.156,196.065,144.457,195.503
275.5,1102.0,,127.15700000000001,135.14,239.375,125.445,231.452,123.12100000000001,111.26,132.993,294.76599999999996,153.76,222.34,148.112,115.895,147.952,213.003,98.963,124.125,127.012,263.197,128.065,274.938,94.184,136.967,204.09799999999998,110.5,199.704,295.254,200.604,105.322,188.537,121.836,186.83700000000002,313.987,188.396,158.071,183.86,274.017,194.09599999999998,282.79200000000003,187.455,253.827,172.322,278.017,165.361,107.20200000000001,166.24900000000002,81.411,163.33,284.431,214.45,93.28,211.222,148.042,208.463,345.165,196.03400000000002,144.51,195.477
275.75,1103.0,,127.225,135.067,239.31400000000002,125.405,231.356,123.14399999999999,111.21799999999999,132.894,294.78,153.804,222.335,148.075,115.96700000000001,147.915,212.949,99.052,124.005,127.09200000000001,263.144,128.024,274.914,94.084,136.726,204.05599999999998,110.53200000000001,199.639,295.29900000000004,200.59400000000002,105.374,188.483,121.85,186.825,314.052,188.419,158.069,183.90400000000002,273.98,194.13400000000001,282.95099999999996,187.352,253.773,172.29,278.018,165.332,107.12799999999999,166.253,81.38,163.21,284.482,214.403,93.306,211.21099999999998,148.031,208.44400000000002,345.162,195.967,144.47899999999998,195.422
276.0,1104.0,,127.249,135.035,239.422,125.427,231.329,123.196,111.073,132.85299999999998,294.78700000000003,153.815,222.335,148.08,115.96,147.97899999999998,212.963,99.074,123.99600000000001,127.119,263.176,128.009,274.907,94.039,136.559,204.035,110.395,199.627,295.313,200.592,105.37100000000001,188.46200000000002,121.84100000000001,186.738,313.95099999999996,188.33,158.08700000000002,183.868,274.002,194.15400000000002,282.879,187.49400000000003,253.2,172.892,277.962,165.34799999999998,107.154,166.305,81.378,163.191,284.48400000000004,214.31099999999998,93.29899999999999,211.225,147.934,208.32,345.153,195.957,144.52200000000002,195.46400000000003
276.25,1105.0,,127.272,135.04399999999998,239.47299999999998,125.40799999999999,231.385,123.016,111.02799999999999,133.02100000000002,294.748,153.826,222.263,148.132,115.925,147.96,213.05599999999998,99.09200000000001,123.95299999999999,127.09,263.017,127.914,274.769,93.954,136.523,204.044,110.48200000000001,199.63099999999997,295.30400000000003,200.595,105.354,188.48,121.84899999999999,186.735,314.106,188.264,158.105,183.83900000000003,273.998,194.15599999999998,282.841,187.646,252.804,173.42,278.125,165.31099999999998,107.196,166.347,81.389,163.236,284.529,214.217,93.28,211.18900000000002,147.89600000000002,208.225,345.14,195.91,144.49200000000002,195.417
276.5,1106.0,,127.291,135.005,239.481,125.40299999999999,231.377,122.976,111.161,133.013,294.779,153.83700000000002,222.25,148.145,115.949,147.968,213.03,99.105,124.01799999999999,127.064,262.985,127.911,274.844,93.92200000000001,136.806,204.023,110.5,199.648,295.309,200.59,105.337,188.449,121.863,186.743,314.053,188.18400000000003,158.085,183.88099999999997,273.988,194.13,282.935,187.38299999999998,253.053,172.96,278.139,165.231,107.20299999999999,166.29,81.351,163.278,284.652,214.06,93.273,211.18,147.93200000000002,208.183,345.07199999999995,195.96,144.50799999999998,195.467
276.75,1107.0,,127.292,135.007,239.44400000000002,125.389,231.305,122.95700000000001,111.288,132.97899999999998,294.79900000000004,153.846,222.264,148.086,115.947,147.906,212.947,99.14200000000001,124.059,126.98200000000001,262.933,127.98,274.777,93.728,136.644,203.997,110.523,199.597,295.323,200.59599999999998,105.28,188.43400000000003,121.867,186.736,314.041,188.09099999999998,158.08,183.854,273.988,194.137,282.759,187.575,253.09599999999998,172.917,278.08,165.24200000000002,107.177,166.423,81.289,163.251,284.957,213.817,93.26,211.15099999999998,147.986,208.171,345.014,196.016,144.495,195.495
277.0,1108.0,,127.287,134.97799999999998,239.452,125.365,231.26,123.001,111.31299999999999,133.109,294.82,153.815,222.232,148.137,115.954,147.93200000000002,212.976,99.094,123.962,127.04799999999999,262.978,127.884,274.74,93.788,136.683,203.979,110.387,199.575,295.411,200.608,105.31,188.426,121.874,186.709,313.966,188.13400000000001,158.094,183.832,273.99,194.139,282.77099999999996,187.602,253.43900000000002,172.713,277.97,165.282,107.189,166.43099999999998,81.332,163.275,285.065,213.729,93.291,211.144,148.009,208.16,344.93699999999995,195.93400000000003,144.518,195.485
277.25,1109.0,,127.333,134.986,239.41099999999997,125.334,231.28,122.962,111.124,133.243,294.82,153.784,222.255,148.122,115.90299999999999,147.939,213.035,99.04299999999999,123.85799999999999,127.025,262.95,127.87899999999999,274.686,93.789,136.945,203.933,110.287,199.554,295.42400000000004,200.635,105.29899999999999,188.42,121.896,186.74,313.933,188.185,158.071,183.83700000000002,273.942,194.139,282.779,187.625,253.51,172.51,277.997,165.331,107.14399999999999,166.46900000000002,81.312,163.247,285.08799999999997,213.738,93.264,211.108,148.028,208.08700000000002,344.88,195.988,144.52200000000002,195.49400000000003
277.5,1110.0,,127.41799999999999,134.996,239.40400000000002,125.40299999999999,231.358,122.978,110.76899999999999,133.437,294.836,153.765,222.21400000000003,148.077,115.956,147.936,212.979,99.02799999999999,123.961,126.956,263.057,127.976,274.606,93.802,136.659,203.915,110.305,199.533,295.449,200.641,105.31299999999999,188.382,121.882,186.732,313.92900000000003,188.14,158.10299999999998,183.827,273.892,194.10299999999998,282.72,187.679,253.426,172.62400000000002,277.9,165.358,107.024,166.35,81.367,163.208,285.07599999999996,213.74599999999998,93.28399999999999,211.06599999999997,147.988,207.925,344.939,195.97299999999998,144.58,195.47099999999998
277.75,1111.0,,127.431,135.03,239.19299999999998,125.354,231.352,123.05799999999999,110.652,133.509,294.845,153.746,222.267,148.015,115.90100000000001,147.931,213.005,98.994,124.064,126.98,263.046,127.87299999999999,274.635,93.79299999999999,136.608,203.96599999999998,110.26899999999999,199.49,295.491,200.628,105.314,188.322,121.91799999999999,186.78400000000002,314.047,188.077,158.054,183.843,273.89,194.111,282.79400000000004,187.609,253.488,172.635,277.959,165.274,106.988,166.364,81.37,163.181,285.296,213.614,93.29899999999999,211.041,148.02200000000002,207.854,344.97,195.87900000000002,144.586,195.489
278.0,1112.0,,127.39299999999999,134.999,239.19799999999998,125.35600000000001,231.359,123.118,110.39299999999999,133.765,294.83299999999997,153.754,222.27200000000002,147.972,115.82700000000001,147.938,213.037,98.993,124.006,126.927,263.001,127.88,274.657,93.773,136.911,203.985,110.133,199.46,295.48400000000004,200.59900000000002,105.307,188.313,121.95299999999999,186.747,314.05400000000003,188.083,158.054,183.86700000000002,273.89099999999996,194.097,282.651,187.727,253.313,172.817,277.877,165.178,106.995,166.425,81.461,163.245,285.158,213.662,93.34,211.021,147.983,207.739,344.965,195.98,144.505,195.43400000000003
278.25,1113.0,,127.445,134.94899999999998,239.231,125.365,231.34900000000002,123.08200000000001,110.49,133.738,294.835,153.74,222.39700000000002,147.914,115.84200000000001,147.964,213.033,99.03399999999999,124.03200000000001,126.95700000000001,262.811,127.866,274.599,93.756,136.814,203.91400000000002,110.069,199.455,295.505,200.613,105.324,188.303,121.98100000000001,186.736,314.084,188.09099999999998,158.093,183.815,273.904,194.102,282.802,187.50099999999998,253.255,172.905,277.88599999999997,165.14700000000002,107.03,166.312,81.428,163.268,285.192,213.614,93.361,210.952,147.866,207.7,345.04,196.03,144.56799999999998,195.392
278.5,1114.0,,127.443,134.935,239.22400000000002,125.36,231.305,123.071,110.333,133.763,294.825,153.703,222.373,147.861,115.906,147.966,213.047,99.016,123.955,126.99799999999999,262.845,127.818,274.65,93.711,136.704,203.891,110.03,199.48,295.575,200.62099999999998,105.30799999999999,188.313,121.945,186.69299999999998,314.052,188.03400000000002,158.028,183.80700000000002,273.873,194.14,282.743,187.72799999999998,253.31799999999998,172.797,277.91700000000003,165.03900000000002,107.07700000000001,166.373,81.426,163.342,285.314,213.533,93.355,210.921,147.65,207.467,345.194,196.076,144.56799999999998,195.356
278.75,1115.0,,127.42299999999999,134.906,239.255,125.31,231.33700000000002,123.073,110.68799999999999,133.539,294.812,153.68200000000002,222.39700000000002,147.84799999999998,115.931,147.942,213.104,98.95200000000001,123.844,126.98,262.868,127.81299999999999,274.593,93.68,136.611,203.90099999999998,110.03299999999999,199.507,295.596,200.618,105.255,188.326,121.935,186.69400000000002,313.904,188.05200000000002,158.078,183.85,273.895,194.143,282.849,187.755,253.393,172.74,277.839,165.232,107.008,166.44099999999997,81.416,163.404,285.496,213.44099999999997,93.33200000000001,210.918,147.486,207.176,345.39099999999996,195.84099999999998,144.569,195.388
279.0,1116.0,,127.40700000000001,134.882,239.21400000000003,125.32799999999999,231.354,123.06299999999999,111.171,133.27100000000002,294.837,153.666,222.34599999999998,147.819,115.979,147.84799999999998,213.144,98.954,123.66,127.08200000000001,262.91,127.74700000000001,274.471,93.671,136.687,203.865,110.025,199.524,295.584,200.59099999999998,105.266,188.312,121.936,186.68400000000003,313.782,187.96,158.099,183.862,273.952,194.146,282.797,187.722,253.138,173.048,277.764,165.32299999999998,106.941,166.475,81.416,163.329,285.509,213.196,93.323,210.86900000000003,147.509,207.014,345.399,195.745,144.535,195.361
279.25,1117.0,,127.416,134.838,239.209,125.288,231.33,123.088,111.124,133.29,294.869,153.65,222.285,147.8,115.959,147.834,213.09,98.948,123.531,127.137,262.909,127.74700000000001,274.51599999999996,93.69,136.61,203.78900000000002,109.88799999999999,199.484,295.612,200.583,105.27,188.295,121.977,186.701,313.745,187.945,158.09799999999998,183.829,273.869,194.196,282.875,187.558,253.11599999999999,173.041,277.46299999999997,165.52,106.389,166.416,81.436,163.341,285.382,213.18,93.348,210.856,147.642,206.993,345.41,195.75900000000001,144.487,195.33900000000003
279.5,1118.0,,127.428,134.836,239.232,125.296,231.35,123.156,110.898,133.39,294.913,153.623,222.305,147.815,115.936,147.869,213.146,98.93299999999999,123.59,127.18299999999999,262.945,127.81,274.503,93.73700000000001,136.53,203.768,109.803,199.39700000000002,295.638,200.597,105.288,188.31400000000002,121.943,186.672,313.70799999999997,187.955,158.142,183.765,273.82099999999997,194.217,282.455,187.86,253.09799999999998,173.03099999999998,277.978,165.136,106.42,166.324,81.382,163.305,285.382,213.218,93.348,210.817,147.67,206.919,345.31,195.891,144.509,195.322
279.75,1119.0,,127.449,134.781,239.24099999999999,125.37700000000001,231.338,123.175,110.97200000000001,133.321,294.91,153.63299999999998,222.275,147.836,115.999,147.768,213.11599999999999,99.01100000000001,123.51,127.135,262.938,127.927,274.53,93.762,136.42,203.743,109.88,199.358,295.603,200.58900000000003,105.27799999999999,188.31,121.958,186.734,313.723,187.985,158.10399999999998,183.804,273.776,194.21200000000002,282.486,187.888,252.213,173.648,277.433,165.653,106.339,166.301,81.336,163.22799999999998,285.307,213.239,93.367,210.771,147.523,206.62099999999998,345.282,195.89,144.54399999999998,195.31799999999998
280.0,1120.0,,127.432,134.763,239.19,125.36200000000001,231.331,123.115,111.022,133.282,294.877,153.629,222.283,147.829,115.98299999999999,147.649,213.123,99.05799999999999,123.59200000000001,127.116,262.893,127.941,274.585,93.789,136.514,203.748,109.73100000000001,199.351,295.651,200.643,105.303,188.285,121.976,186.75900000000001,313.748,187.981,158.136,183.798,273.715,194.165,282.871,187.44,252.859,173.179,277.624,165.512,106.315,166.24599999999998,81.309,163.253,285.46299999999997,213.25599999999997,93.34700000000001,210.707,147.555,206.5,345.366,195.801,144.523,195.28599999999997
280.25,1121.0,,127.449,134.764,239.21200000000002,125.35600000000001,231.322,123.113,111.00299999999999,133.29,294.887,153.61,222.257,147.768,116.04799999999999,147.64600000000002,213.065,99.124,123.69200000000001,127.15299999999999,262.906,127.961,274.505,93.76700000000001,136.502,203.65,109.65299999999999,199.278,295.687,200.641,105.3,188.331,121.95,186.77900000000002,313.683,187.93599999999998,158.156,183.792,273.717,194.15400000000002,283.568,186.97400000000002,253.033,173.11,277.555,165.607,106.323,166.27599999999998,81.307,163.204,285.482,213.299,93.34200000000001,210.717,147.672,206.52200000000002,345.415,195.834,144.535,195.25400000000002
280.5,1122.0,,127.494,134.715,239.207,125.344,231.32,123.094,111.03299999999999,133.253,294.91700000000003,153.612,222.274,147.70600000000002,116.071,147.553,213.09799999999998,99.12200000000001,123.669,127.23,262.874,127.963,274.529,93.82700000000001,136.613,203.581,109.46799999999999,199.266,295.719,200.643,105.314,188.27200000000002,121.965,186.74,313.59,187.88400000000001,158.174,183.766,273.767,194.128,283.108,187.34099999999998,253.584,172.68400000000003,278.13599999999997,165.37,106.238,166.24,81.2,163.178,285.763,212.99900000000002,93.333,210.662,147.613,206.50599999999997,345.559,195.729,144.502,195.217
280.75,1123.0,,127.49799999999999,134.72799999999998,239.203,125.339,231.3,123.051,110.925,133.333,294.933,153.622,222.28099999999998,147.733,116.068,147.531,213.097,99.161,123.111,127.281,262.905,127.949,274.565,93.839,136.52,203.55700000000002,109.37899999999999,199.292,295.71299999999997,200.65099999999998,105.291,188.298,121.959,186.72299999999998,313.566,187.908,158.166,183.71599999999998,273.767,194.13299999999998,282.795,187.584,253.918,172.368,,,106.29700000000001,166.412,81.226,163.12,285.613,213.15,93.344,210.68,147.781,206.329,345.664,195.783,144.493,195.205
281.0,1124.0,,127.479,134.691,239.243,125.29899999999999,231.261,123.11200000000001,111.008,133.225,294.947,153.609,222.30200000000002,147.704,116.139,147.569,213.05200000000002,99.191,123.119,127.366,263.029,128.05100000000002,274.54900000000004,93.833,136.83100000000002,203.351,109.368,199.298,295.751,200.658,105.258,188.308,121.95100000000001,186.717,313.517,187.888,158.14,183.66099999999997,273.74,194.113,282.802,187.56900000000002,253.96,172.425,278.508,164.795,106.179,166.378,81.258,163.171,285.498,213.25900000000001,93.346,210.673,147.756,206.25599999999997,345.68199999999996,195.707,144.481,195.222
281.25,1125.0,,127.491,134.675,239.18400000000003,125.307,231.25900000000001,123.134,110.988,133.261,294.957,153.591,222.292,147.703,116.152,147.653,213.15599999999998,99.074,123.021,127.464,263.002,128.046,274.442,93.814,136.782,203.334,109.34200000000001,199.293,295.782,200.643,105.25,188.32,121.98700000000001,186.71099999999998,313.46299999999997,187.858,158.144,183.66,273.867,194.051,282.762,187.576,253.955,172.52700000000002,278.301,164.87599999999998,106.322,166.449,81.23100000000001,163.142,285.47,213.206,93.302,210.61599999999999,147.759,206.218,345.287,195.975,144.47299999999998,195.192
281.5,1126.0,,127.508,134.66899999999998,239.17,125.24600000000001,231.255,123.198,111.01799999999999,133.276,294.982,153.55100000000002,222.334,147.671,115.98,147.689,213.09799999999998,99.095,122.9,127.368,262.916,128.15,274.461,93.855,136.731,203.31400000000002,109.331,199.275,295.77,200.611,105.265,188.296,122.024,186.68200000000002,313.536,187.81599999999997,158.171,183.657,273.893,193.967,282.747,187.59799999999998,254.127,172.273,277.999,164.986,106.316,166.593,81.234,163.181,285.46299999999997,213.335,93.296,210.563,147.77700000000002,206.16099999999997,345.273,195.921,144.477,195.19799999999998
281.75,1127.0,,127.51,134.642,239.15,125.26700000000001,231.25099999999998,123.17399999999999,110.854,133.141,294.99,153.58700000000002,222.394,147.639,115.936,147.591,213.071,98.98200000000001,122.74799999999999,127.323,262.95799999999997,128.167,274.395,93.87700000000001,136.779,203.24400000000003,109.345,199.18200000000002,295.769,200.59799999999998,105.26299999999999,188.28799999999998,122.027,186.65200000000002,313.455,187.71200000000002,158.186,183.545,273.954,193.91,282.305,187.918,254.10299999999998,172.34099999999998,278.10900000000004,164.856,106.34700000000001,166.705,81.267,163.172,285.267,213.236,93.304,210.542,147.889,206.21900000000002,345.119,195.768,144.487,195.21200000000002
282.0,1128.0,,127.535,134.619,239.13299999999998,125.275,231.238,123.18299999999999,110.714,133.129,294.966,153.602,222.419,147.597,116.007,147.461,213.062,98.86,122.73299999999999,127.29299999999999,262.997,128.16899999999998,274.35400000000004,93.838,136.717,203.21400000000003,109.262,199.09900000000002,295.82599999999996,200.615,105.3,188.273,122.041,186.645,313.473,187.72299999999998,158.246,183.50099999999998,274.028,193.797,282.318,187.771,254.148,172.27700000000002,278.224,164.618,106.09200000000001,166.65599999999998,81.29,163.166,285.051,213.386,93.31,210.52599999999998,147.817,206.2,345.12,195.81799999999998,144.484,195.222
282.25,1129.0,,127.50399999999999,134.576,239.128,125.23299999999999,231.173,123.135,110.834,133.035,294.925,153.59,222.43,147.513,116.074,147.387,213.03900000000002,98.83200000000001,122.70100000000001,127.25399999999999,263.094,128.224,274.32599999999996,93.715,136.77100000000002,203.22,109.307,199.06799999999998,295.85200000000003,200.64,105.289,188.275,122.061,186.674,313.531,187.78599999999997,158.224,183.49599999999998,274.008,193.824,282.407,187.69,254.252,172.247,,,106.02600000000001,166.7,81.293,163.13,284.642,213.68599999999998,93.304,210.488,147.881,206.139,345.12,195.75,144.471,195.139
282.5,1130.0,,127.49700000000001,134.545,239.122,125.26899999999999,231.16099999999997,123.147,110.95299999999999,133.011,294.91900000000004,153.628,222.497,147.535,116.04799999999999,147.539,212.986,98.76899999999999,122.82600000000001,127.18299999999999,263.147,128.171,274.38599999999997,93.75,136.629,203.203,109.27,199.019,295.845,200.627,105.28399999999999,188.269,122.074,186.704,313.534,187.78099999999998,158.261,183.47799999999998,273.91900000000004,193.831,282.782,187.407,254.303,172.192,,,106.012,166.62099999999998,81.289,163.14600000000002,284.668,213.56900000000002,93.271,210.468,147.863,206.06900000000002,345.264,195.61700000000002,144.518,195.173
282.75,1131.0,,127.50399999999999,134.52,239.209,125.24,231.178,123.179,111.05799999999999,132.963,294.973,153.636,222.511,147.515,115.96,147.555,212.975,98.647,122.8,127.109,263.128,128.221,274.373,93.712,136.306,203.24,109.193,198.99900000000002,295.861,200.643,105.28399999999999,188.27599999999998,122.08,186.653,313.507,187.78400000000002,158.2,183.405,273.877,193.886,283.374,187.14,254.2,172.13400000000001,,,105.99700000000001,166.608,81.247,163.08700000000002,284.841,213.403,93.21,210.391,147.885,205.96200000000002,345.01599999999996,195.55,144.504,195.06
283.0,1132.0,,127.50200000000001,134.626,239.22099999999998,125.23899999999999,231.16099999999997,123.11399999999999,110.97200000000001,132.91899999999998,295.01099999999997,153.67,222.553,147.536,115.944,147.659,212.982,98.51,122.714,127.111,263.121,128.276,274.379,93.725,136.184,203.21599999999998,109.09299999999999,198.952,295.915,200.648,105.26,188.257,122.10799999999999,186.69400000000002,313.51599999999996,187.75900000000001,158.153,183.382,273.861,193.88099999999997,282.439,187.81799999999998,254.16400000000002,172.08900000000003,,,106.01,166.58599999999998,81.223,163.019,284.829,213.38099999999997,93.199,210.296,147.886,205.947,345.02,195.408,144.518,195.002
283.25,1133.0,,127.49,134.648,239.252,125.244,231.153,123.061,110.956,132.898,294.994,153.63,222.55200000000002,147.481,115.956,147.708,212.907,98.382,122.773,127.08,263.22900000000004,128.292,274.39599999999996,93.68700000000001,136.001,203.173,109.10600000000001,198.929,295.91900000000004,200.688,105.274,188.28599999999997,122.116,186.696,313.42400000000004,187.688,158.158,183.377,273.934,193.91,282.408,187.842,254.203,172.11700000000002,,,106.135,166.61599999999999,81.203,162.965,284.875,213.33700000000002,93.191,210.165,147.855,205.87,344.965,195.24200000000002,144.494,195.011
283.5,1134.0,,127.49,134.632,239.197,125.255,231.135,123.01,110.863,132.898,294.925,153.58100000000002,222.55200000000002,147.502,115.97,147.858,212.86700000000002,98.338,122.82799999999999,127.015,263.248,128.316,274.35400000000004,93.65899999999999,136.031,203.236,109.073,198.892,295.932,200.697,105.287,188.278,122.12700000000001,186.717,313.377,187.69799999999998,158.157,183.31900000000002,273.962,193.829,282.418,187.838,254.225,171.987,,,106.21600000000001,166.533,81.183,162.988,284.91900000000004,213.38400000000001,93.18,210.104,147.803,205.88299999999998,345.032,195.342,144.536,195.033
283.75,1135.0,,127.515,134.571,239.19799999999998,125.292,231.18,122.95700000000001,110.819,133.045,294.92,153.613,222.588,147.465,115.97399999999999,147.793,212.99200000000002,98.24700000000001,122.765,126.948,263.265,128.398,274.413,93.626,135.996,203.234,109.053,198.889,295.89799999999997,200.69400000000002,105.27,188.25799999999998,122.145,186.65200000000002,313.341,187.68900000000002,158.166,183.28900000000002,273.962,193.88299999999998,282.285,187.95,254.18599999999998,172.092,280.748,163.414,106.098,166.49,81.124,163.046,284.927,213.426,93.198,210.08700000000002,147.79,205.88099999999997,345.18199999999996,194.791,144.594,194.959
284.0,1136.0,,127.546,134.493,239.21099999999998,125.26299999999999,231.18400000000003,122.885,110.73,133.215,294.926,153.665,222.615,147.442,115.92,147.872,212.842,98.22,122.77,126.904,263.241,128.392,274.441,93.656,135.95,203.19,109.096,198.89,295.892,200.738,105.286,188.266,122.14299999999999,186.635,313.246,187.718,158.094,183.25900000000001,273.955,193.90599999999998,282.07,188.109,254.27200000000002,172.16299999999998,280.597,163.502,106.19,166.497,81.079,163.076,284.867,213.39,93.19200000000001,210.046,147.871,205.821,345.082,194.683,144.545,194.95
284.25,1137.0,,127.58,134.49200000000002,239.21,125.281,231.172,122.81200000000001,110.70200000000001,133.061,294.909,153.608,222.602,147.43200000000002,115.921,147.806,212.8,98.022,122.83,126.96,263.21,128.328,274.244,93.71,135.85,203.018,109.06700000000001,198.86,295.936,200.75400000000002,105.323,188.26,122.12899999999999,186.678,313.291,187.704,158.121,183.196,273.934,193.985,282.094,188.13,254.362,172.232,281.0,164.0,106.25,166.50599999999997,81.107,163.028,284.968,213.24599999999998,93.21600000000001,210.05,147.715,205.799,345.474,194.484,144.512,194.86900000000003
284.5,1138.0,,127.59,134.50799999999998,239.231,125.21799999999999,231.158,122.823,110.68700000000001,133.025,294.947,153.605,222.61900000000003,147.387,115.92299999999999,147.888,212.765,97.876,122.809,126.95,263.277,128.38299999999998,274.173,93.63600000000001,136.25,203.025,109.051,198.80900000000003,296.007,200.803,105.337,188.21599999999998,122.087,186.608,313.209,187.669,158.091,183.108,273.899,194.06799999999998,282.103,188.245,254.308,172.22400000000002,280.762,163.404,106.193,166.54,81.125,163.036,284.733,213.283,93.182,210.044,147.747,205.80599999999998,345.477,194.321,144.49,194.674
284.75,1139.0,,127.556,134.526,239.112,125.212,231.16400000000002,122.825,110.57799999999999,133.026,295.009,153.66299999999998,222.67700000000002,147.335,115.96,147.825,212.81900000000002,97.738,122.804,126.931,263.357,128.333,274.24,93.65700000000001,135.828,203.003,109.137,198.799,295.992,200.812,105.295,188.213,122.09200000000001,186.632,313.317,187.701,158.064,182.97,273.915,194.07299999999998,282.082,188.395,254.408,172.372,280.723,163.542,106.177,166.525,81.05,163.029,284.418,213.58900000000003,93.185,209.947,147.874,205.80700000000002,345.255,194.257,144.47799999999998,194.602
285.0,1140.0,,127.595,134.53,239.135,125.17,231.15,122.79700000000001,110.436,133.20600000000002,295.02099999999996,153.655,222.73,147.376,115.98,147.795,212.859,97.71600000000001,122.845,126.87200000000001,263.414,128.361,274.337,93.679,135.464,203.06099999999998,109.141,198.808,296.031,200.845,105.336,188.217,122.084,186.671,313.251,187.747,158.05200000000002,182.925,273.846,194.11599999999999,282.082,188.47,254.42,172.28900000000002,280.597,163.542,106.32,166.50799999999998,81.111,163.089,284.82599999999996,213.483,93.14,209.918,147.93200000000002,205.75599999999997,345.079,194.412,144.513,194.687
285.25,1141.0,,127.705,134.499,239.141,125.171,231.16400000000002,122.771,110.34899999999999,133.295,295.005,153.606,222.766,147.332,115.954,147.803,212.86,97.555,122.805,126.874,263.365,128.279,274.344,93.652,135.358,202.989,109.147,198.77700000000002,296.058,200.83599999999998,105.334,188.21400000000003,122.089,186.66400000000002,313.224,187.701,158.079,182.797,273.848,194.13299999999998,282.04,188.52,254.579,172.511,280.59,163.624,106.455,166.53,81.108,163.078,284.48900000000003,213.708,93.15,209.908,148.08700000000002,205.646,345.015,194.408,144.504,194.65
