TimesH,Frame,NoMissing,160,160,211,211,225,225,240,240,331,331,344,344,440,440,468,468,783,783,979,979,1024,1024,1060,1060,1119,1119,1303,1303,1459,1459,1694,1694,1783,1783,1942,1942,2344,2344,2446,2446,2451,2451,2846,2846,2854,2854,3041,3041,3066,3066,3293,3293,3604,3604,4069,4069,4118,4118,4174,4174,4181,4181,4214,4214,4262,4262,4459,4459,4673,4673,4696,4696,4890,4890,5315,5315,5374,5374,5502,5502,5509,5509
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
577.75,2311.0,,,,,,,,136.91299999999998,155.852,,,119.036,188.40599999999998,,,,,,,,,147.195,58.063,,,,,,,133.434,186.77599999999998,126.365,189.593,,,,,181.074,77.22,,,224.37400000000002,31.892,34.69,172.28,254.707,10.419,150.518,152.553,273.722,85.57700000000001,246.266,11.115,35.453,149.998,153.45600000000002,159.273,281.017,80.742,150.711,19.778,131.158,116.82,101.861,181.675,207.359,73.681,313.4,164.197,225.7,48.117,217.75400000000002,60.912,146.245,140.349,258.265,32.836,249.416,39.373000000000005,239.125,79.732,250.063,141.513
578.0,2312.0,,,,,,,,136.983,155.747,,,119.057,188.55,,,,,,,,,147.173,58.031000000000006,,,,,,,133.467,186.77599999999998,126.32700000000001,189.572,,,,,181.17,77.179,,,224.355,31.885,34.74,172.28900000000002,254.662,10.505999999999998,150.595,152.461,273.743,85.579,246.428,11.368,35.484,150.062,153.441,158.887,281.16700000000003,80.78699999999999,150.638,19.702,130.375,116.538,101.745,181.71400000000003,207.342,73.692,313.422,164.28099999999998,225.783,48.181999999999995,217.733,60.963,146.227,140.22799999999998,258.218,32.836,249.42700000000002,39.34,239.188,79.975,250.06900000000002,141.53
578.25,2313.0,,,,,,,,137.119,155.61700000000002,,,119.15,188.582,,,,,,,,,147.141,58.073,,,,,,,133.459,186.77900000000002,126.414,189.49599999999998,,,,,181.141,77.203,,,224.351,31.886,34.609,172.372,254.68,10.413,150.565,152.466,273.705,85.53,246.45,11.425,35.471,150.077,153.444,158.736,280.95099999999996,80.786,150.811,19.707,130.711,116.602,101.729,181.59099999999998,207.261,73.71600000000001,313.39799999999997,164.204,223.886,44.417,217.65099999999998,61.101000000000006,146.27700000000002,140.254,258.16700000000003,32.821,249.46400000000003,39.319,239.537,80.848,250.08900000000003,141.485
578.5,2314.0,,,,,,,,137.03799999999998,155.547,,,119.161,188.61700000000002,,,,,,,,,147.178,58.102,,,,,,,133.255,186.804,126.35700000000001,189.56599999999997,,,,,181.143,77.225,,,224.32,31.868000000000002,34.643,172.342,254.732,10.337,150.643,152.394,273.793,85.395,246.477,11.395,35.493,150.02100000000002,153.41899999999998,158.635,280.801,80.762,150.683,19.641,130.674,116.55,101.74799999999999,181.493,207.25599999999997,73.725,313.453,164.282,223.86900000000003,44.302,217.69099999999997,60.986999999999995,146.257,140.11,258.131,32.805,249.47299999999998,39.316,239.4,80.435,250.083,141.446
578.75,2315.0,,,,,,,,136.941,155.614,,,119.199,188.588,,,,,,,,,147.175,58.143,,,,,,,133.341,186.71099999999998,126.42399999999999,189.565,,,,,181.176,77.169,,,224.351,31.854,34.679,172.347,254.68400000000003,10.265,150.705,152.385,273.853,85.338,246.59900000000002,11.436,35.529,150.006,153.412,158.87,280.654,80.726,150.567,19.528,130.957,116.68700000000001,101.682,181.30200000000002,207.205,73.797,313.435,164.24,,,217.673,60.898,146.299,140.033,258.124,32.833,249.483,39.306,239.334,80.203,250.083,141.441
579.0,2316.0,,,,,,,,136.961,155.608,,,119.238,188.545,,,,,,,,,147.19799999999998,58.148,,,,,,,133.42600000000002,186.69299999999998,126.485,189.608,,,,,181.14700000000002,77.163,,,224.305,31.791,34.687,172.27700000000002,254.636,10.427,150.722,152.189,273.868,85.06700000000001,246.65900000000002,11.855,35.51,150.017,153.464,158.917,280.904,80.744,150.637,19.590999999999998,131.964,117.236,101.71799999999999,181.257,207.226,73.792,313.408,164.225,,,217.628,60.878,146.30700000000002,140.016,258.10200000000003,32.814,249.498,39.305,239.355,80.242,250.128,141.425
579.25,2317.0,,,,,,,,136.916,155.641,,,119.212,188.507,,,,,,,,,147.187,58.135,,,,,,,133.39600000000002,186.63400000000001,126.536,189.53400000000002,,,,,181.065,77.182,,,224.282,31.798000000000002,34.647,172.263,254.623,10.457,150.785,152.256,273.89,84.916,246.575,11.857000000000001,35.558,150.05700000000002,153.51,158.77100000000002,281.02099999999996,80.743,150.827,19.643,131.19799999999998,116.766,101.712,181.253,207.21200000000002,73.805,313.383,164.239,,,217.643,60.869,146.249,139.935,258.087,32.771,249.502,39.245,239.562,80.53399999999999,250.175,141.351
579.5,2318.0,,,,,,,,136.885,155.533,,,119.243,188.57,,,,,,,,,147.136,58.138999999999996,,,,,,,133.498,186.46099999999998,126.53,189.512,,,,,181.00900000000001,77.199,,,224.253,31.808000000000003,34.7,172.174,254.638,10.44,150.59799999999998,152.224,273.822,85.316,246.61599999999999,11.789000000000001,35.62,150.033,153.54,158.778,281.067,80.723,150.936,19.622,131.59,116.98100000000001,101.777,181.082,207.171,73.836,313.459,164.265,,,217.59099999999998,60.908,146.251,140.023,258.079,32.732,249.544,39.215,239.48,80.492,250.12400000000002,141.35299999999998
579.75,2319.0,,,,,,,,136.754,155.52200000000002,,,119.212,188.602,,,,,,,,,147.209,58.108000000000004,,,,,,,133.43,186.403,126.529,189.50799999999998,,,,,180.986,77.208,,,224.283,31.864,34.634,172.11,254.604,10.443,150.53799999999998,152.156,273.841,84.711,246.597,11.690999999999999,35.553000000000004,149.991,153.481,158.559,281.008,80.758,151.004,19.593,131.54,116.99600000000001,101.73899999999999,181.19400000000002,207.16099999999997,73.85600000000001,313.447,164.294,224.097,44.303999999999995,217.62099999999998,60.873000000000005,146.191,140.005,258.072,32.711999999999996,249.558,39.189,239.49200000000002,80.157,250.15900000000002,141.296
580.0,2320.0,,,,,,,,136.869,155.357,,,119.265,188.52200000000002,,,,,,,,,147.22799999999998,58.071999999999996,,,,,,,133.316,186.47,126.499,189.49599999999998,,,,,180.975,77.171,,,224.298,31.831,34.659,172.11900000000003,254.57299999999998,10.417,150.549,152.033,273.803,84.788,246.628,11.540999999999999,35.646,149.969,153.481,158.708,281.055,80.771,151.17600000000002,19.590999999999998,131.35399999999998,116.87100000000001,101.605,181.176,207.157,73.858,313.416,164.395,223.92700000000002,43.501999999999995,217.674,60.527,146.194,139.999,258.151,32.69,249.59599999999998,39.174,239.512,80.189,250.09,141.274
580.25,2321.0,,,,,,,,137.023,155.312,,,119.303,188.50400000000002,,,,,,,,,147.251,58.037,,,,,,,133.423,186.30599999999998,126.444,189.61700000000002,,,,,180.95,77.169,,,224.28,31.805,34.688,172.03799999999998,254.67700000000002,10.221,150.36,151.968,273.79,84.79899999999999,246.53400000000002,11.380999999999998,35.621,149.934,153.546,158.458,281.316,80.692,151.361,19.608,131.90200000000002,117.146,101.479,181.202,207.196,73.794,313.41900000000004,164.47,223.899,43.525,217.69299999999998,60.556999999999995,146.183,139.92700000000002,258.1,32.68,249.662,39.105,239.483,80.093,250.092,141.23
580.5,2322.0,,,,,,,,136.934,155.44,,,119.286,188.62099999999998,,,,,,,,,147.32,57.909,,,,,,,133.378,186.17700000000002,126.406,189.67700000000002,,,,,180.958,77.152,,,224.313,31.826,34.639,172.00400000000002,254.662,10.26,150.306,151.941,273.748,84.824,246.521,11.395,35.711,149.885,153.41299999999998,158.715,281.502,80.65,151.078,19.552,131.77200000000002,117.083,101.399,181.169,207.22799999999998,73.741,313.45799999999997,164.47799999999998,223.97799999999998,43.946000000000005,217.697,60.656000000000006,146.097,139.636,258.041,32.654,249.697,39.096,239.41400000000002,79.932,250.08700000000002,141.295
580.75,2323.0,,,,,,,,136.929,155.371,,,119.304,188.532,,,,,,,,,147.269,57.898999999999994,,,,,,,133.317,186.263,126.35,189.69400000000002,,,,,180.967,77.14699999999999,,,224.264,31.818,34.716,171.912,254.63299999999998,10.36,150.411,151.929,274.036,83.345,246.407,11.238,35.819,149.863,153.38,158.916,281.317,80.66199999999999,151.114,19.64,132.03799999999998,117.212,101.42399999999999,181.167,207.217,73.756,313.387,164.375,,,217.645,60.601000000000006,146.109,139.55700000000002,258.123,32.666,249.73,39.082,239.27700000000002,79.667,250.082,141.282
581.0,2324.0,,,,,,,,136.87,155.497,,,119.272,188.373,,,,,,,,,147.319,57.801,,,,,,,133.36700000000002,186.209,126.29799999999999,189.69099999999997,,,,,181.067,77.132,,,224.338,31.859,34.693000000000005,171.80700000000002,254.72299999999998,10.342,150.334,151.944,274.108,83.32700000000001,246.579,11.359000000000002,35.924,149.717,153.57399999999998,158.81799999999998,281.497,80.64699999999999,151.114,19.660999999999998,132.13,117.223,101.5,181.046,207.21200000000002,73.788,313.318,164.28099999999998,223.99599999999998,43.485,217.696,60.56,146.061,139.469,258.166,32.69,249.774,39.055,239.372,79.814,250.05200000000002,141.308
581.25,2325.0,,,,,,,,136.808,155.394,,,119.264,188.24,,,,,,,,,147.295,57.732,,,,,,,133.464,186.176,126.25399999999999,189.761,,,,,181.028,77.157,,,224.25900000000001,31.87,34.665,171.87,254.722,10.427,150.299,151.94299999999998,273.995,84.053,246.517,11.331,35.976,149.7,153.582,158.752,281.355,80.60300000000001,151.196,19.688,132.54399999999998,117.35,101.522,180.997,207.167,73.808,313.318,164.245,224.021,43.425,217.6,60.468,146.11,139.513,258.158,32.679,249.824,38.935,239.27,79.68,250.062,141.298
581.5,2326.0,,,,,,,,136.734,155.376,,,119.257,188.237,,,,,,,,,147.235,57.699,,,,,,,133.588,185.985,126.255,189.71,,,,,181.02,77.15899999999999,,,224.22400000000002,31.822,34.679,171.791,254.71900000000002,10.387,150.243,152.0,274.34,83.021,246.44799999999998,11.22,36.093,149.623,153.653,158.76,281.432,80.609,151.172,19.737000000000002,132.179,117.17399999999999,101.33,180.78,207.19400000000002,73.779,313.314,164.235,223.995,43.42,217.523,60.653,146.083,139.474,258.098,32.644,249.856,38.925,239.158,79.617,250.095,141.259
581.75,2327.0,,,,,,,,136.9,155.415,,,119.322,188.255,,,,,,,,,147.22799999999998,57.68899999999999,,,,,,,133.577,185.929,126.258,189.752,,,,,181.00599999999997,77.192,,,224.31799999999998,31.844,34.705,171.71900000000002,254.769,10.434000000000001,150.171,151.911,274.34,82.90100000000001,246.421,11.273,36.298,149.55700000000002,153.608,158.78799999999998,281.597,80.523,151.485,19.701,132.60399999999998,117.339,101.37,180.797,207.162,73.767,313.312,164.27599999999998,224.003,43.31100000000001,217.52,60.588,146.11700000000002,139.41,258.082,32.678000000000004,249.91299999999998,38.734,239.206,79.583,250.077,141.22899999999998
582.0,2328.0,,,,,,,,136.914,155.27100000000002,,,119.208,188.233,,,,,,,,,147.27700000000002,57.722,,,,,,,133.44299999999998,186.105,126.26299999999999,189.715,,,,,180.957,77.199,,,224.298,31.811999999999998,34.775999999999996,171.59,254.675,10.614,150.161,151.945,,,246.33599999999998,11.184000000000001,36.366,149.49,153.69799999999998,158.816,281.73,80.495,151.475,19.624000000000002,132.808,117.22399999999999,101.471,180.80700000000002,207.185,73.708,313.336,164.261,223.981,43.306000000000004,217.532,60.573,146.04399999999998,139.421,258.062,32.69,249.90599999999998,38.708,239.255,79.628,250.02900000000002,141.252
582.25,2329.0,,,,,,,,136.875,155.296,,,119.289,188.225,,,,,,,,,147.259,57.684,,,,,,,133.341,186.145,126.24600000000001,189.72099999999998,,,,,180.97400000000002,77.193,,,224.386,31.807,34.695,171.477,254.62900000000002,10.57,150.334,152.006,,,246.34099999999998,11.18,36.375,149.512,153.703,158.779,281.69599999999997,80.335,151.285,19.621,132.52100000000002,117.28,101.43299999999999,180.699,207.172,73.72800000000001,313.36,164.237,223.967,43.32899999999999,217.614,60.62,146.053,139.35299999999998,258.10900000000004,32.666,249.953,38.571,239.218,79.76899999999999,250.03400000000002,141.265
582.5,2330.0,,,,,,,,136.911,155.203,,,119.25,188.271,,,,,,,,,147.189,57.672,,,,,,,133.401,186.07,126.311,189.692,,,,,180.88400000000001,77.193,,,224.38,31.663,34.725,171.42700000000002,254.642,10.54,150.27700000000002,151.99200000000002,274.745,82.565,246.457,11.402999999999999,36.428000000000004,149.546,153.639,159.096,281.702,80.308,151.376,19.551,132.49,117.26,101.507,180.658,207.155,73.765,313.35200000000003,164.262,223.954,43.372,217.646,60.648999999999994,146.096,139.49200000000002,258.125,32.657,249.952,38.485,239.093,79.625,250.083,141.253
582.75,2331.0,,,,,,,,136.77700000000002,155.275,,,119.211,188.25599999999997,,,,,,,,,147.112,57.711000000000006,,,,,,,133.578,185.99,126.301,189.667,,,,,180.865,77.176,,,224.362,31.683000000000003,34.748000000000005,171.609,254.68599999999998,10.447000000000001,150.246,151.93,274.802,82.67399999999999,246.738,11.607000000000001,36.51,149.543,153.592,159.06,281.837,80.229,151.545,19.590999999999998,132.452,117.275,101.45700000000001,180.713,207.137,73.796,313.41700000000003,164.204,224.011,43.361999999999995,217.68400000000003,60.591,146.113,139.586,258.161,32.64,249.97799999999998,38.411,239.082,79.689,250.00099999999998,141.276
583.0,2332.0,,,,,,,,136.829,155.325,,,119.22399999999999,188.297,,,,,,,,,147.059,57.626999999999995,,,,,,,133.386,186.14,126.273,189.655,,,,,180.891,77.17399999999999,,,224.456,31.730999999999998,34.709,171.515,254.68900000000002,10.465,150.293,151.989,275.04,82.42,246.579,11.386,36.478,149.495,153.705,158.77,281.997,80.244,151.45,19.588,132.403,117.337,101.281,180.665,207.142,73.795,313.48,164.225,223.925,43.283,217.71200000000002,60.695,146.16899999999998,139.58100000000002,258.18,32.611,249.979,38.359,238.97799999999998,79.63,249.937,141.3
583.25,2333.0,,,,,,,,136.727,155.233,,,119.17399999999999,188.34799999999998,,,,,,,,,147.086,57.549,,,,,,,133.32,186.18200000000002,126.24799999999999,189.644,,,,,180.89700000000002,77.186,,,224.37599999999998,31.723000000000003,34.738,171.638,254.718,10.366,150.14,151.964,275.168,82.381,246.918,11.568,36.455999999999996,149.514,153.645,158.94799999999998,282.079,80.209,151.475,19.667,131.863,117.06200000000001,101.156,180.68900000000002,207.122,73.827,313.466,164.18099999999998,223.96599999999998,43.31399999999999,217.75900000000001,60.791000000000004,146.168,139.589,258.202,32.632,250.07,38.306,238.905,79.638,249.951,141.291
583.5,2334.0,,,,,,,,136.76,155.34,,,119.209,188.347,,,,,,,,,147.05700000000002,57.476000000000006,,,,,,,133.351,186.35,126.206,189.622,,,,,180.762,77.16,,,224.36599999999999,31.601999999999997,34.741,171.62900000000002,254.704,10.335,150.21200000000002,151.936,275.138,82.355,246.553,11.311,36.522,149.32399999999998,153.561,159.161,282.053,80.172,151.39600000000002,19.64,131.966,116.99,101.48200000000001,180.475,207.06599999999997,73.869,313.472,164.169,224.146,43.323,217.815,60.83,146.187,139.625,258.274,32.624,250.1,38.246,238.917,79.665,250.02,141.257
583.75,2335.0,,,,,,,,136.77100000000002,155.289,,,119.244,188.36700000000002,,,,,,,,,146.987,57.556999999999995,,,,,,,133.434,186.19099999999997,126.25299999999999,189.618,,,,,180.657,77.166,,,224.421,31.546999999999997,34.775,171.40599999999998,254.642,10.333,150.269,151.921,275.041,82.375,246.416,11.200999999999999,36.54,149.3,153.484,159.39600000000002,282.04400000000004,80.194,151.381,19.574,131.716,116.98200000000001,101.59200000000001,180.46099999999998,207.042,73.88,313.434,164.118,224.127,43.288999999999994,217.87099999999998,60.823,146.155,139.61,258.337,32.606,250.109,38.211,238.93900000000002,79.625,250.05700000000002,141.24
584.0,2336.0,,,,,,,,136.605,155.484,,,119.21700000000001,188.218,,,,,,,,,146.988,57.497,,,,,,,133.453,186.195,126.28299999999999,189.601,,,,,180.702,77.223,,,224.364,31.561999999999998,34.722,171.079,254.61,10.332,150.231,151.858,275.014,82.286,246.498,11.368,36.559,149.33700000000002,153.507,159.371,282.221,80.18,151.477,19.561,131.339,116.711,101.661,180.423,207.05,73.868,313.433,164.157,224.062,43.193000000000005,217.817,60.836000000000006,146.082,139.67,258.237,32.578,250.15400000000002,38.149,238.96,79.633,250.062,141.205
584.25,2337.0,,,,,,,,136.455,155.59,,,119.196,188.185,,,,,,,,,146.957,57.424,,,,,,,133.436,186.115,126.31,189.63099999999997,,,,,180.645,77.205,,,224.41099999999997,31.636999999999997,34.614000000000004,170.918,254.653,10.24,150.28,151.812,275.343,82.20200000000001,246.11900000000003,10.943,36.485,149.435,153.546,159.209,282.382,79.98899999999999,151.54399999999998,19.545,131.341,116.705,101.66,180.472,207.011,73.88600000000001,313.487,164.213,224.234,43.215,217.85,60.849,146.099,139.73,258.264,32.544000000000004,250.25400000000002,38.059,238.99900000000002,79.618,250.032,141.203
584.5,2338.0,,,,,,,,136.382,155.707,,,119.17299999999999,188.21599999999998,,,,,,,,,147.114,57.419,,,,,,,133.308,186.22,126.31200000000001,189.618,,,,,180.592,77.2,,,224.415,31.631,34.66,170.87,254.658,10.354000000000001,150.42,151.88,275.149,82.264,246.15599999999998,10.79,36.424,149.453,153.564,159.219,282.497,79.851,151.611,19.525,131.232,116.838,101.663,180.42700000000002,207.015,73.878,313.503,164.22099999999998,224.138,43.136,217.84799999999998,60.858999999999995,146.02,139.696,258.235,32.513000000000005,250.264,38.05,238.938,79.51,249.99599999999998,141.175
584.75,2339.0,,,,,,,,136.526,155.539,,,119.19,188.13400000000001,,,,,,,,,146.94899999999998,57.281000000000006,,,,,,,133.409,186.21099999999998,126.33200000000001,189.60299999999998,,,,,180.535,77.17699999999999,,,224.511,31.633000000000003,34.669000000000004,170.547,254.72299999999998,10.353,150.377,151.826,275.11400000000003,82.351,246.368,10.897,36.452,149.362,153.58100000000002,159.06799999999998,282.343,79.666,151.536,19.463,131.22299999999998,116.845,101.73299999999999,180.454,207.042,73.868,313.574,164.305,224.167,43.185,217.864,60.801,146.07299999999998,139.751,258.275,32.478,250.303,38.047,238.99099999999999,79.542,250.017,141.165
585.0,2340.0,,,,,,,,136.467,155.578,,,119.185,188.10299999999998,,,,,,,,,146.759,57.22,,,,,,,133.471,186.06099999999998,126.331,189.613,,,,,180.53099999999998,77.158,,,224.572,31.685,34.62,170.44099999999997,254.74,10.328,150.352,151.836,275.092,82.32700000000001,246.44799999999998,11.04,36.46,149.377,153.686,158.779,282.601,79.696,151.514,19.447,131.358,116.81200000000001,101.65,180.425,207.045,73.876,313.594,164.27700000000002,224.18900000000002,43.146,217.81900000000002,60.821000000000005,146.053,139.72899999999998,258.343,32.458,250.324,38.056999999999995,239.083,79.32600000000001,250.011,141.127
585.25,2341.0,,,,,,,,136.537,155.461,,,119.167,188.13299999999998,,,,,,,,,146.595,57.113,,,,,,,133.57399999999998,185.982,126.366,189.625,,,,,180.50799999999998,77.166,,,224.55700000000002,31.568,34.573,170.438,254.77,10.397,150.267,151.82,275.08299999999997,82.335,246.62599999999998,11.22,36.452,149.423,153.643,158.938,282.702,79.69,151.569,19.507,132.045,116.833,101.65700000000001,180.293,207.02700000000002,73.903,313.621,164.18,224.2,43.144,217.827,60.778,146.076,139.69799999999998,258.36400000000003,32.414,250.31799999999998,38.05,239.063,79.171,250.049,141.09799999999998
585.5,2342.0,,,,,,,,136.571,155.406,,,119.161,188.13400000000001,,,,,,,,,146.59,57.086000000000006,,,,,,,133.489,186.06799999999998,126.37200000000001,189.637,,,,,180.467,77.167,,,224.546,31.521,34.718,170.3,254.773,10.182,150.259,151.835,275.116,82.272,246.467,11.0,36.446999999999996,149.43,153.753,158.826,282.736,79.607,151.474,19.583,132.157,116.82799999999999,101.68299999999999,180.17700000000002,207.018,73.917,313.643,164.231,224.226,43.105,217.765,60.738,146.095,139.489,258.44599999999997,32.383,250.351,37.965,239.215,79.281,250.08,141.114
585.75,2343.0,,,,,,,,136.656,155.577,,,119.181,188.106,,,,,,,,,146.57,57.153,,,,,,,133.467,186.11900000000003,126.33,189.675,,,,,180.4,77.17699999999999,,,224.47,31.498,34.745,170.26,254.735,10.176,150.292,151.83700000000002,275.01599999999996,82.291,246.30700000000002,10.927,36.427,149.46,153.761,158.835,282.788,79.523,151.196,19.624000000000002,131.821,116.759,101.571,180.16,207.033,73.899,313.563,164.287,224.238,43.026,217.701,60.647,146.069,139.567,258.503,32.34,250.362,37.996,239.303,79.202,249.956,141.106
586.0,2344.0,,,,,,,,136.776,155.562,,,119.25,188.077,,,,,,,,,146.575,57.141000000000005,,,,,,,133.434,186.041,126.34,189.61700000000002,,,,,180.4,77.111,,,224.49400000000003,31.511999999999997,34.701,170.21200000000002,254.683,10.147,150.36700000000002,151.945,274.94,82.369,246.47299999999998,11.095,36.477,149.509,153.751,159.034,282.716,79.322,151.238,19.584,131.895,116.594,101.542,180.15900000000002,207.02,73.908,313.619,164.18099999999998,224.225,43.034,217.667,60.711000000000006,146.032,139.491,258.562,32.356,250.453,37.853,239.403,79.233,249.96099999999998,141.07
586.25,2345.0,,,,,,,,136.792,155.481,,,119.273,188.02,,,,,,,,,146.391,57.077,,,,,,,133.525,186.00599999999997,126.29799999999999,189.61900000000003,,,,,180.433,77.108,,,224.49599999999998,31.476999999999997,34.707,170.072,254.653,10.088,150.309,152.018,274.811,82.405,246.505,11.269,36.510999999999996,149.486,153.817,158.941,282.639,79.347,151.416,19.506,132.17,116.568,101.565,180.12900000000002,207.02,73.922,313.684,164.13,224.232,42.951,217.67,60.701,146.034,139.541,258.598,32.285,250.48,37.802,239.662,79.255,249.955,141.1
586.5,2346.0,,,,,,,,136.95,155.304,,,119.21600000000001,188.06400000000002,,,,,,,,,146.377,56.981,,,,,,,133.547,185.872,126.346,189.62400000000002,,,,,180.41299999999998,77.125,,,224.518,31.469,34.78,170.10299999999998,254.50900000000001,10.287,150.249,151.952,274.675,82.473,246.52900000000002,11.285,36.451,149.41,153.841,158.976,282.731,79.225,151.58700000000002,19.514,132.203,116.34299999999999,101.615,180.085,206.99900000000002,73.91199999999999,313.67400000000004,164.065,224.222,42.919,217.71900000000002,60.718999999999994,146.001,139.601,258.64599999999996,32.279,250.55700000000002,37.733000000000004,239.63299999999998,79.19,249.97299999999998,141.063
586.75,2347.0,,,,,,,,136.931,155.34,,,119.184,188.106,,,,,,,,,146.442,57.003,,,,,,,133.446,186.023,126.361,189.55,,,,,180.368,77.101,,,224.418,31.423000000000002,34.798,170.06900000000002,254.488,10.231,150.341,151.922,274.561,82.459,246.825,11.498,36.494,149.356,153.907,158.929,282.86,79.075,151.534,19.499000000000002,132.107,116.28200000000001,101.641,180.024,207.03099999999998,73.919,313.644,164.109,224.31,42.956,217.733,60.681000000000004,145.925,139.523,258.659,32.216,250.585,37.683,239.658,79.115,249.945,141.05200000000002
587.0,2348.0,,,,,,,,136.899,155.27700000000002,,,119.182,188.03900000000002,,,,,,,,,146.391,57.004,,,,,,,133.469,185.96099999999998,126.34899999999999,189.56900000000002,,,,,180.393,77.13,,,224.42700000000002,31.4,34.738,170.02700000000002,254.41299999999998,10.312000000000001,150.224,151.936,274.57099999999997,82.405,246.762,11.517999999999999,36.416,149.363,153.966,158.697,283.029,78.92399999999999,151.636,19.311,132.173,116.17200000000001,101.633,180.01,207.02900000000002,73.903,313.70599999999996,164.035,224.34,42.931999999999995,217.68400000000003,60.681000000000004,145.888,139.428,258.624,32.179,250.528,37.687,239.65,79.165,249.916,141.06
587.25,2349.0,,,,,,,,136.984,155.214,,,119.178,187.995,,,,,,,,,146.363,56.978,,,,,,,133.50799999999998,186.06,126.333,189.567,,,,,180.37599999999998,77.14399999999999,,,224.38400000000001,31.355999999999998,34.714,170.137,254.32299999999998,10.45,150.24,151.967,274.658,82.37,246.43599999999998,11.254000000000001,36.435,149.327,153.876,158.971,283.10400000000004,78.72399999999999,151.757,19.116,132.069,116.193,101.709,179.979,207.02599999999998,73.915,313.694,164.028,224.358,42.935,217.65599999999998,60.619,145.94,139.387,258.605,32.217,250.523,37.59,239.78900000000002,79.333,249.954,141.09799999999998
587.5,2350.0,,,,,,,,136.97799999999998,155.30200000000002,,,119.161,188.032,,,,,,,,,146.249,56.864,,,,,,,133.519,185.99099999999999,126.301,189.62400000000002,,,,,180.416,77.125,,,224.31400000000002,31.264,34.725,170.178,254.34400000000002,10.538,150.105,151.929,274.672,82.329,246.49200000000002,11.275,36.423,149.306,153.95600000000002,158.86,283.115,78.594,151.57,19.037,132.191,116.133,101.68299999999999,179.989,207.0,73.941,313.73900000000003,163.985,224.291,42.869,217.607,60.566,145.921,139.33100000000002,258.687,32.155,250.543,37.457,239.703,79.205,249.988,141.066
587.75,2351.0,,,,,,,,136.875,155.435,,,119.09100000000001,187.92,,,,,,,,,146.232,56.751000000000005,,,,,,,133.54399999999998,185.977,126.31299999999999,189.618,,,,,180.503,77.128,,,224.263,31.162,34.76,170.155,254.403,10.58,150.10299999999998,151.898,274.693,82.306,246.46200000000002,11.206,36.376,149.36700000000002,153.936,158.895,283.325,78.405,151.639,18.927,132.21200000000002,116.15299999999999,101.682,179.929,207.00099999999998,73.94,313.779,163.88099999999997,224.247,42.85,217.642,60.511,145.94899999999998,139.436,258.709,32.101,250.50900000000001,37.464,239.597,79.117,249.937,141.121
588.0,2352.0,,,,,,,,136.929,155.154,,,118.98,187.771,,,,,,,,,146.183,56.669,,,,,,,133.553,185.891,126.251,189.605,,,,,180.497,77.169,,,224.25400000000002,31.151999999999997,34.683,170.363,254.56599999999997,10.338,150.166,151.855,274.611,82.28,246.175,10.994000000000002,36.354,149.39,153.84799999999998,159.069,283.329,78.331,151.678,18.741,132.27700000000002,116.133,101.749,179.828,206.995,73.928,313.873,163.754,224.28900000000002,42.909,217.635,60.49,145.905,139.42,258.77299999999997,32.043,250.49900000000002,37.509,239.639,79.31,250.00799999999998,140.945
588.25,2353.0,,,,,,,,137.07,155.17600000000002,,,118.925,187.731,,,,,,,,,146.263,56.755,,,,,,,133.627,185.905,126.249,189.60299999999998,,,,,180.55900000000003,77.19800000000001,,,224.22299999999998,31.072,34.647,170.472,254.519,10.300999999999998,150.214,151.839,274.593,82.251,245.815,10.828,36.327,149.42,153.914,159.225,283.375,78.128,151.767,18.732,132.19899999999998,115.81299999999999,101.75200000000001,179.762,206.99900000000002,73.896,313.945,163.649,224.418,42.92100000000001,217.72099999999998,60.56100000000001,145.862,139.392,258.724,32.025999999999996,250.537,37.425,239.688,79.426,249.946,140.98
588.5,2354.0,,,,,,,,137.029,155.036,,,118.961,187.678,,,,,,,,,146.305,56.762,,,,,,,133.513,185.977,126.204,189.625,,,,,180.695,77.205,,,224.247,31.075,34.634,170.487,254.571,10.095,150.178,151.84,274.567,82.236,246.02900000000002,11.061,36.279,149.5,154.106,158.947,283.33799999999997,78.096,151.79399999999998,18.747,132.30100000000002,115.75200000000001,101.815,179.755,207.0,73.899,313.91900000000004,163.575,224.30900000000003,42.905,217.676,60.547,145.809,139.371,258.695,31.938000000000002,250.543,37.388000000000005,239.688,79.352,249.981,140.941
588.75,2355.0,,,,,,,,137.029,155.019,,,118.90100000000001,187.646,,,,,,,,,146.238,56.754,,,,,,,133.47799999999998,186.0,126.178,189.62900000000002,,,,,180.805,77.236,,,224.35,31.045,34.605,170.46900000000002,254.615,10.042,150.341,151.825,274.623,82.208,246.106,11.019,36.347,149.44,154.112,158.91299999999998,283.415,78.074,151.694,18.586,132.54,115.77,101.685,179.78400000000002,207.037,73.876,313.993,163.488,224.236,42.802,217.767,60.511,145.839,139.42700000000002,258.703,31.96,250.57,37.37,239.679,79.322,249.97799999999998,141.031
