TimesH,Frame,NoMissing,36,36,65,65,100,100,133,133,135,135,148,148,150,150,151,151,235,235,240,240,252,252,305,305,311,311,312,312,1117,1117,1290,1290,1367,1367,1415,1415,1692,1692,1725,1725,1846,1846,1947,1947,1969,1969,2045,2045,2086,2086,2123,2123,2331,2331,2337,2337,2408,2408,2409,2409,2431,2431,2447,2447,2453,2453,2499,2499,2522,2522,2566,2566,2580,2580,2640,2640,2647,2647,2660,2660,2667,2667,2711,2711,2810,2810,3114,3114,3148,3148,3363,3363,3482,3482,3493,3493,3692,3692,3695,3695,3704,3704,3760,3760,3843,3843,3890,3890,3958,3958,4019,4019,4063,4063,4107,4107,4154,4154,4182,4182,4216,4216,4227,4227,4232,4232,4240,4240,4254,4254,4261,4261,4303,4303
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
363.5,1454.0,,155.53799999999998,158.352,122.32600000000001,175.59599999999998,110.829,181.35,141.847,194.75400000000002,97.286,193.61599999999999,146.671,186.855,103.417,188.02,119.728,187.149,113.686,111.6,102.762,148.515,168.459,144.497,92.816,204.53599999999997,120.307,202.824,110.499,202.766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363.75,1455.0,,155.529,158.341,122.336,175.582,110.822,181.324,141.88299999999998,194.797,97.279,193.602,146.659,186.88299999999998,103.527,188.051,119.745,187.111,113.801,111.50399999999999,102.77,148.525,168.497,144.471,92.698,204.563,120.301,202.796,110.46600000000001,202.745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364.0,1456.0,,155.52700000000002,158.339,122.33200000000001,175.58700000000002,110.822,181.30700000000002,141.894,194.773,97.29899999999999,193.58900000000003,146.695,186.875,103.56200000000001,188.062,119.765,187.045,113.764,111.634,102.764,148.539,168.502,144.445,92.52799999999999,204.446,120.292,202.785,110.569,202.732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364.25,1457.0,,155.54,158.296,122.34100000000001,175.553,110.867,181.299,141.865,194.739,97.318,193.575,146.609,186.862,103.565,188.02900000000002,119.814,186.982,113.896,111.57600000000001,102.74700000000001,148.53799999999998,168.498,144.359,92.38600000000001,204.335,120.31700000000001,202.787,110.542,202.75400000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364.5,1458.0,,155.509,158.30700000000002,122.365,175.547,110.855,181.31,141.81,194.74400000000003,97.34,193.55900000000003,146.626,186.859,103.675,188.043,119.845,186.918,113.85799999999999,111.258,102.745,148.524,168.512,144.22299999999998,92.49700000000001,204.42700000000002,120.309,202.782,110.537,202.765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364.75,1459.0,,155.5,158.44,122.37700000000001,175.55599999999998,110.859,181.298,141.804,194.764,97.34,193.545,146.601,186.857,103.647,188.02,119.84100000000001,186.89,113.79700000000001,111.155,102.721,148.545,168.52,144.091,92.512,204.428,120.306,202.75599999999997,110.531,202.72400000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365.0,1460.0,,155.486,158.5,122.39,175.518,110.852,181.292,141.808,194.736,97.348,193.53,146.565,186.825,103.58200000000001,187.98,119.859,186.84400000000002,113.75,111.113,102.727,148.531,168.528,143.945,92.46600000000001,204.479,120.304,202.74099999999999,110.682,202.739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365.25,1461.0,,155.46,158.465,122.389,175.53,110.84700000000001,181.27700000000002,141.804,194.75099999999998,97.352,193.52700000000002,146.54,186.81599999999997,103.555,187.926,119.904,186.80200000000002,113.935,111.09299999999999,102.75200000000001,148.536,168.579,143.86,92.285,204.295,120.302,202.71,110.655,202.748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365.5,1462.0,,155.461,158.505,122.382,175.525,110.86,181.275,141.82399999999998,194.838,97.35,193.54,146.558,186.8,103.524,187.924,119.93700000000001,186.752,114.079,110.895,102.743,148.559,168.632,143.718,92.463,204.322,120.322,202.703,110.61,202.75400000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365.75,1463.0,,155.459,158.487,122.39299999999999,175.517,110.84299999999999,181.245,141.86,194.77900000000002,97.36399999999999,193.544,146.514,186.79,103.62700000000001,187.968,119.95200000000001,186.738,114.20200000000001,111.06299999999999,102.721,148.55100000000002,168.636,143.636,92.49700000000001,204.285,120.36,202.701,110.554,202.748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366.0,1464.0,,155.441,158.469,122.37100000000001,175.49200000000002,110.854,181.217,141.846,194.78900000000002,97.35700000000001,193.53799999999998,146.47899999999998,186.785,103.51899999999999,187.812,119.955,186.701,114.238,110.90799999999999,102.713,148.55200000000002,168.674,143.526,92.49600000000001,204.33599999999998,120.36200000000001,202.704,110.53,202.718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366.25,1465.0,,155.42700000000002,158.465,122.367,175.47299999999998,110.837,181.17700000000002,141.805,194.71400000000003,97.363,193.532,146.441,186.768,103.57,187.817,120.01799999999999,186.643,114.495,110.834,102.713,148.57,168.658,143.341,92.51700000000001,204.34599999999998,120.345,202.692,110.615,202.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366.5,1466.0,,155.398,158.398,122.368,175.483,110.84100000000001,181.185,141.80200000000002,194.735,97.337,193.50599999999997,146.424,186.722,103.444,187.808,120.01100000000001,186.601,114.44200000000001,110.727,102.709,148.563,168.653,143.265,92.544,204.298,120.318,202.67700000000002,110.655,202.63299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366.75,1467.0,,155.411,158.366,122.38600000000001,175.513,110.84700000000001,181.178,141.80700000000002,194.743,97.331,193.507,146.474,186.695,103.53200000000001,187.797,120.027,186.588,114.36399999999999,110.64200000000001,102.693,148.58100000000002,168.62,143.126,92.70100000000001,204.322,120.31,202.65900000000002,110.669,202.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367.0,1468.0,,155.403,158.356,122.419,175.481,110.816,181.155,141.80700000000002,194.773,97.29700000000001,193.5,146.526,186.678,103.494,187.851,119.993,186.518,114.54799999999999,110.975,102.705,148.589,168.58599999999998,143.006,92.87,204.283,120.31299999999999,202.653,110.648,202.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367.25,1469.0,,155.376,158.424,122.46,175.505,110.79899999999999,181.127,141.833,194.713,97.29700000000001,193.488,146.484,186.692,103.569,187.787,119.941,186.498,114.663,110.86,102.699,148.595,168.61,142.868,92.93799999999999,204.179,120.31299999999999,202.628,110.598,202.62400000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367.5,1470.0,,155.332,158.45,122.484,175.51,110.756,181.123,141.809,194.665,97.304,193.49200000000002,146.505,186.64,103.601,187.84599999999998,119.93799999999999,186.476,114.814,110.98200000000001,102.69200000000001,148.588,168.604,142.77100000000002,92.905,204.202,120.315,202.605,110.53399999999999,202.63099999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367.75,1471.0,,155.366,158.459,122.48899999999999,175.49099999999999,110.749,181.114,141.796,194.673,97.363,193.50900000000001,146.482,186.665,103.634,187.78400000000002,119.91799999999999,186.424,114.837,110.81700000000001,102.676,148.583,168.574,142.56799999999998,92.885,204.196,120.29799999999999,202.575,110.494,202.628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368.0,1472.0,,155.38299999999998,158.5,122.48899999999999,175.515,110.75,181.095,141.812,194.64700000000002,97.367,193.511,146.453,186.676,103.53299999999999,187.817,119.943,186.38099999999997,114.90700000000001,111.066,102.696,148.589,168.597,142.502,92.896,204.167,120.30799999999999,202.57299999999998,110.48100000000001,202.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368.25,1473.0,,155.363,158.466,122.51700000000001,175.503,110.777,181.09,141.843,194.66,97.37899999999999,193.512,146.47,186.683,103.641,187.80900000000003,119.97,186.365,114.811,110.98200000000001,102.705,148.615,168.555,142.445,93.01299999999999,204.146,120.31,202.565,110.40100000000001,202.65099999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368.5,1474.0,,155.424,158.457,122.531,175.50599999999997,110.79299999999999,181.084,141.858,194.69799999999998,97.333,193.498,146.491,186.59599999999998,103.50399999999999,187.762,119.98899999999999,186.34900000000002,114.507,110.745,102.706,148.615,168.575,142.369,92.93,204.146,120.304,202.551,110.484,202.592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368.75,1475.0,,155.403,158.458,122.55,175.46900000000002,110.809,181.077,141.846,194.641,97.333,193.49900000000002,146.466,186.595,103.568,187.801,119.98200000000001,186.338,114.27600000000001,110.43799999999999,102.715,148.609,168.53400000000002,142.329,92.88,204.106,120.319,202.532,110.537,202.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369.0,1476.0,,155.377,158.534,122.568,175.49099999999999,110.815,181.054,141.847,194.639,97.346,193.49900000000002,146.457,186.65599999999998,103.604,187.803,119.963,186.303,114.23700000000001,110.445,102.709,148.62,168.55900000000003,142.29399999999998,92.902,204.074,120.33,202.518,110.59,202.583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369.25,1477.0,,155.334,158.49200000000002,122.554,175.505,110.822,181.048,141.859,194.66299999999998,97.338,193.49200000000002,146.406,186.71099999999998,103.53200000000001,187.731,119.964,186.278,114.336,110.7,102.70200000000001,148.632,168.50400000000002,142.274,92.867,204.074,120.353,202.519,110.6,202.61700000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369.5,1478.0,,155.371,158.472,122.55799999999999,175.517,110.839,181.048,141.849,194.696,97.337,193.483,146.417,186.7,103.488,187.757,119.986,186.27200000000002,114.345,110.42299999999999,102.7,148.63,168.577,142.181,92.823,204.063,120.35700000000001,202.505,110.686,202.646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369.75,1479.0,,155.361,158.504,122.54700000000001,175.53099999999998,110.844,181.037,141.85,194.68400000000003,97.337,193.472,146.381,186.699,103.514,187.705,119.99799999999999,186.262,114.425,110.23,102.7,148.623,168.584,142.138,92.889,204.05599999999998,120.32700000000001,202.497,110.464,202.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370.0,1480.0,,155.369,158.54,122.54299999999999,175.46099999999998,110.846,181.02700000000002,141.974,194.78099999999998,97.32700000000001,193.459,146.36700000000002,186.732,103.352,187.697,120.001,186.252,114.538,110.336,102.704,148.637,168.58700000000002,142.134,92.887,203.976,120.338,202.46400000000003,110.56299999999999,202.602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370.25,1481.0,,155.34799999999998,158.499,122.573,175.47400000000002,110.866,181.02200000000002,141.931,194.822,97.33,193.47400000000002,146.386,186.707,103.24799999999999,187.702,119.959,186.237,114.601,110.209,102.699,148.648,168.625,142.07,92.81700000000001,203.92,120.345,202.428,110.7,202.612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370.5,1482.0,,155.351,158.53,122.56299999999999,175.47099999999998,110.876,181.037,141.931,194.81400000000002,97.32700000000001,193.479,146.195,186.75900000000001,103.287,187.68,119.94200000000001,186.237,114.566,110.29799999999999,102.69,148.635,168.65599999999998,141.944,92.824,203.898,120.337,202.372,110.48,202.622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370.75,1483.0,,155.35,158.487,122.569,175.46200000000002,110.85700000000001,181.021,141.947,194.86700000000002,97.323,193.459,146.191,186.736,103.234,187.697,119.93799999999999,186.207,114.727,110.319,102.685,148.643,168.632,141.889,92.935,203.90099999999998,120.34100000000001,202.351,110.68,202.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371.0,1484.0,,155.35299999999998,158.467,122.579,175.47,110.854,181.011,141.94,194.832,97.31700000000001,193.44400000000002,146.213,186.78400000000002,103.348,187.687,119.946,186.201,114.86200000000001,110.29,102.679,148.656,168.62400000000002,141.838,93.001,203.854,120.34299999999999,202.33599999999998,110.656,202.62599999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371.25,1485.0,,155.355,158.47,122.59700000000001,175.46400000000003,110.89299999999999,180.998,141.955,194.83900000000003,97.316,193.435,146.122,186.791,103.37899999999999,187.623,119.95100000000001,186.185,114.531,109.931,102.684,148.649,168.635,141.776,93.021,203.815,120.335,202.321,110.723,202.611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371.5,1486.0,,155.36700000000002,158.453,122.666,175.507,110.959,180.985,141.969,194.875,97.307,193.421,146.089,186.835,103.36399999999999,187.6,119.947,186.17700000000002,114.611,110.086,102.686,148.641,168.672,141.778,92.99700000000001,203.74200000000002,120.32799999999999,202.31599999999997,110.65299999999999,202.579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371.75,1487.0,,155.335,158.46,122.661,175.5,110.964,180.98,141.977,194.87599999999998,97.307,193.405,146.064,186.857,103.411,187.52200000000002,119.895,186.175,114.682,110.068,102.699,148.624,168.688,141.73,92.876,203.692,120.333,202.312,110.73899999999999,202.55700000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372.0,1488.0,,155.335,158.482,122.647,175.519,111.00299999999999,180.97,141.991,194.912,97.3,193.394,146.02200000000002,186.84,103.40799999999999,187.42700000000002,119.91,186.165,114.76,110.07,102.693,148.606,168.68599999999998,141.738,92.806,203.59400000000002,120.325,202.31099999999998,110.734,202.52900000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372.25,1489.0,,155.28799999999998,158.501,122.656,175.49599999999998,111.023,180.975,141.976,194.873,97.309,193.398,146.04399999999998,186.793,103.506,187.395,119.898,186.162,114.84700000000001,109.904,102.68299999999999,148.606,168.66400000000002,141.671,92.93299999999999,203.699,120.325,202.31799999999998,110.73299999999999,202.433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372.5,1490.0,,155.265,158.47,122.65100000000001,175.484,111.04299999999999,180.97099999999998,141.95600000000002,194.833,97.31299999999999,193.38400000000001,146.049,186.704,103.337,187.37,119.936,186.175,114.756,109.99700000000001,102.68700000000001,148.616,168.672,141.674,92.961,203.675,120.32700000000001,202.298,110.796,202.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372.75,1491.0,,155.269,158.481,122.677,175.493,111.068,180.953,141.969,194.847,97.31200000000001,193.373,146.067,186.69,103.348,187.385,119.92,186.183,114.6,110.01700000000001,102.705,148.618,168.667,141.661,92.882,203.59799999999998,120.337,202.275,110.781,202.454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373.0,1492.0,,155.23,158.543,122.684,175.481,111.102,180.95,141.98,194.774,97.309,193.354,146.065,186.705,103.405,187.363,119.889,186.173,114.59899999999999,109.89399999999999,102.689,148.609,168.653,141.661,92.836,203.505,120.34899999999999,202.261,110.69200000000001,202.52200000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373.25,1493.0,,155.22,158.58700000000002,122.693,175.513,111.111,180.96099999999998,142.001,194.71,97.295,193.343,145.983,186.748,103.315,187.262,119.90899999999999,186.15,114.68,109.82600000000001,102.677,148.62,168.68200000000002,141.614,92.914,203.58,120.345,202.206,110.712,202.537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373.5,1494.0,,155.22799999999998,158.58,122.70100000000001,175.50599999999997,111.133,180.942,141.975,194.74,97.286,193.329,145.888,186.734,103.21600000000001,187.239,119.89,186.13299999999998,114.76100000000001,109.76700000000001,102.67200000000001,148.629,168.763,141.49200000000002,92.874,203.565,120.314,202.188,110.51,202.50400000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373.75,1495.0,,155.23,158.564,122.73299999999999,175.514,111.14,180.94,141.982,194.734,97.288,193.312,145.906,186.80700000000002,103.256,187.18200000000002,119.92399999999999,186.15,114.71,109.837,102.678,148.60299999999998,168.795,141.477,92.895,203.55,120.34200000000001,202.16400000000002,110.65700000000001,202.472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374.0,1496.0,,155.218,158.59,122.755,175.50599999999997,111.198,180.926,141.999,194.697,97.31,193.32,145.849,186.824,103.19200000000001,187.14700000000002,119.929,186.155,114.588,109.859,102.696,148.595,168.77900000000002,141.434,92.94,203.535,120.351,202.144,110.87,202.38299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374.25,1497.0,,155.215,158.605,122.76100000000001,175.498,111.219,180.90400000000002,141.995,194.665,97.31,193.313,145.858,186.77599999999998,103.243,187.101,119.925,186.168,114.65,109.766,102.708,148.60399999999998,168.666,141.493,92.87200000000001,203.44099999999997,120.329,202.142,110.93799999999999,202.36900000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374.5,1498.0,,155.224,158.60399999999998,122.773,175.50099999999998,111.221,180.875,141.965,194.669,97.292,193.294,145.809,186.834,103.251,187.114,119.921,186.15599999999998,114.64399999999999,109.762,102.708,148.583,168.738,141.416,93.01100000000001,203.503,120.33200000000001,202.136,111.27799999999999,202.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374.75,1499.0,,155.208,158.619,122.805,175.488,111.26,180.87400000000002,141.97299999999998,194.65900000000002,97.303,193.283,145.813,186.783,103.34299999999999,187.079,119.915,186.162,114.79899999999999,109.71600000000001,102.726,148.545,168.74200000000002,141.44899999999998,92.91799999999999,203.476,120.319,202.12400000000002,111.18700000000001,202.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375.0,1500.0,,155.19299999999998,158.653,122.814,175.49,111.27600000000001,180.873,141.996,194.602,97.324,193.28099999999998,145.835,186.778,103.25200000000001,187.067,119.944,186.17700000000002,114.805,109.73200000000001,102.735,148.53799999999998,168.748,141.408,92.932,203.535,120.29899999999999,202.11599999999999,111.59700000000001,202.21900000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375.25,1501.0,,155.209,158.65200000000002,122.834,175.484,111.264,180.83,142.011,194.57,97.314,193.25900000000001,145.813,186.74900000000002,103.211,187.02900000000002,119.964,186.179,114.75200000000001,109.67299999999999,102.726,148.529,168.74900000000002,141.373,92.898,203.571,120.305,202.095,111.617,202.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375.5,1502.0,,155.208,158.648,122.859,175.475,111.29,180.83900000000003,141.997,194.54,97.311,193.24099999999999,145.74200000000002,186.796,103.17200000000001,187.05,119.939,186.16400000000002,114.751,109.52799999999999,102.723,148.507,168.77200000000002,141.338,92.932,203.551,120.286,202.093,111.617,202.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375.75,1503.0,,155.22899999999998,158.66,122.84899999999999,175.465,111.337,180.84,142.035,194.54,97.309,193.233,145.79399999999998,186.74400000000003,103.204,187.04,119.91799999999999,186.153,114.76799999999999,109.501,102.73700000000001,148.499,168.8,141.361,92.881,203.53099999999998,120.296,202.079,111.575,202.08700000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376.0,1504.0,,155.215,158.674,122.869,175.454,111.37299999999999,180.85299999999998,142.02200000000002,194.463,97.3,193.21099999999998,145.769,186.69299999999998,103.051,186.998,119.927,186.139,114.699,109.414,102.734,148.464,168.82,141.363,92.764,203.451,120.28399999999999,202.08,111.54799999999999,202.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
