TimesH,Frame,NoMissing,6,6,12,12,22,22,28,28,40,40,65,65,85,85,90,90,95,95,102,102,117,117,130,130,137,137,169,169,188,188,190,190,205,205,210,210,234,234,236,236,282,282,290,290,294,294,317,317,352,352,370,370,371,371,467,467,485,485,486,486,501,501,511,511,526,526,550,550,585,585,597,597,604,604,644,644,645,645,660,660,667,667,1574,1574
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
260.0,1040.0,,241.86,153.946,292.529,155.321,113.829,154.829,136.637,161.017,129.306,142.689,228.31099999999998,165.09799999999998,117.095,170.25900000000001,132.333,161.91299999999998,311.15,162.32299999999998,108.14,160.215,281.52,166.91099999999997,114.586,188.372,166.15400000000002,183.796,147.752,189.766,67.138,178.06099999999998,341.02,183.606,50.801,180.074,247.176,181.796,255.773,201.518,138.64700000000002,201.13,259.01099999999997,190.456,243.213,192.215,286.774,197.166,109.333,199.768,287.116,59.617,367.82099999999997,220.983,174.56599999999997,66.80199999999999,114.38600000000001,86.721,117.255,96.771,272.119,100.641,254.774,97.131,120.154,76.743,289.284,72.149,157.894,83.15799999999999,245.359,113.45200000000001,175.479,117.26,125.868,120.936,151.069,131.882,257.256,133.906,107.3,142.76,272.065,140.98,138.159,149.061
260.25,1041.0,,241.81,153.911,292.487,155.308,113.79,154.81,136.671,160.905,129.341,142.68200000000002,228.28900000000002,165.13,117.074,170.222,132.428,161.891,311.164,162.355,108.11399999999999,160.166,281.635,166.963,114.594,188.378,166.187,183.78400000000002,147.651,189.753,67.35,178.153,340.94,183.61599999999999,50.523999999999994,179.80900000000003,247.225,181.717,255.8,201.52700000000002,138.593,201.07,259.007,190.426,243.21,192.15200000000002,286.752,197.107,109.494,199.592,287.002,59.681999999999995,367.832,220.989,174.6,66.717,114.32700000000001,86.81299999999999,117.228,96.706,272.108,100.60700000000001,254.672,97.148,120.176,76.812,289.222,72.157,157.813,83.189,245.421,113.605,175.43099999999998,117.21,125.861,121.00399999999999,151.644,132.14,257.312,133.89700000000002,107.58,142.935,271.915,141.167,138.161,149.06
260.5,1042.0,,241.74400000000003,153.954,292.486,155.287,113.742,154.82399999999998,136.661,160.882,129.386,142.68200000000002,228.266,165.16099999999997,117.016,170.218,132.491,161.833,311.212,162.234,108.15,160.165,281.63599999999997,166.989,114.524,188.393,166.109,183.832,147.654,189.743,67.08800000000001,178.27,341.10900000000004,183.858,50.669,179.801,247.13099999999997,181.74900000000002,255.768,201.543,138.624,201.09799999999998,258.994,190.351,243.232,192.101,286.723,197.293,109.569,199.493,287.08,59.78,367.751,221.043,174.588,66.625,114.391,86.73700000000001,117.249,96.706,272.099,100.66799999999999,254.678,97.109,120.195,76.824,289.235,72.09899999999999,157.89700000000002,83.171,245.393,113.615,175.368,117.11200000000001,125.684,120.936,151.582,132.085,257.506,133.906,107.736,143.005,271.78,140.952,138.183,149.03
260.75,1043.0,,241.676,153.97,292.483,155.267,113.81299999999999,154.85399999999998,136.548,160.88,129.414,142.65,228.18,165.15099999999998,116.934,170.26,132.591,161.779,311.23900000000003,162.266,108.141,160.13,281.654,166.998,114.444,188.454,166.10299999999998,183.894,147.661,189.812,67.337,178.273,341.334,183.882,50.591,179.65,247.108,181.65900000000002,255.761,201.57,138.564,201.06,258.913,190.33599999999998,243.24099999999999,192.02700000000002,286.747,197.22299999999998,109.637,199.465,287.01,59.809,367.459,221.188,174.69400000000002,66.444,114.40100000000001,86.759,117.23899999999999,96.73100000000001,272.134,100.632,254.713,97.044,120.212,76.793,289.171,72.072,157.97299999999998,83.131,245.32299999999998,113.495,175.30900000000003,117.115,125.667,120.999,151.599,132.14,257.497,133.783,107.789,143.041,271.933,141.184,138.097,148.967
261.0,1044.0,,241.718,153.94,292.407,155.306,113.73200000000001,154.84,136.477,160.90200000000002,129.389,142.622,228.078,165.187,116.956,170.24400000000003,132.47799999999998,161.81,311.307,162.30100000000002,108.162,160.078,281.70099999999996,166.96599999999998,114.37299999999999,188.502,166.142,183.99200000000002,147.69,189.805,67.52199999999999,178.33,341.235,183.845,50.57899999999999,179.81,247.162,181.608,255.78099999999998,201.55200000000002,138.562,201.06599999999997,258.931,190.3,243.196,192.021,286.66,197.253,109.367,199.68599999999998,286.991,59.86,367.13699999999994,221.21599999999998,174.71,66.357,114.336,86.788,117.28299999999999,96.664,272.144,100.654,254.575,96.979,120.177,76.733,289.189,72.057,157.99,83.057,245.331,113.60799999999999,175.373,116.925,125.63,121.087,151.339,131.972,257.49,133.882,107.679,142.946,271.82599999999996,141.609,138.083,148.907
261.25,1045.0,,241.755,154.035,292.45099999999996,155.29,113.796,154.892,136.61,160.731,129.44299999999998,142.596,228.12400000000002,165.205,116.959,170.266,132.481,161.8,311.347,162.266,108.094,160.136,281.721,166.96599999999998,114.374,188.388,166.18200000000002,184.02700000000002,147.667,189.783,67.175,178.245,341.18800000000005,183.799,50.604,179.928,247.226,181.643,255.753,201.547,138.545,201.02900000000002,259.199,190.435,243.18099999999998,191.977,286.632,197.268,109.493,199.68900000000002,287.041,59.908,367.096,221.267,174.75900000000001,66.327,114.26899999999999,86.844,117.26100000000001,96.675,272.08799999999997,100.60799999999999,254.576,96.95299999999999,120.26100000000001,76.782,289.226,72.054,157.983,83.016,245.334,113.58,175.43,116.734,125.584,121.23100000000001,151.231,131.875,257.647,133.885,107.61,142.876,272.027,141.523,137.935,148.809
261.5,1046.0,,241.803,154.02,292.482,155.17600000000002,113.86,154.914,136.989,160.475,129.497,142.556,228.153,165.332,116.984,170.243,132.373,161.806,311.309,162.22899999999998,108.105,160.141,281.639,166.977,114.31299999999999,188.49599999999998,166.19,183.905,147.631,189.861,67.117,178.169,341.069,183.735,50.676,180.048,247.201,181.69299999999998,255.753,201.52599999999998,138.55700000000002,201.015,259.39599999999996,190.468,243.176,191.891,286.663,197.17700000000002,109.507,199.69099999999997,286.845,60.114,367.07199999999995,221.33900000000003,174.831,66.334,114.238,86.801,117.31200000000001,96.625,272.07599999999996,100.654,254.67,97.056,120.206,76.722,289.20799999999997,72.02600000000001,158.077,82.958,245.308,113.53,175.58700000000002,116.228,125.679,121.09100000000001,151.15,131.80100000000002,257.54200000000003,133.822,107.54,142.762,271.79200000000003,141.567,137.85,148.78
261.75,1047.0,,241.76,153.94899999999998,292.482,155.246,113.819,154.986,137.04,160.286,129.414,142.622,228.05900000000003,165.37,117.051,170.176,132.394,161.81799999999998,311.35,162.145,108.09,160.153,281.564,167.02200000000002,114.31,188.52200000000002,166.18599999999998,183.99099999999999,147.66,189.887,67.26,178.19799999999998,340.81199999999995,183.417,50.81100000000001,180.167,247.325,181.55,255.771,201.53400000000002,138.539,200.97400000000002,259.27299999999997,190.446,243.171,191.84599999999998,286.70599999999996,197.169,109.455,199.787,286.798,60.107,367.23699999999997,221.226,174.75400000000002,66.324,114.226,86.77,117.285,96.624,272.129,100.62299999999999,254.75099999999998,96.973,120.223,76.72399999999999,289.182,72.036,158.125,82.87299999999999,245.373,113.589,175.495,115.77,125.663,121.054,151.732,132.026,257.53,133.861,107.67,142.859,272.032,141.47899999999998,137.852,148.696
262.0,1048.0,,241.679,153.915,292.41900000000004,155.24200000000002,113.79899999999999,154.928,137.162,160.213,129.44,142.622,228.041,165.46599999999998,117.01299999999999,170.21599999999998,132.366,161.762,311.397,162.131,108.03200000000001,160.13,281.593,167.00400000000002,114.35600000000001,188.41299999999998,166.28,183.88400000000001,147.689,189.91299999999998,67.137,178.137,340.898,183.546,50.799,180.155,247.398,181.375,255.737,201.488,138.52200000000002,200.94299999999998,259.434,190.476,243.14,191.81900000000002,286.719,197.09599999999998,109.40100000000001,199.648,286.857,60.063,367.25300000000004,221.205,174.766,66.402,114.206,86.749,117.318,96.631,272.161,100.553,254.803,96.973,120.277,76.686,289.23,72.056,158.17,82.85600000000001,245.315,113.458,175.66,115.416,125.63600000000001,121.081,151.625,131.907,257.431,133.881,107.69,142.966,271.901,141.583,137.80700000000002,148.683
262.25,1049.0,,241.74599999999998,153.981,292.528,155.208,113.959,154.89600000000002,137.335,160.023,129.471,142.561,228.08900000000003,165.447,116.944,170.245,132.274,161.85399999999998,311.439,162.084,107.99600000000001,160.174,281.313,167.075,114.34100000000001,188.416,166.332,183.803,147.689,189.86599999999999,67.035,178.044,340.80400000000003,183.56099999999998,50.793,180.209,247.50400000000002,181.293,255.733,201.50400000000002,138.52100000000002,200.922,259.44,190.50400000000002,243.128,191.683,286.816,197.12599999999998,109.38799999999999,199.628,286.894,59.957,367.249,221.114,174.765,66.28399999999999,114.22399999999999,86.694,117.23100000000001,96.62799999999999,272.155,100.59200000000001,254.69799999999998,96.915,120.331,76.803,289.21299999999997,72.07600000000001,158.119,82.814,245.33700000000002,113.527,175.544,115.542,125.70299999999999,120.992,151.689,131.92600000000002,257.608,133.835,107.12799999999999,142.175,271.657,141.58,137.741,148.69799999999998
262.5,1050.0,,241.676,153.945,292.36400000000003,155.214,113.883,154.843,137.946,159.393,129.511,142.563,227.988,165.625,116.95700000000001,170.245,132.261,161.875,311.465,162.149,107.986,160.183,281.186,167.135,114.31200000000001,188.283,166.368,183.942,147.69,189.857,66.952,178.02700000000002,340.606,183.37400000000002,50.853,180.299,247.297,181.328,255.71,201.463,138.519,200.90200000000002,259.224,190.435,243.10299999999998,191.65400000000002,286.85400000000004,196.97400000000002,109.22200000000001,199.743,286.991,59.881,367.022,221.105,174.62400000000002,66.464,114.28299999999999,86.661,117.227,96.616,272.14099999999996,100.56,254.83,97.001,120.309,76.80199999999999,289.232,72.072,158.107,82.79299999999999,245.298,113.552,175.58,115.42299999999999,125.705,121.089,151.612,131.861,257.627,133.786,107.074,142.08100000000002,271.945,141.27700000000002,137.753,148.614
262.75,1051.0,,241.71200000000002,153.917,292.42400000000004,155.161,113.82600000000001,154.793,137.863,159.45600000000002,129.49200000000002,142.607,228.09,165.61700000000002,116.90299999999999,170.185,132.384,161.838,311.452,162.151,108.015,160.174,281.203,167.15099999999998,114.325,188.222,166.396,183.99400000000003,147.639,189.84799999999998,67.009,177.90200000000002,340.796,183.55,51.074,180.53099999999998,247.347,181.352,255.72299999999998,201.47099999999998,138.474,200.827,259.445,190.49400000000003,243.051,191.50799999999998,286.892,196.864,109.23299999999999,199.641,286.942,59.961000000000006,367.18800000000005,221.03,174.604,66.594,114.236,86.735,117.194,96.59700000000001,272.147,100.54700000000001,254.903,96.902,120.32,76.735,289.233,72.059,158.119,82.77600000000001,245.324,113.55,175.512,115.285,125.719,121.16,151.623,131.844,257.494,133.717,107.369,142.247,271.837,141.241,137.605,148.488
263.0,1052.0,,241.69099999999997,153.89,292.371,155.19299999999998,113.90799999999999,154.791,138.072,159.16,129.453,142.691,228.03900000000002,165.69299999999998,116.93299999999999,170.157,132.359,161.835,311.336,162.105,108.03399999999999,160.124,281.121,167.153,114.273,188.27900000000002,166.37,183.88400000000001,147.64700000000002,189.798,67.095,177.83,340.82300000000004,183.575,50.852,180.28799999999998,247.146,181.61900000000003,255.74,201.47799999999998,138.411,200.8,259.252,190.45,243.042,191.37,286.99,196.77599999999998,109.229,199.516,286.885,59.996,367.35900000000004,220.91400000000002,174.52,66.712,114.19200000000001,86.755,117.227,96.565,272.166,100.51700000000001,254.937,96.915,120.242,76.756,289.20799999999997,72.017,158.2,82.82,245.31099999999998,113.64200000000001,175.547,115.28399999999999,125.70100000000001,121.18299999999999,151.64700000000002,131.859,257.563,133.589,106.896,141.60299999999998,271.752,140.987,137.55,148.44799999999998
263.25,1053.0,,241.641,153.9,292.257,155.158,113.95200000000001,154.77,137.964,159.235,129.507,142.579,228.023,165.72,116.961,170.15599999999998,132.317,161.865,311.311,162.097,108.024,160.07399999999998,281.062,167.24900000000002,114.286,188.236,166.237,183.877,147.627,189.81400000000002,66.743,177.717,340.904,183.612,50.882,180.303,247.18099999999998,181.359,255.755,201.416,138.38,200.752,259.48900000000003,190.505,243.021,191.297,287.055,196.877,109.227,199.567,286.976,59.937,367.231,220.921,174.644,66.65,114.21,86.773,117.209,96.59899999999999,272.181,100.51,254.801,96.802,120.23,76.665,289.168,71.976,158.16,82.831,245.283,113.565,175.445,115.01299999999999,125.741,121.193,151.67,131.781,257.644,133.741,107.405,142.159,271.661,141.013,137.589,148.404
263.5,1054.0,,241.667,153.961,292.22700000000003,155.17700000000002,114.00399999999999,154.77700000000002,138.108,159.006,129.495,142.58700000000002,228.079,165.66400000000002,116.959,170.141,132.325,161.924,311.369,162.066,108.01299999999999,160.097,280.918,167.25,114.29799999999999,188.173,166.313,183.94,147.63,189.81599999999997,66.465,177.764,340.88699999999994,183.525,50.871,180.373,247.045,181.56799999999998,255.78799999999998,201.42,138.38299999999998,200.697,259.476,190.50400000000002,243.053,191.21599999999998,286.972,197.016,109.28,199.549,287.027,59.715,367.24,220.856,174.678,66.546,114.235,86.76799999999999,117.259,96.632,272.16700000000003,100.506,254.731,96.786,120.26799999999999,76.624,289.16700000000003,71.95,158.285,82.65299999999999,245.233,113.48899999999999,175.364,114.694,125.743,121.249,151.82299999999998,131.766,257.6,133.782,107.771,142.784,271.603,140.822,137.493,148.369
263.75,1055.0,,241.73,154.05700000000002,292.28,155.179,114.085,154.826,138.033,159.04399999999998,129.507,142.70600000000002,228.08,165.644,116.94,170.248,132.356,161.958,311.422,162.02100000000002,108.021,160.11700000000002,280.98400000000004,167.291,114.3,188.146,166.298,183.957,147.694,189.87599999999998,66.14,177.69,340.836,183.50099999999998,50.838,180.298,247.25099999999998,181.25599999999997,255.72799999999998,201.418,138.34799999999998,200.65599999999998,259.33799999999997,190.442,243.05700000000002,191.125,286.934,197.05200000000002,109.399,199.418,286.872,59.96,367.089,220.923,174.735,66.60300000000001,114.264,86.772,117.209,96.67399999999999,272.145,100.49700000000001,254.736,96.84299999999999,120.214,76.582,289.17900000000003,71.926,158.238,82.59299999999999,245.293,113.50399999999999,175.4,114.70700000000001,125.75,121.15299999999999,151.79399999999998,131.80100000000002,257.52,133.668,107.76299999999999,142.858,271.503,140.825,137.285,148.208
264.0,1056.0,,241.69400000000002,154.084,292.262,155.209,114.05799999999999,154.82399999999998,138.295,158.745,129.52700000000002,142.639,227.99200000000002,165.655,116.999,170.247,132.376,161.921,311.35900000000004,162.063,107.912,160.145,280.985,167.252,114.266,188.195,166.421,183.945,147.703,189.89700000000002,66.142,177.78599999999997,340.833,183.46,50.961999999999996,180.329,247.422,180.99099999999999,255.726,201.39700000000002,138.336,200.622,259.407,190.429,243.075,191.025,286.969,197.03799999999998,109.311,199.475,286.97700000000003,59.949,367.12800000000004,220.84799999999998,174.8,66.681,114.38799999999999,86.67,117.292,96.682,272.131,100.494,254.543,96.788,120.249,76.559,289.14799999999997,71.929,158.222,82.59899999999999,245.35,113.564,175.31599999999997,114.645,125.72200000000001,121.20100000000001,151.68,131.799,257.395,133.737,107.84299999999999,142.836,271.47700000000003,140.599,137.519,148.21
264.25,1057.0,,241.71900000000002,154.096,292.178,155.211,114.03200000000001,154.872,138.273,158.764,129.507,142.611,227.975,165.732,116.98899999999999,170.268,132.412,161.942,311.394,162.097,107.853,160.16899999999998,280.94599999999997,167.24099999999999,114.249,188.197,166.455,183.87900000000002,147.707,189.899,66.89699999999999,177.748,340.789,183.412,50.949,180.333,247.38400000000001,181.239,255.72400000000002,201.41400000000002,138.309,200.602,259.57099999999997,190.42,243.065,190.99099999999999,287.01099999999997,196.945,109.266,199.396,287.129,59.721000000000004,367.223,220.847,174.803,66.628,114.38,86.65700000000001,117.23700000000001,96.68700000000001,272.097,100.495,254.455,96.70299999999999,120.36399999999999,76.553,289.151,71.914,158.344,82.647,245.43099999999998,113.618,175.16400000000002,114.40799999999999,125.64399999999999,121.262,151.687,131.69899999999998,257.401,133.776,107.79799999999999,142.811,271.462,140.40200000000002,137.466,148.3
264.5,1058.0,,241.68200000000002,154.048,292.144,155.186,114.02,154.91,138.261,158.784,129.489,142.58700000000002,228.043,165.683,117.023,170.296,132.382,161.941,311.375,161.97799999999998,107.821,160.179,281.008,167.232,114.24799999999999,188.12400000000002,166.437,183.72099999999998,147.726,189.87,68.17399999999999,178.128,340.796,183.377,50.876000000000005,180.172,247.297,181.585,255.707,201.39,138.3,200.57,259.0,190.0,243.11900000000003,190.981,286.98400000000004,196.93599999999998,109.23,199.265,287.172,59.793,367.24300000000005,220.78799999999998,174.84099999999998,66.612,114.411,86.62799999999999,117.226,96.679,272.056,100.505,254.42700000000002,96.689,120.258,76.499,289.123,71.962,158.28,82.56700000000001,245.342,113.708,175.15400000000002,114.272,125.65899999999999,121.309,151.798,131.7,257.325,133.724,107.939,142.77,271.224,140.42700000000002,137.532,148.253
264.75,1059.0,,241.692,153.985,292.22,155.201,114.036,154.838,138.127,158.91899999999998,129.467,142.63,228.06900000000002,165.641,117.03200000000001,170.275,132.33700000000002,161.93200000000002,311.52099999999996,161.899,107.806,160.14,281.119,167.112,114.177,188.114,166.42,183.69299999999998,147.685,189.81599999999997,67.935,178.13099999999997,340.801,183.43900000000002,50.857,180.127,247.218,181.737,255.67,201.382,138.292,200.518,259.575,190.304,243.11900000000003,190.987,287.07599999999996,196.976,109.175,199.513,287.231,59.623000000000005,367.184,220.88400000000001,174.78599999999997,66.54,114.45,86.61399999999999,117.18299999999999,96.755,272.10900000000004,100.546,254.391,96.59299999999999,120.344,76.53,289.127,72.025,158.236,82.527,245.321,113.53200000000001,175.115,114.31,125.693,121.256,151.79399999999998,131.702,257.323,133.74,107.95299999999999,142.793,271.275,140.322,137.019,148.091
