TimesH,Frame,NoMissing,7,7,13,13,15,15,17,17,24,24,27,27,50,50,65,65,66,66,67,67,69,69,70,70,74,74,75,75,76,76,79,79,81,81,82,82,88,88,89,89,91,91,93,93,94,94,95,95,99,99,103,103,104,104,105,105,107,107,111,111,113,113,115,115,116,116,117,117,118,118,119,119,126,126,136,136,141,141,142,142,143,143,146,146,148,148,150,150,152,152,153,153,158,158,160,160,165,165,166,166,168,168,169,169,177,177,181,181,183,183,184,184,185,185,186,186,188,188,189,189,192,192,193,193,196,196,197,197,200,200,204,204,205,205,209,209,210,210,214,214,249,249,250,250,262,262,266,266,269,269,270,270,271,271,272,272,489,489,830,830,959,959,1087,1087,1118,1118,1123,1123,1157,1157,1175,1175
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
483.5,1934.0,,112.28,54.033,211.355,58.038999999999994,182.28,65.87100000000001,197.59900000000002,71.067,202.345,61.07,168.078,60.95399999999999,223.415,52.855,263.914,100.006,178.05,94.744,192.449,99.93299999999999,112.72399999999999,95.99,63.168,100.671,103.916,100.79899999999999,181.88400000000001,104.14299999999999,246.352,103.206,78.529,95.515,92.249,96.819,201.9,94.90100000000001,104.85799999999999,113.12299999999999,87.65100000000001,113.913,169.563,92.353,74.59899999999999,103.762,108.609,106.04899999999999,125.291,93.01,182.708,76.822,72.869,85.682,82.389,86.014,103.344,85.867,104.36399999999999,74.487,114.186,72.973,196.817,77.143,93.719,81.264,186.74200000000002,87.90700000000001,214.68400000000003,90.6,56.339,92.414,132.686,80.156,194.885,88.414,231.226,131.395,282.33799999999997,131.489,106.949,129.792,73.307,134.167,269.819,135.347,32.428000000000004,137.224,85.844,129.96200000000002,227.8,125.529,249.705,130.422,115.068,145.264,222.497,146.44799999999998,254.886,149.311,210.41400000000002,143.256,267.755,147.457,37.507,151.571,258.189,134.504,268.001,140.124,101.146,141.049,279.24,141.341,55.661,145.357,75.264,142.88,216.141,114.235,229.937,117.057,50.265,119.988,75.37899999999999,118.21,199.581,114.262,93.333,117.286,116.97399999999999,117.08200000000001,97.806,125.087,190.787,124.084,163.649,110.156,205.40900000000002,121.71799999999999,103.365,122.31,47.105,167.47299999999998,25.088,169.77,24.463,152.58,82.096,148.158,76.92399999999999,157.40200000000002,35.514,161.197,64.331,158.259,23.899,163.002,122.585,59.815,169.13099999999997,104.045,163.764,68.232,155.952,65.425,186.662,97.68,236.50599999999997,122.501,54.681999999999995,167.79,127.536,69.76899999999999
483.75,1935.0,,112.307,53.971000000000004,211.139,58.065,182.287,65.852,197.58700000000002,71.061,202.363,61.07899999999999,168.05700000000002,60.927,223.386,52.727,263.968,100.102,178.044,94.73200000000001,192.483,99.955,112.70700000000001,95.941,63.121,100.69,103.92299999999999,100.838,181.84799999999998,104.148,246.368,103.211,78.521,95.52600000000001,92.15799999999999,96.745,201.9,94.971,104.84299999999999,113.10700000000001,87.626,113.883,169.558,92.31700000000001,74.685,103.71700000000001,108.603,106.039,125.34100000000001,93.009,182.727,76.777,72.86399999999999,85.664,82.36,85.988,103.323,85.809,104.353,74.46300000000001,114.208,72.973,196.82,77.08800000000001,93.824,81.28699999999999,186.77200000000002,87.87,214.454,90.464,56.273,92.37299999999999,132.691,80.096,194.885,88.406,,,282.243,131.371,106.934,129.791,73.318,134.158,269.848,135.316,32.373000000000005,137.215,85.84100000000001,129.977,228.68099999999998,127.419,249.601,130.35399999999998,115.069,145.27100000000002,222.465,146.483,254.86900000000003,149.27,210.399,143.234,267.75,147.46,37.493,151.634,258.13599999999997,134.486,267.97900000000004,140.15200000000002,101.118,141.062,279.388,141.29,55.67100000000001,145.342,75.267,142.887,215.946,114.24799999999999,229.938,117.056,50.273999999999994,120.039,75.473,118.29799999999999,199.577,114.44,93.303,117.307,116.96700000000001,117.088,97.785,125.11399999999999,190.762,124.088,163.671,110.176,205.43599999999998,121.696,103.391,122.31,46.978,167.472,25.116,169.765,24.508000000000003,152.532,82.03299999999999,148.118,76.92699999999999,157.39,35.531,161.24200000000002,64.351,158.25,23.905,163.007,122.637,59.781000000000006,169.122,104.025,163.78,68.211,155.934,65.456,186.727,97.74799999999999,236.523,122.529,54.648999999999994,167.653,127.412,69.762
484.0,1936.0,,112.25399999999999,54.001000000000005,211.25,58.165,182.274,65.821,197.58599999999998,71.12899999999999,202.387,61.063,168.15599999999998,60.915,223.34900000000002,52.699,263.944,99.95,178.042,94.72399999999999,192.48,99.97399999999999,112.693,95.88,63.123999999999995,100.70100000000001,103.945,100.803,181.842,104.14399999999999,246.377,103.20100000000001,78.532,95.51700000000001,92.197,96.68700000000001,201.919,94.882,104.85,113.13600000000001,87.61,113.883,169.551,92.26799999999999,74.763,103.78200000000001,108.61200000000001,106.055,125.28399999999999,93.01299999999999,182.775,76.744,72.832,85.65100000000001,82.324,85.99,103.32600000000001,85.78299999999999,104.369,74.452,114.234,72.964,196.80900000000003,77.119,93.837,81.22399999999999,186.764,87.82600000000001,214.584,90.556,56.28,92.366,132.701,80.043,194.88299999999998,88.39299999999999,231.261,131.442,282.382,131.607,106.925,129.783,73.295,134.142,269.848,135.278,32.376,137.186,85.829,129.96200000000002,229.0,128.0,249.699,130.335,115.04799999999999,145.291,222.495,146.392,254.822,149.317,210.4,143.255,267.76099999999997,147.436,37.492,151.612,258.241,134.59,267.971,140.14700000000002,101.113,141.07399999999998,279.577,140.804,55.658,145.362,75.277,142.876,215.761,113.916,229.93,117.051,50.235,120.061,75.48899999999999,118.27,199.579,114.37700000000001,93.26299999999999,117.266,116.948,117.14299999999999,97.78,125.083,190.81900000000002,124.05,163.665,110.161,205.43099999999998,121.67399999999999,103.413,122.307,47.04,167.095,25.101999999999997,169.75099999999998,24.534000000000002,152.488,82.009,148.093,76.933,157.366,35.479,161.18200000000002,64.322,158.254,23.906,163.001,122.59700000000001,59.825,169.112,104.01299999999999,163.726,68.119,155.991,65.467,186.65400000000002,97.662,236.535,122.53299999999999,54.498000000000005,167.80900000000003,127.434,69.702
484.25,1937.0,,112.23100000000001,54.095,211.584,58.215,182.24400000000003,65.785,197.56400000000002,71.192,202.405,61.091,168.25599999999997,60.916000000000004,223.34400000000002,52.699,263.88599999999997,100.17,178.018,94.715,192.521,99.934,112.676,95.79299999999999,63.214,100.68799999999999,103.943,100.823,181.92,104.18700000000001,246.35,103.182,78.513,95.492,92.226,96.684,201.899,94.91799999999999,104.845,113.14200000000001,87.615,113.869,169.546,92.219,74.6,103.743,108.609,106.06,125.32,92.999,182.78599999999997,76.73,72.822,85.626,82.333,85.976,103.35799999999999,85.79299999999999,104.37299999999999,74.553,114.21700000000001,72.945,196.81799999999998,77.236,93.75399999999999,81.20100000000001,186.768,87.833,214.518,90.59299999999999,56.275,92.384,132.69,80.015,194.89,88.406,231.0,131.0,282.393,131.72,106.90100000000001,129.77700000000002,73.313,134.127,269.84,135.297,32.306,137.186,85.803,129.941,227.805,125.454,249.737,130.268,115.046,145.28,222.50900000000001,146.204,254.80200000000002,149.297,210.407,143.276,267.751,147.42,37.509,151.577,258.222,134.532,267.97700000000003,140.094,101.10700000000001,141.056,279.494,140.899,55.663000000000004,145.365,75.317,142.891,215.75799999999998,113.949,229.938,117.057,50.188,120.04700000000001,75.521,118.32600000000001,199.571,114.38,93.307,117.256,116.93299999999999,117.12700000000001,97.845,125.031,190.873,123.991,163.66,110.10700000000001,205.472,121.647,103.417,122.302,47.023999999999994,167.15,25.088,169.763,24.622,152.543,82.008,148.067,76.949,157.423,35.563,161.204,64.32300000000001,158.25,23.89,162.999,122.706,59.678000000000004,169.114,104.007,163.737,68.156,156.03,65.535,186.612,97.61200000000001,236.465,122.587,54.306000000000004,167.863,127.419,69.738
484.5,1938.0,,112.244,54.086000000000006,211.042,58.151,182.237,65.767,197.483,71.422,202.392,61.075,168.265,60.923,223.34599999999998,52.708999999999996,263.339,100.81700000000001,178.024,94.71600000000001,192.475,99.92299999999999,112.68700000000001,95.76100000000001,63.256,100.666,103.90799999999999,100.76799999999999,181.834,104.134,246.391,103.16,78.47800000000001,95.50399999999999,92.154,96.68700000000001,201.895,94.885,104.851,113.118,87.611,113.87799999999999,169.542,92.194,74.608,103.785,108.609,106.074,125.271,92.999,182.763,76.75399999999999,72.798,85.624,82.29,86.007,103.359,85.76799999999999,104.416,74.508,114.18799999999999,72.939,196.81400000000002,77.097,93.824,81.204,186.722,87.822,214.459,90.521,56.286,92.396,132.692,79.977,194.886,88.426,231.255,131.424,282.277,131.76,106.92299999999999,129.792,73.335,134.142,269.83799999999997,135.306,32.32,137.204,85.76299999999999,129.924,229.0,128.0,249.757,130.30200000000002,115.04799999999999,145.251,222.553,146.13299999999998,254.785,149.282,210.421,143.248,267.764,147.429,37.535,151.62,258.189,134.548,267.96,140.072,101.096,141.039,279.482,141.005,55.647,145.38299999999998,75.316,142.888,215.86700000000002,113.874,229.94299999999998,117.04899999999999,50.18600000000001,120.037,75.532,118.369,199.563,114.353,93.26100000000001,117.234,116.928,117.13600000000001,97.85799999999999,125.03200000000001,190.87400000000002,124.005,163.64,110.102,205.477,121.654,103.43,122.305,47.015,167.097,25.076999999999998,169.78099999999998,24.595,152.57399999999998,82.03299999999999,148.08100000000002,76.935,157.421,35.64,161.251,64.32300000000001,158.22299999999998,23.912,163.004,122.685,59.666000000000004,169.13400000000001,104.036,163.675,68.139,156.018,65.531,186.59,97.575,236.50400000000002,122.50200000000001,54.417,167.825,127.406,69.692
484.75,1939.0,,112.227,54.138999999999996,211.303,58.246,182.261,65.75399999999999,197.49200000000002,71.48,202.4,61.056999999999995,168.24,60.956,223.34,52.67100000000001,262.77299999999997,101.494,178.014,94.696,192.49099999999999,99.895,112.661,95.711,63.309,100.641,103.86399999999999,100.75,181.83599999999998,104.12700000000001,246.396,103.141,78.48100000000001,95.536,92.154,96.677,201.935,94.911,104.853,113.133,87.62200000000001,113.84899999999999,169.50599999999997,92.176,74.53399999999999,103.79899999999999,108.615,106.06,125.266,92.939,182.755,76.782,72.763,85.59200000000001,82.266,86.031,103.346,85.78299999999999,104.4,74.422,114.21,72.939,196.80599999999998,77.191,93.773,81.255,186.715,87.81,214.475,90.554,56.303999999999995,92.38799999999999,132.656,79.938,194.877,88.40799999999999,231.263,131.464,282.33099999999996,131.798,106.943,129.783,73.325,134.159,269.848,135.299,32.357,137.219,85.73299999999999,129.91299999999998,227.768,125.515,249.59400000000002,130.22899999999998,115.059,145.232,222.614,145.985,254.769,149.31799999999998,210.43400000000003,143.233,267.758,147.423,37.545,151.626,258.194,134.514,267.952,140.046,101.105,141.009,279.55400000000003,140.72299999999998,55.637,145.391,75.316,142.887,215.855,113.92299999999999,229.94099999999997,117.04299999999999,50.146,119.955,75.486,118.33,199.546,114.33200000000001,93.234,117.24700000000001,116.902,117.146,97.807,125.01299999999999,190.857,124.012,163.67,110.07,205.475,121.646,103.506,122.31,47.059,166.99200000000002,25.076999999999998,169.76,24.618000000000002,152.606,82.075,148.106,76.939,157.444,35.645,161.238,64.333,158.205,23.924,163.002,122.645,59.667,169.15099999999998,104.046,163.662,68.21600000000001,155.999,65.551,186.55599999999998,97.523,236.457,122.54799999999999,54.117,167.858,127.33,69.74
485.0,1940.0,,112.315,54.049,211.611,58.273,182.271,65.758,197.602,71.16,202.423,61.059,168.33,60.916000000000004,223.34599999999998,52.674,262.689,101.48899999999999,178.013,94.663,192.49200000000002,99.82700000000001,112.649,95.67299999999999,63.24,100.62799999999999,103.882,100.73700000000001,181.835,104.161,246.388,103.124,78.464,95.54700000000001,92.116,96.68700000000001,201.921,94.964,104.85799999999999,113.124,87.64200000000001,113.87799999999999,169.50099999999998,92.212,74.638,103.807,108.60799999999999,106.07600000000001,125.264,92.985,182.725,76.807,72.774,85.611,82.23200000000001,86.056,103.34299999999999,85.79799999999999,104.346,74.39,114.18299999999999,72.942,196.801,77.149,93.947,81.22800000000001,186.692,87.81200000000001,214.48,90.609,56.262,92.35700000000001,132.654,79.933,194.87599999999998,88.426,231.235,131.515,282.41200000000003,131.82399999999998,106.912,129.77200000000002,73.316,134.134,269.857,135.27200000000002,32.353,137.202,85.713,129.89600000000002,227.713,125.432,249.72299999999998,130.251,115.068,145.23,222.547,145.923,254.74,149.30700000000002,210.437,143.211,267.757,147.408,37.545,151.687,258.215,134.541,267.939,140.048,101.104,140.998,279.455,140.934,55.593999999999994,145.382,75.345,142.914,216.12,113.791,229.949,117.03,50.13,119.986,75.494,118.40899999999999,199.545,114.286,93.235,117.26700000000001,116.87700000000001,117.139,97.787,124.991,190.953,123.97,163.64600000000002,110.07,205.481,121.624,103.523,122.306,47.01,167.092,25.066,169.773,24.607,152.66299999999998,82.10600000000001,148.122,76.931,157.457,35.616,161.21,64.351,158.237,23.924,163.003,122.87100000000001,59.494,169.141,104.031,163.47799999999998,68.186,155.988,65.495,186.551,97.52799999999999,236.518,122.491,53.778999999999996,167.82299999999998,127.124,69.809
485.25,1941.0,,112.354,54.097,211.72299999999998,58.292,182.27,65.74,197.602,71.126,202.421,61.06,168.30599999999998,60.86,223.33,52.638000000000005,262.76599999999996,101.48299999999999,177.995,94.66799999999999,192.547,99.796,112.626,95.62,63.263999999999996,100.62799999999999,103.868,100.75299999999999,181.87599999999998,104.22399999999999,246.398,103.15899999999999,78.487,95.555,92.113,96.63799999999999,201.887,94.829,104.848,113.15899999999999,87.655,113.897,169.46200000000002,92.242,74.758,103.895,108.6,106.07700000000001,125.34100000000001,92.958,182.726,76.81,72.809,85.63,82.273,86.046,103.368,85.803,104.321,74.375,114.179,72.939,196.795,77.199,93.624,81.131,186.683,87.771,214.46,90.54299999999999,56.178000000000004,92.285,132.672,79.86,194.892,88.417,231.12,131.389,282.403,131.967,106.90799999999999,129.79,73.339,134.134,269.875,135.21200000000002,32.343,137.214,85.679,129.885,227.71099999999998,125.204,249.355,129.99200000000002,115.055,145.221,222.533,145.951,254.735,149.326,210.426,143.209,267.76099999999997,147.403,37.547,151.72799999999998,258.177,134.545,267.92,140.065,101.088,141.004,279.578,140.718,55.602,145.412,75.372,142.91299999999998,216.06599999999997,113.719,229.958,117.03,50.132,119.992,75.392,118.314,199.542,114.204,93.266,117.307,116.81700000000001,117.208,97.74600000000001,124.956,190.987,123.965,163.654,109.993,205.498,121.61200000000001,103.506,122.319,47.075,166.997,25.049,169.78400000000002,24.621,152.626,82.169,148.10299999999998,76.995,157.534,35.652,161.241,64.361,158.235,23.929000000000002,163.014,122.645,59.623999999999995,169.18099999999998,104.01799999999999,163.56,68.146,156.016,65.476,186.546,97.49600000000001,236.458,122.5,54.224,167.641,127.245,69.782
485.5,1942.0,,112.352,54.063,211.39,58.376999999999995,182.28900000000002,65.737,197.479,71.436,202.428,61.049,168.39,60.897,223.33900000000003,52.723,262.815,101.46700000000001,177.986,94.70299999999999,192.55,99.823,112.59700000000001,95.536,63.29,100.62799999999999,103.895,100.771,181.877,104.22200000000001,246.44099999999997,103.17,78.471,95.564,92.09899999999999,96.665,201.899,94.87200000000001,104.83200000000001,113.15100000000001,87.64399999999999,113.88600000000001,169.43200000000002,92.2,74.691,103.85600000000001,108.59700000000001,106.073,125.344,92.95100000000001,182.78400000000002,76.76100000000001,72.8,85.62299999999999,82.20200000000001,86.066,103.24600000000001,85.79299999999999,104.36200000000001,74.398,114.18,72.934,196.799,77.303,93.551,81.11,186.676,87.755,214.438,90.689,56.175,92.259,132.691,79.806,194.90400000000002,88.421,231.044,131.431,282.384,131.83,106.902,129.755,73.317,134.145,269.849,135.19799999999998,32.317,137.183,85.676,129.881,227.74,125.132,249.482,130.0,115.068,145.216,222.513,145.86700000000002,254.696,149.349,210.44,143.22299999999998,267.76099999999997,147.4,37.54,151.743,258.247,134.615,267.928,140.043,101.087,141.004,279.388,140.901,55.593999999999994,145.393,75.373,142.908,216.078,113.75200000000001,229.963,117.055,50.117,119.98700000000001,75.433,118.37200000000001,199.56,114.15,93.235,117.29899999999999,116.82600000000001,117.179,97.80799999999999,124.92200000000001,190.955,124.02799999999999,163.644,109.976,205.487,121.49,103.508,122.294,46.985,167.115,25.044,169.805,24.534000000000002,152.643,82.244,148.16899999999998,77.003,157.562,35.632,161.239,64.328,158.19799999999998,23.925,163.024,122.663,59.611999999999995,169.172,103.98700000000001,163.57,68.23100000000001,155.989,65.67,186.605,97.57799999999999,236.57299999999998,122.469,54.466,167.67700000000002,127.219,69.876
485.75,1943.0,,112.271,54.086999999999996,211.565,58.416000000000004,182.28799999999998,65.744,197.483,71.55,202.43599999999998,61.04600000000001,168.40400000000002,60.841,223.313,52.668,262.798,101.46,177.97099999999998,94.685,192.542,99.785,112.602,95.525,63.272,100.555,103.87200000000001,100.76,181.912,104.256,246.46,103.162,78.437,95.57700000000001,92.064,96.69,201.877,94.846,104.83,113.161,87.67,113.884,169.43400000000003,92.147,74.626,103.83200000000001,108.59899999999999,106.066,125.39399999999999,92.94,182.824,76.777,72.763,85.62299999999999,82.109,86.09,103.211,85.8,104.32,74.40100000000001,114.156,72.933,196.799,77.34100000000001,93.535,81.023,186.669,87.727,214.47099999999998,90.71700000000001,56.136,92.212,132.704,79.803,194.923,88.432,230.929,131.233,282.434,131.69899999999998,106.913,129.739,73.281,134.17,269.83099999999996,135.255,32.302,137.158,85.679,129.875,227.803,125.34,249.253,129.705,115.059,145.216,222.453,145.69899999999998,254.71900000000002,149.311,210.44299999999998,143.217,267.75,147.392,37.52,151.748,258.236,134.625,267.962,139.987,101.055,141.012,279.305,140.96200000000002,55.577,145.384,75.375,142.951,216.02900000000002,113.699,229.955,117.04299999999999,50.11600000000001,119.976,75.434,118.36399999999999,199.551,114.10700000000001,93.194,117.339,116.819,117.163,97.86399999999999,124.915,190.968,124.02600000000001,163.572,109.913,205.59900000000002,121.51,103.479,122.292,47.037,166.998,25.031999999999996,169.81400000000002,24.462,152.635,82.26299999999999,148.221,77.024,157.613,35.625,161.235,64.313,158.14600000000002,23.916999999999998,163.025,122.566,59.57,169.17700000000002,103.98899999999999,163.562,68.116,155.968,65.64699999999999,186.642,97.561,236.581,122.45100000000001,54.553000000000004,167.78799999999998,127.098,69.851
486.0,1944.0,,112.215,54.188,211.493,58.428999999999995,182.315,65.703,197.43099999999998,71.532,202.442,61.034,168.42,60.843,223.338,52.647,262.83,101.411,177.955,94.677,192.553,99.72,112.58200000000001,95.51,63.305,100.55799999999999,103.88799999999999,100.745,181.845,104.18799999999999,246.465,103.17399999999999,78.422,95.58200000000001,92.069,96.7,201.87,94.869,104.821,113.15100000000001,87.676,113.866,169.416,92.12899999999999,74.568,103.85,108.601,106.074,125.421,92.959,182.747,76.736,72.78699999999999,85.63,82.071,86.11200000000001,103.227,85.836,104.38,74.445,114.169,72.93,196.78900000000002,77.38,93.764,80.991,186.668,87.74,214.521,90.757,56.158,92.193,132.666,79.771,194.917,88.428,230.963,131.33700000000002,282.42900000000003,131.717,106.89,129.726,73.253,134.192,269.822,135.232,32.293,137.16,85.696,129.852,227.665,125.081,249.535,129.931,115.069,145.217,222.476,145.84799999999998,254.725,149.279,210.38099999999997,143.239,267.767,147.38299999999998,37.503,151.789,258.153,134.608,267.969,140.017,101.038,141.004,279.276,141.091,55.598,145.373,75.367,142.957,216.13299999999998,113.541,229.96200000000002,117.029,50.073,119.93700000000001,75.473,118.432,199.55700000000002,114.021,93.195,117.319,116.811,117.167,97.803,124.861,190.929,124.07600000000001,163.54399999999998,109.867,205.614,121.48100000000001,103.435,122.3,47.053999999999995,166.93,25.059,169.81400000000002,24.438000000000002,152.596,82.197,148.233,77.002,157.565,35.654,161.205,64.29,158.138,23.927,163.034,122.471,59.738,169.183,103.945,163.547,68.081,155.952,65.628,186.612,97.509,236.503,122.475,54.489,167.851,127.11399999999999,69.85300000000001
486.25,1945.0,,112.17,54.303999999999995,211.55599999999998,58.463,182.31799999999998,65.691,197.36,71.748,202.451,61.053000000000004,168.452,60.828,223.33700000000002,52.602,262.82099999999997,101.38,177.929,94.67,192.55900000000003,99.745,112.486,95.531,63.365,100.551,103.88600000000001,100.741,181.835,104.179,246.43,103.191,78.4,95.59100000000001,92.055,96.781,201.87099999999998,95.021,104.819,113.148,87.656,113.89399999999999,169.40599999999998,92.083,74.513,103.84100000000001,108.59,106.072,125.41,92.947,182.799,76.717,72.786,85.633,82.079,86.118,103.286,85.866,104.44,74.378,114.15899999999999,72.954,196.797,77.49600000000001,93.54299999999999,80.942,186.68099999999998,87.75399999999999,214.518,90.557,56.226000000000006,92.185,132.672,79.70100000000001,194.907,88.421,231.03400000000002,131.365,282.421,131.775,106.89399999999999,129.721,73.259,134.179,269.813,135.22299999999998,32.274,137.164,85.72399999999999,129.885,227.78900000000002,125.34299999999999,249.273,129.452,115.07,145.209,222.458,145.82,254.707,149.299,210.395,143.244,267.788,147.377,37.503,151.812,258.128,134.55,267.964,140.015,101.073,140.99,279.19,141.321,55.597,145.389,75.389,142.975,216.05,113.571,229.96900000000002,117.042,50.141999999999996,119.935,75.509,118.40899999999999,199.56099999999998,114.04799999999999,93.213,117.24600000000001,116.807,117.19,97.794,124.82,190.89700000000002,124.056,163.497,109.833,205.61700000000002,121.48899999999999,103.44,122.31299999999999,47.00899999999999,167.139,25.046999999999997,169.826,24.412,152.56799999999998,82.21700000000001,148.16299999999998,77.008,157.618,35.656,161.201,64.285,158.155,23.906999999999996,163.031,122.36399999999999,59.744,169.204,103.94200000000001,163.532,68.085,155.898,65.639,186.71,97.512,236.705,122.444,54.416000000000004,167.89700000000002,127.184,69.75399999999999
486.5,1946.0,,112.083,54.416000000000004,211.611,58.431999999999995,182.317,65.664,197.377,71.72399999999999,202.43400000000003,61.07,168.41400000000002,60.794,223.313,52.603,262.79,101.506,177.892,94.704,192.524,99.73299999999999,112.45700000000001,95.352,63.426,100.522,103.86399999999999,100.71,181.88400000000001,104.227,246.45,103.20200000000001,78.416,95.595,92.08,96.757,201.85,94.919,104.814,113.164,87.655,113.875,169.39700000000002,92.073,74.513,103.835,108.584,106.069,125.396,92.973,182.81599999999997,76.69800000000001,72.786,85.639,82.125,86.10700000000001,103.256,85.863,104.439,74.415,114.194,72.931,196.791,77.435,93.586,81.014,186.65599999999998,87.75200000000001,214.53599999999997,90.64299999999999,56.205,92.167,132.692,79.649,194.921,88.415,231.19799999999998,131.454,282.52099999999996,131.849,106.90100000000001,129.733,73.236,134.142,269.816,135.22799999999998,32.287,137.159,85.72200000000001,129.905,227.74599999999998,125.334,249.476,129.57299999999998,115.08200000000001,145.213,222.45,145.82399999999998,254.649,149.31,210.393,143.252,267.802,147.369,37.512,151.815,258.04900000000004,134.595,267.95599999999996,139.98,101.09899999999999,140.985,279.16,141.342,55.586999999999996,145.411,75.40100000000001,142.986,216.013,113.485,229.957,117.042,50.123999999999995,119.925,75.476,118.365,199.57,114.01799999999999,93.228,117.241,116.79799999999999,117.198,97.803,124.781,190.796,124.105,163.501,109.71700000000001,205.613,121.49799999999999,103.43,122.322,47.005,167.215,25.048000000000002,169.81400000000002,24.381,152.624,82.26,148.19,77.002,157.615,35.652,161.189,64.311,158.14,23.899,163.017,122.321,59.82899999999999,169.206,103.95200000000001,163.529,68.14,155.847,65.622,186.7,97.54299999999999,236.757,122.419,54.521,167.842,127.18799999999999,69.683
486.75,1947.0,,112.09100000000001,54.398,211.688,58.446999999999996,182.30700000000002,65.64699999999999,197.419,71.593,202.417,61.065,168.43400000000003,60.748999999999995,223.28900000000002,52.571999999999996,262.556,101.571,177.86,94.73200000000001,192.519,99.756,112.464,95.353,63.38399999999999,100.559,103.829,100.713,181.919,104.262,246.43099999999998,103.189,78.418,95.589,92.118,96.63,201.854,94.85700000000001,104.816,113.177,87.664,113.85600000000001,169.399,92.069,74.473,103.82799999999999,108.575,106.07700000000001,125.355,92.994,182.88099999999997,76.61399999999999,72.789,85.62799999999999,82.126,86.12100000000001,103.225,85.837,104.507,74.265,114.221,72.89,196.796,77.479,93.488,81.028,186.628,87.721,214.49200000000002,90.666,56.181999999999995,92.166,132.717,79.62100000000001,194.89700000000002,88.413,231.232,131.463,282.381,131.736,106.913,129.681,73.22800000000001,134.131,269.827,135.231,32.264,137.178,85.72399999999999,129.901,227.578,124.971,249.472,129.566,115.07,145.249,222.40099999999998,145.85299999999998,254.59,149.32,210.41,143.262,267.812,147.37,37.525,151.819,258.055,134.629,267.96299999999997,139.966,101.1,140.988,279.158,141.286,55.596000000000004,145.46200000000002,75.421,142.99200000000002,215.99099999999999,113.604,229.958,117.03,50.075,119.999,75.491,118.42200000000001,199.565,114.07,93.235,117.241,116.81200000000001,117.167,97.787,124.78,190.71599999999998,124.2,163.515,109.65100000000001,205.623,121.48899999999999,103.43799999999999,122.322,46.994,167.265,25.052,169.821,24.368000000000002,152.577,82.29899999999999,148.184,77.00399999999999,157.65,35.747,161.233,64.322,158.153,23.908,163.00799999999998,122.271,59.773999999999994,169.171,103.91,163.543,68.07300000000001,155.889,65.648,186.702,97.524,236.738,122.395,54.755,167.919,127.16,69.676
487.0,1948.0,,112.087,54.431999999999995,211.61,58.463,182.30200000000002,65.655,197.4,71.61,202.43400000000003,61.058,168.429,60.763000000000005,223.29,52.58,262.541,101.564,177.84,94.745,192.541,99.766,112.417,95.315,63.367,100.557,103.82799999999999,100.698,181.89,104.227,246.399,103.206,78.433,95.596,92.095,96.667,201.865,94.788,104.802,113.20299999999999,87.654,113.81200000000001,169.391,92.038,74.441,103.834,108.583,106.07,125.37100000000001,92.992,182.9,76.596,72.813,85.652,82.11399999999999,86.139,103.26,85.83,104.53399999999999,74.255,114.21600000000001,72.887,196.804,77.464,93.436,80.971,186.618,87.71799999999999,214.604,90.699,56.173,92.161,132.709,79.632,194.885,88.42,230.86,131.121,282.381,131.487,106.867,129.665,73.223,134.13,269.85200000000003,135.21,32.284,137.186,85.696,129.881,227.42,124.809,249.59099999999998,129.738,115.051,145.234,222.396,145.768,254.581,149.351,210.421,143.296,267.822,147.362,37.516999999999996,151.817,258.04400000000004,134.576,267.952,139.977,101.102,140.981,279.005,141.555,55.625,145.495,75.423,142.985,215.96200000000002,113.685,229.965,117.03200000000001,50.051,120.041,75.542,118.441,199.56099999999998,114.074,93.146,117.271,116.81,117.167,97.82700000000001,124.756,190.675,124.27600000000001,163.5,109.617,205.636,121.46,103.506,122.289,46.995,167.097,25.064,169.817,24.398000000000003,152.62,82.24700000000001,148.156,77.02199999999999,157.72899999999998,35.701,161.237,64.314,158.16,23.901999999999997,163.015,122.226,59.783,169.19,103.90100000000001,163.549,68.069,155.91299999999998,65.627,186.678,97.485,236.731,122.38600000000001,54.928999999999995,167.93,127.163,69.602
