TimesH,Frame,NoMissing,18,18,29,29,31,31,34,34,36,36,38,38,41,41,42,42,43,43,47,47,49,49,54,54,63,63,66,66,72,72,75,75,76,76,86,86,89,89,100,100,103,103,104,104,105,105,108,108,109,109,110,110,113,113,117,117,119,119,120,120,121,121,122,122,125,125,126,126,136,136,138,138,139,139,140,140,142,142,158,158,159,159,160,160,163,163,164,164,171,171,174,174,178,178,179,179,180,180,181,181,186,186,187,187,188,188,190,190,192,192,197,197,204,204,205,205,209,209,211,211,212,212,213,213,216,216,219,219,226,226,227,227,228,228,230,230,231,231,232,232,235,235,244,244,246,246,249,249,256,256,257,257,263,263,267,267,271,271,272,272,273,273,274,274,309,309,316,316,334,334,371,371,538,538,582,582,681,681
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
313.0,1252.0,,213.247,23.318,202.324,68.26100000000001,69.428,75.023,122.242,68.437,229.565,68.024,85.787,69.62100000000001,193.675,66.419,106.98700000000001,65.267,115.16799999999999,65.714,92.729,67.498,208.743,63.177,115.40299999999999,55.768,218.142,55.931999999999995,81.691,59.321000000000005,240.08900000000003,54.01,108.256,41.713,176.106,38.216,219.692,41.858000000000004,100.595,100.62200000000001,71.51899999999999,103.76899999999999,161.58100000000002,80.065,63.918,98.70100000000001,227.442,96.24799999999999,249.19799999999998,103.681,265.44,101.31700000000001,80.024,98.055,251.018,92.82,93.09899999999999,92.515,69.837,91.913,99.18,89.491,264.695,92.31200000000001,123.29799999999999,79.27199999999999,173.752,85.243,55.183,92.155,84.169,83.01799999999999,195.862,81.001,108.405,81.505,187.12,78.37100000000001,182.612,73.404,14.501,133.77100000000002,47.408,131.785,57.417,131.539,273.445,131.688,34.287,131.94799999999998,223.11900000000003,129.593,271.207,122.705,52.54600000000001,126.786,92.43299999999999,125.03299999999999,194.774,113.28200000000001,248.24900000000002,114.926,106.992,111.605,202.213,122.461,229.456,117.417,134.56,97.471,34.823,119.30799999999999,16.401,115.141,36.846,108.507,160.92600000000002,97.396,85.985,112.34200000000001,106.258,103.65700000000001,74.805,157.52700000000002,87.76700000000001,156.887,60.513000000000005,161.017,27.131,167.43200000000002,81.15100000000001,155.901,199.57,137.936,42.771,151.82299999999998,209.94,143.924,22.195999999999998,159.378,243.824,153.92600000000002,53.092,150.029,272.26599999999996,146.47899999999998,223.77900000000002,141.433,264.655,149.042,66.28399999999999,140.908,8.449,150.11700000000002,40.655,143.83,251.50900000000001,129.654,267.746,137.311,86.625,136.64600000000002,180.62400000000002,123.37299999999999,107.55,131.56,37.553000000000004,168.37599999999998,172.597,118.50200000000001,61.809,76.837,21.331999999999997,137.468,244.123,60.202,14.535,144.514,26.855999999999998,144.783
313.25,1253.0,,213.252,23.269000000000002,202.27900000000002,68.179,69.408,75.01,122.215,68.433,229.562,68.038,85.809,69.618,193.66099999999997,66.443,106.979,65.189,115.182,65.67399999999999,92.696,67.479,208.69,63.226000000000006,115.337,55.795,218.09900000000002,55.952,81.726,59.293,240.071,54.019,108.193,41.653999999999996,176.045,38.204,219.63099999999997,41.858000000000004,100.492,100.49,71.595,103.807,161.561,79.999,63.808,98.706,227.458,96.25200000000001,249.188,103.664,265.44599999999997,101.295,79.99600000000001,98.01899999999999,251.07,92.833,92.81200000000001,92.57799999999999,69.834,91.944,99.191,89.463,264.857,92.32700000000001,123.291,79.208,173.722,85.265,55.071999999999996,92.17200000000001,84.16799999999999,83.037,195.889,80.92399999999999,108.345,81.495,187.22299999999998,78.37,182.576,73.42,14.454,133.641,47.397,131.774,57.411,131.504,273.519,131.57299999999998,34.247,132.07,222.993,129.496,271.22700000000003,122.641,52.516000000000005,126.766,92.455,124.97200000000001,194.731,113.31,248.263,115.023,107.006,111.6,202.017,122.43799999999999,229.47,117.449,134.59,97.376,34.773,119.20100000000001,16.475,115.05,36.8,108.568,160.941,97.443,86.056,112.45100000000001,106.18799999999999,103.689,74.749,157.336,87.804,156.857,60.507,160.997,27.072,167.519,81.296,156.063,199.535,137.82299999999998,42.75,151.816,209.89700000000002,143.898,22.188000000000002,159.39,243.74900000000002,153.868,53.121,150.089,272.367,146.468,223.726,141.21200000000002,264.69,148.995,66.408,140.842,8.457,150.125,40.683,143.859,251.36599999999999,129.58700000000002,267.83799999999997,137.213,86.59,136.624,180.394,123.03399999999999,107.56299999999999,131.549,37.552,168.388,172.581,118.48,61.847,76.891,21.29,137.501,244.141,60.175,14.71,144.41299999999998,26.872,144.786
313.5,1254.0,,213.24400000000003,23.26,202.247,68.153,69.393,75.016,122.20100000000001,68.426,229.571,67.76899999999999,85.76,69.5,193.662,66.507,106.99700000000001,65.139,115.186,65.638,92.705,67.492,208.734,63.226000000000006,115.265,55.729,218.139,55.958,81.657,59.295,240.06099999999998,54.038999999999994,108.182,41.61600000000001,175.986,38.18,219.56799999999998,41.895,100.65700000000001,100.51799999999999,71.554,103.73299999999999,161.642,79.904,63.836999999999996,98.76,227.514,96.23100000000001,249.195,103.619,265.47,101.292,80.035,98.04299999999999,251.088,92.91799999999999,92.96700000000001,92.598,69.815,91.973,99.236,89.501,264.85200000000003,92.375,123.325,79.176,173.69799999999998,85.259,55.042,91.48299999999999,84.146,83.037,195.99599999999998,80.905,108.241,81.486,187.08599999999998,78.485,182.614,73.415,14.450999999999999,133.672,47.452,131.813,57.368,131.471,273.51599999999996,131.532,34.14,132.347,223.092,129.523,271.241,122.63,52.511,126.725,92.459,124.861,194.75,113.32700000000001,248.34799999999998,114.86399999999999,106.977,111.573,202.095,122.336,229.482,117.333,134.578,97.31,34.816,119.21600000000001,16.454,115.045,36.801,108.585,160.921,97.436,85.95700000000001,112.296,106.23899999999999,103.61,74.672,157.33100000000002,87.633,156.828,60.494,160.993,27.090999999999998,167.483,81.092,155.91899999999998,199.519,137.844,42.676,151.821,209.865,143.912,22.21,159.34799999999998,243.951,153.857,53.083999999999996,150.102,272.39099999999996,146.499,223.745,140.993,264.672,148.975,66.34100000000001,140.93200000000002,8.454,150.132,40.641999999999996,143.88299999999998,251.398,129.578,267.809,137.30100000000002,86.59100000000001,136.602,180.32,122.994,107.555,131.514,37.503,168.45,172.567,118.431,61.857,76.825,21.267,137.458,244.231,60.243,14.674000000000001,144.339,26.82,144.716
313.75,1255.0,,213.172,23.211,202.239,68.179,69.32300000000001,75.062,122.179,68.436,229.372,67.832,85.75200000000001,69.45100000000001,193.683,66.482,107.01299999999999,65.248,115.175,65.62,92.677,67.482,208.706,63.261,115.333,55.597,218.123,55.967,81.64699999999999,59.303000000000004,240.203,54.052,108.164,41.536,175.955,38.359,219.53099999999998,41.803000000000004,100.706,100.446,71.57,103.617,161.701,79.797,63.858999999999995,98.76700000000001,227.541,96.12799999999999,249.175,103.58,265.481,101.24,80.067,98.083,251.118,92.985,92.964,92.617,69.785,91.95200000000001,99.249,89.471,264.83299999999997,92.38600000000001,123.29700000000001,79.146,173.683,85.259,55.031000000000006,91.382,84.149,83.02,195.953,80.847,108.251,81.497,187.148,78.487,182.668,73.369,14.419,133.632,47.306000000000004,131.816,57.349,131.39700000000002,273.45,131.52100000000002,34.135,132.385,223.292,129.54,271.21299999999997,122.51,52.523999999999994,126.709,92.57700000000001,124.80799999999999,194.717,113.37200000000001,248.421,114.993,106.936,111.64200000000001,202.162,122.329,229.487,117.307,134.63,97.204,34.769,119.212,16.486,115.102,36.736,108.49700000000001,160.928,97.426,85.85700000000001,112.162,106.323,103.60700000000001,74.65,157.27200000000002,87.584,156.75,60.473,160.97799999999998,26.971999999999998,167.47299999999998,81.35300000000001,155.959,199.505,137.827,42.667,151.85,209.792,143.841,22.283,159.276,243.735,153.803,53.103,150.097,272.498,146.491,223.66099999999997,140.961,264.651,148.982,66.558,141.09,8.467,150.124,40.595,143.88,251.36,129.582,267.903,137.168,86.728,136.645,180.305,123.00399999999999,107.64,131.505,37.484,168.419,172.59099999999998,118.436,61.803000000000004,76.801,21.283,137.446,244.297,60.244,14.706,144.33100000000002,26.686999999999998,144.667
314.0,1256.0,,213.188,23.19,202.283,68.179,69.265,74.999,122.163,68.42,229.365,67.961,85.7,69.41,193.675,66.485,107.12799999999999,65.176,115.17399999999999,65.569,92.75299999999999,67.541,208.62099999999998,63.419,115.389,55.553999999999995,218.18,55.93899999999999,81.702,59.242,240.13299999999998,53.946000000000005,108.14,41.486999999999995,175.928,38.293,219.542,41.681000000000004,100.61,100.49,71.661,103.632,161.711,79.722,63.825,98.774,227.543,96.1,249.17,103.541,265.45599999999996,101.27600000000001,80.008,98.052,251.092,92.994,92.961,92.60600000000001,69.825,91.929,99.205,89.49600000000001,264.962,92.507,123.29799999999999,79.193,173.65099999999998,85.229,54.778,91.291,84.176,83.01799999999999,196.084,80.806,108.145,81.503,187.146,78.446,182.66099999999997,73.387,14.44,133.651,47.325,131.70600000000002,57.446000000000005,131.43,273.565,131.481,34.088,132.386,223.36599999999999,129.74200000000002,271.25,122.524,52.513000000000005,126.694,92.537,124.87200000000001,194.69400000000002,113.346,248.433,114.971,106.95,111.601,202.079,122.249,229.50400000000002,117.417,134.593,97.02600000000001,34.84,119.27799999999999,16.486,115.071,36.748000000000005,108.50299999999999,160.977,97.425,85.935,112.208,106.35799999999999,103.585,74.59,157.22299999999998,87.415,156.734,60.453,161.003,26.984,167.421,81.255,156.10299999999998,199.417,137.786,42.641000000000005,151.795,209.78799999999998,143.863,22.274,159.28,243.687,153.844,53.091,150.045,272.481,146.465,223.77,140.869,264.644,149.017,66.689,140.988,8.437999999999999,150.121,40.632,143.88299999999998,251.34599999999998,129.5,267.885,137.137,86.698,136.622,180.23,122.97,107.719,131.471,37.465,168.416,172.667,118.385,61.79,76.806,21.256999999999998,137.499,244.355,60.32899999999999,14.684000000000001,144.266,26.717,144.687
314.25,1257.0,,213.203,23.176,202.287,68.163,69.36,74.964,122.163,68.433,229.38099999999997,67.836,85.727,69.426,193.675,66.458,107.11399999999999,65.235,115.182,65.561,92.684,67.572,208.544,63.443000000000005,115.37700000000001,55.513000000000005,218.172,55.928999999999995,81.697,59.147,240.19299999999998,53.941,108.05799999999999,41.475,175.93200000000002,38.403,219.429,41.66,100.77,100.47,71.65,103.57600000000001,161.756,79.61399999999999,63.846000000000004,98.788,227.55200000000002,96.057,249.143,103.544,265.457,101.279,80.01,98.025,251.175,93.046,92.79,92.696,69.85300000000001,91.913,99.264,89.488,264.96299999999997,92.50299999999999,123.307,79.208,173.639,85.133,54.993,92.23700000000001,84.13799999999999,83.053,196.01,80.87899999999999,108.06299999999999,81.506,187.063,78.513,182.632,73.392,14.425999999999998,133.616,47.253,131.67700000000002,57.369,131.415,273.485,131.455,34.122,132.235,223.324,129.72299999999998,271.33,122.48,52.485,126.745,92.38799999999999,124.831,194.706,113.311,248.416,114.925,106.902,111.62700000000001,202.016,122.198,229.482,117.351,134.625,96.82799999999999,34.904,119.257,16.622,115.09700000000001,36.817,108.506,160.976,97.461,85.969,112.272,106.264,103.59899999999999,74.60600000000001,157.09,87.319,156.713,60.498000000000005,160.987,26.912,167.47799999999998,81.415,155.997,199.395,137.793,42.693999999999996,151.72299999999998,209.77200000000002,143.826,22.3,159.19799999999998,243.96900000000002,153.75,53.114,150.053,272.464,146.382,223.699,140.77700000000002,264.647,148.991,66.702,140.91,8.447000000000001,150.1,40.591,143.863,251.392,129.389,267.851,137.093,86.598,136.545,180.25599999999997,123.009,107.546,131.531,37.488,168.40900000000002,172.662,118.344,61.912,76.96,21.235,137.512,244.519,60.412,14.647,144.22899999999998,26.807,144.57299999999998
314.5,1258.0,,213.213,23.191,202.24900000000002,68.17,69.33800000000001,74.984,122.14,68.426,229.28400000000002,67.98100000000001,85.853,69.465,193.74099999999999,66.454,107.044,65.297,115.176,65.523,92.84100000000001,67.605,208.615,63.397,115.301,55.555,218.13299999999998,55.925,81.707,59.04600000000001,240.237,54.016999999999996,108.06299999999999,41.677,176.03900000000002,38.315,219.361,41.567,100.87899999999999,100.398,71.688,103.602,161.759,79.55199999999999,63.871,98.777,227.507,96.07799999999999,249.12,103.56700000000001,265.39799999999997,101.236,80.089,97.991,251.144,93.04799999999999,92.689,92.68700000000001,69.84,91.915,99.2,89.574,264.969,92.50399999999999,123.295,79.15899999999999,173.637,85.085,55.004,92.678,84.15799999999999,83.016,196.02,80.878,107.99700000000001,81.493,187.192,78.499,182.635,73.405,14.517000000000001,133.611,47.231,131.583,57.34,131.52700000000002,273.592,131.42600000000002,34.167,132.183,223.28,129.704,271.327,122.463,52.526,126.742,92.462,124.81200000000001,194.71,113.28399999999999,248.421,114.81700000000001,106.895,111.59899999999999,202.045,122.21,229.446,117.461,134.65200000000002,96.57799999999999,34.898,119.294,16.593,115.001,36.830999999999996,108.48100000000001,160.977,97.37,86.072,112.37299999999999,106.49600000000001,103.40299999999999,74.67399999999999,157.126,87.321,156.701,60.538000000000004,161.02700000000002,26.883000000000003,167.345,82.15700000000001,156.328,199.373,137.78799999999998,42.723,151.69899999999998,209.618,143.743,22.311,159.203,244.252,153.661,53.138999999999996,150.114,272.46299999999997,146.4,223.554,140.683,264.686,148.939,66.62100000000001,140.87,8.452,150.131,40.574,143.84,251.458,129.38299999999998,267.843,137.149,86.69,136.709,180.261,122.92200000000001,107.62299999999999,131.493,37.497,168.417,172.701,118.262,61.81,77.017,21.252,137.506,244.495,60.451,14.722999999999999,144.22799999999998,26.873,144.602
314.75,1259.0,,213.203,23.17,202.304,68.19,69.429,74.99600000000001,122.135,68.40899999999999,229.34400000000002,67.791,85.852,69.51899999999999,193.74400000000003,66.479,107.016,65.28,115.15899999999999,65.551,92.76,67.525,,,115.352,55.538999999999994,218.11599999999999,55.924,81.627,59.141000000000005,240.15599999999998,53.979,107.915,41.583,176.049,38.281,219.403,41.599,100.774,100.33200000000001,71.663,103.584,161.725,79.45100000000001,63.88,98.734,227.477,96.12700000000001,249.105,103.604,265.384,101.21,80.101,98.021,251.095,93.04899999999999,92.665,92.67299999999999,69.881,91.931,99.21799999999999,89.60600000000001,264.98400000000004,92.506,123.29,79.135,173.66099999999997,85.04899999999999,54.986999999999995,92.557,84.12299999999999,83.014,196.00400000000002,80.852,108.09,81.465,187.202,78.453,182.604,73.465,14.509,133.595,47.133,131.549,57.31100000000001,131.452,273.589,131.346,34.11,132.126,223.345,129.864,271.29400000000004,122.51299999999999,52.48,126.663,92.465,124.861,194.713,113.287,248.419,114.87200000000001,106.836,111.594,202.07,122.137,229.435,117.389,134.707,96.469,34.951,119.227,16.609,115.04299999999999,36.8,108.462,160.94899999999998,97.345,86.2,112.48,106.505,103.49799999999999,74.714,157.178,87.346,156.655,60.54600000000001,161.023,26.811999999999998,167.38400000000001,81.359,156.20600000000002,199.378,137.747,42.593999999999994,151.643,209.535,143.762,22.357,159.222,244.581,153.39,53.203,150.071,272.418,146.30700000000002,223.601,140.579,264.726,148.91,66.67,140.88,8.465,150.164,40.564,143.844,251.36900000000003,129.298,267.823,137.194,86.719,136.836,180.31799999999998,122.87100000000001,107.73200000000001,131.35,37.491,168.398,172.72299999999998,118.27,61.898,76.915,21.258000000000003,137.512,244.537,60.443000000000005,14.873,144.208,26.881,144.556
315.0,1260.0,,213.17700000000002,23.2,202.24400000000003,68.124,69.433,75.02199999999999,122.134,68.4,229.582,67.87899999999999,85.745,69.461,193.748,66.404,107.06200000000001,65.305,115.189,65.563,92.906,67.484,,,115.353,55.51,218.137,55.925,81.633,59.162,240.16400000000002,53.982,107.84,41.523999999999994,176.077,38.299,219.49599999999998,41.583999999999996,100.79299999999999,100.146,71.637,103.56200000000001,161.689,79.352,63.953,98.74799999999999,227.609,96.039,249.14700000000002,103.64299999999999,265.378,101.211,80.041,98.064,251.076,93.035,92.726,92.62299999999999,69.808,91.946,99.259,89.704,265.058,92.52799999999999,123.274,79.074,173.739,85.006,55.01,92.51799999999999,84.101,83.01700000000001,195.99099999999999,80.908,107.84,81.542,187.21900000000002,78.467,182.601,73.476,14.509,133.608,47.173,131.559,57.338,131.342,273.454,131.393,34.091,132.129,224.013,130.079,271.23900000000003,122.476,52.532,126.706,92.465,124.911,194.696,113.288,248.452,114.926,106.87799999999999,111.54799999999999,202.051,122.18799999999999,229.437,117.46,134.653,96.26,34.964,119.21600000000001,16.658,115.15100000000001,36.825,108.42299999999999,160.92,97.281,86.21700000000001,112.484,106.29899999999999,103.536,74.798,157.136,87.35,156.575,60.523,161.00799999999998,26.897,167.39700000000002,82.147,156.269,199.338,137.767,42.604,151.63,209.46599999999998,143.832,22.373,159.219,244.543,153.41899999999998,53.256,150.04,272.366,146.211,223.623,140.624,264.736,148.895,66.58,140.819,8.467,150.136,40.472,143.793,251.33900000000003,129.183,267.811,137.17700000000002,86.954,136.94799999999998,180.28799999999998,122.82600000000001,107.67299999999999,131.35299999999998,37.473,168.424,172.72400000000002,118.228,61.843999999999994,77.07,21.283,137.553,244.609,60.511,14.786,144.187,26.809,144.501
315.25,1261.0,,213.144,23.195999999999998,202.31799999999998,68.068,69.294,74.943,122.12,68.373,229.41,67.954,85.735,69.554,193.77,66.34100000000001,107.046,65.36399999999999,115.20299999999999,65.556,92.88600000000001,67.45,208.389,64.46600000000001,115.56299999999999,55.394,218.09,55.933,81.617,59.184,240.146,53.916000000000004,107.66799999999999,41.45399999999999,176.104,38.336999999999996,219.658,41.641000000000005,100.795,100.11399999999999,71.56,103.49600000000001,161.719,79.255,63.93,98.774,227.613,96.061,249.199,103.635,265.399,101.18,80.06,98.02,251.03900000000002,93.06,92.601,92.678,69.839,91.949,99.26700000000001,89.863,265.07599999999996,92.551,123.291,79.055,173.71200000000002,84.85799999999999,55.125,92.11200000000001,84.09100000000001,82.96,196.043,80.995,107.705,81.55,187.11,78.51,182.613,73.438,14.448,133.57,47.121,131.486,57.385,131.39,273.41900000000004,131.45,34.084,132.132,,,271.277,122.609,52.565,126.655,92.539,124.854,194.71,113.272,248.423,114.985,106.883,111.48,202.002,122.163,229.482,117.456,134.678,96.417,35.086,119.12899999999999,16.555999999999997,115.14399999999999,36.778,108.39399999999999,160.918,97.277,86.226,112.458,106.221,103.60600000000001,74.805,157.161,87.244,156.62,60.515,161.003,26.898000000000003,167.37400000000002,,,199.35299999999998,137.766,42.571000000000005,151.619,209.43900000000002,143.861,22.385,159.181,244.52200000000002,153.058,53.294,150.041,272.38599999999997,146.26,223.486,140.721,264.721,148.899,66.673,140.852,8.467,150.14,40.504,143.731,251.327,129.196,267.755,137.222,87.12899999999999,137.034,180.28900000000002,122.791,107.804,131.293,37.434,168.44099999999997,172.74900000000002,118.204,61.851000000000006,77.11399999999999,21.264,137.565,244.53,60.567,14.793,144.09,26.897,144.613
315.5,1262.0,,213.22400000000002,23.247,202.296,68.059,69.354,74.929,122.115,68.358,229.44400000000002,67.919,85.764,69.62899999999999,193.794,66.344,107.07700000000001,65.39,115.22399999999999,65.546,92.959,67.37100000000001,208.62599999999998,63.486000000000004,115.523,55.473,218.075,55.891000000000005,81.633,59.196999999999996,240.178,53.905,107.464,41.541000000000004,176.22400000000002,38.316,219.657,41.65,100.62899999999999,100.1,71.47800000000001,103.441,161.744,79.19800000000001,63.922,98.809,227.609,96.01700000000001,249.234,103.561,265.388,101.178,80.04,98.02,251.046,93.068,92.441,92.788,69.87100000000001,91.978,99.152,89.804,265.087,92.53299999999999,123.31299999999999,79.03699999999999,173.685,84.78299999999999,54.927,92.38799999999999,84.086,82.96700000000001,196.018,80.932,107.66799999999999,81.569,187.072,78.5,182.53400000000002,73.434,14.482999999999999,133.504,47.122,131.543,57.278,131.23,273.387,131.47,34.125,131.988,223.476,129.613,271.316,122.676,52.549,126.609,92.59700000000001,124.859,194.679,113.28,248.372,114.97399999999999,106.819,111.56299999999999,202.02700000000002,122.241,229.42,117.318,134.725,96.243,34.96,119.198,16.474,115.085,36.853,108.412,160.95600000000002,97.295,86.34,112.569,106.301,103.471,74.803,157.23,87.18700000000001,156.559,60.513000000000005,160.975,26.791999999999998,167.266,,,199.345,137.792,42.65,151.593,209.44299999999998,143.832,22.444000000000003,159.153,244.628,153.11,53.25,150.015,272.39099999999996,146.33,223.52,140.69799999999998,264.698,148.916,66.488,140.792,8.447000000000001,150.15,40.459,143.721,251.37099999999998,129.14600000000002,267.726,137.273,87.118,136.989,180.33900000000003,122.70100000000001,107.791,131.298,37.485,168.415,172.731,118.14299999999999,61.827,77.104,21.309,137.533,244.637,60.73,14.837,144.017,26.951,144.579
315.75,1263.0,,213.269,23.23,202.278,67.992,69.30199999999999,74.944,122.07600000000001,68.318,229.30200000000002,67.741,85.65100000000001,69.678,193.75099999999998,66.281,107.039,65.363,115.17299999999999,65.528,92.88799999999999,67.332,,,115.538,55.443000000000005,218.09900000000002,55.876999999999995,81.617,59.23,240.106,53.887,107.454,41.372,176.236,38.509,219.708,41.573,100.68799999999999,100.086,71.544,103.49700000000001,161.666,79.196,63.94,98.76799999999999,227.64700000000002,95.949,249.226,103.56299999999999,265.413,101.175,79.977,97.986,251.05900000000003,93.089,92.348,92.756,69.848,92.01100000000001,99.196,89.77600000000001,265.1,92.56299999999999,123.31200000000001,79.062,173.697,84.71799999999999,55.075,91.365,84.066,82.98,195.96599999999998,80.833,107.315,81.672,187.046,78.551,182.49599999999998,73.343,14.514000000000001,133.55100000000002,47.092,131.42700000000002,57.326,131.27100000000002,273.308,131.39600000000002,34.094,131.929,223.19799999999998,129.458,271.405,122.76,52.553000000000004,126.587,92.76299999999999,124.771,194.71200000000002,113.277,248.37099999999998,114.979,106.834,111.565,201.93900000000002,122.15899999999999,229.42,117.24600000000001,134.765,96.095,34.887,119.164,16.502,115.155,36.82,108.402,160.953,97.227,86.288,112.542,106.31,103.43700000000001,74.744,157.16,87.301,156.469,60.486000000000004,160.997,26.805,167.392,,,199.41,137.806,42.691,151.548,209.521,143.898,22.406,159.19899999999998,244.72400000000002,153.114,53.211999999999996,150.018,272.341,146.26,223.641,140.66,264.699,148.93,66.422,140.822,8.449,150.208,40.411,143.805,251.364,129.1,267.738,137.137,87.12700000000001,137.017,180.28900000000002,122.715,107.795,131.275,37.486,168.453,172.743,118.13799999999999,61.898999999999994,77.119,21.316999999999997,137.54399999999998,244.72099999999998,60.736999999999995,14.749,143.986,26.840999999999998,144.528
316.0,1264.0,,213.24400000000003,23.223000000000003,202.265,67.986,69.318,74.92699999999999,122.068,68.297,229.18400000000003,67.645,85.73100000000001,69.666,193.765,66.257,106.932,65.393,115.149,65.513,92.899,67.335,,,115.545,55.321999999999996,218.106,55.88,81.543,59.168,240.097,53.886,107.316,41.437,176.304,38.619,219.601,41.489,100.662,100.061,71.49,103.486,161.67600000000002,79.15899999999999,63.891999999999996,98.814,227.68,95.936,249.19,103.62,265.426,101.199,80.033,97.993,251.06400000000002,93.125,92.34899999999999,92.764,69.91,92.027,99.206,89.76899999999999,265.158,92.535,123.32600000000001,79.05,173.65200000000002,84.652,54.949,91.531,84.068,82.98200000000001,195.97799999999998,80.833,107.396,81.60600000000001,187.083,78.587,182.445,73.325,14.449000000000002,133.528,47.121,131.52200000000002,57.323,131.226,273.269,131.311,34.129,131.841,223.231,129.662,271.52,122.794,52.489,126.624,92.835,124.736,194.737,113.238,248.30900000000003,114.98100000000001,106.807,111.59,201.88,122.12899999999999,229.46,117.37200000000001,134.744,95.846,34.805,119.258,16.422,115.182,36.846,108.427,160.959,97.176,86.235,112.51299999999999,106.285,103.476,74.715,157.086,87.399,156.424,60.449,161.036,26.788,167.4,,,199.386,137.785,42.758,151.474,209.52700000000002,143.886,22.398000000000003,159.21200000000002,244.727,152.964,53.13,150.004,272.389,146.312,223.74,140.566,264.703,148.929,66.39399999999999,140.877,8.43,150.203,40.402,143.72899999999998,251.299,129.09,267.782,137.141,87.18,137.05200000000002,180.283,122.741,107.868,131.204,37.472,168.438,172.736,118.068,61.968999999999994,77.081,21.285999999999998,137.532,244.77700000000002,60.67100000000001,14.699000000000002,144.065,26.904,144.465
316.25,1265.0,,213.3,23.189,202.16,67.96600000000001,69.429,74.957,122.08,68.286,229.28599999999997,67.568,85.70299999999999,69.657,193.722,66.22800000000001,106.92200000000001,65.34,115.166,65.477,92.869,67.332,,,115.605,55.247,218.04,55.87,81.513,59.073,240.09599999999998,53.861000000000004,107.383,41.468999999999994,176.21400000000003,38.73,219.63299999999998,41.474,100.50399999999999,99.93799999999999,71.477,103.417,161.683,79.111,63.833999999999996,98.811,227.687,95.946,249.179,103.56,265.481,101.214,79.925,98.027,251.05200000000002,93.056,92.325,92.742,69.916,92.057,99.177,89.79,265.151,92.539,123.291,79.077,173.645,84.56299999999999,55.04600000000001,91.219,84.088,82.99799999999999,195.99900000000002,80.848,107.406,81.55199999999999,187.05900000000003,78.589,182.40900000000002,73.291,14.386,133.53,47.111000000000004,131.482,57.369,131.149,273.29900000000004,131.303,34.153,131.934,223.38299999999998,129.713,271.442,122.77600000000001,52.474,126.541,92.887,124.679,194.783,113.22399999999999,248.299,114.976,106.818,111.565,201.83900000000003,122.031,229.4,117.318,134.791,95.693,34.772,119.23100000000001,16.455,115.191,37.027,108.507,160.975,97.15100000000001,86.212,112.48200000000001,106.181,103.429,74.705,157.049,87.23700000000001,156.291,60.437,160.996,26.703000000000003,167.34799999999998,,,199.477,137.756,42.763999999999996,151.44299999999998,209.53599999999997,143.863,22.405,159.185,244.582,152.786,53.172,150.007,272.33,146.247,223.80900000000003,140.515,264.71,148.934,66.357,140.869,8.389,150.18200000000002,40.388000000000005,143.685,251.365,129.035,267.692,137.141,87.068,137.06799999999998,180.123,122.667,107.87200000000001,131.148,37.493,168.40900000000002,172.78099999999998,118.025,61.898999999999994,77.093,21.274,137.536,244.731,60.568999999999996,14.739,144.018,26.987,144.49200000000002
