TimesH,Frame,NoMissing,60,60,81,81,82,82,84,84,86,86,87,87,88,88,89,89,93,93,101,101,102,102,104,104,113,113,116,116,119,119,120,120,121,121,129,129,130,130,131,131,133,133,134,134,135,135,143,143,144,144,147,147,152,152,155,155,156,156,157,157,163,163,164,164,165,165,172,172,175,175,177,177,178,178,179,179,180,180,182,182,185,185,187,187,189,189,193,193,199,199,205,205,208,208,212,212,213,213,220,220,222,222,227,227,232,232,233,233,234,234,238,238,242,242,244,244,251,251,252,252,261,261,267,267,270,270,283,283,285,285,310,310,494,494,523,523,577,577,591,591,662,662
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
191.25,765.0,,117.027,87.94,190.825,108.035,126.20700000000001,108.493,36.731,112.021,219.641,111.709,208.967,110.66,252.933,112.148,231.005,115.971,198.33,111.831,246.359,95.346,89.68299999999999,95.61399999999999,206.838,102.694,113.993,120.553,207.707,126.383,183.78099999999998,109.764,170.763,113.404,140.167,119.12,209.52900000000002,120.116,126.49700000000001,124.34,86.822,123.79,256.39099999999996,121.954,216.877,123.33200000000001,206.274,132.718,92.361,128.059,72.795,129.614,47.701,124.868,115.714,141.81799999999998,216.19400000000002,134.356,252.03599999999997,142.575,99.27600000000001,138.27,130.83,135.792,110.304,139.704,232.55200000000002,135.696,69.744,146.753,222.085,147.226,234.252,143.069,172.148,142.899,140.791,142.863,214.209,144.52200000000002,78.247,143.716,205.86900000000003,151.282,265.173,152.931,83.581,151.249,199.66099999999997,144.168,136.134,149.153,289.401,158.922,118.665,157.235,190.422,155.265,257.46,152.046,187.095,163.013,252.31599999999997,162.297,245.62900000000002,167.50400000000002,276.182,163.119,267.305,162.77,105.71,162.15,129.753,173.447,221.96900000000002,175.773,109.655,167.38,201.22799999999998,174.862,122.781,174.153,106.37,177.463,92.601,179.438,253.37599999999998,177.88099999999997,99.631,180.61599999999999,115.287,187.67,246.578,131.266,127.338,161.616,114.822,110.69200000000001,83.88600000000001,158.47799999999998,232.71900000000002,128.339,261.64599999999996,170.72400000000002
191.5,766.0,,117.117,87.97399999999999,190.747,107.90899999999999,126.244,108.49799999999999,36.468,112.038,219.766,111.81299999999999,208.97400000000002,110.63799999999999,252.96200000000002,112.117,230.99099999999999,115.97,198.303,111.757,246.358,95.346,89.727,95.62,206.831,102.645,113.994,120.54,207.673,126.382,183.699,109.765,170.813,113.48700000000001,140.078,119.147,209.554,120.101,126.501,124.354,86.82700000000001,123.762,256.184,122.03200000000001,216.84900000000002,123.221,206.13099999999997,132.691,92.34200000000001,128.06799999999998,72.8,129.612,47.865,124.84899999999999,115.721,141.79,216.187,134.356,251.96,142.466,99.35799999999999,138.236,130.878,135.73,110.333,139.709,232.56400000000002,135.717,69.76100000000001,146.761,222.017,147.27,234.21599999999998,143.08100000000002,172.25900000000001,142.938,140.835,142.892,214.22099999999998,144.535,78.238,143.65,205.90400000000002,151.19799999999998,265.178,152.929,83.678,151.113,199.66,144.171,136.188,149.19,289.376,158.94299999999998,118.65,157.266,190.458,155.218,257.475,151.95,187.153,163.032,252.322,162.24,245.685,167.523,276.17,163.14600000000002,267.272,162.786,105.75299999999999,162.131,129.85399999999998,173.424,222.03599999999997,175.722,109.38600000000001,167.915,201.18900000000002,174.86,122.915,174.301,106.402,177.398,92.69,179.532,253.325,177.88099999999997,99.631,180.63299999999998,115.134,187.46,246.545,131.238,127.29299999999999,161.642,114.67399999999999,110.704,83.947,158.444,232.692,128.394,261.654,170.697
191.75,767.0,,117.135,87.964,190.767,107.846,126.234,108.557,36.578,111.98,219.593,111.63,208.993,110.594,252.955,112.095,230.99099999999999,116.00200000000001,198.303,111.75200000000001,246.278,95.40899999999999,89.67299999999999,95.62299999999999,206.863,102.709,114.01799999999999,120.54299999999999,207.66099999999997,126.42399999999999,183.597,109.781,170.78099999999998,113.322,139.946,119.139,209.482,120.16,126.53,124.35799999999999,86.8,123.807,256.20099999999996,122.055,216.829,123.316,206.063,132.714,92.367,128.036,72.852,129.541,47.858000000000004,124.914,115.734,141.746,216.143,134.326,251.898,142.516,99.39299999999999,138.114,130.857,135.773,110.3,139.667,232.579,135.671,69.74600000000001,146.775,221.842,147.32,234.235,143.082,172.21900000000002,142.911,140.866,142.872,214.196,144.56,78.295,143.66899999999998,205.919,151.157,265.121,152.915,83.72200000000001,151.09,199.609,144.195,136.202,149.18200000000002,289.413,158.901,118.67,157.241,190.487,155.306,257.525,152.023,187.24,163.014,252.197,162.17600000000002,245.672,167.535,276.151,163.11700000000002,267.215,162.77,105.779,162.091,129.939,173.43400000000003,221.928,175.729,109.344,168.107,201.143,174.85,123.035,174.385,106.381,177.435,92.661,179.46900000000002,253.324,177.852,99.805,180.47099999999998,115.066,187.326,246.57,131.244,127.28299999999999,161.66899999999998,114.86399999999999,110.64200000000001,83.963,158.425,232.71400000000003,128.36,261.612,170.885
192.0,768.0,,117.133,88.037,190.81599999999997,107.87799999999999,126.309,108.51100000000001,36.626,111.96,219.64700000000002,111.648,208.99900000000002,110.714,252.947,112.09,230.989,115.976,198.285,111.759,246.257,95.507,89.632,95.61,206.83700000000002,102.738,114.005,120.541,207.672,126.456,183.65400000000002,109.615,170.642,113.209,139.931,119.179,209.487,120.137,126.531,124.28200000000001,86.84,123.78299999999999,256.115,122.088,216.778,123.204,206.137,132.707,92.35,128.135,72.858,129.539,47.772,124.963,115.70299999999999,141.743,216.176,134.35399999999998,251.956,142.539,99.417,138.02,130.85,135.77,110.36399999999999,139.607,232.608,135.61700000000002,69.77,146.839,221.959,147.298,234.27,143.097,172.03900000000002,142.98,140.846,142.89600000000002,214.15099999999998,144.55700000000002,78.38600000000001,143.68200000000002,205.872,151.194,265.13,152.89700000000002,83.75,151.019,199.588,144.238,136.11700000000002,149.15200000000002,289.435,159.002,118.67299999999999,157.303,190.49599999999998,155.297,257.344,152.056,187.41,163.05200000000002,252.104,162.189,245.66099999999997,167.537,276.166,163.113,267.20099999999996,162.734,105.77600000000001,162.058,129.938,173.36700000000002,222.018,175.76,109.311,168.09400000000002,201.011,174.907,123.162,174.547,106.329,177.37,92.69200000000001,179.313,253.31400000000002,177.877,99.74600000000001,180.477,115.036,187.361,246.533,131.261,127.273,161.635,114.71600000000001,110.662,83.881,158.511,232.67700000000002,128.339,261.532,171.02599999999998
192.25,769.0,,117.14,88.001,190.77700000000002,107.854,126.28,108.58,36.68,111.95200000000001,219.71400000000003,111.64299999999999,209.013,110.73299999999999,252.888,112.09700000000001,231.013,115.977,198.27200000000002,111.757,246.417,95.486,89.681,95.631,206.821,102.63600000000001,114.025,120.54899999999999,207.641,126.49600000000001,183.65400000000002,109.65899999999999,170.708,113.316,139.862,119.274,209.519,120.15100000000001,126.523,124.272,86.825,123.78200000000001,256.344,122.145,216.71,123.05,206.139,132.737,92.338,128.15,72.831,129.561,47.831,124.99,115.75399999999999,141.716,216.232,134.385,251.86900000000003,142.524,99.426,137.94799999999998,130.846,135.724,110.398,139.563,232.63,135.499,69.84100000000001,146.816,222.095,147.257,234.263,143.06799999999998,172.23,142.976,140.821,142.903,214.167,144.562,78.40899999999999,143.697,205.898,151.165,265.094,152.875,84.061,150.502,199.49599999999998,144.309,136.244,149.255,289.483,158.96200000000002,118.656,157.274,190.477,155.305,257.23,151.997,187.33599999999998,163.05700000000002,252.037,162.171,245.66099999999997,167.562,276.181,163.092,267.149,162.737,105.789,162.05200000000002,129.906,173.335,221.97400000000002,175.68599999999998,109.15700000000001,168.53400000000002,200.983,174.91400000000002,122.90299999999999,174.018,106.315,177.42700000000002,92.71600000000001,179.243,253.283,177.921,99.794,180.412,115.069,187.387,246.567,131.256,127.27799999999999,161.624,114.85600000000001,110.63,83.882,158.593,232.679,128.282,261.518,170.87099999999998
192.5,770.0,,117.156,87.962,190.774,107.844,126.30799999999999,108.53,36.9,111.86,219.77700000000002,111.583,208.98,110.755,252.903,112.09299999999999,230.995,115.96,198.263,111.738,246.358,95.557,89.664,95.595,206.768,102.62100000000001,114.15,120.49700000000001,207.614,126.50299999999999,183.584,109.665,170.74099999999999,113.181,139.77100000000002,119.29700000000001,209.46200000000002,120.14299999999999,126.55799999999999,124.29,86.836,123.669,256.345,122.101,216.562,122.912,206.25900000000001,132.745,92.382,128.19,72.847,129.534,47.743,124.94200000000001,115.77,141.69,216.28400000000002,134.41,251.918,142.523,99.463,137.901,130.83,135.737,110.427,139.54399999999998,232.588,135.45600000000002,69.908,146.821,222.175,147.238,234.275,143.058,172.232,142.882,140.83700000000002,142.944,214.18200000000002,144.559,78.49,143.65,205.947,151.086,265.155,152.91,84.101,150.42700000000002,199.498,144.33,136.201,149.247,289.457,158.976,118.685,157.27200000000002,190.47099999999998,155.335,257.258,152.067,187.40599999999998,163.062,252.01,162.215,245.697,167.55700000000002,276.153,163.109,267.272,162.822,105.781,162.031,129.85299999999998,173.38099999999997,221.891,175.7,109.19,168.56799999999998,201.02,174.886,122.906,173.94799999999998,106.296,177.293,92.796,179.22099999999998,253.42,177.965,99.62799999999999,180.676,115.133,187.483,246.597,131.27200000000002,127.367,161.593,114.96600000000001,110.589,83.87799999999999,158.648,232.645,128.267,261.42900000000003,170.989
192.75,771.0,,117.146,87.912,190.72099999999998,107.834,126.256,108.54899999999999,36.799,111.96799999999999,219.918,111.796,208.947,110.829,252.833,112.111,231.032,115.931,198.232,111.706,246.407,95.583,89.585,95.618,206.812,102.64200000000001,114.25,120.516,207.618,126.508,183.646,109.68700000000001,170.671,113.311,139.686,119.325,209.46599999999998,120.26,126.505,124.28299999999999,86.825,123.65799999999999,256.045,122.241,216.385,122.53299999999999,206.2,132.743,92.355,128.18200000000002,72.795,129.55100000000002,47.795,124.929,115.787,141.707,216.283,134.431,251.937,142.516,99.428,137.907,130.855,135.709,110.542,139.503,233.0,135.0,69.952,146.876,222.097,147.253,234.27,143.083,172.268,142.922,140.874,142.94299999999998,214.171,144.524,78.578,143.615,205.97299999999998,151.088,265.137,152.877,84.038,150.33,199.52,144.368,136.101,149.203,289.365,159.006,118.697,157.29399999999998,190.49099999999999,155.312,257.017,151.832,187.362,163.056,252.06900000000002,162.244,245.727,167.549,276.154,163.10399999999998,267.27,162.797,105.85700000000001,162.009,129.997,173.393,221.889,175.59900000000002,109.164,168.615,201.02900000000002,174.947,122.976,174.058,106.209,177.27200000000002,92.741,179.202,253.435,177.899,99.559,180.715,115.094,187.40900000000002,246.607,131.257,127.448,161.623,114.99600000000001,110.537,83.958,158.77,232.655,128.246,261.47,170.958
193.0,772.0,,117.148,87.928,190.699,107.81299999999999,126.288,108.505,36.709,111.977,220.11700000000002,111.881,208.981,110.838,252.84799999999998,112.146,231.062,115.904,198.12400000000002,111.742,246.44099999999997,95.552,89.62299999999999,95.62899999999999,206.799,102.541,114.28299999999999,120.506,207.63400000000001,126.416,183.62599999999998,109.669,170.738,113.189,139.628,119.28,209.46099999999998,120.272,126.46,124.243,86.806,123.71,255.544,122.23299999999999,216.143,122.346,206.28,132.73,92.406,128.22,72.836,129.628,47.911,124.92200000000001,115.774,141.648,216.303,134.428,251.942,142.482,99.413,137.989,130.83700000000002,135.72799999999998,110.52799999999999,139.548,233.0,135.0,69.935,146.865,222.15900000000002,147.262,234.30700000000002,143.082,172.15099999999998,142.965,140.862,142.94,214.203,144.509,78.45,143.616,205.96200000000002,151.127,265.089,152.918,83.96700000000001,150.30100000000002,199.52700000000002,144.314,136.22299999999998,149.208,289.324,159.014,118.70100000000001,157.292,190.43200000000002,155.429,257.038,151.931,187.405,163.078,252.07,162.19299999999998,245.74900000000002,167.535,276.193,163.048,267.267,162.755,105.855,161.97899999999998,129.92700000000002,173.34099999999998,221.799,175.632,109.022,168.80700000000002,201.043,174.94099999999997,123.038,174.183,106.22399999999999,177.048,92.79299999999999,179.204,253.36599999999999,177.75099999999998,99.62799999999999,180.687,115.072,187.33700000000002,246.60299999999998,131.244,127.4,161.644,115.042,110.51700000000001,83.90700000000001,158.808,232.688,128.262,261.319,170.947
193.25,773.0,,117.083,87.939,190.61,107.705,126.29299999999999,108.421,36.717,112.11399999999999,220.21200000000002,111.935,208.951,110.875,252.898,112.068,231.035,115.898,198.058,111.759,246.457,95.454,89.697,95.682,206.773,102.538,114.30799999999999,120.5,207.614,126.45700000000001,183.61,109.677,170.855,113.292,139.494,119.335,209.35,120.32,126.47399999999999,124.14299999999999,86.8,123.699,255.465,122.3,216.00599999999997,122.23700000000001,206.235,132.722,92.508,128.041,72.977,129.565,47.907,124.766,115.866,141.499,216.328,134.464,252.02700000000002,142.452,99.406,137.981,130.832,135.72799999999998,110.47200000000001,139.605,232.551,135.53,70.021,146.796,222.21,147.211,234.315,143.095,172.051,142.995,140.817,142.947,214.232,144.514,78.327,143.64700000000002,205.93400000000003,151.166,264.982,152.938,83.88600000000001,150.33100000000002,199.55900000000003,144.327,136.241,149.30700000000002,289.274,159.091,118.721,157.256,190.479,155.416,257.029,151.779,187.362,163.025,252.09400000000002,162.232,245.782,167.47799999999998,276.226,163.07299999999998,267.32,162.755,105.829,161.982,129.906,173.285,221.75599999999997,175.58599999999998,109.02,168.92700000000002,201.02,174.96099999999998,123.038,174.239,106.296,177.018,92.803,179.238,253.64,177.74,99.639,180.646,115.209,187.294,246.645,131.232,127.486,161.588,115.06700000000001,110.553,83.915,158.886,232.68900000000002,128.202,261.342,170.84900000000002
193.5,774.0,,117.131,87.919,190.63,107.715,126.26899999999999,108.456,36.58,112.262,220.285,112.01299999999999,208.93,110.86200000000001,252.90200000000002,112.061,231.083,115.846,198.084,111.789,246.43,95.5,89.697,95.67299999999999,206.68200000000002,102.42200000000001,114.351,120.542,207.602,126.399,183.514,109.68700000000001,170.887,113.354,139.52200000000002,119.257,209.285,120.34299999999999,126.464,124.09,86.76899999999999,123.704,255.673,122.212,215.91400000000002,122.156,206.19299999999998,132.766,92.566,127.931,72.946,129.615,48.053000000000004,124.666,115.994,141.438,216.329,134.442,252.032,142.445,99.37100000000001,138.025,130.821,135.75,110.507,139.634,232.53799999999998,135.577,70.047,146.737,222.22799999999998,147.191,234.34099999999998,143.07399999999998,171.99099999999999,143.059,140.734,143.004,214.236,144.516,78.277,143.639,205.958,151.14,264.991,152.939,83.863,150.259,199.563,144.313,136.27100000000002,149.321,289.315,159.047,118.758,157.265,190.56599999999997,155.387,257.012,151.626,187.50400000000002,163.12,252.021,162.19,245.747,167.511,276.253,163.084,267.436,162.726,105.86,161.984,129.931,173.239,221.69,175.623,109.02799999999999,169.00599999999997,201.025,174.96099999999998,123.01899999999999,174.175,106.23,176.97,92.844,179.537,253.65200000000002,177.88099999999997,99.40799999999999,180.79,115.20200000000001,187.115,246.65099999999998,131.253,127.57600000000001,161.878,114.98299999999999,110.551,83.89200000000001,158.996,232.674,128.207,261.356,170.81799999999998
193.75,775.0,,117.148,87.929,190.577,107.73,126.402,108.463,36.727,112.395,220.33599999999998,112.083,208.90400000000002,110.83,252.88099999999997,112.095,231.101,115.79799999999999,198.018,111.874,246.53599999999997,95.477,89.68,95.664,206.69299999999998,102.36200000000001,114.391,120.53,207.562,126.39,183.549,109.537,170.827,113.21700000000001,139.596,119.243,209.335,120.508,126.506,124.065,86.774,123.708,255.44,122.23100000000001,215.93099999999998,122.303,206.183,132.764,92.61399999999999,127.991,73.00399999999999,129.619,47.817,124.89200000000001,116.12100000000001,141.454,216.342,134.46,251.937,142.55,99.48299999999999,137.934,130.812,135.732,110.50299999999999,139.631,232.524,135.59799999999998,70.145,146.713,222.28799999999998,147.123,234.33599999999998,143.082,171.868,143.072,140.678,143.04399999999998,214.169,144.469,78.262,143.594,205.977,151.129,264.939,152.916,83.676,150.243,199.528,144.346,136.291,149.361,289.389,159.028,118.77799999999999,157.27100000000002,190.567,155.305,256.98400000000004,151.713,187.484,163.123,251.97799999999998,162.186,245.80599999999998,167.43400000000003,276.314,163.106,267.566,162.694,105.86,161.977,130.042,173.155,221.69299999999998,175.544,108.99700000000001,169.076,200.96900000000002,175.005,123.08,174.247,106.24600000000001,176.86,92.853,179.701,253.62900000000002,177.702,99.42399999999999,180.737,115.177,186.85,246.697,131.262,127.619,161.909,115.02,110.535,83.911,159.097,232.646,128.21200000000002,261.282,170.797
194.0,776.0,,117.15899999999999,87.874,190.55900000000003,107.679,126.35,108.461,36.615,112.412,220.12900000000002,112.087,208.84799999999998,110.78200000000001,252.924,112.145,231.11700000000002,115.801,198.09900000000002,111.83200000000001,246.358,95.51299999999999,89.73100000000001,95.704,206.674,102.306,114.39399999999999,120.537,207.55200000000002,126.415,183.472,109.573,170.761,113.105,139.516,119.287,209.472,120.57600000000001,126.509,124.102,86.772,123.639,254.856,122.141,215.946,122.262,206.18599999999998,132.84799999999998,92.647,127.93700000000001,73.008,129.64600000000002,47.886,124.852,116.09100000000001,141.476,216.378,134.46200000000002,251.993,142.516,99.704,137.718,130.819,135.80100000000002,110.50200000000001,139.64,233.0,136.0,70.12899999999999,146.713,222.34599999999998,147.129,234.352,143.099,172.565,143.017,140.683,143.082,214.22799999999998,144.466,78.185,143.638,205.987,151.105,264.994,152.856,83.574,150.233,199.542,144.351,136.356,149.38299999999998,289.418,158.988,118.83,157.22,190.579,155.438,256.92,151.589,187.46400000000003,163.111,251.965,162.232,245.832,167.37599999999998,276.27099999999996,163.118,267.654,162.635,105.82,161.967,129.889,173.196,221.733,175.54,108.956,169.095,201.011,175.00599999999997,123.14200000000001,174.333,106.215,176.75400000000002,92.898,179.75400000000002,253.438,177.804,99.302,180.75599999999997,115.135,186.674,246.715,131.26,127.54799999999999,161.984,115.038,110.55799999999999,83.89399999999999,159.186,232.642,128.157,261.276,170.887
194.25,777.0,,117.18,87.855,190.528,107.598,126.459,108.448,,,219.997,112.147,208.85299999999998,110.825,252.87400000000002,112.281,231.09,115.789,198.049,111.844,246.317,95.516,89.787,95.713,206.72099999999998,102.318,114.41799999999999,120.551,207.53,126.32799999999999,183.59900000000002,109.53399999999999,170.787,112.99799999999999,139.512,119.311,209.426,120.71,126.441,124.171,86.815,123.62200000000001,254.1,122.06700000000001,215.782,122.18700000000001,206.24599999999998,132.803,92.689,127.945,72.937,129.615,47.997,124.785,115.95100000000001,141.464,216.511,134.517,251.942,142.46,99.78,137.735,130.827,135.816,110.509,139.648,232.585,135.597,70.066,146.695,222.403,147.04,234.34,143.02700000000002,172.095,143.07299999999998,140.65200000000002,143.123,214.22400000000002,144.444,78.172,143.60299999999998,205.96599999999998,151.097,264.94599999999997,152.835,83.419,150.292,199.535,144.368,136.369,149.35399999999998,289.466,158.997,118.868,157.22899999999998,190.479,155.499,257.105,151.737,187.35,163.02700000000002,251.916,162.306,245.845,167.37599999999998,276.226,163.129,267.72900000000004,162.496,105.807,161.94299999999998,129.784,173.13099999999997,221.57,175.627,108.96700000000001,169.067,201.00599999999997,175.005,123.156,174.34599999999998,106.3,176.655,93.064,179.834,253.665,177.74099999999999,99.30799999999999,180.74,115.104,186.75599999999997,246.707,131.296,127.50299999999999,162.013,115.125,110.559,83.853,159.274,232.615,128.13299999999998,261.32099999999997,170.769
194.5,778.0,,117.244,87.779,190.377,107.463,126.402,108.449,,,220.178,112.234,208.81,110.936,252.898,112.294,231.032,115.75399999999999,198.09599999999998,111.818,246.34099999999998,95.416,89.81200000000001,95.73299999999999,206.695,102.421,114.381,120.523,207.516,126.229,183.58,109.45200000000001,170.62099999999998,112.927,139.51,119.23,209.47,120.859,126.42,124.14399999999999,86.795,123.654,253.685,122.09,215.762,122.163,206.33700000000002,132.755,92.693,127.881,72.939,129.662,47.917,124.751,115.869,141.477,216.544,134.621,251.896,142.499,99.755,137.747,130.868,135.80700000000002,110.48700000000001,139.64,232.61599999999999,135.773,70.074,146.539,,,234.395,143.047,172.15200000000002,143.16899999999998,140.569,143.172,214.169,144.399,78.28,143.588,205.959,151.136,264.909,152.81799999999998,83.304,150.291,199.662,144.325,136.435,149.366,289.52099999999996,159.02100000000002,118.87899999999999,157.22,190.56099999999998,155.461,257.13,151.692,187.335,163.109,251.88400000000001,162.253,245.824,167.33900000000003,276.23900000000003,163.138,267.779,162.534,105.866,161.914,129.658,173.205,221.59799999999998,175.662,108.94,169.132,201.076,174.986,123.189,174.459,106.387,176.669,93.055,179.82299999999998,253.667,177.954,99.303,180.66099999999997,114.934,186.628,246.725,131.295,127.446,161.886,115.213,110.51,83.90100000000001,159.279,232.58900000000003,128.14700000000002,261.387,170.755
194.75,779.0,,117.17399999999999,87.76100000000001,190.27200000000002,107.405,126.43799999999999,108.398,,,220.252,112.27,208.877,110.98,252.903,112.32,231.02200000000002,115.764,198.074,111.84,246.37400000000002,95.30799999999999,89.80799999999999,95.72399999999999,206.703,102.416,114.359,120.57,207.484,126.169,183.56400000000002,109.488,170.64700000000002,112.759,139.509,119.234,209.43400000000003,120.988,126.404,124.12200000000001,86.848,123.556,253.44099999999997,122.06200000000001,215.703,122.14,206.343,132.711,92.706,127.88,72.955,129.67600000000002,48.006,124.65299999999999,115.774,141.54399999999998,216.56900000000002,134.628,251.89700000000002,142.421,99.779,137.767,130.87,135.80100000000002,110.51,139.642,232.639,135.814,70.008,146.496,,,234.373,143.031,172.87,142.975,140.594,143.213,214.042,144.375,78.1,143.618,205.963,151.116,264.895,152.77700000000002,83.19,150.287,199.585,144.31799999999998,136.468,149.43200000000002,289.528,159.012,118.883,157.173,190.725,155.377,257.121,151.594,187.25599999999997,163.004,251.82299999999998,162.315,245.851,167.308,276.242,163.102,267.858,162.534,105.86,161.87,129.681,173.245,221.611,175.708,108.959,169.268,201.044,175.02700000000002,123.163,174.50099999999998,106.47200000000001,176.7,93.15899999999999,179.858,253.623,177.957,99.182,180.771,114.88600000000001,186.43400000000003,246.75900000000001,131.29,127.421,161.843,115.171,110.52,83.943,159.345,232.57299999999998,128.14700000000002,261.415,170.699
195.0,780.0,,117.184,87.74600000000001,190.291,107.355,126.426,108.329,,,220.253,112.322,208.94400000000002,111.059,252.859,112.26799999999999,231.05900000000003,115.759,198.074,111.81700000000001,246.417,95.227,89.771,95.742,206.65599999999998,102.38799999999999,114.323,120.662,207.515,126.03,183.593,109.464,170.62900000000002,112.70200000000001,139.496,119.184,209.41,121.075,126.428,124.055,86.902,123.491,253.40599999999998,122.088,215.639,122.102,206.357,132.68,92.75,127.917,72.96600000000001,129.637,48.107,124.479,115.65299999999999,141.558,216.595,134.645,251.87400000000002,142.417,99.859,137.773,130.892,135.80100000000002,110.44,139.67,232.653,135.713,70.107,146.66,,,234.358,143.018,,,140.645,143.19899999999998,214.113,144.363,78.247,143.559,205.959,151.141,264.772,152.77700000000002,83.071,150.27100000000002,199.592,144.236,136.461,149.457,289.55400000000003,158.97799999999998,118.833,157.208,190.75799999999998,155.317,257.069,151.7,187.253,162.936,251.738,162.382,245.88,167.298,276.278,163.079,267.97,162.55100000000002,105.876,161.839,129.57399999999998,173.36,221.665,175.667,108.915,169.35299999999998,201.08900000000003,175.02700000000002,123.227,174.613,106.486,176.602,93.14,179.907,253.787,177.96200000000002,99.162,180.697,114.806,186.215,246.747,131.29399999999998,127.509,162.03,115.124,110.531,83.991,159.412,232.49,128.07399999999998,261.478,170.771
195.25,781.0,,117.24,87.743,190.253,107.339,126.48899999999999,108.26899999999999,,,220.11,112.31,208.926,111.102,252.817,112.27,231.05,115.788,198.023,111.845,246.399,95.182,89.73,95.79899999999999,206.668,102.31,114.375,120.70100000000001,207.517,125.90100000000001,183.678,109.456,170.604,112.70299999999999,139.507,119.209,209.41299999999998,121.074,126.37100000000001,123.919,86.958,123.382,253.298,122.02,215.628,122.133,206.292,132.639,92.792,127.85600000000001,72.936,129.597,47.931000000000004,124.542,,,216.61,134.65,251.71599999999998,142.467,99.917,137.80700000000002,130.868,135.841,110.42,139.667,232.696,135.709,70.12899999999999,146.809,,,234.40400000000002,143.056,,,140.685,143.191,214.09,144.286,78.24600000000001,143.55,205.924,151.161,264.83299999999997,152.773,83.085,150.251,199.581,144.275,136.501,149.491,289.501,159.02100000000002,118.82,157.165,190.71900000000002,155.275,256.85,151.162,187.233,162.951,251.734,162.308,245.915,167.234,276.301,163.049,268.04200000000003,162.529,105.917,161.811,129.519,173.483,221.59400000000002,175.766,108.92,169.377,201.18599999999998,175.011,123.348,174.65099999999998,106.43700000000001,176.388,93.166,179.861,253.732,178.03,99.064,180.657,114.79,186.16299999999998,246.706,131.297,127.397,161.935,115.19200000000001,110.53399999999999,83.99,159.541,232.511,128.056,261.461,170.75
195.5,782.0,,117.219,87.738,190.22,107.339,126.50299999999999,108.391,,,220.27900000000002,112.36,208.919,111.12200000000001,252.88299999999998,112.25,231.05,115.774,197.97299999999998,111.96700000000001,246.488,95.211,89.67299999999999,95.734,206.665,102.23899999999999,114.374,120.632,207.48,125.902,183.72,109.669,170.63,112.796,139.469,119.088,209.459,121.303,126.336,123.821,87.052,123.368,253.232,122.061,215.577,122.185,206.185,132.666,92.87799999999999,127.806,72.99600000000001,129.585,48.196999999999996,124.49799999999999,115.555,141.463,216.68400000000003,134.692,251.562,142.452,100.113,137.71,130.90200000000002,135.833,110.429,139.69,232.67,135.688,70.06,146.733,,,234.454,143.039,,,140.694,143.253,214.037,144.264,78.449,143.451,205.91299999999998,151.19899999999998,264.78700000000003,152.8,83.006,150.244,199.47799999999998,144.314,136.486,149.5,289.522,159.023,118.87200000000001,157.197,190.77,155.305,256.78,151.128,187.199,162.91899999999998,251.81,162.179,245.919,167.15900000000002,276.238,163.04,268.067,162.539,105.956,161.77200000000002,129.685,173.394,221.53,175.84900000000002,108.90899999999999,169.37599999999998,201.12599999999998,175.114,123.376,174.733,106.40100000000001,176.37,93.15100000000001,179.94400000000002,253.71400000000003,178.06900000000002,98.96,180.727,114.728,185.78099999999998,246.71400000000003,131.289,127.353,162.056,115.10700000000001,110.449,83.95700000000001,159.649,232.47099999999998,128.012,261.522,171.033
