TimesH,Frame,NoMissing,0,0,2,2,4,4,6,6,14,14,15,15,17,17,21,21,26,26,27,27,29,29,30,30,32,32,37,37,38,38,39,39,41,41,42,42,44,44,47,47,48,48,52,52,55,55,56,56,58,58,65,65,66,66,67,67,70,70,74,74,83,83,85,85,86,86,87,87,88,88,93,93,104,104,259,259,284,284,285,285,288,288,289,289,291,291,295,295,296,296,298,298,300,300,303,303,304,304,311,311,316,316,317,317,318,318,319,319,320,320,321,321,322,322,325,325,329,329,333,333,339,339,342,342,344,344,347,347,349,349,350,350,354,354,356,356,359,359,360,360,375,375,517,517,694,694,717,717,946,946
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
3.25,13.0,,190.489,150.635,101.501,149.78,156.565,149.131,29.445999999999998,148.493,175.923,147.178,62.521,148.17600000000002,36.406,160.095,91.131,157.69,201.701,154.675,161.763,155.971,184.389,155.208,66.457,154.969,149.226,166.12099999999998,110.015,165.02599999999998,209.265,163.694,67.256,165.16299999999998,197.945,163.882,177.97299999999998,162.901,82.81200000000001,161.25799999999998,59.13,161.401,166.354,173.426,192.896,171.667,218.571,170.895,157.066,170.021,96.084,169.69299999999998,99.54700000000001,180.92,42.245,182.72299999999998,195.171,179.984,151.946,179.87599999999998,173.98,177.767,162.441,189.919,47.56,188.601,87.007,186.79,119.102,187.217,205.75599999999997,184.34099999999998,131.231,184.738,197.389,193.94400000000002,82.227,92.28200000000001,65.725,109.92,73.242,108.096,59.736000000000004,107.76299999999999,82.83200000000001,105.324,213.428,104.947,91.375,102.45700000000001,103.382,102.36399999999999,52.43899999999999,119.757,157.945,118.654,200.07,114.455,82.24700000000001,114.86,160.482,111.257,70.84100000000001,127.10600000000001,188.862,125.33200000000001,84.18799999999999,125.165,77.885,125.633,155.881,124.964,72.773,121.154,38.402,123.806,205.393,119.78200000000001,153.85,136.627,87.088,134.028,184.579,131.555,166.145,130.471,47.233000000000004,130.128,186.18900000000002,143.755,41.316,143.18200000000002,91.336,143.22899999999998,160.92700000000002,141.053,45.802,142.19799999999998,208.83599999999998,137.94799999999998,59.451,138.942,55.022,168.382,,,,,,,,
3.5,14.0,,190.55599999999998,150.624,101.665,149.62,156.57,149.054,29.343000000000004,148.642,175.981,147.16,62.538000000000004,148.165,36.424,160.096,91.06,157.697,201.722,154.686,161.751,155.966,184.34599999999998,155.247,66.389,154.951,149.236,166.104,110.036,165.01,209.313,163.66,67.241,165.09099999999998,198.02200000000002,163.899,177.96400000000003,162.96,82.837,161.30100000000002,59.1,161.36700000000002,166.43099999999998,173.321,192.912,171.625,218.625,170.907,156.997,169.963,96.09,169.637,99.524,180.90400000000002,42.17,182.77,195.165,179.947,151.84799999999998,180.114,174.035,177.72400000000002,162.491,189.925,47.63,188.635,87.029,186.821,119.09299999999999,187.18599999999998,205.824,184.31400000000002,131.208,184.748,197.421,193.933,82.289,92.381,65.598,109.83200000000001,73.257,108.072,59.808,107.802,82.90100000000001,105.331,213.433,104.89299999999999,91.39200000000001,102.359,103.37899999999999,102.228,52.443000000000005,119.719,157.982,118.634,200.17,114.54299999999999,82.193,114.815,160.496,111.3,70.803,127.12700000000001,188.93200000000002,125.302,83.796,125.82,77.899,125.574,155.912,124.93,72.782,121.113,38.427,123.727,205.403,119.616,153.92700000000002,136.38299999999998,87.08,133.965,184.674,131.528,166.146,130.363,47.101000000000006,130.116,186.176,143.78,41.312,143.165,91.36200000000001,143.19899999999998,160.945,140.967,45.79,142.16899999999998,208.882,137.891,59.463,138.925,55.013999999999996,168.378,,,,,,,,
3.75,15.0,,190.66400000000002,150.624,101.611,149.584,156.528,149.09,29.266,148.542,176.03799999999998,147.143,62.483000000000004,148.238,36.427,160.082,91.15899999999999,157.582,201.735,154.683,161.757,155.957,184.335,155.269,66.429,154.937,149.24200000000002,166.06400000000002,110.025,165.003,209.41400000000002,163.658,67.23100000000001,165.106,198.051,163.90900000000002,177.989,162.964,82.84700000000001,161.33100000000002,59.122,161.374,166.459,173.292,192.955,171.584,218.622,170.933,156.967,169.903,96.07700000000001,169.612,99.50299999999999,180.85,42.236999999999995,182.643,195.16099999999997,179.947,151.787,180.329,174.09099999999998,177.666,162.565,189.889,47.614,188.618,87.021,186.833,119.116,187.16299999999998,205.892,184.28900000000002,131.335,184.683,197.455,193.919,82.325,92.163,65.54,109.742,73.24,108.035,59.746,107.743,82.84700000000001,105.265,213.394,104.851,91.368,102.229,103.40100000000001,102.161,52.361999999999995,119.663,158.016,118.70200000000001,200.34099999999998,114.5,82.25,114.81299999999999,160.517,111.15100000000001,70.766,127.14200000000001,188.99900000000002,125.31200000000001,83.696,125.81200000000001,77.904,125.64,155.89600000000002,124.94200000000001,72.745,121.084,38.372,123.766,205.489,119.551,153.887,136.451,87.09200000000001,133.929,184.61700000000002,131.505,166.132,130.32399999999998,47.19,130.05700000000002,186.142,143.697,41.31399999999999,143.156,91.406,143.165,160.95,140.91899999999998,45.773999999999994,142.111,208.87900000000002,137.842,59.453,138.869,55.036,168.33599999999998,,,,,,,,
4.0,16.0,,190.757,150.614,101.824,149.417,156.608,149.031,29.09,148.504,176.02900000000002,147.13299999999998,62.488,148.215,36.461,160.071,91.225,157.50799999999998,201.72299999999998,154.63,161.80700000000002,155.915,184.285,155.321,66.439,154.928,149.249,166.035,110.09899999999999,165.03,209.46,163.675,67.22399999999999,165.075,198.02700000000002,163.94099999999997,178.0,162.95600000000002,82.898,161.33,59.056000000000004,161.339,166.483,173.24400000000003,192.957,171.604,218.574,170.97299999999998,156.988,169.915,96.071,169.585,99.512,180.83900000000003,42.17,182.641,195.141,179.896,151.85399999999998,180.15,174.092,177.697,162.59799999999998,189.899,47.523,188.53099999999998,86.98899999999999,186.857,119.115,187.148,205.894,184.233,131.391,184.701,197.47099999999998,193.924,82.244,92.1,65.514,109.696,73.232,108.01799999999999,59.707,107.73899999999999,82.84899999999999,105.285,213.389,104.829,91.435,102.148,103.40700000000001,102.025,52.354,119.598,158.006,118.647,200.373,114.491,82.257,114.788,160.434,111.06700000000001,70.715,127.141,189.312,125.346,83.637,125.869,77.888,125.60700000000001,155.964,124.91799999999999,72.619,121.068,38.36,123.68299999999999,205.86,119.55,153.878,136.431,87.101,133.868,184.705,131.47299999999998,166.15200000000002,130.308,47.193000000000005,130.04399999999998,186.112,143.638,41.25,143.153,91.381,143.151,160.96200000000002,140.838,45.763000000000005,142.109,208.78400000000002,137.798,59.431999999999995,138.891,55.0,168.407,,,,,,,,
4.25,17.0,,190.96599999999998,150.583,101.861,149.422,156.66299999999998,148.968,29.096,148.455,176.05599999999998,147.101,62.577,148.247,36.547,159.996,91.27,157.48,201.761,154.627,161.828,155.85,184.331,155.365,66.447,154.92700000000002,149.252,166.00400000000002,110.07700000000001,164.99599999999998,209.53,163.628,67.205,165.032,198.062,163.945,178.016,163.005,82.897,161.338,59.056000000000004,161.329,166.49400000000003,173.145,192.995,171.56,218.62400000000002,170.926,157.043,169.898,96.085,169.595,99.554,180.832,42.184,182.65900000000002,195.166,179.86900000000003,151.863,180.171,174.03,177.685,162.639,189.90900000000002,47.589,188.518,86.902,186.84400000000002,119.139,187.207,205.926,184.24,131.44899999999998,184.679,197.49599999999998,193.91,82.12200000000001,91.958,65.408,109.80799999999999,73.24600000000001,108.016,59.611000000000004,107.57,82.811,105.245,213.46099999999998,104.823,91.488,102.13600000000001,103.40899999999999,101.867,52.401,119.539,158.017,118.633,200.27599999999998,114.43700000000001,82.34200000000001,114.77799999999999,160.409,110.99,70.704,127.079,189.22299999999998,125.205,83.178,126.335,77.969,125.70299999999999,155.967,124.92299999999999,72.703,120.99799999999999,38.312,123.68,205.895,119.509,153.993,136.259,87.102,133.833,184.799,131.424,166.166,130.194,47.188,130.05700000000002,186.111,143.533,41.295,143.13299999999998,91.387,143.114,161.036,140.864,45.743,142.09,208.77,137.909,59.441,138.938,55.021,168.428,43.596000000000004,163.139,,,,,,
4.5,18.0,,191.24099999999999,150.553,101.81,149.31799999999998,156.609,149.009,29.096,148.405,176.07,147.105,62.641999999999996,148.282,36.553000000000004,159.959,91.134,157.497,201.74900000000002,154.649,161.838,155.892,184.36,155.384,66.39699999999999,154.924,149.248,166.00599999999997,110.111,164.99200000000002,209.484,163.636,67.192,164.997,198.06799999999998,163.90400000000002,178.02599999999998,162.984,82.891,161.33700000000002,59.038000000000004,161.315,166.497,173.12900000000002,193.00900000000001,171.525,218.602,170.898,156.92700000000002,169.90400000000002,96.09200000000001,169.55599999999998,99.55799999999999,180.83900000000003,42.2,182.574,195.12900000000002,179.812,151.868,180.141,174.019,177.666,162.666,189.864,47.626000000000005,188.49200000000002,86.869,186.88299999999998,119.165,187.234,205.94799999999998,184.232,131.401,184.642,197.515,193.919,82.085,92.241,65.308,109.8,73.238,108.00200000000001,59.492,107.479,82.79700000000001,105.238,213.558,104.802,91.48,102.309,103.34899999999999,101.931,52.202,119.463,158.055,118.647,200.42,114.345,82.12299999999999,114.82600000000001,160.47299999999998,111.069,70.667,127.00399999999999,189.29,125.197,83.285,126.20700000000001,77.954,125.706,156.013,124.86200000000001,72.668,121.03299999999999,38.27,123.647,205.99400000000003,119.542,154.09,136.189,87.08,133.809,184.78799999999998,131.412,166.19299999999998,130.155,47.108000000000004,130.056,186.08900000000003,143.457,41.248999999999995,143.154,91.389,143.086,161.132,140.861,45.733000000000004,142.10399999999998,208.794,137.82299999999998,59.453,138.925,55.026,168.354,43.856,162.925,,,,,,
4.75,19.0,,191.327,150.575,101.618,149.48,156.58100000000002,149.019,29.136,148.466,176.05599999999998,147.13,62.785,148.173,36.51,159.986,91.21799999999999,157.405,201.735,154.616,161.803,155.891,184.39700000000002,155.412,66.404,154.891,149.279,165.981,110.064,164.979,209.572,163.641,67.188,164.96,198.13099999999997,163.92,178.05200000000002,163.019,82.889,161.349,58.982,161.311,166.532,173.084,193.02700000000002,171.537,218.638,170.933,156.938,169.90200000000002,96.181,169.53,99.55,180.833,42.163999999999994,182.62599999999998,195.14,179.767,151.906,179.99200000000002,173.97099999999998,177.644,162.747,189.94,47.593,188.537,86.95,186.956,119.094,187.226,205.976,184.247,131.434,184.683,197.545,193.895,82.098,92.162,65.102,109.796,73.212,108.01100000000001,59.461999999999996,107.556,82.78299999999999,105.25200000000001,213.65400000000002,104.825,91.39,102.31,103.336,101.897,52.21,119.59100000000001,158.048,118.72200000000001,200.48,114.43700000000001,82.025,114.71,160.564,111.027,70.628,126.98700000000001,189.271,125.182,83.226,126.178,77.984,125.68,155.99,124.79299999999999,72.641,120.98299999999999,38.288000000000004,123.57,206.05700000000002,119.539,154.105,136.243,87.06700000000001,133.83700000000002,184.764,131.391,166.18200000000002,130.118,47.034,130.047,186.12599999999998,143.517,41.246,143.148,91.368,143.075,161.046,140.812,45.766000000000005,142.05,208.71400000000003,137.68,59.448,138.916,55.015,168.392,43.805,163.028,,,,,,
5.0,20.0,,191.47,150.537,101.85799999999999,149.31,156.715,148.903,29.129,148.42,176.088,147.127,62.852,148.113,36.567,159.95,91.135,157.447,201.794,154.644,161.736,155.91299999999998,184.44099999999997,155.359,66.395,154.874,149.28,165.968,110.02600000000001,164.952,209.627,163.643,67.181,164.916,198.102,163.85,178.07,163.04399999999998,82.86200000000001,161.311,58.906000000000006,161.314,166.56900000000002,173.05200000000002,193.019,171.541,218.636,170.958,156.726,169.935,96.166,169.50900000000001,99.539,180.858,42.163999999999994,182.67,195.15099999999998,179.769,151.922,179.983,174.032,177.637,162.75799999999998,189.93900000000002,47.489,188.49599999999998,86.83200000000001,186.97400000000002,119.103,187.21900000000002,206.016,184.25599999999997,131.442,184.635,197.55,193.891,82.084,92.012,65.09899999999999,109.811,73.205,107.978,59.513000000000005,107.493,82.729,105.259,213.72099999999998,104.745,91.40299999999999,102.464,103.319,101.86,52.276,119.671,158.034,118.71600000000001,200.615,114.255,81.846,114.76299999999999,160.69,111.0,70.545,127.02799999999999,189.51,125.169,83.36,125.98100000000001,77.946,125.698,156.01,124.78399999999999,72.635,120.99,38.222,123.59200000000001,205.93400000000003,119.575,154.02200000000002,136.249,87.06700000000001,133.81,184.735,131.31,166.171,130.08,47.11,130.011,186.114,143.447,41.233999999999995,143.14,91.391,143.04399999999998,161.035,140.757,45.748000000000005,142.047,208.84,137.705,59.446000000000005,138.91,54.983999999999995,168.37099999999998,43.788000000000004,163.04399999999998,,,,,,
5.25,21.0,,191.521,150.52100000000002,101.867,149.261,156.569,149.003,29.244,148.498,176.063,147.105,62.916000000000004,148.07299999999998,36.543,159.941,91.11,157.405,201.812,154.649,161.718,155.881,184.48,155.326,66.368,154.84799999999998,149.255,165.968,109.98899999999999,164.93400000000003,209.67700000000002,163.634,67.142,164.84799999999998,198.075,163.84,178.067,163.088,82.863,161.379,58.903999999999996,161.326,166.63,172.97799999999998,193.062,171.53799999999998,218.71,170.945,156.69799999999998,169.972,96.085,169.55,99.569,180.821,42.11600000000001,182.75400000000002,195.13099999999997,179.753,151.944,180.013,174.013,177.54,162.721,189.97099999999998,47.57,188.505,86.941,187.06400000000002,119.08200000000001,187.239,206.053,184.265,131.417,184.674,197.576,193.873,81.992,91.935,65.225,109.82700000000001,73.23100000000001,107.941,59.73,107.601,82.755,105.445,213.797,104.685,91.39200000000001,102.354,103.32,101.883,52.238,119.65799999999999,158.054,118.728,200.482,114.354,81.898,114.869,160.687,110.93700000000001,70.525,127.02799999999999,189.65599999999998,125.041,83.56200000000001,125.73899999999999,77.957,125.694,156.01,124.85799999999999,72.63600000000001,121.072,38.218,123.59700000000001,205.99200000000002,119.448,153.945,136.225,87.042,133.795,184.782,131.293,166.22799999999998,129.964,46.993,130.002,186.15099999999998,143.487,41.233999999999995,143.136,91.387,143.059,161.153,140.789,45.731,142.028,208.824,138.015,59.45,138.91899999999998,55.023,168.66099999999997,43.751000000000005,163.091,,,,,,
5.5,22.0,,191.54,150.529,101.829,149.343,156.566,148.997,29.06,148.379,176.093,147.055,62.923,148.071,36.537,159.89600000000002,91.074,157.406,201.826,154.627,161.757,155.887,184.475,155.289,66.35,154.835,149.25,165.937,110.06700000000001,164.947,209.695,163.67700000000002,67.113,164.84400000000002,198.113,163.782,178.088,163.071,82.87200000000001,161.311,58.888999999999996,161.317,166.68400000000003,172.84900000000002,193.077,171.518,218.755,170.88299999999998,156.756,169.946,96.038,169.53900000000002,99.56200000000001,180.857,42.099,182.74900000000002,195.109,179.642,151.93200000000002,180.033,174.109,177.50799999999998,162.773,190.00599999999997,47.549,188.497,86.74,187.03099999999998,119.10700000000001,187.19799999999998,206.042,184.25400000000002,131.44799999999998,184.688,197.60299999999998,193.86900000000003,81.888,91.94,65.517,109.69,73.245,108.00299999999999,59.745,107.615,82.79299999999999,105.48100000000001,213.845,104.611,91.551,102.19200000000001,103.32700000000001,101.885,52.235,119.671,158.036,118.68799999999999,200.648,114.624,81.906,114.725,160.804,110.978,70.47399999999999,126.992,189.915,125.052,83.443,125.954,77.952,125.686,156.082,124.76,72.503,120.925,38.176,123.583,206.05200000000002,119.396,153.923,136.2,87.045,133.828,184.775,131.24,166.21,129.843,46.905,129.952,186.15900000000002,143.5,41.16,143.162,91.475,143.071,160.967,140.657,45.706,142.039,208.833,137.986,59.449,138.921,55.165,169.658,43.864,163.042,,,,,,
5.75,23.0,,191.615,150.546,101.73299999999999,149.471,156.57399999999998,148.92600000000002,28.951999999999998,148.299,176.083,147.063,62.963,148.001,36.556,159.904,91.037,157.401,201.84,154.683,161.832,155.86,184.521,155.339,66.32,154.85,149.25799999999998,165.94400000000002,110.06700000000001,164.947,209.736,163.7,67.085,164.817,198.125,163.747,178.102,163.085,82.897,161.292,58.891000000000005,161.314,166.729,172.887,193.107,171.52900000000002,218.74200000000002,170.90900000000002,156.89,169.88299999999998,96.193,169.472,99.565,180.854,42.137,182.71900000000002,195.127,179.645,151.937,180.05700000000002,174.00599999999997,177.482,162.783,189.98,47.45399999999999,188.48,87.02600000000001,187.118,119.14399999999999,187.21099999999998,206.079,184.265,131.371,184.672,197.613,193.859,81.852,92.00200000000001,65.491,109.666,73.257,107.97200000000001,59.637,107.573,82.80799999999999,105.56200000000001,213.80900000000003,104.44200000000001,91.634,102.26100000000001,103.319,101.815,52.181999999999995,119.677,158.009,118.741,200.584,114.4,82.055,114.80799999999999,160.769,110.90799999999999,70.443,127.042,189.91099999999997,125.04,83.634,125.67399999999999,78.015,125.70100000000001,156.096,124.71,72.53,120.789,38.096,123.59700000000001,206.0,119.351,154.037,136.225,87.054,133.81,184.747,131.2,166.206,129.88299999999998,46.873999999999995,129.953,186.112,143.559,41.121,143.16299999999998,91.427,143.056,160.905,140.563,45.705,141.97799999999998,208.766,137.882,59.453,138.859,55.181000000000004,169.90099999999998,43.856,162.96200000000002,,,,,,
6.0,24.0,,191.82299999999998,150.524,101.84299999999999,149.379,156.452,149.047,29.028000000000002,148.313,176.108,147.045,62.974,148.014,36.559,159.843,91.037,157.344,201.827,154.704,161.821,155.91299999999998,184.576,155.343,66.273,154.88,149.234,165.922,110.084,164.938,209.726,163.704,67.079,164.808,198.222,163.77100000000002,178.112,163.14700000000002,82.90899999999999,161.33700000000002,58.887,161.32399999999998,166.736,172.93200000000002,193.137,171.49099999999999,218.78900000000002,170.847,156.868,169.829,96.051,169.519,99.57,180.88400000000001,42.093,182.75599999999997,195.128,179.579,151.96200000000002,179.968,174.011,177.47799999999998,162.782,190.0,47.442,188.503,87.135,187.166,119.139,187.197,206.092,184.28099999999998,131.43,184.609,197.602,193.86900000000003,81.795,92.07799999999999,65.457,109.742,73.178,107.991,59.678999999999995,107.67299999999999,82.84700000000001,105.557,213.847,104.36399999999999,91.65299999999999,102.01700000000001,103.385,101.806,52.221000000000004,119.675,158.062,118.905,200.757,114.465,82.065,114.818,160.781,110.934,70.42,127.03299999999999,190.055,125.00299999999999,83.89,125.43,77.985,125.73299999999999,156.077,124.625,72.607,120.89200000000001,38.073,123.66,206.00900000000001,119.54899999999999,154.028,136.203,87.02600000000001,133.74200000000002,184.78,131.172,166.178,129.911,46.766999999999996,129.964,186.142,143.535,41.158,143.164,91.40299999999999,143.063,160.887,140.49,45.7,141.98,208.859,137.843,59.442,138.85399999999998,55.003,169.37,43.971000000000004,162.847,,,,,,
6.25,25.0,,191.958,150.52200000000002,101.87700000000001,149.17700000000002,156.474,149.036,28.945,148.33700000000002,176.125,147.037,63.028999999999996,147.945,36.583,159.844,91.023,157.303,201.834,154.69799999999998,161.819,155.855,184.608,155.378,66.317,154.869,149.249,165.898,110.069,164.915,209.74,163.67600000000002,67.084,164.81,198.247,163.764,178.11599999999999,163.137,82.89399999999999,161.361,58.924,161.297,166.771,172.917,193.138,171.47099999999998,218.845,170.894,156.93200000000002,169.888,96.206,169.46,99.52799999999999,180.907,42.119,182.666,195.09400000000002,179.58,151.97799999999998,179.98,174.03799999999998,177.467,162.759,190.03900000000002,47.43600000000001,188.477,87.081,187.18200000000002,119.198,187.15900000000002,206.13400000000001,184.278,131.424,184.53400000000002,197.578,193.885,81.806,92.27600000000001,65.50399999999999,109.65899999999999,73.191,107.921,59.735,107.662,82.876,105.615,213.995,104.36200000000001,91.637,101.986,103.41,101.845,52.22,119.73200000000001,158.07,118.844,200.833,114.444,81.984,114.811,160.83700000000002,111.00299999999999,70.391,127.027,190.06,124.98200000000001,84.044,125.15899999999999,77.994,125.756,156.08700000000002,124.62,72.706,120.984,38.031,123.65700000000001,205.96599999999998,119.54700000000001,154.048,136.154,87.008,133.714,184.87599999999998,131.158,166.17700000000002,129.92600000000002,46.481,130.009,186.113,143.389,41.257,143.159,91.40100000000001,143.035,160.882,140.424,45.706,141.987,208.831,137.766,59.433,138.85399999999998,55.136,169.78599999999997,43.8,162.857,,,,,,
6.5,26.0,,191.89700000000002,150.509,101.956,149.186,156.41899999999998,149.064,29.166,148.387,176.158,147.015,63.053999999999995,147.925,36.559,159.84799999999998,91.024,157.227,201.861,154.689,161.80100000000002,155.893,184.61900000000003,155.379,66.314,154.882,149.251,165.864,110.061,164.91099999999997,209.739,163.689,67.09100000000001,164.782,198.24599999999998,163.797,178.108,163.078,82.896,161.35399999999998,58.917,161.291,166.767,172.896,193.114,171.449,218.90599999999998,170.89700000000002,156.964,169.842,96.209,169.452,99.54899999999999,180.847,42.104,182.662,195.13400000000001,179.574,151.998,179.97299999999998,174.05700000000002,177.512,162.738,190.03599999999997,47.428000000000004,188.475,87.12,187.14700000000002,119.117,187.106,206.12400000000002,184.237,131.39600000000002,184.50599999999997,197.565,193.872,81.70100000000001,92.193,65.617,109.62,73.205,107.928,59.652,107.571,82.917,105.632,213.921,104.29,91.846,101.984,103.402,101.811,52.20399999999999,119.652,158.063,118.79299999999999,200.835,114.39200000000001,82.04299999999999,114.80799999999999,160.986,110.977,70.294,127.05,190.05,125.006,84.02799999999999,125.06,77.934,125.656,156.129,124.59700000000001,72.62100000000001,121.02600000000001,38.021,123.637,205.918,119.432,154.14600000000002,136.184,87.023,133.678,184.827,131.1,166.173,129.955,46.4,129.957,186.13400000000001,143.441,41.262,143.112,91.41,143.034,160.894,140.356,45.663999999999994,141.993,208.975,137.63299999999998,59.416000000000004,138.92,55.17,169.85,43.842,162.75799999999998,,,,,,
6.75,27.0,,191.956,150.495,101.96700000000001,149.141,156.398,149.018,29.318,148.474,176.157,147.011,63.088,147.894,36.574,159.791,91.04700000000001,157.225,201.804,154.688,161.84,155.89700000000002,184.696,155.34799999999998,66.298,154.88,149.278,165.863,110.04799999999999,164.90599999999998,209.75099999999998,163.72899999999998,67.07300000000001,164.77599999999998,198.28900000000002,163.816,178.09799999999998,163.091,82.914,161.41299999999998,58.928000000000004,161.29399999999998,166.732,172.947,193.127,171.456,218.957,170.834,156.97799999999998,169.856,96.18,169.429,99.515,180.882,42.163999999999994,182.602,195.095,179.56900000000002,151.996,179.93599999999998,174.13400000000001,177.505,162.726,190.028,47.496,188.48,87.163,187.09799999999998,119.12700000000001,187.09099999999998,206.082,184.203,131.42700000000002,184.482,197.615,193.88099999999997,81.815,92.211,65.506,109.647,73.245,107.89399999999999,59.663999999999994,107.552,82.988,105.67399999999999,213.998,104.29899999999999,91.876,101.93799999999999,103.42200000000001,101.838,52.27,119.684,158.08100000000002,118.669,200.935,114.40299999999999,81.944,114.76700000000001,160.988,110.991,70.256,127.064,190.11900000000003,124.959,84.069,124.911,77.934,125.617,156.124,124.54700000000001,72.556,120.93799999999999,37.989000000000004,123.646,205.91099999999997,119.396,154.06799999999998,136.126,87.03299999999999,133.644,184.78099999999998,131.076,166.187,129.909,46.393,129.94899999999998,186.199,143.554,41.251000000000005,143.142,91.43799999999999,142.985,160.958,140.349,45.63399999999999,142.029,208.93900000000002,137.671,59.418,138.95600000000002,55.163000000000004,169.833,43.732,162.865,,,,,,
7.0,28.0,,191.959,150.507,102.02600000000001,149.086,156.333,149.065,29.21,148.455,176.19299999999998,147.004,63.122,147.901,36.565,159.80700000000002,91.07,157.197,201.798,154.651,161.81,155.90200000000002,184.74,155.391,66.336,154.869,149.298,165.84900000000002,110.014,164.898,209.792,163.689,67.057,164.72799999999998,198.325,163.924,178.11599999999999,163.083,82.947,161.38,58.895,161.27200000000002,166.718,172.963,193.141,171.457,218.93599999999998,170.894,157.094,169.833,96.17,169.419,99.507,180.858,42.093999999999994,182.69799999999998,195.048,179.563,151.957,180.058,174.083,177.52599999999998,162.738,190.016,47.5,188.447,87.09,187.085,119.113,187.08,206.065,184.225,131.412,184.475,197.613,193.91400000000002,81.75399999999999,92.181,65.585,109.57,73.221,107.834,59.602,107.47200000000001,82.95100000000001,105.63,213.986,104.272,91.885,101.82,103.456,101.87299999999999,52.286,119.662,158.039,118.624,200.94099999999997,114.461,82.015,114.758,160.961,110.984,70.266,127.057,190.243,125.04899999999999,83.96799999999999,125.01,77.902,125.573,156.09799999999998,124.624,72.502,121.036,38.018,123.69,205.86700000000002,119.462,154.159,136.11700000000002,87.03399999999999,133.623,184.678,131.131,166.24599999999998,129.94,46.303999999999995,129.923,186.144,143.47899999999998,41.222,143.15200000000002,91.439,142.94299999999998,160.975,140.351,45.626999999999995,142.023,209.03799999999998,137.59,59.403999999999996,138.967,55.012,168.907,43.842,162.80200000000002,,,,,,
7.25,29.0,,191.954,150.509,102.14200000000001,149.088,156.327,149.093,29.375,148.515,176.21900000000002,146.996,63.155,147.901,36.586999999999996,159.78799999999998,91.059,157.238,201.74599999999998,154.655,161.753,155.94,184.762,155.376,66.274,154.846,149.285,165.84599999999998,110.036,164.908,209.798,163.623,67.054,164.725,198.32299999999998,164.005,178.13,163.072,82.96600000000001,161.39700000000002,58.876999999999995,161.27100000000002,166.738,172.97299999999998,193.132,171.47299999999998,218.933,170.946,157.032,169.808,96.16,169.4,99.52,180.91400000000002,42.075,182.775,195.03799999999998,179.584,151.944,180.02599999999998,174.138,177.50400000000002,162.708,189.993,47.507,188.46,87.131,187.113,119.148,187.043,206.104,184.239,131.409,184.476,197.65900000000002,193.90599999999998,81.887,92.03299999999999,65.675,109.538,73.22800000000001,107.75,59.641999999999996,107.485,82.947,105.581,213.79,104.208,92.02,101.883,103.54899999999999,101.902,52.338,119.65799999999999,158.061,118.541,201.06099999999998,114.414,81.947,114.75,160.981,111.007,70.233,127.052,190.205,124.97399999999999,84.11200000000001,124.75200000000001,77.86399999999999,125.524,156.156,124.555,72.512,121.06700000000001,38.049,123.655,205.90099999999998,119.385,154.14600000000002,136.123,87.025,133.613,184.61900000000003,131.112,166.235,129.928,46.268,129.91299999999998,186.21200000000002,143.535,41.199,143.121,91.413,142.939,160.93,140.34799999999998,45.604,141.975,209.085,137.53,59.413000000000004,138.934,55.048,169.083,43.831,162.822,,,,,,
