TimesH,Frame,NoMissing,1,1,3,3,5,5,7,7,8,8,11,11,12,12,13,13,19,19,24,24,34,34,38,38,39,39,42,42,47,47,51,51,52,52,53,53,54,54,55,55,60,60,61,61,62,62,66,66,70,70,72,72,74,74,76,76,77,77,78,78,79,79,82,82,83,83,86,86,87,87,90,90,92,92,93,93,96,96,99,99,100,100,101,101,102,102,107,107,108,108,110,110,111,111,112,112,116,116,118,118,123,123,124,124,132,132,136,136,137,137,138,138,143,143,145,145,146,146,148,148,149,149,150,150,152,152,156,156,256,256,258,258,403,403,413,413,507,507,610,610
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
63.0,252.0,,199.222,113.322,137.725,115.464,82.90899999999999,116.52600000000001,76.249,118.38,89.449,119.5,239.93200000000002,120.807,212.695,119.09,131.249,122.959,78.226,105.85799999999999,90.932,112.241,132.384,136.548,193.988,135.903,58.67100000000001,138.488,207.192,138.454,229.886,123.686,84.911,127.2,123.32600000000001,128.179,69.293,128.387,106.50399999999999,130.702,210.521,130.055,225.14,133.03,100.421,133.467,107.815,149.259,73.238,150.501,222.838,152.156,214.87900000000002,151.834,58.802,153.453,115.78200000000001,154.888,96.00399999999999,155.21200000000002,239.32,140.764,220.95,142.00799999999998,95.104,142.095,78.21300000000001,143.562,268.39099999999996,143.891,185.983,144.437,242.65400000000002,146.425,231.595,147.886,120.04299999999999,148.058,222.79,163.439,62.101000000000006,164.90200000000002,87.93799999999999,167.34099999999998,194.317,166.532,251.395,166.25900000000001,130.868,165.887,137.908,169.01,48.952,158.553,207.03900000000002,155.638,141.284,158.069,245.72400000000002,158.966,71.865,159.38,93.89200000000001,161.872,76.851,161.743,237.71,179.231,202.08700000000002,183.351,112.819,180.78400000000002,66.17399999999999,182.15099999999998,239.87599999999998,170.998,78.518,169.611,52.32899999999999,171.102,98.685,171.893,246.15900000000002,174.613,123.775,177.143,65.72800000000001,174.88400000000001,255.21200000000002,175.215,123.581,95.51100000000001,196.09400000000002,100.404,173.64700000000002,135.42,195.615,158.884,113.07700000000001,171.488,206.921,117.384
63.25,253.0,,199.19400000000002,113.325,137.72299999999998,115.42299999999999,82.904,116.53,76.253,118.383,89.447,119.485,239.933,120.78399999999999,212.646,119.089,131.24,122.95299999999999,78.211,105.86200000000001,90.93799999999999,112.228,132.376,136.533,193.982,135.894,58.665,138.488,207.22099999999998,138.421,229.858,123.68,84.93,127.20200000000001,123.336,128.167,69.288,128.381,106.501,130.741,210.523,130.05,225.183,133.004,100.41799999999999,133.464,107.80799999999999,149.256,73.134,150.52200000000002,222.855,152.18200000000002,214.894,151.841,58.791000000000004,153.464,115.794,154.882,95.991,155.195,239.31799999999998,140.764,220.951,142.007,95.087,142.049,78.226,143.57,268.374,143.887,185.905,144.394,242.667,146.437,231.55200000000002,147.94799999999998,120.051,148.061,222.831,163.416,62.083,164.90599999999998,87.93799999999999,167.334,194.299,166.541,251.39700000000002,166.25900000000001,130.863,165.90599999999998,137.886,169.015,48.942,158.559,207.046,155.624,141.279,158.084,245.71900000000002,158.977,71.857,159.379,93.884,161.859,76.797,161.737,237.74400000000003,179.23,202.17700000000002,183.313,112.805,180.782,66.241,182.138,239.865,171.003,78.505,169.601,52.324,171.12,98.671,171.892,246.174,174.708,123.791,177.135,65.717,174.90400000000002,255.21400000000003,175.148,123.584,95.51799999999999,196.079,100.38799999999999,173.65200000000002,135.453,195.578,158.82,113.098,171.489,206.86599999999999,117.309
63.5,254.0,,199.179,113.325,137.71200000000002,115.416,82.89299999999999,116.53299999999999,76.241,118.368,89.46700000000001,119.47200000000001,239.918,120.779,212.607,119.079,131.25799999999998,122.969,78.218,105.87299999999999,90.914,112.225,132.366,136.536,193.985,135.891,58.67,138.489,207.22299999999998,138.425,229.854,123.624,84.92200000000001,127.219,123.325,128.156,69.28399999999999,128.37,106.505,130.77200000000002,210.52599999999998,130.045,225.15599999999998,133.041,100.41,133.458,107.801,149.25799999999998,73.132,150.524,222.857,152.188,214.885,151.845,58.798,153.464,115.75299999999999,154.873,96.00200000000001,155.194,239.317,140.792,220.946,142.015,95.073,141.983,78.21,143.58,268.367,143.874,185.838,144.366,242.68,146.425,231.542,147.974,120.04799999999999,148.048,222.86700000000002,163.403,62.076,164.92,87.936,167.334,194.28,166.543,251.395,166.25599999999997,130.886,165.91299999999998,137.87,169.033,48.928999999999995,158.566,207.044,155.622,141.252,158.13,245.69799999999998,158.976,71.852,159.368,93.884,161.855,76.78,161.757,237.78,179.252,202.065,183.143,112.831,180.735,66.211,182.187,239.85299999999998,171.02700000000002,78.48899999999999,169.60299999999998,52.263999999999996,171.135,98.65899999999999,171.9,246.18200000000002,174.612,123.8,177.106,65.696,174.916,255.213,175.14700000000002,123.552,95.51,196.058,100.389,173.66099999999997,135.424,195.676,158.591,113.11399999999999,171.47099999999998,206.877,117.333
63.75,255.0,,199.16,113.32600000000001,137.68200000000002,115.397,82.88,116.538,76.219,118.37,89.49,119.523,239.888,120.76299999999999,212.55700000000002,119.064,131.256,122.98,78.222,105.852,90.882,112.24799999999999,132.352,136.52100000000002,193.986,135.878,58.67100000000001,138.48,207.23,138.373,229.859,123.626,84.915,127.227,123.338,128.194,69.288,128.35399999999998,106.524,130.843,210.518,130.046,225.19,133.046,100.395,133.44899999999998,107.79799999999999,149.249,73.153,150.524,222.84400000000002,152.188,214.88,151.851,58.808,153.472,115.72200000000001,154.872,96.031,155.17,239.31799999999998,140.782,220.94099999999997,142.019,95.061,141.94299999999998,78.23,143.584,268.343,143.874,185.74599999999998,144.356,242.69099999999997,146.43200000000002,231.567,147.96200000000002,120.037,148.035,222.93099999999998,163.378,62.082,164.92,87.928,167.332,194.187,166.49200000000002,251.388,166.25,130.859,165.877,137.868,169.012,48.919,158.577,207.041,155.648,141.256,158.13,245.683,158.97899999999998,71.851,159.378,93.88,161.85399999999998,76.755,161.761,237.80200000000002,179.248,202.148,183.12099999999998,112.834,180.709,66.158,182.238,239.813,171.07,78.48,169.597,52.284,171.19400000000002,98.648,171.903,246.195,174.61900000000003,123.79700000000001,177.104,65.681,174.903,255.15599999999998,175.13,123.55799999999999,95.54,196.047,100.42399999999999,173.649,135.436,195.825,158.452,113.145,171.49400000000003,206.813,117.244
64.0,256.0,,199.166,113.336,137.59,115.40100000000001,82.88,116.51299999999999,76.206,118.37899999999999,89.48200000000001,119.529,239.87900000000002,120.757,212.58,119.064,131.251,122.976,78.266,105.87,90.91799999999999,112.238,132.355,136.504,193.968,135.879,58.681000000000004,138.489,207.21900000000002,138.428,229.852,123.604,84.90299999999999,127.256,123.35799999999999,128.202,69.278,128.355,106.53299999999999,130.875,210.50900000000001,130.028,225.113,133.049,100.381,133.44299999999998,107.785,149.248,73.242,150.494,222.831,152.167,214.87,151.835,58.802,153.474,115.69,154.876,96.035,155.164,239.313,140.811,220.928,142.028,95.075,141.945,78.221,143.575,268.346,143.863,185.891,144.4,242.706,146.43200000000002,231.533,147.982,120.016,148.02,222.96900000000002,163.365,62.065,164.93,87.929,167.332,194.142,166.47,251.391,166.248,130.871,165.88400000000001,137.814,169.019,48.911,158.575,207.035,155.668,141.248,158.15200000000002,245.687,158.976,71.857,159.369,93.86,161.865,76.76,161.761,237.829,179.25099999999998,201.958,182.84900000000002,112.81299999999999,180.726,66.15100000000001,182.24200000000002,239.801,171.06099999999998,78.476,169.58599999999998,52.308,171.21400000000003,98.64,171.90400000000002,246.213,174.702,123.781,177.112,65.706,174.90099999999998,255.169,175.13400000000001,123.55799999999999,95.545,196.03900000000002,100.42399999999999,173.645,135.42,195.737,158.52700000000002,113.17200000000001,171.51,206.822,117.31
64.25,257.0,,199.143,113.333,137.513,115.34,82.875,116.522,76.217,118.387,89.48899999999999,119.52799999999999,239.899,120.78,212.565,119.09100000000001,131.237,122.98700000000001,78.25,105.836,90.919,112.236,132.336,136.49200000000002,193.957,135.882,58.68,138.496,207.21,138.416,229.852,123.584,84.904,127.255,123.34299999999999,128.20600000000002,69.288,128.349,106.565,130.916,210.49200000000002,130.026,225.118,133.018,100.374,133.439,107.785,149.24,73.23100000000001,150.484,222.834,152.118,214.87,151.838,58.791000000000004,153.483,115.691,154.876,96.056,155.143,239.31599999999997,140.787,220.92700000000002,142.02700000000002,95.069,141.947,78.2,143.558,268.342,143.87,185.83,144.398,242.695,146.42600000000002,231.53099999999998,148.018,119.991,147.998,223.00099999999998,163.358,62.067,164.945,87.911,167.33900000000003,194.203,166.523,251.37900000000002,166.24200000000002,130.866,165.86599999999999,137.79,169.03099999999998,48.903,158.586,207.02599999999998,155.67,141.255,158.165,245.673,158.99200000000002,71.85600000000001,159.366,93.86,161.86700000000002,76.741,161.764,237.83599999999998,179.24900000000002,202.05599999999998,182.847,112.8,180.77,66.19800000000001,182.261,239.78,171.088,78.477,169.58599999999998,52.282,171.108,98.618,171.90900000000002,246.205,174.593,123.79799999999999,177.123,65.695,174.917,255.179,175.135,123.57600000000001,95.512,196.045,100.421,173.662,135.399,195.80700000000002,158.476,113.17299999999999,171.535,206.803,117.265
64.5,258.0,,199.127,113.337,137.513,115.369,82.87200000000001,116.492,76.207,118.396,89.443,119.488,239.907,120.76100000000001,212.50900000000001,119.096,131.24,123.009,78.285,105.822,90.926,112.227,132.317,136.494,193.97400000000002,135.86700000000002,58.676,138.494,207.185,138.32,229.868,123.62200000000001,84.9,127.266,123.355,128.21,69.282,128.338,106.568,130.922,210.49200000000002,130.026,225.055,133.054,100.361,133.444,107.77799999999999,149.236,73.22399999999999,150.471,222.83,152.113,214.889,151.838,58.788000000000004,153.47799999999998,115.66,154.87,96.061,155.129,239.31400000000002,140.80700000000002,220.924,142.034,95.03399999999999,141.899,78.196,143.556,268.325,143.886,185.722,144.361,242.706,146.429,231.53,147.99,119.99,147.989,223.033,163.339,62.04600000000001,164.968,87.898,167.347,194.23,166.575,251.372,166.238,130.835,165.99900000000002,137.773,169.011,48.895,158.589,207.015,155.654,141.266,158.167,245.668,158.995,71.85,159.365,93.848,161.864,76.744,161.786,237.817,179.22799999999998,202.083,182.886,112.824,180.792,66.178,182.237,239.762,171.123,78.465,169.575,52.271,171.053,98.616,171.91099999999997,246.231,174.611,123.79899999999999,177.115,65.681,174.952,255.141,175.143,123.59899999999999,95.557,196.03900000000002,100.39399999999999,173.625,135.412,195.92,158.352,113.162,171.515,206.804,117.262
64.75,259.0,,199.118,113.334,137.468,115.397,82.855,116.509,76.206,118.383,89.436,119.48700000000001,239.91099999999997,120.775,212.523,119.094,131.22899999999998,123.01700000000001,78.282,105.785,90.899,112.206,132.316,136.491,193.963,135.875,58.708999999999996,138.501,207.19,138.257,229.865,123.62799999999999,84.889,127.28200000000001,123.346,128.20600000000002,69.274,128.339,106.572,130.915,210.487,130.028,225.02200000000002,133.071,100.35799999999999,133.433,107.76299999999999,149.239,73.264,150.464,222.83,152.11,214.896,151.829,58.778,153.467,115.637,154.869,96.044,155.143,239.31599999999997,140.79399999999998,220.924,142.02700000000002,95.04299999999999,141.888,78.209,143.542,268.314,143.873,185.8,144.372,242.69,146.433,231.50799999999998,148.02,119.985,147.986,223.092,163.32299999999998,62.022,164.988,87.89299999999999,167.34099999999998,194.21599999999998,166.543,251.36900000000003,166.236,130.80100000000002,166.002,137.759,169.02700000000002,48.891000000000005,158.596,207.0,155.63,141.279,158.204,245.658,158.98,71.861,159.357,93.837,161.863,76.743,161.797,237.77599999999998,179.25099999999998,201.475,183.513,112.818,180.761,66.16,182.27599999999998,239.731,171.153,78.455,169.577,52.191,170.99099999999999,98.603,171.915,246.185,174.53799999999998,123.78399999999999,177.127,65.708,174.99,255.101,175.12900000000002,123.584,95.565,196.041,100.416,173.613,135.395,195.865,158.439,113.14,171.49599999999998,206.778,117.223
65.0,260.0,,199.1,113.345,137.376,115.449,82.865,116.52600000000001,76.199,118.382,89.4,119.505,239.919,120.777,212.497,119.069,131.222,123.00200000000001,78.244,105.78299999999999,90.902,112.23299999999999,132.30200000000002,136.50799999999998,193.956,135.866,58.713,138.493,207.218,138.237,229.895,123.63600000000001,84.89200000000001,127.285,123.355,128.217,69.264,128.32399999999998,106.565,130.933,210.486,130.02700000000002,224.997,133.095,100.345,133.434,107.75200000000001,149.236,73.232,150.476,222.83,152.121,214.908,151.839,58.77,153.457,115.609,154.861,96.02,155.16,239.303,140.796,220.93099999999998,142.05,95.037,141.884,78.203,143.54399999999998,268.315,143.855,185.833,144.425,242.688,146.43200000000002,231.493,148.082,119.979,147.971,223.11,163.306,62.004,164.989,87.895,167.332,194.226,166.575,251.362,166.232,130.849,165.967,137.743,169.018,48.883,158.60299999999998,206.977,155.616,141.285,158.197,245.66299999999998,158.965,71.865,159.357,93.82700000000001,161.864,76.751,161.805,237.78,179.268,201.25799999999998,183.833,112.821,180.738,66.158,182.327,239.708,171.16099999999997,78.44800000000001,169.56599999999997,52.185,170.995,98.601,171.922,246.19400000000002,174.49900000000002,123.78,177.142,65.679,175.02700000000002,255.06,175.081,123.584,95.60799999999999,196.03099999999998,100.48700000000001,173.639,135.401,195.799,158.493,113.15700000000001,171.495,206.72799999999998,117.165
65.25,261.0,,199.09599999999998,113.355,137.347,115.492,82.867,116.52600000000001,76.199,118.40100000000001,89.382,119.522,239.92,120.78200000000001,212.502,119.04700000000001,131.235,123.015,78.25,105.73299999999999,90.848,112.255,132.287,136.505,193.95,135.878,58.721000000000004,138.507,207.201,138.218,229.89,123.62899999999999,84.89399999999999,127.302,123.368,128.22299999999998,69.23899999999999,128.31,106.57799999999999,130.96200000000002,210.486,130.034,225.015,133.106,100.354,133.437,107.74600000000001,149.22899999999998,73.193,150.486,222.84,152.115,214.907,151.811,58.761,153.452,115.572,154.846,96.044,155.14700000000002,239.30900000000003,140.79399999999998,220.929,142.048,95.039,141.864,78.196,143.542,268.311,143.839,185.907,144.454,242.699,146.441,231.479,148.107,119.99700000000001,147.986,223.146,163.295,62.016000000000005,164.985,87.88,167.342,194.237,166.59900000000002,251.355,166.226,130.868,165.96400000000003,137.743,169.005,48.872,158.614,206.96,155.612,141.297,158.188,245.68200000000002,158.951,71.851,159.355,93.81700000000001,161.872,76.757,161.812,237.791,179.278,201.169,183.90900000000002,112.792,180.735,66.097,182.31599999999997,239.68,171.171,78.439,169.546,52.231,171.072,98.6,171.925,246.192,174.483,123.78299999999999,177.153,65.697,175.025,254.997,175.04,123.59,95.6,196.081,100.523,173.65,135.398,195.9,158.276,113.182,171.493,206.66099999999997,117.12799999999999
65.5,262.0,,199.085,113.351,137.42600000000002,115.53299999999999,82.85799999999999,116.537,76.175,118.39,89.37799999999999,119.536,239.923,120.785,212.505,119.052,131.241,123.016,78.238,105.738,90.83200000000001,112.259,132.282,136.495,193.94299999999998,135.87,58.718,138.507,207.18900000000002,138.164,229.903,123.65700000000001,84.874,127.309,123.368,128.232,69.244,128.314,106.58200000000001,131.02,210.488,130.033,224.998,133.161,100.33200000000001,133.44899999999998,107.73700000000001,149.226,73.20100000000001,150.498,222.835,152.126,214.90599999999998,151.813,58.756,153.454,115.566,154.845,96.021,155.158,239.31400000000002,140.791,220.925,142.048,95.037,141.819,78.2,143.536,268.303,143.849,185.85,144.417,242.706,146.43,231.485,148.067,119.99,147.981,223.167,163.3,61.995,165.003,87.87899999999999,167.34900000000002,194.262,166.632,251.352,166.22,130.841,165.967,137.762,169.00900000000001,48.86600000000001,158.615,206.967,155.623,141.32299999999998,158.19,245.692,158.922,71.845,159.355,93.806,161.875,76.749,161.815,237.84799999999998,179.237,201.146,183.878,112.756,180.72,66.126,182.315,239.658,171.176,78.442,169.533,52.254,171.127,98.59200000000001,171.923,246.178,174.453,123.79299999999999,177.16099999999997,65.64699999999999,175.03099999999998,254.96,175.055,123.59200000000001,95.588,196.08700000000002,100.521,173.65099999999998,135.423,195.87599999999998,158.325,113.272,171.525,206.597,117.07600000000001
65.75,263.0,,199.08,113.35,137.404,115.514,82.866,116.536,76.155,118.39399999999999,89.352,119.52,239.918,120.78200000000001,212.44,119.04,131.24200000000002,123.03299999999999,78.27,105.72,90.84200000000001,112.265,132.27200000000002,136.497,193.94099999999997,135.881,58.726000000000006,138.516,207.15599999999998,138.086,229.905,123.62700000000001,84.866,127.319,123.374,128.239,69.247,128.30200000000002,106.579,131.05200000000002,210.47799999999998,130.039,224.988,133.204,100.338,133.437,107.738,149.207,73.134,150.501,222.834,152.11,214.91099999999997,151.828,58.75899999999999,153.469,115.507,154.827,96.00299999999999,155.168,239.30700000000002,140.832,220.915,142.046,95.027,141.81799999999998,78.209,143.539,268.29,143.84799999999998,185.79,144.385,242.697,146.423,231.483,148.06,119.995,147.991,223.171,163.279,61.975,165.019,87.876,167.351,194.265,166.65200000000002,251.34900000000002,166.22299999999998,130.795,165.995,137.743,169.002,48.852,158.629,206.949,155.63,141.332,158.194,245.701,158.91899999999998,71.844,159.346,93.802,161.869,76.725,161.80700000000002,237.832,179.215,201.225,183.84799999999998,112.72200000000001,180.706,66.157,182.31,239.64700000000002,171.176,78.42699999999999,169.532,52.235,171.21900000000002,98.585,171.922,246.174,174.46200000000002,123.75399999999999,177.12400000000002,65.623,175.041,254.899,175.06,123.564,95.602,196.111,100.587,173.66099999999997,135.418,195.865,158.33100000000002,113.24799999999999,171.49099999999999,206.524,117.084
66.0,264.0,,199.072,113.35700000000001,137.436,115.539,82.868,116.53299999999999,76.142,118.405,89.338,119.522,239.9,120.76700000000001,212.412,119.022,131.222,123.023,78.282,105.72399999999999,90.865,112.287,132.27200000000002,136.499,193.92700000000002,135.898,58.724,138.511,207.149,138.03,229.895,123.69200000000001,84.861,127.346,123.383,128.264,69.232,128.291,106.573,131.045,210.472,130.033,225.016,133.262,100.325,133.44899999999998,107.736,149.203,73.09899999999999,150.51,222.829,152.13299999999998,214.90599999999998,151.82399999999998,58.755,153.482,115.48200000000001,154.822,96.001,155.186,239.304,140.85,220.922,142.046,95.04799999999999,141.798,78.199,143.541,268.272,143.847,185.78099999999998,144.378,242.699,146.421,231.484,148.064,119.971,147.972,223.207,163.275,61.977,165.011,87.863,167.351,194.261,166.63099999999997,251.34,166.217,130.753,166.00799999999998,137.696,169.007,48.843999999999994,158.637,206.933,155.642,141.344,158.195,245.696,158.921,71.842,159.332,93.804,161.864,76.73100000000001,161.808,237.822,179.204,201.378,183.765,112.74600000000001,180.718,66.16199999999999,182.235,239.638,171.18900000000002,78.421,169.53400000000002,52.34,171.293,98.575,171.92,246.16299999999998,174.468,123.69,177.13099999999997,65.626,175.045,254.861,175.06099999999998,123.57799999999999,95.649,196.09799999999998,100.59700000000001,173.667,135.417,195.90400000000002,158.299,113.361,171.541,206.53400000000002,117.12299999999999
