TimesH,Frame,NoMissing,94,94,108,108,114,114,131,131,145,145,149,149,158,158,183,183,190,190,210,210,222,222,227,227,232,232,242,242,252,252,271,271,272,272,273,273,289,289,293,293,307,307,309,309,323,323,330,330,374,374,379,379,399,399,402,402,403,403,405,405,418,418,424,424,452,452,454,454,461,461,463,463,492,492,590,590,647,647,672,672,717,717,719,719,793,793,806,806,823,823,845,845,847,847,926,926,948,948,1001,1001,1044,1044,1078,1078,1199,1199,1207,1207,1317,1317
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
506.0,2024.0,,228.732,71.42399999999999,234.257,80.83800000000001,81.32,80.149,173.16299999999998,85.01700000000001,101.56200000000001,40.906,207.72,28.583000000000002,211.17700000000002,38.118,79.83,60.858999999999995,210.118,54.751999999999995,39.878,118.645,91.29799999999999,120.21700000000001,59.868,131.735,24.844,131.246,116.36399999999999,124.439,92.456,133.718,229.78900000000002,90.882,292.142,93.148,238.30700000000002,102.897,217.921,107.275,184.764,101.865,116.463,112.809,88.346,111.73,267.73900000000003,160.059,127.08200000000001,158.217,57.989,177.53900000000002,35.928000000000004,178.946,246.273,146.533,206.296,144.816,232.515,143.18200000000002,119.29700000000001,142.655,190.793,146.512,275.279,150.805,208.21,184.798,156.333,184.123,77.675,181.485,188.843,182.231,122.99700000000001,189.058,125.311,181.31400000000002,177.42,75.197,220.097,128.849,134.92700000000002,181.945,178.854,66.308,106.956,167.274,108.85600000000001,45.295,47.425,133.65,136.957,153.565,153.47,191.378,53.711000000000006,165.59099999999998,128.356,141.834,169.015,89.31299999999999,113.21799999999999,150.80100000000002,81.113,99.81700000000001,123.25,96.419,231.942,60.251999999999995,171.40900000000002,114.823
506.25,2025.0,,228.82,71.07,234.269,80.813,81.399,80.079,173.023,85.05799999999999,101.57,40.941,207.468,28.221,211.18900000000002,38.245,79.70100000000001,60.864,211.09400000000002,54.105,39.872,118.584,91.306,120.171,59.925,131.757,24.79,131.284,116.292,124.30799999999999,92.405,133.80100000000002,229.799,90.927,292.029,93.04799999999999,238.22299999999998,102.95700000000001,217.831,107.04,184.773,101.809,116.46600000000001,112.787,88.306,111.721,267.723,160.009,127.01299999999999,158.201,57.538999999999994,177.354,35.91,178.851,246.267,146.46,206.331,144.759,232.39,143.256,119.211,142.645,190.81900000000002,146.454,275.26599999999996,150.80100000000002,208.143,184.95,156.339,184.132,77.672,181.398,188.89,182.188,122.984,189.024,125.375,181.27700000000002,177.44,75.15100000000001,220.115,128.725,134.91899999999998,181.929,178.81400000000002,66.29,,,108.861,45.315,47.361999999999995,133.474,137.135,153.344,154.0,191.0,53.898,165.66400000000002,128.236,141.85,169.078,89.336,113.221,150.81799999999998,81.18,99.96799999999999,123.22,96.45100000000001,231.903,60.125,171.416,114.882
506.5,2026.0,,228.80700000000002,71.318,234.294,80.735,81.315,80.133,172.997,85.02600000000001,101.595,40.882,207.673,28.241,211.19099999999997,38.348,79.485,60.961999999999996,211.252,53.958999999999996,39.898,118.626,91.28299999999999,120.165,60.003,131.72,24.802,131.293,116.30799999999999,124.301,92.41,133.844,229.768,91.006,291.928,93.057,238.283,102.97,217.773,106.869,184.74,101.779,116.59200000000001,112.96700000000001,88.291,111.712,267.789,159.996,127.01299999999999,157.952,57.858999999999995,177.52,35.897,178.87599999999998,246.32,146.515,206.449,144.816,232.33599999999998,143.141,119.17200000000001,142.692,190.745,146.497,275.216,150.798,208.072,184.96,156.234,184.199,76.766,181.58700000000002,188.916,182.179,122.914,189.12,125.406,181.226,177.4,75.255,220.12599999999998,128.705,134.871,181.78400000000002,178.84900000000002,66.318,,,108.906,45.31100000000001,47.356,133.461,137.001,153.263,153.347,191.482,53.776,165.67,128.41,141.989,169.13299999999998,89.387,113.257,150.755,81.127,99.861,123.235,96.476,231.886,60.099,171.362,115.102
506.75,2027.0,,228.831,71.50399999999999,234.19099999999997,80.889,81.327,80.063,172.99,85.061,101.616,40.813,207.53400000000002,27.96,211.188,38.345,79.699,60.986000000000004,211.0,54.0,39.895,118.616,91.266,120.145,60.078,131.803,24.886999999999997,131.313,116.186,124.296,92.45299999999999,133.863,229.813,91.025,291.983,93.105,238.15900000000002,102.95,217.808,106.962,184.79,101.76700000000001,116.55799999999999,112.963,88.287,111.685,267.689,159.97899999999998,126.98100000000001,158.02100000000002,57.81,177.679,35.908,178.857,246.225,146.45600000000002,206.53099999999998,144.79,232.37900000000002,142.964,119.148,142.642,190.766,146.50799999999998,275.228,150.792,208.05,184.854,156.293,184.247,76.443,181.558,189.081,182.127,122.947,189.08,125.294,181.25900000000001,177.387,75.241,220.15099999999998,128.632,134.91899999999998,181.73,178.86900000000003,66.303,,,108.86399999999999,45.291000000000004,47.323,133.49200000000002,137.0,153.392,153.204,191.50400000000002,53.812,165.635,128.363,141.921,169.05700000000002,89.39299999999999,113.189,150.69799999999998,81.031,99.788,123.199,96.477,231.955,60.126999999999995,171.312,115.109
507.0,2028.0,,228.845,71.63600000000001,234.118,80.789,81.24600000000001,80.112,173.047,85.10700000000001,101.635,40.875,207.447,27.834,211.18599999999998,38.231,79.682,60.827,212.037,53.478,39.891999999999996,118.656,91.304,120.104,60.028,131.936,24.866,131.333,116.2,124.27600000000001,92.516,133.828,229.82299999999998,91.096,292.065,93.149,238.185,102.90899999999999,217.799,106.818,184.722,101.95,116.589,112.936,88.31200000000001,111.686,267.668,159.986,126.8,157.865,57.699,177.56799999999998,35.954,178.873,246.22,146.43,206.577,144.746,232.521,143.014,119.196,142.495,190.775,146.403,275.289,150.83,207.989,184.69299999999998,156.253,184.24,76.486,181.572,189.062,182.092,122.993,189.00799999999998,125.325,181.27200000000002,177.372,75.297,220.16,128.608,134.917,181.627,178.912,66.277,,,108.82600000000001,45.318999999999996,47.441,133.467,136.849,153.588,153.148,191.507,53.941,165.62400000000002,128.27100000000002,141.725,168.983,89.37700000000001,113.131,150.688,80.891,99.72200000000001,123.084,96.429,231.92700000000002,60.114,171.331,115.053
507.25,2029.0,,228.847,71.67699999999999,234.139,80.577,81.223,80.098,173.15900000000002,85.04799999999999,101.60799999999999,40.894,207.577,28.053,211.204,38.274,79.749,60.748000000000005,212.12400000000002,53.258,39.884,118.595,91.33200000000001,120.167,60.016999999999996,131.78799999999998,24.859,131.259,116.051,124.14,92.36200000000001,133.724,229.877,91.07,292.017,93.007,238.236,102.884,217.78900000000002,106.874,184.61900000000003,101.995,116.635,113.085,88.32,111.70100000000001,267.723,159.873,126.861,157.84799999999998,57.702,177.61900000000003,35.953,178.822,246.22,146.378,206.609,144.506,232.31,142.935,119.17200000000001,142.585,190.766,146.442,275.311,150.75,207.995,184.669,156.273,184.24099999999999,75.984,181.571,188.99900000000002,182.107,123.03399999999999,189.18400000000003,125.485,181.21400000000003,177.361,75.275,220.162,128.658,135.064,181.648,178.953,66.229,,,108.889,45.273999999999994,47.38399999999999,133.47799999999998,137.01,153.469,153.161,191.605,53.839,165.707,128.18200000000002,141.389,169.07299999999998,89.314,113.12,150.72,80.926,99.823,123.08200000000001,96.46,231.93599999999998,60.131,171.361,115.04799999999999
507.5,2030.0,,228.91400000000002,71.53,234.065,80.814,81.186,80.214,173.12900000000002,85.01700000000001,101.693,40.846,207.747,28.026999999999997,211.21099999999998,38.24,79.693,60.817,212.282,53.15,39.797,118.637,91.35600000000001,120.1,59.816,131.754,24.878,131.184,116.149,124.23200000000001,92.324,133.776,229.857,91.105,292.14,93.068,238.25799999999998,102.87,217.715,106.911,184.61599999999999,101.994,116.64399999999999,113.025,88.296,111.70200000000001,267.738,159.65200000000002,126.711,157.727,57.88,177.64,35.968,178.838,246.21099999999998,146.326,206.61,144.431,232.294,143.017,119.166,142.572,190.77900000000002,146.385,275.275,150.702,208.03799999999998,184.646,156.299,184.22799999999998,75.67,181.66299999999998,189.07,182.10299999999998,123.115,189.262,125.464,181.24400000000003,177.391,75.294,220.106,128.69899999999998,135.033,181.67700000000002,178.96900000000002,66.23100000000001,107.266,167.298,108.93,45.303000000000004,47.266000000000005,133.556,136.862,153.572,153.25,191.55900000000003,53.87,165.787,128.202,141.351,169.12400000000002,89.21600000000001,113.089,150.80100000000002,80.54,99.677,122.955,96.37700000000001,231.955,60.14,171.378,115.03200000000001
507.75,2031.0,,228.872,71.612,234.084,80.619,81.242,80.203,173.018,85.059,101.667,40.89,208.166,28.732,211.227,38.205,79.658,60.85,212.43099999999998,52.986000000000004,39.821999999999996,118.661,91.37700000000001,120.086,59.961999999999996,131.792,24.82,131.203,116.13,124.162,92.473,133.649,229.84099999999998,91.053,292.384,93.139,238.278,102.82700000000001,217.803,107.23700000000001,184.69400000000002,102.066,116.618,113.162,88.29,111.67399999999999,267.747,159.74200000000002,126.839,157.82,57.843999999999994,177.59099999999998,35.866,178.77700000000002,246.263,146.207,206.6,144.391,232.05200000000002,143.05700000000002,119.152,142.585,190.83700000000002,146.31799999999998,275.268,150.768,208.097,184.56099999999998,156.344,184.25599999999997,75.78699999999999,181.703,189.09,182.101,123.164,189.25599999999997,125.485,181.21200000000002,177.43099999999998,75.209,220.088,128.707,135.078,181.666,178.957,66.266,107.16799999999999,167.342,108.89399999999999,45.34,47.222,133.511,136.852,153.49200000000002,153.153,191.567,53.848,165.766,128.19799999999998,141.247,169.144,89.305,113.154,150.83700000000002,80.443,99.579,122.90899999999999,96.34200000000001,232.013,60.122,171.368,115.045
508.0,2032.0,,228.743,71.945,234.067,80.804,81.245,80.25399999999999,173.25799999999998,85.05,101.65299999999999,40.856,207.857,28.489,211.234,38.163000000000004,79.54,60.905,212.35299999999998,53.068000000000005,39.817,118.71600000000001,91.354,120.053,59.946000000000005,131.761,24.82,131.279,115.87799999999999,124.037,92.38799999999999,133.425,229.803,91.012,292.365,93.176,238.273,102.735,217.635,107.20299999999999,184.687,102.025,116.62,113.309,88.303,111.675,267.806,159.73,126.777,157.808,57.903,177.708,35.787,178.804,246.25099999999998,146.197,206.47099999999998,144.373,231.89700000000002,143.17700000000002,119.15799999999999,142.564,190.854,146.289,275.296,150.75,208.166,184.548,156.356,184.197,75.82300000000001,181.59,189.046,182.136,123.227,189.33900000000003,125.505,181.237,177.387,75.258,220.072,128.715,135.111,181.68400000000003,178.935,66.319,107.13600000000001,167.39700000000002,108.88600000000001,45.308,47.208999999999996,133.44799999999998,136.851,153.469,153.19799999999998,191.679,53.849,165.847,128.341,141.582,169.167,89.335,113.242,150.774,80.422,99.587,122.994,96.37200000000001,232.023,60.058,171.40099999999998,115.103
508.25,2033.0,,228.572,72.396,234.106,80.78699999999999,81.22800000000001,80.23899999999999,173.393,85.053,101.684,40.779,207.52700000000002,27.565,211.19099999999997,38.218,79.742,60.748000000000005,212.64,52.846000000000004,39.73,118.786,91.34700000000001,120.09,60.036,131.687,24.778000000000002,131.281,115.911,124.10700000000001,92.389,133.284,229.87,91.07799999999999,292.481,93.45299999999999,238.293,102.586,217.533,106.985,184.727,102.025,116.602,113.213,88.34200000000001,111.719,267.735,159.753,126.677,157.576,57.93600000000001,177.796,35.745,178.77,246.24599999999998,146.13,206.49400000000003,144.28799999999998,232.032,143.466,119.19,142.58100000000002,190.855,146.372,275.247,150.768,208.088,184.382,156.375,184.17700000000002,75.643,181.595,189.063,182.12599999999998,123.089,189.428,125.516,181.271,177.396,75.24600000000001,220.02,128.711,135.14600000000002,181.61599999999999,178.923,66.23100000000001,107.005,167.308,108.92,45.306000000000004,47.141000000000005,133.524,136.849,153.44899999999998,153.251,191.72099999999998,53.922,165.908,128.417,141.629,169.09400000000002,89.305,113.30799999999999,150.785,80.057,99.17299999999999,122.986,96.32700000000001,231.946,60.007,171.37099999999998,115.075
508.5,2034.0,,228.577,72.378,234.12599999999998,80.699,81.199,80.189,173.56900000000002,85.041,101.65899999999999,40.858000000000004,207.315,27.186,211.123,38.216,79.65100000000001,60.722,212.702,52.802,39.83,118.78200000000001,91.369,120.07,60.095,131.732,24.587,131.201,115.89299999999999,124.146,92.458,133.475,229.827,91.13600000000001,292.54200000000003,93.447,238.363,102.56,217.37099999999998,106.675,184.785,101.945,116.594,113.19200000000001,88.324,111.76299999999999,267.622,159.851,126.462,156.99,57.855,177.737,35.784,178.739,246.317,146.041,206.41099999999997,144.495,231.93,143.254,119.211,142.53799999999998,190.92,146.322,275.265,150.82399999999998,208.25,184.433,156.465,184.22799999999998,75.317,181.502,189.09400000000002,182.092,123.14299999999999,189.44,125.384,181.36700000000002,177.453,75.145,219.955,128.743,135.137,181.636,178.918,66.226,106.95100000000001,167.35,108.90700000000001,45.357,47.206,133.404,136.91899999999998,153.314,153.46200000000002,191.666,53.933,165.912,128.366,141.523,169.11,89.295,113.303,150.792,79.918,99.04299999999999,122.904,96.338,231.912,59.977,171.40099999999998,115.073
508.75,2035.0,,228.56,72.498,234.15900000000002,80.483,81.244,80.163,173.71900000000002,84.973,101.695,40.839,,,211.196,38.218,79.75399999999999,60.813,212.66299999999998,53.396,39.806999999999995,118.73200000000001,91.309,120.194,60.06399999999999,131.75799999999998,24.581,131.214,115.834,123.995,92.416,133.445,229.75799999999998,91.26,292.628,93.37899999999999,238.44,102.463,217.41099999999997,106.906,184.778,101.921,116.56700000000001,113.10700000000001,88.322,111.795,267.628,159.79,126.865,157.584,57.74100000000001,177.733,35.662,178.69099999999997,246.28,146.143,206.399,144.465,232.183,143.39600000000002,119.182,142.558,190.949,146.215,275.262,150.74,208.27900000000002,184.44099999999997,156.442,184.255,75.035,181.449,189.13,182.08,123.079,189.486,125.45200000000001,181.273,177.50900000000001,75.226,219.947,128.745,135.168,181.717,178.878,66.26,106.742,167.127,108.91799999999999,45.379,47.178999999999995,133.41299999999998,136.79399999999998,153.518,153.586,191.547,53.955,165.915,128.358,141.439,169.074,89.35700000000001,113.304,150.85,79.932,98.99,122.993,96.35,231.982,60.047,171.389,115.04700000000001
509.0,2036.0,,228.525,72.53699999999999,234.12599999999998,80.837,81.189,80.196,173.83599999999998,85.01299999999999,101.691,40.727,206.82299999999998,25.483,211.168,38.199,79.796,60.738,212.685,53.327,39.788000000000004,118.71,91.28399999999999,120.264,59.961000000000006,131.751,24.609,131.234,115.851,123.977,92.42,133.514,229.695,91.23299999999999,292.663,93.323,238.44299999999998,102.338,217.37599999999998,106.81,184.829,101.941,116.556,112.984,88.28,111.765,267.661,159.95,126.21600000000001,156.339,57.755,177.785,35.628,178.685,246.287,146.033,206.332,144.58100000000002,232.153,143.269,119.194,142.57399999999998,191.067,146.233,275.20599999999996,150.81,208.275,184.428,156.464,184.30599999999998,75.238,181.363,189.253,181.998,122.962,189.638,125.45,181.37099999999998,177.54,75.134,219.955,128.747,135.253,181.765,178.923,66.223,106.795,167.15400000000002,108.954,45.34,47.148999999999994,133.431,136.77200000000002,153.536,153.312,191.62599999999998,54.007,166.021,128.44,141.529,169.033,89.367,113.336,150.808,80.014,98.92399999999999,122.993,96.37100000000001,231.97400000000002,60.056999999999995,171.487,115.04899999999999
509.25,2037.0,,228.452,72.64,234.149,80.706,81.23899999999999,80.238,173.733,85.007,101.704,40.744,207.253,27.397,211.118,38.147,79.64699999999999,60.756,212.896,53.053000000000004,39.778,118.645,91.272,120.25299999999999,60.018,131.773,24.475,131.16299999999998,115.794,123.88,92.40299999999999,133.408,229.638,91.213,292.78700000000003,93.56200000000001,238.396,102.24799999999999,217.38299999999998,106.818,184.856,101.95100000000001,116.59200000000001,113.057,88.30799999999999,111.806,267.60400000000004,160.064,126.795,157.59,57.82,177.769,35.701,178.707,246.21,146.042,206.282,144.69,232.21900000000002,143.317,119.20299999999999,142.54399999999998,191.03599999999997,146.298,275.23,150.847,208.305,184.517,156.482,184.33,75.251,181.312,189.278,182.013,122.90299999999999,189.77200000000002,125.429,181.394,177.49900000000002,75.123,219.975,128.731,135.181,181.608,178.963,66.227,106.891,167.14700000000002,109.001,45.256,47.11,133.389,136.761,153.694,153.188,191.63099999999997,54.023999999999994,165.96900000000002,128.517,141.616,169.02,89.345,113.337,150.812,79.6,98.56299999999999,122.928,96.34200000000001,231.96900000000002,60.038000000000004,171.46599999999998,115.09700000000001
509.5,2038.0,,228.372,72.668,234.115,80.74,81.278,80.25399999999999,173.737,84.992,101.787,40.608000000000004,207.046,26.296999999999997,211.149,38.138000000000005,79.499,60.724,212.83599999999998,53.141000000000005,39.755,118.681,91.28200000000001,120.26,60.033,131.756,24.479,131.219,115.75200000000001,123.811,92.325,133.39600000000002,229.69799999999998,91.24700000000001,292.878,93.69,238.372,102.22399999999999,217.36700000000002,106.855,184.824,102.01,116.5,112.89299999999999,88.32,111.76700000000001,267.584,159.876,126.40700000000001,156.99,57.823,177.667,35.669000000000004,178.595,246.27900000000002,146.155,206.174,144.695,232.49400000000003,143.411,119.16799999999999,142.486,190.972,146.293,275.29200000000003,150.79,208.261,184.645,156.424,184.31,75.355,181.15400000000002,189.382,181.925,122.905,189.68099999999998,125.48,181.293,177.57,75.187,219.90400000000002,128.791,135.129,181.74900000000002,178.958,66.262,106.876,167.13299999999998,108.99799999999999,45.302,47.027,133.375,136.774,153.621,152.953,191.699,54.022,165.90900000000002,128.623,141.658,169.003,89.323,113.40899999999999,150.713,79.582,98.34700000000001,122.949,96.344,232.035,60.026,171.46900000000002,115.102
509.75,2039.0,,228.55599999999998,72.668,234.114,80.71,81.23899999999999,80.248,173.72299999999998,84.98200000000001,101.785,40.626999999999995,207.25799999999998,27.415,211.15099999999998,38.179,79.51100000000001,60.578,212.947,53.126999999999995,39.667,118.59100000000001,91.311,120.30799999999999,60.052,131.799,24.500999999999998,131.171,115.815,123.824,92.34100000000001,133.414,229.563,91.286,292.842,93.79700000000001,238.37400000000002,102.215,217.37900000000002,106.803,184.949,101.994,116.455,112.75299999999999,88.32600000000001,111.741,267.491,159.862,126.73200000000001,157.612,57.913999999999994,177.79,35.466,178.398,246.37400000000002,146.07399999999998,206.153,144.727,232.42,143.128,119.178,142.514,190.894,146.299,275.28,150.811,208.511,184.49,156.338,184.37900000000002,75.346,181.12900000000002,189.391,181.916,123.02600000000001,189.727,125.449,181.22400000000002,177.56400000000002,75.183,219.87,128.82399999999998,135.158,181.79,178.92,66.25,106.833,167.09099999999998,109.044,45.282,47.053999999999995,133.346,136.8,153.509,152.79,191.75900000000001,53.958999999999996,165.858,128.711,141.66,169.049,89.272,113.296,150.751,79.582,98.45299999999999,123.041,96.42,232.05700000000002,60.021,171.488,115.07600000000001
510.0,2040.0,,228.393,72.7,234.109,80.837,81.249,80.242,173.71599999999998,85.005,101.863,40.561,207.25900000000001,27.185,211.195,38.279,79.75,60.54,213.08,52.783,39.646,118.52600000000001,91.21700000000001,120.444,60.077,131.957,24.651999999999997,131.095,115.899,123.811,92.505,133.545,229.6,91.251,292.83299999999997,93.82799999999999,238.386,102.229,217.30900000000003,106.875,184.985,102.073,116.44,112.835,88.325,111.757,267.4,159.95600000000002,127.04299999999999,157.781,57.891000000000005,177.748,35.551,178.613,246.396,146.18,206.27,144.65200000000002,232.238,142.792,119.07600000000001,142.502,190.96900000000002,146.29399999999998,275.262,150.85399999999998,208.421,184.31799999999998,156.292,184.328,75.23,181.079,189.33599999999998,181.94299999999998,123.051,189.767,125.49,181.245,177.479,75.199,219.918,128.84799999999998,135.181,181.718,178.91,66.267,106.975,167.158,109.04299999999999,45.28,47.033,133.31,136.925,153.394,152.876,191.65400000000002,53.992,165.847,128.753,141.773,169.101,89.27799999999999,113.29299999999999,150.695,79.818,98.569,123.176,96.506,231.986,59.976000000000006,171.46599999999998,115.184
510.25,2041.0,,228.45,72.62899999999999,234.11599999999999,80.77600000000001,81.241,80.22399999999999,173.593,85.025,101.919,40.497,207.21099999999998,26.898000000000003,211.25099999999998,38.35,79.89699999999999,60.794,213.208,52.527,39.536,118.574,91.176,120.447,60.092,132.153,24.648000000000003,131.125,115.829,123.802,92.324,133.57299999999998,229.593,91.24799999999999,292.814,93.736,238.463,102.26700000000001,217.322,106.993,184.917,102.09,116.439,112.823,88.314,111.766,267.436,159.83700000000002,127.23899999999999,157.982,57.983000000000004,177.69099999999997,35.563,178.63099999999997,246.298,146.043,206.287,144.393,232.34900000000002,142.887,119.118,142.536,190.835,146.329,275.26599999999996,150.78799999999998,208.39,184.22099999999998,156.317,184.28400000000002,75.309,181.19400000000002,189.42700000000002,181.889,123.125,189.877,125.381,181.352,177.48,75.193,219.933,128.889,135.216,181.73,178.925,66.18,106.727,167.024,109.054,45.242,46.992,133.338,136.903,153.45,153.032,191.611,53.924,165.832,128.77100000000002,141.75,169.019,89.30799999999999,113.26,150.58,79.818,98.47200000000001,123.193,96.58200000000001,232.044,59.998999999999995,171.437,115.22200000000001
510.5,2042.0,,228.454,72.533,234.11599999999999,80.926,81.214,80.132,173.736,84.973,101.891,40.555,207.138,26.713,211.292,38.374,80.31,60.901,213.142,52.847,39.41,118.45700000000001,91.149,120.48200000000001,60.168,132.18,24.496,131.18,115.8,123.78299999999999,92.154,133.304,229.644,91.226,292.884,93.80799999999999,238.517,102.34200000000001,217.301,107.041,184.942,102.124,116.516,112.805,88.291,111.76899999999999,267.372,159.892,127.632,158.297,58.022,177.61700000000002,35.648,178.638,246.30700000000002,146.11700000000002,206.385,144.3,232.53599999999997,143.17,119.124,142.571,190.77599999999998,146.291,275.286,150.812,208.285,184.269,156.369,184.252,75.194,181.274,189.453,181.878,123.07700000000001,190.016,125.34899999999999,181.39700000000002,177.488,75.283,219.891,128.871,135.05200000000002,181.812,178.861,66.191,106.741,167.002,109.009,45.207,46.968,133.355,136.91,153.468,153.054,191.606,53.846000000000004,165.907,128.651,141.6,169.00400000000002,89.40100000000001,113.291,150.576,79.972,98.537,123.11200000000001,96.52600000000001,231.979,59.96,171.37099999999998,115.27799999999999
510.75,2043.0,,228.33599999999998,72.641,234.18599999999998,80.831,81.264,80.135,173.533,85.007,101.916,40.591,207.199,26.69,211.33599999999998,38.373000000000005,80.39399999999999,60.897,213.301,52.798,39.501,118.485,91.09700000000001,120.58,60.047,132.126,24.64,131.17,115.82799999999999,123.75299999999999,92.229,133.205,229.65,91.22,292.79200000000003,93.568,238.429,102.36200000000001,217.252,107.3,184.94299999999998,102.147,116.39399999999999,112.484,88.28299999999999,111.72200000000001,267.296,159.873,127.574,158.16299999999998,58.152,177.71200000000002,35.455,178.38299999999998,246.308,146.243,206.331,144.234,232.423,143.395,119.13,142.599,190.764,146.213,275.295,150.73,208.264,184.31599999999997,156.335,184.201,75.22399999999999,181.378,189.484,181.88299999999998,123.008,190.206,125.336,181.392,177.53400000000002,75.309,219.929,128.859,135.124,181.793,178.878,66.26899999999999,106.82600000000001,167.12400000000002,108.956,45.169,47.003,133.332,136.804,153.464,153.0,191.53,53.7,165.946,128.65200000000002,141.683,169.08599999999998,89.337,113.32700000000001,150.532,80.141,98.60600000000001,123.339,96.635,232.06799999999998,60.018,171.345,115.256
511.0,2044.0,,228.372,72.602,234.14700000000002,80.90899999999999,81.295,80.166,173.607,84.99600000000001,101.921,40.573,207.072,26.304000000000002,211.303,38.351,80.413,60.974,213.36,52.641999999999996,39.510999999999996,118.456,91.096,120.62,60.115,132.089,24.749000000000002,131.137,115.85799999999999,123.755,92.212,133.084,229.571,91.21,292.643,93.48899999999999,238.433,102.37299999999999,217.321,107.375,184.924,102.124,116.391,112.529,88.223,111.736,267.297,159.732,127.446,157.90200000000002,58.068999999999996,177.709,35.269,178.18900000000002,246.325,146.24200000000002,206.065,144.57399999999998,232.205,143.309,119.18,142.629,190.69099999999997,146.303,275.224,150.705,208.22099999999998,184.255,156.263,184.25799999999998,75.342,181.28099999999998,189.48,181.94,122.971,190.497,125.375,181.32,177.61599999999999,75.163,219.953,128.863,135.114,181.928,178.85,66.303,106.654,167.173,109.04899999999999,45.078,46.93899999999999,133.30100000000002,136.81,153.596,153.047,191.551,53.66,166.033,128.814,141.83700000000002,169.088,89.352,113.301,150.53,80.135,98.586,123.53200000000001,96.671,232.023,60.005,171.35,115.266
511.25,2045.0,,228.426,72.6,234.042,80.929,81.307,80.183,173.585,85.01799999999999,101.79899999999999,40.76,207.239,26.798000000000002,211.264,38.321,80.211,60.981,213.507,52.321999999999996,39.492,118.507,91.111,120.535,60.056999999999995,132.252,24.839000000000002,131.076,115.917,123.79299999999999,92.14399999999999,133.033,229.46,91.12899999999999,292.781,93.65899999999999,238.49099999999999,102.443,217.317,107.31700000000001,184.90599999999998,102.10799999999999,116.48700000000001,112.50299999999999,88.22200000000001,111.693,267.282,159.779,127.331,157.906,58.117,177.847,35.268,178.22400000000002,246.23,146.283,205.91099999999997,144.658,232.226,143.262,119.23,142.59,190.804,146.16,275.158,150.748,208.15200000000002,184.236,156.308,184.226,75.348,181.16099999999997,189.435,181.959,122.959,190.388,125.4,181.343,177.50099999999998,75.295,219.94799999999998,128.843,135.085,181.96099999999998,178.875,66.283,106.917,167.158,109.098,45.06,46.966,133.299,136.892,153.455,153.086,191.579,53.585,165.912,128.752,141.79,169.08900000000003,89.37200000000001,113.29,150.504,79.957,98.30799999999999,123.41799999999999,96.684,231.917,59.996,171.388,115.23
511.5,2046.0,,228.312,72.655,234.06099999999998,81.153,81.255,80.16,173.46599999999998,85.064,101.9,40.786,207.188,26.971,211.30900000000003,38.291,80.342,61.11600000000001,213.516,52.348,39.424,118.48200000000001,91.09299999999999,120.539,60.131,132.106,24.88,131.042,115.973,123.897,92.146,133.143,229.433,91.18700000000001,292.797,93.652,238.484,102.404,217.34,107.24700000000001,184.86599999999999,102.052,116.527,112.544,88.23899999999999,111.735,267.332,159.841,127.111,157.778,58.196999999999996,177.875,35.309,178.08700000000002,246.203,146.251,205.951,144.558,232.079,143.11,119.2,142.606,190.821,146.137,275.127,150.648,208.178,184.007,156.259,184.172,75.286,181.158,189.44400000000002,181.947,122.973,190.28799999999998,125.32,181.335,177.558,75.324,219.95,128.808,135.183,181.983,178.942,66.275,107.264,167.27200000000002,109.148,45.012,46.953,133.317,136.838,153.428,153.089,191.605,53.681000000000004,165.877,128.74,141.768,169.06400000000002,89.39399999999999,113.236,150.586,79.946,98.206,123.382,96.677,231.908,59.942,171.38099999999997,115.324
511.75,2047.0,,228.18599999999998,72.538,234.107,81.15899999999999,81.373,80.183,173.43200000000002,85.075,101.85799999999999,41.018,207.17700000000002,26.916999999999998,211.253,38.313,80.277,61.21,213.472,52.518,39.449,118.493,91.19,120.485,60.006,132.016,24.738000000000003,131.165,115.926,123.876,92.001,133.105,229.37,91.182,292.712,93.56200000000001,238.55599999999998,102.55,217.416,107.384,184.91299999999998,102.12899999999999,116.43799999999999,112.56200000000001,88.212,111.726,267.438,159.72899999999998,127.155,157.92,58.24100000000001,177.852,35.279,178.122,246.234,146.233,205.93,144.632,232.085,143.141,119.20299999999999,142.61,190.886,146.083,275.122,150.618,208.142,183.963,156.19,184.173,75.649,180.977,189.412,181.921,122.73100000000001,190.265,125.335,181.343,177.49400000000003,75.249,219.93,128.765,135.078,181.97299999999998,178.93599999999998,66.26899999999999,107.32600000000001,167.322,109.139,44.976000000000006,46.938,133.315,136.9,153.36,153.13,191.649,53.876999999999995,165.87900000000002,128.745,141.88299999999998,169.04,89.48100000000001,113.15299999999999,150.7,79.949,98.288,123.291,96.762,231.89,59.951,171.38099999999997,115.292
