TimesH,Frame,NoMissing,147,147,184,184,194,194,212,212,214,214,229,229,233,233,252,252,257,257,288,288,337,337,348,348,654,654,668,668,694,694,830,830,1096,1096,1155,1155,1285,1285,2413,2413
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
321.5,1286.0,,100.835,130.175,71.304,114.242,151.66899999999998,144.951,235.51,157.351,48.714,154.806,57.111000000000004,136.23,,,57.583,173.36599999999999,237.33599999999998,177.287,73.58800000000001,166.613,255.08599999999998,193.685,232.08700000000002,201.93,97.84299999999999,167.234,,,236.87099999999998,142.57399999999998,96.126,155.309,254.53599999999997,136.839,125.527,160.545,199.30900000000003,168.488,86.333,200.149
321.75,1287.0,,100.771,130.124,71.257,114.177,151.711,144.931,235.65400000000002,157.15200000000002,48.882,154.844,57.15,135.975,,,57.756,173.268,237.666,177.424,73.58800000000001,166.658,255.12900000000002,193.764,232.08599999999998,201.982,97.91799999999999,167.081,,,236.90900000000002,142.55100000000002,95.975,155.265,254.28099999999998,136.745,125.367,160.722,199.176,168.38,86.545,200.28099999999998
322.0,1288.0,,100.772,130.25799999999998,71.333,114.259,151.759,144.899,235.648,157.143,48.96,154.898,56.861999999999995,136.283,,,57.907,173.317,237.63,177.40099999999998,73.67399999999999,166.62400000000002,255.14,193.84,232.09900000000002,201.963,97.95,167.175,,,236.734,142.501,96.16799999999999,155.207,254.051,136.655,125.36399999999999,160.74200000000002,199.02700000000002,168.25099999999998,86.102,200.135
322.25,1289.0,,100.677,130.27700000000002,71.285,114.31700000000001,151.704,145.00799999999998,,,48.898999999999994,154.811,56.651,136.439,,,57.76,173.21900000000002,237.467,177.28099999999998,73.615,166.62099999999998,255.174,193.857,232.12599999999998,201.907,97.835,167.24099999999999,,,236.699,142.445,96.11,155.197,254.373,136.833,125.396,160.778,198.93900000000002,168.17700000000002,86.573,200.245
322.5,1290.0,,100.71799999999999,130.346,71.193,114.37100000000001,151.638,145.034,235.50400000000002,157.352,48.973,154.749,56.788000000000004,136.60299999999998,,,57.708999999999996,173.15099999999998,237.365,177.195,73.652,166.733,255.148,193.84099999999998,232.16,201.93400000000003,97.73200000000001,167.445,,,236.707,142.466,96.08,155.162,254.15400000000002,136.60299999999998,125.18700000000001,160.825,199.093,168.31400000000002,86.64299999999999,200.322
322.75,1291.0,,100.744,130.444,71.16,114.39,151.56799999999998,145.066,235.755,157.03,48.93,154.72299999999998,57.05,136.732,,,57.882,173.108,237.62,177.47400000000002,73.393,166.695,255.23,193.87,232.118,201.87400000000002,97.572,167.457,116.008,177.882,237.22799999999998,142.39600000000002,96.206,155.129,253.81799999999998,136.435,125.25299999999999,160.936,199.06599999999997,168.21,86.647,200.37400000000002
323.0,1292.0,,100.785,130.47799999999998,71.092,114.45299999999999,151.347,145.195,235.498,157.289,48.841,154.727,57.47,136.471,,,57.881,173.14700000000002,237.81,177.519,73.556,166.65599999999998,255.268,193.949,232.157,201.924,97.45700000000001,167.646,115.70200000000001,177.532,237.217,142.274,96.09899999999999,155.132,254.55700000000002,136.844,125.195,161.0,199.13400000000001,168.171,86.896,200.372
323.25,1293.0,,100.86399999999999,130.649,71.032,114.602,151.335,145.154,235.451,157.32,48.798,154.576,57.685,136.793,,,58.028,173.18,237.872,177.662,73.604,166.645,255.33,194.014,232.146,201.85299999999998,97.55799999999999,167.518,115.696,177.643,237.393,142.275,95.897,155.213,254.205,136.716,125.24,161.045,199.08700000000002,168.125,86.76799999999999,200.34900000000002
323.5,1294.0,,100.874,130.752,70.881,114.62899999999999,151.269,145.113,,,48.848,154.608,57.817,136.642,,,58.17,173.176,237.68099999999998,177.68599999999998,73.558,166.555,255.335,194.03900000000002,232.28900000000002,201.96599999999998,97.618,167.507,115.588,177.797,237.32,142.33,95.95,155.19799999999998,254.334,136.857,125.31299999999999,161.023,199.02700000000002,168.329,86.742,200.312
323.75,1295.0,,100.971,130.441,70.768,114.559,151.267,145.20600000000002,,,48.985,154.648,57.846000000000004,136.447,,,58.205,173.205,237.507,177.65599999999998,73.50399999999999,166.662,255.42,194.101,232.408,202.06799999999998,97.757,167.43900000000002,115.93700000000001,177.967,237.354,142.287,95.897,155.336,254.09099999999998,136.749,125.55799999999999,160.976,199.139,168.32,86.875,200.301
324.0,1296.0,,,,70.821,114.521,151.356,145.22,,,49.04,154.727,58.157,136.707,,,58.15,173.167,237.732,177.74599999999998,73.249,166.393,255.458,194.143,232.49200000000002,202.136,97.65,167.518,,,237.46,142.304,95.898,155.3,253.676,136.489,125.376,161.05100000000002,198.942,168.213,86.705,200.215
324.25,1297.0,,,,70.87100000000001,114.509,151.578,145.02100000000002,,,,,58.137,136.54,,,58.208,173.243,237.412,177.77599999999998,73.322,166.378,255.426,194.14700000000002,232.446,202.09599999999998,97.62,167.453,,,237.606,142.297,95.859,155.35299999999998,253.762,136.619,125.488,160.85399999999998,198.768,168.264,86.79299999999999,200.18200000000002
324.5,1298.0,,,,70.915,114.40299999999999,151.651,145.007,,,,,58.188,136.714,,,58.172,173.308,237.485,177.649,73.288,166.41099999999997,255.481,194.229,232.65900000000002,202.208,97.74,167.49099999999999,,,237.62599999999998,142.165,95.85799999999999,155.434,253.695,136.548,125.572,160.884,198.653,168.292,86.92200000000001,200.162
324.75,1299.0,,101.022,130.826,71.051,114.20200000000001,151.811,144.933,,,,,58.276,136.702,,,58.33,173.19799999999998,,,73.23100000000001,166.352,255.50599999999997,194.313,232.672,202.215,97.863,167.34099999999998,,,237.696,142.17600000000002,95.854,155.386,253.831,136.52,125.54299999999999,160.996,198.692,168.245,87.195,200.22099999999998
325.0,1300.0,,101.01899999999999,130.977,70.992,114.337,151.774,144.993,,,,,55.306999999999995,137.873,,,58.248000000000005,173.202,,,73.023,166.169,255.52,194.36,228.278,199.979,97.73100000000001,167.467,,,237.585,142.204,95.88600000000001,155.438,253.666,136.502,125.412,160.911,198.706,168.15400000000002,87.178,200.26
325.25,1301.0,,101.055,131.425,70.983,114.32600000000001,151.95600000000002,145.009,,,,,,,,,58.163000000000004,173.201,,,73.283,166.283,255.551,194.472,228.075,200.354,97.775,167.52,,,237.59900000000002,142.244,95.92,155.376,253.465,136.289,125.249,160.834,198.607,168.187,87.238,200.326
325.5,1302.0,,101.09700000000001,131.276,70.893,114.29299999999999,152.077,145.111,,,,,,,,,58.095,173.253,,,73.095,166.297,255.608,194.482,228.09900000000002,200.449,97.676,167.50599999999997,,,237.396,142.224,95.835,155.463,253.421,136.32299999999998,124.97,160.92,198.56,168.18099999999998,87.31200000000001,200.33900000000003
325.75,1303.0,,101.01,131.523,70.89699999999999,114.25200000000001,151.929,145.127,,,,,,,,,58.101000000000006,173.25400000000002,,,72.956,166.201,255.625,194.472,227.452,200.592,97.74600000000001,167.58700000000002,,,237.363,142.208,95.94,155.356,253.648,136.296,124.917,160.93,198.523,168.166,87.262,200.27700000000002
326.0,1304.0,,101.181,131.404,70.86399999999999,114.205,151.974,145.155,,,,,,,,,58.098,173.28400000000002,,,72.834,166.166,255.607,194.451,227.669,200.3,97.82600000000001,167.528,,,237.218,142.178,95.958,155.35,253.717,136.217,125.01,160.957,198.424,168.14700000000002,87.124,200.2
326.25,1305.0,,101.195,131.262,70.797,114.257,151.97899999999998,145.19299999999998,,,,,,,,,58.136,173.266,,,73.013,165.907,255.59900000000002,194.49,227.628,200.17,97.802,167.595,,,237.067,142.203,95.914,155.345,253.706,136.207,124.946,160.847,198.71599999999998,168.06099999999998,86.94,200.236
326.5,1306.0,,101.111,131.47299999999998,70.657,114.171,151.89700000000002,145.154,,,,,,,,,58.093,173.295,,,73.072,165.94799999999998,255.64700000000002,194.497,227.899,200.268,97.844,167.52,,,237.18099999999998,142.356,95.98299999999999,155.255,253.726,136.22899999999998,124.931,160.894,198.99599999999998,168.055,87.04899999999999,200.247
326.75,1307.0,,100.931,131.464,70.58800000000001,114.155,151.827,145.179,,,,,,,,,58.09,173.324,,,73.317,165.799,255.672,194.54,227.882,200.3,97.757,167.612,,,237.38099999999997,142.357,95.95,155.3,253.718,136.22299999999998,124.929,160.982,199.12,168.028,86.973,200.269
327.0,1308.0,,101.001,131.612,70.45,114.307,151.653,145.382,,,,,,,,,58.027,173.38,,,73.252,166.02900000000002,255.71599999999998,194.55700000000002,228.003,200.361,97.859,167.581,,,237.291,142.192,95.838,155.304,253.678,136.111,124.777,160.94899999999998,199.1,168.007,87.135,200.30700000000002
327.25,1309.0,,100.86,131.611,70.482,114.465,151.55,145.39,,,,,,,,,57.95399999999999,173.33,,,73.42699999999999,165.857,255.761,194.52700000000002,227.954,199.78799999999998,97.709,167.668,,,237.35299999999998,142.325,95.853,155.382,253.658,136.19799999999998,124.811,160.945,199.136,167.959,87.255,200.32
327.5,1310.0,,100.663,131.578,70.52,114.551,151.813,145.291,,,,,,,,,57.93,173.26,238.042,178.69299999999998,73.354,165.862,255.725,194.582,227.69099999999997,200.817,97.727,167.696,,,237.255,142.286,96.09,155.442,253.722,136.138,124.855,160.969,199.12,167.8,87.29,200.331
327.75,1311.0,,100.814,131.68200000000002,70.42699999999999,114.49,152.031,145.213,,,,,,,,,58.001000000000005,173.268,238.102,179.028,73.395,166.079,255.72,194.593,228.02599999999998,201.007,97.881,167.62599999999998,,,236.99400000000003,142.362,96.054,155.344,253.646,136.128,124.844,160.97799999999998,199.231,167.72400000000002,87.275,200.37
328.0,1312.0,,101.022,131.791,,,151.91299999999998,145.083,,,,,,,,,57.806000000000004,173.171,238.076,178.75900000000001,73.545,165.918,255.73,194.572,228.22,200.99900000000002,97.927,167.96400000000003,,,237.047,142.325,95.896,155.466,253.635,136.042,124.89200000000001,160.937,199.253,167.78900000000002,87.20700000000001,200.34
328.25,1313.0,,100.807,131.787,,,151.88,145.094,,,,,,,,,57.854,173.135,238.576,179.016,73.305,166.11700000000002,255.74,194.579,228.44099999999997,200.826,97.868,168.155,,,,,95.806,155.423,253.75099999999998,136.144,124.93799999999999,160.909,199.21,167.75400000000002,87.264,200.37900000000002
328.5,1314.0,,100.484,131.85299999999998,,,151.829,145.07399999999998,,,,,,,,,57.81399999999999,173.11700000000002,238.645,179.188,73.3,166.185,255.692,194.563,228.352,200.93,97.916,168.17700000000002,,,,,95.609,155.624,253.66400000000002,136.123,125.057,160.888,199.16400000000002,167.80900000000003,87.36200000000001,200.472
328.75,1315.0,,100.49,131.679,,,152.089,145.088,,,,,,,,,57.817,173.074,238.699,179.169,73.27600000000001,166.28900000000002,255.765,194.57299999999998,228.162,200.825,97.86,168.33599999999998,,,,,95.45200000000001,155.72299999999998,253.68099999999998,136.127,125.135,160.779,199.30900000000003,167.717,87.23,200.495
329.0,1316.0,,100.60799999999999,131.613,,,152.076,145.1,,,,,,,,,57.854,173.055,238.764,179.399,73.516,166.303,255.75599999999997,194.604,228.03400000000002,200.824,97.86399999999999,168.388,,,,,95.69200000000001,155.577,253.68,136.15200000000002,125.046,160.719,199.35,167.584,87.30799999999999,200.485
329.25,1317.0,,100.31,131.674,,,152.256,145.11,,,,,,,,,57.908,173.09400000000002,,,73.459,166.204,255.773,194.59099999999998,227.894,200.90900000000002,98.014,168.764,,,,,95.292,155.841,253.67700000000002,136.19899999999998,124.87200000000001,160.762,199.36700000000002,167.646,87.214,200.533
329.5,1318.0,,100.435,131.695,,,152.10399999999998,145.185,,,,,,,,,57.968,173.058,,,73.288,166.166,255.74400000000003,194.58900000000003,227.92700000000002,200.919,97.889,168.78599999999997,,,,,95.07799999999999,155.94,253.36900000000003,136.10399999999998,124.686,160.787,199.31099999999998,167.671,87.15100000000001,200.52700000000002
329.75,1319.0,,100.38,131.567,,,152.079,145.29,,,,,,,,,57.93899999999999,173.05900000000003,,,73.337,166.255,255.737,194.577,228.035,200.981,97.803,168.91400000000002,,,,,94.99700000000001,155.993,253.332,136.116,124.787,160.713,199.27900000000002,167.61700000000002,87.194,200.518
330.0,1320.0,,100.59,131.358,,,152.049,145.329,,,,,,,,,57.849,173.127,238.86900000000003,179.53,73.232,166.15099999999998,255.72799999999998,194.56099999999998,227.94099999999997,200.928,97.95200000000001,169.225,,,,,95.036,155.986,253.43,136.011,124.883,160.639,199.25,167.601,87.227,200.46599999999998
330.25,1321.0,,100.363,131.73,,,151.904,145.369,,,,,,,,,57.797,173.114,238.924,179.517,73.294,166.084,255.775,194.63099999999997,228.11599999999999,200.94,98.11,168.81900000000002,,,,,95.09,155.92700000000002,253.426,136.018,124.833,160.622,199.208,167.675,87.258,200.525
330.5,1322.0,,100.12,131.775,,,151.834,145.466,,,,,,,,,57.755,173.088,239.533,185.3,73.372,166.18900000000002,255.845,194.622,228.229,200.972,98.016,168.575,,,,,95.17200000000001,155.861,253.52700000000002,136.059,124.889,160.55,199.08900000000003,167.822,87.18799999999999,200.55900000000003
330.75,1323.0,,100.073,131.87,,,151.828,145.57299999999998,,,,,,,,,57.606,173.054,239.343,185.37099999999998,73.29,166.226,255.84,194.68400000000003,228.396,200.995,,,,,,,95.09899999999999,155.877,253.415,136.055,124.959,160.626,198.885,167.81799999999998,87.125,200.53099999999998
331.0,1324.0,,100.179,131.767,,,151.671,145.64,,,,,,,,,57.556000000000004,173.07,239.483,185.342,73.547,165.956,255.821,194.69299999999998,228.486,200.908,,,,,,,95.005,155.894,253.554,136.089,125.13799999999999,160.626,198.80599999999998,167.861,87.041,200.58599999999998
331.25,1325.0,,100.288,131.612,,,151.435,145.813,,,,,,,,,57.518,173.14,239.49400000000003,185.324,73.617,165.954,255.773,194.63400000000001,,,,,,,,,95.075,155.922,253.446,136.012,125.01299999999999,160.68200000000002,198.75,167.81099999999998,87.01799999999999,200.666
331.5,1326.0,,100.419,131.619,,,151.588,145.733,,,,,,,,,57.465,173.22299999999998,239.524,185.335,73.411,166.155,255.81099999999998,194.63299999999998,,,,,,,,,95.005,155.995,253.451,135.976,125.32,160.57,198.77700000000002,167.83900000000003,87.055,200.593
331.75,1327.0,,99.92399999999999,131.893,,,151.616,145.651,,,,,,,,,57.513999999999996,173.218,239.44099999999997,185.27200000000002,73.167,166.296,255.868,194.657,,,,,,,,,94.93700000000001,155.982,253.498,135.95600000000002,124.976,160.746,198.739,167.915,86.976,200.614
332.0,1328.0,,99.836,131.866,,,151.755,145.678,,,,,,,,,57.453,173.345,239.418,185.25400000000002,73.34,166.22799999999998,255.851,194.62,,,,,,,,,95.04,155.855,253.59099999999998,135.91899999999998,124.82,160.721,198.588,168.024,86.90700000000001,200.576
332.25,1329.0,,99.985,131.77700000000002,,,151.813,145.957,,,,,,,,,57.425,173.236,239.375,185.162,73.36399999999999,166.123,255.831,194.62,,,,,,,,,95.07799999999999,155.865,253.525,135.89600000000002,124.72200000000001,160.703,198.60299999999998,168.05599999999998,86.93,200.53599999999997
332.5,1330.0,,100.12700000000001,131.722,,,151.757,146.255,,,,,,,,,57.405,173.21,239.149,185.205,73.108,166.218,255.842,194.65,,,,,,,,,95.012,155.894,253.61700000000002,135.937,124.75,160.713,198.695,168.088,87.008,200.56599999999997
332.75,1331.0,,100.01100000000001,131.62,,,151.785,146.276,,,,,,,,,57.178000000000004,173.237,239.063,185.105,73.209,166.271,255.8,194.61700000000002,,,,,,,,,95.11200000000001,155.945,253.50400000000002,135.878,124.572,160.776,198.767,167.93599999999998,87.046,200.653
333.0,1332.0,,100.036,131.719,,,151.74200000000002,146.059,,,,,,,,,57.251000000000005,173.232,239.072,185.101,73.313,166.08599999999998,255.813,194.576,,,,,,,,,95.021,156.055,253.56900000000002,136.03799999999998,124.62200000000001,160.809,198.933,167.861,86.985,200.748
333.25,1333.0,,99.848,131.747,,,151.827,146.07299999999998,,,,,,,,,57.318999999999996,173.199,239.278,185.267,73.46600000000001,165.919,255.834,194.554,,,,,,,,,94.954,156.019,253.47,136.001,124.49700000000001,160.763,199.03,167.88400000000001,86.984,200.7
333.5,1334.0,,99.84899999999999,132.031,,,151.809,145.91899999999998,,,,,,,,,57.224,173.19099999999997,239.19299999999998,185.354,73.469,165.92,255.81400000000002,194.548,,,,,,,,,95.027,156.019,253.40099999999998,136.02700000000002,124.524,160.68200000000002,199.12900000000002,167.77900000000002,87.016,200.706
333.75,1335.0,,99.85799999999999,131.844,,,151.834,145.89,,,,,,,,,57.246,173.25400000000002,239.153,185.452,73.58800000000001,165.747,255.793,194.514,,,,,,,,,95.064,155.929,253.517,135.904,124.7,160.64700000000002,199.014,167.875,87.084,200.59599999999998
334.0,1336.0,,99.883,131.69,,,151.843,145.884,,,,,,,,,57.233000000000004,173.269,238.987,185.446,73.59100000000001,165.808,255.898,194.57,,,,,,,,,95.134,155.986,253.488,135.944,124.714,160.718,199.105,167.87,87.14200000000001,200.60299999999998
334.25,1337.0,,99.77600000000001,131.744,,,151.88,145.886,,,,,,,,,57.205,173.313,238.868,185.16400000000002,73.361,165.946,255.945,194.565,,,,,,,,,95.189,155.933,253.565,135.861,124.69,160.679,199.041,167.892,87.352,200.503
334.5,1338.0,,99.759,131.828,,,151.891,145.975,,,,,,,,,57.118,173.264,238.886,185.225,73.372,165.94299999999998,255.982,194.55200000000002,,,,,,,,,95.31200000000001,155.857,253.451,135.898,124.723,160.616,199.024,167.93200000000002,87.406,200.484
334.75,1339.0,,99.92,131.702,,,151.871,145.975,,,,,,,,,57.214,173.234,238.887,185.019,73.333,165.955,255.993,194.521,,,,,,,,,95.29700000000001,155.891,253.38400000000001,135.916,124.72200000000001,160.607,198.933,168.03599999999997,87.255,200.44
335.0,1340.0,,100.065,131.688,,,151.834,146.23,,,,,,,,,57.236000000000004,173.267,239.043,185.265,73.351,165.97099999999998,256.019,194.53099999999998,,,,,,,,,95.446,155.804,253.38299999999998,135.844,124.897,160.689,198.93599999999998,167.956,87.125,200.412
335.25,1341.0,,100.04,131.77200000000002,,,151.778,146.219,,,,,,,,,57.275,173.257,239.003,185.162,73.024,166.19299999999998,256.046,194.53900000000002,,,,,,,,,95.682,155.629,253.297,135.924,124.68299999999999,160.67600000000002,198.89700000000002,168.048,87.15100000000001,200.40099999999998
335.5,1342.0,,100.04299999999999,131.694,,,151.809,146.188,,,,,,,,,57.333,173.236,239.144,185.123,73.03399999999999,166.09,256.079,194.53900000000002,,,,,,,,,95.881,155.582,253.18200000000002,135.971,124.67299999999999,160.673,199.105,167.956,87.26,200.40400000000002
335.75,1343.0,,100.15799999999999,131.985,,,151.921,146.137,,,,,,,,,57.387,173.231,,,73.149,165.96099999999998,256.13,194.58900000000003,,,,,,,,,95.839,155.55700000000002,253.06599999999997,136.05700000000002,124.77600000000001,160.689,199.183,167.761,87.213,200.429
336.0,1344.0,,100.05799999999999,132.17,,,151.91,146.11,,,,,,,,,57.32899999999999,173.25599999999997,,,73.243,166.02,256.185,194.582,,,,,,,,,95.79700000000001,155.622,252.84,136.153,124.59700000000001,160.704,199.08700000000002,167.78599999999997,87.186,200.507
336.25,1345.0,,100.014,131.739,,,152.088,146.643,,,,,,,,,57.153,173.296,,,73.475,166.02200000000002,256.228,194.56900000000002,,,,,,,,,95.575,155.711,252.984,136.135,124.529,160.722,199.025,167.74,87.103,200.582
336.5,1346.0,,99.975,131.925,,,152.174,146.561,,,,,,,,,57.078,173.497,,,73.494,165.985,256.203,194.56900000000002,,,,,,,,,95.675,155.694,252.99099999999999,136.13299999999998,124.624,160.747,198.986,167.706,87.02600000000001,200.523
336.75,1347.0,,99.86399999999999,132.175,,,152.186,146.659,,,,,,,,,56.818999999999996,173.668,,,73.342,165.87599999999998,256.144,194.669,,,,,,,,,95.646,155.685,252.922,136.093,124.835,160.783,199.055,167.705,86.865,200.47299999999998
337.0,1348.0,,99.823,132.265,,,152.315,146.797,,,,,,,,,56.913999999999994,173.567,,,73.196,165.915,256.217,194.713,,,,,,,,,95.741,155.727,252.88,136.123,124.816,160.766,199.15099999999998,167.562,86.99700000000001,200.361
337.25,1349.0,,99.96600000000001,132.128,,,152.257,146.749,,,,,,,,,57.013000000000005,173.602,,,73.39399999999999,165.748,256.241,194.71599999999998,,,,,,,,,95.615,155.751,252.798,136.145,124.581,160.894,199.28,167.554,87.12,200.405
337.5,1350.0,,99.887,132.528,,,152.328,146.67,,,,,,,,,56.867,173.66099999999997,,,73.6,165.668,256.251,194.703,,,,,,,,,95.662,155.779,252.69099999999997,136.3,124.5,160.963,199.205,167.606,87.179,200.55200000000002
337.75,1351.0,,100.039,132.533,,,152.363,146.69799999999998,,,,,,,,,56.93,173.733,,,73.99600000000001,165.525,256.225,194.735,,,,,,,,,95.45200000000001,155.843,252.173,136.602,124.35600000000001,161.013,199.37900000000002,167.483,87.12100000000001,200.535
338.0,1352.0,,,,,,152.339,146.665,,,,,,,,,56.97,173.727,,,73.803,165.71,256.247,194.706,,,,,,,,,95.337,155.878,252.054,136.754,124.28200000000001,160.94299999999998,199.418,167.451,87.18700000000001,200.58599999999998
338.25,1353.0,,,,,,152.30200000000002,146.556,,,,,,,,,57.06,173.72299999999998,,,73.68,165.653,256.238,194.74900000000002,,,,,,,,,95.43,155.83,251.972,136.797,124.17299999999999,160.988,199.442,167.53900000000002,87.11399999999999,200.50799999999998
338.5,1354.0,,,,,,152.329,146.549,,,,,,,,,57.053000000000004,173.74,,,73.767,165.68200000000002,256.177,194.74900000000002,,,,,,,,,95.38799999999999,155.892,252.176,136.605,124.098,161.018,199.347,167.639,86.853,200.47799999999998
338.75,1355.0,,,,,,152.306,146.5,,,,,,,,,57.053000000000004,173.745,,,73.54,165.86900000000003,256.191,194.737,,,,,,,,,95.255,155.91,251.917,136.668,124.18,161.013,199.296,167.59099999999998,86.90700000000001,200.50400000000002
339.0,1356.0,,,,,,152.352,146.54399999999998,,,,,,,,,57.003,173.65200000000002,,,73.32,165.891,256.233,194.71099999999998,,,,,,,,,95.26799999999999,155.947,252.166,136.54399999999998,124.205,161.056,199.084,167.68200000000002,86.934,200.452
339.25,1357.0,,,,,,152.385,146.503,,,,,,,,,56.938,173.69,,,73.267,165.83700000000002,256.172,194.69299999999998,,,,,,,,,95.255,155.976,252.62,136.205,124.083,161.151,199.081,167.671,86.824,200.47799999999998
339.5,1358.0,,,,,,152.543,146.627,,,,,,,,,56.913999999999994,173.678,,,73.26100000000001,165.79,256.221,194.636,,,,,,,,,95.35600000000001,155.865,252.05,136.705,124.2,161.173,198.99200000000002,167.798,86.795,200.364
339.75,1359.0,,,,,,152.44,146.577,,,,,,,,,56.87,173.532,,,73.35600000000001,165.77900000000002,256.093,194.662,,,,,,,,,95.289,155.91299999999998,252.673,136.255,124.101,161.238,199.308,167.532,86.811,200.359
340.0,1360.0,,,,,,152.355,146.596,,,,,,,,,56.924,173.56799999999998,,,73.377,165.735,256.039,194.65099999999998,,,,,,,,,95.49799999999999,155.844,252.69400000000002,136.205,124.251,161.321,199.257,167.575,86.92399999999999,200.347
340.25,1361.0,,99.98200000000001,132.065,,,152.295,146.54,,,,,,,,,56.92100000000001,173.523,,,73.351,165.702,256.019,194.642,,,,,,,,,95.62799999999999,155.847,252.513,136.264,124.242,161.33700000000002,199.31400000000002,167.53799999999998,86.906,200.447
340.5,1362.0,,100.008,132.342,,,152.332,146.487,,,,,,,,,56.87,173.46900000000002,,,73.34100000000001,165.7,256.065,194.64700000000002,,,,,,,,,95.61,155.85399999999998,252.8,136.142,124.34299999999999,161.31799999999998,199.34599999999998,167.49400000000003,86.936,200.503
340.75,1363.0,,,,,,152.454,146.491,,,,,,,,,56.871,173.52599999999998,,,73.319,165.75599999999997,256.115,194.65099999999998,,,,,,,,,95.81,155.752,252.832,136.06799999999998,124.564,161.421,199.28099999999998,167.517,87.006,200.486
341.0,1364.0,,,,,,152.45600000000002,146.506,,,,,,,,,56.861000000000004,173.41299999999998,,,73.36399999999999,165.761,256.111,194.65900000000002,,,,,,,,,95.961,155.72,252.812,136.05200000000002,125.883,161.763,199.36599999999999,167.52599999999998,86.98700000000001,200.49599999999998
341.25,1365.0,,,,,,152.477,146.509,,,,,,,,,56.898999999999994,173.543,,,73.35,165.732,256.084,194.672,,,,,,,,,95.928,155.702,253.047,135.941,125.60600000000001,161.753,199.263,167.58599999999998,86.948,200.6
341.5,1366.0,,,,,,152.58100000000002,146.513,,,,,,,,,56.968999999999994,173.403,,,73.613,165.733,255.97799999999998,194.666,,,,,,,,,95.88,155.7,253.269,135.78799999999998,125.934,161.59,199.023,167.782,86.955,200.59900000000002
341.75,1367.0,,,,,,152.68200000000002,146.407,,,,,,,,,56.92100000000001,173.399,,,73.601,165.666,256.0,194.731,,,,,,,,,95.916,155.68,253.092,135.905,125.759,161.811,199.11599999999999,167.549,86.87899999999999,200.581
342.0,1368.0,,,,,,152.815,146.524,,,,,,,,,56.86600000000001,173.44400000000002,,,73.9,165.477,256.006,194.697,,,,,,,,,95.93700000000001,155.653,253.145,135.88,125.677,161.94299999999998,199.155,167.512,86.979,200.703
342.25,1369.0,,,,,,152.86,146.482,,,,,,,,,56.833999999999996,173.467,,,73.696,165.53400000000002,256.03700000000003,194.66299999999998,,,,,,,,,96.016,155.673,253.02900000000002,135.878,125.765,161.609,199.09900000000002,167.31400000000002,86.839,200.7
342.5,1370.0,,,,,,152.928,146.458,,,,,,,,,56.823,173.43,,,73.462,165.53900000000002,256.017,194.69299999999998,,,,,,,,,95.869,155.731,253.273,135.80100000000002,125.28,161.556,199.14700000000002,167.255,86.804,200.703
342.75,1371.0,,,,,,152.995,146.311,,,,,,,,,56.792,173.43099999999998,,,73.78399999999999,165.40400000000002,255.947,194.709,,,,,,,,,95.816,155.71,253.135,135.841,125.162,161.289,199.122,167.213,86.867,200.74099999999999
343.0,1372.0,,,,,,153.049,146.2,,,,,,,,,56.782,173.422,,,74.164,165.264,256.046,194.655,,,,,,,,,95.807,155.634,253.15099999999998,135.813,125.15299999999999,161.268,199.22,167.294,87.07600000000001,200.79
343.25,1373.0,,,,,,153.085,146.214,,,,,,,,,56.895,173.467,,,74.562,165.071,256.115,194.636,,,,,,,,,96.039,155.567,253.335,135.747,125.12899999999999,161.157,199.135,167.377,86.891,200.795
343.5,1374.0,,,,,,153.143,146.156,,,,,,,,,56.79,173.52,,,74.932,164.892,256.078,194.6,,,,,,,,,95.931,155.624,253.385,135.7,125.055,161.066,199.158,167.518,87.303,200.733
343.75,1375.0,,,,,,153.171,146.168,,,,,,,,,56.88399999999999,173.59799999999998,,,74.934,164.91299999999998,256.079,194.683,,,,,,,,,95.988,155.575,253.203,135.84,125.169,161.12,199.187,167.58599999999998,87.11,200.685
344.0,1376.0,,,,,,153.249,146.082,,,,,,,,,56.875,173.609,,,74.605,165.071,255.924,194.704,,,,,,,,,96.0,155.555,253.08700000000002,135.909,125.23100000000001,161.006,199.192,167.605,87.055,200.701
344.25,1377.0,,,,,,153.285,146.267,,,,,,,,,56.93600000000001,173.709,,,,,255.922,194.688,,,,,,,,,95.921,155.625,253.093,136.001,125.228,160.969,198.905,167.736,87.24600000000001,200.67700000000002
344.5,1378.0,,,,,,153.284,146.328,,,,,,,,,57.035,173.704,,,,,255.77700000000002,194.637,,,,,,,,,95.85,155.634,253.187,135.984,124.965,160.877,198.84,167.797,87.3,200.59799999999998
344.75,1379.0,,,,,,153.249,146.465,,,,,,,,,57.06100000000001,173.597,,,,,255.488,194.606,,,,,,,,,95.936,155.63,253.28900000000002,136.01,125.385,160.908,198.87599999999998,167.637,87.241,200.493
345.0,1380.0,,,,,,153.293,146.412,,,,,,,,,57.053999999999995,173.516,,,,,255.608,194.416,,,,,,,,,96.134,155.592,253.46200000000002,135.894,124.978,160.804,198.55900000000003,167.713,87.149,200.497
