TimesH,Frame,NoMissing,92,92,105,105,126,126,142,142,176,176,182,182,217,217,228,228,250,250,260,260,271,271,279,279,285,285,288,288,289,289,292,292,317,317,327,327,329,329,348,348,353,353,392,392,393,393,394,394,422,422,430,430,433,433,434,434,640,640,803,803,808,808,897,897
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
471.25,1885.0,,171.43400000000003,107.19200000000001,133.474,98.73299999999999,258.681,119.01799999999999,159.619,107.488,190.946,92.79700000000001,154.237,88.929,270.269,159.148,244.923,153.298,247.273,168.053,75.96300000000001,166.43200000000002,221.735,138.347,249.446,133.889,199.63,128.928,127.67200000000001,129.95,277.107,128.183,219.541,127.654,205.229,142.523,190.93200000000002,140.158,117.738,223.608,220.179,209.41299999999998,201.71,205.528,244.299,182.795,185.393,180.347,113.555,180.888,109.169,201.06,96.885,193.648,229.025,189.78400000000002,140.851,193.93900000000002,216.953,193.15900000000002,172.24200000000002,94.867,215.55200000000002,92.32700000000001,242.68599999999998,129.265
471.5,1886.0,,171.49099999999999,107.105,133.656,98.62,258.744,119.071,159.54399999999998,107.43799999999999,191.045,92.696,154.161,88.921,270.256,159.05200000000002,244.88099999999997,153.28,247.285,167.99599999999998,75.975,166.37,221.765,138.372,249.399,133.97299999999998,199.625,128.93200000000002,127.632,130.048,277.06,128.195,219.56099999999998,127.77799999999999,205.19400000000002,142.537,190.892,140.102,118.275,223.305,220.32,209.49099999999999,201.505,205.452,244.28599999999997,182.75900000000001,185.55700000000002,180.02,113.54299999999999,180.97099999999998,109.11,200.985,96.97399999999999,193.733,229.102,189.68400000000003,140.66899999999998,193.84799999999998,216.956,193.042,172.437,94.98200000000001,215.43,92.256,242.739,129.2
471.75,1887.0,,171.5,107.06200000000001,133.601,98.633,258.69,119.02,159.57399999999998,107.435,191.21599999999998,92.639,154.139,88.95,270.244,158.97299999999998,244.915,153.305,247.298,168.035,75.98899999999999,166.445,221.67,138.39600000000002,249.35299999999998,134.078,199.604,128.907,127.641,130.069,277.10900000000004,128.203,219.46099999999998,127.675,205.239,142.526,190.87400000000002,140.183,117.929,223.34400000000002,220.37,209.422,201.47299999999998,205.058,244.195,182.752,185.609,180.104,113.681,180.86700000000002,109.088,200.878,96.941,193.72299999999998,229.13099999999997,189.678,140.52,193.852,217.011,192.99900000000002,172.42700000000002,94.927,215.472,92.315,242.66,129.17
472.0,1888.0,,171.234,107.06200000000001,133.518,98.71,258.733,119.124,159.56799999999998,107.39,191.387,92.585,154.233,88.935,270.262,158.996,244.90099999999998,153.357,247.237,168.00099999999998,76.01899999999999,166.446,221.604,138.411,249.42,133.989,199.62099999999998,128.887,127.64299999999999,130.14600000000002,277.123,128.069,219.446,127.602,205.213,142.535,190.851,140.078,117.76299999999999,223.355,220.365,209.53,201.403,205.06,244.22099999999998,182.80900000000003,185.761,180.168,113.581,180.752,109.11,200.87,96.96700000000001,193.715,229.137,189.653,140.39700000000002,193.706,217.00900000000001,192.835,172.493,95.126,215.49,92.385,242.59599999999998,129.145
472.25,1889.0,,171.3,107.005,133.49,98.7,258.693,119.098,159.57399999999998,107.396,191.55,92.586,154.225,88.98100000000001,270.183,158.857,244.905,153.366,247.21099999999998,168.051,76.009,166.44,221.475,138.431,249.50900000000001,133.93,199.577,128.935,127.721,130.07,277.126,128.165,219.387,127.579,205.175,142.601,190.89700000000002,140.094,117.65100000000001,223.377,220.445,209.498,201.38099999999997,205.101,244.192,182.83,185.94099999999997,180.032,113.59200000000001,180.709,109.181,200.725,96.99700000000001,193.722,229.21,189.604,140.51,193.515,217.02599999999998,192.825,172.475,94.948,215.5,92.45200000000001,242.65,129.143
472.5,1890.0,,171.35,107.103,133.621,98.79799999999999,258.652,119.052,159.565,107.266,191.549,92.78299999999999,154.142,88.925,270.108,158.877,244.85299999999998,153.356,247.236,167.97299999999998,75.993,166.356,221.488,138.42600000000002,249.62400000000002,133.93200000000002,199.608,128.955,127.654,129.983,277.165,128.19299999999998,219.267,127.596,205.18599999999998,142.642,190.91099999999997,140.078,121.61,220.139,220.50099999999998,209.48,201.42700000000002,205.104,244.16,182.822,186.048,179.84599999999998,113.461,180.74900000000002,109.221,200.63400000000001,96.99600000000001,193.733,229.206,189.60299999999998,140.542,193.65400000000002,216.997,192.83599999999998,172.467,94.89200000000001,215.581,92.52600000000001,242.57299999999998,129.114
472.75,1891.0,,171.342,107.103,133.719,98.81299999999999,258.683,118.905,159.17600000000002,106.911,191.58700000000002,92.76,154.18200000000002,88.902,270.101,158.94,244.82299999999998,153.339,247.25099999999998,167.998,76.025,166.35,221.49599999999998,138.422,249.662,133.833,199.645,128.97799999999998,127.65700000000001,129.972,277.168,128.215,219.30900000000003,127.57,205.208,142.563,190.862,140.039,121.61,219.93200000000002,220.34400000000002,209.485,201.62900000000002,205.428,244.21200000000002,182.84599999999998,185.954,179.828,113.585,180.785,109.15299999999999,200.61700000000002,97.05799999999999,193.644,229.21599999999998,189.604,140.747,193.774,216.94099999999997,192.935,172.799,95.18799999999999,215.78099999999998,92.60799999999999,242.729,129.124
473.0,1892.0,,171.287,107.045,133.243,99.04700000000001,258.733,118.90299999999999,159.196,107.04700000000001,191.576,92.7,154.083,88.84200000000001,270.04400000000004,158.937,244.798,153.373,247.396,167.95,75.915,166.426,221.485,138.44,249.734,133.797,199.6,128.984,127.64,130.168,277.128,128.299,219.30200000000002,127.546,205.17700000000002,142.57299999999998,190.898,140.039,,,220.168,209.512,201.657,205.315,244.144,182.775,185.925,179.84900000000002,113.54799999999999,180.907,109.124,200.456,97.086,193.71,229.222,189.645,140.314,193.63,216.96900000000002,193.017,172.96900000000002,95.235,215.75,92.618,242.734,129.04399999999998
473.25,1893.0,,171.355,107.095,133.107,98.943,258.573,118.92,159.261,107.17399999999999,191.50799999999998,92.899,154.039,88.883,270.064,158.94,244.774,153.31,247.294,168.055,75.868,166.456,221.53900000000002,138.472,249.695,133.75799999999998,199.668,129.012,127.743,130.078,277.137,128.17600000000002,219.347,127.538,205.209,142.504,190.949,140.047,,,220.266,209.533,201.639,205.144,244.12099999999998,182.894,186.05900000000003,179.78799999999998,113.538,180.918,109.18,200.36700000000002,97.064,193.671,229.291,189.645,140.227,193.593,216.954,192.59599999999998,173.02900000000002,95.189,215.713,92.58,242.769,129.15
473.5,1894.0,,171.30700000000002,107.194,133.3,99.079,258.673,118.934,159.308,107.321,,,154.106,88.95100000000001,269.983,158.92,244.768,153.33,247.312,167.81900000000002,75.918,166.357,221.517,138.455,249.59,133.657,199.679,129.014,127.684,130.075,277.097,128.101,219.34099999999998,127.572,205.215,142.47899999999998,190.93400000000003,140.039,,,220.368,209.49599999999998,201.577,205.218,244.162,182.88,186.058,179.792,113.531,180.929,109.139,200.419,97.132,193.679,229.35299999999998,189.627,140.31,193.66299999999998,216.945,192.63299999999998,173.111,95.14399999999999,216.00900000000001,92.579,242.646,129.139
473.75,1895.0,,171.26,107.156,133.157,99.102,258.656,118.95100000000001,159.346,107.32799999999999,191.097,91.681,154.07,88.95100000000001,270.028,158.971,244.761,153.356,247.364,167.78,75.935,166.299,221.50799999999998,138.47299999999998,249.52700000000002,133.635,199.639,129.144,127.524,130.19899999999998,277.064,128.07399999999998,219.285,127.69,205.143,142.464,190.982,140.1,,,220.09900000000002,209.433,201.456,204.986,244.132,182.828,186.079,179.767,113.64,180.986,109.14299999999999,200.31900000000002,97.16799999999999,193.66,229.38099999999997,189.58700000000002,140.89,193.91299999999998,216.93400000000003,192.511,173.00599999999997,95.04899999999999,215.935,92.59,242.41099999999997,129.162
474.0,1896.0,,171.30200000000002,107.18,133.189,99.126,258.507,118.803,159.181,107.212,190.976,91.58200000000001,154.085,89.037,270.059,158.858,244.748,153.39,247.26,167.69799999999998,75.936,166.268,221.46400000000003,138.429,249.50799999999998,133.689,199.642,129.153,127.521,130.132,277.10900000000004,127.96600000000001,219.18,127.71600000000001,205.15200000000002,142.52200000000002,190.97799999999998,140.058,121.76299999999999,219.423,219.218,209.243,201.50599999999997,205.14,244.205,182.90599999999998,186.128,179.695,113.561,180.898,109.149,200.364,97.104,193.61700000000002,229.347,189.588,140.852,193.912,216.98,192.424,173.03099999999998,95.12100000000001,216.165,92.59899999999999,242.388,129.158
474.25,1897.0,,171.293,107.228,133.233,99.194,258.561,118.889,159.001,107.12299999999999,189.83,95.535,154.124,89.075,269.985,159.04,244.80200000000002,153.376,247.37099999999998,167.607,75.938,166.16400000000002,221.525,138.439,249.486,133.667,199.593,129.143,127.742,130.037,277.117,127.896,219.107,127.568,205.22099999999998,142.466,190.97099999999998,140.078,121.64200000000001,219.415,219.15,209.21200000000002,201.47299999999998,204.967,244.149,182.89700000000002,186.172,179.553,113.63799999999999,180.84099999999998,109.16,200.356,97.04,193.688,229.403,189.544,140.964,193.86900000000003,216.99,192.486,173.385,95.262,216.21900000000002,92.758,242.49099999999999,129.141
474.5,1898.0,,171.11900000000003,107.236,133.138,99.28399999999999,258.612,118.928,159.14600000000002,107.119,190.832,91.51799999999999,154.145,89.05,269.907,159.112,244.787,153.47,247.217,167.676,75.932,166.227,221.532,138.437,249.46599999999998,133.738,199.61900000000003,129.126,127.715,130.125,277.033,127.991,219.013,127.662,205.166,142.437,190.986,139.933,,,219.377,209.19400000000002,201.56900000000002,205.03799999999998,244.08599999999998,182.899,186.24599999999998,179.805,113.57,180.90099999999998,109.164,200.40900000000002,96.986,193.61900000000003,229.42,189.551,141.06,193.99099999999999,217.03099999999998,192.544,173.231,95.12,216.11700000000002,92.709,242.47799999999998,129.089
474.75,1899.0,,171.142,107.221,133.124,99.329,258.597,118.854,159.139,107.149,190.43400000000003,90.75299999999999,154.208,89.11399999999999,269.982,159.126,244.78400000000002,153.461,247.41099999999997,167.558,75.95100000000001,166.303,221.49400000000003,138.47299999999998,249.43200000000002,133.753,199.707,129.143,127.54799999999999,130.21,277.074,128.065,218.989,127.648,205.12,142.537,190.916,139.891,,,219.486,209.14,201.68,205.11,244.12599999999998,182.922,186.107,179.89700000000002,113.669,180.885,109.205,200.42700000000002,96.976,193.61900000000003,229.40400000000002,189.66299999999998,141.221,194.053,217.185,192.668,173.421,95.10600000000001,216.08700000000002,92.646,242.479,129.134
475.0,1900.0,,171.222,107.277,133.34799999999998,99.34299999999999,258.509,118.995,158.82299999999998,106.874,189.66299999999998,95.837,154.251,89.02799999999999,269.888,159.219,244.81,153.43,247.433,167.511,75.96,166.33900000000003,221.49099999999999,138.406,249.483,133.826,199.688,129.151,127.626,130.269,277.101,128.012,219.02,127.609,205.108,142.672,190.90200000000002,139.85299999999998,120.85,220.65099999999998,219.709,209.334,201.69799999999998,205.043,244.14,182.942,186.05900000000003,179.91099999999997,113.723,180.94,109.16,200.358,97.035,193.794,229.423,189.625,140.891,193.925,217.269,192.627,173.507,95.04299999999999,216.115,92.814,242.467,129.07299999999998
475.25,1901.0,,171.139,107.189,133.366,99.23299999999999,258.28700000000003,119.11,159.041,107.03200000000001,189.69099999999997,95.875,154.251,89.083,269.871,159.38,244.801,153.44299999999998,247.297,167.442,76.041,166.315,221.47099999999998,138.365,249.516,133.786,199.69,129.17600000000002,127.34899999999999,130.57,277.2,127.98200000000001,218.997,127.655,205.065,142.79399999999998,190.888,139.841,121.556,219.405,219.705,209.412,201.737,204.96200000000002,243.957,182.83900000000003,185.93400000000003,179.896,113.899,180.71099999999998,109.16799999999999,200.44,97.057,193.77700000000002,229.451,189.583,141.0,194.0,217.222,192.635,174.06599999999997,95.015,216.24599999999998,92.854,242.45,129.032
475.5,1902.0,,171.12599999999998,107.10799999999999,133.398,99.399,258.32,119.04799999999999,159.139,107.07700000000001,,,154.254,89.102,269.876,159.377,244.78599999999997,153.38,247.28900000000002,167.41400000000002,75.998,166.299,221.47099999999998,138.389,249.50799999999998,133.782,199.644,129.237,127.6,130.39600000000002,277.199,128.02100000000002,218.96,127.639,205.024,142.851,190.891,139.928,121.72200000000001,219.331,219.644,209.456,201.705,204.984,243.908,182.82299999999998,185.956,179.885,113.986,180.61,109.198,200.46599999999998,97.04799999999999,193.69299999999998,229.40099999999998,189.59,140.767,193.827,217.203,192.605,174.269,95.134,216.232,92.81700000000001,242.454,129.048
475.75,1903.0,,171.266,107.111,133.284,99.389,258.243,119.008,159.35299999999998,107.29899999999999,,,154.247,89.039,269.871,159.394,244.78099999999998,153.378,247.046,167.503,76.081,166.31099999999998,221.4,138.36,249.378,133.8,199.63400000000001,129.197,127.806,130.172,277.187,128.01,218.951,127.611,205.078,142.793,190.882,139.843,121.62200000000001,219.405,219.468,209.465,201.78599999999997,205.02200000000002,243.982,182.84799999999998,185.797,179.937,113.95200000000001,180.61599999999999,109.24799999999999,200.49900000000002,96.97399999999999,193.687,229.37099999999998,189.551,141.054,193.85299999999998,217.185,192.28099999999998,174.049,95.208,216.18900000000002,92.932,242.44299999999998,129.006
476.0,1904.0,,171.333,107.04,133.246,99.404,258.401,118.935,159.203,107.214,,,154.16899999999998,89.039,269.97,159.592,244.763,153.424,246.86599999999999,167.532,76.061,166.343,221.385,138.373,249.385,133.77200000000002,199.61700000000002,129.224,128.019,129.871,277.269,127.947,219.00099999999998,127.598,205.054,142.714,190.838,139.857,121.62700000000001,219.27200000000002,219.37,209.481,201.896,205.09599999999998,243.922,182.84900000000002,185.706,179.885,113.87299999999999,180.584,109.23,200.475,96.97,193.59,229.303,189.56,141.05100000000002,193.91400000000002,217.24599999999998,192.225,173.763,95.137,216.225,92.853,242.446,129.056
476.25,1905.0,,171.477,107.03,133.17700000000002,99.33200000000001,258.353,118.846,159.21200000000002,107.245,,,154.22899999999998,89.113,270.002,159.683,244.761,153.377,246.812,167.582,76.054,166.245,221.44799999999998,138.36,249.325,133.934,199.618,129.249,128.07399999999998,129.82,277.262,127.97399999999999,219.06,127.59100000000001,205.095,142.719,190.92,139.89700000000002,121.56,219.38,219.25,209.477,201.87900000000002,205.049,244.03599999999997,182.893,185.748,179.90099999999998,113.804,180.55599999999998,109.21,200.395,97.04899999999999,193.68200000000002,229.415,189.495,141.247,193.946,217.24400000000003,192.30700000000002,173.73,95.223,216.24099999999999,92.726,242.40200000000002,129.019
476.5,1906.0,,171.206,106.76700000000001,133.154,99.274,258.482,118.846,158.96200000000002,107.165,190.91299999999998,92.539,154.25,89.085,269.937,159.572,244.78599999999997,153.388,246.83700000000002,167.62900000000002,76.081,166.33,221.34900000000002,138.371,249.34900000000002,133.903,199.52900000000002,129.291,127.887,129.805,277.223,127.90299999999999,219.042,127.583,205.118,142.668,190.889,139.841,118.0,223.0,218.982,209.395,201.916,205.08700000000002,243.995,182.90099999999998,185.78599999999997,179.80900000000003,113.777,180.555,109.147,200.363,97.023,193.528,229.454,189.46200000000002,141.545,194.101,217.293,192.24,173.40200000000002,95.161,216.185,92.89200000000001,242.449,129.026
476.75,1907.0,,171.245,106.735,133.156,99.353,258.52299999999997,118.755,158.981,107.105,191.10299999999998,93.45299999999999,154.226,89.13600000000001,269.862,159.49200000000002,244.812,153.38,246.773,167.622,76.071,166.358,221.416,138.403,249.392,134.011,199.597,129.281,127.87799999999999,129.69799999999998,277.185,127.89,219.092,127.56200000000001,205.109,142.54399999999998,190.924,139.849,118.60799999999999,222.979,218.862,209.334,201.983,205.08599999999998,243.96900000000002,182.855,185.858,179.826,113.73700000000001,180.53,109.265,200.513,97.09899999999999,193.679,229.515,189.282,141.813,194.132,217.252,192.304,173.18400000000003,95.09200000000001,216.15200000000002,92.76100000000001,242.43,129.08700000000002
477.0,1908.0,,171.27900000000002,106.581,133.077,99.369,258.475,118.801,158.795,107.06299999999999,191.108,93.42200000000001,154.208,89.1,269.89,159.58700000000002,244.813,153.468,246.67700000000002,167.68900000000002,76.031,166.46099999999998,221.399,138.389,249.451,133.898,199.658,129.27100000000002,127.897,129.77100000000002,277.17,127.79700000000001,219.063,127.506,205.09599999999998,142.67,190.983,139.997,119.376,222.813,218.81799999999998,209.26,201.995,205.082,243.98,182.872,185.861,179.924,113.92299999999999,180.37099999999998,109.175,200.442,97.05,193.64,229.523,189.274,141.866,194.049,217.22299999999998,192.143,173.07299999999998,94.882,216.333,92.912,242.137,129.157
477.25,1909.0,,171.271,106.46600000000001,133.262,99.37,258.649,118.624,158.66899999999998,107.031,190.88,92.068,154.189,89.07700000000001,269.89799999999997,159.488,244.78400000000002,153.485,246.612,167.696,76.01,166.481,221.46599999999998,138.393,249.52900000000002,133.726,199.646,129.236,128.105,129.558,277.165,127.71600000000001,219.17,127.557,205.00900000000001,142.82,190.959,139.85299999999998,118.73200000000001,223.017,218.92,209.294,202.002,205.021,243.963,182.84799999999998,185.72299999999998,179.84400000000002,114.083,180.252,109.17399999999999,200.488,97.07,193.6,229.446,189.365,141.862,193.93099999999998,217.253,191.84,172.84900000000002,94.71,216.17700000000002,92.713,242.267,129.209
477.5,1910.0,,171.247,106.366,133.234,99.456,258.73400000000004,118.708,158.192,106.79,190.859,91.745,154.249,89.09,269.856,159.394,244.795,153.52700000000002,246.424,167.736,75.977,166.458,221.354,138.486,249.507,133.739,199.699,129.24200000000002,127.904,129.74200000000002,277.193,127.741,219.18400000000003,127.555,205.081,142.827,191.025,139.9,119.34100000000001,222.905,219.06,209.334,202.03599999999997,204.924,244.016,182.82299999999998,185.53799999999998,179.878,114.161,180.30200000000002,109.289,200.55900000000003,97.07,193.69,229.51,189.128,141.844,193.868,217.205,191.95,173.18,94.792,216.102,92.79899999999999,242.355,129.174
477.75,1911.0,,171.298,106.435,133.214,99.476,258.652,118.679,158.548,106.925,190.86900000000003,91.71600000000001,154.249,89.111,269.91,159.434,244.808,153.513,246.46599999999998,167.662,75.994,166.518,221.327,138.421,249.484,133.743,199.75,129.16,127.681,129.688,277.156,127.75,219.25,127.53299999999999,205.09900000000002,142.908,191.063,139.881,119.411,222.907,219.395,209.40200000000002,202.02599999999998,205.02599999999998,243.89,182.707,185.588,179.965,114.169,180.315,109.336,200.657,96.897,193.467,229.43599999999998,189.298,141.763,193.91299999999998,217.21200000000002,192.042,173.146,94.96700000000001,216.141,92.98100000000001,242.43400000000003,129.239
478.0,1912.0,,171.313,106.46700000000001,133.293,99.512,258.768,118.62100000000001,158.845,107.03200000000001,191.188,93.62100000000001,154.27100000000002,89.15299999999999,269.918,159.51,244.833,153.525,246.41299999999998,167.62599999999998,75.992,166.55900000000003,221.325,138.43200000000002,249.546,133.668,199.778,129.097,127.98899999999999,129.352,277.18,127.51899999999999,219.19799999999998,127.52600000000001,205.18099999999998,142.83,191.12599999999998,140.026,119.178,222.87900000000002,219.40099999999998,209.365,202.23,204.873,243.916,182.767,185.604,179.93099999999998,114.191,180.417,109.279,200.56900000000002,96.992,193.733,229.386,189.34900000000002,141.83,193.787,217.298,192.06799999999998,173.11700000000002,95.09299999999999,216.111,92.885,242.528,129.201
478.25,1913.0,,171.52700000000002,106.477,133.144,99.568,258.634,118.655,158.658,106.988,,,154.246,89.179,270.02299999999997,159.74200000000002,244.82299999999998,153.542,246.463,167.62400000000002,75.982,166.517,221.31,138.455,249.49099999999999,133.69,199.77,129.047,128.02200000000002,129.309,277.242,127.458,219.34099999999998,127.573,205.207,142.993,191.11900000000003,140.148,119.03399999999999,222.85,219.547,209.476,202.207,204.826,243.982,182.731,185.41099999999997,179.899,114.325,180.426,109.37100000000001,200.61700000000002,96.854,193.47299999999998,229.41099999999997,189.347,141.935,193.817,217.331,192.01,173.141,95.137,216.179,92.961,242.62900000000002,129.22299999999998
478.5,1914.0,,171.635,106.617,133.072,99.667,258.541,118.571,158.406,106.881,,,154.241,89.189,270.034,159.756,244.885,153.505,246.43099999999998,167.512,75.938,166.593,221.267,138.506,249.525,133.674,199.76,129.039,127.904,129.3,277.159,127.40100000000001,219.44,127.585,205.25400000000002,142.969,191.09400000000002,140.184,119.12299999999999,222.898,219.882,209.49099999999999,202.045,204.824,244.03,182.696,185.42,179.817,114.42,180.283,109.619,201.02900000000002,96.92,193.608,229.405,189.37599999999998,142.05,193.80599999999998,217.475,191.769,173.291,95.124,216.24200000000002,93.086,242.766,129.221
478.75,1915.0,,171.583,106.613,133.137,99.667,258.147,118.89299999999999,157.98,106.73,191.127,94.18,154.18,89.13600000000001,269.97,159.77,244.916,153.472,246.46200000000002,167.39700000000002,75.959,166.653,221.31900000000002,138.491,249.51,133.69799999999998,199.769,129.09,127.881,129.28,277.232,127.435,219.521,127.58200000000001,205.293,142.939,191.06799999999998,140.14,119.139,222.89700000000002,219.968,209.52700000000002,201.99599999999998,204.84,244.042,182.658,185.37099999999998,179.748,114.429,180.43099999999998,109.669,201.16400000000002,96.96700000000001,193.74900000000002,229.42700000000002,189.33700000000002,142.1,193.65400000000002,217.576,191.707,173.25,95.19,216.206,93.11200000000001,242.62,129.148
479.0,1916.0,,171.59099999999998,106.59100000000001,133.249,99.6,258.26099999999997,118.92200000000001,158.56,106.848,190.98,94.288,154.18,89.09700000000001,269.93,159.785,244.91400000000002,153.489,246.71200000000002,167.429,75.89699999999999,166.605,221.304,138.54,249.45,133.749,199.731,129.14600000000002,127.79700000000001,129.446,277.358,127.34200000000001,219.391,127.565,205.298,142.82299999999998,191.13,139.975,119.00299999999999,222.93099999999998,220.028,209.52200000000002,202.00400000000002,204.643,244.05900000000003,182.66299999999998,185.253,179.753,114.431,180.59799999999998,109.715,201.17700000000002,97.02799999999999,193.86,229.511,189.225,141.78,193.458,217.502,191.745,173.502,95.30799999999999,216.18900000000002,93.205,242.812,129.227
479.25,1917.0,,171.62599999999998,106.67200000000001,133.563,99.449,258.277,118.96,158.79,106.93299999999999,191.105,93.91799999999999,154.121,89.09899999999999,270.1,159.90200000000002,244.89,153.55,247.041,167.416,75.97,166.551,221.268,138.494,249.331,133.804,199.72299999999998,129.137,127.833,129.289,277.56,127.193,219.364,127.545,205.352,142.665,191.135,139.793,118.86200000000001,222.99200000000002,220.148,209.502,202.226,204.53400000000002,244.05900000000003,182.696,185.215,179.61700000000002,114.36200000000001,180.403,109.719,201.209,96.93,193.856,229.516,189.28799999999998,141.702,193.52,217.405,191.56,173.953,95.184,216.18900000000002,93.23899999999999,242.67700000000002,129.18
479.5,1918.0,,171.725,106.681,133.812,99.28399999999999,258.247,119.03299999999999,158.739,106.95299999999999,191.03099999999998,93.98200000000001,154.109,89.155,270.182,159.914,245.049,153.648,247.304,167.365,76.046,166.63299999999998,221.33599999999998,138.499,249.313,133.74,199.763,129.007,127.70200000000001,129.27200000000002,277.69599999999997,127.116,219.34799999999998,127.595,205.456,142.63,191.287,139.769,118.695,222.97400000000002,220.015,209.47299999999998,202.199,204.268,244.02599999999998,182.78400000000002,185.14700000000002,179.582,114.39200000000001,180.512,109.711,201.25,96.789,193.77900000000002,229.43200000000002,189.351,141.298,193.17700000000002,217.69400000000002,192.00599999999997,174.041,95.14399999999999,216.243,93.412,242.52700000000002,129.156
479.75,1919.0,,171.88400000000001,106.73700000000001,134.086,99.251,258.437,118.97,158.806,106.98899999999999,191.12,93.95200000000001,154.129,89.119,270.067,159.737,245.06,153.629,247.33,167.486,76.01899999999999,166.774,221.335,138.515,249.35299999999998,133.756,199.745,129.016,127.81700000000001,129.20600000000002,277.823,127.334,219.47299999999998,127.62200000000001,205.55900000000003,142.55100000000002,191.333,139.555,118.584,223.125,220.38299999999998,209.364,202.217,204.234,244.023,182.77,185.418,179.67,114.49700000000001,179.894,109.789,201.34900000000002,96.90299999999999,193.835,229.546,189.296,141.366,193.16400000000002,217.77700000000002,192.171,173.78599999999997,95.258,216.146,93.064,242.481,129.122
480.0,1920.0,,171.80700000000002,106.818,134.113,99.21600000000001,258.235,119.137,158.921,106.85700000000001,191.06400000000002,93.839,154.167,89.085,269.971,159.642,245.101,153.62,247.36900000000003,167.563,76.008,166.86599999999999,221.239,138.55,249.455,133.72899999999998,199.75900000000001,129.07299999999998,127.79799999999999,129.079,277.846,127.321,219.532,127.73700000000001,205.662,142.67700000000002,191.65,139.44899999999998,,,220.455,209.362,202.12599999999998,204.23,243.96200000000002,182.79,185.33,179.785,114.507,179.937,109.991,201.722,96.928,193.916,229.555,189.38099999999997,140.634,193.261,217.78900000000002,191.965,173.74599999999998,95.475,216.176,93.079,242.36599999999999,129.11700000000002
480.25,1921.0,,171.842,106.777,133.50799999999998,99.43,258.37,119.189,158.987,106.965,191.192,93.705,154.156,89.053,269.903,159.623,245.06900000000002,153.683,247.44299999999998,167.68,76.02600000000001,166.862,221.364,138.591,249.477,133.68200000000002,199.774,129.08,127.64200000000001,129.143,278.806,127.676,219.49099999999999,127.709,205.655,142.77700000000002,192.06400000000002,139.138,,,220.813,209.361,202.171,204.12599999999998,243.93200000000002,182.757,185.608,179.753,114.45,180.168,109.932,201.706,96.98,193.99,229.548,189.364,140.886,193.358,217.55700000000002,189.628,173.926,95.28299999999999,216.24599999999998,93.387,242.28599999999997,129.094
480.5,1922.0,,172.085,106.814,133.532,99.59100000000001,258.381,119.256,158.92700000000002,106.85799999999999,191.18200000000002,93.54700000000001,154.127,89.094,269.81,159.536,245.17,153.717,247.611,167.53599999999997,76.025,166.864,221.358,138.613,249.65599999999998,133.66299999999998,199.77,129.053,127.569,128.995,278.806,127.568,219.512,127.75299999999999,205.75599999999997,142.689,192.21200000000002,139.203,,,220.984,209.362,202.183,204.11,243.97299999999998,182.668,185.49900000000002,179.715,114.585,180.5,110.01899999999999,201.845,97.09899999999999,193.97,229.56799999999998,189.416,140.994,193.356,219.888,193.451,173.94400000000002,95.197,216.18400000000003,93.194,242.266,129.07399999999998
480.75,1923.0,,172.233,106.9,133.37,99.882,258.339,119.214,158.983,106.90299999999999,191.25,93.66799999999999,154.157,89.111,269.748,159.45600000000002,245.273,153.681,247.65400000000002,167.503,76.065,166.908,221.331,138.66,249.71599999999998,133.632,199.77599999999998,129.106,127.514,129.01,279.187,127.49700000000001,219.524,127.805,205.916,142.518,192.415,139.25,,,220.93900000000002,209.269,202.10299999999998,204.11599999999999,244.02700000000002,182.71200000000002,185.46200000000002,179.715,114.70200000000001,180.726,110.11200000000001,201.955,97.17299999999999,193.96,229.671,189.331,141.52700000000002,193.61700000000002,220.168,193.268,174.054,95.132,216.08700000000002,93.007,242.06400000000002,129.097
481.0,1924.0,,172.16299999999998,106.932,134.135,99.228,258.407,119.291,158.672,106.70700000000001,191.347,93.554,154.218,89.147,269.753,159.464,245.335,153.696,247.58,167.632,76.06,166.959,221.417,138.616,249.745,133.622,199.747,129.27,127.37100000000001,128.931,279.491,127.456,219.692,127.837,206.02700000000002,142.484,193.96099999999998,140.626,,,221.278,209.398,202.11700000000002,204.019,244.09599999999998,182.678,185.49099999999999,179.83900000000003,114.595,180.855,110.181,202.12,97.23,194.15,229.747,189.34599999999998,140.894,193.359,220.05,193.08599999999998,173.915,95.098,216.083,92.90299999999999,242.077,129.105
481.25,1925.0,,172.213,107.109,133.826,99.29299999999999,258.475,119.306,158.806,106.788,191.40400000000002,93.448,154.186,89.171,269.703,159.553,245.35,153.85,247.83,167.40200000000002,76.139,166.94,221.389,138.64600000000002,249.583,133.605,199.822,129.215,127.411,128.975,279.559,127.514,219.717,127.82,206.09900000000002,142.45600000000002,193.99900000000002,140.584,,,221.514,209.347,202.38400000000001,203.979,244.22299999999998,182.643,185.852,179.767,114.397,180.889,110.162,202.06099999999998,97.318,194.06900000000002,229.739,189.41400000000002,141.543,193.697,219.61,193.08,173.993,95.11,216.12400000000002,92.85700000000001,242.27200000000002,129.071
