TimesH,Frame,NoMissing,26,26,35,35,37,37,46,46,51,51,55,55,61,61,67,67,76,76,83,83,86,86,88,88,89,89,90,90,99,99,106,106,107,107,108,108,112,112,122,122,126,126,127,127,128,128,129,129,131,131,134,134,135,135,140,140,142,142,147,147,151,151,155,155,160,160,162,162,170,170,174,174,175,175,177,177,180,180,182,182,199,199,200,200,201,201,203,203,204,204,205,205,206,206,209,209,211,211,216,216,218,218,219,219,223,223,225,225,226,226,228,228,229,229,234,234,236,236,238,238,239,239,240,240,248,248,257,257,261,261,264,264,270,270,271,271,275,275,276,276,278,278,279,279,280,280,281,281,282,282,284,284,285,285,292,292,293,293,297,297,300,300,301,301,315,315,321,321,350,350,405,405,412,412,464,464,476,476,487,487,505,505,516,516,526,526,599,599,608,608
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
50.25,201.0,,108.52600000000001,25.504,180.33599999999998,37.25,164.30900000000003,41.902,105.757,48.87,185.315,56.391999999999996,110.83200000000001,59.913000000000004,177.627,62.141000000000005,103.368,68.37,211.74,71.795,189.347,76.593,86.369,78.65,123.383,80.487,99.23899999999999,81.656,196.338,82.609,84.613,88.38,200.858,91.031,239.75,91.736,131.0,93.0,184.90900000000002,92.801,213.355,99.64200000000001,144.871,102.181,201.71200000000002,102.323,157.209,103.12899999999999,195.85299999999998,102.99700000000001,181.97299999999998,104.0,172.753,105.89,99.751,106.92399999999999,208.14,108.62799999999999,243.976,109.03,42.316,113.56700000000001,83.036,114.53,237.03599999999997,115.273,57.196999999999996,120.31700000000001,164.041,120.23899999999999,219.77700000000002,124.88,155.764,125.6,106.929,127.181,97.76899999999999,129.618,202.40599999999998,129.686,121.648,131.25,222.61599999999999,138.02100000000002,101.16,138.835,43.863,140.015,196.11599999999999,141.52700000000002,35.765,142.835,92.235,141.759,179.417,141.859,252.843,143.773,218.555,145.03799999999998,51.703,148.28,62.098,149.38299999999998,147.18,148.591,122.30799999999999,151.847,251.47299999999998,151.731,35.753,153.002,83.375,152.642,96.335,153.259,150.985,157.311,217.115,156.963,169.58,157.876,59.793,159.02100000000002,110.37899999999999,160.11700000000002,73.661,162.984,89.708,167.31900000000002,156.54,168.236,116.979,169.138,69.35300000000001,172.00400000000002,129.656,171.525,34.88,173.11,59.473,173.387,103.941,176.215,263.553,176.495,167.80200000000002,177.334,202.605,176.947,241.90200000000002,176.683,43.403999999999996,178.813,88.694,178.915,71.794,182.609,230.898,182.81900000000002,247.257,184.477,110.787,185.797,258.868,185.696,197.77200000000002,195.49599999999998,41.196999999999996,198.953,154.684,143.547,,,,,,,,,,,,,,,,,,,,
50.5,202.0,,108.515,25.464000000000002,180.396,37.26,164.283,42.047,105.77600000000001,48.92,185.291,56.388999999999996,110.82700000000001,59.885,177.65900000000002,62.138000000000005,103.0,69.0,211.734,71.804,189.356,76.561,86.50200000000001,78.622,123.35600000000001,80.468,99.536,81.749,196.298,82.68799999999999,84.639,88.404,200.862,91.03,239.696,91.758,130.511,92.676,184.891,92.809,213.31900000000002,99.67200000000001,144.834,102.186,201.75900000000001,102.29700000000001,157.281,103.17399999999999,195.852,102.92299999999999,181.957,103.98200000000001,172.78799999999998,105.92,99.78,106.941,208.149,108.693,243.95,109.045,42.32899999999999,113.65100000000001,83.03399999999999,114.512,236.99,115.32,57.251999999999995,120.346,164.03900000000002,120.287,219.62599999999998,124.92399999999999,155.761,125.602,106.92299999999999,127.189,97.806,129.638,202.424,129.642,121.64299999999999,131.297,222.627,138.04,101.17299999999999,138.851,43.878,140.02700000000002,196.15099999999998,141.541,35.747,143.043,92.195,141.74200000000002,179.40900000000002,141.863,252.77599999999998,143.804,218.551,145.077,51.713,148.276,62.073,149.4,147.179,148.602,122.322,151.85299999999998,251.483,151.734,35.792,153.02,83.375,152.621,96.348,153.28,150.977,157.28799999999998,217.09,156.96200000000002,169.57,157.914,59.803000000000004,159.029,110.389,160.10299999999998,73.643,162.985,89.715,167.317,156.509,168.248,116.96700000000001,169.199,69.374,172.00799999999998,129.656,171.58700000000002,34.9,173.104,59.456,173.386,103.955,176.237,263.565,176.502,167.832,177.417,202.607,176.918,241.9,176.69400000000002,43.403999999999996,178.828,88.70299999999999,178.926,71.752,182.58599999999998,230.813,182.84099999999998,247.317,184.513,110.802,185.78099999999998,258.867,185.69799999999998,197.77200000000002,195.497,41.23,198.93,154.684,143.60399999999998,,,,,,,,,,,,,,,,,,,,
50.75,203.0,,108.463,25.386999999999997,180.43099999999998,37.244,164.262,42.184,105.742,48.907,185.328,56.426,110.859,59.92100000000001,177.71599999999998,62.11,103.405,68.392,211.74200000000002,71.797,189.37099999999998,76.596,86.605,78.529,123.396,80.48100000000001,99.33200000000001,81.61399999999999,196.243,82.779,84.65,88.415,200.863,91.054,239.641,91.777,130.46200000000002,92.696,184.9,92.833,213.301,99.73299999999999,144.954,102.11,201.702,102.214,157.252,103.115,195.858,102.9,181.91299999999998,103.98299999999999,172.801,105.823,99.789,106.956,208.118,108.69200000000001,243.90900000000002,109.065,42.295,113.70700000000001,83.03,114.505,236.917,115.35600000000001,57.239,120.419,164.041,120.333,219.71400000000003,124.928,155.735,125.574,106.914,127.2,97.809,129.63,202.43,129.644,121.625,131.347,222.65900000000002,138.055,101.17200000000001,138.87,43.888999999999996,140.009,196.15,141.569,35.76,143.059,92.212,141.78799999999998,179.38,141.839,252.68599999999998,143.83100000000002,218.537,145.09799999999998,51.718999999999994,148.284,62.055,149.4,147.188,148.634,122.281,151.86,251.52700000000002,151.81799999999998,35.824,153.042,83.38799999999999,152.634,96.37299999999999,153.27,150.961,157.308,217.111,156.97,169.572,157.967,59.803999999999995,159.062,110.375,160.155,73.61,162.99200000000002,89.714,167.304,156.53799999999998,168.263,116.963,169.18200000000002,69.396,172.028,129.687,171.61599999999999,34.921,173.078,59.431999999999995,173.41299999999998,103.949,176.248,263.564,176.512,167.88299999999998,177.43400000000003,202.60299999999998,176.9,241.922,176.703,43.424,178.855,88.70100000000001,178.933,71.77199999999999,182.583,230.764,182.829,247.255,184.57299999999998,110.781,185.766,258.87,185.703,197.771,195.532,41.235,198.935,154.675,143.622,,,,,,,,,,,,,,,,,,,,
51.0,204.0,,108.523,25.397,180.39700000000002,37.229,164.201,42.265,105.74799999999999,48.91,185.412,56.412,110.90899999999999,59.93899999999999,177.738,62.101000000000006,103.40799999999999,68.462,211.76,71.796,189.385,76.59100000000001,86.65,78.632,123.414,80.513,99.14399999999999,81.40100000000001,196.238,82.76899999999999,84.709,88.38600000000001,200.87599999999998,91.079,239.545,91.84299999999999,130.41899999999998,92.611,184.86599999999999,92.887,213.264,99.74799999999999,145.041,102.016,201.63299999999998,102.137,157.293,103.194,195.916,102.91,181.77700000000002,103.915,172.773,105.79700000000001,99.788,106.991,208.107,108.74799999999999,243.872,109.096,42.305,113.675,83.061,114.51899999999999,236.864,115.443,57.246,120.449,164.078,120.383,219.657,124.927,155.702,125.566,106.9,127.179,97.821,129.64600000000002,202.454,129.628,121.602,131.401,222.655,138.063,101.175,138.889,43.891000000000005,140.023,196.11599999999999,141.582,35.787,143.221,92.193,141.81,179.372,141.81799999999998,252.60299999999998,143.865,218.528,145.143,51.718,148.30200000000002,62.049,149.41,147.184,148.657,122.315,151.906,251.498,151.832,35.825,153.05200000000002,83.382,152.631,96.361,153.289,150.95,157.313,217.114,157.00799999999998,169.58,157.994,59.74,159.127,110.37899999999999,160.095,73.63600000000001,163.002,89.706,167.31099999999998,156.558,168.285,116.969,169.15400000000002,69.4,172.016,129.695,171.67,34.935,173.047,59.43,173.477,103.944,176.25400000000002,263.579,176.52599999999998,167.888,177.435,202.52599999999998,176.893,241.96599999999998,176.734,43.407,178.868,88.685,178.94400000000002,71.73100000000001,182.55200000000002,230.74099999999999,182.90099999999998,247.28599999999997,184.609,110.79,185.75900000000001,258.867,185.71400000000003,197.762,195.53799999999998,41.257,198.905,154.643,143.626,,,,,,,,,,,,,,,,,,,,
51.25,205.0,,108.32600000000001,25.426,180.40400000000002,37.192,164.123,42.105,105.73299999999999,48.885,185.41,56.437,110.925,59.91,177.763,62.117,103.428,68.303,211.74599999999998,71.816,189.378,76.672,86.654,78.673,123.397,80.482,99.101,81.399,196.237,82.777,84.762,88.39,200.907,91.083,239.576,91.84200000000001,130.359,92.689,184.83900000000003,92.91799999999999,213.187,99.698,145.091,101.975,201.69299999999998,102.236,157.31,103.22200000000001,195.967,102.902,181.71,103.87899999999999,172.77,105.728,99.791,106.994,208.12599999999998,108.789,243.852,109.116,42.317,113.734,83.06299999999999,114.521,236.81099999999998,115.50200000000001,57.199,120.51,164.115,120.396,219.68900000000002,124.93799999999999,155.685,125.54700000000001,106.885,127.16799999999999,97.825,129.64700000000002,202.468,129.556,121.587,131.418,222.66099999999997,138.086,101.169,138.918,43.886,140.05,196.139,141.562,35.845,143.314,92.197,141.827,179.386,141.826,252.55700000000002,143.871,218.515,145.171,51.732,148.32299999999998,62.044,149.431,147.183,148.681,122.314,151.878,251.505,151.825,35.87,153.059,83.37799999999999,152.638,96.315,153.335,150.92,157.328,217.083,157.078,169.546,158.066,59.722,159.161,110.366,160.096,73.638,163.007,89.71,167.305,156.547,168.304,116.978,169.11700000000002,69.383,172.028,129.71200000000002,171.736,34.94,173.049,59.428000000000004,173.49099999999999,103.939,176.27900000000002,263.578,176.58700000000002,167.892,177.41,202.74200000000002,177.019,241.993,176.75099999999998,43.398,178.90599999999998,88.684,178.959,71.789,182.59599999999998,230.67700000000002,182.98,247.264,184.622,110.77799999999999,185.75,258.861,185.734,197.71400000000003,195.535,41.266999999999996,198.90599999999998,154.593,143.65200000000002,,,,,,,,,,,,,,,,,,,,
51.5,206.0,,108.42,25.404,180.41099999999997,37.181,164.21900000000002,42.055,105.73,48.886,185.403,56.461000000000006,110.98200000000001,59.911,177.796,62.108000000000004,103.425,68.137,211.729,71.873,189.37,76.71300000000001,86.78,78.807,123.397,80.492,99.09899999999999,81.404,196.24099999999999,82.79,84.773,88.38,200.945,91.059,239.53799999999998,91.86399999999999,130.325,92.70299999999999,184.832,92.947,213.187,99.756,145.088,102.07700000000001,201.68400000000003,102.214,157.27700000000002,103.209,195.951,102.89399999999999,181.516,103.74600000000001,172.726,105.671,99.792,107.045,208.115,108.838,243.78599999999997,109.16799999999999,42.341,113.774,83.09,114.53200000000001,236.725,115.54299999999999,57.174,120.57700000000001,164.14700000000002,120.40100000000001,219.577,125.006,155.688,125.568,106.87,127.156,97.82799999999999,129.675,202.475,129.506,121.56200000000001,131.46200000000002,222.662,138.08100000000002,101.194,138.954,43.883,140.079,196.1,141.626,35.881,143.382,92.15899999999999,141.833,179.352,141.83700000000002,252.533,143.894,218.502,145.19899999999998,51.732,148.326,62.036,149.433,147.172,148.709,122.31700000000001,151.92,251.532,151.888,35.833,153.07,83.37100000000001,152.649,96.34100000000001,153.346,150.915,157.338,217.084,157.08,169.53099999999998,158.108,59.736999999999995,159.19899999999998,110.314,160.116,73.613,163.026,89.73100000000001,167.332,156.526,168.321,116.971,169.13299999999998,69.434,172.05700000000002,129.664,171.78900000000002,34.944,173.03900000000002,59.44,173.533,103.92,176.294,263.531,176.611,167.91099999999997,177.477,202.852,177.092,241.985,176.743,43.402,178.924,88.699,178.972,71.743,182.533,230.74599999999998,183.047,247.275,184.66299999999998,110.76700000000001,185.77200000000002,258.849,185.72799999999998,197.695,195.541,41.273999999999994,198.91,154.596,143.71200000000002,,,,,,,,,,,,,,,,,,,,
51.75,207.0,,108.306,25.414,180.40200000000002,37.202,164.236,42.074,105.708,48.902,185.67700000000002,56.588,110.9,59.905,177.771,62.077,103.404,68.258,211.72,71.888,189.36599999999999,76.73100000000001,86.95200000000001,78.76100000000001,123.376,80.556,99.12799999999999,81.342,196.231,82.824,84.79,88.36399999999999,200.995,91.055,239.505,91.95100000000001,130.27200000000002,92.72,184.808,92.963,213.167,99.785,145.17600000000002,101.931,201.668,102.27,157.25,103.20100000000001,195.954,102.87200000000001,181.53799999999998,103.765,172.732,105.63799999999999,99.77600000000001,107.081,208.146,108.898,243.75900000000001,109.228,42.38,113.77,83.111,114.529,236.62,115.566,57.193000000000005,120.617,164.183,120.45100000000001,219.65900000000002,124.99,155.673,125.569,106.87299999999999,127.147,97.84200000000001,129.696,202.486,129.54,121.48,131.503,222.662,138.085,101.189,138.981,43.879,140.092,196.113,141.656,35.834,143.463,92.15700000000001,141.863,179.36900000000003,141.83,252.412,143.85,218.514,145.266,51.736000000000004,148.338,62.04,149.433,147.185,148.727,122.325,151.871,251.543,151.905,35.778,153.054,83.366,152.656,96.40799999999999,153.389,150.91899999999998,157.35399999999998,217.123,157.129,169.533,158.201,59.748999999999995,159.213,110.29299999999999,160.14,73.60300000000001,163.049,89.725,167.31900000000002,156.516,168.334,116.969,169.144,69.431,172.075,129.658,171.81099999999998,34.957,173.033,59.473,173.52900000000002,103.911,176.31099999999998,263.53700000000003,176.645,167.90900000000002,177.505,202.963,177.196,241.975,176.738,43.415,178.97299999999998,88.71600000000001,178.96900000000002,71.839,182.503,230.688,183.046,247.26,184.665,110.744,185.75,258.841,185.731,197.655,195.601,41.25899999999999,198.918,154.594,143.817,,,,,,,,,,,,,,,,,,,,
52.0,208.0,,108.22,25.363000000000003,180.4,37.260999999999996,164.313,42.036,105.742,48.875,185.896,56.565,110.898,59.843,177.78799999999998,62.108000000000004,103.398,67.949,211.72299999999998,71.887,189.368,76.744,87.035,78.8,123.375,80.515,99.052,81.39,196.202,82.87200000000001,84.825,88.34200000000001,201.00799999999998,91.04899999999999,239.31599999999997,92.03,130.241,92.821,184.81799999999998,92.98200000000001,213.08900000000003,99.764,145.19299999999998,101.875,201.662,102.287,157.312,103.301,196.003,102.75399999999999,181.53099999999998,103.766,172.737,105.634,99.744,107.117,208.13,108.89399999999999,243.71400000000003,109.256,42.393,113.777,83.125,114.564,236.584,115.527,57.196999999999996,120.65,164.226,120.46,219.83599999999998,124.98700000000001,155.626,125.541,106.869,127.13799999999999,97.833,129.76,202.475,129.539,121.53200000000001,131.516,222.65,138.1,101.2,138.997,43.898,140.092,196.123,141.681,35.875,143.50799999999998,92.15,141.866,179.357,141.85299999999998,252.393,143.894,218.503,145.26,51.757,148.342,62.028999999999996,149.433,147.19799999999998,148.75,122.351,151.894,251.57,151.93,35.769,153.077,83.35600000000001,152.667,96.397,153.335,150.916,157.34,217.105,157.136,169.517,158.19799999999998,59.73,159.243,110.273,160.197,73.571,163.053,89.723,167.312,156.537,168.37400000000002,116.975,169.13299999999998,69.43,172.105,129.55,171.799,34.973,173.058,59.449,173.59099999999998,103.92299999999999,176.329,263.519,176.696,167.91099999999997,177.53799999999998,203.011,177.23,241.986,176.74599999999998,43.4,179.00099999999998,88.698,178.979,71.877,182.49,230.75900000000001,183.106,247.25400000000002,184.62400000000002,110.729,185.78,258.83799999999997,185.739,197.638,195.62900000000002,41.248999999999995,198.96,154.601,143.80700000000002,60.92,134.168,,,,,,,,,,,,,,,,,,
52.25,209.0,,108.16799999999999,25.364,180.37900000000002,37.303000000000004,164.334,41.915,105.726,48.972,186.138,56.632,110.93700000000001,59.766000000000005,177.78599999999997,62.129,103.33200000000001,68.04899999999999,211.7,71.882,189.362,76.743,86.87100000000001,78.84,123.383,80.544,99.416,81.58,196.183,82.934,84.836,88.381,201.02599999999998,91.052,239.19799999999998,92.041,130.185,92.941,184.825,93.02600000000001,213.109,99.835,145.167,102.01799999999999,201.692,102.273,157.369,103.337,195.97799999999998,102.788,181.497,103.74600000000001,172.732,105.64399999999999,99.727,107.117,208.108,108.9,243.69299999999998,109.306,42.398,113.766,83.131,114.6,236.57,115.531,57.256,120.669,164.25400000000002,120.475,219.843,124.973,155.608,125.541,106.874,127.133,97.82600000000001,129.764,202.502,129.4,121.501,131.535,222.64,138.115,101.20100000000001,138.997,43.9,140.116,196.11700000000002,141.701,35.848,143.499,92.14399999999999,141.86,179.396,141.87,252.295,143.886,218.49099999999999,145.25799999999998,51.766999999999996,148.346,62.043,149.435,147.204,148.77200000000002,122.366,151.931,251.58700000000002,151.939,35.738,153.093,83.367,152.66899999999998,96.428,153.339,150.916,157.325,217.125,157.15200000000002,169.488,158.222,59.684,159.297,110.27,160.21,73.581,163.066,89.706,167.294,156.543,168.36700000000002,116.975,169.144,69.46600000000001,172.107,129.645,171.794,34.999,173.019,59.46,173.622,103.91,176.342,263.491,176.72799999999998,167.895,177.524,203.231,177.395,242.005,176.75900000000001,43.396,179.021,88.70200000000001,178.979,71.9,182.488,230.71200000000002,183.167,247.206,184.602,110.73,185.75099999999998,258.834,185.74900000000002,197.64700000000002,195.644,41.263000000000005,198.97799999999998,154.57299999999998,143.812,61.06399999999999,134.342,,,,,,,,,,,,,,,,,,
52.5,210.0,,108.15,25.408,180.365,37.302,164.329,42.005,105.689,48.989,186.222,56.653,110.89399999999999,59.773,177.805,62.167,103.39,68.358,211.696,71.882,189.361,76.8,86.73100000000001,78.84100000000001,123.359,80.539,99.641,81.809,196.183,82.984,84.84,88.42399999999999,201.05,91.066,239.03,92.132,130.129,93.06,184.81099999999998,93.075,213.06900000000002,99.861,145.18200000000002,102.07799999999999,201.61,102.198,157.339,103.331,195.96900000000002,102.825,181.50799999999998,103.78399999999999,172.736,105.584,99.735,107.13799999999999,208.138,108.934,243.666,109.316,42.428000000000004,113.78,83.134,114.61399999999999,236.532,115.59899999999999,57.303999999999995,120.68299999999999,164.274,120.524,219.726,124.985,155.57399999999998,125.53299999999999,106.887,127.133,97.829,129.761,202.54,129.39600000000002,121.434,131.591,222.64,138.139,101.199,138.998,43.924,140.121,196.12400000000002,141.722,35.855,143.49200000000002,92.11399999999999,141.851,179.43099999999998,141.871,252.155,143.895,218.46400000000003,145.261,51.792,148.352,62.066,149.442,147.202,148.786,122.368,151.914,251.56099999999998,151.94899999999998,35.81,153.154,83.37200000000001,152.665,96.42200000000001,153.29,150.903,157.322,217.142,157.114,169.48,158.251,59.644,159.347,110.302,160.219,73.53699999999999,163.079,89.72399999999999,167.30900000000003,156.55100000000002,168.36,116.976,169.13299999999998,69.47,172.12099999999998,129.611,171.832,35.025,173.025,59.446999999999996,173.649,103.9,176.352,263.468,176.757,167.896,177.55700000000002,203.071,177.358,242.01,176.765,43.418,179.041,88.695,178.983,71.875,182.458,230.658,183.107,247.21,184.64,110.736,185.745,258.83099999999996,185.757,197.666,195.63400000000001,41.266999999999996,198.985,154.566,143.799,61.153999999999996,134.435,193.843,112.527,,,,,,,,,,,,,,,,
52.75,211.0,,108.066,25.37,180.35299999999998,37.324,164.296,42.11600000000001,105.686,48.925,186.24599999999998,56.653999999999996,110.88799999999999,59.865,177.799,62.19,103.434,68.48100000000001,211.666,71.891,189.33900000000003,76.84899999999999,86.647,78.865,123.375,80.579,99.16799999999999,81.437,196.155,83.06200000000001,84.897,88.478,201.024,91.064,238.96,92.221,130.089,93.054,184.81400000000002,93.103,213.054,99.88,145.13299999999998,102.069,201.48,102.12,157.305,103.35799999999999,196.033,102.803,181.47299999999998,103.76700000000001,172.718,105.598,99.74600000000001,107.149,208.09400000000002,108.992,243.63400000000001,109.315,42.472,113.792,83.147,114.637,236.50400000000002,115.65899999999999,57.346000000000004,120.708,164.274,120.545,219.65200000000002,124.988,155.52100000000002,125.52799999999999,106.87899999999999,127.134,97.824,129.778,202.548,129.315,121.385,131.578,222.62099999999998,138.15,101.206,139.0,43.934,140.144,196.136,141.748,35.9,143.52100000000002,92.11399999999999,141.85,179.41299999999998,141.885,252.122,143.909,218.452,145.263,51.809,148.35299999999998,62.05,149.45600000000002,147.21200000000002,148.815,122.32700000000001,151.88,251.59099999999998,151.97299999999998,35.869,153.2,83.398,152.661,96.434,153.261,150.91,157.336,217.144,157.14700000000002,169.46,158.295,59.62,159.381,110.305,160.231,73.541,163.088,89.70200000000001,167.313,156.537,168.399,116.976,169.108,69.46600000000001,172.162,129.705,171.801,35.065,172.975,59.461000000000006,173.707,103.898,176.37099999999998,263.44599999999997,176.78599999999997,167.88099999999997,177.61,203.168,177.44400000000002,242.013,176.775,43.43,179.072,88.706,178.982,71.885,182.43099999999998,230.69400000000002,183.113,247.195,184.65599999999998,110.734,185.774,258.822,185.762,197.65900000000002,195.653,41.214,199.016,154.566,143.84,,,193.97099999999998,112.76700000000001,,,,,,,,,,,,,,,,
53.0,212.0,,108.12799999999999,25.331,180.33700000000002,37.333,164.22099999999998,42.348,105.714,48.985,186.225,56.687,110.835,59.818999999999996,177.80900000000003,62.156000000000006,103.494,68.514,211.66299999999998,71.91,189.325,76.85,86.71700000000001,78.916,123.338,80.581,99.609,81.82600000000001,196.16099999999997,83.1,84.926,88.476,201.05900000000003,91.02,238.875,92.235,130.009,93.01700000000001,184.81400000000002,93.125,213.00599999999997,99.929,145.059,102.068,201.55,102.20200000000001,157.35,103.40899999999999,196.037,102.794,181.46599999999998,103.74600000000001,172.71200000000002,105.61,99.73100000000001,107.13600000000001,208.09599999999998,109.035,243.57,109.375,42.488,113.785,83.165,114.65899999999999,236.49200000000002,115.685,57.38399999999999,120.729,164.293,120.542,219.58900000000003,124.98299999999999,155.511,125.54299999999999,106.885,127.15100000000001,97.82,129.789,202.53799999999998,129.341,121.37700000000001,131.563,222.61900000000003,138.158,101.21600000000001,139.014,43.941,140.175,196.084,141.773,35.933,143.435,92.10799999999999,141.83100000000002,179.41,141.886,251.957,143.863,218.44299999999998,145.286,51.826,148.371,62.037,149.46200000000002,147.226,148.833,122.32799999999999,151.865,251.653,151.985,35.921,153.26,83.381,152.68200000000002,96.443,153.161,150.9,157.333,217.179,157.134,169.435,158.36700000000002,59.589,159.41899999999998,110.316,160.197,73.51100000000001,163.09,89.71799999999999,167.321,156.541,168.43,116.971,169.1,69.44800000000001,172.17,129.717,171.791,35.073,172.985,59.482,173.735,103.89200000000001,176.38,263.42,176.78599999999997,167.886,177.648,203.516,177.71200000000002,242.03900000000002,176.769,43.443000000000005,179.076,88.691,178.979,71.907,182.446,230.69299999999998,183.158,247.21400000000003,184.63400000000001,110.73899999999999,185.75099999999998,258.817,185.769,197.71099999999998,195.673,41.199,199.043,154.579,143.906,,,194.171,113.02799999999999,,,,,,,,,,,,,,,,
53.25,213.0,,108.117,25.344,180.326,37.338,164.27,42.605,105.75299999999999,48.994,186.236,56.68600000000001,110.757,59.821000000000005,177.80200000000002,62.168,103.478,68.59899999999999,211.648,71.913,189.304,76.902,86.662,78.942,123.336,80.568,99.589,81.806,196.136,83.17200000000001,84.93799999999999,88.479,201.055,91.00200000000001,238.78099999999998,92.296,129.993,92.95299999999999,184.832,93.14299999999999,212.94099999999997,99.90899999999999,145.055,102.057,201.583,102.262,157.38299999999998,103.402,196.049,102.745,181.455,103.77600000000001,172.696,105.695,99.75399999999999,107.161,208.106,109.05,243.55,109.406,42.498000000000005,113.735,83.195,114.667,236.515,115.76100000000001,57.422,120.75299999999999,164.32299999999998,120.57,219.736,124.988,155.524,125.603,106.899,127.135,97.801,129.80200000000002,202.519,129.335,121.34700000000001,131.592,222.612,138.172,101.212,139.031,43.955,140.196,196.03599999999997,141.793,35.945,143.463,92.086,141.803,179.342,141.86700000000002,251.87099999999998,143.842,218.437,145.30100000000002,51.851000000000006,148.399,62.022,149.454,147.21,148.852,122.34100000000001,151.886,251.61700000000002,152.004,35.967,153.275,83.384,152.666,96.446,153.219,150.908,157.315,217.227,157.158,169.43599999999998,158.458,59.606,159.421,110.279,160.19299999999998,73.513,163.101,89.7,167.31599999999997,156.55100000000002,168.449,116.97399999999999,169.074,69.436,172.233,129.626,171.851,35.09,172.99,59.515,173.74099999999999,103.87,176.387,263.44599999999997,176.801,167.917,177.762,203.174,177.47400000000002,242.0,176.77900000000002,43.455,179.109,88.671,178.972,71.906,182.457,230.68400000000003,183.183,247.168,184.665,110.72399999999999,185.734,258.8,185.783,197.702,195.68400000000003,41.183,199.048,154.602,143.918,,,194.213,113.06200000000001,,,,,,,,,,,,,,,,
53.5,214.0,,108.054,25.369,180.317,37.376999999999995,164.265,42.565,105.735,49.01,186.176,56.765,110.775,59.841,177.83700000000002,62.163000000000004,103.47,68.497,211.64,71.933,189.305,76.952,86.801,79.006,123.32600000000001,80.583,99.626,81.976,196.149,83.171,84.984,88.48899999999999,201.02900000000002,91.085,238.627,92.374,129.954,92.969,184.858,93.18299999999999,212.89,99.93,145.006,102.09700000000001,201.483,102.18,157.373,103.387,196.037,102.794,181.442,103.77,172.696,105.723,99.745,107.16799999999999,208.107,109.075,243.49400000000003,109.428,42.47,113.73299999999999,83.199,114.681,236.481,115.837,57.427,120.78,164.326,120.573,219.77700000000002,124.995,155.489,125.556,106.884,127.12,97.81299999999999,129.816,202.507,129.405,121.337,131.612,222.62,138.186,101.212,139.025,43.978,140.219,196.024,141.809,35.982,143.43200000000002,92.104,141.827,179.345,141.84,251.77200000000002,143.817,218.419,145.304,51.867,148.407,62.011,149.459,147.208,148.842,122.353,151.877,251.6,152.007,35.986,153.296,83.39299999999999,152.69,96.48200000000001,153.22899999999998,150.889,157.267,217.21200000000002,157.203,169.47,158.429,59.563,159.43200000000002,110.291,160.244,73.51,163.107,89.705,167.327,156.52200000000002,168.47299999999998,116.98100000000001,169.06599999999997,69.452,172.233,129.645,171.858,35.091,173.015,59.508,173.747,103.875,176.399,263.462,176.815,167.895,177.785,203.519,177.687,241.98,176.78599999999997,43.44,179.138,88.66799999999999,178.975,71.895,182.477,230.761,183.253,247.166,184.687,110.696,185.74200000000002,258.789,185.799,197.688,195.68400000000003,41.178000000000004,199.08,154.601,143.874,,,194.05200000000002,112.807,,,,,,,,,,,,,,,,
