TimesH,Frame,NoMissing,4,4,6,6,16,16,17,17,65,65,78,78,101,101,114,114,122,122,125,125,130,130,131,131,132,132,137,137,143,143,144,144,145,145,151,151,158,158,160,160,163,163,178,178,199,199,207,207,209,209,217,217,218,218,226,226,236,236,239,239,245,245,250,250,259,259,277,277,278,278,281,281,292,292,300,300,304,304,306,306,315,315,394,394,536,536,598,598
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
391.0,1564.0,,121.584,53.033,127.72399999999999,53.825,179.015,63.028999999999996,170.36900000000003,64.34899999999999,188.94,92.991,165.13299999999998,92.416,93.155,76.562,204.925,84.314,158.972,82.12,168.56599999999997,121.118,160.197,123.535,205.763,123.65700000000001,124.061,116.824,90.959,117.756,126.346,127.51100000000001,186.665,127.431,234.467,130.725,80.492,126.26700000000001,226.378,107.73100000000001,211.032,108.979,195.227,104.196,110.57700000000001,116.70299999999999,150.63299999999998,147.675,90.421,157.679,191.90200000000002,157.495,257.81,154.786,67.456,135.392,91.36,133.018,216.239,143.267,120.479,144.784,93.971,140.685,107.23,175.007,133.43,172.502,92.49600000000001,179.416,233.247,179.218,196.69,162.418,115.646,159.673,112.335,168.055,100.113,164.09599999999998,146.02700000000002,165.813,47.788000000000004,191.58700000000002,253.565,141.32299999999998,,,,
391.25,1565.0,,121.59200000000001,53.007,127.727,53.849,179.002,62.996,170.34400000000002,64.365,188.965,92.954,165.179,92.37799999999999,93.152,76.517,204.935,84.294,158.86700000000002,82.124,168.582,121.126,160.267,123.587,205.76,123.611,124.04899999999999,116.85700000000001,90.94200000000001,117.771,126.281,127.51299999999999,186.62900000000002,127.319,234.373,130.575,80.477,126.179,226.39700000000002,107.751,211.047,108.99600000000001,195.22,104.214,110.55799999999999,116.728,150.637,147.621,90.391,157.601,191.898,157.49,257.79,154.882,67.468,135.388,91.37899999999999,132.97899999999998,216.327,143.33100000000002,120.484,144.783,93.94200000000001,140.68200000000002,107.264,175.06,133.44899999999998,172.46200000000002,92.505,179.449,233.24,179.222,196.71900000000002,162.36700000000002,115.648,159.69,112.333,168.06,100.139,164.108,146.032,165.77700000000002,47.917,191.71,253.673,141.41,,,,
391.5,1566.0,,121.615,52.976000000000006,127.70700000000001,53.836000000000006,179.02700000000002,63.026,170.42,64.31,188.96200000000002,92.978,165.18900000000002,92.34899999999999,93.161,76.50399999999999,204.955,84.25200000000001,158.77200000000002,82.056,168.588,121.03299999999999,160.255,123.486,205.78599999999997,123.52,124.041,116.87299999999999,90.965,117.76299999999999,126.292,127.485,186.69400000000002,127.38,234.326,130.642,80.518,126.208,226.317,107.661,211.00599999999997,109.02799999999999,195.24,104.195,110.54700000000001,116.729,150.596,147.623,90.37799999999999,157.625,191.954,157.555,257.803,154.966,67.464,135.391,91.391,132.976,216.32299999999998,143.299,120.479,144.756,93.912,140.675,107.307,175.05900000000003,133.44899999999998,172.46900000000002,92.616,179.516,233.25400000000002,179.18400000000003,196.706,162.41299999999998,115.61,159.703,112.333,168.112,100.11399999999999,164.15900000000002,145.876,165.72299999999998,47.832,191.7,253.558,141.35399999999998,,,,
391.75,1567.0,,121.617,52.986000000000004,127.73299999999999,53.798,179.046,63.043,170.41400000000002,64.347,189.00400000000002,92.939,165.215,92.329,93.13,76.43,205.00099999999998,84.28299999999999,158.811,82.035,168.572,121.101,160.27,123.72399999999999,205.78799999999998,123.541,124.001,116.87100000000001,90.986,117.75399999999999,126.345,127.492,186.67700000000002,127.295,234.408,130.688,80.513,126.245,226.305,107.68,211.002,109.01,195.27,104.176,110.57700000000001,116.82600000000001,150.615,147.744,90.34299999999999,157.64600000000002,191.94099999999997,157.486,257.80400000000003,154.986,67.455,135.384,91.39299999999999,132.993,216.342,143.27100000000002,120.41799999999999,144.735,93.964,140.707,107.29700000000001,175.058,133.476,172.479,92.654,179.51,233.21,179.27700000000002,196.643,162.4,115.637,159.686,112.296,168.07,100.12799999999999,164.199,145.825,165.738,47.92,191.71099999999998,253.609,141.283,,,,
392.0,1568.0,,121.62899999999999,52.958,127.76299999999999,53.855,179.06099999999998,62.998999999999995,170.398,64.375,189.003,92.978,165.206,92.296,93.089,76.354,205.042,84.27799999999999,158.838,81.943,168.574,121.041,160.291,123.84200000000001,205.795,123.546,123.999,116.902,91.095,117.743,126.275,127.524,186.63400000000001,127.094,234.438,130.702,80.551,126.251,226.321,107.72,210.96200000000002,109.014,195.21400000000003,104.16799999999999,110.555,116.851,150.623,147.72899999999998,90.346,157.679,191.926,157.468,257.887,154.963,67.426,135.385,91.365,132.999,216.32,143.244,120.325,144.75,93.934,140.732,107.34200000000001,175.081,133.465,172.495,92.648,179.513,233.243,179.368,196.66,162.36700000000002,115.624,159.711,112.245,168.15,100.116,164.19799999999998,145.846,165.778,47.961999999999996,191.71,253.535,141.19899999999998,,,,
392.25,1569.0,,121.65700000000001,52.965,127.81299999999999,53.879,179.043,63.0,170.364,64.468,188.94299999999998,93.01100000000001,165.233,92.35600000000001,93.068,76.372,205.021,84.279,158.98,82.007,168.61,121.055,160.303,123.83200000000001,205.795,123.43299999999999,123.995,116.883,91.17200000000001,117.728,126.274,127.555,186.65900000000002,127.056,234.33700000000002,130.64700000000002,80.539,126.292,226.356,107.829,210.984,109.01700000000001,195.185,104.126,110.53299999999999,116.805,150.631,147.845,90.33,157.739,191.893,157.47,257.888,154.993,67.455,135.379,91.337,132.975,216.34599999999998,143.215,120.37200000000001,144.718,93.94,140.718,107.314,175.084,133.425,172.31400000000002,92.556,179.42700000000002,233.22799999999998,179.33700000000002,196.672,162.418,115.654,159.683,112.213,168.153,100.12,164.174,145.833,165.75900000000001,47.951,191.74900000000002,253.553,141.197,,,,
392.5,1570.0,,121.68299999999999,52.983999999999995,127.87299999999999,53.88,179.043,62.931000000000004,170.31599999999997,64.464,188.93400000000003,93.06700000000001,165.231,92.348,93.059,76.327,205.024,84.27,158.903,81.946,168.605,120.964,160.32399999999998,123.852,205.798,123.4,123.98200000000001,116.919,91.27600000000001,117.68799999999999,126.241,127.59700000000001,186.623,127.008,234.30599999999998,130.66299999999998,80.53399999999999,126.26700000000001,226.34900000000002,107.90899999999999,210.94400000000002,108.99600000000001,195.169,104.126,110.52600000000001,116.792,150.724,148.029,90.366,157.714,191.915,157.424,257.923,155.039,67.461,135.36,91.346,132.988,216.382,143.255,120.385,144.649,93.958,140.639,107.34899999999999,175.13099999999997,133.43200000000002,172.326,92.501,179.43599999999998,233.227,179.354,196.674,162.376,115.634,159.689,112.166,168.226,100.103,164.18,145.83100000000002,165.757,47.91,191.697,253.58599999999998,141.221,,,,
392.75,1571.0,,121.654,52.961000000000006,127.83,53.836999999999996,179.03799999999998,62.891999999999996,170.304,64.43,188.93099999999998,93.1,165.188,92.22399999999999,93.07600000000001,76.383,205.047,84.27600000000001,158.905,81.902,168.623,121.012,160.356,123.70299999999999,205.79,123.32799999999999,123.96600000000001,116.95299999999999,91.417,117.63799999999999,126.223,127.632,186.61,126.939,234.27900000000002,130.724,80.541,126.296,226.25599999999997,107.751,210.938,109.008,195.183,104.145,110.515,116.803,150.733,147.967,90.385,157.61700000000002,191.859,157.41899999999998,257.949,154.872,67.447,135.342,91.32,132.981,216.43400000000003,143.314,120.365,144.639,93.954,140.67700000000002,107.27,175.148,133.40200000000002,172.36,92.505,179.42700000000002,233.25799999999998,179.438,196.66,162.306,115.649,159.70600000000002,112.17,168.235,100.115,164.18900000000002,145.893,165.74,47.976000000000006,191.74200000000002,253.58,141.259,,,,
393.0,1572.0,,121.654,52.957,127.807,53.82,179.02,62.928000000000004,170.315,64.422,188.988,93.01299999999999,165.192,92.23299999999999,93.03299999999999,76.382,205.02599999999998,84.24700000000001,158.954,81.857,168.558,121.01299999999999,160.31,123.637,205.80900000000003,123.40100000000001,123.944,116.99,91.44200000000001,117.624,126.193,127.656,186.6,126.95100000000001,234.293,130.70600000000002,80.598,126.315,226.23,107.73,210.935,108.994,195.155,104.155,110.506,116.758,150.799,148.049,90.35799999999999,157.675,191.90099999999998,157.454,258.004,154.856,67.473,135.312,91.29799999999999,132.965,216.389,143.27700000000002,120.335,144.64700000000002,93.92299999999999,140.675,107.211,175.178,133.387,172.375,92.57,179.5,233.292,179.43900000000002,196.65900000000002,162.317,115.639,159.694,112.145,168.261,100.12700000000001,164.188,145.863,165.665,48.02,191.748,253.588,141.231,,,,
393.25,1573.0,,121.654,52.966,127.72200000000001,53.745,179.06,62.966,170.27599999999998,64.396,188.898,93.09700000000001,165.27,92.323,93.01100000000001,76.344,205.014,84.26799999999999,159.055,81.96,168.5,120.96700000000001,160.414,123.848,205.787,123.34,123.94,117.01299999999999,91.32799999999999,117.62700000000001,126.197,127.602,186.58,127.001,234.265,130.673,80.64399999999999,126.32799999999999,226.266,107.789,210.93599999999998,109.001,195.203,104.119,110.51799999999999,116.87,150.76,148.034,90.34700000000001,157.689,191.908,157.42700000000002,258.014,154.851,67.461,135.298,91.27799999999999,132.96,216.395,143.291,120.34899999999999,144.725,93.926,140.664,107.306,175.202,133.424,172.38,92.573,179.422,233.232,179.52900000000002,196.65200000000002,162.313,115.64299999999999,159.709,112.149,168.27700000000002,100.12100000000001,164.173,145.839,165.611,48.091,191.81799999999998,253.593,141.283,,,,
393.5,1574.0,,121.65,52.945,127.71600000000001,53.788000000000004,179.03400000000002,62.934,170.248,64.452,188.954,93.085,165.22799999999998,92.21799999999999,93.029,76.319,205.032,84.2,159.099,81.977,168.446,120.912,160.458,123.928,205.79,123.301,123.936,117.03,91.485,117.618,126.19200000000001,127.49,186.56900000000002,127.005,234.317,130.737,80.645,126.348,226.27,107.81,210.933,109.0,195.203,104.12200000000001,110.49,116.876,150.725,148.085,90.31,157.683,191.89700000000002,157.439,257.995,154.826,67.465,135.28,91.281,132.94,216.24200000000002,143.131,120.374,144.701,93.913,140.679,107.38,175.215,133.43,172.37,92.677,179.533,233.234,179.456,196.65099999999998,162.342,115.639,159.751,112.148,168.325,100.116,164.207,145.836,165.58599999999998,48.104,191.83599999999998,253.593,141.322,,,,
393.75,1575.0,,121.63,52.92,127.64299999999999,53.782,179.077,62.933,170.218,64.438,189.02900000000002,93.131,165.25,92.204,92.98100000000001,76.257,205.03400000000002,84.178,159.166,81.93299999999999,168.48,120.926,160.452,124.132,205.81,123.31200000000001,123.902,117.022,91.54299999999999,117.611,126.177,127.52799999999999,186.541,127.03299999999999,234.31099999999998,130.78,80.637,126.359,226.382,107.917,210.92700000000002,108.97,195.25799999999998,104.066,110.57700000000001,116.898,150.689,148.069,90.294,157.664,191.91400000000002,157.434,258.04400000000004,154.755,67.457,135.285,91.292,132.935,216.19299999999998,143.049,120.376,144.727,93.92299999999999,140.69,107.40899999999999,175.231,133.42700000000002,172.372,92.65100000000001,179.555,233.238,179.415,196.65900000000002,162.365,115.647,159.756,112.133,168.301,100.102,164.128,145.863,165.52700000000002,48.103,191.862,253.578,141.259,,,,
394.0,1576.0,,121.64,52.905,127.68299999999999,53.763999999999996,179.107,62.883,170.16099999999997,64.415,189.019,93.115,165.28,92.175,93.021,76.343,205.051,84.145,159.166,81.929,168.43400000000003,120.93799999999999,160.421,123.902,205.793,123.324,123.887,117.02,91.522,117.615,126.171,127.49700000000001,186.468,126.794,234.362,130.692,80.672,126.391,226.373,107.88799999999999,210.953,108.964,195.283,104.05,110.634,116.85799999999999,150.688,148.118,90.20200000000001,157.689,191.877,157.494,258.034,154.901,67.445,135.298,91.286,132.935,216.201,143.045,120.431,144.81,93.896,140.688,107.45100000000001,175.267,133.422,172.382,92.65799999999999,179.58900000000003,233.21900000000002,179.424,196.645,162.351,115.645,159.748,112.14399999999999,168.328,100.111,164.139,145.782,165.49099999999999,48.09,191.801,253.57299999999998,141.108,,,,
394.25,1577.0,,121.63600000000001,52.893,127.65,53.714,179.12,62.867,170.215,64.411,188.915,93.135,165.187,92.193,93.055,76.292,205.035,84.184,159.216,81.876,168.42,120.913,160.41899999999998,124.181,205.79,123.305,123.9,117.02600000000001,91.48,117.6,126.15299999999999,127.51799999999999,186.46599999999998,126.685,234.40200000000002,130.725,80.721,126.311,226.372,107.916,210.95,108.935,195.297,104.035,110.609,116.75200000000001,150.69799999999998,148.14,90.23899999999999,157.752,191.925,157.54,257.962,155.009,67.44,135.339,91.29899999999999,132.936,216.23,143.107,120.383,144.769,93.839,140.703,107.48700000000001,175.28400000000002,133.437,172.40200000000002,92.695,179.505,233.231,179.43,196.655,162.408,115.62100000000001,159.77200000000002,112.175,168.343,100.095,164.13099999999997,145.773,165.455,47.951,191.78,253.627,141.207,,,,
394.5,1578.0,,121.64,52.913999999999994,127.61399999999999,53.706,179.132,62.928999999999995,170.206,64.38600000000001,188.865,93.175,165.208,92.19,93.03,76.365,205.017,84.125,159.188,82.04799999999999,168.41099999999997,120.87700000000001,160.414,123.91799999999999,205.808,123.34899999999999,123.92399999999999,117.029,91.427,117.572,126.16799999999999,127.512,186.46099999999998,126.648,234.43400000000003,130.779,80.708,126.26899999999999,226.37,107.896,210.952,108.905,195.35,104.04,110.61399999999999,116.796,150.69,148.08,90.249,157.755,191.88099999999997,157.515,257.939,155.024,67.419,135.35399999999998,91.304,132.95,216.232,143.108,120.35799999999999,144.76,93.852,140.681,107.59100000000001,175.332,133.415,172.418,92.58200000000001,179.405,233.16400000000002,179.41099999999997,196.61,162.372,115.619,159.77700000000002,112.141,168.373,100.1,164.067,145.784,165.46599999999998,47.973,191.824,253.63,141.256,,,,
394.75,1579.0,,121.635,52.898,127.626,53.685,179.14700000000002,62.915,170.144,64.428,188.793,93.189,165.142,92.156,93.045,76.423,205.01,84.10600000000001,159.196,81.98700000000001,168.42700000000002,120.95700000000001,160.44,124.12200000000001,205.783,123.395,123.89399999999999,117.066,91.505,117.588,126.22200000000001,127.515,186.479,126.617,234.456,130.804,80.652,126.264,226.263,107.744,210.99,108.89299999999999,195.32,104.056,110.61,116.789,150.714,148.099,90.167,157.766,191.87599999999998,157.578,257.902,155.002,67.442,135.346,91.28200000000001,132.924,216.17,143.071,120.335,144.748,93.846,140.683,107.54299999999999,175.328,133.414,172.41,92.544,179.442,233.13099999999997,179.446,196.61,162.304,115.61200000000001,159.775,112.133,168.351,100.10700000000001,164.06099999999998,145.814,165.468,47.93,191.842,253.58,141.236,,,,
395.0,1580.0,,121.641,52.897,127.58,53.581,179.19099999999997,62.871,170.145,64.423,188.75099999999998,93.215,165.075,92.053,93.101,76.473,204.975,84.079,159.24,81.965,168.394,120.965,160.394,124.04899999999999,205.778,123.465,123.9,117.09700000000001,91.54799999999999,117.53200000000001,126.24,127.523,186.503,126.794,234.422,130.95,80.686,126.29700000000001,226.21599999999998,107.73100000000001,211.015,108.9,195.287,104.06200000000001,110.666,116.759,150.631,148.002,90.171,157.832,191.87900000000002,157.599,257.918,155.05200000000002,67.46600000000001,135.357,91.302,132.922,216.222,143.101,120.31200000000001,144.754,93.78299999999999,140.697,107.49,175.305,133.404,172.389,92.632,179.43900000000002,233.16099999999997,179.36900000000003,196.611,162.344,115.613,159.784,112.083,168.34900000000002,100.087,164.08700000000002,145.939,165.513,47.86600000000001,191.782,253.576,141.234,,,,
395.25,1581.0,,121.637,52.913999999999994,127.55799999999999,53.57,179.196,62.865,170.072,64.447,188.69799999999998,93.25,165.15400000000002,92.111,93.098,76.45100000000001,205.028,84.03399999999999,159.304,81.93700000000001,168.437,120.87,160.368,123.635,205.792,123.38799999999999,123.89299999999999,117.113,91.458,117.52799999999999,126.27799999999999,127.476,186.467,126.693,234.395,130.86700000000002,80.669,126.281,226.222,107.743,210.968,108.896,195.274,104.086,110.62299999999999,116.713,150.63,147.937,90.15700000000001,157.82,191.949,157.578,257.897,155.29399999999998,67.47,135.376,91.281,132.914,216.18200000000002,143.072,120.331,144.789,93.79700000000001,140.672,107.39,175.136,133.375,172.4,92.585,179.479,233.15200000000002,179.36,196.61599999999999,162.336,115.613,159.785,112.126,168.31799999999998,100.06,164.046,145.954,165.52,47.827,191.805,253.52700000000002,141.205,,,,
395.5,1582.0,,121.656,52.876000000000005,127.74600000000001,53.75899999999999,179.22799999999998,62.882,170.08700000000002,64.514,188.722,93.256,165.106,92.105,93.10600000000001,76.529,205.012,84.06700000000001,159.278,81.842,168.42,120.818,160.349,123.762,205.77599999999998,123.40100000000001,123.874,117.113,91.449,117.508,126.303,127.51899999999999,186.467,126.565,234.433,131.011,80.653,126.25399999999999,226.165,107.686,210.975,108.89399999999999,195.275,104.065,110.65,116.751,150.596,147.893,90.21,157.81,191.875,157.597,257.903,155.364,67.423,135.37,91.287,132.938,216.148,143.016,120.318,144.725,93.796,140.64600000000002,107.485,175.166,133.358,172.387,92.611,179.43900000000002,233.16299999999998,179.37400000000002,196.65599999999998,162.357,115.604,159.808,112.135,168.268,100.056,164.043,145.968,165.515,47.766999999999996,191.74099999999999,253.518,141.24200000000002,,,,
395.75,1583.0,,121.695,52.88,127.65799999999999,53.647,179.187,62.896,170.1,64.52600000000001,188.69400000000002,93.28,165.06799999999998,92.053,93.11,76.574,205.02700000000002,84.052,159.325,81.829,168.36900000000003,120.838,160.33700000000002,123.956,205.761,123.34200000000001,123.855,117.10600000000001,91.53299999999999,117.47399999999999,126.291,127.475,186.454,126.565,234.4,131.086,80.681,126.228,226.207,107.779,210.99599999999998,108.93,195.285,104.051,110.65700000000001,116.76,150.595,147.92700000000002,90.259,157.784,191.921,157.618,257.875,155.27,67.411,135.373,91.296,132.917,216.135,142.976,120.25299999999999,144.721,93.757,140.629,107.471,175.16400000000002,133.374,172.385,92.706,179.49900000000002,233.18900000000002,179.31799999999998,196.66299999999998,162.30700000000002,115.583,159.822,112.13799999999999,168.25799999999998,100.05799999999999,164.016,145.993,165.622,47.728,191.65200000000002,253.52599999999998,141.268,,,,
396.0,1584.0,,121.691,52.875,127.632,53.604,179.226,62.926,170.081,64.515,188.59099999999998,93.344,165.12900000000002,92.167,93.094,76.6,205.06,84.03299999999999,159.405,81.804,168.33,120.762,160.32399999999998,124.01100000000001,205.77900000000002,123.32600000000001,123.85700000000001,117.09299999999999,91.531,117.485,126.265,127.555,186.487,126.626,234.585,131.217,80.681,126.27799999999999,226.196,107.79299999999999,211.041,108.934,195.265,104.073,110.656,116.81299999999999,150.52100000000002,147.918,90.27,157.785,191.93599999999998,157.555,257.84,155.31,67.436,135.373,91.285,132.9,216.148,142.951,120.265,144.665,93.696,140.67600000000002,107.35600000000001,175.14,133.369,172.37400000000002,92.648,179.65099999999998,233.19299999999998,179.321,196.644,162.275,115.575,159.819,112.181,168.255,100.06299999999999,164.02200000000002,146.03799999999998,165.657,47.736000000000004,191.625,253.493,141.173,,,,
396.25,1585.0,,121.691,52.852,127.585,53.573,179.19299999999998,62.793,170.112,64.555,188.525,93.397,165.13099999999997,92.255,93.148,76.585,205.06099999999998,84.074,159.51,81.84,168.303,120.74700000000001,160.315,124.29899999999999,205.771,123.367,123.855,117.10700000000001,91.473,117.42299999999999,126.288,127.59299999999999,186.481,126.62799999999999,234.447,131.185,80.648,126.272,226.22799999999998,107.834,211.012,108.899,195.21900000000002,104.10799999999999,110.632,116.84899999999999,150.534,147.96200000000002,90.361,157.798,191.921,157.54,257.82,155.373,67.437,135.369,91.258,132.891,216.143,142.929,120.306,144.576,93.677,140.692,107.43700000000001,175.166,133.381,172.357,92.711,179.637,233.18900000000002,179.35,196.65900000000002,162.338,115.566,159.813,112.118,168.22799999999998,100.085,164.05200000000002,146.14,165.74599999999998,47.714,191.768,253.537,141.343,,,,
