TimesH,Frame,NoMissing,8,8,27,27,32,32,35,35,39,39,41,41,48,48,50,50,52,52,54,54,56,56,60,60,61,61,66,66,67,67,79,79,81,81,83,83,96,96,104,104,110,110,115,115,127,127,137,137,141,141,149,149,152,152,153,153,154,154,156,156,157,157,159,159,168,168,174,174,180,180,197,197,198,198,209,209,221,221,227,227,231,231,237,237,240,240,241,241,242,242,327,327,392,392,424,424
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
511.5,2046.0,,185.56900000000002,56.578,81.57300000000001,111.49,247.725,112.72399999999999,110.314,114.90700000000001,215.706,95.266,94.835,94.883,80.243,102.131,178.543,105.306,71.497,102.507,137.091,81.491,186.52599999999998,79.71600000000001,196.24099999999999,83.97200000000001,105.49,86.352,227.982,91.617,200.822,90.676,195.826,74.116,113.635,78.983,93.465,78.827,41.916000000000004,155.369,222.38099999999997,142.226,41.407,143.54,195.232,132.547,50.527,139.724,230.422,119.024,87.359,123.454,259.953,178.66299999999998,89.10799999999999,182.715,55.733000000000004,181.97,72.311,185.46900000000002,211.43400000000003,183.239,183.83,182.628,119.55799999999999,188.13,68.536,172.826,178.30900000000003,179.433,46.845,165.98,87.071,155.605,172.408,160.28,89.68,165.167,122.979,204.485,185.59099999999998,205.99900000000002,246.643,187.243,97.294,190.857,106.04,193.796,185.703,192.498,50.681000000000004,196.274,184.959,159.166,162.679,107.37200000000001,61.802,128.25799999999998
511.75,2047.0,,185.554,56.581,81.63600000000001,111.397,247.701,112.697,110.396,114.885,215.757,95.24,94.71799999999999,94.853,80.229,102.069,178.576,105.273,71.428,102.456,137.10299999999998,81.52,186.53900000000002,79.726,196.21099999999998,83.959,105.495,86.33200000000001,227.957,91.62200000000001,200.658,90.7,195.854,74.079,113.51100000000001,79.031,93.45,78.783,41.912,155.28,222.403,142.19,41.354,143.497,195.27200000000002,132.591,50.489,139.716,230.46200000000002,119.134,87.353,123.375,259.949,178.685,89.09,182.713,55.67,181.986,72.327,185.50599999999997,211.368,183.29,183.774,182.679,119.444,188.09900000000002,68.53,172.827,178.408,179.41400000000002,46.865,165.945,87.137,155.58100000000002,172.44,160.267,89.662,165.22400000000002,122.947,204.511,185.61700000000002,205.99099999999999,246.59900000000002,187.18900000000002,97.26899999999999,190.921,106.01299999999999,193.828,185.679,192.56599999999997,50.653,196.257,184.937,159.174,162.643,107.40100000000001,61.833999999999996,128.21
512.0,2048.0,,185.55200000000002,56.574,81.6,111.369,247.672,112.685,110.331,114.947,215.72099999999998,95.22399999999999,94.777,94.941,80.173,102.027,178.528,105.251,71.497,102.439,137.056,81.547,186.542,79.752,196.37599999999998,84.01299999999999,105.477,86.309,227.955,91.61,200.718,90.60600000000001,195.89,74.10300000000001,113.54299999999999,79.014,93.4,78.80199999999999,41.911,155.355,222.34099999999998,141.993,41.333999999999996,143.55,195.225,132.463,50.495,139.77700000000002,230.416,119.235,87.446,123.384,259.966,178.601,89.08200000000001,182.737,55.65,181.97,72.319,185.517,211.36,183.285,183.737,182.718,119.488,188.146,68.53399999999999,172.852,178.47099999999998,179.43,46.868,165.926,87.186,155.56799999999998,172.627,160.322,89.704,165.27,122.96700000000001,204.485,185.61599999999999,205.97,246.611,187.171,97.33,190.918,106.05799999999999,193.87099999999998,185.77700000000002,192.606,50.666000000000004,196.227,184.993,159.04399999999998,162.659,107.323,61.824,128.235
512.25,2049.0,,185.637,56.582,81.49,111.554,247.63099999999997,112.669,110.361,114.897,215.731,95.211,94.77,94.936,80.126,102.103,178.512,105.23700000000001,71.482,102.43,137.09799999999998,81.585,186.562,79.8,196.40599999999998,84.056,105.479,86.338,227.95,91.586,200.571,90.61399999999999,195.90400000000002,74.101,113.594,78.938,93.40700000000001,78.84899999999999,41.887,155.33100000000002,222.34799999999998,141.935,41.372,143.487,195.34,132.487,50.486000000000004,139.616,230.335,119.12100000000001,87.48700000000001,123.35799999999999,259.964,178.584,89.116,182.72,55.632,181.907,72.332,185.47799999999998,211.33900000000003,183.25099999999998,183.695,182.764,119.435,188.165,68.538,172.826,178.41299999999998,179.40599999999998,46.867,165.956,87.399,155.442,172.53,160.371,89.699,165.28,122.97200000000001,204.472,185.643,205.942,246.612,187.11700000000002,97.274,190.977,106.04700000000001,193.86700000000002,185.59,192.53099999999998,50.647,196.27,185.06,158.991,162.605,107.521,61.851000000000006,128.248
512.5,2050.0,,185.66,56.563,81.482,111.73100000000001,247.585,112.67,110.35,114.98200000000001,215.74599999999998,95.226,94.86399999999999,94.915,80.305,102.04799999999999,178.47400000000002,105.243,71.508,102.525,137.138,81.602,186.52200000000002,79.808,196.352,84.095,105.46799999999999,86.37799999999999,227.92700000000002,91.588,200.503,90.546,195.91099999999997,74.146,113.585,79.012,93.37799999999999,78.889,41.872,155.30100000000002,222.299,141.915,41.358000000000004,143.584,195.31099999999998,132.504,50.567,139.735,230.42700000000002,119.126,87.46799999999999,123.363,259.95599999999996,178.638,89.109,182.733,55.597,181.917,72.288,185.514,211.33700000000002,183.22099999999998,183.706,182.80200000000002,119.382,188.218,68.52600000000001,172.813,178.476,179.445,46.872,165.93099999999998,87.395,155.42,172.46400000000003,160.34799999999998,89.726,165.236,122.98299999999999,204.521,185.64,205.947,246.52,187.118,97.245,190.93900000000002,106.00299999999999,194.01,185.55200000000002,192.47400000000002,50.656000000000006,196.21200000000002,185.111,158.812,162.63299999999998,107.661,61.858999999999995,128.243
512.75,2051.0,,185.65400000000002,56.565,81.492,111.66799999999999,247.53099999999998,112.70299999999999,110.38,114.936,215.732,95.238,94.775,94.91799999999999,80.22399999999999,102.07600000000001,178.412,105.20200000000001,71.47399999999999,102.529,137.159,81.571,186.521,79.854,196.362,84.11200000000001,105.478,86.35700000000001,227.93099999999998,91.609,200.345,90.53299999999999,195.893,74.18,113.57600000000001,79.051,93.365,78.899,41.869,155.262,222.335,141.952,41.397,143.636,195.22799999999998,132.504,50.588,139.767,230.33700000000002,119.169,87.396,123.309,259.941,178.533,89.068,182.824,55.573,181.921,72.314,185.498,211.335,183.157,183.757,182.845,119.348,188.06599999999997,68.536,172.825,178.541,179.505,46.854,165.98,87.156,155.511,172.423,160.295,89.64299999999999,165.162,123.01,204.549,185.662,205.921,246.48,187.076,97.288,190.94099999999997,106.072,193.93,185.437,192.488,50.663000000000004,196.081,185.115,158.942,162.542,107.77799999999999,61.891000000000005,128.279
513.0,2052.0,,185.669,56.578,81.502,111.52,247.52599999999998,112.684,110.402,114.919,215.736,95.26,94.91,94.93799999999999,80.342,102.022,178.422,105.258,71.47399999999999,102.428,137.205,81.628,186.498,79.843,196.225,84.096,105.486,86.34700000000001,227.946,91.619,200.255,90.49,195.85,74.12,113.584,79.084,93.374,78.943,41.872,155.289,222.399,142.079,41.387,143.664,195.273,132.48,50.577,139.681,230.415,119.272,87.40899999999999,123.296,259.907,178.52200000000002,89.073,182.80599999999998,55.513999999999996,181.917,72.312,185.503,211.362,183.141,183.766,182.797,119.338,188.165,68.543,172.83700000000002,178.46099999999998,179.415,46.84,165.93599999999998,87.41799999999999,155.364,172.385,160.299,89.63600000000001,165.233,123.012,204.53599999999997,185.645,205.93099999999998,246.46200000000002,187.118,97.303,190.894,105.96600000000001,194.037,185.516,192.563,50.661,196.081,185.195,159.007,162.704,107.505,61.876000000000005,128.251
513.25,2053.0,,185.671,56.618,81.46,111.529,247.505,112.73299999999999,110.415,114.955,215.71400000000003,95.251,94.93700000000001,94.916,80.363,102.06200000000001,178.425,105.22399999999999,71.473,102.45200000000001,137.289,81.68,186.512,79.869,196.365,84.095,105.47399999999999,86.37799999999999,227.94,91.6,200.122,90.414,195.78400000000002,74.109,113.604,79.07600000000001,93.395,78.923,41.891999999999996,155.306,222.429,142.126,41.398,143.649,195.29,132.446,50.581,139.648,230.356,119.323,87.412,123.31,259.92400000000004,178.58599999999998,89.083,182.851,55.506,181.919,72.262,185.547,211.387,183.167,183.795,182.792,119.462,188.218,68.529,172.825,178.393,179.438,46.818999999999996,165.97299999999998,87.35,155.46200000000002,172.422,160.335,89.59200000000001,165.27200000000002,123.00299999999999,204.519,185.65,205.91299999999998,246.40400000000002,187.14700000000002,97.31700000000001,190.852,106.014,193.99099999999999,185.479,192.595,50.641000000000005,196.149,185.195,158.951,162.796,107.34200000000001,61.879,128.265
513.5,2054.0,,185.666,56.607,81.506,111.649,247.502,112.71799999999999,110.294,115.031,215.74099999999999,95.22200000000001,95.027,95.06200000000001,80.252,102.08,178.40400000000002,105.2,71.477,102.485,137.256,81.727,186.503,79.905,196.425,84.10600000000001,105.456,86.36,227.9,91.601,200.072,90.37,195.762,74.14,113.613,79.075,93.415,78.902,41.858999999999995,155.41,222.387,141.96200000000002,41.426,143.656,195.17,132.501,50.483999999999995,139.64700000000002,230.33900000000003,119.25399999999999,87.42,123.28299999999999,259.913,178.66,89.005,182.96099999999998,55.576,182.03099999999998,72.256,185.52200000000002,211.31,183.144,183.84900000000002,182.878,119.398,188.205,68.568,172.832,178.43400000000003,179.459,46.784,166.03,87.103,155.593,172.43900000000002,160.305,89.568,165.236,122.98200000000001,204.514,185.648,205.896,246.472,187.183,97.26700000000001,190.864,106.01899999999999,193.998,185.44799999999998,192.59099999999998,50.648,196.149,185.25,158.66899999999998,162.793,107.51100000000001,61.882,128.325
513.75,2055.0,,185.673,56.57,81.551,111.361,247.48,112.715,110.227,115.03299999999999,215.74900000000002,95.17200000000001,94.99799999999999,95.044,80.209,102.10700000000001,178.415,105.20200000000001,71.497,102.535,137.345,81.75,186.576,79.874,196.27200000000002,84.086,105.421,86.419,227.84400000000002,91.602,199.97099999999998,90.27600000000001,195.729,74.15899999999999,113.574,79.097,93.42,78.899,41.843,155.359,222.354,141.915,41.445,143.675,195.08,132.623,50.536,139.71,230.422,119.235,87.363,123.26799999999999,259.902,178.679,89.022,182.923,55.457,181.981,72.265,185.50400000000002,211.312,183.175,183.9,182.882,119.37100000000001,188.197,68.59,172.845,178.405,179.49099999999999,46.782,166.049,87.135,155.454,172.426,160.387,89.61,165.266,122.969,204.521,185.622,205.895,246.447,187.13099999999997,97.303,190.90099999999998,106.012,194.012,185.623,192.667,50.646,196.11599999999999,185.362,158.537,163.035,107.24799999999999,61.861000000000004,128.36
514.0,2056.0,,185.62900000000002,56.568999999999996,81.604,111.45200000000001,247.465,112.723,110.18299999999999,114.97399999999999,215.748,95.20200000000001,94.959,95.02,80.262,102.072,178.514,105.25299999999999,71.459,102.514,137.377,81.755,186.53400000000002,79.857,196.419,84.08,105.436,86.46799999999999,227.829,91.535,199.886,90.294,195.738,74.145,113.454,79.137,93.383,78.942,41.821000000000005,155.374,222.32,141.8,41.43,143.696,195.13,132.59799999999998,50.585,139.786,230.447,119.391,87.426,123.228,259.893,178.769,89.007,182.94799999999998,55.42100000000001,182.035,72.247,185.53599999999997,211.185,183.187,183.935,182.958,119.292,188.104,68.586,172.835,178.53599999999997,179.50400000000002,46.696999999999996,166.11599999999999,86.935,155.54399999999998,172.388,160.377,89.71600000000001,165.266,122.955,204.521,185.588,205.918,246.42700000000002,187.174,97.322,190.889,106.04700000000001,194.012,185.683,192.715,50.591,196.17700000000002,185.28400000000002,158.47899999999998,163.08,107.29299999999999,61.828,128.422
514.25,2057.0,,185.61900000000003,56.55,81.631,111.52,247.437,112.729,110.134,115.03,215.72299999999998,95.25399999999999,94.994,95.023,80.367,102.068,178.46200000000002,105.27,71.417,102.51100000000001,137.411,81.755,186.489,79.836,196.554,84.064,105.412,86.41799999999999,227.822,91.521,200.085,90.27799999999999,195.75599999999997,74.14,113.46600000000001,79.221,93.354,78.98,41.873000000000005,155.39,222.38099999999997,141.876,41.416000000000004,143.686,195.118,132.608,50.629,139.844,230.44400000000002,119.382,87.45200000000001,123.14299999999999,259.88599999999997,178.808,88.99,182.99,55.391000000000005,182.011,72.27199999999999,185.53400000000002,211.239,183.178,183.873,182.984,119.329,188.072,68.57300000000001,172.842,178.562,179.489,46.73,166.109,86.898,155.67,172.399,160.349,89.719,165.266,122.92200000000001,204.535,185.563,205.945,246.46200000000002,187.15200000000002,97.34899999999999,190.84400000000002,106.06200000000001,193.988,185.57299999999998,192.77900000000002,50.568999999999996,196.158,185.24599999999998,158.481,163.033,107.26100000000001,61.831,128.41
514.5,2058.0,,185.69799999999998,56.553000000000004,81.54899999999999,111.523,247.403,112.698,110.21,115.02799999999999,215.72099999999998,95.25399999999999,95.06299999999999,95.073,80.387,102.03200000000001,178.465,105.28299999999999,71.369,102.493,137.412,81.827,186.47400000000002,79.84100000000001,196.597,84.17299999999999,105.39399999999999,86.435,227.831,91.51299999999999,200.196,90.37700000000001,195.775,74.14399999999999,113.444,79.163,93.302,78.976,41.843999999999994,155.43200000000002,222.38099999999997,141.93,41.352,143.715,195.13,132.662,50.67,139.86,230.424,119.34100000000001,87.402,123.164,259.855,178.838,88.949,183.021,55.353,181.889,72.277,185.49200000000002,211.266,183.109,183.898,182.947,119.323,188.137,68.556,172.845,178.61900000000003,179.602,46.803999999999995,165.995,86.875,155.787,172.396,160.32,89.691,165.268,122.912,204.542,185.571,205.97099999999998,246.364,187.158,97.34700000000001,190.835,106.139,193.896,185.578,192.768,50.576,196.17,185.263,158.34,163.037,107.14399999999999,61.821000000000005,128.399
514.75,2059.0,,185.703,56.577,81.532,111.459,247.4,112.684,110.193,114.90799999999999,215.68200000000002,95.271,95.02600000000001,94.994,80.223,102.084,178.512,105.289,71.39699999999999,102.48,137.36,81.83800000000001,186.43200000000002,79.809,196.493,84.195,105.412,86.448,227.805,91.551,199.99599999999998,90.345,195.729,74.17699999999999,113.436,79.124,93.318,78.987,41.851000000000006,155.438,222.46099999999998,142.018,41.303000000000004,143.717,195.06599999999997,132.744,50.641999999999996,139.83100000000002,230.345,119.23,87.411,123.132,259.83799999999997,178.887,88.96600000000001,183.05700000000002,55.425,181.907,72.275,185.507,211.243,183.136,183.952,183.05900000000003,119.395,188.21599999999998,68.533,172.83,178.765,179.64,46.793,166.014,86.851,155.80200000000002,172.235,160.319,89.721,165.30200000000002,122.906,204.53400000000002,185.595,205.97299999999998,246.37400000000002,187.217,97.368,190.827,106.061,193.815,185.576,192.80900000000003,50.574,196.171,185.21,157.97899999999998,163.08100000000002,107.11399999999999,61.757,128.445
515.0,2060.0,,185.71099999999998,56.551,81.555,111.602,247.428,112.678,110.29,114.913,215.685,95.26100000000001,95.005,95.041,80.123,102.102,178.495,105.303,71.382,102.432,137.30100000000002,81.831,186.4,79.819,196.554,84.152,105.427,86.486,227.80200000000002,91.54,199.808,90.337,195.699,74.196,113.476,79.112,93.321,79.031,41.838,155.405,222.452,142.118,41.256,143.78799999999998,195.15200000000002,132.555,50.703,139.88299999999998,230.356,119.226,87.329,123.125,259.844,178.90400000000002,88.935,183.082,55.378,181.80900000000003,72.28699999999999,185.53900000000002,211.267,183.063,183.952,183.06900000000002,119.302,188.199,68.532,172.832,178.797,179.68599999999998,46.701,165.987,86.885,155.7,172.239,160.286,89.68299999999999,165.301,122.87799999999999,204.517,185.58,206.00099999999998,246.33900000000003,187.185,97.391,190.83900000000003,106.06200000000001,193.83599999999998,185.602,192.761,50.547,196.266,185.192,158.105,162.945,107.215,61.771,128.417
515.25,2061.0,,185.696,56.56100000000001,81.50399999999999,111.727,247.4,112.69,110.24600000000001,114.896,215.69099999999997,95.288,94.875,95.09700000000001,80.155,102.119,178.46900000000002,105.292,71.471,102.485,137.157,81.824,186.435,79.827,196.83700000000002,84.20100000000001,105.425,86.473,227.79,91.55,199.764,90.445,195.7,74.24600000000001,113.524,78.932,93.34100000000001,79.057,41.82,155.491,222.362,142.0,41.276,143.797,195.21400000000003,132.48,50.681999999999995,139.873,230.217,119.111,87.325,123.116,259.849,178.93200000000002,88.925,183.084,55.341,181.799,72.286,185.555,211.215,183.08,183.908,183.00400000000002,119.26799999999999,188.088,68.51,172.843,178.582,179.66,46.678000000000004,165.955,86.87100000000001,155.77,172.291,160.30100000000002,89.652,165.25599999999997,122.88600000000001,204.507,185.582,205.99599999999998,246.34,187.188,97.365,190.859,106.147,193.803,185.62599999999998,192.755,50.526,196.263,185.22099999999998,158.037,162.889,107.21,61.797,128.434
515.5,2062.0,,185.713,56.56,81.514,111.945,247.394,112.696,110.288,114.86,215.72299999999998,95.285,94.866,95.145,80.265,102.12700000000001,178.377,105.295,71.46,102.51899999999999,137.295,81.876,186.429,79.89399999999999,196.831,84.149,105.461,86.484,227.822,91.538,199.665,90.414,195.736,74.22,113.529,79.038,93.319,79.006,41.828,155.435,222.396,141.97,41.218,143.799,195.222,132.503,50.68,139.85,230.204,119.016,87.31200000000001,123.06299999999999,259.78700000000003,179.079,88.95,183.01,55.25,181.69,72.267,185.56799999999998,211.26,183.115,183.94799999999998,183.06599999999997,119.24600000000001,188.114,68.493,172.83900000000003,178.636,179.674,46.659,165.90400000000002,87.074,155.804,172.297,160.328,89.611,165.233,122.87,204.49200000000002,185.593,205.99400000000003,246.34900000000002,187.218,97.363,190.889,106.141,193.778,185.71599999999998,192.81799999999998,50.518,196.274,185.437,158.09799999999998,162.827,107.25399999999999,61.79600000000001,128.429
515.75,2063.0,,185.69099999999997,56.577,81.471,111.939,247.352,112.694,110.323,114.833,215.725,95.29799999999999,94.898,95.214,80.223,102.1,178.40200000000002,105.383,71.415,102.57799999999999,137.275,81.875,186.437,79.893,196.872,84.145,105.426,86.527,227.824,91.559,199.623,90.454,195.71400000000003,74.209,113.529,79.05,93.32700000000001,79.111,41.826,155.423,222.36,141.857,41.227,143.77,195.144,132.429,50.56,139.78799999999998,230.222,119.167,87.27600000000001,123.05799999999999,259.80400000000003,179.234,88.971,182.977,55.223,181.674,72.262,185.541,211.203,183.054,183.99,182.979,119.272,188.19299999999998,68.458,172.834,178.638,179.736,46.562,165.90900000000002,87.061,155.836,172.24200000000002,160.325,89.579,165.247,122.88,204.46900000000002,185.571,206.00400000000002,246.358,187.176,97.38600000000001,190.953,106.09299999999999,193.81599999999997,185.74400000000003,192.861,50.504,196.273,185.38099999999997,158.192,162.851,107.06700000000001,61.746,128.5
516.0,2064.0,,185.692,56.618,81.529,111.684,247.308,112.719,110.223,114.88,215.72099999999998,95.28299999999999,94.88799999999999,95.205,80.248,102.096,178.43099999999998,105.459,71.414,102.639,137.217,81.831,186.486,79.865,196.852,84.124,105.465,86.566,227.85,91.56200000000001,199.54,90.444,195.668,74.243,113.51799999999999,79.023,93.288,79.089,41.805,155.38299999999998,222.329,141.91,41.198,143.748,195.143,132.297,50.525,139.704,230.285,119.25,87.264,123.061,259.851,179.333,88.984,182.963,55.217,181.74900000000002,72.296,185.495,211.172,183.07,183.976,182.916,119.236,188.25,68.454,172.826,178.71,179.748,46.619,165.924,87.10700000000001,155.827,172.245,160.287,89.64200000000001,165.303,122.899,204.495,185.541,205.99099999999999,246.329,187.169,97.419,190.99099999999999,106.105,193.84400000000002,185.705,192.87099999999998,50.488,196.247,185.236,158.201,162.88299999999998,107.066,61.688,128.503
516.25,2065.0,,185.726,56.656000000000006,81.499,111.85700000000001,247.327,112.679,110.221,114.875,215.738,95.266,94.92,95.23,80.19,102.079,178.515,105.461,71.444,102.571,137.18200000000002,81.75,186.479,79.89699999999999,196.933,84.149,105.446,86.60700000000001,227.856,91.56700000000001,199.52599999999998,90.448,195.658,74.225,113.505,79.102,93.26899999999999,79.095,41.75899999999999,155.359,222.398,141.864,41.193000000000005,143.77100000000002,195.107,132.391,50.486000000000004,139.65,230.34799999999998,119.295,87.197,123.10700000000001,259.847,179.335,88.992,182.935,55.257,181.862,72.304,185.511,211.172,183.083,183.977,182.898,119.294,188.43099999999998,68.465,172.813,178.865,179.83,46.678999999999995,165.919,87.088,155.787,172.227,160.264,89.553,165.313,122.904,204.495,185.56599999999997,206.002,246.257,187.15099999999998,97.316,190.954,106.064,193.826,185.674,192.88299999999998,50.505,196.24599999999998,185.457,157.843,162.85,107.288,61.703,128.502
516.5,2066.0,,185.708,56.611999999999995,81.49600000000001,111.84899999999999,247.338,112.71600000000001,110.20299999999999,114.81,215.717,95.301,94.932,95.24700000000001,80.165,102.024,178.49599999999998,105.477,71.429,102.51100000000001,137.183,81.792,186.482,79.915,196.982,84.095,105.439,86.677,227.885,91.59,199.517,90.45700000000001,195.666,74.264,113.527,79.00399999999999,93.27600000000001,79.035,41.722,155.309,222.362,141.903,41.196999999999996,143.747,195.081,132.50799999999998,50.544,139.71,230.438,119.459,87.14399999999999,123.11399999999999,259.815,179.4,88.98100000000001,182.94400000000002,55.282,181.882,72.293,185.53599999999997,211.19099999999997,183.176,183.873,182.727,119.32,188.588,68.457,172.8,178.843,179.83700000000002,46.699,165.82,86.96799999999999,155.786,172.28400000000002,160.329,89.5,165.226,122.94200000000001,204.541,185.555,205.99400000000003,246.127,187.12,97.31200000000001,190.97,106.041,193.79,185.64700000000002,192.954,50.503,196.21599999999998,185.313,157.789,162.827,107.307,61.678000000000004,128.496
516.75,2067.0,,185.757,56.63399999999999,81.506,111.70200000000001,247.304,112.738,110.227,114.766,215.704,95.25299999999999,94.95,95.169,80.204,102.015,178.483,105.455,71.49600000000001,102.514,137.173,81.814,186.453,79.961,196.94,84.219,105.416,86.691,227.90599999999998,91.57,199.493,90.354,195.669,74.253,113.47,79.087,93.318,78.97,41.722,155.423,222.452,142.06799999999998,41.161,143.757,195.171,132.607,50.496,139.67700000000002,230.47799999999998,119.476,87.131,123.115,259.86,179.296,89.02799999999999,182.929,55.31100000000001,181.937,72.264,185.51,211.12400000000002,183.21599999999998,183.84900000000002,182.747,119.34100000000001,188.519,68.459,172.804,178.77200000000002,179.878,46.766000000000005,165.856,87.035,155.77,172.354,160.32299999999998,89.575,165.22400000000002,122.95200000000001,204.513,185.541,206.005,246.051,187.142,97.287,190.945,105.995,193.793,185.546,192.81900000000002,50.513000000000005,196.213,185.215,157.77100000000002,162.915,107.23200000000001,61.663999999999994,128.43200000000002
517.0,2068.0,,185.795,56.669,81.462,111.785,247.308,112.734,110.258,114.71700000000001,215.68900000000002,95.288,94.90799999999999,95.18799999999999,80.175,102.089,178.45,105.55,71.42,102.53399999999999,137.083,81.85600000000001,186.53,79.952,196.967,84.094,105.432,86.726,227.90200000000002,91.62899999999999,199.389,90.366,195.638,74.291,113.57799999999999,79.039,93.29700000000001,78.881,41.731,155.447,222.43099999999998,142.111,41.156000000000006,143.798,195.172,132.753,50.478,139.673,230.378,119.413,87.072,123.12799999999999,259.825,179.405,89.089,182.882,55.361999999999995,181.954,72.301,185.544,211.15,183.201,183.88400000000001,182.77599999999998,119.209,188.52700000000002,68.47800000000001,172.782,178.797,179.821,46.826,165.84900000000002,86.986,155.721,172.27700000000002,160.312,89.59100000000001,165.195,122.915,204.56799999999998,185.53099999999998,205.981,246.076,187.18,97.323,190.942,105.928,193.801,185.44299999999998,192.78,50.483000000000004,196.19,185.287,157.74,162.94899999999998,107.17,61.638999999999996,128.434
517.25,2069.0,,185.858,56.64,81.456,111.85600000000001,247.305,112.751,110.23200000000001,114.74600000000001,215.675,95.33200000000001,94.958,95.181,80.271,102.119,178.535,105.665,71.345,102.469,136.941,81.79899999999999,186.518,80.007,196.946,84.09899999999999,105.436,86.75200000000001,227.905,91.645,199.368,90.368,195.607,74.34899999999999,113.745,78.991,93.295,78.78,41.745,155.496,222.544,142.247,41.172,143.816,195.25599999999997,132.744,50.479,139.629,230.47299999999998,119.35,87.08,123.096,259.76,179.548,89.069,182.942,55.355,182.0,72.29,185.558,211.127,183.188,183.88099999999997,182.838,119.214,188.537,68.468,172.762,178.676,179.78,46.841,165.91400000000002,86.88600000000001,155.764,172.248,160.35399999999998,89.559,165.145,122.92200000000001,204.544,185.541,205.967,246.028,187.22299999999998,97.26700000000001,190.87099999999998,105.93700000000001,193.831,185.475,192.787,50.403,196.15400000000002,185.168,157.754,162.92600000000002,107.34200000000001,61.693000000000005,128.358
517.5,2070.0,,185.86,56.603,81.432,111.76899999999999,247.313,112.771,110.189,114.738,215.68,95.337,94.905,95.20200000000001,80.148,102.12899999999999,178.62099999999998,105.685,71.372,102.479,136.921,81.78,186.517,79.964,196.967,84.074,105.46,86.757,227.893,91.603,199.424,90.303,195.6,74.33800000000001,113.68700000000001,78.99,93.31,78.87,41.72,155.439,222.46400000000003,142.22,41.144,143.852,195.227,132.786,50.498000000000005,139.67,230.505,119.367,87.11,123.124,259.73,179.519,89.057,182.951,55.313,182.012,72.253,185.57299999999998,211.13,183.225,183.96200000000002,182.93599999999998,119.12299999999999,188.477,68.434,172.75,178.571,179.80700000000002,46.855,165.91400000000002,86.889,155.908,172.295,160.33700000000002,89.53200000000001,165.149,122.916,204.549,185.52200000000002,205.96200000000002,246.00099999999998,187.22099999999998,97.25,190.875,106.014,193.75099999999998,185.463,192.665,50.412,196.21200000000002,185.22400000000002,157.77700000000002,162.914,107.448,61.708999999999996,128.32399999999998
517.75,2071.0,,185.882,56.57899999999999,81.294,111.90700000000001,247.329,112.75200000000001,110.15700000000001,114.686,215.65400000000002,95.368,94.948,95.21600000000001,79.917,102.086,178.584,105.575,71.369,102.477,136.884,81.839,186.544,79.995,196.993,84.15100000000001,105.464,86.788,227.882,91.589,199.435,90.28399999999999,195.648,74.352,113.611,78.913,93.31200000000001,78.874,41.706,155.455,222.44,142.237,41.103,143.809,195.201,132.87,50.45,139.675,230.457,119.34899999999999,87.064,123.149,259.681,179.513,89.038,182.925,55.268,182.007,72.244,185.581,211.128,183.293,183.995,182.90099999999998,119.087,188.584,68.436,172.762,178.678,179.842,46.961999999999996,165.821,86.93,155.887,172.25599999999997,160.252,89.51299999999999,165.19799999999998,122.939,204.518,185.49599999999998,205.96400000000003,245.995,187.227,97.24600000000001,190.924,106.027,193.62099999999998,185.571,192.662,50.417,196.294,185.201,157.697,162.986,107.241,61.695,128.33
518.0,2072.0,,185.903,56.558,81.244,111.897,247.33900000000003,112.78,110.141,114.63600000000001,215.618,95.39299999999999,94.86399999999999,95.204,80.002,102.08,178.572,105.58,71.37899999999999,102.45,136.95600000000002,81.93,186.50900000000001,79.995,197.013,84.079,105.465,86.809,227.86900000000003,91.585,199.294,90.36,195.68,74.344,113.602,78.986,93.3,78.876,41.696999999999996,155.441,222.428,142.208,41.114,143.796,195.239,133.05100000000002,50.452,139.602,230.47299999999998,119.34299999999999,87.038,123.164,259.842,179.40200000000002,89.036,182.882,55.236000000000004,182.00900000000001,72.242,185.56900000000002,211.148,183.335,183.923,182.87,119.12,188.606,68.399,172.75599999999997,178.62,179.852,46.973,165.765,86.934,155.904,172.296,160.27700000000002,89.45299999999999,165.175,122.93299999999999,204.507,185.47299999999998,205.967,246.016,187.239,97.21799999999999,190.95,105.959,193.72099999999998,185.52200000000002,192.593,50.42,196.296,185.262,157.762,162.989,107.056,61.681999999999995,128.304
