TimesH,Frame,NoMissing,4,4,18,18,99,99,100,100,103,103,106,106,122,122,134,134,137,137,138,138,139,139,150,150,152,152,159,159,161,161,163,163,166,166,170,170,175,175,177,177,185,185,187,187,192,192,195,195,207,207,239,239,242,242,253,253,263,263,268,268,269,269,279,279,280,280,282,282,291,291,688,688,773,773,871,871,972,972,1189,1189,1291,1291,1655,1655,1656,1656,1832,1832,2096,2096
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
342.75,1371.0,,215.91,58.692,191.63,50.997,131.536,130.507,161.488,130.51,139.22299999999998,129.04,245.831,116.22,76.82,109.59700000000001,216.75900000000001,109.572,199.833,102.59899999999999,275.508,103.103,129.197,99.83,187.082,94.63,212.207,94.811,116.885,97.93299999999999,75.533,98.516,90.391,97.184,248.84400000000002,86.604,110.279,84.82600000000001,84.23100000000001,92.13799999999999,109.56700000000001,91.90799999999999,171.145,81.844,108.74700000000001,79.21300000000001,88.041,84.42299999999999,182.396,83.083,258.306,77.351,112.04799999999999,161.912,86.759,158.048,42.8,152.571,72.87,153.554,281.702,144.997,121.525,145.95600000000002,212.495,146.173,238.195,145.67,53.646,147.065,42.089,137.328,,,,,,,,,,,,,,,,,,,,
343.0,1372.0,,215.90200000000002,58.661,191.627,50.992,131.529,130.55200000000002,161.44799999999998,130.529,139.231,129.083,245.84599999999998,116.21,76.825,109.645,216.28599999999997,109.494,199.825,102.595,275.56,103.071,129.191,99.829,187.055,94.693,212.296,94.699,116.91799999999999,97.931,75.507,98.485,90.448,97.145,248.87,86.676,110.234,84.727,84.26799999999999,92.134,109.376,92.025,171.149,81.861,108.81299999999999,79.18,88.07799999999999,84.524,182.389,83.12799999999999,258.344,77.33,112.059,161.96200000000002,86.77,158.019,42.802,152.579,72.872,153.512,281.728,145.031,121.514,145.95,212.517,146.22799999999998,238.148,145.675,53.598,147.089,42.086999999999996,137.314,,,,,,,,,,,,,,,,,,,,
343.25,1373.0,,215.851,58.67,191.605,50.99100000000001,131.52,130.57399999999998,161.446,130.497,139.283,129.141,245.831,116.211,76.788,109.647,216.451,109.465,199.824,102.57700000000001,275.504,103.03200000000001,129.173,99.895,187.063,94.7,212.239,94.801,116.91,97.92,75.54899999999999,98.499,90.40700000000001,97.17200000000001,248.86700000000002,86.635,110.382,84.749,84.26100000000001,92.149,109.29,92.061,171.165,81.895,108.82799999999999,79.16,88.09299999999999,84.569,182.364,83.124,258.357,77.222,112.079,161.97799999999998,86.86399999999999,158.0,42.787,152.579,72.875,153.457,281.695,144.911,121.431,145.937,212.52900000000002,146.227,238.146,145.66,53.595,147.125,42.103,137.33700000000002,,,,,,,,,,,,,,,,,,,,
343.5,1374.0,,215.878,58.662,191.60299999999998,50.99,131.498,130.577,161.453,130.497,139.275,129.21200000000002,245.856,116.2,76.763,109.605,216.489,109.427,199.834,102.575,275.452,103.057,129.259,99.82600000000001,187.074,94.691,212.155,94.84100000000001,116.89299999999999,97.947,75.52199999999999,98.47399999999999,90.427,97.152,248.808,86.655,110.38799999999999,84.779,84.251,92.184,109.277,92.06200000000001,171.18599999999998,81.904,108.89200000000001,79.256,88.089,84.611,182.36599999999999,83.135,258.369,77.188,112.09100000000001,162.001,86.916,158.004,42.797,152.579,72.893,153.512,281.711,144.996,121.391,145.944,212.53099999999998,146.217,238.157,145.609,53.619,147.167,42.104,137.35299999999998,,,,,,,,,,,,,,,,,,,,
343.75,1375.0,,215.85,58.656000000000006,191.58900000000003,50.99100000000001,131.496,130.57399999999998,161.447,130.486,139.265,129.246,245.87400000000002,116.18299999999999,76.775,109.667,217.4,109.47,199.83,102.57700000000001,275.442,103.03,129.293,99.75200000000001,187.048,94.715,212.107,94.87100000000001,116.941,97.941,75.524,98.49600000000001,90.464,97.11200000000001,248.84599999999998,86.635,110.44,84.809,84.249,92.169,109.182,92.096,171.16299999999998,81.85300000000001,108.925,79.21300000000001,88.029,84.581,182.34900000000002,83.09899999999999,258.428,77.104,112.087,161.99,86.881,157.989,42.748999999999995,152.585,72.869,153.491,281.693,144.957,121.382,145.895,212.52200000000002,146.21200000000002,238.13400000000001,145.616,53.593999999999994,147.149,42.095,137.327,,,,,,,,,,,,,,,,,,,,
344.0,1376.0,,215.83900000000003,58.708,191.567,50.983000000000004,131.485,130.494,161.477,130.501,139.265,129.233,245.856,116.20299999999999,76.81,109.695,217.597,109.506,199.83,102.56,275.47,103.081,129.297,99.73,187.013,94.75200000000001,212.127,94.816,116.962,97.935,75.546,98.48299999999999,90.40899999999999,97.13600000000001,248.84599999999998,86.62899999999999,110.501,84.765,84.23200000000001,92.15100000000001,109.016,92.155,171.145,81.835,108.917,79.152,88.06,84.586,182.34400000000002,83.09200000000001,258.509,77.046,112.079,161.975,86.96,158.014,42.742,152.601,72.896,153.35299999999998,281.72700000000003,144.946,121.355,145.859,212.517,146.214,238.15400000000002,145.667,53.606,147.179,42.09,137.347,,,,,,,,,,,,,,,,,,,,
344.25,1377.0,,215.834,58.75,191.548,50.981,131.504,130.475,161.475,130.455,139.273,129.183,245.862,116.206,76.747,109.661,217.115,109.491,199.829,102.56,275.543,103.064,129.205,99.806,186.945,94.83,212.065,94.803,116.93799999999999,97.945,75.544,98.48100000000001,90.426,97.12200000000001,248.90099999999998,86.65700000000001,110.485,84.84100000000001,84.291,92.14200000000001,109.06700000000001,92.15299999999999,171.158,81.881,108.93700000000001,79.195,88.113,84.51100000000001,182.34900000000002,83.031,258.469,77.08800000000001,112.054,161.975,86.95100000000001,158.02,42.731,152.594,72.968,153.486,281.695,144.953,121.344,145.893,212.511,146.213,238.144,145.659,53.605,147.164,42.098,137.35,,,,,,,,,,,,,,,,,,,,
344.5,1378.0,,215.86599999999999,58.711000000000006,191.53799999999998,50.961999999999996,131.48,130.42700000000002,161.501,130.45600000000002,139.262,129.171,245.84099999999998,116.20700000000001,76.76899999999999,109.62,217.0,109.0,199.829,102.539,275.48400000000004,103.06,129.19299999999998,99.79799999999999,186.93400000000003,94.863,212.024,94.705,116.96600000000001,97.89200000000001,75.567,98.493,90.59,97.165,248.91099999999997,86.631,110.45700000000001,84.85600000000001,84.26700000000001,92.146,109.134,92.10700000000001,171.15099999999998,81.887,108.927,79.171,88.074,84.535,182.361,83.038,258.45799999999997,77.089,112.035,161.982,86.991,158.07399999999998,42.708999999999996,152.57299999999998,72.92699999999999,153.496,281.694,144.953,121.277,145.891,212.502,146.194,238.15200000000002,145.65,53.586999999999996,147.184,42.128,137.35,,,,,,,,,,,,,,,,,,,,
344.75,1379.0,,215.89,58.698,191.53099999999998,50.964,131.398,130.47299999999998,161.513,130.435,139.254,129.181,245.824,116.214,76.75,109.615,218.0,109.0,199.82,102.52799999999999,275.466,103.084,129.256,99.71600000000001,186.94799999999998,94.84100000000001,212.03400000000002,94.71600000000001,116.976,97.89,75.556,98.495,90.802,97.167,248.84900000000002,86.59299999999999,110.469,84.816,84.277,92.154,109.039,92.133,171.158,81.89699999999999,108.87100000000001,79.113,88.068,84.49799999999999,182.385,83.021,258.462,77.06,112.03399999999999,161.94,86.999,158.065,42.715,152.591,72.926,153.422,281.702,144.929,121.245,145.905,212.515,146.195,238.18200000000002,145.654,53.523999999999994,147.17,42.128,137.33700000000002,,,,,,,,,,,,,,,,,,,,
345.0,1380.0,,215.895,58.705,191.55,50.971000000000004,131.442,130.498,161.497,130.38299999999998,139.238,129.195,245.85299999999998,116.199,76.76899999999999,109.677,216.49200000000002,109.402,199.827,102.529,275.441,103.071,129.278,99.712,186.96200000000002,94.81700000000001,211.977,94.735,117.016,97.87299999999999,75.538,98.49799999999999,90.905,97.12200000000001,248.88099999999997,86.581,110.49600000000001,84.846,84.26899999999999,92.163,109.015,92.15799999999999,171.166,81.869,108.84100000000001,79.189,88.07600000000001,84.508,182.37900000000002,83.046,258.525,76.99600000000001,112.01700000000001,161.937,87.012,158.079,42.723,152.614,72.941,153.434,281.694,144.869,121.23100000000001,145.89,212.49400000000003,146.158,238.17700000000002,145.665,53.526,147.138,42.119,137.31799999999998,,,,,,,,,,,,,,,,,,,,
345.25,1381.0,,215.877,58.693000000000005,191.53599999999997,50.966,131.453,130.474,161.519,130.355,139.255,129.248,245.87,116.19,76.745,109.679,217.61599999999999,109.48100000000001,199.826,102.529,275.466,103.10600000000001,129.32,99.721,186.97799999999998,94.75299999999999,212.02,94.65100000000001,117.00399999999999,97.89200000000001,75.564,98.49799999999999,90.876,97.08200000000001,248.86599999999999,86.521,110.522,84.744,84.28,92.146,109.008,92.13,171.12400000000002,81.78,108.874,79.26899999999999,88.057,84.47,182.343,83.031,258.551,77.001,112.023,161.97,87.03399999999999,158.116,42.708999999999996,152.619,72.946,153.675,281.72900000000004,144.904,121.199,145.92,212.483,146.155,238.173,145.66899999999998,53.498999999999995,147.155,42.125,137.332,,,,,,,,,,,,,,,,,,,,
345.5,1382.0,,215.857,58.701,191.551,50.981,131.485,130.485,161.507,130.349,139.175,129.144,245.875,116.20299999999999,76.7,109.681,217.63400000000001,109.476,199.835,102.53,275.441,103.15299999999999,129.34,99.66799999999999,187.012,94.655,211.986,94.596,117.007,97.874,75.56,98.49799999999999,91.12799999999999,97.03299999999999,248.793,86.51299999999999,110.505,84.865,84.288,92.179,108.79799999999999,92.245,171.149,81.843,108.898,79.16199999999999,88.13600000000001,84.494,182.365,83.02,258.568,76.976,112.01799999999999,161.99,87.126,158.122,42.688,152.618,72.945,153.679,281.756,144.963,121.226,145.921,212.486,146.155,238.168,145.702,53.464,147.158,42.16,137.387,,,,,,,,,,,,,,,,,,,,
345.75,1383.0,,215.857,58.707,191.55700000000002,50.963,131.441,130.50799999999998,161.502,130.345,139.165,129.13299999999998,245.90599999999998,116.184,76.642,109.609,217.623,109.476,199.88299999999998,102.495,275.422,103.184,129.32,99.632,186.98,94.689,211.97299999999998,94.624,117.06,97.85600000000001,75.555,98.512,91.073,97.046,248.763,86.49700000000001,110.569,84.846,84.27799999999999,92.161,108.65799999999999,92.289,171.122,81.75,108.835,79.22,88.09100000000001,84.446,182.37,83.006,258.612,76.943,112.01299999999999,162.005,87.171,158.13299999999998,42.7,152.588,72.973,153.79399999999998,281.714,144.94299999999998,121.27,145.916,212.533,146.222,238.144,145.711,53.428000000000004,147.196,42.178000000000004,137.424,,,,,,,,,,,,,,,,,,,,
346.0,1384.0,,215.843,58.715,191.544,50.952,131.525,130.463,161.503,130.317,139.141,129.13299999999998,245.92,116.15,76.643,109.583,217.6,109.476,199.896,102.47399999999999,275.443,103.226,129.3,99.74,186.981,94.65700000000001,212.007,94.65700000000001,117.061,97.854,75.53399999999999,98.50200000000001,91.13600000000001,96.98899999999999,248.81599999999997,86.50399999999999,110.596,84.819,84.296,92.2,108.699,92.262,171.15400000000002,81.791,108.824,79.191,88.04700000000001,84.436,182.40400000000002,82.94200000000001,258.658,76.96,112.02799999999999,162.03,87.135,158.17600000000002,42.717,152.58,73.003,153.69799999999998,281.704,144.899,121.24799999999999,145.922,212.517,146.221,238.138,145.72299999999998,53.43600000000001,147.225,42.193000000000005,137.435,,,,,,,,,,,,,,,,,,,,
346.25,1385.0,,215.882,58.724,191.55700000000002,50.958,131.505,130.336,161.509,130.327,139.167,129.186,245.903,116.12899999999999,76.649,109.601,217.642,109.49799999999999,199.896,102.475,275.517,103.186,129.304,99.72399999999999,186.93200000000002,94.68799999999999,212.019,94.601,117.117,97.82700000000001,75.52,98.491,91.145,97.014,248.81599999999997,86.501,110.684,84.762,84.275,92.19200000000001,108.756,92.258,171.09799999999998,81.71300000000001,108.86399999999999,79.244,88.054,84.465,182.41299999999998,82.905,258.653,76.962,112.037,162.02700000000002,87.04899999999999,158.122,42.701,152.594,73.005,153.683,281.716,144.871,121.23200000000001,145.954,212.521,146.22,238.15,145.68200000000002,53.5,147.278,42.177,137.412,,,,,,,,,,,,,,,,,,,,
346.5,1386.0,,215.86599999999999,58.748999999999995,191.547,50.964,131.545,130.355,161.509,130.321,139.093,129.143,245.938,116.125,76.683,109.682,217.658,109.45700000000001,199.892,102.48200000000001,275.453,103.15,129.239,99.816,186.894,94.79899999999999,212.085,94.65299999999999,117.12799999999999,97.809,75.503,98.462,91.199,96.975,248.826,86.50399999999999,110.73700000000001,84.78,84.279,92.191,108.609,92.329,171.093,81.684,108.867,79.256,88.09,84.48200000000001,182.41099999999997,82.906,258.673,77.028,112.056,162.018,87.119,158.145,42.729,152.621,72.99,153.651,281.66200000000003,144.759,121.223,145.98,212.515,146.24,238.107,145.675,53.493,147.266,42.198,137.44899999999998,,,,,,,,,,,,,,,,,,,,
346.75,1387.0,,215.825,58.775,191.513,50.943000000000005,131.505,130.44299999999998,161.468,130.299,139.063,129.13299999999998,245.928,116.111,76.611,109.594,218.0,109.0,199.891,102.48,275.428,103.14399999999999,129.263,99.775,186.896,94.79899999999999,212.08700000000002,94.70200000000001,117.209,97.74700000000001,75.538,98.479,91.061,97.035,248.84,86.499,110.68299999999999,84.831,84.288,92.199,108.573,92.315,171.077,81.695,108.85,79.22,88.069,84.427,182.378,82.912,258.705,77.001,112.053,162.013,87.204,158.202,42.747,152.611,72.95,153.776,281.685,144.835,121.18,145.985,212.51,146.234,238.072,145.72299999999998,53.48,147.274,42.193999999999996,137.485,,,,,,,,,,,,,,,,,,,,
347.0,1388.0,,215.793,58.798,191.52700000000002,50.941,131.519,130.376,161.472,130.28,139.148,129.178,245.94400000000002,116.06299999999999,76.592,109.589,217.637,109.40299999999999,199.90599999999998,102.475,275.392,103.163,129.254,99.79,186.885,94.8,212.084,94.711,117.193,97.79,75.555,98.48100000000001,91.056,96.99799999999999,248.86700000000002,86.476,110.72,84.81299999999999,84.286,92.215,108.586,92.352,171.06799999999998,81.68,108.867,79.146,88.01100000000001,84.45700000000001,182.359,82.954,258.737,76.997,112.056,162.032,87.21799999999999,158.209,42.716,152.61700000000002,72.87,153.727,281.716,144.856,121.145,145.966,212.513,146.196,238.074,145.74,53.49,147.284,42.185,137.496,,,,,,,,,,,,,,,,,,,,
347.25,1389.0,,215.782,58.788999999999994,191.503,50.933,131.563,130.308,161.43,130.269,139.125,129.185,245.92700000000002,116.10799999999999,76.664,109.62200000000001,217.785,109.38600000000001,199.90400000000002,102.471,275.43,103.23200000000001,129.257,99.801,186.86900000000003,94.85,212.00900000000001,94.65799999999999,117.24799999999999,97.743,75.58800000000001,98.525,90.999,96.99799999999999,248.893,86.46700000000001,110.788,84.848,84.31299999999999,92.171,108.634,92.32799999999999,170.987,81.547,108.836,79.10300000000001,88.03,84.447,182.365,82.944,258.775,76.98899999999999,112.041,161.998,87.124,158.17,42.742,152.627,72.832,153.60399999999998,281.71299999999997,144.85399999999998,121.178,145.963,212.528,146.194,238.102,145.745,53.479,147.253,42.201,137.52100000000002,,,,,,,,,,,,,,,,,,,,
347.5,1390.0,,215.83700000000002,58.781000000000006,191.49099999999999,50.903999999999996,131.61700000000002,130.321,161.421,130.28799999999998,139.132,129.2,245.93400000000003,116.11399999999999,76.695,109.67299999999999,217.799,109.382,199.93099999999998,102.49,275.395,103.23299999999999,129.303,99.73200000000001,186.84599999999998,94.868,211.965,94.70200000000001,117.32,97.76700000000001,75.609,98.52799999999999,90.89299999999999,97.001,248.857,86.493,110.777,84.865,84.35700000000001,92.132,108.559,92.428,170.96900000000002,81.503,108.883,79.14399999999999,88.096,84.41,182.36900000000003,82.905,258.76599999999996,76.959,112.04,161.994,87.135,158.159,42.724,152.629,72.816,153.643,281.717,144.841,121.125,145.964,212.50099999999998,146.2,238.1,145.751,53.443000000000005,147.246,42.193999999999996,137.524,,,,,,,,,,,,,,,,,,,,
347.75,1391.0,,215.86,58.782,191.453,50.895,131.642,130.28799999999998,161.44899999999998,130.276,139.149,129.159,245.94400000000002,116.181,76.725,109.65799999999999,217.615,109.381,199.94299999999998,102.486,275.349,103.208,129.369,99.698,186.84599999999998,94.863,212.00599999999997,94.61200000000001,117.23700000000001,97.795,75.605,98.522,90.805,96.99600000000001,248.82,86.446,110.87299999999999,84.885,84.391,92.14399999999999,108.583,92.462,170.895,81.46,108.926,79.172,88.154,84.43700000000001,182.382,82.851,258.748,76.929,112.054,162.001,87.06,158.116,42.73,152.631,72.793,153.523,281.779,144.84799999999998,121.12700000000001,145.961,212.523,146.195,238.09599999999998,145.732,53.475,147.24,42.131,137.516,,,,,,,,,,,,,,,,,,,,
348.0,1392.0,,215.843,58.803000000000004,191.447,50.88399999999999,131.648,130.278,161.461,130.244,139.13299999999998,129.14700000000002,245.94799999999998,116.109,76.7,109.63,217.532,109.37700000000001,199.96099999999998,102.484,275.33,103.179,129.333,99.679,186.827,94.89200000000001,212.13400000000001,94.566,117.25399999999999,97.789,75.572,98.47,91.06200000000001,96.93799999999999,248.726,86.50399999999999,110.836,84.88,84.42200000000001,92.191,108.43299999999999,92.546,170.946,81.539,108.956,79.26100000000001,88.14,84.46600000000001,182.36599999999999,82.865,258.781,76.85,112.045,162.013,87.09,158.129,42.746,152.621,72.846,153.496,281.762,144.756,121.086,145.959,212.53799999999998,146.192,238.10299999999998,145.741,53.47,147.21,42.086000000000006,137.48,,,,,,,,,,,,,,,,,,,,
348.25,1393.0,,215.81,58.831,191.428,50.885,131.66899999999998,130.29399999999998,161.491,130.232,139.137,129.158,245.912,116.111,76.79899999999999,109.742,217.52900000000002,109.365,199.957,102.48700000000001,275.31,103.111,129.321,99.76,186.81,94.896,212.113,94.506,117.26899999999999,97.836,75.553,98.477,90.929,96.979,248.68599999999998,86.53,110.79700000000001,84.84899999999999,84.38799999999999,92.214,108.51899999999999,92.463,170.9,81.453,108.93799999999999,79.264,88.163,84.479,182.38,82.868,258.782,76.883,112.06,162.003,87.09299999999999,158.064,42.71,152.63,72.844,153.503,281.724,144.70600000000002,121.02,145.934,212.537,146.21,238.123,145.746,53.461999999999996,147.234,42.147,137.52700000000002,,,,,,,,,,,,,,,,,,,,
348.5,1394.0,,215.83700000000002,58.864,191.408,50.88,131.667,130.335,161.496,130.196,139.143,129.122,245.892,116.094,76.785,109.74,217.615,109.365,199.967,102.493,275.298,103.169,129.369,99.639,186.771,94.955,212.088,94.501,117.264,97.87200000000001,75.548,98.50399999999999,90.80799999999999,96.98200000000001,248.65200000000002,86.59,110.921,84.85799999999999,84.49600000000001,92.21,108.471,92.441,170.894,81.452,108.95200000000001,79.298,88.176,84.441,182.40599999999998,82.85799999999999,258.781,76.842,112.057,162.03799999999998,86.94200000000001,157.997,42.663999999999994,152.625,72.819,153.514,281.677,144.769,120.994,145.977,212.52200000000002,146.215,238.136,145.745,53.47,147.227,42.131,137.55,,,,,,,,,,,,,,,,,,,,
348.75,1395.0,,215.84599999999998,58.893,191.387,50.86600000000001,131.732,130.327,161.501,130.207,139.115,129.08,245.90599999999998,116.116,76.719,109.738,217.792,109.34899999999999,199.916,102.525,275.26599999999996,103.17,129.409,99.617,186.63,95.115,212.023,94.54799999999999,117.23,97.815,75.565,98.51700000000001,91.00299999999999,96.91799999999999,248.66,86.634,110.94200000000001,84.882,84.512,92.175,108.56700000000001,92.45200000000001,170.89700000000002,81.456,108.99799999999999,79.322,88.139,84.45100000000001,182.435,82.833,258.803,76.828,112.059,162.061,86.954,157.969,42.676,152.62,72.819,153.349,281.672,144.725,120.919,145.955,212.52,146.21,238.139,145.756,53.443000000000005,147.18200000000002,42.106,137.543,,,,,,,,,,,,,,,,,,,,
349.0,1396.0,,215.83599999999998,58.903999999999996,191.36900000000003,50.86,131.72,130.30700000000002,161.505,130.217,139.186,129.066,245.916,116.088,76.682,109.729,217.733,109.325,199.968,102.494,275.302,103.14,129.488,99.574,186.167,95.693,212.02700000000002,94.51100000000001,117.234,97.819,75.641,98.527,91.09100000000001,96.90700000000001,248.68400000000003,86.633,110.98100000000001,84.934,84.589,92.19200000000001,108.488,92.48100000000001,170.896,81.437,109.02,79.29899999999999,88.196,84.425,182.43099999999998,82.88799999999999,258.801,76.862,112.088,162.06,86.97200000000001,157.939,42.653,152.634,72.805,153.41,281.605,144.673,120.87299999999999,145.969,212.542,146.197,238.143,145.727,53.408,147.173,42.068000000000005,137.509,,,,,,,,,,,,,,,,,,,,
349.25,1397.0,,215.83,58.91,191.351,50.872,131.658,130.273,161.511,130.204,139.18,129.05100000000002,245.917,116.137,76.69800000000001,109.69,217.87900000000002,109.257,199.945,102.521,275.268,103.132,129.46200000000002,99.494,186.204,95.64299999999999,211.986,94.60799999999999,117.234,97.822,75.653,98.54,91.021,96.93299999999999,248.74099999999999,86.64200000000001,110.988,84.876,84.56299999999999,92.26,108.54,92.488,170.886,81.435,109.029,79.146,88.19,84.391,182.456,82.83,258.839,76.834,112.083,162.079,86.98700000000001,157.89600000000002,42.638000000000005,152.636,72.74600000000001,153.447,281.603,144.623,120.83200000000001,145.955,212.543,146.201,238.18400000000003,145.67600000000002,53.412,147.151,42.001999999999995,137.481,,,,,,,,,,,,,,,,,,,,
349.5,1398.0,,215.78900000000002,58.937,191.315,50.849,131.685,130.33100000000002,161.512,130.171,139.248,129.041,245.94099999999997,116.155,76.63,109.68799999999999,217.815,109.271,199.96599999999998,102.529,275.222,103.147,129.439,99.456,186.667,95.024,211.88099999999997,94.704,117.243,97.844,75.63600000000001,98.531,91.354,96.899,248.72,86.7,111.036,84.89,84.57700000000001,92.25200000000001,108.594,92.398,170.88400000000001,81.425,108.96600000000001,79.09,88.212,84.383,182.46900000000002,82.745,258.785,76.827,112.06299999999999,162.056,87.00200000000001,157.889,42.652,152.649,72.689,153.442,281.601,144.575,120.78399999999999,145.986,212.567,146.19899999999998,238.14,145.68200000000002,53.415,147.124,41.955,137.488,,,,,,,,,,,,,,,,,,,,
349.75,1399.0,,215.769,58.949,191.28400000000002,50.848,131.666,130.374,161.5,130.187,139.235,129.059,245.912,116.15700000000001,76.533,109.649,217.828,109.258,199.97,102.52,275.217,103.161,129.493,99.479,186.197,95.618,211.868,94.689,117.376,97.861,75.62,98.506,,,248.73,86.64299999999999,111.04299999999999,84.89200000000001,84.54899999999999,92.234,108.65,92.335,170.87400000000002,81.362,108.962,79.098,88.179,84.382,182.48,82.723,258.843,76.833,112.053,162.03,87.01700000000001,157.903,42.656000000000006,152.642,72.71300000000001,153.482,281.589,144.623,120.77600000000001,145.938,212.572,146.184,238.162,145.679,53.426,147.139,41.901,137.482,199.90099999999998,76.49,,,,,,,,,,,,,,,,,,
350.0,1400.0,,215.72099999999998,59.037,191.282,50.838,131.67,130.452,161.476,130.202,139.19299999999998,129.062,245.94299999999998,116.18,76.403,109.571,217.812,109.25200000000001,199.96099999999998,102.525,275.203,103.20100000000001,129.475,99.447,186.19099999999997,95.62200000000001,211.98,94.60600000000001,117.31200000000001,97.87200000000001,75.609,98.522,92.54700000000001,96.87,248.68599999999998,86.69200000000001,111.001,84.855,84.52799999999999,92.211,108.712,92.315,170.878,81.385,108.931,79.123,88.137,84.363,182.488,82.71,258.83299999999997,76.822,112.035,161.99200000000002,87.03,157.912,42.64,152.653,72.693,153.418,281.558,144.64,120.66,145.936,212.55900000000003,146.195,238.18400000000003,145.675,53.486999999999995,147.162,41.848,137.454,199.865,76.406,,,,,,,,,,,,,,,,,,
350.25,1401.0,,215.679,59.068999999999996,191.271,50.82899999999999,131.642,130.438,161.481,130.188,139.194,129.039,245.965,116.165,76.414,109.57700000000001,217.775,109.245,199.96,102.525,275.185,103.137,129.42700000000002,99.414,186.166,95.69,211.928,94.566,117.42,97.851,75.61,98.49600000000001,91.419,96.887,248.69099999999997,86.64,110.98299999999999,84.911,84.521,92.28200000000001,108.52799999999999,92.499,170.882,81.37100000000001,108.926,79.135,88.16,84.384,182.518,82.67,258.824,76.839,112.045,162.019,87.039,157.87,42.651,152.654,72.667,153.453,281.572,144.65200000000002,120.50200000000001,145.946,212.545,146.19899999999998,238.21,145.69799999999998,53.481,147.185,41.83,137.471,,,,,,,,,,,,,,,,,,,,
350.5,1402.0,,215.708,59.082,191.261,50.818000000000005,131.69899999999998,130.405,161.455,130.19799999999998,139.139,129.014,245.959,116.135,76.553,109.66799999999999,217.872,109.235,199.98,102.53299999999999,275.204,103.175,129.416,99.413,186.169,95.666,212.065,94.46600000000001,117.38600000000001,97.838,75.589,98.48899999999999,91.48899999999999,96.88,248.7,86.631,111.081,84.931,84.46600000000001,92.288,108.22399999999999,92.696,170.873,81.305,108.902,79.245,88.194,84.354,182.601,82.64,258.85,76.843,112.03299999999999,162.02700000000002,87.072,157.87,42.657,152.653,72.62,153.482,281.617,144.72299999999998,120.351,146.016,212.547,146.196,238.207,145.72299999999998,53.47,147.19799999999998,41.882,137.481,,,,,,,,,,,,,,,,,,,,
