TimesH,Frame,NoMissing,4,4,5,5,12,12,17,17,21,21,28,28,30,30,54,54,62,62,65,65,68,68,77,77,78,78,86,86,88,88,91,91,105,105,107,107,115,115,118,118,120,120,199,199,214,214,248,248,250,250,251,251,252,252,255,255,265,265,268,268,277,277,296,296,313,313,314,314,315,315,316,316,317,317,322,322,324,324,330,330,331,331,332,332,335,335,336,336,340,340,341,341,345,345,349,349,353,353,354,354,357,357,364,364,367,367,372,372,380,380,381,381,386,386,394,394,396,396,397,397,402,402,404,404,406,406,410,410,417,417,422,422,424,424,426,426,430,430,434,434,441,441,445,445,599,599,652,652,720,720,734,734,907,907,1087,1087,1179,1179,1350,1350,1667,1667,1751,1751
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
492.75,1971.0,,218.43200000000002,150.721,73.872,150.783,53.003,151.221,93.309,145.98,211.665,145.79399999999998,252.002,142.886,,,82.822,156.105,120.765,130.37,102.527,130.627,244.071,127.476,222.16,126.814,136.082,116.49700000000001,197.127,122.42200000000001,82.815,122.288,285.53700000000003,120.93799999999999,45.11,139.566,231.2,137.497,88.07700000000001,134.966,192.352,132.13299999999998,199.437,130.485,177.774,16.7,249.368,65.366,215.245,76.805,182.46099999999998,74.363,237.072,76.067,67.479,74.332,247.514,74.85300000000001,270.557,70.167,130.138,73.04899999999999,98.25299999999999,36.9,180.31799999999998,27.938000000000002,,,,,98.55799999999999,48.086000000000006,202.84099999999998,47.881,124.25299999999999,52.641999999999996,,,210.955,44.446000000000005,180.793,41.788000000000004,92.431,110.715,198.477,115.822,71.92699999999999,109.65700000000001,280.117,107.917,248.83700000000002,108.19200000000001,119.209,107.208,265.651,105.20700000000001,95.851,104.80799999999999,54.294,103.435,272.2,103.256,251.46900000000002,102.618,93.65299999999999,119.194,55.067,121.475,71.683,116.54799999999999,184.50400000000002,114.23700000000001,294.203,115.428,103.485,115.48100000000001,124.22200000000001,92.441,167.017,89.464,99.81200000000001,90.568,69.29899999999999,91.538,220.53,89.007,108.16,88.829,,,102.40100000000001,84.42200000000001,190.245,79.295,188.69799999999998,100.87,132.267,90.005,74.087,99.43299999999999,279.119,96.348,224.207,96.63799999999999,271.03,94.369,187.576,68.40899999999999,219.195,137.122,175.52900000000002,66.21,221.88099999999997,67.375,35.861,134.202,240.84400000000002,143.924,173.09900000000002,83.794,234.479,68.288,115.944,94.60700000000001,137.304,78.492
493.0,1972.0,,218.405,150.756,73.817,150.856,53.011,151.159,93.42200000000001,145.889,211.625,145.991,251.959,142.91,,,82.794,156.06,120.33200000000001,130.754,102.61200000000001,130.65,244.173,127.385,222.21900000000002,126.833,135.947,116.434,197.22799999999998,122.40700000000001,82.796,122.36,285.184,121.10700000000001,45.065,139.671,231.24599999999998,137.5,88.07799999999999,134.938,192.373,132.175,199.453,130.343,177.705,16.765,249.34599999999998,65.43,215.209,76.738,182.50799999999998,74.377,237.25799999999998,76.016,67.54,74.376,247.524,74.92,270.594,69.983,130.17700000000002,72.99,98.28,36.931,180.391,27.971,,,,,98.56700000000001,48.053000000000004,202.77200000000002,48.07899999999999,124.279,52.663999999999994,,,210.933,44.413000000000004,180.75900000000001,41.82,92.39399999999999,110.816,198.551,115.855,72.054,109.684,280.176,108.079,248.875,108.184,119.294,107.258,265.656,105.177,95.727,104.941,54.497,102.97,272.24,103.251,251.429,102.48200000000001,93.602,119.23899999999999,55.16,121.464,71.733,116.59899999999999,184.611,114.266,294.078,115.398,103.413,115.493,124.22399999999999,92.57799999999999,167.05900000000003,89.648,99.759,90.62100000000001,69.286,91.59,221.108,88.545,108.18,88.92399999999999,,,102.137,84.366,190.25900000000001,79.22399999999999,188.692,100.936,132.257,90.039,74.067,99.40100000000001,279.08,96.074,224.21,96.559,271.04900000000004,94.321,187.546,68.431,219.125,136.778,175.46,66.172,221.959,67.432,35.759,134.239,240.80599999999998,143.90200000000002,173.108,83.87100000000001,234.452,68.262,115.9,94.581,137.32,78.434
493.25,1973.0,,218.30599999999998,151.00799999999998,73.836,150.929,53.123000000000005,151.2,93.385,145.893,211.62099999999998,146.005,251.963,142.775,,,82.80799999999999,156.059,120.361,130.78,102.573,130.77,244.148,127.611,222.178,126.79700000000001,136.067,116.56,197.203,122.411,82.72399999999999,122.51899999999999,285.272,120.999,45.04,139.423,231.31799999999998,137.485,88.057,134.946,192.36,132.17700000000002,199.50099999999998,130.239,177.65400000000002,16.721,249.37599999999998,65.431,215.12099999999998,76.686,182.578,74.455,237.35299999999998,75.934,67.525,74.36399999999999,247.47400000000002,75.009,270.55,70.125,130.254,72.90100000000001,98.354,36.913000000000004,180.449,27.916,,,249.393,51.59,98.531,47.885,202.718,48.118,124.259,52.62,,,210.857,44.391999999999996,180.75900000000001,41.76,92.375,110.804,198.55,115.729,71.911,109.65799999999999,280.137,108.15700000000001,248.938,108.176,119.351,107.271,265.639,105.116,95.94200000000001,104.71799999999999,54.647,102.911,272.19,103.281,251.447,102.531,93.596,119.374,55.106,121.178,71.801,116.553,184.373,114.71700000000001,294.123,115.319,103.35700000000001,115.46700000000001,124.161,92.51100000000001,167.016,89.49,99.77,90.649,69.172,91.524,221.021,88.71,108.27799999999999,88.822,245.799,83.012,101.675,84.256,190.248,79.10600000000001,188.672,100.87799999999999,132.252,90.021,74.107,99.273,278.986,96.126,224.22299999999998,96.654,270.94599999999997,94.39200000000001,187.47299999999998,68.395,219.111,136.632,175.42700000000002,66.173,221.89700000000002,67.36399999999999,36.016999999999996,134.111,240.695,143.881,173.09400000000002,83.994,234.80900000000003,68.65100000000001,115.853,94.61,137.32299999999998,78.44
493.5,1974.0,,218.36599999999999,150.97899999999998,73.797,150.916,53.121,151.161,93.329,145.917,211.73,145.91299999999998,251.945,142.739,,,82.682,155.991,120.28399999999999,130.836,102.454,130.737,244.118,127.462,222.168,126.76799999999999,135.966,116.62899999999999,197.21099999999998,122.426,82.822,122.656,285.567,120.948,45.086999999999996,139.503,231.179,137.50799999999998,88.051,134.952,192.34,132.114,199.637,130.151,177.60299999999998,16.83,249.472,65.368,215.051,76.734,182.50900000000001,74.35300000000001,237.385,75.971,67.646,74.421,247.55700000000002,74.94,270.587,70.279,130.217,72.932,98.34899999999999,36.946,180.37900000000002,27.901999999999997,,,249.412,51.368,98.522,48.031000000000006,202.64,48.20399999999999,124.338,52.603,,,210.94099999999997,44.463,180.74599999999998,41.793,92.461,110.84,198.52,115.583,71.873,109.61,280.184,108.279,248.90400000000002,108.17,119.40799999999999,107.391,265.721,105.03200000000001,95.962,104.62799999999999,54.531000000000006,103.037,272.175,103.274,251.398,102.45100000000001,93.62299999999999,119.32,55.162,121.227,71.72,116.666,184.389,114.59100000000001,294.183,115.361,103.321,115.51299999999999,124.14299999999999,92.463,166.93200000000002,89.509,99.777,90.598,69.117,91.52,220.796,88.84100000000001,108.37799999999999,88.818,245.92700000000002,83.016,101.609,84.26899999999999,190.169,78.988,188.653,100.88,132.252,89.992,74.244,99.24799999999999,278.981,96.215,224.24099999999999,96.554,270.911,94.478,187.438,68.44800000000001,219.15599999999998,136.627,175.38299999999998,66.208,221.923,67.454,35.948,133.986,240.607,144.0,173.09799999999998,84.04,234.762,68.695,115.859,94.556,137.44799999999998,78.455
493.75,1975.0,,218.354,150.845,73.822,150.89,52.998000000000005,151.253,93.29799999999999,145.91899999999998,211.56799999999998,146.274,251.91099999999997,142.71200000000002,,,82.725,156.026,120.24,130.873,102.417,130.781,244.232,127.361,222.11900000000003,126.713,135.92600000000002,116.714,197.392,122.51100000000001,82.802,122.573,285.758,120.96600000000001,45.092,139.535,231.24400000000003,137.495,88.072,134.98,192.30700000000002,132.082,199.46900000000002,130.315,177.532,16.71,249.46400000000003,65.38600000000001,214.97400000000002,76.697,182.572,74.24,237.53400000000002,75.891,67.58800000000001,74.334,247.597,74.89699999999999,270.83799999999997,70.202,130.231,72.837,98.35700000000001,37.003,180.27700000000002,28.086,,,249.33,51.388000000000005,98.40700000000001,47.799,202.66299999999998,48.33,124.31700000000001,52.648,,,211.002,44.43899999999999,180.72,41.803999999999995,92.635,110.866,198.56799999999998,115.74,71.795,109.603,280.121,108.27,248.81,108.11,119.508,107.48,265.558,104.81299999999999,95.96700000000001,104.67299999999999,54.566,102.881,272.16,103.31,251.44299999999998,102.47200000000001,93.664,119.294,55.18,121.272,71.679,116.704,184.467,114.47200000000001,294.171,115.296,103.274,115.51899999999999,124.16799999999999,92.45299999999999,166.937,89.444,99.79899999999999,90.669,69.105,91.48,220.585,89.037,108.367,88.806,245.896,82.941,101.772,84.39,190.11700000000002,78.88600000000001,188.628,100.76299999999999,132.328,90.00299999999999,74.194,99.36,278.73400000000004,95.67299999999999,224.25400000000002,96.595,271.043,94.28,187.481,68.455,218.77,135.878,175.36900000000003,66.17399999999999,221.916,67.366,36.14,133.912,240.704,143.907,173.218,84.031,234.812,68.743,115.891,94.58,137.376,78.558
494.0,1976.0,,218.296,150.97899999999998,73.877,150.91,53.042,151.253,93.195,146.0,211.512,146.289,251.891,142.71200000000002,,,82.697,156.042,120.325,130.83,102.49700000000001,130.75,244.09099999999998,127.13600000000001,222.06900000000002,126.65,135.868,116.491,197.253,122.51799999999999,82.59100000000001,122.13799999999999,285.552,120.993,44.925,139.838,231.232,137.493,87.955,134.94,192.291,132.07,199.493,130.327,177.514,16.825,249.451,65.483,214.933,76.687,182.513,74.258,237.38,76.032,67.671,74.298,247.645,74.899,270.83099999999996,70.161,130.171,73.02,98.288,36.979,180.53599999999997,27.734,,,249.408,51.228,98.57,47.805,202.66099999999997,48.218,124.255,52.578,,,211.047,44.45399999999999,180.75799999999998,41.81,92.656,110.919,198.595,115.71799999999999,71.83,109.553,280.188,108.348,248.667,108.09,119.572,107.595,265.329,104.584,95.919,104.838,54.34,103.646,271.959,103.336,251.358,102.46,93.59899999999999,119.36399999999999,55.063,121.302,71.824,116.652,184.42700000000002,114.555,294.147,115.26799999999999,103.318,115.49799999999999,124.24600000000001,92.48899999999999,166.877,89.321,99.859,90.68299999999999,69.044,91.46799999999999,220.203,89.251,108.51299999999999,88.62299999999999,,,101.613,84.321,190.101,78.845,188.53400000000002,100.77,132.27100000000002,89.956,74.102,99.39299999999999,279.039,96.223,224.22400000000002,96.572,270.995,94.262,187.52900000000002,68.437,218.96200000000002,136.285,175.33599999999998,66.18,221.864,67.38,36.245,133.861,240.65099999999998,143.92,173.31099999999998,83.993,234.808,68.833,115.939,94.553,137.0,79.0
494.25,1977.0,,218.325,151.02,73.86,150.935,52.986999999999995,151.365,93.196,145.953,211.36599999999999,146.494,251.875,142.696,,,82.79899999999999,156.131,120.43,130.752,102.51799999999999,130.773,244.25099999999998,127.001,222.05599999999998,126.546,135.88299999999998,116.57600000000001,197.215,122.42299999999999,82.655,122.285,285.755,120.945,44.963,139.963,231.247,137.499,87.978,134.929,192.30599999999998,132.01,199.551,130.191,177.46,16.723,249.445,65.48899999999999,215.03,76.648,182.465,74.176,237.329,76.015,67.78699999999999,74.35300000000001,247.63400000000001,74.916,270.801,70.157,130.102,73.21,98.24600000000001,36.934,180.46900000000002,27.886,,,249.315,51.464,98.65700000000001,47.967,202.551,48.224,124.08200000000001,52.623000000000005,,,211.085,44.401,180.77,41.761,92.771,110.904,198.63099999999997,115.556,71.726,109.60700000000001,280.194,108.057,248.701,108.11399999999999,119.559,107.662,265.258,104.484,95.946,104.855,54.298,103.726,272.04900000000004,103.321,251.338,102.458,93.62100000000001,119.413,55.045,121.344,71.89399999999999,116.58,184.61599999999999,114.301,294.18,115.264,103.32700000000001,115.475,124.259,92.471,166.935,89.277,99.85600000000001,90.70299999999999,69.078,91.564,220.398,89.084,108.55,88.51799999999999,245.899,82.939,101.382,84.25200000000001,190.15400000000002,78.87100000000001,188.61599999999999,100.906,132.38,89.95100000000001,74.18,99.33200000000001,279.154,96.302,224.145,96.645,270.872,94.257,187.593,68.501,218.90599999999998,136.332,175.33700000000002,66.22399999999999,221.763,67.33,36.295,133.816,240.676,144.204,173.354,83.949,234.84099999999998,68.836,115.848,94.575,137.25799999999998,78.562
494.5,1978.0,,218.347,150.974,73.79,150.972,53.067,151.32,93.221,145.91899999999998,211.36599999999999,146.213,251.9,142.594,,,82.845,156.13299999999998,120.47,130.761,102.484,130.783,244.43599999999998,126.97,222.078,126.601,135.955,116.515,197.264,122.505,82.82,122.47200000000001,285.967,120.91,44.792,140.22899999999998,231.043,137.541,87.885,134.963,192.304,132.007,199.615,130.221,177.575,16.717,249.43200000000002,65.471,214.995,76.65,182.549,74.259,237.386,75.988,67.867,74.33800000000001,247.645,74.99,270.878,70.083,130.076,73.211,98.302,36.944,180.32299999999998,28.022,,,249.35,51.282,98.633,47.966,202.47099999999998,48.088,124.087,52.604,,,211.149,44.372,180.773,41.78,92.67200000000001,110.89299999999999,198.66299999999998,115.598,71.633,109.60799999999999,280.10400000000004,107.82,248.701,108.11200000000001,119.603,107.633,265.313,104.54,95.87100000000001,104.869,54.324,103.649,272.087,103.29799999999999,251.429,102.507,93.645,119.44,55.056000000000004,121.45700000000001,71.82300000000001,116.62,184.53,114.381,294.11400000000003,115.26799999999999,103.24799999999999,115.421,124.37100000000001,92.306,166.88,89.13600000000001,99.889,90.764,69.029,91.557,220.387,89.104,108.523,88.56299999999999,245.985,82.88799999999999,101.215,84.196,190.19799999999998,79.053,188.66099999999997,101.046,132.33700000000002,89.585,74.058,99.33,278.996,96.339,224.132,96.639,270.813,94.346,187.55,68.483,218.952,136.392,175.301,66.229,221.734,67.335,36.278,133.809,240.80200000000002,144.134,173.213,83.88600000000001,234.827,68.862,115.95100000000001,94.62799999999999,137.293,78.53
494.75,1979.0,,218.31400000000002,151.12,73.903,150.966,53.016999999999996,151.308,93.193,145.98,211.44099999999997,145.906,251.882,142.506,,,82.785,156.14700000000002,120.90899999999999,130.445,102.62,130.813,244.31400000000002,126.87100000000001,222.07299999999998,126.609,135.914,116.649,197.048,122.404,82.73299999999999,122.27,285.732,121.124,44.996,140.264,231.037,137.482,87.887,135.001,192.34099999999998,132.048,199.648,130.21,177.555,16.727,249.387,65.457,214.995,76.604,182.592,74.281,237.505,75.99600000000001,67.819,74.295,247.62400000000002,75.031,270.86400000000003,70.089,130.084,73.282,98.385,37.01,180.862,26.845,,,249.542,51.465,98.68700000000001,48.122,202.482,48.125,124.199,52.551,,,211.222,44.363,180.747,41.821999999999996,92.641,110.865,198.69299999999998,115.63,71.57600000000001,109.678,280.077,107.536,248.729,108.1,119.51799999999999,107.46600000000001,265.173,104.744,95.859,104.99600000000001,54.653,103.008,272.121,103.333,251.388,102.538,93.581,119.431,55.0,121.45,71.828,116.66799999999999,184.433,114.598,294.093,115.25200000000001,103.23899999999999,115.352,124.367,92.485,166.93099999999998,89.094,99.882,90.73899999999999,68.869,91.365,220.195,89.22200000000001,108.525,88.594,245.99400000000003,83.001,101.545,84.134,190.157,79.053,188.71599999999998,101.015,132.392,89.584,74.189,99.338,278.97900000000004,96.223,224.136,96.441,,,187.56400000000002,68.52600000000001,219.28,136.78799999999998,175.283,66.217,221.795,67.196,36.188,133.84,240.706,144.149,173.333,83.956,234.842,68.955,115.914,94.63,137.29399999999998,78.407
495.0,1980.0,,218.435,150.93200000000002,73.858,150.96,52.875,151.39700000000002,93.18700000000001,146.016,211.63400000000001,145.95600000000002,252.051,142.64600000000002,,,82.803,156.17700000000002,121.06200000000001,130.392,102.444,130.881,244.213,126.84,222.06799999999998,126.59200000000001,135.92600000000002,116.67,197.11,122.396,82.738,122.015,285.793,121.04899999999999,44.933,140.299,231.123,137.55700000000002,87.87100000000001,135.041,192.305,132.085,199.649,130.22899999999998,177.47799999999998,16.637,249.68599999999998,65.37899999999999,214.987,76.601,182.762,74.31,237.481,76.044,67.821,74.258,247.627,75.057,270.947,69.983,130.08700000000002,73.385,98.36399999999999,37.039,180.87599999999998,26.985,,,249.565,51.202,98.766,48.317,202.36599999999999,48.136,124.037,52.506,,,211.25099999999998,44.376999999999995,180.743,41.794,92.68,110.79,198.706,115.559,71.67,109.73899999999999,280.051,107.601,248.736,108.109,119.596,107.559,265.093,104.81,95.844,105.12799999999999,54.175,103.851,272.191,103.322,251.361,102.499,93.569,119.384,55.008,121.57799999999999,71.635,116.76,184.47799999999998,114.51299999999999,294.144,115.2,103.206,115.353,124.365,92.507,166.998,89.105,99.882,90.74799999999999,68.71600000000001,91.181,220.201,89.277,108.568,88.476,245.929,82.84,101.404,84.083,190.176,79.145,188.73,100.93299999999999,132.428,89.521,74.186,99.355,278.38,95.508,224.08700000000002,96.66,270.025,94.853,187.58900000000003,68.51,219.47400000000002,137.088,175.283,66.21,221.838,67.268,36.243,133.846,240.40599999999998,143.915,173.313,83.835,234.792,68.91,115.934,94.56,137.274,78.453
495.25,1981.0,,218.41299999999998,150.97,73.84899999999999,151.01,52.923,151.344,93.09,146.092,211.65200000000002,145.77200000000002,252.019,142.655,,,82.823,156.216,120.736,130.665,102.421,130.833,244.30900000000003,126.94,222.05599999999998,126.65899999999999,135.888,116.765,197.294,122.536,82.781,122.287,285.87,121.05799999999999,44.981,140.27700000000002,231.043,137.625,87.85799999999999,135.107,192.35,132.124,199.739,130.17700000000002,177.56099999999998,16.639,249.618,65.414,214.995,76.51100000000001,182.80599999999998,74.27600000000001,237.34900000000002,76.122,67.779,74.207,247.618,75.025,,,130.041,73.335,98.306,36.995,180.951,26.874000000000002,,,249.56099999999998,51.42,98.74,48.425,202.544,48.055,124.021,52.43899999999999,,,211.377,44.445,180.735,41.771,92.581,110.943,198.75799999999998,115.64200000000001,71.523,109.641,280.089,107.48299999999999,248.725,108.13799999999999,119.62700000000001,107.617,264.991,104.726,95.859,105.251,54.211000000000006,103.884,272.203,103.321,251.46900000000002,102.53200000000001,93.589,119.415,54.918,121.42200000000001,71.548,116.70299999999999,184.308,114.541,294.001,115.23100000000001,103.18799999999999,115.46799999999999,124.0,93.0,167.007,88.81,99.899,90.78,68.53399999999999,91.124,219.582,89.524,108.65899999999999,88.476,,,101.197,84.109,190.195,79.017,188.799,100.755,132.423,89.46,74.23899999999999,99.40100000000001,278.813,96.039,224.06599999999997,96.82,270.221,94.759,187.48,68.509,219.34900000000002,136.817,175.28099999999998,66.203,221.678,67.167,36.045,133.989,240.581,143.694,173.417,83.77799999999999,234.847,68.908,115.94,94.5,137.285,78.516
495.5,1982.0,,218.359,151.114,73.903,151.02700000000002,52.678000000000004,151.482,93.258,145.95600000000002,211.71099999999998,145.259,252.09900000000002,142.623,,,82.796,156.191,120.781,130.628,102.542,130.717,244.079,126.676,222.15,126.706,135.994,116.839,197.113,122.399,82.821,122.538,285.918,120.93700000000001,45.16,140.238,231.033,137.678,87.929,134.991,192.425,132.195,199.757,130.26,177.58,16.689,249.37900000000002,65.601,214.96099999999998,76.52,182.78400000000002,74.142,237.299,76.105,67.82600000000001,74.297,247.53799999999998,74.985,271.031,70.164,130.018,73.232,98.28399999999999,37.055,180.97,26.629,,,249.532,51.474,98.786,48.54,202.578,47.949,123.99600000000001,52.405,,,211.47299999999998,44.471000000000004,180.71599999999998,41.854,92.611,110.91799999999999,198.61599999999999,115.595,71.707,109.671,280.12,107.625,248.745,108.119,119.62200000000001,107.63600000000001,265.02,104.792,95.637,105.456,54.24100000000001,103.95100000000001,272.268,103.417,251.447,102.486,93.678,119.37100000000001,54.995,121.444,71.615,116.63799999999999,184.361,114.546,294.089,115.363,103.166,115.41799999999999,124.35799999999999,92.25,166.795,88.751,99.87899999999999,90.755,68.518,91.19,219.46599999999998,89.69,108.704,88.367,,,101.084,84.027,190.225,79.054,188.842,100.779,132.45600000000002,89.48100000000001,74.293,99.338,279.366,96.949,224.13099999999997,96.664,269.962,94.756,187.44799999999998,68.437,219.078,136.685,175.261,66.22399999999999,221.736,67.095,36.004,134.01,240.75900000000001,143.931,173.558,83.76700000000001,234.908,69.007,115.97399999999999,94.44,137.092,78.507
495.75,1983.0,,218.29,150.916,73.94800000000001,151.099,52.515,151.66899999999998,93.28,145.918,211.63299999999998,145.09,252.225,142.711,,,82.76899999999999,156.141,121.005,130.455,102.455,130.765,244.09,126.654,222.107,126.721,135.90200000000002,116.895,197.123,122.44,82.87100000000001,122.485,286.009,120.804,45.151,140.03,230.99400000000003,137.72899999999998,87.89200000000001,134.92600000000002,192.407,132.211,199.722,130.35299999999998,177.64700000000002,16.709,249.475,65.601,214.928,76.467,182.778,74.125,237.27200000000002,76.104,67.778,74.278,247.56099999999998,74.907,270.962,70.218,130.05200000000002,73.214,98.38799999999999,37.145,181.08900000000003,26.451999999999998,,,249.62900000000002,51.488,98.681,48.595,202.459,47.968,123.819,52.305,,,211.424,44.463,180.733,41.825,92.554,110.861,198.602,115.54899999999999,71.564,109.70700000000001,280.066,107.611,248.794,108.161,119.652,107.631,265.103,104.96799999999999,95.663,105.432,55.181999999999995,102.304,272.281,103.384,251.43599999999998,102.465,93.56700000000001,119.413,55.077,121.525,71.542,116.557,184.386,114.54700000000001,294.048,115.228,103.273,115.413,124.47,92.061,166.725,88.95299999999999,99.89299999999999,90.73,68.414,91.039,219.415,89.63799999999999,108.71,88.307,,,101.166,84.087,190.295,79.02199999999999,188.924,100.87100000000001,132.486,89.39,74.383,99.333,279.154,96.79299999999999,224.108,96.652,269.827,94.779,187.44799999999998,68.407,218.91099999999997,136.516,175.26,66.222,221.783,67.241,35.786,134.155,240.765,143.95600000000002,173.58700000000002,83.777,234.872,69.016,115.984,94.515,137.053,78.54899999999999
496.0,1984.0,,218.299,150.928,74.104,151.055,52.718999999999994,151.404,93.243,145.917,211.56099999999998,145.365,252.22799999999998,142.789,,,82.823,156.243,120.73899999999999,130.586,102.447,130.731,244.183,126.695,222.112,126.667,135.965,116.84100000000001,197.054,122.37799999999999,82.785,122.485,285.92,120.911,45.443999999999996,140.34,230.954,137.576,87.988,134.97299999999998,192.405,132.19899999999998,199.782,130.236,177.72799999999998,16.64,249.55,65.528,214.868,76.44,182.803,74.02,237.361,76.09100000000001,67.675,74.29899999999999,247.638,74.861,270.814,70.192,130.009,73.24600000000001,98.287,37.034,181.014,26.624000000000002,,,249.55200000000002,51.505,98.662,48.667,202.497,48.083999999999996,123.87,52.383,,,211.558,44.368,180.713,41.783,92.60700000000001,110.98700000000001,198.521,115.512,71.38,109.758,280.128,107.68,248.80200000000002,108.15899999999999,119.65799999999999,107.70299999999999,265.007,104.916,95.771,105.421,55.044,102.46700000000001,272.277,103.40100000000001,251.46400000000003,102.545,93.575,119.45200000000001,55.07899999999999,121.552,71.51899999999999,116.54899999999999,184.454,114.507,294.143,115.47200000000001,103.25,115.389,124.514,91.859,166.676,88.77,99.84200000000001,90.727,68.365,90.988,219.291,89.73100000000001,108.70700000000001,88.052,,,100.96600000000001,84.071,190.21200000000002,78.925,188.96599999999998,100.76899999999999,132.52200000000002,89.24799999999999,74.64,99.27799999999999,279.426,97.184,224.06,96.891,269.637,94.77600000000001,187.447,68.366,218.894,136.611,175.252,66.185,221.95,67.206,35.601,134.241,240.89,143.918,173.56799999999998,83.82600000000001,234.86599999999999,68.93,116.07700000000001,94.54299999999999,137.007,78.733
496.25,1985.0,,218.345,150.97899999999998,74.08,151.075,52.873999999999995,151.346,93.318,145.88299999999998,211.63099999999997,145.332,252.185,142.719,,,82.822,156.189,120.76299999999999,130.572,102.434,130.77,244.202,126.54899999999999,222.11900000000003,126.663,136.126,116.76700000000001,197.06,122.37700000000001,82.844,122.55,285.949,120.844,45.348,140.517,230.893,137.514,87.929,135.007,192.488,132.183,199.66299999999998,130.222,177.933,16.468,249.372,65.564,214.829,76.375,182.822,74.031,237.317,76.10600000000001,67.7,74.281,247.584,74.819,270.793,70.207,130.04,73.376,98.23299999999999,36.979,181.02900000000002,26.641,,,249.541,51.333999999999996,98.715,48.751999999999995,202.40200000000002,47.98,123.905,52.318999999999996,,,211.602,44.43600000000001,180.731,41.867,92.649,110.94,198.437,115.45,71.416,109.78399999999999,280.134,107.49,248.792,108.212,119.7,107.685,265.013,104.79,95.611,105.42299999999999,54.309,103.57600000000001,272.171,103.427,251.42,102.486,93.541,119.545,55.07,121.443,71.498,116.557,184.395,114.49600000000001,294.154,115.535,103.245,115.399,124.431,91.935,166.75900000000001,88.78299999999999,99.906,90.73700000000001,68.332,90.88600000000001,219.424,89.679,108.59899999999999,88.15799999999999,,,100.846,83.993,190.178,78.78,188.954,100.838,132.484,89.227,74.671,99.307,279.486,97.20299999999999,224.037,96.927,269.824,94.74700000000001,187.438,68.332,218.707,136.406,175.278,66.12100000000001,221.984,67.285,35.727,134.24200000000002,240.68200000000002,143.893,173.58900000000003,83.76700000000001,234.93099999999998,68.922,116.023,94.60799999999999,137.004,78.72800000000001
496.5,1986.0,,218.38099999999997,151.127,74.125,151.016,52.854,151.243,93.12899999999999,146.025,211.58700000000002,145.535,252.231,142.59,,,82.8,156.234,120.956,130.44899999999998,102.51700000000001,130.67700000000002,243.967,126.44200000000001,222.11599999999999,126.641,136.089,116.693,197.18099999999998,122.691,82.94200000000001,122.71,285.81,121.015,45.406000000000006,140.48,230.731,137.586,88.036,135.006,192.497,132.211,199.612,130.296,177.826,16.621,249.352,65.551,214.833,76.413,182.78799999999998,74.04,237.328,76.061,67.807,74.316,247.644,74.762,270.82,70.271,130.024,73.329,98.22399999999999,37.0,180.985,26.715999999999998,,,249.56599999999997,51.041000000000004,98.671,48.516999999999996,202.25599999999997,47.971000000000004,123.848,52.293,,,211.583,44.493,180.71400000000003,41.831,92.774,110.99,198.328,115.49600000000001,71.332,109.75299999999999,280.10900000000004,107.48,248.646,108.249,119.736,107.64,265.216,104.824,95.71799999999999,105.324,54.8,102.734,272.238,103.38799999999999,251.322,102.499,93.63,119.419,54.957,121.458,71.57,116.48700000000001,184.351,114.571,294.143,115.436,103.302,115.49700000000001,124.43,91.63600000000001,166.81400000000002,88.662,99.82600000000001,90.67,68.316,90.86399999999999,219.993,89.33200000000001,108.65700000000001,88.193,,,100.93700000000001,84.117,190.175,78.75,188.84900000000002,100.654,132.488,89.32,74.819,99.21799999999999,279.586,97.345,224.12599999999998,96.762,269.869,94.774,187.392,68.33800000000001,218.75599999999997,136.249,175.239,66.152,221.842,67.53,35.580999999999996,134.282,240.59099999999998,143.815,173.588,83.73100000000001,234.90599999999998,68.829,115.999,94.63600000000001,136.985,78.875
