TimesH,Frame,NoMissing,53,53,127,127,202,202,228,228,249,249,252,252,256,256,284,284,306,306,307,307,333,333,418,418,477,477,616,616,786,786,862,862,901,901,905,905,926,926,929,929,949,949,1052,1052,1061,1061,1089,1089
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
312.25,1249.0,,42.155,137.67600000000002,216.842,57.589,138.197,105.311,123.115,145.673,250.638,85.01299999999999,89.18700000000001,84.572,110.43700000000001,84.70299999999999,175.245,103.00200000000001,76.936,98.52,117.351,97.13600000000001,247.893,115.305,198.07,79.836,192.92,49.845,179.94400000000002,76.212,96.803,129.819,54.113,147.094,96.479,72.509,282.935,143.297,233.373,93.964,124.759,82.22,250.984,125.37799999999999,118.277,104.845,172.73,80.535,196.46,33.306
312.5,1250.0,,42.151,137.75799999999998,216.85,57.61600000000001,138.192,105.29799999999999,123.102,145.664,250.572,84.973,89.16,84.51,110.484,84.62299999999999,175.173,103.09,76.926,98.5,117.429,97.079,247.91099999999997,115.345,198.106,79.819,192.93099999999998,49.861999999999995,179.97099999999998,76.15,96.757,129.877,54.144,147.124,96.51299999999999,72.444,282.881,143.21,233.291,93.941,124.766,82.226,250.93200000000002,125.37700000000001,118.208,104.85799999999999,172.69099999999997,80.556,196.408,33.321999999999996
312.75,1251.0,,42.157,137.736,216.877,57.59,138.21,105.338,123.074,145.644,250.57299999999998,85.04299999999999,89.06200000000001,84.56299999999999,110.516,84.69200000000001,175.21099999999998,102.98700000000001,76.95,98.515,117.413,97.041,247.873,115.329,198.132,79.821,192.91,49.831,179.90200000000002,76.122,96.71600000000001,129.83,54.1,147.14600000000002,96.51700000000001,72.48100000000001,282.843,143.279,233.37599999999998,93.727,124.734,82.209,250.92700000000002,125.46700000000001,118.228,104.84100000000001,172.706,80.57,196.385,33.341
313.0,1252.0,,42.185,137.77200000000002,216.93200000000002,57.596000000000004,138.191,105.289,122.93700000000001,145.613,250.627,85.152,89.09200000000001,84.499,110.419,84.77799999999999,175.17700000000002,103.07799999999999,76.953,98.535,117.37100000000001,97.027,247.817,115.42299999999999,198.195,79.83800000000001,192.93,49.843,179.885,76.134,96.71799999999999,129.86,54.135,147.11,96.596,72.32300000000001,282.791,143.225,233.394,93.89,124.705,82.21799999999999,251.075,125.30799999999999,118.20700000000001,104.779,172.72099999999998,80.577,196.43,33.413000000000004
313.25,1253.0,,42.191,137.79399999999998,216.88099999999997,57.638000000000005,138.131,105.296,122.84100000000001,145.624,250.638,85.15700000000001,88.913,84.471,110.416,84.704,175.188,103.15799999999999,76.896,98.56299999999999,117.411,97.005,247.768,115.589,198.199,79.844,192.91099999999997,49.898999999999994,179.896,76.11399999999999,96.645,129.97899999999998,54.111000000000004,147.077,96.58,72.36399999999999,282.728,143.207,233.533,93.65,124.712,82.219,251.00900000000001,125.24700000000001,118.238,104.706,172.6,80.593,196.388,33.439
313.5,1254.0,,42.178999999999995,137.766,216.762,57.617,138.21200000000002,105.367,122.791,145.635,250.667,85.194,88.65100000000001,84.56700000000001,110.366,84.725,175.14700000000002,103.118,76.852,98.584,117.398,96.92299999999999,247.72,115.725,198.188,79.827,192.85,49.878,179.88,76.079,96.633,130.00799999999998,54.086000000000006,147.07299999999998,96.553,72.335,282.67400000000004,143.326,233.641,93.322,124.723,82.219,250.93900000000002,125.301,118.29899999999999,104.755,172.56599999999997,80.59,196.37599999999998,33.452
313.75,1255.0,,42.196000000000005,137.72299999999998,216.65200000000002,57.638999999999996,138.194,105.318,122.781,145.611,250.667,85.195,88.443,84.524,110.365,84.70700000000001,175.043,103.229,76.812,98.581,117.45200000000001,96.973,247.747,115.704,198.15,79.906,192.82299999999998,49.88,179.82,76.086,96.64399999999999,130.028,54.089,147.05100000000002,96.59899999999999,72.25,282.661,143.341,233.618,93.213,124.715,82.22200000000001,250.898,125.381,118.194,104.75,172.535,80.596,196.38,33.465
314.0,1256.0,,42.236999999999995,137.75,216.638,57.611999999999995,138.227,105.322,122.695,145.64600000000002,250.646,85.101,88.478,84.54,110.44200000000001,84.698,175.02,103.353,76.829,98.595,117.419,96.99600000000001,247.71400000000003,115.691,198.208,79.882,192.81799999999998,49.928000000000004,179.71900000000002,76.105,96.631,130.01,54.071999999999996,146.982,96.48299999999999,72.461,282.644,143.35,233.725,93.09100000000001,124.71600000000001,82.18799999999999,251.047,125.266,118.2,104.825,172.51,80.565,196.33900000000003,33.464
314.25,1257.0,,42.24,137.786,216.60299999999998,57.65,138.171,105.322,122.72200000000001,145.642,250.628,85.072,88.521,84.48299999999999,110.406,84.73899999999999,174.96900000000002,103.399,76.74600000000001,98.559,117.421,96.964,247.618,115.583,198.18,79.84899999999999,192.804,49.96,179.791,76.119,96.664,129.994,54.088,146.959,96.495,72.395,282.619,143.411,233.52,93.348,124.714,82.165,250.972,125.18,118.189,104.814,172.46099999999998,80.592,196.328,33.436
314.5,1258.0,,42.221000000000004,137.808,216.59900000000002,57.636,138.16,105.24600000000001,122.667,145.639,250.67700000000002,85.071,88.49600000000001,84.521,110.432,84.75200000000001,174.808,103.536,76.775,98.58,117.46600000000001,96.976,247.69,115.693,198.18599999999998,79.811,192.838,49.995,179.733,76.035,96.64,130.029,54.038999999999994,146.97299999999998,96.54799999999999,72.414,282.575,143.415,233.498,93.459,124.709,82.219,250.96599999999998,125.325,118.16,104.729,172.421,80.548,196.328,33.433
314.75,1259.0,,42.21,137.839,216.71900000000002,57.598,138.197,105.213,122.69200000000001,145.67,250.71,85.09700000000001,88.236,84.49799999999999,110.42200000000001,84.777,174.803,103.594,76.738,98.594,117.39299999999999,96.958,247.63099999999997,115.695,198.218,79.808,192.832,49.994,179.831,76.006,96.60600000000001,130.072,54.059,146.873,96.59899999999999,72.524,282.57,143.33100000000002,233.49200000000002,93.947,124.706,82.215,250.93400000000003,125.36399999999999,118.098,104.632,172.37,80.518,196.295,33.437
315.0,1260.0,,42.225,137.792,216.725,57.593,138.158,105.195,122.67200000000001,145.62,250.74400000000003,85.169,88.161,84.63600000000001,110.40700000000001,84.801,174.76,103.62299999999999,76.718,98.589,117.40100000000001,96.90799999999999,247.485,115.634,198.238,79.779,192.8,50.01,179.90099999999998,76.07300000000001,96.59200000000001,130.112,54.059,146.892,96.729,72.393,282.605,143.391,233.36599999999999,93.604,124.665,82.20700000000001,250.21599999999998,126.06,118.12200000000001,104.579,172.27599999999998,80.561,196.262,33.468
315.25,1261.0,,42.211999999999996,137.781,216.833,57.658,138.17700000000002,105.15700000000001,122.602,145.653,250.794,85.23200000000001,88.141,84.522,110.44200000000001,84.825,174.886,103.54700000000001,76.658,98.568,117.314,96.949,247.388,115.64,198.162,79.77600000000001,192.722,50.036,179.74200000000002,75.972,96.604,130.042,54.038999999999994,146.888,96.743,72.158,282.627,143.422,233.46599999999998,94.085,124.64,82.227,250.002,126.5,118.18700000000001,104.59,172.261,80.555,196.208,33.521
315.5,1262.0,,42.196999999999996,137.72899999999998,216.71900000000002,57.67100000000001,138.16899999999998,105.149,122.49799999999999,145.616,250.745,85.26899999999999,88.10600000000001,84.506,110.42299999999999,84.81200000000001,174.8,103.626,76.627,98.58200000000001,117.355,96.985,247.34799999999998,115.694,198.104,79.798,192.74200000000002,50.06100000000001,179.782,75.98899999999999,96.645,130.077,54.015,146.86,96.807,71.953,282.55400000000003,143.394,233.56799999999998,93.48100000000001,124.63,82.209,250.041,126.23899999999999,118.124,104.585,172.25400000000002,80.559,196.24200000000002,33.54
315.75,1263.0,,42.181999999999995,137.69299999999998,216.74099999999999,57.635,138.054,105.162,122.315,145.585,250.75900000000001,85.32600000000001,88.146,84.594,110.415,84.804,174.761,103.678,76.62,98.561,117.436,96.915,247.236,115.76899999999999,198.112,79.82,192.638,50.07899999999999,179.72099999999998,75.943,96.661,130.077,53.986999999999995,146.866,96.789,71.887,282.464,143.53799999999998,233.64,93.8,124.634,82.214,250.058,126.272,118.29899999999999,104.55799999999999,172.215,80.574,196.269,33.591
316.0,1264.0,,42.196999999999996,137.64600000000002,216.584,57.605,138.054,105.23299999999999,122.14299999999999,145.556,250.797,85.366,88.162,84.54,110.427,84.766,174.68200000000002,103.71,76.605,98.56,117.512,96.889,247.171,115.804,198.037,79.83,192.639,50.059,179.702,75.915,96.654,130.065,53.978,146.838,96.805,71.866,282.433,143.627,233.715,94.92,124.62299999999999,82.15799999999999,250.05599999999998,126.50399999999999,118.241,104.461,172.234,80.566,196.25599999999997,33.653
316.25,1265.0,,42.175,137.626,216.608,57.589,138.145,105.243,122.22200000000001,145.6,250.74599999999998,85.335,88.213,84.52600000000001,110.389,84.715,174.645,103.64200000000001,76.517,98.508,117.516,96.98100000000001,247.074,115.837,198.081,79.843,192.59900000000002,50.062,179.59799999999998,75.957,96.65100000000001,130.08100000000002,53.93899999999999,146.842,96.804,71.831,282.34,143.687,233.671,93.65799999999999,124.6,82.166,249.977,126.59100000000001,118.37700000000001,104.602,172.2,80.594,196.28,33.702
316.5,1266.0,,42.146,137.61700000000002,216.58599999999998,57.505,138.082,105.197,122.221,145.585,250.769,85.391,88.304,84.488,110.42,84.705,174.65900000000002,103.697,76.418,98.46700000000001,117.49600000000001,96.912,246.981,115.822,198.12099999999998,79.817,192.64700000000002,50.126999999999995,179.53,76.036,96.57700000000001,130.136,53.92100000000001,146.842,96.865,72.16,282.29,143.80200000000002,233.69799999999998,93.40100000000001,124.556,82.146,250.05900000000003,126.564,118.35,104.56299999999999,172.204,80.646,196.271,33.692
316.75,1267.0,,42.117,137.597,216.55700000000002,57.545,138.011,105.20200000000001,122.133,145.653,250.77200000000002,85.41,88.339,84.48299999999999,110.475,84.678,174.59,103.833,76.482,98.523,117.544,96.867,246.859,115.796,198.08700000000002,79.77600000000001,192.692,50.218,179.66400000000002,75.983,96.568,130.23,53.916000000000004,146.838,96.81700000000001,72.291,282.355,143.752,233.833,95.605,124.514,82.166,250.03599999999997,126.552,118.15799999999999,104.682,172.09400000000002,80.712,196.24200000000002,33.75
317.0,1268.0,,42.086000000000006,137.57,216.49099999999999,57.573,138.067,105.20100000000001,122.085,145.664,250.731,85.396,88.28299999999999,84.421,110.47200000000001,84.7,174.572,103.837,76.437,98.52799999999999,117.488,96.861,246.794,115.76,198.079,79.718,192.607,50.32,179.688,75.997,96.505,130.293,53.903,146.838,96.814,72.266,282.347,143.753,233.36900000000003,96.76799999999999,124.485,82.164,250.15400000000002,126.351,118.11399999999999,104.70100000000001,172.03599999999997,80.74,196.239,33.772
317.25,1269.0,,42.075,137.553,216.416,57.608000000000004,138.054,105.206,122.10600000000001,145.658,250.732,85.417,88.334,84.45700000000001,110.50200000000001,84.711,174.548,103.92200000000001,76.345,98.48700000000001,117.463,96.85600000000001,246.72299999999998,115.788,198.06799999999998,79.789,192.655,50.358000000000004,179.66299999999998,76.02,96.488,130.278,53.909,146.882,96.773,72.045,282.316,143.72299999999998,233.32,96.902,124.446,82.175,250.19400000000002,126.30799999999999,118.06200000000001,104.666,172.00900000000001,80.73,196.192,33.778
317.5,1270.0,,42.038999999999994,137.54399999999998,216.391,57.613,138.028,105.212,122.10799999999999,145.65200000000002,250.62599999999998,85.51,88.287,84.45100000000001,110.53,84.675,174.53900000000002,103.92,76.316,98.486,117.301,96.93700000000001,246.327,115.934,198.03900000000002,79.777,192.667,50.403999999999996,179.562,76.03699999999999,96.535,130.241,53.905,146.864,96.698,71.848,282.247,143.803,233.053,97.01,124.471,82.167,250.36,126.04700000000001,118.073,104.825,171.967,80.7,196.19099999999997,33.809
317.75,1271.0,,42.001000000000005,137.506,216.41,57.638999999999996,137.986,105.238,122.035,145.67700000000002,250.65400000000002,85.54700000000001,88.42399999999999,84.48,110.537,84.7,174.55599999999998,103.885,76.303,98.5,117.262,96.91,246.55200000000002,115.93,197.998,79.817,192.671,50.441,179.565,76.094,96.49700000000001,130.31799999999998,53.905,146.86700000000002,96.691,71.798,282.178,143.791,233.132,97.086,124.49,82.12100000000001,250.451,125.86399999999999,118.089,104.84899999999999,171.96099999999998,80.70100000000001,196.206,33.86
318.0,1272.0,,42.016000000000005,137.507,216.40599999999998,57.638000000000005,137.971,105.19200000000001,121.947,145.687,250.59099999999998,85.51299999999999,88.315,84.494,110.509,84.694,174.58599999999998,103.806,76.342,98.522,117.132,96.95299999999999,246.42700000000002,115.95,197.979,79.82,192.602,50.467,179.372,76.11,96.475,130.332,53.93,146.898,96.682,71.73100000000001,282.226,143.752,233.07299999999998,97.14200000000001,124.454,82.124,250.28599999999997,125.93700000000001,118.111,104.896,171.93200000000002,80.71,196.153,33.867
318.25,1273.0,,42.015,137.47,216.40099999999998,57.571999999999996,138.007,105.145,121.95200000000001,145.695,250.56900000000002,85.561,88.33200000000001,84.493,110.512,84.679,174.572,103.81700000000001,76.348,98.522,117.189,96.94200000000001,246.505,115.96700000000001,197.912,79.892,192.679,50.458999999999996,179.317,76.217,96.427,130.33,53.95,146.925,96.76700000000001,71.38,282.281,143.697,232.94400000000002,97.134,124.416,82.182,250.226,125.867,118.05,104.829,171.896,80.694,196.13400000000001,33.936
318.5,1274.0,,41.983999999999995,137.44899999999998,216.269,57.537,137.955,105.148,122.00399999999999,145.722,250.62099999999998,85.545,88.383,84.509,110.50399999999999,84.65899999999999,174.53099999999998,103.837,76.247,98.48100000000001,117.09899999999999,97.08200000000001,246.236,116.036,197.968,79.779,192.68099999999998,50.493,179.2,76.289,96.43799999999999,130.27200000000002,53.937,146.908,96.685,71.444,282.253,143.759,232.957,96.926,124.375,82.205,250.297,125.74600000000001,118.09200000000001,104.87299999999999,171.854,80.706,196.153,33.951
318.75,1275.0,,42.005,137.422,216.42700000000002,57.443000000000005,137.923,105.15,122.06299999999999,145.713,250.674,85.551,88.37,84.425,110.486,84.639,174.515,103.93,76.244,98.46600000000001,117.181,97.10799999999999,246.172,116.141,197.94299999999998,79.763,192.643,50.573,179.218,76.301,96.42399999999999,130.20600000000002,53.93,146.859,96.68700000000001,71.317,282.24,143.766,232.90099999999998,96.90700000000001,124.34100000000001,82.22399999999999,250.265,125.84299999999999,118.035,104.855,171.81400000000002,80.743,196.09,33.995
319.0,1276.0,,42.0,137.391,216.40400000000002,57.468999999999994,137.847,105.193,121.985,145.744,250.646,85.635,88.361,84.365,110.499,84.66,174.584,103.89299999999999,76.243,98.48100000000001,117.101,97.244,246.201,116.241,197.93099999999998,79.74,192.595,50.626999999999995,179.095,76.334,96.443,130.215,53.95,146.859,96.736,71.196,282.232,143.791,232.797,96.97399999999999,124.323,82.23200000000001,250.34799999999998,125.648,118.072,104.838,171.75,80.711,196.047,33.993
319.25,1277.0,,41.977,137.35299999999998,216.36599999999999,57.466,137.874,105.20200000000001,122.01100000000001,145.749,250.68599999999998,85.833,88.319,84.318,110.508,84.65899999999999,174.575,103.90299999999999,76.217,98.454,117.07600000000001,97.242,246.162,116.23700000000001,198.033,79.66199999999999,192.601,50.69,179.145,76.387,96.43299999999999,130.19899999999998,53.951,146.858,96.67,71.204,282.216,143.906,232.73,97.191,124.344,82.228,250.37900000000002,125.619,117.975,104.78299999999999,171.757,80.76100000000001,196.00400000000002,33.995
319.5,1278.0,,41.992,137.321,216.274,57.523999999999994,137.846,105.198,122.03200000000001,145.735,250.752,85.855,88.37899999999999,84.307,110.471,84.704,174.585,103.861,76.241,98.46799999999999,117.079,97.288,246.236,116.277,198.03799999999998,79.608,192.502,50.747,179.00900000000001,76.41,96.415,130.187,53.927,146.84,96.67200000000001,71.074,282.219,143.804,232.618,97.2,124.26299999999999,82.27,250.36700000000002,125.73,117.955,104.712,171.747,80.76,195.97400000000002,34.012
319.75,1279.0,,41.957,137.30700000000002,216.382,57.521,137.753,105.301,121.962,145.762,250.71,85.94,88.37200000000001,84.256,110.448,84.652,174.593,103.87200000000001,76.241,98.48,117.072,97.37799999999999,246.28099999999998,116.179,198.018,79.625,192.456,50.809,178.803,76.40100000000001,96.37899999999999,130.20600000000002,53.925,146.889,96.667,71.12,282.21,143.80200000000002,232.69099999999997,97.07,124.211,82.251,250.34799999999998,125.804,117.89,104.715,171.74900000000002,80.76899999999999,195.953,34.038000000000004
320.0,1280.0,,41.943000000000005,137.287,216.518,57.486000000000004,137.668,105.37700000000001,121.949,145.783,250.56400000000002,86.036,88.353,84.226,110.443,84.696,174.523,103.92299999999999,76.267,98.53,117.06299999999999,97.41,246.274,116.17,198.02900000000002,79.562,192.459,50.781000000000006,178.61700000000002,76.359,96.36,130.207,53.931000000000004,146.847,96.66,71.325,282.112,143.914,232.69099999999997,97.054,124.213,82.23899999999999,250.312,125.819,117.79299999999999,104.64200000000001,171.72299999999998,80.79,195.89,34.085
320.25,1281.0,,41.926,137.261,216.515,57.495,137.621,105.41,121.973,145.781,250.58599999999998,85.985,88.307,84.23700000000001,110.434,84.742,174.475,103.897,76.22800000000001,98.554,117.07600000000001,97.554,246.178,116.25,198.047,79.558,192.40099999999998,50.801,178.753,76.329,96.352,130.22799999999998,53.941,146.86700000000002,96.67200000000001,71.49600000000001,282.14099999999996,143.866,232.53900000000002,97.001,124.184,82.271,250.338,125.836,117.87,104.682,171.71099999999998,80.84100000000001,195.887,34.118
320.5,1282.0,,41.93600000000001,137.275,216.398,57.492,137.583,105.34,122.022,145.803,250.46400000000003,86.15100000000001,88.309,84.23,110.43700000000001,84.75200000000001,174.49099999999999,103.84,76.134,98.49799999999999,117.03,97.538,246.21599999999998,116.181,198.072,79.539,192.33,50.857,178.80900000000003,76.368,96.32799999999999,130.264,53.943000000000005,146.842,96.67,71.447,282.121,143.915,232.47,97.001,124.111,82.277,250.329,125.963,117.85,104.691,171.68099999999998,80.83,195.85299999999998,34.122
320.75,1283.0,,41.94,137.287,216.31799999999998,57.565,137.593,105.375,122.056,145.805,250.424,86.22,88.262,84.26,110.41,84.794,174.43599999999998,103.771,76.175,98.546,117.07600000000001,97.471,246.234,116.199,198.104,79.556,192.264,50.861000000000004,178.7,76.483,96.335,130.236,53.946999999999996,146.864,96.7,71.381,282.07599999999996,143.959,232.33700000000002,96.992,124.05,82.29,250.21,126.06,117.884,104.655,171.683,80.83,195.81,34.135999999999996
321.0,1284.0,,41.94,137.292,216.22400000000002,57.593999999999994,137.57,105.398,122.025,145.811,250.435,86.26100000000001,88.256,84.235,110.314,84.779,174.525,103.78399999999999,76.17,98.569,117.05,97.5,246.18,116.18,198.093,79.60300000000001,192.24200000000002,50.878,178.7,76.493,96.29799999999999,130.275,53.935,146.90200000000002,96.696,71.703,281.999,143.976,232.274,97.009,124.001,82.288,250.24200000000002,126.008,117.764,104.59100000000001,171.61900000000003,80.858,195.78900000000002,34.14
321.25,1285.0,,41.948,137.292,216.213,57.645,137.535,105.368,122.02600000000001,145.791,250.25599999999997,86.473,88.245,84.25200000000001,110.352,84.792,174.463,103.74600000000001,76.146,98.546,117.024,97.45299999999999,246.143,116.196,198.03799999999998,79.611,192.25799999999998,50.891999999999996,178.62599999999998,76.516,96.244,130.329,53.945,146.874,96.73899999999999,71.906,281.968,144.063,232.215,96.85,123.992,82.29299999999999,250.074,126.167,117.876,104.68799999999999,171.571,80.89,195.785,34.156
321.5,1286.0,,41.923,137.27700000000002,216.21599999999998,57.608000000000004,137.499,105.367,121.994,145.798,250.25099999999998,86.369,88.226,84.258,110.369,84.76700000000001,174.467,103.775,76.154,98.54700000000001,116.985,97.43,246.12400000000002,116.18299999999999,198.035,79.62100000000001,192.207,50.913000000000004,178.65099999999998,76.436,96.23700000000001,130.315,53.972,146.879,96.771,72.054,281.873,144.11700000000002,232.213,96.95299999999999,123.978,82.303,250.032,126.266,117.803,104.652,171.528,80.87,195.75900000000001,34.164
321.75,1287.0,,41.908,137.27200000000002,216.236,57.652,137.547,105.396,121.944,145.814,250.229,86.376,88.209,84.27799999999999,110.385,84.764,174.41400000000002,103.709,76.15,98.556,116.98100000000001,97.443,246.109,116.178,198.003,79.626,192.227,50.937,178.674,76.381,96.21,130.328,53.981,146.873,96.735,71.921,281.877,144.09799999999998,232.232,97.01,123.956,82.29899999999999,250.043,126.119,117.964,104.60799999999999,171.512,80.85,195.71900000000002,34.17
322.0,1288.0,,41.863,137.263,216.295,57.599,137.471,105.366,121.906,145.80100000000002,250.199,86.352,88.2,84.28200000000001,110.381,84.819,174.39700000000002,103.73,76.15100000000001,98.55,116.975,97.508,246.157,116.22399999999999,197.93400000000003,79.60300000000001,192.201,50.967,178.707,76.473,96.214,130.347,53.97,146.876,96.72,71.71300000000001,281.876,144.14700000000002,232.233,97.06299999999999,123.947,82.291,249.965,126.051,117.867,104.546,171.513,80.82,195.685,34.192
322.25,1289.0,,41.886,137.27200000000002,216.238,57.593,137.493,105.338,121.876,145.806,250.023,86.59200000000001,88.15299999999999,84.288,110.389,84.846,174.38099999999997,103.745,76.134,98.551,116.975,97.605,246.278,116.257,197.938,79.566,192.153,50.966,178.615,76.324,96.184,130.28799999999998,53.968999999999994,146.862,96.684,71.598,281.83799999999997,144.16299999999998,232.37,97.161,123.948,82.24600000000001,249.815,126.234,117.92399999999999,104.552,171.52,80.839,195.625,34.207
322.5,1290.0,,41.872,137.245,216.305,57.623000000000005,137.506,105.42200000000001,121.85,145.784,250.00099999999998,86.613,88.15899999999999,84.272,110.38799999999999,84.809,174.37099999999998,103.815,76.105,98.552,117.02799999999999,97.615,246.236,116.258,197.847,79.584,192.141,50.957,178.55700000000002,76.404,96.156,130.31,53.968,146.88,96.74799999999999,71.439,281.781,144.224,232.567,97.264,123.915,82.26299999999999,249.81099999999998,126.307,117.87799999999999,104.60799999999999,171.49,80.904,195.595,34.202
322.75,1291.0,,41.883,137.241,216.227,57.626000000000005,137.406,105.39399999999999,121.869,145.778,250.02,86.54700000000001,88.15700000000001,84.25200000000001,110.49799999999999,84.742,174.4,103.865,76.07300000000001,98.566,117.022,97.579,246.12599999999998,116.274,197.852,79.583,192.122,50.957,178.537,76.492,96.15799999999999,130.357,53.953,146.858,96.78200000000001,71.387,281.757,144.25799999999998,232.64,97.351,123.91,82.275,249.831,126.291,117.82,104.619,171.455,80.95,195.55,34.169000000000004
323.0,1292.0,,41.88,137.235,216.266,57.725,137.46200000000002,105.37,121.883,145.792,250.005,86.663,88.198,84.26,110.516,84.73200000000001,174.347,103.863,76.057,98.56200000000001,117.04899999999999,97.54799999999999,246.114,116.243,197.821,79.612,192.102,50.973,178.484,76.363,96.134,130.382,53.925,146.87,96.738,71.46,281.744,144.338,232.688,97.25299999999999,123.87299999999999,82.29,249.829,126.279,117.79299999999999,104.6,171.44,80.98100000000001,195.544,34.2
323.25,1293.0,,41.881,137.231,216.19,57.707,137.437,105.39,121.861,145.8,249.923,86.839,88.19,84.243,110.48299999999999,84.74799999999999,174.304,103.883,76.012,98.561,117.029,97.615,246.15,116.10799999999999,197.815,79.59100000000001,192.14,50.972,178.396,76.305,96.15799999999999,130.361,53.922,146.871,96.73200000000001,71.433,281.73900000000003,144.418,232.623,97.363,123.889,82.275,249.917,126.287,117.79799999999999,104.66,171.428,81.009,195.55,34.21
323.5,1294.0,,41.895,137.231,216.143,57.696000000000005,137.422,105.42399999999999,121.91,145.804,249.894,86.854,88.17,84.24600000000001,110.49600000000001,84.744,174.333,103.83200000000001,75.992,98.559,116.991,97.604,246.06799999999998,116.27799999999999,197.81599999999997,79.545,192.141,50.967,178.403,76.316,96.12200000000001,130.37,53.92,146.872,96.73299999999999,71.47399999999999,281.74,144.43200000000002,232.665,97.508,123.831,82.339,249.887,126.345,117.70100000000001,104.68700000000001,171.41099999999997,81.03399999999999,195.507,34.196999999999996
323.75,1295.0,,41.901,137.226,216.118,57.708,137.284,105.391,121.927,145.805,249.891,86.914,88.135,84.23100000000001,110.48200000000001,84.74,174.268,103.844,75.988,98.57799999999999,117.015,97.55799999999999,246.06400000000002,116.251,197.738,79.57600000000001,192.14,50.972,178.352,76.334,96.098,130.404,53.895,146.866,96.788,71.433,281.72,144.439,232.695,97.491,123.844,82.368,249.94,126.273,117.715,104.671,171.407,81.054,195.50400000000002,34.233000000000004
324.0,1296.0,,41.903999999999996,137.236,216.135,57.70399999999999,137.215,105.355,121.926,145.806,249.832,86.932,88.116,84.214,110.51100000000001,84.744,174.31099999999998,103.814,75.944,98.564,117.009,97.609,246.18,116.29700000000001,197.747,79.594,192.09400000000002,50.972,178.31799999999998,76.339,96.11,130.398,53.885,146.862,96.78,71.682,281.738,144.502,232.625,97.193,123.786,82.39,249.965,126.33200000000001,117.71600000000001,104.624,171.41,81.051,195.542,34.294000000000004
324.25,1297.0,,41.898,137.232,216.144,57.64,137.155,105.37299999999999,121.979,145.829,249.75799999999998,86.963,88.07799999999999,84.181,110.521,84.757,174.31099999999998,103.831,75.899,98.552,117.008,97.53399999999999,246.071,116.319,197.835,79.544,192.08599999999998,50.965,178.334,76.339,96.109,130.376,53.873999999999995,146.847,96.757,71.87899999999999,281.802,144.58,232.668,97.137,123.787,82.413,249.90599999999998,126.40299999999999,117.72,104.645,171.399,81.097,195.53900000000002,34.291
324.5,1298.0,,41.919,137.233,215.97,57.633,137.156,105.383,122.007,145.819,249.68099999999998,86.915,88.07600000000001,84.162,110.491,84.73299999999999,174.32299999999998,103.824,75.866,98.53200000000001,117.03399999999999,97.524,246.024,116.40299999999999,197.796,79.562,192.082,50.977,178.41,76.38600000000001,96.095,130.44799999999998,53.87,146.857,96.698,71.82600000000001,281.825,144.556,232.65900000000002,97.13,123.787,82.428,249.935,126.318,117.654,104.649,171.408,81.09899999999999,195.53900000000002,34.272
324.75,1299.0,,41.906000000000006,137.231,215.997,57.644,137.123,105.40299999999999,122.024,145.839,249.65099999999998,86.90700000000001,88.04899999999999,84.189,110.47200000000001,84.694,174.375,103.852,75.818,98.52600000000001,117.056,97.51700000000001,246.03400000000002,116.319,197.72400000000002,79.574,192.076,50.986999999999995,178.359,76.346,96.04799999999999,130.41299999999998,53.869,146.86700000000002,96.744,71.808,281.79900000000004,144.632,232.62,97.12200000000001,123.715,82.475,249.94400000000002,126.28399999999999,117.665,104.542,171.40400000000002,81.111,195.544,34.29
325.0,1300.0,,41.903999999999996,137.238,216.045,57.622,137.121,105.459,121.991,145.819,249.59099999999998,86.92,88.01299999999999,84.185,110.493,84.70700000000001,174.41,103.834,75.786,98.506,117.09,97.49,246.05200000000002,116.391,197.74400000000003,79.551,192.042,50.983000000000004,178.322,76.37899999999999,96.075,130.40200000000002,53.879,146.888,96.71600000000001,71.906,281.85900000000004,144.59799999999998,232.551,97.15100000000001,123.662,82.507,249.986,126.227,117.69200000000001,104.525,171.394,81.145,195.511,34.296
325.25,1301.0,,41.882,137.249,216.019,57.675,137.097,105.42,122.024,145.817,249.622,87.01799999999999,88.037,84.229,110.50299999999999,84.67399999999999,174.456,103.796,75.76,98.485,117.131,97.478,246.0,116.289,197.695,79.571,192.032,50.973,178.31,76.383,96.03299999999999,130.372,53.876000000000005,146.884,96.646,71.865,281.905,144.537,232.583,97.227,123.68299999999999,82.486,249.981,126.179,117.663,104.59100000000001,171.38099999999997,81.14399999999999,195.49200000000002,34.36
325.5,1302.0,,41.876999999999995,137.232,216.071,57.68899999999999,137.05200000000002,105.432,122.025,145.832,249.486,87.064,88.04299999999999,84.271,110.473,84.65299999999999,174.515,103.78200000000001,75.73899999999999,98.48,117.139,97.54899999999999,246.074,116.285,197.676,79.574,192.044,50.986000000000004,178.267,76.376,96.009,130.428,53.853,146.855,96.60799999999999,71.88,281.858,144.524,232.52900000000002,97.22399999999999,123.626,82.476,250.00400000000002,126.166,117.63600000000001,104.68299999999999,171.363,81.166,195.513,34.376999999999995
