TimesH,Frame,NoMissing,2,2,9,9,10,10,15,15,19,19,21,21,24,24,26,26,27,27,34,34,35,35,38,38,39,39,42,42,48,48,50,50,51,51,57,57,68,68,69,69,70,70,71,71,73,73,75,75,79,79,80,80,82,82,88,88,89,89,99,99,106,106,108,108,112,112,114,114,120,120,122,122,123,123,125,125,126,126,130,130,131,131,134,134,141,141,144,144,145,145,146,146,147,147,154,154,158,158,160,160,163,163,165,165,166,166,167,167,176,176,181,181,184,184,186,186,192,192,194,194,201,201,202,202,205,205,210,210,218,218,225,225,227,227,233,233,234,234,236,236,242,242,245,245,341,341,370,370,374,374,382,382,391,391,393,393,398,398,399,399,401,401,404,404,412,412,414,414,654,654,716,716,831,831,1264,1264,1269,1269,1440,1440,1737,1737,1743,1743
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
336.75,1347.0,,259.623,76.956,185.199,81.566,205.21,80.90100000000001,61.178000000000004,80.215,215.08700000000002,69.646,98.15,70.455,227.79,73.99600000000001,144.96,74.33,187.467,73.683,135.591,90.681,141.877,89.695,123.54,88.52799999999999,180.865,89.35,236.287,92.913,249.773,84.302,218.524,82.70100000000001,149.045,84.352,206.642,86.943,239.07,100.973,89.05799999999999,102.259,219.18400000000003,106.485,233.821,107.178,111.477,107.329,210.292,106.189,218.012,98.125,84.02,96.785,187.046,95.58,107.15100000000001,100.16,129.961,99.99600000000001,94.711,115.125,240.968,119.02799999999999,119.26,119.12799999999999,90.595,109.62200000000001,195.575,108.524,213.604,112.712,145.436,111.34899999999999,225.46400000000003,110.79700000000001,213.21,128.705,223.13,128.523,90.346,128.83700000000002,191.017,125.59299999999999,108.779,132.708,146.989,121.838,138.834,121.762,206.101,120.946,76.91199999999999,121.819,101.369,121.015,70.869,122.645,126.624,140.515,95.87899999999999,138.808,217.699,142.672,114.62700000000001,143.553,187.21900000000002,143.435,208.175,141.797,143.988,135.355,102.066,136.899,137.04,135.371,212.153,151.906,221.701,149.965,125.791,156.48,199.50400000000002,153.55200000000002,139.267,145.96,103.35,145.76,90.07700000000001,150.203,104.00200000000001,165.168,111.59899999999999,168.015,222.12400000000002,166.235,204.498,159.319,185.725,158.046,98.71799999999999,157.53,138.075,161.401,117.073,160.54399999999998,96.266,40.199,217.6,54.751999999999995,191.639,53.26,108.805,42.605,250.463,63.239,225.37900000000002,62.645,104.40799999999999,67.393,269.691,67.1,197.67700000000002,63.998000000000005,121.478,63.50899999999999,90.24,61.506,261.311,60.452,,,,,,,,,,,,,,,,
337.0,1348.0,,259.598,76.973,185.21,81.559,205.196,80.877,61.269,80.173,215.085,69.642,98.137,70.46300000000001,227.791,73.995,144.971,74.36,187.463,73.69800000000001,135.602,90.723,141.841,89.714,123.54299999999999,88.52799999999999,180.863,89.353,236.243,92.92399999999999,249.766,84.319,218.543,82.69200000000001,149.018,84.344,206.628,86.93299999999999,239.075,100.934,89.051,102.281,219.201,106.46600000000001,233.835,107.14399999999999,111.397,107.36,210.271,106.15799999999999,218.017,98.115,83.976,96.78399999999999,187.062,95.476,107.14,100.169,130.03799999999998,99.911,94.7,115.1,240.99,119.014,119.294,119.13600000000001,91.0,110.0,195.59599999999998,108.48700000000001,213.585,112.721,145.381,111.427,225.456,110.796,213.207,128.60399999999998,223.11599999999999,128.526,90.34100000000001,128.836,191.03799999999998,125.603,108.78399999999999,132.713,146.976,121.81,138.851,121.764,206.076,120.944,76.918,121.79700000000001,101.387,120.988,70.857,122.584,126.551,140.505,95.82600000000001,138.803,217.612,142.623,114.62799999999999,143.578,187.24400000000003,143.384,208.16,141.747,143.99200000000002,135.336,102.06,136.863,137.019,135.378,212.11900000000003,151.873,221.666,149.987,125.79299999999999,156.472,199.514,153.547,139.329,145.92700000000002,103.351,145.778,90.072,150.209,104.007,165.196,111.61399999999999,168.00400000000002,222.15,166.171,204.51,159.319,185.736,158.039,98.742,157.497,138.04,161.44799999999998,117.009,160.46,96.272,40.124,217.707,54.68899999999999,191.602,53.282,108.814,42.586999999999996,250.489,63.278999999999996,225.361,62.672,104.397,67.40100000000001,269.637,67.09899999999999,197.669,64.00399999999999,121.455,63.495,90.23100000000001,61.50899999999999,261.32,60.413999999999994,,,,,,,,,,,,,,,,
337.25,1349.0,,259.58,76.99,185.229,81.585,205.21400000000003,80.904,61.183,80.24600000000001,215.27200000000002,69.703,98.135,70.473,227.796,74.0,144.967,74.348,187.485,73.712,135.546,90.65799999999999,141.778,89.765,123.53200000000001,88.515,180.875,89.40799999999999,236.207,92.97399999999999,249.787,84.315,218.545,82.67,148.989,84.36200000000001,206.62400000000002,86.931,239.09900000000002,100.936,89.064,102.264,219.199,106.47,233.825,107.132,111.391,107.363,210.295,106.12899999999999,218.018,98.085,83.98299999999999,96.766,187.084,95.512,107.134,100.18,130.065,99.98899999999999,94.70700000000001,115.044,240.998,118.99700000000001,119.315,119.116,90.0,110.0,195.605,108.471,213.581,112.70100000000001,145.359,111.43700000000001,225.481,110.815,213.234,128.569,223.132,128.519,90.34100000000001,128.821,190.998,125.573,108.771,132.71200000000002,146.966,121.789,138.845,121.75299999999999,206.084,120.898,76.928,121.78299999999999,101.368,120.96799999999999,70.847,122.56,126.523,140.529,95.869,138.796,217.69799999999998,142.58700000000002,114.693,143.6,187.24200000000002,143.373,208.157,141.781,143.997,135.33100000000002,102.116,136.878,136.993,135.364,212.093,151.782,221.638,150.01,125.789,156.467,199.47400000000002,153.441,139.411,145.93200000000002,103.34700000000001,145.791,90.073,150.18200000000002,104.068,165.218,111.569,167.958,222.141,166.18599999999998,204.49400000000003,159.334,185.75,158.014,98.647,157.541,138.026,161.457,116.92399999999999,160.384,96.33,40.036,217.71099999999998,54.663999999999994,191.502,53.287,108.949,42.494,250.49,63.266000000000005,225.453,62.566,104.39299999999999,67.378,269.575,67.062,197.653,64.02600000000001,121.463,63.494,90.221,61.526,261.301,60.458999999999996,,,,,,,,,,,,,,,,
337.5,1350.0,,259.624,77.001,185.218,81.57600000000001,205.21900000000002,80.90899999999999,61.133,80.297,215.24200000000002,69.7,98.15799999999999,70.493,227.793,73.993,144.959,74.343,187.502,73.729,135.52700000000002,90.60600000000001,141.808,89.699,123.506,88.50399999999999,180.877,89.43799999999999,236.187,92.92399999999999,249.793,84.275,218.533,82.65700000000001,148.975,84.375,206.635,86.91799999999999,239.115,100.91799999999999,89.081,102.255,219.252,106.48,233.825,107.13799999999999,111.399,107.34899999999999,210.28799999999998,106.12,218.00799999999998,98.08200000000001,83.985,96.71700000000001,187.06599999999997,95.51299999999999,107.133,100.15899999999999,130.113,100.06200000000001,94.705,115.059,240.985,118.99600000000001,119.273,119.179,90.444,109.566,195.592,108.50299999999999,213.577,112.666,145.351,111.505,225.521,110.78,213.245,128.526,223.16400000000002,128.536,90.34899999999999,128.83,191.00099999999998,125.57700000000001,108.771,132.697,146.968,121.78,138.842,121.779,206.09400000000002,120.845,76.954,121.738,101.375,120.97200000000001,70.834,122.62299999999999,126.52799999999999,140.563,95.845,138.789,217.858,142.68200000000002,114.679,143.614,187.237,143.357,208.176,141.756,143.971,135.334,102.07600000000001,136.866,136.954,135.44899999999998,212.136,151.843,221.614,150.0,125.791,156.475,199.483,153.43200000000002,139.424,145.93,103.34100000000001,145.814,90.12899999999999,150.16899999999998,103.975,165.14,111.573,167.923,222.12900000000002,166.12,204.487,159.328,185.704,157.981,98.686,157.558,138.034,161.4,117.079,160.577,96.26799999999999,40.074,217.77200000000002,54.641999999999996,191.40099999999998,53.376000000000005,108.85799999999999,42.54600000000001,250.455,63.231,225.495,62.548,104.397,67.369,269.515,67.055,197.672,64.041,121.46,63.493,90.23100000000001,61.513000000000005,261.268,60.435,,,,,,,,,,,,,,,,
337.75,1351.0,,259.61,76.992,185.235,81.592,205.243,80.90100000000001,61.146,80.226,215.28,69.69,98.226,70.532,227.768,74.003,144.946,74.336,187.507,73.71600000000001,135.445,90.47,141.798,89.71,123.51299999999999,88.54700000000001,180.889,89.462,236.201,92.931,249.799,84.324,218.56799999999998,82.695,148.984,84.35600000000001,206.658,86.921,239.109,100.916,89.095,102.25200000000001,219.30900000000003,106.48700000000001,233.81099999999998,107.166,111.461,107.33,210.274,106.12200000000001,218.00900000000001,98.07700000000001,83.984,96.738,187.093,95.41,107.12700000000001,100.15100000000001,130.028,100.139,94.709,115.07600000000001,240.97400000000002,119.00200000000001,119.26,119.304,90.0,110.0,195.574,108.523,213.577,112.676,145.322,111.51100000000001,225.5,110.744,213.231,128.52700000000002,223.08900000000003,128.47299999999998,90.384,128.839,190.99200000000002,125.54899999999999,108.771,132.689,146.966,121.76700000000001,138.876,121.76700000000001,206.138,120.905,76.967,121.721,101.365,120.964,70.842,122.596,126.531,140.535,95.835,138.765,218.00799999999998,142.733,114.667,143.619,187.21,143.40200000000002,208.162,141.733,143.95,135.32299999999998,102.051,136.84799999999998,136.93,135.505,212.12400000000002,151.734,221.593,150.011,125.78399999999999,156.457,199.468,153.411,139.39600000000002,145.921,103.325,145.812,90.073,150.183,103.995,165.165,111.579,167.912,222.093,166.09400000000002,204.49900000000002,159.317,185.69299999999998,157.96,98.64399999999999,157.515,138.059,161.4,117.012,160.55,96.256,40.073,217.58599999999998,54.706,191.415,53.351000000000006,108.816,42.568999999999996,250.44099999999997,63.233999999999995,225.329,62.501999999999995,104.398,67.369,269.482,67.01899999999999,197.657,64.089,121.46700000000001,63.534,90.226,61.537,261.314,60.419,,,,,,,,,,,,,,,,
338.0,1352.0,,259.563,76.96600000000001,185.236,81.586,205.231,80.931,61.153999999999996,80.138,215.40099999999998,69.669,98.243,70.553,227.773,74.016,144.965,74.332,187.50400000000002,73.723,135.47299999999998,90.488,141.795,89.63600000000001,123.48899999999999,88.611,180.898,89.50399999999999,236.24200000000002,92.913,249.842,84.31200000000001,218.58900000000003,82.68,148.989,84.38,206.668,86.911,239.097,100.897,89.09299999999999,102.244,219.31900000000002,106.51700000000001,233.78900000000002,107.13,111.48299999999999,107.30799999999999,210.28,106.101,218.00900000000001,98.056,83.986,96.726,187.12900000000002,95.374,107.15299999999999,100.178,130.123,100.176,94.709,115.072,240.984,118.999,119.288,119.25399999999999,90.0,110.0,195.551,108.443,213.565,112.671,145.282,111.51100000000001,225.49200000000002,110.73,213.231,128.488,223.115,128.458,90.384,128.826,190.981,125.525,108.77799999999999,132.679,146.959,121.774,138.864,121.70700000000001,206.11,120.911,76.969,121.71700000000001,101.389,120.941,70.81,122.545,126.54799999999999,140.475,95.821,138.789,217.993,142.68,114.67399999999999,143.638,187.17700000000002,143.415,208.16400000000002,141.74200000000002,143.923,135.315,102.04700000000001,136.856,136.918,135.493,212.062,151.57,221.578,150.025,125.78399999999999,156.451,199.468,153.385,139.505,145.891,103.321,145.819,90.09700000000001,150.123,104.014,165.169,111.6,167.90599999999998,222.08599999999998,166.111,204.511,159.315,185.665,157.97899999999998,98.704,157.468,138.07399999999998,161.39700000000002,116.92,160.513,96.23200000000001,40.074,217.546,54.75,191.38400000000001,53.4,108.74799999999999,42.578,250.488,63.216,225.433,62.549,104.389,67.37,269.487,66.947,197.675,64.135,121.492,63.537,90.23100000000001,61.534,261.283,60.473,,,,,,,,,,,,,,,,
338.25,1353.0,,259.595,76.97800000000001,185.23,81.578,205.22299999999998,80.92,61.222,80.107,215.39,69.719,98.23200000000001,70.561,227.797,74.025,144.976,74.305,187.493,73.732,135.534,90.61,141.783,89.61399999999999,123.51700000000001,88.585,180.905,89.46,236.271,92.95200000000001,249.89,84.27600000000001,218.59,82.686,148.965,84.383,206.67700000000002,86.917,239.09599999999998,100.885,89.095,102.257,219.28400000000002,106.509,233.803,107.13,111.463,107.309,210.266,106.08,218.017,98.069,83.99600000000001,96.712,187.138,95.34200000000001,107.154,100.191,130.123,100.211,94.695,115.04299999999999,240.983,118.988,119.251,119.339,90.49799999999999,109.473,195.535,108.494,213.563,112.652,145.216,111.52600000000001,225.50799999999998,110.69,213.22799999999998,128.528,223.085,128.452,90.361,128.83100000000002,190.855,125.465,108.76700000000001,132.679,146.975,121.766,138.846,121.719,206.136,120.92,76.979,121.70299999999999,101.376,120.95700000000001,70.80199999999999,122.52,126.545,140.507,95.818,138.77700000000002,217.96200000000002,142.662,114.83,143.655,187.167,143.438,208.14700000000002,141.764,143.934,135.314,102.015,136.86700000000002,136.908,135.484,212.043,151.591,221.585,150.02700000000002,125.79,156.429,199.449,153.27,139.497,145.894,103.325,145.82,90.12,150.135,103.965,165.153,111.605,167.885,222.088,166.09400000000002,204.503,159.306,185.637,157.969,98.74700000000001,157.458,138.071,161.43,116.944,160.564,96.25299999999999,40.117,217.638,54.775,191.338,53.407,108.861,42.513999999999996,250.50799999999998,63.214,225.385,62.49100000000001,104.405,67.366,269.512,66.967,197.69299999999998,64.09899999999999,121.49700000000001,63.553000000000004,90.213,61.55,261.285,60.505,,,,,,,,,,,,,,,,
338.5,1354.0,,259.598,76.993,185.234,81.58800000000001,205.233,80.92,61.326,80.09,215.293,69.637,98.287,70.589,227.812,74.02,144.987,74.303,187.495,73.733,135.542,90.611,141.79,89.713,123.51799999999999,88.598,180.888,89.459,236.268,92.977,249.903,84.266,218.63099999999997,82.71700000000001,149.017,84.366,206.67700000000002,86.932,239.092,100.897,89.119,102.262,219.266,106.507,233.804,107.14399999999999,111.509,107.296,210.25799999999998,106.083,218.0,98.057,83.977,96.704,187.149,95.274,107.146,100.20200000000001,130.119,100.18700000000001,94.706,115.042,240.972,119.00299999999999,119.235,119.434,90.493,109.459,195.532,108.473,213.57,112.639,145.205,111.49799999999999,225.53599999999997,110.735,213.19799999999998,128.475,223.076,128.328,90.348,128.844,190.81799999999998,125.432,108.741,132.656,146.97299999999998,121.779,138.872,121.671,206.145,120.97399999999999,76.952,121.72200000000001,101.39,120.958,70.82600000000001,122.461,126.529,140.493,95.796,138.806,217.84,142.628,114.723,143.67700000000002,187.132,143.465,208.123,141.733,143.94,135.298,101.99,136.879,136.921,135.474,211.985,151.507,221.59799999999998,149.999,125.8,156.403,199.455,153.184,139.594,145.864,103.335,145.826,90.134,150.105,103.921,165.08,111.569,167.89,222.106,166.02200000000002,204.50799999999998,159.299,185.614,157.925,98.73,157.465,137.91,161.565,116.948,160.593,96.27,39.997,217.502,54.768,191.28400000000002,53.451,108.895,42.544,250.435,63.2,225.25400000000002,62.298,104.414,67.354,269.504,66.984,197.755,64.157,121.488,63.542,90.221,61.574,261.223,60.52,,,,,,,,,,,,,,,,
338.75,1355.0,,259.58,76.997,185.261,81.59,205.231,80.949,61.403,80.074,215.385,69.715,98.304,70.638,227.793,74.015,144.998,74.27,187.50599999999997,73.792,135.506,90.479,141.779,89.706,123.48299999999999,88.62200000000001,180.905,89.454,236.31799999999998,92.955,249.942,84.296,218.625,82.69200000000001,148.976,84.38,206.68599999999998,86.943,239.08,100.89299999999999,89.104,102.25399999999999,219.308,106.51,233.83900000000003,107.161,111.51299999999999,107.225,210.222,106.089,217.977,98.025,83.958,96.738,187.13299999999998,95.29,107.12299999999999,100.21600000000001,130.06,100.315,94.696,115.05,240.90400000000002,118.943,119.14299999999999,119.50299999999999,90.324,109.495,195.53,108.43299999999999,213.577,112.64299999999999,145.19799999999998,111.535,225.543,110.73100000000001,213.25900000000001,128.481,223.173,128.379,90.331,128.84,190.805,125.417,108.764,132.671,146.975,121.77799999999999,138.858,121.67299999999999,206.127,121.006,76.96300000000001,121.646,101.375,120.95299999999999,70.812,122.48299999999999,126.479,140.484,95.758,138.829,217.94099999999997,142.635,114.70100000000001,143.636,187.137,143.421,208.132,141.764,143.958,135.281,101.986,136.872,136.9,135.431,211.93599999999998,151.352,221.583,149.996,125.789,156.374,199.442,153.195,139.643,145.84799999999998,103.337,145.832,90.12700000000001,150.08700000000002,103.935,165.05900000000003,111.589,167.90200000000002,222.06900000000002,166.02599999999998,204.512,159.30200000000002,185.565,157.881,98.764,157.436,137.90200000000002,161.621,116.98,160.637,96.2,40.135,217.503,54.762,191.18400000000003,53.513000000000005,108.866,42.558,250.43900000000002,63.193000000000005,225.253,62.275,104.40100000000001,67.34899999999999,269.47,66.961,197.774,64.187,121.501,63.547,90.236,61.574,261.222,60.567,,,,,,,,,,,,,,,,
339.0,1356.0,,259.568,76.988,185.273,81.593,205.24599999999998,80.945,61.38399999999999,80.015,215.45,69.709,98.31,70.69,227.78900000000002,74.023,145.011,74.265,187.50400000000002,73.794,135.484,90.475,141.765,89.719,123.43799999999999,88.65799999999999,180.905,89.475,236.34400000000002,92.939,249.94,84.287,218.63,82.694,149.014,84.37700000000001,206.69400000000002,86.941,239.06799999999998,100.9,89.125,102.255,219.33700000000002,106.507,233.84900000000002,107.17200000000001,111.505,107.229,210.22099999999998,106.085,217.97099999999998,98.027,83.995,96.744,187.13099999999997,95.36399999999999,107.116,100.22399999999999,130.132,100.2,94.662,115.036,240.899,118.934,119.066,119.70299999999999,90.113,109.49,195.518,108.48899999999999,213.582,112.62700000000001,145.202,111.45100000000001,225.503,110.693,213.21900000000002,128.489,223.114,128.389,90.316,128.84,190.812,125.415,108.745,132.668,146.969,121.794,138.843,121.641,206.145,120.98,76.959,121.656,101.374,120.973,70.82600000000001,122.429,126.477,140.423,95.695,138.829,217.993,142.629,114.60799999999999,143.61700000000002,187.09099999999998,143.45600000000002,208.146,141.751,143.97799999999998,135.295,101.954,136.87,136.89,135.387,211.963,151.409,221.59099999999998,149.994,125.788,156.362,199.43599999999998,153.139,139.672,145.866,103.337,145.836,90.135,150.079,103.932,165.06799999999998,111.566,167.887,222.06900000000002,166.00900000000001,204.512,159.3,185.571,157.877,98.736,157.446,137.906,161.582,117.031,160.66,96.234,40.025,217.46400000000003,54.693999999999996,191.162,53.542,108.821,42.562,250.44400000000002,63.163000000000004,225.071,62.093,104.425,67.331,269.513,66.92399999999999,197.798,64.197,121.45700000000001,63.563,90.23700000000001,61.575,261.197,60.56399999999999,,,,,,,,,,,,,,,,
339.25,1357.0,,259.505,76.98100000000001,185.283,81.6,205.231,80.95100000000001,61.483999999999995,80.056,215.4,69.643,98.34,70.735,227.783,74.032,145.004,74.226,187.512,73.80199999999999,135.435,90.456,141.77100000000002,89.721,123.471,88.646,180.903,89.445,236.28599999999997,92.948,249.937,84.294,218.638,82.7,149.00799999999998,84.35600000000001,206.707,86.925,239.065,100.9,89.15799999999999,102.277,219.34900000000002,106.491,233.842,107.161,111.514,107.23200000000001,210.24099999999999,106.09100000000001,217.956,98.01299999999999,83.96700000000001,96.76799999999999,187.088,95.42399999999999,107.141,100.23700000000001,130.135,100.20200000000001,94.647,115.046,240.90099999999998,118.9,119.06700000000001,119.758,90.444,109.53200000000001,195.516,108.58,213.59799999999998,112.619,145.22299999999998,111.484,225.528,110.72399999999999,213.21,128.601,223.122,128.30200000000002,90.305,128.836,190.804,125.416,108.76,132.66,146.972,121.81299999999999,138.83700000000002,121.566,206.136,120.958,76.938,121.68299999999999,101.36399999999999,120.98299999999999,70.763,122.435,126.49799999999999,140.372,95.68799999999999,138.82299999999998,217.81599999999997,142.583,114.492,143.674,187.07299999999998,143.465,208.143,141.714,143.968,135.283,101.964,136.879,136.922,135.386,211.989,151.543,221.576,149.97899999999998,125.78,156.332,199.415,153.134,139.695,145.884,103.34299999999999,145.842,90.13799999999999,150.034,104.059,165.132,111.566,167.877,222.084,166.014,204.50900000000001,159.287,185.578,157.868,98.751,157.454,137.833,161.644,117.086,160.714,96.25200000000001,40.019,217.484,54.528999999999996,191.107,53.568999999999996,108.93,42.527,250.382,63.148999999999994,225.016,61.988,104.425,67.325,269.504,66.994,197.826,64.202,121.473,63.578,90.229,61.591,261.189,60.611000000000004,,,,,,,,,,,,,,,,
339.5,1358.0,,259.526,76.99,185.28900000000002,81.59899999999999,205.245,80.968,61.458999999999996,80.068,215.46900000000002,69.60600000000001,98.35799999999999,70.773,227.78099999999998,74.024,144.988,74.188,187.50099999999998,73.80199999999999,135.445,90.478,141.78799999999998,89.727,123.5,88.633,180.905,89.463,236.33599999999998,92.926,249.933,84.279,218.625,82.71700000000001,149.02,84.32700000000001,206.72400000000002,86.919,239.081,100.86200000000001,89.184,102.24799999999999,219.331,106.492,233.87400000000002,107.161,111.56700000000001,107.184,210.22299999999998,106.083,217.952,98.029,83.965,96.742,187.082,95.49,107.118,100.25,130.107,100.111,94.62799999999999,115.075,240.85299999999998,118.844,119.084,119.697,89.507,109.795,195.53,108.69,213.577,112.615,145.2,111.48200000000001,225.53,110.757,213.179,128.55700000000002,223.188,128.341,90.305,128.825,190.78900000000002,125.37899999999999,108.762,132.656,146.94799999999998,121.811,138.814,121.56299999999999,206.138,120.93,76.95100000000001,121.714,101.38,120.961,70.806,122.4,126.48,140.373,95.67299999999999,138.834,217.903,142.597,114.39399999999999,143.678,187.125,143.459,208.16099999999997,141.685,143.961,135.29399999999998,101.962,136.906,136.905,135.349,212.03799999999998,151.711,221.577,149.966,125.78299999999999,156.326,199.43200000000002,153.113,139.787,145.899,103.34,145.851,90.12200000000001,150.036,104.115,165.174,111.58200000000001,167.85,222.08,166.00099999999998,204.516,159.306,185.609,157.85,98.785,157.489,137.834,161.673,117.16,160.749,96.302,39.923,217.554,54.472,191.075,53.591,108.9,42.531000000000006,250.398,63.17100000000001,225.06799999999998,62.068999999999996,104.421,67.33,269.422,66.836,197.84900000000002,64.163,121.48899999999999,63.577,90.23299999999999,61.61600000000001,261.217,60.576,,,,,,,,,,,,,,,,
339.75,1359.0,,259.439,76.941,185.262,81.59,205.25900000000001,80.945,61.321000000000005,80.09100000000001,215.521,69.762,98.385,70.813,227.785,74.009,144.986,74.169,187.49,73.765,135.445,90.459,141.829,89.675,123.49700000000001,88.693,180.896,89.54299999999999,236.30200000000002,92.92299999999999,249.935,84.235,218.65099999999998,82.721,149.056,84.303,206.743,86.915,239.085,100.84700000000001,89.205,102.25399999999999,219.31599999999997,106.445,233.875,107.162,111.55,107.185,210.24900000000002,106.068,217.93599999999998,98.055,83.991,96.695,187.04,95.50200000000001,107.119,100.264,130.14700000000002,100.09299999999999,94.63,115.09299999999999,240.875,118.809,119.088,119.715,90.243,109.53399999999999,195.502,108.64,213.59099999999998,112.625,145.234,111.37299999999999,225.55700000000002,110.78399999999999,213.18599999999998,128.54,223.12400000000002,128.37,90.303,128.83,190.768,125.355,108.773,132.649,146.945,121.804,138.793,121.499,206.132,120.889,76.939,121.686,101.385,120.98299999999999,70.76899999999999,122.40899999999999,126.48899999999999,140.381,95.708,138.811,217.51,142.465,114.41,143.735,187.2,143.334,208.18099999999998,141.686,143.968,135.30200000000002,101.95,136.90200000000002,136.914,135.386,212.04,151.846,221.567,149.974,125.771,156.316,199.415,153.094,139.832,145.882,103.339,145.856,90.101,150.064,104.16,165.192,111.54799999999999,167.829,222.09599999999998,165.945,204.49,159.278,185.584,157.829,98.822,157.484,137.808,161.656,117.184,160.725,96.259,39.925,217.232,54.498000000000005,191.106,53.571999999999996,108.891,42.556000000000004,250.393,63.153999999999996,224.998,62.004,104.412,67.33,269.44,66.891,197.855,64.125,121.477,63.606,90.23,61.608999999999995,261.243,60.555,,,,,,,,,,,,,,,,
340.0,1360.0,,259.469,76.97,185.264,81.569,205.237,80.92699999999999,61.36,80.128,215.507,69.771,98.413,70.85300000000001,227.78900000000002,74.016,144.999,74.134,187.49,73.76100000000001,135.43200000000002,90.427,141.856,89.62899999999999,123.48700000000001,88.60600000000001,180.873,89.523,236.34799999999998,92.895,249.937,84.234,218.648,82.71799999999999,149.053,84.29299999999999,206.74599999999998,86.916,239.102,100.84299999999999,89.209,102.238,219.282,106.441,233.864,107.176,111.49700000000001,107.249,210.236,106.04,217.93400000000003,98.056,83.979,96.68799999999999,186.979,95.568,107.10600000000001,100.272,130.10299999999998,100.09200000000001,94.596,115.088,240.847,118.79799999999999,119.01899999999999,119.809,90.47200000000001,109.52,195.486,108.81700000000001,213.58599999999998,112.63,145.22799999999998,111.375,225.55700000000002,110.77,213.19,128.55100000000002,223.09599999999998,128.366,90.311,128.842,190.734,125.31,108.766,132.654,146.934,121.807,138.815,121.461,206.136,120.87799999999999,76.92699999999999,121.693,101.366,121.00399999999999,70.718,122.426,126.494,140.399,95.68299999999999,138.839,217.455,142.403,114.36200000000001,143.717,187.266,143.252,208.17,141.7,143.964,135.30200000000002,101.961,136.91299999999998,136.916,135.403,211.97099999999998,151.571,221.575,149.964,125.781,156.303,199.396,153.08,139.88299999999998,145.899,103.32799999999999,145.863,90.06200000000001,150.07399999999998,104.213,165.205,111.556,167.822,222.09599999999998,165.951,204.49400000000003,159.29,185.577,157.825,98.806,157.436,137.713,161.804,117.205,160.75799999999998,96.234,39.854,217.252,54.411,191.123,53.62,108.91799999999999,42.542,250.42700000000002,63.159,223.33,60.762,104.426,67.33,269.443,66.89399999999999,197.864,64.20100000000001,121.507,63.613,90.215,61.619,261.275,60.538999999999994,,,,,,,,,,,,,,,,
340.25,1361.0,,259.515,76.976,185.29,81.559,205.24400000000003,80.962,61.486999999999995,80.111,215.455,69.67399999999999,98.44,70.88600000000001,227.813,74.003,144.989,74.12899999999999,187.495,73.779,135.422,90.35700000000001,141.851,89.587,123.444,88.665,180.89700000000002,89.54299999999999,236.388,92.829,249.977,84.226,218.64700000000002,82.706,149.033,84.34299999999999,206.736,86.911,239.083,100.89399999999999,89.20299999999999,102.25299999999999,219.268,106.416,233.845,107.184,111.456,107.262,210.24099999999999,106.007,217.916,98.05,83.97200000000001,96.73100000000001,186.979,95.64299999999999,107.12299999999999,100.285,130.025,100.166,94.579,115.111,240.87400000000002,118.773,118.964,119.904,89.65700000000001,109.80799999999999,195.472,108.81299999999999,213.576,112.666,145.216,111.355,225.57,110.772,213.148,128.524,223.03900000000002,128.371,90.29299999999999,128.815,190.72299999999998,125.288,108.781,132.66899999999998,146.928,121.81200000000001,138.795,121.43700000000001,206.132,120.89,76.953,121.68299999999999,101.37200000000001,120.999,70.72,122.399,126.566,140.43,95.65,138.85399999999998,217.53400000000002,142.453,114.38,143.737,187.305,143.281,208.173,141.726,143.991,135.32299999999998,101.929,136.89600000000002,136.865,135.45600000000002,212.025,151.611,221.583,149.946,125.78,156.289,199.40200000000002,153.132,139.937,145.906,103.34,145.874,90.068,150.077,104.167,165.174,111.55,167.813,222.1,165.96099999999998,204.49,159.293,185.56099999999998,157.806,98.835,157.47299999999998,137.697,161.87,117.204,160.76,96.235,39.846,217.56400000000002,54.376999999999995,191.09099999999998,53.597,109.05,42.54,250.45,63.13399999999999,223.38099999999997,60.785,104.43299999999999,67.34100000000001,269.445,66.92,197.875,64.123,121.508,63.621,90.213,61.632,261.26099999999997,60.571999999999996,,,,,,,,,,,,,,,,
