TimesH,Frame,NoMissing,3,3,8,8,11,11,13,13,14,14,37,37,38,38,39,39,42,42,48,48,59,59,60,60,77,77,79,79,82,82,94,94,108,108,110,110,118,118,121,121,140,140,151,151,153,153,161,161,166,166,176,176,183,183,187,187,194,194,207,207,210,210,212,212,213,213,215,215,219,219,227,227,239,239,298,298,375,375,423,423,433,433,456,456,468,468,473,473,475,475,480,480,502,502,520,520,612,612,640,640,695,695,1004,1004,1418,1418,1503,1503,1658,1658,1716,1716,1846,1846,2015,2015,2141,2141,2289,2289
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
420.0,1680.0,,128.325,109.771,109.368,110.93,251.395,106.542,118.961,109.538,225.03400000000002,106.339,151.886,116.93299999999999,101.52799999999999,121.74700000000001,141.64,120.941,136.929,122.537,101.141,113.78200000000001,206.03900000000002,81.319,139.12,86.28,128.994,83.471,186.373,82.863,102.306,82.109,205.875,99.35,121.148,94.709,257.735,91.545,191.78400000000002,98.13,125.18700000000001,102.745,232.753,137.518,137.076,143.44799999999998,95.11200000000001,143.084,211.207,154.10399999999998,120.861,157.001,158.94799999999998,149.094,222.864,148.217,212.197,127.119,79.376,130.11,209.875,118.28200000000001,308.19,126.76100000000001,70.366,127.50399999999999,204.93599999999998,126.913,197.657,123.26100000000001,244.36,134.62,207.485,137.311,196.713,131.835,251.387,162.37,237.273,36.021,215.11900000000003,66.282,104.184,61.658,205.21900000000002,70.943,92.54299999999999,75.70100000000001,224.953,43.792,111.945,42.858000000000004,93.538,48.64,257.274,55.937,77.168,48.843999999999994,135.66899999999998,166.658,135.069,106.20299999999999,206.106,107.053,113.95200000000001,85.601,148.907,81.072,240.063,47.792,247.12400000000002,75.859,208.46900000000002,87.845,114.116,34.402,235.822,78.322,244.968,85.367,200.044,138.156
420.25,1681.0,,128.30100000000002,109.848,109.36,110.883,251.285,106.535,118.766,109.588,225.05599999999998,106.335,151.762,116.66799999999999,101.40299999999999,121.79799999999999,141.63,120.99799999999999,137.175,122.389,101.06700000000001,113.773,205.983,81.244,139.29,86.228,128.969,83.389,186.292,83.085,102.236,82.09100000000001,206.233,99.351,121.06299999999999,94.67,257.698,91.545,191.80900000000003,98.12200000000001,125.279,102.82700000000001,232.524,137.44299999999998,137.097,143.529,95.164,143.094,211.15599999999998,154.10299999999998,120.766,156.735,158.96,149.233,222.644,148.278,212.18099999999998,127.11,79.333,130.183,209.94,118.274,308.159,126.67200000000001,70.40899999999999,127.609,204.91299999999998,127.021,197.571,123.28,244.437,134.606,207.387,137.205,196.821,131.707,251.415,162.447,237.267,36.095,214.955,66.48899999999999,104.37,61.231,205.231,71.028,92.522,75.642,224.935,43.742,111.935,42.808,93.652,48.68,257.16900000000004,55.95,77.063,48.783,135.562,166.614,134.958,106.134,206.111,107.115,113.91,85.61200000000001,148.906,81.062,239.989,47.848,247.165,75.788,208.77599999999998,87.882,114.072,34.346,235.856,78.264,244.98,85.43,200.07299999999998,138.047
420.5,1682.0,,128.304,109.65299999999999,109.39,110.838,251.315,106.486,118.73299999999999,109.624,225.02200000000002,106.339,151.64,116.646,101.469,121.8,141.69299999999998,120.992,137.009,122.603,101.038,113.749,205.80700000000002,81.41,139.233,86.102,129.009,83.25299999999999,186.40099999999998,83.11,102.046,82.15,206.25400000000002,99.37899999999999,121.22200000000001,94.62700000000001,257.737,91.51,191.87400000000002,98.21,125.26,102.74799999999999,232.53099999999998,137.303,137.135,143.486,95.18799999999999,143.036,211.15900000000002,154.09799999999998,120.833,156.78,158.953,149.21200000000002,222.74900000000002,148.213,212.24200000000002,127.083,79.26899999999999,130.162,209.985,118.322,308.143,126.699,70.305,127.62,204.882,127.083,197.657,123.277,244.52200000000002,134.621,207.42700000000002,137.159,196.87400000000002,131.703,251.38299999999998,162.43,237.269,35.999,214.86599999999999,66.543,104.34200000000001,61.391000000000005,205.18,71.186,92.51100000000001,75.62899999999999,224.882,43.802,112.021,42.783,93.604,48.65,257.082,55.968,76.98100000000001,48.623000000000005,135.566,166.507,134.95600000000002,106.219,206.13,107.15100000000001,113.897,85.564,148.904,81.045,240.01,47.841,247.173,75.72,208.785,87.898,114.031,34.461999999999996,235.69099999999997,78.235,244.949,85.476,200.11700000000002,138.03799999999998
420.75,1683.0,,128.296,109.649,109.387,110.896,251.12,106.561,118.556,109.617,225.084,106.206,151.39700000000002,116.39299999999999,101.417,121.845,141.688,120.916,136.88,122.758,100.946,113.734,205.83700000000002,81.421,139.216,86.139,129.075,82.92399999999999,186.30200000000002,83.19200000000001,101.85700000000001,82.195,206.364,99.33,121.23100000000001,94.64399999999999,257.78700000000003,91.59700000000001,191.968,98.264,125.225,102.738,232.602,137.254,137.111,143.493,95.16,143.10299999999998,211.15,154.111,120.88600000000001,157.067,158.942,149.211,222.84599999999998,148.128,212.24599999999998,127.056,79.32300000000001,130.115,210.123,118.214,308.123,126.705,70.127,127.49799999999999,204.831,127.02600000000001,197.477,123.215,244.52700000000002,134.673,207.447,137.13,196.81900000000002,131.764,251.328,162.41299999999998,237.27,36.052,214.916,66.515,104.7,60.902,205.139,70.941,92.63,75.508,224.77900000000002,43.708,112.005,42.888000000000005,93.65700000000001,48.678999999999995,257.17400000000004,55.973,77.124,48.655,135.565,166.517,134.89600000000002,106.273,206.13,107.132,113.84200000000001,85.571,148.92600000000002,80.939,240.03900000000002,47.852,247.155,75.687,208.834,87.948,113.98700000000001,34.458,235.62599999999998,78.292,245.074,85.425,200.141,138.039
421.0,1684.0,,128.249,109.686,109.406,110.788,251.113,106.40799999999999,118.646,109.60799999999999,225.083,106.179,151.472,116.30799999999999,101.5,121.90299999999999,141.67600000000002,120.859,136.816,122.95200000000001,100.868,113.738,205.753,81.607,139.1,86.214,128.91,82.902,186.38,83.13600000000001,102.12700000000001,82.087,205.73,99.39,121.316,94.654,257.795,91.48200000000001,191.96200000000002,98.25200000000001,125.208,102.7,232.428,137.276,137.15200000000002,143.431,95.20700000000001,143.05,211.167,154.05200000000002,120.887,156.93,158.929,149.341,222.90400000000002,148.069,212.18599999999998,127.10799999999999,79.41199999999999,130.056,210.111,118.126,308.17,126.84,70.21600000000001,127.515,204.639,127.281,197.495,123.213,244.49200000000002,134.621,207.43400000000003,137.12,196.889,131.668,251.243,162.377,237.275,36.059,214.96400000000003,66.514,104.73200000000001,60.901,205.225,70.899,92.65700000000001,75.492,224.745,43.708999999999996,111.971,42.858999999999995,93.594,48.727,257.068,55.958999999999996,76.245,48.216,135.606,166.44,135.01,106.28299999999999,206.09,107.065,113.87100000000001,85.484,148.90200000000002,80.829,239.979,47.873000000000005,247.19099999999997,75.675,209.021,88.006,113.98700000000001,34.33,235.63400000000001,78.337,245.204,85.333,200.122,138.032
421.25,1685.0,,128.256,109.69,109.38799999999999,110.83200000000001,251.104,106.353,118.656,109.587,225.079,106.221,151.267,116.391,101.5,121.941,141.655,120.88,137.009,122.852,100.868,113.78299999999999,205.804,81.882,139.094,86.15,129.026,82.64299999999999,186.46400000000003,82.807,102.412,82.03399999999999,205.74900000000002,99.32,121.33,94.58,257.758,91.514,191.929,98.245,125.272,102.741,232.293,137.134,137.102,143.395,95.12700000000001,143.137,211.21200000000002,153.937,120.867,156.976,158.90200000000002,149.37,222.813,148.066,212.207,127.16799999999999,79.293,130.267,210.17700000000002,118.08200000000001,308.238,126.912,70.23100000000001,127.507,204.524,127.296,197.532,123.171,244.518,134.678,207.468,137.029,196.981,131.562,251.365,162.435,237.252,36.203,215.142,66.37899999999999,104.97399999999999,60.891999999999996,205.24099999999999,70.94,92.90799999999999,75.497,224.687,43.662,111.868,42.852,93.73,48.775,257.116,56.021,76.828,48.667,135.58,166.446,135.075,106.24799999999999,206.13299999999998,107.171,113.838,85.559,148.839,81.043,239.926,47.852,247.1,75.753,209.155,87.985,114.014,34.236,235.551,78.283,245.17,85.402,200.141,137.998
421.5,1686.0,,128.265,109.63799999999999,109.45100000000001,110.633,251.292,106.47399999999999,118.509,109.545,224.94799999999998,106.21,151.322,116.42200000000001,101.52600000000001,121.87700000000001,141.69,120.792,137.122,122.587,100.90899999999999,113.795,205.91400000000002,81.839,139.082,86.038,128.963,82.762,186.49599999999998,82.602,102.275,82.042,205.543,99.366,121.325,94.522,257.781,91.68,191.91299999999998,98.23200000000001,125.331,102.74799999999999,232.266,137.178,137.055,143.39600000000002,95.02799999999999,143.201,211.31,153.965,120.804,156.804,158.95,149.329,222.722,148.121,212.12099999999998,127.09200000000001,79.316,130.122,210.12099999999998,118.05799999999999,308.14,126.836,70.258,127.56299999999999,204.74400000000003,127.109,197.673,123.193,244.452,134.686,207.412,137.03799999999998,197.02900000000002,131.843,251.28900000000002,162.5,237.25,36.228,215.016,66.53399999999999,105.302,60.727,205.204,71.044,93.045,75.382,224.614,43.637,111.964,42.787,93.633,48.74,257.296,55.979,76.233,48.323,135.683,166.324,135.076,106.29799999999999,206.18099999999998,107.167,113.905,85.62,148.748,81.039,239.981,47.883,247.27599999999998,75.755,209.03599999999997,87.955,113.848,34.43,235.36,78.293,245.173,85.419,200.111,137.97799999999998
421.75,1687.0,,128.267,109.555,109.704,110.473,251.075,106.524,118.277,109.516,224.946,106.184,151.207,116.419,101.561,121.814,141.637,120.70299999999999,137.095,122.572,100.92299999999999,113.76299999999999,205.86599999999999,81.705,138.961,86.094,128.987,82.561,186.456,82.52,102.331,82.01899999999999,205.673,99.381,121.38,94.646,257.80400000000003,91.727,191.975,98.204,125.382,102.868,232.317,137.245,137.04399999999998,143.3,95.07700000000001,143.22,211.28599999999997,153.916,120.85799999999999,156.865,158.945,149.141,222.72400000000002,148.122,212.17,127.10799999999999,79.45,130.018,210.132,118.132,308.256,126.83200000000001,70.234,127.382,204.84799999999998,126.935,197.60299999999998,123.169,244.426,134.694,207.425,137.07399999999998,197.213,131.967,251.33599999999998,162.33700000000002,237.312,36.23,214.979,66.684,105.14299999999999,60.835,205.167,71.12100000000001,93.06299999999999,75.362,224.467,43.483999999999995,111.86,42.691,93.699,48.684,257.159,56.15,76.399,48.083999999999996,135.497,166.28400000000002,134.96,106.21,206.088,107.193,113.911,85.62100000000001,148.82299999999998,80.84,240.01,47.881,247.176,75.82,209.00599999999997,87.902,113.87299999999999,34.438,235.386,78.325,245.16099999999997,85.495,200.063,137.991
422.0,1688.0,,128.24,109.604,109.63,110.59700000000001,251.24200000000002,106.43700000000001,118.32799999999999,109.464,224.90900000000002,106.21700000000001,150.938,116.478,101.609,121.78299999999999,141.611,120.666,137.122,122.398,100.925,113.79700000000001,205.798,81.61,138.947,86.131,128.984,82.78200000000001,186.66299999999998,82.42399999999999,102.126,82.083,205.84400000000002,99.454,121.311,94.64399999999999,257.756,91.792,191.963,98.226,125.29700000000001,102.777,232.291,137.239,137.006,143.245,95.085,143.211,211.25599999999997,153.917,120.887,156.785,158.931,149.02700000000002,222.668,148.119,212.113,127.154,79.314,130.137,210.105,118.164,308.295,126.887,70.365,127.479,204.928,126.87299999999999,197.765,123.171,244.44099999999997,134.70600000000002,207.425,137.096,197.274,132.1,251.27200000000002,162.31,237.264,36.167,215.024,66.632,104.245,61.527,205.15,71.258,92.652,75.521,224.575,43.309,111.867,42.761,93.787,48.688,257.048,56.225,76.199,48.005,135.458,166.395,134.95600000000002,106.31200000000001,206.06599999999997,107.134,113.93,85.632,148.844,80.816,239.952,47.915,247.17,75.773,209.058,87.934,113.988,34.330999999999996,235.352,78.289,245.122,85.44,200.127,138.03799999999998
422.25,1689.0,,128.249,109.637,109.447,110.719,251.197,106.184,118.118,109.398,225.00599999999997,106.15299999999999,150.86,116.51299999999999,101.685,121.745,141.659,120.521,136.937,122.64399999999999,100.89399999999999,113.759,205.826,81.655,138.912,86.125,129.096,82.63799999999999,186.737,82.37700000000001,102.13799999999999,82.089,206.296,99.485,121.34700000000001,94.632,257.707,91.75299999999999,191.99400000000003,98.314,125.428,102.775,232.308,137.149,137.012,143.22799999999998,95.005,143.153,211.297,153.88299999999998,121.075,157.02700000000002,158.916,149.137,222.658,148.148,212.05,127.09700000000001,79.291,130.149,210.141,118.095,308.289,126.95299999999999,70.444,127.54700000000001,204.949,126.90299999999999,197.85299999999998,123.18799999999999,244.417,134.775,207.453,137.06799999999998,197.297,132.015,251.331,162.215,237.37900000000002,36.233000000000004,215.045,66.658,104.96799999999999,60.777,205.188,71.337,92.79299999999999,75.518,224.593,43.315,111.815,42.708999999999996,93.68,48.55,257.036,56.202,75.937,47.951,135.6,166.34,134.90200000000002,106.334,206.153,107.223,113.941,85.66,148.901,80.722,239.868,47.955,247.112,75.842,209.041,87.916,113.348,35.094,235.32,78.363,245.03400000000002,85.47,200.15200000000002,138.063
422.5,1690.0,,128.231,109.749,109.48299999999999,110.67299999999999,251.08599999999998,106.34899999999999,118.132,109.42200000000001,225.007,106.081,150.947,116.557,101.62799999999999,121.74700000000001,141.636,120.62200000000001,136.945,122.572,100.95700000000001,113.751,205.739,81.83800000000001,138.857,86.116,129.072,82.46600000000001,186.81400000000002,82.26,102.346,82.023,206.275,99.495,121.36399999999999,94.654,257.66900000000004,91.825,192.041,98.287,125.34899999999999,102.74600000000001,232.266,137.071,137.007,143.225,94.973,143.183,211.274,153.88299999999998,120.912,156.791,158.864,149.42700000000002,222.708,148.128,212.082,127.113,79.303,130.157,210.146,118.103,308.291,127.027,70.388,127.546,204.861,126.90899999999999,197.953,123.191,244.484,134.74,207.49099999999999,137.045,197.162,131.974,251.40200000000002,162.174,237.43,36.185,214.93900000000002,66.78699999999999,104.85,60.736000000000004,205.019,71.188,92.618,75.533,224.618,43.293,111.906,42.748999999999995,93.60600000000001,48.565,257.063,56.232,75.891,47.873999999999995,135.571,166.291,134.907,106.35600000000001,206.08599999999998,107.19200000000001,113.969,85.594,148.889,80.655,239.84900000000002,47.946999999999996,247.13,75.79,209.08,87.925,113.213,35.313,235.274,78.518,244.956,85.41799999999999,200.14,138.02
422.75,1691.0,,128.263,109.743,109.428,110.70100000000001,251.355,106.59100000000001,118.139,109.43,225.023,106.102,150.655,116.66,101.62700000000001,121.725,141.54399999999998,120.488,136.917,122.58,101.00200000000001,113.757,205.76,81.692,138.799,86.149,129.016,82.49,186.75099999999998,82.17399999999999,102.266,81.999,206.273,99.52600000000001,121.29,94.609,257.634,91.79299999999999,192.08,98.345,125.26,102.694,232.37,137.21200000000002,137.093,143.246,94.932,143.27700000000002,211.294,153.744,121.1,157.055,158.84,149.369,222.717,148.111,212.05599999999998,127.126,79.14699999999999,130.25799999999998,210.13099999999997,118.15,308.189,127.06700000000001,70.309,127.509,204.838,126.948,197.93599999999998,123.155,244.47400000000002,134.683,207.485,136.946,197.47299999999998,131.826,251.445,162.164,237.47299999999998,36.156,214.838,66.92699999999999,105.28,60.318999999999996,204.93900000000002,71.318,92.777,75.502,224.579,43.232,112.01100000000001,42.898999999999994,93.555,48.553999999999995,256.962,56.246,75.725,47.934,135.554,166.27200000000002,134.879,106.195,206.137,107.262,114.0,85.57700000000001,148.925,80.533,239.822,47.956,247.12400000000002,75.834,209.085,87.95700000000001,113.35799999999999,35.099000000000004,235.28599999999997,78.637,244.865,85.46600000000001,200.12400000000002,137.97899999999998
423.0,1692.0,,128.347,109.632,109.426,110.741,251.21,106.505,118.199,109.521,224.92700000000002,106.09200000000001,150.564,116.605,101.637,121.73299999999999,141.532,120.488,137.024,122.588,100.992,113.691,205.796,81.793,138.79399999999998,86.17299999999999,129.05,82.505,186.831,82.249,102.355,81.943,205.981,99.507,121.215,94.585,257.664,91.806,192.102,98.374,125.25299999999999,102.69,232.368,137.237,137.102,143.263,94.944,143.252,211.347,153.661,121.22,157.217,158.782,149.21200000000002,222.817,148.023,212.013,127.085,79.22,130.173,210.115,118.075,308.064,127.104,70.207,127.486,204.84099999999998,127.005,197.93900000000002,123.20100000000001,244.442,134.68,207.484,136.841,197.36,131.829,251.396,162.166,237.37099999999998,36.227,214.84599999999998,66.876,105.441,60.099,205.172,71.32300000000001,92.37799999999999,75.557,224.517,43.294,112.09299999999999,42.998000000000005,93.49700000000001,48.516999999999996,257.059,56.133,75.835,47.898,135.683,166.237,134.856,106.179,206.09400000000002,107.235,114.00399999999999,85.57799999999999,148.834,80.559,239.827,47.913000000000004,247.122,75.726,209.167,87.96600000000001,113.405,35.113,235.489,78.61399999999999,244.938,85.385,200.19299999999998,137.988
423.25,1693.0,,128.346,109.604,109.435,110.73700000000001,251.18200000000002,106.20100000000001,117.88,109.435,225.021,106.15799999999999,150.648,116.61399999999999,101.706,121.676,141.53,120.375,137.345,122.305,100.97200000000001,113.62899999999999,205.843,81.71300000000001,138.621,86.20700000000001,128.97799999999998,82.431,186.859,82.20700000000001,102.454,81.881,206.12400000000002,99.484,121.273,94.604,257.67,91.762,192.104,98.365,125.30799999999999,102.56700000000001,232.433,137.39,137.145,143.35,94.895,143.196,211.40099999999998,153.745,121.15899999999999,157.066,158.796,149.2,222.86900000000003,148.05200000000002,211.968,127.12299999999999,79.211,130.127,210.093,118.125,308.001,127.235,70.225,127.435,204.825,126.943,197.99599999999998,123.124,244.386,134.696,207.56099999999998,136.776,197.25799999999998,131.929,251.398,162.184,237.317,36.211,214.868,66.863,105.197,59.96,205.106,71.335,92.42399999999999,75.416,224.47,43.411,112.0,43.011,93.602,48.619,257.13599999999997,56.062,75.818,47.919,135.755,166.239,134.789,106.251,206.079,107.228,113.928,85.569,148.869,80.598,239.824,47.917,247.02700000000002,75.775,209.18599999999998,87.93700000000001,113.331,35.218,235.43,78.569,245.03599999999997,85.39200000000001,200.227,137.97
