TimesH,Frame,NoMissing,36,36,37,37,50,50,58,58,89,89,92,92,93,93,95,95,101,101,106,106,110,110,111,111,113,113,115,115,116,116,119,119,120,120,124,124,130,130,131,131,132,132,136,136,142,142,143,143,148,148,151,151,154,154,156,156,159,159,160,160,170,170,183,183,196,196,197,197,199,199,208,208,214,214,215,215,216,216,228,228,230,230,236,236,246,246,249,249,257,257,265,265,280,280,283,283,290,290,300,300,304,304,306,306,312,312,317,317,319,319,320,320,374,374,379,379,418,418,437,437,643,643,928,928
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
170.0,680.0,,99.185,41.25,111.471,41.157,238.33599999999998,47.153,122.29899999999999,42.801,226.90599999999998,79.268,116.915,79.843,149.159,80.234,87.67399999999999,81.51,255.93099999999998,89.255,183.53400000000002,86.41799999999999,204.672,87.398,142.541,96.04,179.392,95.361,205.655,94.87299999999999,238.24099999999999,97.609,245.185,93.204,124.165,93.96,108.564,103.00200000000001,240.85299999999998,106.021,84.43,97.463,191.153,97.77600000000001,195.91,100.42399999999999,195.227,57.37,223.47099999999998,56.446000000000005,110.005,50.615,256.365,50.611999999999995,260.57099999999997,60.207,110.131,61.663000000000004,238.801,62.55,247.917,63.126999999999995,271.901,67.391,121.334,66.265,199.891,74.64399999999999,215.618,73.03,138.111,140.07,110.15799999999999,133.804,310.189,144.149,105.03399999999999,146.528,151.47,145.975,271.961,145.761,143.181,151.017,320.134,154.63,225.46,158.704,101.19,159.481,128.418,158.041,296.784,110.941,264.814,119.37,216.19099999999997,120.874,196.355,116.5,207.362,127.594,72.852,122.721,103.764,123.507,119.12299999999999,131.894,310.067,127.294,182.24200000000002,127.866,269.608,129.5,119.37200000000001,170.804,109.287,176.649,,,144.817,160.734,,,,
170.25,681.0,,99.09899999999999,41.309,111.41,41.193999999999996,238.324,47.248999999999995,122.325,42.746,226.908,79.266,117.035,79.967,149.167,80.308,87.779,81.49,255.87099999999998,89.208,183.452,86.429,204.585,87.39299999999999,142.892,96.309,179.28599999999997,95.426,205.87400000000002,94.73100000000001,238.17700000000002,97.7,245.125,93.15100000000001,124.177,93.93799999999999,108.59200000000001,103.006,,,84.396,97.465,191.146,97.73100000000001,195.949,100.479,195.333,57.253,223.48,56.496,110.012,50.696999999999996,256.353,50.711999999999996,260.54400000000004,60.226000000000006,110.15299999999999,61.495,238.77599999999998,62.568000000000005,247.91299999999998,63.099,271.95799999999997,67.396,121.37799999999999,66.143,199.892,74.646,215.58599999999998,73.02600000000001,138.136,140.078,110.18299999999999,133.82299999999998,310.212,144.145,105.03200000000001,146.561,151.48,145.958,271.91200000000003,145.697,143.165,150.911,320.069,154.642,225.452,158.702,101.228,159.357,128.434,158.047,296.825,110.91799999999999,264.759,119.37299999999999,216.146,120.80799999999999,196.34900000000002,116.491,207.60299999999998,127.331,72.898,122.715,103.74600000000001,123.479,119.211,131.958,310.10200000000003,127.18799999999999,182.22299999999998,127.823,269.64,129.621,115.441,169.264,109.27799999999999,176.63299999999998,101.506,70.89399999999999,144.745,160.702,,,,
170.5,682.0,,99.096,41.378,111.432,41.20399999999999,238.423,47.353,122.24600000000001,42.886,226.953,79.303,117.09,80.038,149.187,80.332,87.75200000000001,81.55,255.81099999999998,89.132,183.49,86.36200000000001,204.62599999999998,87.34899999999999,143.04399999999998,96.51799999999999,179.41299999999998,95.38799999999999,205.752,94.646,238.21099999999998,97.65799999999999,245.03400000000002,93.131,124.15799999999999,93.929,108.63600000000001,102.947,,,84.40799999999999,97.34299999999999,191.05200000000002,97.65799999999999,195.88299999999998,100.449,195.375,57.465,223.513,56.408,110.014,50.672,256.388,50.693999999999996,260.55400000000003,60.269,110.189,61.427,238.71900000000002,62.56399999999999,247.89,63.097,271.954,67.461,121.398,66.083,199.882,74.684,215.56799999999998,73.105,138.166,140.031,110.02,133.6,310.198,144.2,104.927,146.297,151.572,145.939,271.888,145.61,143.129,150.82299999999998,320.143,154.678,225.386,158.67700000000002,101.446,158.981,128.381,158.07399999999998,296.813,110.89399999999999,264.98,119.48200000000001,216.09400000000002,120.78,196.34799999999998,116.501,207.799,127.186,72.898,122.555,103.79,123.471,119.236,131.812,310.051,127.02,182.27700000000002,127.645,269.70099999999996,129.607,115.36399999999999,169.21900000000002,109.296,176.649,101.40100000000001,70.875,144.735,160.68200000000002,,,,
170.75,683.0,,99.05,41.328,111.391,41.173,238.49099999999999,47.2,122.12899999999999,42.95399999999999,226.94099999999997,79.268,117.015,79.998,149.192,80.343,87.73,81.548,255.727,89.163,183.57,86.296,204.618,87.42,143.015,96.40700000000001,179.93,95.291,205.787,94.63,238.238,97.736,245.03099999999998,93.215,124.15799999999999,93.96,108.618,102.935,,,84.47,97.289,190.983,97.574,195.865,100.465,195.30900000000003,57.507,223.525,56.47,110.06700000000001,50.756,256.454,50.668,260.603,60.226000000000006,110.13,61.492,238.668,62.551,247.861,63.115,271.97900000000004,67.431,121.37100000000001,66.183,199.88299999999998,74.61,215.581,73.072,138.27100000000002,140.03,110.118,133.593,310.188,144.165,104.958,146.352,151.513,145.942,271.875,145.515,143.132,150.768,320.199,154.424,225.31400000000002,158.629,101.47399999999999,158.946,128.372,158.111,296.825,110.932,265.005,119.507,216.12900000000002,120.8,196.342,116.488,207.585,127.23299999999999,72.936,122.625,103.814,123.52,119.291,131.899,310.077,126.929,182.28099999999998,127.537,269.643,129.55200000000002,115.402,169.2,109.302,176.632,,,144.813,160.64,,,,
171.0,684.0,,98.992,41.397,111.527,41.153,238.50900000000001,47.34,122.07,43.068000000000005,226.93900000000002,79.188,117.03,80.05199999999999,149.166,80.3,87.698,81.637,255.755,89.137,183.52700000000002,86.242,204.563,87.476,142.64600000000002,96.056,180.00799999999998,95.333,205.763,94.721,238.243,97.77,244.98,93.185,124.126,93.961,108.566,102.891,,,84.45100000000001,97.236,190.86,97.50299999999999,195.99,100.506,195.31099999999998,57.475,223.477,56.445,110.07,50.762,256.49,50.853,260.605,60.21,110.258,61.568999999999996,238.639,62.537,247.831,63.105,272.005,67.491,121.354,66.072,199.87099999999998,74.601,215.66299999999998,73.109,138.249,140.036,109.985,133.494,310.17900000000003,144.048,104.944,146.321,151.485,145.965,271.83299999999997,145.484,143.156,150.74200000000002,320.194,154.55200000000002,225.297,158.65,101.48899999999999,158.779,128.436,158.131,296.836,110.906,264.758,119.309,216.115,120.78299999999999,196.34900000000002,116.374,207.489,127.291,72.824,122.704,103.735,123.478,119.214,131.89,310.073,126.89399999999999,182.19799999999998,127.477,269.70599999999996,129.624,115.40899999999999,169.21900000000002,109.23100000000001,176.68,,,144.834,160.625,,,,
171.25,685.0,,99.209,41.413000000000004,111.53,41.162,238.551,47.177,122.04299999999999,43.011,226.785,79.152,116.946,80.032,149.17600000000002,80.402,87.691,81.66199999999999,255.69400000000002,89.134,183.487,86.296,204.5,87.485,142.898,96.53299999999999,180.025,95.311,205.52,94.756,238.24900000000002,97.758,244.95,93.147,124.07700000000001,93.976,108.542,102.867,,,84.30799999999999,97.329,190.861,97.461,195.821,100.375,195.261,57.878,223.49900000000002,56.434,110.04299999999999,50.791000000000004,256.48900000000003,50.897,260.625,60.213,110.26299999999999,61.57,238.68200000000002,62.5,247.831,63.1,272.02,67.48100000000001,121.42399999999999,65.943,199.87900000000002,74.598,215.71599999999998,73.249,138.213,140.004,109.945,133.376,310.24,144.00799999999998,104.889,146.37,151.485,145.857,271.82,145.484,143.145,150.697,320.252,154.547,225.273,158.668,101.417,158.778,128.44799999999998,158.14600000000002,296.723,111.001,264.60900000000004,119.17,216.14,120.76799999999999,196.30700000000002,116.352,207.482,127.212,72.842,122.553,103.779,123.455,119.301,131.856,310.112,126.88600000000001,182.204,127.441,269.8,129.583,115.41,169.175,109.176,176.695,,,144.715,160.69899999999998,,,,
171.5,686.0,,99.21600000000001,41.465,111.42,41.163000000000004,238.604,47.22,121.869,43.00899999999999,226.748,79.126,116.902,79.92,149.184,80.465,87.70200000000001,81.638,255.68599999999998,89.195,183.505,86.29899999999999,204.498,87.491,143.106,96.81,179.90400000000002,95.303,205.546,94.708,238.382,97.698,245.062,93.125,124.065,94.001,108.52,102.87700000000001,240.968,105.917,84.15700000000001,97.321,190.85299999999998,97.405,195.825,100.429,195.136,57.747,223.514,56.417,110.01799999999999,50.836000000000006,256.499,50.996,260.64799999999997,60.224,110.162,61.461999999999996,238.62900000000002,62.506,247.813,63.093999999999994,271.962,67.484,121.484,65.941,199.88099999999997,74.527,215.72099999999998,73.283,138.236,139.984,109.95,133.33100000000002,310.21,143.86,104.899,146.389,151.441,145.792,271.83099999999996,145.49,143.136,150.761,320.258,154.207,225.23,158.662,101.455,158.781,128.455,158.168,296.574,110.969,264.53700000000003,119.09100000000001,216.15599999999998,120.73100000000001,196.27599999999998,116.307,207.46200000000002,127.319,72.801,122.59700000000001,103.777,123.45700000000001,119.07600000000001,131.988,310.215,126.821,182.176,127.465,269.815,129.489,115.411,169.16,109.228,176.71900000000002,,,144.731,160.716,,,,
171.75,687.0,,99.191,41.543,111.369,41.176,238.56099999999998,47.303999999999995,121.98,42.902,226.81900000000002,79.102,116.926,79.896,149.12,80.43,87.705,81.622,255.69799999999998,89.17200000000001,183.56099999999998,86.287,204.347,87.421,143.126,96.79299999999999,179.72400000000002,95.301,205.609,94.67200000000001,238.395,97.686,245.107,93.094,124.088,93.921,108.541,102.85700000000001,240.921,105.95100000000001,84.031,97.25,190.78900000000002,97.37,195.858,100.456,195.142,57.878,223.528,56.431000000000004,110.05799999999999,50.815,256.578,51.126999999999995,260.634,60.233000000000004,110.096,61.575,238.649,62.519,247.828,63.111000000000004,271.91,67.472,121.427,66.113,199.878,74.54899999999999,215.757,73.259,138.278,139.969,109.885,133.259,310.1,144.009,104.855,146.312,151.52700000000002,145.661,271.698,145.52,143.124,150.792,320.247,153.894,225.21900000000002,158.518,101.456,158.716,128.372,158.18200000000002,296.461,110.87899999999999,264.478,119.21,216.111,120.705,196.252,116.271,207.412,127.296,72.928,122.646,103.79,123.477,119.054,132.08,310.178,126.76700000000001,182.21200000000002,127.445,269.797,129.467,115.363,169.11900000000003,109.178,176.736,,,144.648,160.715,,,,
172.0,688.0,,99.311,41.461999999999996,111.339,41.188,238.572,47.18600000000001,121.97200000000001,42.867,226.74200000000002,79.041,116.932,79.899,149.065,80.339,87.735,81.689,255.668,89.166,183.572,86.23700000000001,204.44099999999997,87.42399999999999,143.222,96.868,179.89700000000002,95.307,206.019,94.38,238.287,97.652,245.081,93.06299999999999,124.09299999999999,93.959,108.542,102.91799999999999,240.75900000000001,105.787,84.09700000000001,97.244,190.78799999999998,97.417,195.925,100.45299999999999,195.15900000000002,57.687,223.576,56.397,110.069,50.787,256.616,51.18899999999999,260.60900000000004,60.217,110.07,62.016000000000005,238.69299999999998,62.525,247.86900000000003,63.078,271.915,67.41,121.39200000000001,66.09899999999999,199.887,74.483,215.7,73.262,138.22899999999998,140.045,109.935,133.255,309.999,143.855,104.855,146.262,151.536,145.531,271.95,145.428,143.124,150.7,320.134,153.80100000000002,225.24,158.52,101.398,158.55,128.358,158.207,296.406,110.90299999999999,264.598,119.21,216.132,120.663,196.265,116.255,207.34,127.316,72.945,122.721,103.755,123.46700000000001,119.12899999999999,132.034,310.181,126.689,182.11700000000002,127.35,269.893,129.368,115.544,169.043,109.24799999999999,176.748,101.90700000000001,70.707,144.678,160.704,228.283,107.762,,
172.25,689.0,,99.197,41.434,111.275,41.183,238.62599999999998,47.251999999999995,122.02600000000001,42.872,226.81099999999998,79.03699999999999,116.932,79.875,149.029,80.296,87.632,81.749,255.69299999999998,89.17299999999999,183.558,86.28,204.4,87.32,143.109,96.71600000000001,179.933,95.26700000000001,205.977,94.306,238.162,97.62100000000001,245.053,93.00200000000001,124.14,93.912,108.49600000000001,102.915,240.767,105.777,84.096,97.235,190.78400000000002,97.40299999999999,195.982,100.536,195.204,57.861999999999995,223.581,56.316,110.016,50.695,256.615,51.122,260.635,60.24,110.031,62.25899999999999,238.64700000000002,62.493,247.868,63.059,271.936,67.327,121.41799999999999,65.977,199.86900000000003,74.47399999999999,215.75799999999998,73.32600000000001,138.14600000000002,140.072,109.991,133.27200000000002,309.968,143.972,104.869,146.261,151.43200000000002,145.564,271.91200000000003,145.47799999999998,143.129,150.624,320.105,153.569,225.231,158.583,101.419,158.634,128.33,158.188,296.343,110.86200000000001,264.656,119.131,216.00799999999998,120.589,196.25799999999998,116.171,207.412,127.275,73.03399999999999,122.539,103.78299999999999,123.471,119.081,131.96,310.22,126.605,182.085,127.31200000000001,269.836,129.534,115.475,168.993,109.27600000000001,176.75599999999997,101.795,70.778,144.668,160.764,227.429,114.506,,
172.5,690.0,,99.205,41.486999999999995,111.258,41.20399999999999,238.611,47.228,121.936,42.916000000000004,226.722,79.009,116.955,79.866,148.974,80.204,87.626,81.704,255.834,89.20200000000001,183.55900000000003,86.258,204.18099999999998,87.318,143.218,96.665,179.916,95.229,206.013,94.29299999999999,238.15,97.649,245.014,92.964,124.1,93.92200000000001,108.455,102.96799999999999,,,84.14,97.32600000000001,190.74099999999999,97.39,196.00400000000002,100.459,195.09799999999998,57.786,223.551,56.299,110.01100000000001,50.724,256.618,51.13399999999999,260.595,60.257,110.069,62.236000000000004,238.638,62.51,247.90099999999998,63.027,271.991,67.28699999999999,121.51,65.887,199.838,74.457,215.71900000000002,73.26899999999999,138.165,140.055,109.963,133.226,310.08799999999997,143.711,104.823,146.327,151.439,145.536,271.932,145.433,143.122,150.691,320.13599999999997,153.416,225.233,158.51,101.398,158.65,128.363,158.151,296.246,110.686,264.64,119.10600000000001,216.062,120.574,196.25900000000001,116.19200000000001,207.458,127.215,72.976,122.569,103.807,123.435,118.96700000000001,132.086,310.256,126.631,182.065,127.285,269.742,129.84,115.505,169.00599999999997,109.29,176.755,101.399,70.896,144.661,160.785,227.38299999999998,114.55799999999999,,
172.75,691.0,,99.176,41.442,111.25399999999999,41.178000000000004,238.554,47.211000000000006,121.868,42.896,226.74200000000002,79.03699999999999,116.99799999999999,79.857,148.97899999999998,80.247,87.676,81.579,255.891,89.27,183.53900000000002,86.303,204.197,87.367,143.38,96.80799999999999,179.75599999999997,95.13600000000001,205.99400000000003,94.287,238.227,97.529,245.044,92.89399999999999,124.086,93.86399999999999,108.462,102.99600000000001,,,83.97,97.402,190.678,97.45200000000001,196.05,100.53200000000001,195.071,57.8,223.544,56.34,110.027,50.732,256.651,51.147,260.572,60.299,110.03299999999999,62.034,238.614,62.479,247.915,63.026,271.991,67.35600000000001,121.354,66.05,199.838,74.423,215.609,73.259,138.157,140.039,109.992,133.255,309.978,143.681,104.834,146.28,151.429,145.515,271.88,145.422,143.101,150.685,320.032,153.359,225.213,158.464,101.314,158.688,128.411,158.185,296.312,110.787,264.59,118.949,216.012,120.514,196.245,116.198,207.394,127.242,72.96300000000001,122.501,103.838,123.405,118.99700000000001,132.084,310.23900000000003,126.615,182.028,127.31,269.769,129.815,115.53299999999999,168.998,109.30799999999999,176.75400000000002,101.42399999999999,70.859,144.656,160.761,227.453,114.93,,
173.0,692.0,,99.126,41.466,111.17399999999999,41.129,238.535,47.333999999999996,121.785,42.925,226.56599999999997,79.028,116.949,79.82600000000001,149.006,80.259,87.709,81.58,255.954,89.265,183.511,86.31700000000001,204.225,87.337,143.455,96.979,179.635,95.06,206.11599999999999,94.18700000000001,238.301,97.463,245.07299999999998,92.84,124.134,93.822,108.469,103.001,,,83.941,97.33,190.726,97.406,196.053,100.48100000000001,195.174,57.577,223.488,56.451,110.088,50.698,256.631,51.175,260.561,60.321999999999996,109.988,62.345,238.66,62.452,247.877,63.021,272.04400000000004,67.346,121.22,66.07600000000001,199.84799999999998,74.444,215.609,73.304,138.156,140.101,110.00299999999999,133.23,310.04900000000004,143.57399999999998,104.84200000000001,146.22899999999998,151.434,145.51,271.793,145.41299999999998,143.031,150.595,320.009,153.34,225.15099999999998,158.471,101.281,158.819,128.446,158.25799999999998,296.35400000000004,110.779,264.548,118.89200000000001,215.94299999999998,120.449,196.238,116.145,207.293,127.29799999999999,73.005,122.43299999999999,103.84299999999999,123.39200000000001,119.00299999999999,132.078,310.286,126.62299999999999,182.088,127.287,269.86400000000003,129.80200000000002,115.37700000000001,168.90400000000002,109.354,176.706,101.35799999999999,70.846,144.687,160.688,227.65900000000002,115.111,,
173.25,693.0,,98.868,41.568999999999996,111.272,41.101000000000006,238.50099999999998,47.513000000000005,121.525,43.14,226.392,78.959,116.899,79.729,149.013,80.259,87.65799999999999,81.66,255.95,89.257,183.543,86.28,204.267,87.21600000000001,143.411,96.876,179.388,94.963,206.08599999999998,94.251,238.274,97.49700000000001,245.00599999999997,92.83,124.102,93.90700000000001,108.475,102.96700000000001,,,83.946,97.249,190.67700000000002,97.338,196.082,100.521,195.262,57.486999999999995,223.49400000000003,56.466,110.061,50.731,256.611,51.162,260.586,60.293,110.06700000000001,62.538000000000004,238.673,62.458,247.90400000000002,63.001999999999995,272.022,67.366,121.26700000000001,66.135,199.833,74.453,215.636,73.277,138.19,140.118,109.99,133.22799999999998,310.084,143.626,104.836,146.27100000000002,151.38,145.481,271.712,145.393,143.06,150.524,320.004,153.45600000000002,225.079,158.415,101.194,158.752,128.48,158.21200000000002,296.351,110.74799999999999,264.47700000000003,118.932,216.017,120.49799999999999,196.204,116.105,207.28900000000002,127.236,73.012,122.426,103.85,123.391,119.008,132.004,310.251,126.514,182.041,127.321,269.965,129.887,115.31700000000001,168.946,109.34100000000001,176.739,101.354,70.862,144.679,160.702,227.71900000000002,115.14,,
173.5,694.0,,98.75,41.571000000000005,111.304,41.053999999999995,238.47099999999998,47.651,121.61200000000001,43.114,226.372,78.939,116.822,79.768,149.03,80.3,87.76799999999999,81.62899999999999,255.925,89.229,183.55200000000002,86.235,204.451,87.333,143.436,97.039,179.486,94.835,205.93900000000002,94.28200000000001,238.25099999999998,97.39399999999999,244.97299999999998,92.765,124.12299999999999,93.95100000000001,108.479,102.944,,,83.98200000000001,97.148,190.582,97.243,196.049,100.521,195.31099999999998,57.623000000000005,223.511,56.471000000000004,110.12700000000001,50.773,256.597,51.199,260.578,60.251999999999995,109.916,62.58,238.655,62.401,247.90900000000002,63.0,272.009,67.28,121.351,66.217,199.84799999999998,74.44,215.59599999999998,73.342,138.28,140.093,109.97399999999999,133.148,310.069,143.498,104.79899999999999,146.236,151.345,145.444,271.753,145.39,143.075,150.48,319.986,153.487,225.024,158.32,101.262,158.719,128.51,158.244,296.344,110.709,264.512,118.851,215.74099999999999,120.399,196.18900000000002,116.137,207.44400000000002,127.17,73.087,122.693,103.87700000000001,123.413,118.98299999999999,132.029,310.181,126.441,181.995,127.179,270.131,129.554,115.211,168.985,109.36200000000001,176.757,101.275,70.873,144.68200000000002,160.701,227.769,115.339,,
173.75,695.0,,98.57600000000001,41.577,111.334,41.034,238.583,47.628,121.675,43.049,226.421,78.881,116.916,79.837,149.064,80.337,87.76100000000001,81.712,255.916,89.205,183.565,86.205,204.173,87.12799999999999,143.392,96.891,179.40200000000002,94.824,205.905,94.236,238.25099999999998,97.435,244.822,92.70100000000001,124.163,93.92,108.431,102.931,,,83.848,97.119,190.636,97.22399999999999,196.00799999999998,100.52,195.15200000000002,57.441,223.472,56.538000000000004,110.053,50.776,256.589,51.133,260.60200000000003,60.206,109.95100000000001,62.50899999999999,238.64700000000002,62.417,247.93400000000003,62.979,272.026,67.306,121.27,66.14699999999999,199.85,74.465,215.562,73.421,138.303,140.12,109.91,133.063,310.047,143.535,104.79899999999999,146.268,151.344,145.235,271.76599999999996,145.379,143.084,150.446,320.028,153.567,225.06,158.213,101.32600000000001,158.694,128.502,158.27200000000002,296.332,110.721,264.455,118.83200000000001,215.91400000000002,120.429,196.2,116.12,207.321,127.309,73.14,122.37,103.87,123.44,119.08,131.839,310.209,126.412,182.033,127.15700000000001,270.233,128.754,115.139,169.042,109.334,176.732,101.315,70.89,144.66,160.672,227.77700000000002,115.303,,
174.0,696.0,,98.601,41.528999999999996,111.369,41.043,238.618,47.599,121.774,42.973,226.403,78.819,116.874,79.756,149.06799999999998,80.35600000000001,87.728,81.725,255.982,89.20700000000001,183.532,86.164,204.245,87.186,143.525,97.26299999999999,179.38,94.86,205.787,94.27,238.226,97.322,244.77599999999998,92.679,124.16,93.993,108.36399999999999,102.954,,,83.912,97.19,190.65099999999998,97.242,196.08700000000002,100.566,195.142,57.336999999999996,223.518,56.471000000000004,110.09100000000001,50.797,256.587,51.052,260.628,60.18899999999999,109.92299999999999,62.611000000000004,238.639,62.375,247.97400000000002,62.968999999999994,271.987,67.24,121.352,66.089,199.817,74.387,215.612,73.497,138.334,140.122,109.915,133.06799999999998,310.085,143.782,104.796,146.3,151.306,145.139,271.695,145.409,143.097,150.409,320.10900000000004,153.488,225.05700000000002,158.137,101.309,158.641,128.47,158.289,296.272,110.689,264.339,118.99799999999999,216.077,120.49600000000001,196.16400000000002,115.931,207.29,127.288,73.109,122.406,103.91799999999999,123.456,119.141,131.909,310.175,126.354,181.985,127.145,270.17900000000003,129.042,115.258,168.90900000000002,109.334,176.71900000000002,101.302,70.837,144.696,160.68,227.77700000000002,115.26700000000001,,
174.25,697.0,,98.604,41.559,111.29799999999999,41.074,238.53900000000002,47.743,121.723,42.981,226.388,78.73100000000001,116.995,79.869,149.04,80.26,87.738,81.732,255.99599999999998,89.18700000000001,183.514,86.12200000000001,204.018,87.083,143.505,97.34200000000001,179.36599999999999,94.834,205.80599999999998,94.18299999999999,238.173,97.294,244.78900000000002,92.689,124.179,94.052,108.398,102.995,240.88400000000001,105.944,83.978,97.164,190.662,97.242,196.13099999999997,100.594,195.33700000000002,56.992,223.521,56.461999999999996,110.007,50.751000000000005,256.621,50.982,260.651,60.181000000000004,109.941,62.591,238.642,62.373000000000005,247.984,62.952,271.95599999999996,67.247,121.277,66.221,199.831,74.388,215.578,73.422,138.296,140.128,110.01799999999999,133.094,310.171,143.481,104.759,146.253,151.30700000000002,145.082,271.699,145.368,143.125,150.415,320.105,153.378,225.08599999999998,158.157,101.32,158.5,128.48,158.352,296.334,110.81,264.26599999999996,118.941,216.19099999999997,120.527,196.16299999999998,115.986,207.22299999999998,127.323,73.145,122.31,103.87899999999999,123.461,119.169,131.938,310.17,126.355,181.907,127.126,270.33299999999997,128.454,115.226,168.951,109.402,176.731,101.41,70.778,144.686,160.681,228.05,115.316,,
