TimesH,Frame,NoMissing,0,0,2,2,3,3,5,5,12,12,13,13,15,15,19,19,21,21,22,22,30,30,32,32,34,34,36,36,37,37,39,39,45,45,46,46,47,47,50,50,51,51,53,53,54,54,56,56,57,57,63,63,75,75,79,79,82,82,83,83,111,111,112,112,113,113,114,114,121,121,140,140,142,142,144,144,150,150,151,151,154,154,155,155,156,156,159,159,161,161,162,162,163,163,164,164,172,172,174,174,175,175,176,176,180,180,181,181,182,182,185,185,186,186,187,187,189,189,190,190,191,191,193,193,194,194,200,200,201,201,208,208,210,210,214,214,217,217,222,222,223,223,227,227,231,231,425,425,525,525
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
456.25,1825.0,,145.252,121.904,157.876,118.95200000000001,136.918,121.04299999999999,97.39399999999999,122.29799999999999,124.891,114.947,159.45,111.962,268.36,114.191,250.44,112.046,147.96200000000002,104.32600000000001,134.636,110.04799999999999,75.845,146.036,230.713,142.33,121.499,142.459,135.989,138.355,111.234,139.026,214.584,137.04399999999998,147.863,129.283,230.86900000000003,131.08700000000002,253.14700000000002,129.369,135.50799999999998,128.467,119.15799999999999,130.144,162.659,127.146,244.037,125.579,255.04,124.066,225.547,116.516,126.325,166.108,115.351,151.988,242.082,147.659,249.22099999999998,147.112,106.48299999999999,145.737,64.449,47.813,246.736,45.74100000000001,29.116,45.663999999999994,231.606,41.898,251.80599999999998,23.625999999999998,71.012,65.976,131.35399999999998,66.72399999999999,42.398999999999994,63.36600000000001,246.347,59.12,56.523,58.923,30.039,55.615,325.85,55.70399999999999,124.62799999999999,55.887,86.83200000000001,55.038000000000004,235.555,54.175,45.028999999999996,53.477,311.506,52.138999999999996,225.824,48.302,350.082,85.77600000000001,297.342,84.48299999999999,206.63099999999997,84.814,116.93799999999999,83.77,169.31900000000002,79.593,313.986,78.15100000000001,265.018,77.611,215.132,76.852,149.991,76.785,133.27700000000002,76.64,51.963,74.633,43.949,73.332,29.006999999999998,73.791,161.921,72.568,69.766,73.388,117.102,70.61,225.58,106.79899999999999,206.08599999999998,101.25200000000001,293.164,100.92299999999999,52.851000000000006,102.243,78.418,97.985,250.699,94.786,192.889,98.999,202.737,94.854,55.06100000000001,88.836,266.36,58.36600000000001,200.865,122.249
456.5,1826.0,,145.241,121.906,157.892,118.927,136.914,121.04299999999999,97.251,122.24799999999999,124.95,114.941,159.452,111.96799999999999,268.305,114.16799999999999,250.49200000000002,111.975,147.959,104.31700000000001,134.659,110.059,75.86,146.037,230.726,142.296,121.516,142.442,136.006,138.35299999999998,111.241,139.037,214.61900000000003,137.048,147.79399999999998,129.317,230.90400000000002,131.08100000000002,253.12900000000002,129.415,135.498,128.44799999999998,119.165,130.15200000000002,162.695,127.141,244.05900000000003,125.58200000000001,255.053,124.06700000000001,225.56599999999997,116.546,126.361,166.06799999999998,115.391,151.945,242.111,147.644,249.28599999999997,146.97799999999998,106.522,145.68,64.482,47.775,246.80599999999998,45.728,29.121,45.608000000000004,231.63,41.92100000000001,251.75,23.541999999999998,71.03699999999999,65.962,131.403,66.687,42.511,63.361000000000004,246.41299999999998,59.141999999999996,56.516000000000005,58.928999999999995,29.998,55.715,325.881,55.717,124.53399999999999,55.795,86.865,55.026,235.47799999999998,54.145,45.058,53.483000000000004,311.525,52.228,225.824,48.332,350.14300000000003,85.708,297.373,84.48899999999999,206.578,84.992,117.064,83.8,169.31099999999998,79.52199999999999,314.014,78.146,265.064,77.485,215.13400000000001,76.891,149.993,76.786,133.28,76.628,52.026,74.594,43.998000000000005,73.336,28.991999999999997,73.773,161.945,72.556,69.782,73.387,117.10700000000001,70.513,225.61700000000002,106.773,206.112,101.256,293.199,100.9,53.011,102.197,78.518,98.038,250.627,94.79899999999999,192.937,99.01,202.729,94.837,55.059,88.811,266.11400000000003,58.553999999999995,200.878,122.238
456.75,1827.0,,145.227,121.9,157.911,118.926,136.911,121.044,97.213,122.25399999999999,124.87,114.96799999999999,159.442,111.971,268.324,114.195,250.604,111.96700000000001,147.955,104.35,134.643,110.055,75.798,145.996,230.74099999999999,142.282,121.51899999999999,142.459,135.981,138.351,111.25399999999999,139.041,214.638,137.064,147.835,129.32299999999998,230.912,131.083,253.112,129.39600000000002,135.499,128.442,119.19,130.178,162.741,127.146,243.99400000000003,125.522,255.06099999999998,124.06200000000001,225.667,116.495,126.375,166.013,115.385,151.863,242.143,147.626,249.24599999999998,147.102,106.53,145.7,64.65899999999999,47.815,246.812,45.729,29.013,45.69,231.628,41.901,251.85299999999998,23.484,70.97,65.938,131.467,66.63600000000001,42.552,63.351000000000006,246.416,59.24100000000001,56.534,58.923,30.031999999999996,55.791000000000004,325.901,55.73,124.515,55.842,86.897,55.045,235.467,54.131,45.099,53.489,311.522,52.28,225.83,48.338,350.19800000000004,85.647,297.406,84.488,206.53099999999998,85.09,117.07,83.79799999999999,169.32,79.404,314.004,78.141,265.161,78.20100000000001,215.18200000000002,76.877,150.00799999999998,76.78,133.343,76.585,52.023,74.618,43.995,73.332,29.035,73.751,161.939,72.579,69.825,73.38,117.15799999999999,70.527,225.57299999999998,106.809,206.13099999999997,101.25200000000001,293.205,100.906,53.077,102.21700000000001,78.568,98.053,250.75099999999998,94.81,192.942,99.01100000000001,202.702,94.846,55.066,88.807,265.965,58.6,200.87,122.259
457.0,1828.0,,145.244,121.881,157.915,118.939,136.912,121.04,97.227,122.243,124.944,114.98200000000001,159.429,111.976,268.363,114.208,250.588,112.00399999999999,147.958,104.37899999999999,134.661,110.054,75.828,145.994,230.725,142.267,121.54899999999999,142.464,135.876,138.345,111.265,139.028,214.65200000000002,137.083,147.781,129.364,230.923,131.067,253.108,129.325,135.512,128.422,119.214,130.174,162.77100000000002,127.15299999999999,244.07,125.587,255.076,124.071,225.59799999999998,116.515,126.38,165.91,115.42399999999999,151.838,242.145,147.628,249.24200000000002,147.105,106.66799999999999,145.791,64.525,47.846000000000004,246.88299999999998,45.688,28.983,45.727,231.628,41.912,251.981,23.545,71.097,65.91,131.47899999999998,66.667,42.551,63.358999999999995,246.30200000000002,59.355,56.531000000000006,58.928000000000004,30.258000000000003,55.72,325.935,55.713,124.515,55.766000000000005,86.911,55.018,235.58900000000003,54.06,45.096000000000004,53.475,311.504,52.26,225.88099999999997,48.363,350.195,85.712,297.42,84.491,206.613,85.27,117.06700000000001,83.787,169.358,79.39,314.015,78.127,,,215.14,76.952,150.012,76.775,133.34799999999998,76.581,52.132,74.527,44.023999999999994,73.342,29.08,73.714,161.94,72.597,69.833,73.375,117.189,70.508,225.447,106.881,206.11900000000003,101.273,293.231,100.905,53.118,102.211,78.557,98.087,250.745,94.816,192.955,99.042,202.738,94.83,55.076,88.79,266.072,58.597,200.863,122.264
457.25,1829.0,,145.244,121.89200000000001,157.94799999999998,118.932,136.921,121.03299999999999,97.257,122.29700000000001,124.936,114.958,159.438,111.97200000000001,268.332,114.199,250.592,112.085,147.99200000000002,104.387,134.654,110.044,75.809,145.958,230.74599999999998,142.262,121.59200000000001,142.453,135.959,138.369,111.273,139.047,214.675,137.118,147.784,129.374,230.916,131.066,253.12900000000002,129.304,135.485,128.412,119.23700000000001,130.185,162.765,127.146,244.045,125.546,255.077,124.07700000000001,225.752,116.43799999999999,126.345,165.87400000000002,115.395,151.843,242.15599999999998,147.60299999999998,249.32,147.053,106.49799999999999,145.756,64.598,47.808,246.861,45.726000000000006,29.074,45.754,231.667,41.918,252.175,23.511999999999997,71.132,65.98,131.509,66.655,42.57899999999999,63.375,246.325,59.1,56.555,58.925,30.166,55.751000000000005,325.944,55.729,124.50200000000001,55.758,86.94200000000001,55.02,235.488,54.044,45.129,53.506,311.518,52.236000000000004,225.905,48.327,350.16,85.77,297.45,84.488,206.655,85.165,117.084,83.779,169.391,79.492,313.978,78.108,267.547,76.291,215.125,76.965,150.032,76.77,133.411,76.538,52.833999999999996,74.249,44.003,73.325,29.065,73.709,161.928,72.561,69.898,73.337,117.208,70.499,225.468,106.9,206.14,101.274,293.253,100.91799999999999,53.122,102.23700000000001,78.668,98.124,250.782,94.79799999999999,192.97799999999998,99.088,202.775,94.839,55.115,88.792,266.436,58.677,200.882,122.272
457.5,1830.0,,145.257,121.899,157.987,118.915,136.91899999999998,121.035,97.29899999999999,122.303,124.948,114.954,159.439,111.969,268.245,114.14200000000001,250.59,112.166,148.003,104.404,134.665,110.06299999999999,75.789,145.929,230.71900000000002,142.265,121.598,142.451,136.02100000000002,138.382,111.281,139.045,214.71,137.14600000000002,147.812,129.38,230.93099999999998,131.053,253.12,129.292,135.52,128.416,119.26,130.185,162.811,127.116,244.058,125.7,255.081,124.09100000000001,225.765,116.431,126.369,165.797,115.484,151.822,242.145,147.596,249.382,147.065,106.434,145.69899999999998,64.59899999999999,47.788000000000004,246.873,45.652,29.169,45.795,231.649,41.898,252.06400000000002,23.541999999999998,71.062,66.01899999999999,131.484,66.68,42.61600000000001,63.39,246.467,59.023999999999994,56.567,58.915,30.116999999999997,55.691,325.96299999999997,55.736000000000004,124.48899999999999,55.678000000000004,86.911,55.022,235.513,54.032,45.111000000000004,53.519,311.478,52.213,225.94299999999998,48.323,350.23400000000004,85.709,297.466,84.48899999999999,206.713,85.165,117.352,83.81200000000001,169.422,79.433,314.009,78.127,267.608,76.332,215.15599999999998,76.973,150.046,76.768,133.412,76.499,52.203,74.533,44.001000000000005,73.325,29.013,73.652,161.94899999999998,72.543,69.916,73.36399999999999,117.18799999999999,70.49,225.551,106.859,206.135,101.292,293.235,100.912,53.172,102.212,78.798,98.12899999999999,250.762,94.809,193.01,99.134,202.829,94.84100000000001,55.126000000000005,88.792,266.01,58.648,200.893,122.28399999999999
457.75,1831.0,,145.282,121.885,157.972,118.92399999999999,136.922,121.024,97.305,122.315,124.964,114.971,159.458,111.965,268.212,114.131,250.644,112.155,147.994,104.359,134.668,110.053,75.832,145.91899999999998,230.65,142.252,121.602,142.452,136.084,138.34799999999998,111.301,139.039,214.715,137.14,147.89700000000002,129.366,230.967,131.06,253.118,129.299,135.539,128.425,119.28200000000001,130.186,162.841,127.103,244.083,125.69,255.09099999999998,124.088,225.817,116.37299999999999,126.33,165.77900000000002,115.491,151.834,242.149,147.60399999999998,249.438,147.063,106.397,145.46200000000002,64.61,47.795,246.862,45.647,29.107,45.853,231.68099999999998,41.857,252.081,23.585,71.015,66.043,131.516,66.66,42.606,63.381,246.363,58.989,56.599,58.907,30.078000000000003,55.718,326.03700000000003,55.757,124.50200000000001,55.527,86.89,55.006,235.50599999999997,53.97,45.115,53.51,311.487,52.257,225.96,48.315,350.26199999999994,85.72200000000001,297.48400000000004,84.486,206.766,85.01899999999999,117.33,83.772,169.40400000000002,79.332,314.03,78.112,266.0,77.0,215.199,76.994,150.053,76.756,133.37,76.50399999999999,52.201,74.563,43.967,73.311,29.009,73.69800000000001,161.969,72.564,69.94800000000001,73.348,117.24,70.497,225.477,106.913,206.15900000000002,101.287,293.22900000000004,100.925,53.132,102.228,78.596,98.066,250.679,94.75,193.049,99.126,202.854,94.84899999999999,55.13,88.785,266.106,58.73,200.907,122.281
458.0,1832.0,,145.292,121.89200000000001,157.99,118.92,136.922,121.024,97.28200000000001,122.29,124.932,115.044,159.471,111.961,268.274,114.145,250.69,112.06700000000001,148.025,104.34700000000001,134.697,110.064,75.824,145.915,230.59599999999998,142.246,121.64,142.45,136.16899999999998,138.364,111.32700000000001,139.046,214.762,137.167,147.845,129.38,230.97400000000002,131.05700000000002,253.113,129.35,135.528,128.406,119.295,130.222,162.877,127.09700000000001,244.046,125.71799999999999,255.107,124.084,225.81099999999998,116.40899999999999,126.36200000000001,165.81400000000002,115.495,151.83,242.168,147.583,249.35299999999998,147.17700000000002,106.31200000000001,145.597,64.626,47.758,246.885,45.67,29.019000000000002,45.887,231.68400000000003,41.845,252.11,23.433000000000003,71.01,66.063,131.542,66.654,42.585,63.387,246.38099999999997,58.928000000000004,56.632,58.906000000000006,30.092,55.684,326.062,55.755,124.492,55.513999999999996,86.93,55.02,235.49900000000002,54.004,45.13,53.513000000000005,311.525,52.24100000000001,225.965,48.298,350.39,85.663,297.517,84.5,206.75599999999997,85.094,117.22,83.712,169.41099999999997,79.34899999999999,314.043,78.098,265.94,77.525,215.18,77.02,150.063,76.756,133.446,76.493,52.652,74.321,43.99100000000001,73.327,28.889,73.676,161.983,72.578,69.967,73.38600000000001,117.304,70.475,225.48,106.99799999999999,206.15900000000002,101.287,293.26,100.911,53.155,102.17399999999999,78.628,98.09700000000001,250.657,94.751,193.122,99.149,202.863,94.85,55.148,88.78,266.128,58.79,200.915,122.289
458.25,1833.0,,145.313,121.87200000000001,158.026,118.92200000000001,136.92600000000002,121.025,97.262,122.25399999999999,124.97,115.07700000000001,159.496,111.95200000000001,268.233,114.073,250.567,112.07799999999999,148.04399999999998,104.337,134.703,110.079,75.735,145.862,230.632,142.222,121.662,142.463,136.227,138.364,111.352,139.059,214.774,137.185,147.92,129.364,230.99,131.042,253.174,129.317,135.542,128.403,119.319,130.222,162.914,127.068,244.093,125.772,255.111,124.07700000000001,225.84,116.359,126.35799999999999,165.877,115.48700000000001,151.865,242.167,147.593,249.44099999999997,147.172,106.20100000000001,145.606,64.678,47.732,246.93400000000003,45.608999999999995,29.129,45.886,231.63400000000001,41.858000000000004,252.269,23.386,71.18,66.044,131.582,66.64,42.593,63.36600000000001,246.399,59.016000000000005,56.658,58.908,30.125,55.726000000000006,326.07099999999997,55.753,124.484,55.511,86.919,55.016000000000005,235.449,53.986999999999995,45.135,53.511,311.607,52.211999999999996,225.979,48.339,350.38199999999995,85.714,297.502,84.49700000000001,206.69099999999997,85.042,117.291,83.685,169.435,79.473,314.072,78.09899999999999,266.075,77.263,215.166,77.10600000000001,150.085,76.749,133.451,76.497,52.483000000000004,74.374,43.993,73.333,28.893,73.601,161.993,72.574,70.0,73.387,117.29,70.465,225.583,106.954,206.175,101.31700000000001,293.283,100.904,53.202,102.182,78.715,98.09700000000001,250.48,94.669,193.13400000000001,99.14,202.86900000000003,94.85,55.175,88.773,266.002,58.75899999999999,200.915,122.29
458.5,1834.0,,145.293,121.853,158.012,118.926,136.937,121.02600000000001,97.34700000000001,122.285,124.956,114.985,159.49200000000002,111.945,268.28,114.084,250.502,112.12700000000001,148.035,104.321,134.711,110.089,75.82,145.782,230.477,142.21200000000002,121.696,142.465,136.269,138.30700000000002,111.37200000000001,139.05100000000002,214.812,137.19299999999998,147.861,129.372,231.015,131.039,253.2,129.30200000000002,135.537,128.411,119.31299999999999,130.221,162.985,127.038,244.11,125.786,255.13,124.086,225.88299999999998,116.305,126.334,165.898,115.537,151.9,242.172,147.606,249.50400000000002,146.996,106.241,145.57,64.648,47.716,247.023,45.596000000000004,29.074,45.908,231.638,41.825,252.395,23.419,71.123,66.042,131.579,66.627,42.6,63.347,246.37400000000002,58.99100000000001,56.693000000000005,58.894,30.053,55.681000000000004,326.10400000000004,55.739,124.491,55.54,86.95100000000001,54.998999999999995,235.46099999999998,53.928999999999995,45.123000000000005,53.45399999999999,311.64099999999996,52.278,226.032,48.32,350.43699999999995,85.759,297.52,84.494,206.68,85.024,117.376,83.715,169.40599999999998,79.48899999999999,314.08099999999996,78.074,265.961,77.503,215.15200000000002,77.067,150.10399999999998,76.749,133.45600000000002,76.455,52.468999999999994,74.311,43.998999999999995,73.317,28.834,73.656,161.955,72.556,70.008,73.37100000000001,117.295,70.48,225.671,106.83,206.188,101.262,293.312,100.89399999999999,53.247,102.181,78.76100000000001,98.084,250.398,94.7,193.144,99.132,202.86900000000003,94.87299999999999,55.188,88.774,265.789,58.685,200.922,122.314
458.75,1835.0,,145.28,121.85,158.023,118.916,136.924,121.02799999999999,97.30799999999999,122.213,124.919,114.939,159.491,111.946,268.253,114.098,250.44299999999998,112.02799999999999,148.082,104.32799999999999,134.746,110.09700000000001,75.956,145.921,230.493,142.192,121.729,142.472,136.20600000000002,138.319,111.384,139.059,214.83599999999998,137.184,146.923,129.876,231.015,131.032,253.202,129.284,135.566,128.406,119.346,130.226,162.984,127.03399999999999,244.13099999999997,125.76299999999999,255.135,124.088,225.86900000000003,116.389,126.34700000000001,165.917,115.61200000000001,151.862,242.167,147.591,249.614,146.819,106.32700000000001,145.8,64.623,47.678000000000004,247.062,45.629,29.061999999999998,45.857,231.675,41.795,252.305,23.413,71.274,65.998,131.595,66.60600000000001,42.605,63.378,246.475,58.911,56.699,58.896,30.051,55.793,326.089,55.718,124.47,55.626999999999995,86.934,54.994,235.435,53.95,45.133,53.451,311.676,52.273999999999994,226.05700000000002,48.302,350.49300000000005,85.785,297.532,84.494,206.752,84.98299999999999,117.45700000000001,83.71799999999999,169.426,79.475,314.11400000000003,78.078,266.058,77.402,215.11599999999999,77.025,150.11,76.766,133.454,76.384,52.718999999999994,74.182,44.027,73.325,28.883000000000003,73.696,161.925,72.615,70.053,73.369,117.31299999999999,70.453,225.75799999999998,106.77799999999999,206.222,101.26299999999999,293.316,100.885,53.313,102.14399999999999,78.818,98.095,250.282,94.666,193.207,99.154,202.88299999999998,94.896,55.224,88.755,265.769,58.628,200.94400000000002,122.30799999999999
459.0,1836.0,,145.298,121.84700000000001,158.02100000000002,118.906,136.924,121.01700000000001,97.26700000000001,122.24,124.93,114.95700000000001,159.52200000000002,111.935,268.2,114.118,250.438,111.97399999999999,148.08100000000002,104.33,134.745,110.10600000000001,75.883,145.908,230.52,142.183,121.745,142.452,136.334,138.317,111.414,139.07,214.858,137.186,147.208,129.743,231.032,131.02700000000002,253.19299999999998,129.268,135.60399999999998,128.379,119.376,130.244,163.02,127.029,244.155,125.775,255.145,124.09,225.858,116.427,126.35600000000001,165.90200000000002,115.67399999999999,151.874,242.171,147.585,249.628,146.745,106.306,145.77200000000002,64.67399999999999,47.67100000000001,247.088,45.599,29.516,45.876999999999995,231.705,41.82,252.33900000000003,23.538,71.238,65.972,131.606,66.566,42.581,63.38,246.493,58.871,56.693000000000005,58.898,30.094,55.718,326.08,55.729,124.53,55.54,86.887,54.94,235.423,53.92,45.17100000000001,53.477,311.671,52.302,226.079,48.318999999999996,350.603,85.816,297.55400000000003,84.493,206.708,84.96,117.535,83.725,169.451,79.476,314.161,78.071,266.095,77.32,215.102,76.96300000000001,150.107,76.76,133.46,76.342,52.631,74.149,44.053000000000004,73.32,28.93,73.712,161.888,72.624,70.059,73.35,117.359,70.46,225.86,106.78399999999999,206.295,101.27600000000001,293.343,100.884,53.36,102.152,78.923,98.073,250.28099999999998,94.65700000000001,193.217,99.15100000000001,202.86700000000002,94.911,55.244,88.766,265.903,58.652,200.955,122.321
459.25,1837.0,,145.334,121.84700000000001,158.00799999999998,118.905,136.931,121.016,97.29700000000001,122.258,124.977,114.97399999999999,159.537,111.92200000000001,268.27,114.125,250.438,111.946,148.08,104.34299999999999,134.748,110.10600000000001,75.943,145.80200000000002,230.46900000000002,142.185,121.74,142.435,136.314,138.29399999999998,111.43299999999999,139.075,214.854,137.161,147.256,129.733,231.03599999999997,131.024,253.22400000000002,129.278,135.625,128.363,119.398,130.274,163.03,127.02,244.082,125.76700000000001,255.162,124.089,225.697,116.598,126.37100000000001,165.862,115.65700000000001,151.869,242.172,147.563,249.63400000000001,146.781,106.295,145.776,64.788,47.657,247.08599999999998,45.595,29.524,45.912,231.796,41.803000000000004,252.264,23.515,71.186,66.002,131.60399999999998,66.563,42.56,63.37,246.357,58.828,56.698,58.909,30.065,55.777,326.133,55.708999999999996,124.51700000000001,55.614,86.913,54.943999999999996,235.34,53.887,45.18,53.456,311.653,52.261,226.033,48.38399999999999,350.588,85.79299999999999,297.561,84.477,206.658,84.934,117.57799999999999,83.708,169.50900000000001,79.541,314.154,78.077,266.125,77.3,215.088,76.99600000000001,150.114,76.749,133.445,76.368,52.508,74.257,44.041000000000004,73.307,28.916999999999998,73.593,161.901,72.643,70.06,73.347,117.368,70.447,225.877,106.75200000000001,206.303,101.242,293.385,100.89299999999999,53.373000000000005,102.165,78.957,98.079,250.282,94.648,193.243,99.162,202.852,94.917,55.248000000000005,88.76899999999999,265.782,58.622,200.953,122.335
459.5,1838.0,,145.364,121.846,158.02,118.911,136.91899999999998,121.02600000000001,97.292,122.256,125.015,114.964,159.533,111.921,268.296,114.17399999999999,250.445,111.86399999999999,148.10399999999998,104.346,134.74,110.088,76.117,145.91899999999998,230.54,142.08700000000002,121.74700000000001,142.44,136.292,138.237,111.447,139.077,214.868,137.136,147.336,129.702,231.053,131.017,253.232,129.27,135.654,128.366,119.428,130.27700000000002,163.062,126.999,244.101,125.734,255.162,124.095,225.701,116.61,126.419,165.83900000000003,115.65,151.80200000000002,242.165,147.567,249.452,147.035,106.324,145.726,64.836,47.663000000000004,246.993,45.62,29.410999999999998,45.878,231.794,41.777,252.002,23.35,71.15,66.039,131.628,66.545,42.568999999999996,63.355,246.347,58.843999999999994,56.729,58.894,30.1,55.763999999999996,326.152,55.733999999999995,124.516,55.592,86.941,54.931999999999995,235.317,53.881,45.168,53.45399999999999,311.664,52.207,226.024,48.321999999999996,350.644,85.75200000000001,297.579,84.46799999999999,206.69400000000002,84.84,117.727,83.729,169.542,79.492,314.249,78.059,265.85400000000004,77.334,215.165,76.98,150.128,76.74600000000001,133.425,76.33,52.321999999999996,74.288,44.028999999999996,73.301,28.954,73.50399999999999,161.914,72.497,70.047,73.362,117.38,70.477,225.90599999999998,106.759,206.282,101.208,293.404,100.87,53.378,102.181,79.003,98.071,250.24599999999998,94.649,193.299,99.16,202.862,94.912,55.283,88.74600000000001,265.97900000000004,58.468999999999994,200.97799999999998,122.321
459.75,1839.0,,145.382,121.84100000000001,158.055,118.87700000000001,136.924,121.025,97.204,122.309,124.99799999999999,114.95700000000001,159.541,111.912,268.366,114.13,250.40599999999998,111.848,148.121,104.345,134.734,110.074,76.28,145.925,230.554,142.09,121.751,142.44,136.45600000000002,138.256,111.45700000000001,139.086,214.903,137.18,147.194,129.75,231.062,130.997,253.262,129.226,135.62,128.347,119.45700000000001,130.27100000000002,163.07399999999998,126.98200000000001,244.06900000000002,125.758,255.178,124.089,225.726,116.6,126.411,165.882,115.645,151.868,242.16400000000002,147.537,249.476,147.035,106.395,145.92600000000002,64.786,47.711000000000006,246.968,45.57899999999999,29.368000000000002,45.888000000000005,231.87,41.72,252.37,23.414,71.301,65.986,131.666,66.538,42.606,63.365,246.511,59.05,56.744,58.891999999999996,30.08,55.778,326.14,55.739,124.559,55.596000000000004,86.96600000000001,54.952,235.291,53.903999999999996,45.178000000000004,53.438,311.718,52.269,226.021,48.317,350.725,85.76700000000001,297.619,84.46700000000001,206.731,84.788,117.679,83.74700000000001,169.62400000000002,79.501,314.306,78.068,265.796,77.222,215.21900000000002,76.962,150.151,76.749,133.468,76.37,52.349,74.244,44.052,73.281,28.908,73.508,161.884,72.57600000000001,70.058,73.389,117.391,70.404,225.90599999999998,106.84,206.28,101.20299999999999,293.381,100.844,53.494,102.214,79.043,98.07,250.25099999999998,94.63799999999999,193.28799999999998,99.165,202.852,94.93299999999999,55.292,88.757,265.856,58.423,201.00900000000001,122.324
460.0,1840.0,,145.39700000000002,121.84100000000001,158.031,118.88799999999999,136.923,121.02799999999999,97.198,122.25,124.985,114.935,159.545,111.90799999999999,268.397,114.13799999999999,250.363,111.831,148.144,104.348,134.743,110.08,76.347,146.06,230.49599999999998,142.065,121.771,142.44799999999998,136.565,138.336,111.469,139.107,214.922,137.168,147.007,129.835,231.06900000000002,130.999,253.27599999999998,129.218,135.65200000000002,128.345,119.461,130.312,163.075,126.95100000000001,244.11599999999999,125.65299999999999,255.18599999999998,124.07700000000001,225.71099999999998,116.594,126.462,165.83700000000002,115.66,151.85399999999998,242.18400000000003,147.528,249.78599999999997,146.634,106.406,145.715,64.882,47.683,246.99599999999998,45.647,29.27,45.901,231.899,41.692,252.73,23.24,71.46300000000001,65.939,131.67600000000002,66.528,42.667,63.317,246.549,59.019,56.763999999999996,58.881,30.105999999999998,55.836999999999996,326.185,55.718999999999994,124.59299999999999,55.558,86.977,54.958,235.43200000000002,53.93899999999999,45.196000000000005,53.441,311.697,52.273,226.01,48.325,350.834,85.75399999999999,297.634,84.46600000000001,206.73,84.8,117.535,83.696,169.597,79.461,314.345,78.069,265.918,77.304,215.218,76.949,150.162,76.74600000000001,133.444,76.375,52.31,74.229,44.051,73.286,29.014,73.45,161.868,72.557,70.08800000000001,73.375,117.435,70.444,225.93900000000002,106.785,206.255,101.198,293.42900000000003,100.853,53.516999999999996,102.19,79.045,98.044,250.179,94.609,193.29,99.105,202.86599999999999,94.913,55.327,88.743,265.472,58.31399999999999,201.00400000000002,122.315
460.25,1841.0,,145.393,121.835,158.001,118.88799999999999,136.924,121.027,97.191,122.244,125.01700000000001,114.94,159.571,111.895,268.383,114.145,250.403,111.791,148.156,104.324,134.741,110.07600000000001,76.188,145.995,230.605,142.034,121.758,142.44,136.404,138.27200000000002,111.5,139.119,214.925,137.156,148.004,129.32399999999998,231.08900000000003,131.002,253.291,129.24,135.667,128.36,119.47399999999999,130.283,163.06,126.943,244.162,125.626,255.203,124.075,225.82299999999998,116.499,126.508,165.771,115.685,151.83100000000002,242.195,147.52200000000002,249.812,146.601,106.404,145.642,64.91,47.666000000000004,246.997,45.633,29.409000000000002,45.922,231.9,41.687,252.347,23.425,71.545,65.817,131.733,66.476,42.696000000000005,63.303000000000004,246.483,58.968999999999994,56.778,58.871,30.125,55.85,326.19,55.74100000000001,124.756,55.456,86.969,54.94,235.435,53.931999999999995,45.181000000000004,53.417,311.71299999999997,52.273999999999994,226.053,48.346000000000004,350.92400000000004,85.709,297.659,84.479,206.74,84.751,117.95700000000001,83.57799999999999,169.637,79.44,314.35900000000004,78.07,265.905,77.315,215.24099999999999,76.89,150.181,76.735,133.433,76.328,52.335,74.27600000000001,44.056000000000004,73.3,29.022,73.38600000000001,161.879,72.551,70.112,73.377,117.477,70.433,226.003,106.74600000000001,206.237,101.17,293.448,100.815,53.50899999999999,102.162,79.039,98.02799999999999,250.294,94.59899999999999,193.30700000000002,99.06,202.856,94.917,55.343999999999994,88.75399999999999,265.524,58.278,201.03400000000002,122.323
