TimesH,Frame,NoMissing,3,3,8,8,15,15,19,19,33,33,40,40,44,44,48,48,60,60,65,65,81,81,104,104,111,111,119,119,121,121,123,123,126,126,127,127,132,132,133,133,136,136,143,143,147,147,151,151,156,156,157,157,160,160,163,163,165,165,170,170,173,173,174,174,180,180,184,184,185,185,187,187,189,189,190,190,193,193,194,194,198,198,206,206,214,214,215,215,217,217,220,220,221,221,222,222,227,227,229,229,233,233,234,234,235,235,262,262,267,267,270,270,271,271,272,272,284,284,286,286,288,288,292,292,293,293,906,906,1031,1031,1107,1107,1241,1241,1384,1384
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
132.0,528.0,,220.672,52.213,79.884,50.418,59.718999999999994,44.93600000000001,50.607,59.448,112.036,67.22800000000001,123.52600000000001,63.0,,,126.2,74.411,336.32800000000003,64.031,249.65599999999998,22.535,237.17,30.862,229.891,44.031000000000006,209.25799999999998,44.79,157.111,112.383,214.192,115.32799999999999,163.625,107.65100000000001,255.292,107.28399999999999,204.47799999999998,106.31,73.604,118.42299999999999,130.197,120.083,225.90200000000002,116.59899999999999,191.555,118.945,252.455,126.33,223.88099999999997,125.34100000000001,214.582,120.682,151.884,119.039,195.104,138.047,210.84799999999998,135.814,204.28799999999998,137.059,141.745,130.7,203.149,129.165,314.154,78.999,209.891,79.67399999999999,163.333,80.611,144.343,78.188,154.958,75.095,65.418,75.256,294.897,86.684,48.669,87.758,137.826,86.027,192.91400000000002,84.26100000000001,147.00799999999998,94.07,349.619,88.45,193.899,96.03,56.496,90.001,127.28,106.586,238.421,103.49799999999999,291.134,103.08200000000001,212.063,102.475,70.903,99.213,159.468,98.598,309.51,95.12799999999999,204.563,97.148,247.025,146.789,211.35299999999998,148.54399999999998,114.182,142.744,,,103.714,139.924,219.482,152.789,90.213,150.056,238.726,148.86,101.346,172.11,119.245,166.672,134.531,147.655,152.185,133.07,217.261,106.473,77.601,146.63,244.514,40.52
132.25,529.0,,220.69,52.178000000000004,79.844,50.412,59.765,44.86600000000001,50.611999999999995,59.485,112.00200000000001,67.256,123.542,63.038000000000004,,,126.314,74.44800000000001,336.24300000000005,64.082,249.532,22.538,237.199,30.974,229.854,44.001000000000005,209.226,44.748999999999995,157.107,112.383,214.25599999999997,115.305,163.582,107.664,255.56400000000002,107.338,204.389,106.3,73.301,118.488,130.204,120.054,225.94099999999997,116.663,191.521,118.96,252.454,126.337,223.868,125.335,214.667,120.676,151.84799999999998,119.008,195.077,138.072,210.868,135.754,204.49099999999999,137.053,142.096,130.489,203.168,129.17700000000002,314.189,79.02199999999999,209.903,79.668,163.336,80.57600000000001,144.321,78.223,154.971,75.047,65.41199999999999,75.23,294.795,86.654,48.828,87.897,137.738,86.038,192.792,84.285,146.987,94.069,349.499,88.48100000000001,193.896,95.633,56.476000000000006,90.06,127.37200000000001,106.64,238.079,103.459,291.124,103.096,212.118,102.542,70.929,99.209,159.43,98.67399999999999,309.561,95.18,204.583,97.15299999999999,246.977,146.811,211.294,148.576,114.194,142.842,,,103.728,139.933,219.44099999999997,152.77200000000002,90.21700000000001,150.069,238.71599999999998,148.856,101.325,172.12,119.23200000000001,166.66,134.51,147.665,152.19,132.971,217.296,106.48899999999999,77.375,146.032,244.56799999999998,40.5
132.5,530.0,,220.708,52.156000000000006,79.821,50.354,59.765,44.885,50.608999999999995,59.493,111.986,67.274,123.641,62.998999999999995,,,126.15299999999999,74.381,336.259,64.053,249.578,22.566,237.208,31.063000000000002,229.821,43.988,209.046,44.833999999999996,157.101,112.382,214.269,115.33,163.584,107.649,255.676,107.413,204.447,106.346,73.214,118.571,130.129,120.03299999999999,225.935,116.62100000000001,191.47099999999998,118.95100000000001,252.44799999999998,126.324,223.737,125.255,214.718,120.556,152.004,119.006,195.075,138.069,210.78099999999998,135.764,204.54,137.045,141.915,130.741,203.157,129.175,314.276,79.10600000000001,209.891,79.702,163.32299999999998,80.609,144.321,78.225,154.97,75.023,65.327,75.2,294.811,86.662,48.77,87.84299999999999,137.725,86.07799999999999,192.797,84.274,146.97299999999998,94.066,349.61400000000003,88.413,193.87400000000002,95.90299999999999,56.226000000000006,90.055,127.271,106.609,238.392,103.556,291.099,103.109,212.067,102.559,70.933,99.226,159.459,98.626,309.70099999999996,95.20100000000001,204.584,97.164,246.983,146.761,211.305,148.612,114.162,142.925,,,103.73,139.933,219.458,152.776,90.25,150.105,238.71900000000002,148.85,101.338,172.09799999999998,119.255,166.692,134.499,147.679,152.254,132.983,217.22099999999998,106.522,,,243.91400000000002,40.609
132.75,531.0,,220.703,52.147,79.854,50.396,59.809,44.933,50.567,59.492,111.985,67.262,123.514,62.979,,,126.178,74.431,336.215,63.988,249.592,22.717,237.15200000000002,31.046999999999997,229.827,43.975,,,157.097,112.39299999999999,214.157,115.289,163.585,107.708,255.895,107.345,204.46200000000002,106.346,73.164,118.62299999999999,130.157,120.04299999999999,225.899,116.616,191.47099999999998,118.97,252.47,126.34200000000001,223.61,125.208,214.71200000000002,120.538,151.914,119.041,195.00599999999997,138.092,210.787,135.775,204.50099999999998,137.053,141.959,130.93,203.229,129.17700000000002,314.251,79.067,209.872,79.719,163.281,80.631,144.327,78.211,154.942,75.01,65.289,75.188,294.834,86.655,48.748999999999995,87.84700000000001,137.733,86.07799999999999,192.851,84.23299999999999,146.961,94.08200000000001,349.63599999999997,88.369,194.03799999999998,93.89200000000001,56.21,90.03,127.33200000000001,106.56,238.368,103.574,291.105,103.12,212.12900000000002,102.605,70.91199999999999,99.21,159.497,98.59299999999999,309.638,95.219,204.611,97.141,246.976,146.773,211.334,148.605,114.15100000000001,142.955,,,103.705,139.94799999999998,219.453,152.797,90.223,150.091,238.699,148.865,101.34100000000001,172.084,119.23700000000001,166.783,134.53799999999998,147.465,152.33100000000002,133.063,217.157,106.52600000000001,77.444,146.02100000000002,,
133.0,532.0,,220.735,52.12,79.931,50.413000000000004,59.861999999999995,44.924,50.56399999999999,59.508,111.95,67.249,123.367,62.93600000000001,,,126.249,74.416,336.314,64.222,249.618,22.515,237.166,30.947,229.891,43.967,,,157.06799999999998,112.416,214.079,115.292,163.582,107.685,255.43,107.39399999999999,204.405,106.29700000000001,73.24,118.444,130.159,120.054,225.88400000000001,116.584,191.517,119.005,252.435,126.333,223.644,125.229,,,151.776,118.985,195.047,138.094,210.83900000000003,135.709,204.355,137.164,142.045,130.811,203.225,129.213,314.157,79.086,209.91299999999998,79.736,163.289,80.593,144.319,78.222,154.987,75.029,65.286,75.184,294.69599999999997,86.619,48.763000000000005,87.882,137.77700000000002,86.235,192.855,84.219,146.977,94.117,349.541,88.37799999999999,193.835,95.01100000000001,56.388000000000005,90.02,127.22399999999999,106.583,238.17700000000002,103.67299999999999,291.091,103.126,212.15599999999998,102.565,70.906,99.22,159.515,98.56700000000001,309.597,95.235,204.62,97.147,247.106,146.739,211.296,148.666,114.14299999999999,142.92700000000002,,,103.71,139.955,219.493,152.80700000000002,90.213,150.072,238.687,148.856,101.35700000000001,172.08,119.28,166.78900000000002,134.474,147.642,152.444,133.072,217.09,106.51799999999999,77.26899999999999,146.27100000000002,,
133.25,533.0,,220.65099999999998,52.17100000000001,79.902,50.412,59.776,44.898,50.548,59.508,111.91799999999999,67.247,123.221,62.923,,,126.181,74.507,336.4,64.458,249.696,22.483,237.17700000000002,30.886999999999997,229.935,43.963,,,157.089,112.4,214.082,115.29700000000001,163.571,107.73200000000001,255.465,107.34200000000001,204.424,106.31299999999999,72.899,118.402,130.164,120.09200000000001,225.84900000000002,116.54700000000001,191.467,118.975,252.419,126.34299999999999,223.47,125.141,,,151.754,118.93299999999999,194.981,138.079,210.9,135.68,204.27200000000002,137.17700000000002,142.137,130.839,203.235,129.226,314.20099999999996,79.116,209.856,79.723,163.327,80.52199999999999,144.31799999999998,78.219,154.97,75.055,65.288,75.15100000000001,294.52,86.603,48.861999999999995,87.921,137.796,86.199,192.824,84.241,146.975,94.139,349.527,88.32,193.894,94.726,56.605,90.09100000000001,127.264,106.588,237.945,103.777,291.082,103.147,212.104,102.55799999999999,70.87899999999999,99.22,159.483,98.569,309.70799999999997,95.167,204.572,97.14200000000001,247.158,146.72899999999998,211.335,148.678,114.066,142.97899999999998,,,103.677,139.954,219.52900000000002,152.805,90.26,150.076,238.705,148.882,101.337,172.07299999999998,119.274,166.82299999999998,134.47899999999998,147.738,152.464,133.067,217.179,106.618,77.078,145.52,,
133.5,534.0,,220.665,52.158,79.818,50.453,59.836999999999996,44.931000000000004,50.56399999999999,59.506,111.86,67.19800000000001,123.37700000000001,63.023999999999994,,,126.29899999999999,74.343,336.37800000000004,64.398,249.783,22.489,237.203,31.005,229.90400000000002,43.948,,,157.1,112.383,214.063,115.316,163.58700000000002,107.67399999999999,255.354,107.303,204.52900000000002,106.389,72.878,118.556,130.149,120.095,225.803,116.54,191.537,119.104,252.43200000000002,126.35700000000001,223.412,125.17,,,151.694,118.932,195.035,138.09,211.003,135.659,204.25599999999997,137.162,142.128,130.93200000000002,203.231,129.194,314.062,79.047,209.815,79.675,163.359,80.491,144.319,78.226,154.931,75.059,65.297,75.188,294.0,87.0,48.948,87.931,137.804,86.11200000000001,192.851,84.223,146.972,94.14,349.51,88.305,193.821,94.809,56.62,90.07600000000001,127.16,106.473,238.285,103.73,291.078,103.12899999999999,212.101,102.569,70.86,99.20100000000001,159.486,98.506,309.688,95.18799999999999,204.601,97.135,247.01,146.798,211.388,148.702,114.12299999999999,142.86,,,103.67,139.977,219.483,152.80100000000002,90.169,150.053,238.715,148.87,101.355,172.071,119.322,166.885,134.494,147.784,152.455,133.096,217.243,106.65899999999999,77.208,145.425,,
133.75,535.0,,220.66400000000002,52.181000000000004,79.836,50.43899999999999,59.836000000000006,44.92100000000001,50.542,59.489,111.869,67.215,123.454,63.086999999999996,,,126.345,74.521,336.45599999999996,64.247,249.78099999999998,22.271,237.235,31.028000000000002,229.877,43.97,,,157.124,112.37899999999999,214.00400000000002,115.344,163.586,107.685,255.611,107.307,204.481,106.35700000000001,72.851,118.84700000000001,130.192,120.085,225.729,116.48700000000001,191.535,119.094,252.40900000000002,126.36,223.456,125.21,214.861,120.54899999999999,151.924,118.943,195.00599999999997,138.114,210.955,135.626,204.271,137.16899999999998,142.162,131.174,203.24,129.197,314.008,79.021,209.808,79.637,163.29399999999998,80.493,144.339,78.24,154.942,75.069,65.282,75.185,294.563,86.554,49.038999999999994,87.92,137.786,86.21,192.84799999999998,84.22,146.976,94.14200000000001,349.44699999999995,88.34,193.935,94.54,56.358000000000004,90.087,127.131,106.46600000000001,238.084,103.62299999999999,291.075,103.139,212.137,102.595,70.98,99.229,159.495,98.501,309.78,95.101,204.595,97.14200000000001,247.033,146.75,211.33,148.691,114.176,142.79399999999998,,,103.65799999999999,139.967,219.49099999999999,152.783,90.264,150.089,238.702,148.874,101.352,172.095,119.311,166.90200000000002,134.577,147.658,152.63,133.173,217.22400000000002,106.77799999999999,77.0,145.0,,
134.0,536.0,,220.668,52.165,79.89399999999999,50.457,59.83,44.907,50.541000000000004,59.49,111.775,67.199,123.434,63.038999999999994,,,126.385,74.61399999999999,336.399,64.35600000000001,249.78,22.239,237.235,30.866999999999997,229.895,43.952,,,157.114,112.365,213.955,115.34100000000001,163.567,107.632,255.671,107.249,204.572,106.476,73.024,118.76,130.187,120.09299999999999,225.574,116.42299999999999,191.49200000000002,119.03200000000001,252.407,126.353,223.424,125.171,214.84599999999998,120.557,151.918,118.954,194.97099999999998,138.126,210.805,135.65,204.153,137.185,142.135,131.14700000000002,203.225,129.19299999999998,314.079,79.161,209.8,79.667,163.332,80.491,144.343,78.263,154.928,75.14,65.264,75.178,294.538,86.554,48.905,87.861,137.77,86.306,192.845,84.22200000000001,146.976,94.14299999999999,349.452,88.447,193.99200000000002,93.595,56.413000000000004,90.13,127.065,106.398,237.972,103.61200000000001,291.064,103.146,212.11599999999999,102.559,70.986,99.24,159.534,98.49700000000001,309.751,95.07700000000001,204.579,97.12899999999999,247.08900000000003,146.795,211.326,148.675,114.25,142.74,,,103.655,139.954,219.424,152.78,90.17,150.047,238.703,148.879,101.354,172.11599999999999,119.334,166.843,134.535,147.549,152.78,133.27700000000002,217.088,106.72,77.596,145.84,,
134.25,537.0,,220.618,52.193000000000005,79.82,50.391000000000005,59.82,44.88,50.52,59.511,111.785,67.211,123.37200000000001,62.956,,,126.35,74.65899999999999,336.416,64.22800000000001,249.891,22.235,237.294,30.928,229.90099999999998,43.964,,,157.128,112.36200000000001,213.945,115.31,163.554,107.677,255.762,107.296,204.59900000000002,106.477,73.132,118.84700000000001,130.191,120.104,225.62599999999998,116.351,191.412,118.991,252.40400000000002,126.34,223.385,125.126,214.878,120.71700000000001,151.92600000000002,118.931,195.042,138.112,210.791,135.671,204.06400000000002,137.283,142.22899999999998,131.167,203.18599999999998,129.222,313.908,78.998,209.80900000000003,79.657,163.308,80.442,144.336,78.271,154.914,75.078,65.256,75.19,294.486,86.572,48.888999999999996,87.72200000000001,137.694,86.264,192.845,84.22,146.954,94.152,349.284,88.488,194.077,93.39399999999999,56.254,90.164,127.10600000000001,106.34100000000001,238.275,103.625,291.053,103.15299999999999,212.055,102.59299999999999,71.013,99.258,159.57399999999998,98.47,309.672,95.12100000000001,204.595,97.149,247.15900000000002,146.82,211.305,148.691,114.191,142.77100000000002,,,103.666,139.97,219.46400000000003,152.745,90.274,150.07399999999998,238.69099999999997,148.89700000000002,101.389,172.111,119.365,166.826,134.57399999999998,147.764,152.756,133.34,217.014,106.694,77.297,145.606,243.637,40.633
134.5,538.0,,220.58599999999998,52.181999999999995,79.733,50.38399999999999,59.768,44.856,50.5,59.468,111.78399999999999,67.186,123.31,62.958,,,126.262,74.733,336.416,64.288,250.0,22.148000000000003,237.26,30.978,229.892,43.955,,,157.114,112.376,213.91,115.303,163.533,107.62700000000001,255.94099999999997,107.28399999999999,204.578,106.475,72.919,118.834,130.184,120.072,225.673,116.329,191.36599999999999,119.045,252.391,126.32799999999999,223.33700000000002,125.09100000000001,214.929,120.686,151.947,118.914,195.013,138.124,210.78799999999998,135.637,203.97400000000002,137.279,142.285,131.059,203.16,129.23,313.953,79.023,209.77900000000002,79.668,163.291,80.464,144.344,78.278,154.93200000000002,75.064,65.207,75.211,294.46,86.631,48.981,87.79899999999999,137.83700000000002,86.355,192.815,84.228,146.957,94.152,349.399,88.48200000000001,194.093,93.23700000000001,56.413999999999994,90.227,127.07799999999999,106.331,238.157,103.723,291.068,103.145,212.115,102.713,70.946,99.225,159.61,98.444,309.628,95.117,204.549,97.175,247.111,146.835,211.31,148.738,114.17399999999999,142.808,,,103.65100000000001,139.97799999999998,219.416,152.754,90.277,150.08100000000002,238.674,148.907,101.39200000000001,172.142,119.25,166.87599999999998,134.58,147.735,152.789,133.429,217.16400000000002,106.801,77.242,145.779,243.572,40.704
134.75,539.0,,220.612,52.175,79.717,50.33,59.803999999999995,44.835,50.526,59.526,111.825,67.181,123.306,62.931000000000004,,,126.27,74.774,336.481,64.197,249.86900000000003,22.15,237.205,30.893,229.87,43.96,,,157.197,112.34899999999999,213.87099999999998,115.29700000000001,163.505,107.66799999999999,256.0,107.22200000000001,204.675,106.499,72.812,118.955,130.145,120.051,225.679,116.38600000000001,191.365,119.09200000000001,252.388,126.337,223.243,125.05,214.88099999999997,120.831,151.793,118.87299999999999,194.987,138.092,210.80900000000003,135.645,203.942,137.29,142.181,131.127,203.136,129.3,313.925,79.068,209.69299999999998,79.72,163.296,80.471,144.313,78.30199999999999,154.947,75.056,65.21300000000001,75.212,294.45799999999997,86.655,48.873999999999995,87.77799999999999,137.781,86.369,192.812,84.242,146.946,94.104,349.445,88.49,194.055,93.213,56.448,90.339,127.152,106.404,237.93599999999998,103.682,291.03,103.139,212.06099999999998,102.66,70.941,99.226,159.64600000000002,98.445,309.7,95.075,204.53900000000002,97.185,247.192,146.909,211.263,148.759,114.162,142.75799999999998,,,103.615,139.985,219.393,152.776,90.211,150.069,238.69799999999998,148.9,101.397,172.16099999999997,119.24700000000001,166.826,134.368,147.481,152.641,133.38299999999998,217.372,106.95100000000001,77.332,145.952,,
135.0,540.0,,220.625,52.211999999999996,79.71300000000001,50.452,59.787,44.833999999999996,50.541000000000004,59.568000000000005,111.791,67.15,123.368,62.951,,,126.344,74.685,336.435,64.115,249.888,22.21,237.22099999999998,30.906999999999996,229.83599999999998,43.99,,,157.2,112.321,213.83700000000002,115.301,163.523,107.586,256.085,107.279,204.49099999999999,106.509,72.905,118.749,130.14,120.065,225.78799999999998,116.417,191.352,119.08200000000001,252.391,126.33200000000001,223.34400000000002,125.145,214.93200000000002,120.76899999999999,151.752,118.88799999999999,194.96900000000002,138.043,210.763,135.654,203.93900000000002,137.284,142.113,131.218,203.11,129.31,313.902,79.051,209.78900000000002,79.689,163.312,80.453,144.321,78.281,154.958,75.029,65.205,75.23100000000001,294.422,86.671,48.753,87.67200000000001,137.82399999999998,86.39399999999999,192.787,84.23200000000001,146.92600000000002,94.088,349.44800000000004,88.5,193.81900000000002,93.823,56.543,90.33200000000001,127.04299999999999,106.346,237.84599999999998,103.494,291.01099999999997,103.15,212.019,102.615,70.851,99.244,159.655,98.417,309.608,95.07799999999999,204.484,97.184,247.21599999999998,146.984,211.285,148.734,114.195,142.659,,,103.588,139.954,219.37900000000002,152.774,90.198,150.094,238.69799999999998,148.881,101.374,172.16099999999997,119.21700000000001,166.87599999999998,134.414,147.507,152.47299999999998,133.304,217.36900000000003,106.992,77.28,145.842,,
135.25,541.0,,220.58900000000003,52.206,79.783,50.431000000000004,59.858000000000004,44.883,50.536,59.521,111.70100000000001,67.124,123.255,62.968,,,126.32799999999999,74.686,336.41900000000004,64.101,249.972,22.076999999999998,237.225,30.958000000000002,229.868,44.037,,,157.23,112.318,213.87900000000002,115.322,163.537,107.56,256.052,107.32799999999999,204.417,106.46700000000001,73.069,118.51899999999999,130.159,120.085,225.707,116.421,191.358,119.109,252.396,126.355,223.347,125.165,214.905,120.625,151.489,118.829,194.94,138.04399999999998,210.753,135.65,203.997,137.268,142.17700000000002,131.363,203.05,129.334,313.884,78.965,209.73,79.783,163.298,80.414,144.311,78.266,154.954,75.04,65.191,75.223,294.443,86.723,48.845,87.78299999999999,137.852,86.524,192.81400000000002,84.221,146.89,94.081,349.348,88.616,193.81,93.881,56.233000000000004,90.333,127.04899999999999,106.344,238.08599999999998,103.601,291.019,103.14299999999999,211.96200000000002,102.589,70.821,99.219,159.69899999999998,98.351,309.35200000000003,95.06,204.516,97.196,247.28900000000002,147.031,211.269,148.722,114.149,142.722,,,103.604,139.97,219.37099999999998,152.797,90.139,150.05,238.687,148.855,101.36399999999999,172.172,119.241,166.87099999999998,134.503,147.735,152.70600000000002,133.434,217.416,106.93700000000001,77.255,146.265,,
135.5,542.0,,220.636,52.263999999999996,79.813,50.544,59.82,44.873000000000005,50.548,59.574,111.678,67.149,123.25299999999999,62.903999999999996,,,126.3,74.712,336.421,64.131,249.835,22.068,237.123,30.881,229.774,44.047,,,157.245,112.319,213.808,115.29700000000001,163.532,107.521,256.05,107.28,204.52200000000002,106.51799999999999,73.535,118.09,130.1,120.052,225.8,116.39299999999999,191.405,119.08200000000001,252.368,126.344,223.253,125.087,214.769,120.671,151.524,118.82799999999999,194.959,138.06,210.80900000000003,135.657,204.231,137.214,142.079,131.673,203.095,129.33,313.845,78.933,209.62900000000002,79.681,163.30100000000002,80.381,144.316,78.244,154.95600000000002,75.001,65.215,75.256,294.452,86.745,48.793,87.744,138.086,86.54,192.77700000000002,84.23299999999999,146.89,94.07799999999999,349.341,88.654,193.519,94.38799999999999,56.347,90.359,127.11,106.376,238.105,103.459,291.01,103.147,211.977,102.626,70.774,99.182,159.7,98.34299999999999,309.447,95.053,204.454,97.17200000000001,247.127,147.127,211.262,148.744,114.14200000000001,142.718,,,103.585,139.972,219.364,152.828,90.199,150.064,238.668,148.836,101.365,172.199,119.17299999999999,166.862,134.382,147.737,152.85,133.38299999999998,217.72,107.131,77.223,146.488,,
135.75,543.0,,220.612,52.233999999999995,79.857,50.583,59.803999999999995,44.896,50.567,59.585,111.56700000000001,67.157,123.294,62.961000000000006,,,126.37299999999999,74.684,336.51199999999994,64.056,249.563,22.334,237.065,30.983,229.74400000000003,44.037,,,157.245,112.315,213.78,115.325,163.591,107.456,255.87599999999998,107.251,204.481,106.55,73.975,118.025,130.101,120.065,225.84,116.425,191.405,119.15700000000001,252.387,126.352,223.34099999999998,125.11399999999999,,,151.694,118.9,194.993,138.05200000000002,210.84799999999998,135.697,204.25099999999998,137.21200000000002,142.092,131.458,203.08700000000002,129.376,313.83299999999997,79.058,209.584,79.639,163.296,80.387,144.28799999999998,78.273,154.945,75.02,65.22,75.253,294.45099999999996,86.744,48.878,87.70700000000001,137.997,86.523,192.755,84.225,146.89600000000002,94.09100000000001,349.298,88.755,193.829,93.555,56.08,90.405,127.20700000000001,106.375,238.135,103.559,291.015,103.154,211.96599999999998,102.64299999999999,70.855,99.219,159.692,98.346,309.472,95.022,204.459,97.17200000000001,247.075,147.162,211.273,148.778,114.164,142.749,,,103.585,139.99,219.359,152.839,90.301,150.111,238.676,148.812,101.363,172.208,119.243,166.82,134.342,147.672,152.959,133.376,217.87400000000002,107.182,77.199,146.55,,
136.0,544.0,,220.645,52.18,79.85300000000001,50.745,59.784,44.851000000000006,50.54,59.576,111.57700000000001,67.161,123.37100000000001,62.994,,,126.38600000000001,74.745,336.421,64.002,249.65099999999998,22.374000000000002,237.06099999999998,30.948,229.69299999999998,44.045,,,157.235,112.304,213.804,115.316,163.542,107.51700000000001,255.85,107.235,204.313,106.46799999999999,74.388,117.869,130.047,120.084,225.85,116.509,191.36900000000003,119.198,252.37900000000002,126.365,223.31400000000002,125.13600000000001,,,151.68200000000002,118.965,194.97299999999998,138.019,210.84599999999998,135.656,204.114,137.3,141.942,131.637,203.105,129.392,313.79,78.995,209.627,79.679,163.29,80.376,144.254,78.249,154.944,74.99,65.238,75.264,294.39799999999997,86.76100000000001,48.983000000000004,87.662,137.999,86.57,192.761,84.198,146.901,94.125,349.311,88.789,193.64,94.045,56.338,90.375,127.20299999999999,106.359,238.18599999999998,103.492,291.015,103.163,211.977,102.676,70.863,99.251,159.735,98.338,309.48,94.99700000000001,204.452,97.17,246.98,147.14,211.299,148.805,114.101,142.713,,,103.59100000000001,139.993,219.386,152.815,90.287,150.13,238.618,148.805,101.37899999999999,172.18099999999998,119.19200000000001,166.908,134.311,147.667,152.879,133.322,217.71,107.20700000000001,77.024,146.533,,
136.25,545.0,,220.646,52.196999999999996,79.85300000000001,50.724,59.646,44.806999999999995,50.508,59.541000000000004,111.615,67.195,123.374,62.995,,,126.35600000000001,74.732,336.444,63.976000000000006,249.68400000000003,22.502,237.15400000000002,31.022,229.675,44.04600000000001,,,157.25,112.273,213.80700000000002,115.322,163.586,107.47200000000001,255.593,107.31,204.345,106.473,74.02600000000001,118.005,130.023,120.12,225.838,116.46700000000001,191.415,119.23,252.373,126.354,223.22299999999998,125.1,,,151.675,118.95700000000001,194.93,138.037,210.919,135.653,204.105,137.336,141.901,132.033,203.05900000000003,129.39600000000002,313.903,79.068,209.649,79.661,163.256,80.362,144.244,78.27600000000001,154.94,74.99,65.253,75.25399999999999,294.43,86.749,49.053999999999995,87.67299999999999,138.005,86.551,192.73,84.19200000000001,146.922,94.13600000000001,349.305,88.726,193.708,93.57600000000001,55.978,90.57799999999999,127.206,106.37799999999999,238.083,103.54,290.988,103.166,212.033,102.73,70.868,99.26,159.741,98.321,309.5,95.057,204.495,97.179,247.018,146.879,211.28900000000002,148.85299999999998,114.05,142.79,,,103.508,140.033,219.403,152.799,90.294,150.12,238.59799999999998,148.796,101.37700000000001,172.153,119.265,166.979,134.43,147.707,152.841,133.349,217.834,107.321,77.05199999999999,146.52700000000002,,
136.5,546.0,,220.675,52.17,79.916,50.785,59.505,44.858999999999995,50.483999999999995,59.543,111.539,67.158,123.175,62.966,,,126.39200000000001,74.611,336.44,63.997,249.46,22.673000000000002,237.167,30.969,229.577,44.052,,,157.287,112.25200000000001,213.81599999999997,115.307,163.592,107.53200000000001,255.743,107.285,204.274,106.43,74.49,117.911,130.045,120.10799999999999,225.905,116.42200000000001,191.377,119.26,252.35299999999998,126.363,223.145,125.06200000000001,,,151.92,118.97,194.91099999999997,138.04,211.02900000000002,135.635,204.15,137.35299999999998,141.82399999999998,131.783,203.042,129.415,313.867,78.92699999999999,209.644,79.664,163.246,80.32300000000001,144.251,78.266,154.947,75.021,65.223,75.264,294.372,86.772,48.961000000000006,87.652,137.94899999999998,86.52799999999999,192.75900000000001,84.17399999999999,146.899,94.113,349.275,88.677,193.604,94.20299999999999,56.121,90.616,127.178,106.34899999999999,237.97400000000002,103.411,290.954,103.197,211.959,102.663,70.887,99.303,159.753,98.336,309.53,95.038,204.489,97.182,247.08700000000002,147.025,211.28,148.847,114.039,142.63299999999998,,,103.514,140.063,219.425,152.814,90.29799999999999,150.135,238.56400000000002,148.775,101.375,172.15099999999998,119.12299999999999,166.946,134.393,147.507,152.836,133.30100000000002,217.715,107.27,76.854,146.153,,
136.75,547.0,,220.68,52.181000000000004,79.827,50.574,59.58,44.881,50.515,59.443999999999996,111.62899999999999,67.168,123.141,62.985,,,126.315,74.558,336.486,64.001,249.328,22.848000000000003,237.12099999999998,30.913,229.562,44.063,,,157.275,112.24,213.803,115.301,163.619,107.49799999999999,255.74900000000002,107.34100000000001,204.233,106.413,74.567,117.935,130.018,120.132,225.83599999999998,116.473,191.33700000000002,119.288,252.351,126.363,223.158,125.00200000000001,,,151.825,118.96799999999999,194.949,138.086,211.02200000000002,135.634,204.14700000000002,137.30200000000002,141.796,131.859,203.047,129.433,313.837,78.936,209.602,79.653,163.246,80.378,144.222,78.268,154.964,75.017,65.223,75.259,294.379,86.787,48.931999999999995,87.66799999999999,137.8,86.43700000000001,192.775,84.17399999999999,146.875,94.1,349.256,88.66,193.49200000000002,94.556,56.168,90.648,127.131,106.39399999999999,238.356,103.57600000000001,290.944,103.189,211.989,102.714,70.935,99.32,159.749,98.325,309.704,95.07,204.511,97.181,247.072,147.095,211.266,148.86,114.055,142.60299999999998,,,103.488,140.088,219.44799999999998,152.796,90.23899999999999,150.109,238.57,148.764,101.37200000000001,172.175,118.975,166.96099999999998,134.401,147.55,152.796,133.248,217.687,107.33,,,243.69,40.696
