TimesH,Frame,NoMissing,0,0,4,4,6,6,7,7,14,14,16,16,18,18,19,19,31,31,33,33,36,36,38,38,46,46,47,47,48,48,51,51,52,52,54,54,57,57,58,58,61,61,66,66,75,75,89,89,91,91,92,92,94,94,106,106,144,144,146,146,156,156,159,159,161,161,173,173,182,182,186,186,189,189,196,196,201,201,206,206,209,209,219,219,221,221,222,222,227,227,228,228,229,229,230,230,231,231,233,233,234,234,393,393,410,410,443,443,652,652,1068,1068
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
295.0,1180.0,,298.47,86.762,168.761,82.227,295.361,80.336,114.806,82.73,351.216,88.029,191.65599999999998,100.039,310.58,95.46,153.282,98.42299999999999,76.875,98.95299999999999,339.765,64.26899999999999,39.334,61.568999999999996,55.216,59.549,115.80799999999999,69.431,68.84899999999999,75.10300000000001,132.602,76.15899999999999,42.477,73.003,49.733999999999995,73.10600000000001,27.705,73.045,149.116,78.242,314.872,79.17399999999999,160.481,75.141,244.21,45.913000000000004,232.21400000000003,44.647,29.767,56.005,248.66400000000002,57.418,326.267,55.907,311.327,54.669,240.604,33.387,93.189,148.503,241.36,149.829,221.144,152.344,105.883,170.71099999999998,125.57700000000001,168.18599999999998,227.847,131.054,214.793,146.814,254.32,128.327,109.04,139.737,158.096,135.045,119.615,142.94899999999998,150.187,109.633,294.191,102.884,132.184,107.986,220.78400000000002,119.113,230.326,119.758,161.935,112.281,269.58099999999996,113.978,201.095,123.598,136.309,122.869,145.267,121.223,75.76100000000001,119.59299999999999,122.704,115.53399999999999,44.56399999999999,53.005,51.964,87.39299999999999,267.421,97.478,201.812,95.67299999999999,208.793,83.588
295.25,1181.0,,298.47900000000004,86.764,168.761,82.208,295.322,80.36399999999999,114.78,82.741,351.222,88.01100000000001,191.658,100.001,310.586,95.45100000000001,153.236,98.431,76.86399999999999,98.943,339.726,64.29,39.293,61.622,55.208,59.553999999999995,115.77600000000001,69.458,68.828,75.086,132.81,76.154,42.474,73.018,49.733000000000004,73.085,27.680999999999997,73.04899999999999,149.118,78.255,314.908,79.149,160.465,75.12100000000001,244.125,45.928999999999995,232.21599999999998,44.647,29.754,56.036,248.696,57.477,326.28700000000003,55.891999999999996,311.286,54.736999999999995,240.614,33.385999999999996,93.181,148.486,241.358,149.855,221.15900000000002,152.32299999999998,105.876,170.687,125.569,168.203,227.80900000000003,131.05,214.81900000000002,146.861,254.30700000000002,128.363,109.039,139.751,158.053,135.096,119.60799999999999,142.915,150.17700000000002,109.654,294.128,102.90700000000001,132.192,108.01100000000001,220.77200000000002,119.094,230.30900000000003,119.73200000000001,161.939,112.28299999999999,269.52299999999997,113.964,201.11900000000003,123.666,136.296,122.861,145.30700000000002,121.20700000000001,75.88600000000001,119.666,122.765,115.471,44.537,53.016999999999996,51.957,87.39,267.42900000000003,97.432,201.803,95.714,208.82299999999998,83.75200000000001
295.5,1182.0,,298.461,86.759,168.743,82.20299999999999,295.308,80.351,114.684,82.67299999999999,351.22900000000004,88.021,191.602,100.053,310.612,95.4,153.208,98.399,76.85,98.955,339.76800000000003,64.321,39.17,61.63399999999999,55.172,59.547,115.74600000000001,69.43,68.844,75.083,132.885,76.197,42.494,73.021,49.633,73.122,27.704,73.02600000000001,149.112,78.245,314.901,79.179,160.442,75.113,244.102,45.937,232.389,44.753,29.776,56.04,248.399,57.465,326.291,55.912,311.348,54.681999999999995,240.679,33.385999999999996,93.193,148.504,241.364,149.89700000000002,221.15599999999998,152.308,105.883,170.707,125.57700000000001,168.179,227.842,131.05200000000002,214.798,146.849,254.282,128.39,109.035,139.749,157.993,135.164,119.589,142.914,150.187,109.66,294.122,102.86399999999999,132.20600000000002,107.977,220.77700000000002,119.12899999999999,230.271,119.73100000000001,161.934,112.273,269.52299999999997,113.947,201.15200000000002,123.706,136.3,122.859,145.306,121.176,76.035,119.62299999999999,122.89200000000001,115.56,44.435,52.961000000000006,51.931999999999995,87.435,267.123,97.426,201.763,95.728,208.87900000000002,83.95200000000001
295.75,1183.0,,298.46,86.745,168.799,82.251,295.302,80.337,114.711,82.68700000000001,351.231,88.03,191.558,100.086,310.593,95.369,153.094,98.43700000000001,76.85,98.954,339.789,64.34100000000001,39.179,61.614,55.193999999999996,59.523,115.749,69.433,68.805,75.061,132.974,76.094,42.515,73.028,49.655,73.105,27.699,73.02,149.119,78.23,314.868,79.178,160.467,75.135,244.08900000000003,45.948,232.265,44.731,29.8,56.059,248.364,57.333999999999996,326.275,55.922,311.436,54.647,240.667,33.359,93.161,148.507,241.361,149.901,221.12,152.34799999999998,105.89399999999999,170.71099999999998,125.59299999999999,168.213,227.86700000000002,131.129,214.822,146.872,254.261,128.429,109.03200000000001,139.754,157.93,135.286,119.566,142.931,150.164,109.69,294.115,102.85700000000001,132.19899999999998,107.985,220.766,119.09,230.25599999999997,119.70200000000001,161.94,112.27,269.55,113.971,201.15200000000002,123.68799999999999,136.264,122.84899999999999,145.219,121.161,76.051,119.58200000000001,122.91,115.515,44.472,52.975,51.903,87.398,267.372,97.406,201.729,95.68799999999999,208.842,83.99700000000001
296.0,1184.0,,298.467,86.74,168.782,82.24799999999999,295.307,80.318,114.73200000000001,82.678,351.26099999999997,88.014,191.394,99.69,310.625,95.335,153.018,98.39299999999999,76.842,98.947,339.86199999999997,64.298,39.203,61.571000000000005,55.193000000000005,59.541000000000004,115.73299999999999,69.44,68.809,75.058,132.842,76.143,42.483999999999995,73.015,49.696000000000005,73.028,27.665,73.032,149.11700000000002,78.24,314.824,79.217,160.47799999999998,75.145,244.035,45.99100000000001,232.33599999999998,44.783,29.818,56.055,248.285,57.402,326.253,55.934,311.675,54.47,240.667,33.349000000000004,93.154,148.512,241.343,149.907,221.07,152.345,105.895,170.726,125.641,168.18,227.905,131.08100000000002,214.81900000000002,146.887,254.18200000000002,128.67700000000002,109.021,139.761,157.888,135.266,119.57600000000001,142.92700000000002,150.171,109.699,294.061,102.917,132.188,107.97,220.74400000000003,119.113,230.213,119.706,161.952,112.29899999999999,269.538,113.962,201.082,123.65799999999999,136.266,122.838,145.168,121.198,75.888,119.586,122.77799999999999,115.382,44.476000000000006,52.977,51.93,87.363,267.421,97.417,201.734,95.738,208.90900000000002,84.13
296.25,1185.0,,298.45799999999997,86.723,168.732,82.28299999999999,295.348,80.369,114.58200000000001,82.62100000000001,351.259,88.02799999999999,191.34799999999998,99.669,310.665,95.296,152.827,98.249,76.854,98.949,339.759,64.30199999999999,39.229,61.51,55.191,59.558,115.73100000000001,69.44800000000001,68.851,75.03399999999999,133.076,76.119,42.493,73.012,49.806000000000004,72.984,27.665,73.012,149.119,78.252,314.827,79.158,160.463,75.119,243.99900000000002,46.015,232.545,44.816,29.84,56.043,248.07,57.393,326.269,55.941,311.45099999999996,54.629,240.673,33.365,93.124,148.537,241.30900000000003,149.924,221.10299999999998,152.344,105.895,170.729,125.56299999999999,168.238,227.87599999999998,131.04399999999998,214.793,146.89,254.132,128.77200000000002,109.03399999999999,139.764,157.85,135.293,119.61,142.92700000000002,150.14700000000002,109.713,293.789,102.829,132.178,108.00200000000001,220.74599999999998,119.134,230.19799999999998,119.671,161.954,112.275,269.515,113.98299999999999,201.032,123.679,136.257,122.83,145.123,121.277,76.056,119.505,,,44.433,52.971000000000004,51.901,87.35700000000001,267.46,97.365,201.62400000000002,95.79899999999999,208.87099999999998,83.991
296.5,1186.0,,298.461,86.73700000000001,168.81,82.264,295.332,80.36399999999999,114.65700000000001,82.67200000000001,351.24199999999996,88.05799999999999,191.36,99.605,310.666,95.25399999999999,152.873,98.277,76.783,98.94,339.705,64.335,39.295,61.468,55.195,59.527,115.762,69.46,68.836,75.043,132.847,76.124,42.531000000000006,73.03699999999999,49.733000000000004,72.965,27.682,73.002,149.142,78.281,314.816,79.182,160.496,75.03699999999999,244.002,46.092,232.565,44.766999999999996,29.833000000000002,56.051,248.141,57.352,326.23900000000003,55.935,311.66900000000004,54.466,240.609,33.384,93.09899999999999,148.548,241.293,149.938,221.143,152.334,105.896,170.734,125.54700000000001,168.232,227.903,131.02700000000002,214.81,146.878,254.13,128.77700000000002,109.022,139.767,157.92600000000002,135.298,119.59700000000001,142.93200000000002,150.143,109.735,293.999,102.84,132.165,108.031,220.757,119.134,230.18200000000002,119.70299999999999,161.954,112.27600000000001,269.488,113.956,200.997,123.704,136.26,122.82600000000001,145.157,121.366,76.104,119.469,,,44.45399999999999,52.907,51.92100000000001,87.40899999999999,267.63,97.32600000000001,201.63099999999997,96.05,208.923,84.06299999999999
296.75,1187.0,,298.401,86.73899999999999,168.793,82.277,295.436,80.365,114.68700000000001,82.662,351.24300000000005,88.04700000000001,191.31900000000002,99.64200000000001,310.611,95.306,152.787,98.29799999999999,76.77199999999999,98.945,339.824,64.243,39.333,61.468999999999994,55.199,59.535,115.743,69.472,68.808,75.075,132.811,76.12,42.558,73.03699999999999,49.684,73.013,27.682,72.994,149.13299999999998,78.295,314.809,79.17,160.489,75.055,243.877,46.13399999999999,232.558,44.821000000000005,29.805,56.073,247.854,57.372,326.23,55.918,311.805,54.478,240.623,33.384,93.103,148.539,241.27700000000002,149.915,221.146,152.34,105.889,170.715,125.54700000000001,168.22,227.88,131.046,214.831,146.838,254.109,128.886,109.025,139.769,157.817,135.257,119.589,142.936,150.127,109.736,294.029,102.831,132.154,108.06200000000001,220.747,119.185,230.19400000000002,119.734,161.961,112.294,269.425,113.929,201.00400000000002,123.71600000000001,136.262,122.859,145.111,121.4,76.127,119.53200000000001,123.001,115.59200000000001,44.445,52.867,51.86,87.355,267.745,97.34899999999999,201.623,95.976,208.90900000000002,84.059
297.0,1188.0,,298.447,86.738,168.817,82.26,295.427,80.415,114.63799999999999,82.60600000000001,351.22,88.039,191.29,99.581,310.543,95.32799999999999,152.864,98.32,76.791,98.93799999999999,339.833,64.241,39.422,61.391000000000005,55.184,59.553999999999995,115.699,69.495,68.782,75.094,132.77,76.194,42.56100000000001,73.03,49.638000000000005,72.995,27.671,73.001,149.136,78.293,314.784,79.171,160.47799999999998,75.057,243.80599999999998,46.056000000000004,232.755,44.902,29.796999999999997,56.076,248.007,57.391000000000005,326.23900000000003,55.931000000000004,311.779,54.485,240.64700000000002,33.384,93.132,148.524,241.21400000000003,149.925,221.187,152.368,105.87,170.71400000000003,125.523,168.17,227.896,131.041,214.798,146.844,254.12900000000002,128.87,109.035,139.77700000000002,157.655,135.216,119.61,142.944,150.10299999999998,109.78399999999999,294.094,102.87,132.153,108.09200000000001,220.75099999999998,119.16,230.162,119.742,161.972,112.28,269.423,113.945,200.988,123.71799999999999,136.282,122.86,145.191,121.311,76.165,119.48700000000001,123.109,115.76700000000001,44.438,52.913999999999994,51.879,87.338,267.816,97.29899999999999,201.583,96.07799999999999,209.021,84.113
297.25,1189.0,,298.445,86.74,168.78799999999998,82.275,295.421,80.431,114.693,82.675,351.227,88.035,191.324,99.661,310.528,95.29299999999999,152.798,98.374,76.807,98.931,339.788,64.26100000000001,39.452,61.437,55.181000000000004,59.548,115.693,69.529,68.76899999999999,75.084,132.77100000000002,76.204,42.567,73.03699999999999,49.625,72.992,27.659000000000002,72.98899999999999,149.132,78.292,314.791,79.133,160.481,75.07300000000001,243.88099999999997,46.05,232.563,44.86600000000001,29.813000000000002,56.076,247.795,57.395,326.199,55.917,311.847,54.471000000000004,240.68599999999998,33.345,93.13,148.52200000000002,241.202,149.966,221.153,152.382,105.85,170.72,125.539,168.17700000000002,227.873,131.025,214.78799999999998,146.884,254.118,128.83,109.042,139.774,157.638,135.252,119.603,142.954,150.07399999999998,109.79899999999999,294.274,102.86200000000001,132.155,108.081,220.796,119.125,230.179,119.73,161.99,112.309,269.39799999999997,113.969,200.96200000000002,123.736,136.267,122.845,145.095,121.352,76.257,119.50399999999999,123.178,115.79,44.518,52.851000000000006,51.891000000000005,87.322,267.784,97.271,201.355,96.624,209.15099999999998,84.45100000000001
297.5,1190.0,,298.47900000000004,86.72200000000001,168.775,82.245,295.478,80.456,114.686,82.727,351.21,88.02799999999999,191.285,99.706,310.416,95.311,152.74200000000002,98.35700000000001,76.837,98.948,339.759,64.29899999999999,39.288000000000004,61.672,55.208999999999996,59.548,115.67299999999999,69.49,68.759,75.101,132.703,76.212,42.537,73.059,49.638000000000005,72.986,27.647,72.99,149.142,78.288,314.778,79.16,160.495,75.15,243.824,46.111000000000004,232.667,44.933,29.811999999999998,56.091,247.68900000000002,57.412,326.202,55.907,311.998,54.45,240.718,33.341,93.155,148.523,241.183,149.987,221.125,152.392,105.84700000000001,170.745,125.465,168.12900000000002,227.872,130.957,214.78400000000002,146.904,254.09400000000002,128.829,109.042,139.773,157.66299999999998,135.345,119.59899999999999,142.961,150.069,109.81,294.214,102.895,132.157,108.124,220.762,119.146,230.188,119.727,161.97799999999998,112.33200000000001,269.351,113.963,200.99599999999998,123.738,136.279,122.853,145.05200000000002,121.435,76.11399999999999,119.538,,,44.493,52.817,51.867,87.286,267.768,97.285,201.196,96.84200000000001,209.169,84.57
297.75,1191.0,,298.462,86.70200000000001,168.865,82.20299999999999,295.423,80.457,114.762,82.71700000000001,351.19800000000004,88.03399999999999,191.199,99.757,310.3,95.361,152.756,98.334,76.834,98.946,339.759,64.264,39.353,61.711000000000006,55.18899999999999,59.552,115.671,69.517,68.759,75.122,132.579,76.117,42.541000000000004,73.055,49.589,73.043,27.64,72.98899999999999,149.131,78.282,314.785,79.191,160.481,75.205,243.77700000000002,46.17,232.668,44.946999999999996,29.809,56.086999999999996,247.872,57.42100000000001,326.187,55.917,311.964,54.408,240.676,33.341,93.17200000000001,148.50799999999998,241.111,150.00799999999998,221.14,152.385,105.825,170.72400000000002,125.52799999999999,168.092,227.88,130.954,214.783,146.908,254.023,128.93,109.027,139.769,157.606,135.281,119.594,142.959,150.054,109.814,294.08099999999996,102.86399999999999,132.18,108.149,220.769,119.13799999999999,230.171,119.756,161.984,112.333,269.348,113.965,200.96900000000002,123.73100000000001,136.29399999999998,122.85,144.97299999999998,121.617,76.267,119.485,123.221,115.876,44.471000000000004,52.865,51.897,87.31700000000001,267.909,97.353,201.084,97.23200000000001,208.993,84.512
298.0,1192.0,,298.466,86.704,168.84799999999998,82.116,295.457,80.461,114.759,82.704,351.184,88.041,191.13400000000001,99.751,310.26,95.36,152.635,98.37100000000001,76.835,98.96,339.778,64.255,39.226,61.721000000000004,55.18899999999999,59.566,115.646,69.516,68.76899999999999,75.119,132.484,76.18,42.565,73.07,49.735,73.024,27.638,72.988,149.10399999999998,78.27600000000001,314.763,79.172,160.491,75.175,243.74599999999998,46.152,232.56,44.968999999999994,29.811,56.093999999999994,248.11900000000003,57.397,326.163,55.888000000000005,311.955,54.411,240.62,33.334,93.163,148.52100000000002,241.03799999999998,149.986,221.16099999999997,152.375,105.806,170.75099999999998,125.506,168.09,227.90900000000002,131.112,214.804,146.923,253.96400000000003,129.009,109.024,139.765,157.085,135.316,119.617,142.931,150.045,109.825,294.093,102.85600000000001,132.183,108.18700000000001,220.78099999999998,119.111,230.169,119.779,161.97,112.31700000000001,269.327,113.964,201.032,123.757,136.30100000000002,122.815,144.91,121.76700000000001,76.172,119.43299999999999,123.15899999999999,115.85799999999999,44.379,52.854,51.878,87.286,267.937,97.331,201.088,97.206,208.983,84.55799999999999
298.25,1193.0,,298.447,86.71700000000001,168.80200000000002,82.15100000000001,295.467,80.525,114.787,82.60600000000001,351.17900000000003,88.05,191.076,99.833,310.225,95.40299999999999,152.64,98.405,76.855,98.973,339.73699999999997,64.24,39.39,61.614,55.183,59.583999999999996,115.631,69.54899999999999,68.77,75.113,132.547,76.205,42.578,73.069,49.638000000000005,73.064,27.660999999999998,72.98100000000001,149.069,78.27600000000001,314.755,79.165,160.428,75.204,243.702,46.251999999999995,232.542,44.94,29.801,56.09,248.312,57.455,326.152,55.9,311.909,54.423,240.608,33.321999999999996,93.14299999999999,148.52,241.024,149.984,221.11599999999999,152.386,105.81,170.725,125.477,168.067,227.949,131.16299999999998,214.822,146.915,253.96099999999998,129.043,109.02,139.761,156.972,135.394,119.62100000000001,142.923,150.026,109.863,294.031,102.868,132.161,108.264,220.798,119.116,230.21400000000003,119.786,161.97,112.31700000000001,269.357,113.96,200.952,123.75299999999999,136.30100000000002,122.787,144.859,121.84700000000001,75.98100000000001,119.429,123.236,115.97399999999999,44.39,52.879,51.857,87.277,267.855,97.29700000000001,201.05700000000002,97.715,209.083,84.565
298.5,1194.0,,298.448,86.709,168.86,82.176,295.485,80.475,114.693,82.697,351.166,88.04899999999999,190.967,99.93,310.205,95.37700000000001,152.404,98.18799999999999,76.825,98.971,339.76599999999996,64.214,39.408,61.677,55.195,59.601000000000006,115.616,69.558,68.699,75.125,132.486,76.15899999999999,42.565,73.08,49.644,72.995,27.669,72.97,149.076,78.278,314.774,79.17399999999999,160.457,75.187,243.63299999999998,46.27,232.60299999999998,44.989,29.833000000000002,56.093,247.88099999999997,57.588,326.142,55.885,311.981,54.391999999999996,240.69,33.283,93.164,148.53799999999998,241.06900000000002,150.009,221.09,152.386,105.819,170.718,125.439,168.09099999999998,227.85,131.284,214.83599999999998,146.907,253.891,129.105,109.015,139.753,156.827,135.421,119.645,142.944,150.002,109.86,293.741,102.836,132.178,108.27,220.799,119.116,230.18599999999998,119.807,161.97799999999998,112.333,269.392,113.995,200.86900000000003,123.74600000000001,136.293,122.78299999999999,144.804,121.956,76.152,119.296,123.24799999999999,115.9,44.426,52.851000000000006,51.917,87.323,267.797,97.37100000000001,201.025,97.619,209.179,84.774
298.75,1195.0,,298.45599999999996,86.71600000000001,168.813,82.17200000000001,295.468,80.499,114.575,82.633,351.13599999999997,88.06299999999999,190.93200000000002,99.931,310.22900000000004,95.39,152.41899999999998,98.13600000000001,76.86,98.98,339.77099999999996,64.182,39.461999999999996,61.586999999999996,55.18899999999999,59.583,115.60799999999999,69.544,68.691,75.117,132.434,76.161,42.573,73.07600000000001,49.648,73.03399999999999,27.678,72.96600000000001,149.079,78.301,314.745,79.14399999999999,160.495,75.183,243.58599999999998,46.251000000000005,232.65900000000002,44.964,29.83,56.085,248.079,57.615,326.159,55.902,312.006,54.38399999999999,240.68900000000002,33.306999999999995,93.17299999999999,148.53799999999998,240.958,149.997,221.06,152.393,105.81200000000001,170.74400000000003,125.50299999999999,168.075,227.838,131.42600000000002,214.833,146.92600000000002,253.851,129.151,109.029,139.749,157.006,135.501,119.633,142.92700000000002,149.975,109.885,293.817,102.81700000000001,132.197,108.302,220.81400000000002,119.12700000000001,230.165,119.829,161.953,112.35799999999999,269.39799999999997,113.99700000000001,200.773,123.787,136.275,122.777,144.701,122.109,76.2,119.266,,,44.373000000000005,52.845,51.974,87.39200000000001,267.82599999999996,97.34200000000001,201.049,97.76700000000001,209.179,84.736
299.0,1196.0,,298.475,86.73100000000001,168.857,82.13600000000001,295.408,80.486,114.656,82.694,351.11,88.074,190.945,99.949,310.244,95.368,152.613,98.429,76.88600000000001,99.009,339.645,64.19,39.352,61.696999999999996,55.185,59.558,115.60700000000001,69.559,68.72399999999999,75.111,132.351,76.155,42.56399999999999,73.09899999999999,49.583,73.117,27.662,72.965,149.067,78.30199999999999,314.797,79.156,160.422,74.968,243.55200000000002,46.242,232.685,44.983000000000004,29.819000000000003,56.096000000000004,248.08900000000003,57.625,326.177,55.891999999999996,311.948,54.42,240.71599999999998,33.311,93.156,148.546,240.982,149.935,221.05900000000003,152.384,105.833,170.752,125.575,168.074,227.84900000000002,131.503,214.847,146.937,253.81099999999998,129.131,109.03299999999999,139.756,157.356,135.483,119.639,142.901,149.96200000000002,109.934,293.916,102.836,132.203,108.363,220.78400000000002,119.162,230.145,119.837,161.945,112.383,269.402,114.00299999999999,200.704,123.76700000000001,136.255,122.75200000000001,144.588,122.23899999999999,76.11,119.26899999999999,,,44.346000000000004,52.833,51.888999999999996,87.41799999999999,267.856,97.29,201.013,97.899,209.00900000000001,84.665
299.25,1197.0,,298.485,86.73700000000001,168.93400000000003,82.12100000000001,295.564,80.517,114.602,82.694,351.10400000000004,88.09100000000001,190.887,99.975,310.318,95.365,152.408,98.07600000000001,76.889,99.008,339.645,64.156,39.532,61.535,55.183,59.54,115.598,69.571,68.744,75.12100000000001,132.308,76.176,42.544,73.084,49.585,73.11399999999999,27.654,72.976,149.071,78.304,314.778,79.11,160.42600000000002,74.947,243.477,46.242,232.56099999999998,44.952,29.84,56.104,248.27,57.715,326.14799999999997,55.891999999999996,311.983,54.403,240.731,33.336999999999996,93.148,148.535,241.012,149.983,221.042,152.393,105.836,170.77900000000002,125.56299999999999,168.05200000000002,227.829,131.499,214.852,146.947,253.794,129.113,109.014,139.762,157.317,135.497,119.65799999999999,142.89700000000002,149.966,109.945,293.894,102.837,132.201,108.491,220.77599999999998,119.15299999999999,230.088,119.824,161.941,112.361,269.358,114.005,200.68900000000002,123.807,136.225,122.735,144.605,122.223,76.22800000000001,119.21,,,44.324,52.856,51.967,87.458,267.902,97.292,201.0,98.008,208.947,84.68
299.5,1198.0,,298.497,86.72200000000001,168.81400000000002,82.007,295.48,80.502,114.661,82.615,351.11800000000005,88.06,190.885,99.954,310.38,95.35600000000001,152.592,98.165,76.874,99.01700000000001,339.83099999999996,64.119,39.475,61.647,55.173,59.57,115.609,69.592,68.719,75.154,132.319,76.18,42.54,73.111,49.581,73.16199999999999,27.662,72.994,149.085,78.303,314.744,79.15100000000001,160.39600000000002,74.975,243.611,46.18899999999999,232.52700000000002,44.958,29.837,56.106,248.111,57.641000000000005,326.152,55.881,311.9,54.403,240.71400000000003,33.345,93.133,148.55100000000002,240.99599999999998,149.885,220.98,152.41299999999998,105.82799999999999,170.792,125.63600000000001,168.08700000000002,227.85,131.504,214.862,146.941,253.755,129.264,109.01100000000001,139.766,157.35299999999998,135.503,119.704,142.878,149.982,109.95700000000001,293.965,102.76899999999999,132.19899999999998,108.491,220.752,119.178,230.06900000000002,119.84200000000001,161.945,112.385,269.35900000000004,113.991,200.521,123.803,136.211,122.74,144.516,122.30799999999999,76.343,119.212,,,44.26,52.897,52.013999999999996,87.50200000000001,267.83799999999997,97.23,201.019,98.155,208.90200000000002,84.742
299.75,1199.0,,298.48400000000004,86.73100000000001,168.83,81.99,295.487,80.49600000000001,114.728,82.609,351.124,88.055,190.91099999999997,99.99600000000001,310.362,95.318,152.606,98.32600000000001,76.866,99.00200000000001,339.88199999999995,64.095,39.379,61.755,55.138999999999996,59.528,115.62899999999999,69.622,68.685,75.141,132.297,76.247,42.535,73.105,49.652,73.124,27.694000000000003,72.961,149.10299999999998,78.267,314.781,79.094,160.364,74.965,243.456,46.093999999999994,232.34400000000002,44.99,29.828000000000003,56.103,248.2,57.69,326.147,55.876999999999995,311.907,54.37,240.76,33.32,93.152,148.545,240.997,149.921,220.97799999999998,152.418,105.816,170.80599999999998,125.685,168.02200000000002,227.93400000000003,131.548,214.87599999999998,146.937,253.709,129.359,109.012,139.769,157.338,135.501,119.73,142.864,149.983,109.98700000000001,293.874,102.749,132.179,108.531,220.732,119.177,230.08,119.86399999999999,161.959,112.416,269.33799999999997,114.007,200.49900000000002,123.772,136.208,122.745,144.526,122.346,76.31,119.27,,,44.247,52.86600000000001,52.00899999999999,87.464,267.853,97.221,201.00900000000001,98.27600000000001,208.81400000000002,84.75200000000001
300.0,1200.0,,298.462,86.73200000000001,168.8,81.898,295.41900000000004,80.486,114.63799999999999,82.62200000000001,351.135,88.06299999999999,190.888,99.93799999999999,310.307,95.324,152.436,98.103,76.881,99.023,339.849,64.11399999999999,39.388000000000005,61.693999999999996,55.1,59.523999999999994,115.67200000000001,69.661,68.696,75.157,132.343,76.221,42.528999999999996,73.10600000000001,49.708999999999996,73.122,27.671,72.96600000000001,149.109,78.27199999999999,314.764,79.107,160.368,74.997,243.61599999999999,46.13399999999999,232.571,44.96,29.819000000000003,56.106,247.988,57.619,326.128,55.88399999999999,311.906,54.351000000000006,240.72799999999998,33.313,93.162,148.539,240.96099999999998,149.93,220.925,152.414,105.829,170.827,125.678,168.0,227.93099999999998,131.497,214.886,146.97299999999998,253.679,129.394,109.01299999999999,139.759,157.255,135.56,119.712,142.821,149.982,110.00200000000001,293.754,102.766,132.166,108.59299999999999,220.755,119.19200000000001,230.06799999999998,119.868,161.969,112.455,269.35,114.025,200.488,123.836,136.20600000000002,122.71700000000001,144.56799999999998,122.323,76.465,119.26799999999999,,,44.255,52.885,51.983999999999995,87.44,267.877,97.18,201.044,98.2,208.88299999999998,84.818
300.25,1201.0,,298.474,86.762,168.75799999999998,81.86,295.384,80.513,114.663,82.556,351.12300000000005,88.059,190.93200000000002,99.845,310.289,95.34200000000001,152.285,98.079,76.88,99.045,339.876,64.077,39.318000000000005,61.81399999999999,55.093,59.547,115.675,69.65899999999999,68.673,75.165,132.465,76.294,42.532,73.082,49.638000000000005,73.186,27.684,72.96300000000001,149.109,78.298,314.737,79.15,160.371,74.98899999999999,243.79,46.165,232.59099999999998,44.92100000000001,29.811999999999998,56.111999999999995,248.019,57.773,326.124,55.922,311.873,54.38399999999999,240.735,33.285,93.139,148.554,240.908,149.95,220.954,152.444,105.82600000000001,170.86,125.686,167.988,227.947,131.49,214.915,146.963,253.609,129.503,109.016,139.755,157.005,135.658,119.70299999999999,142.795,149.971,110.04299999999999,293.783,102.757,132.15,108.62899999999999,220.706,119.196,230.084,119.89299999999999,161.969,112.431,269.366,114.036,200.429,123.83200000000001,136.19899999999998,122.698,144.585,122.324,76.405,119.2,,,44.277,52.958,52.02,87.346,267.841,97.152,201.048,98.325,208.946,84.666
300.5,1202.0,,298.45099999999996,86.76799999999999,168.69799999999998,81.83800000000001,295.45599999999996,80.492,114.709,82.556,351.094,88.079,190.96599999999998,99.79899999999999,310.278,95.389,152.309,98.135,76.878,99.03200000000001,339.87199999999996,64.093,39.286,61.783,55.066,59.549,115.679,69.581,68.672,75.169,132.38299999999998,76.202,42.534,73.089,49.56100000000001,73.249,27.678,72.96,149.123,78.317,314.736,79.15100000000001,160.384,75.021,243.707,46.137,232.541,44.909,29.818,56.086000000000006,247.93,57.831,326.133,55.927,311.778,54.496,240.752,33.319,93.12299999999999,148.548,240.91400000000002,149.904,220.953,152.457,105.83,170.86900000000003,125.678,168.002,227.96599999999998,131.576,214.92700000000002,146.972,253.595,129.54399999999998,109.01,139.748,157.28799999999998,135.763,119.72399999999999,142.774,149.941,110.083,293.848,102.73,132.158,108.66799999999999,220.75099999999998,119.185,230.095,119.895,161.966,112.475,269.342,114.03399999999999,200.37400000000002,123.859,136.114,122.677,144.502,122.37,76.442,119.258,,,44.242,52.968999999999994,52.031000000000006,87.366,267.948,97.147,200.97099999999998,98.331,208.894,84.814
