TimesH,Frame,NoMissing,121,121,126,126,132,132,137,137,138,138,148,148,151,151,157,157,158,158,162,162,165,165,171,171,172,172,178,178,179,179,180,180,184,184,186,186,188,188,196,196,197,197,199,199,206,206,210,210,212,212,218,218,219,219,226,226,229,229,237,237,238,238,241,241,253,253,255,255,262,262,275,275,278,278,279,279,281,281,287,287,288,288,290,290,292,292,295,295,297,297,298,298,302,302,303,303,305,305,311,311,315,315,321,321,322,322,324,324,326,326,332,332,333,333,338,338,339,339,346,346,349,349,355,355,362,362,364,364,365,365,368,368,369,369,373,373,379,379,381,381,393,393,397,397,400,400,407,407,413,413,416,416,426,426,446,446,451,451,481,481,490,490,494,494,496,496,591,591,592,592,641,641,646,646,706,706,707,707,713,713,733,733,764,764,799,799,823,823,839,839,901,901,982,982,1046,1046
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
131.5,526.0,,286.526,61.221000000000004,262.3,60.785,88.73299999999999,65.667,,,264.517,67.111,,,202.266,73.649,118.111,78.413,133.783,69.995,246.805,67.632,83.17,79.594,,,,,104.86,82.039,142.727,90.912,269.134,85.87899999999999,292.501,80.613,,,206.47400000000002,83.714,230.25599999999997,84.854,,,92.25200000000001,89.06299999999999,,,120.208,96.935,,,61.621,98.397,148.928,91.47399999999999,95.66799999999999,98.57600000000001,208.699,104.98700000000001,128.205,103.475,231.31,104.75,244.39,109.954,58.827,116.17200000000001,202.763,111.73100000000001,,,97.0,117.0,328.099,120.46799999999999,79.392,117.51299999999999,,,135.421,123.09,273.796,122.98899999999999,121.825,123.70700000000001,,,105.4,118.32700000000001,236.71900000000002,127.925,251.745,129.372,98.62100000000001,127.756,127.0,130.0,87.805,129.251,140.166,130.543,,,,,238.465,134.299,134.188,137.739,,,84.28399999999999,137.506,92.60600000000001,136.649,226.93400000000003,145.616,69.921,142.088,138.173,142.166,155.075,142.113,197.78099999999998,141.417,,,220.354,149.064,291.552,150.477,116.4,156.35299999999998,190.632,146.05100000000002,96.93299999999999,152.086,,,148.89,155.79399999999998,123.225,166.063,78.309,168.02599999999998,144.001,169.488,239.66,168.455,75.944,174.26,93.92200000000001,171.358,259.982,172.675,223.929,184.851,,,111.81299999999999,70.65100000000001,,,101.704,135.94799999999998,132.0,144.0,,,87.012,99.458,81.79,103.882,110.74799999999999,141.308,114.244,124.478,223.893,155.495,114.65,175.412,197.28900000000002,157.096,103.171,74.107,315.062,143.947,214.60299999999998,152.79399999999998,89.051,113.61,306.48900000000003,158.488,143.41899999999998,84.07799999999999,220.176,77.435
131.75,527.0,,286.531,61.247,262.281,60.783,88.71700000000001,65.689,,,264.518,67.072,,,202.237,73.643,118.181,78.575,133.745,70.048,246.676,67.571,83.17399999999999,79.618,,,,,104.844,82.057,142.737,90.96799999999999,269.07599999999996,85.838,292.253,80.22800000000001,,,206.61,83.699,230.232,84.87100000000001,,,92.241,89.06299999999999,,,120.15100000000001,96.913,,,61.534,98.506,148.925,91.431,95.616,98.54,208.56900000000002,104.963,128.184,103.50299999999999,231.429,104.734,244.382,109.902,58.823,116.175,202.729,111.796,,,97.90299999999999,117.85,328.06699999999995,120.295,79.317,117.445,,,135.39600000000002,123.21700000000001,273.97,123.01899999999999,121.829,123.756,,,105.435,118.39200000000001,236.65599999999998,127.95700000000001,251.57299999999998,129.503,98.63600000000001,127.736,126.81299999999999,130.696,87.81299999999999,129.266,140.143,130.502,,,,,238.64700000000002,134.11,134.125,137.751,,,84.31,137.486,92.51899999999999,136.651,226.787,145.565,70.00399999999999,142.111,138.18,142.167,155.041,141.805,197.708,141.446,,,220.372,149.159,291.658,150.414,116.45,156.254,190.685,146.10299999999998,96.77,152.121,,,148.882,155.79,123.23100000000001,166.084,78.265,168.044,144.011,169.451,239.993,168.467,76.01100000000001,174.424,93.984,171.192,259.943,172.59099999999998,223.918,184.798,,,111.823,70.773,,,101.756,135.95,131.798,144.472,,,87.014,99.443,81.804,103.844,110.806,141.333,114.271,124.51,223.958,155.476,114.49600000000001,175.455,197.264,157.06,103.335,74.15100000000001,315.251,143.904,214.607,152.754,89.15899999999999,113.46600000000001,306.658,158.403,143.435,84.10799999999999,220.21400000000003,77.44800000000001
132.0,528.0,,286.645,61.317,262.233,60.755,88.67299999999999,65.707,,,264.525,67.27,,,202.28,73.764,118.088,78.452,133.766,70.015,246.648,67.615,83.221,79.596,,,,,104.833,82.041,142.72799999999998,91.00200000000001,269.067,85.759,292.249,80.243,,,206.673,83.75299999999999,230.27700000000002,84.916,,,92.236,89.068,,,120.09299999999999,96.954,,,61.565,98.34700000000001,148.959,91.63,95.551,98.507,208.578,105.00200000000001,128.093,103.346,231.515,104.774,244.457,109.959,58.821000000000005,116.2,202.695,111.861,,,98.145,118.007,328.028,120.387,79.31,117.507,,,135.265,123.35700000000001,,,121.819,123.755,49.824,126.962,105.711,118.553,236.692,127.985,251.403,129.92700000000002,98.641,127.698,126.78200000000001,130.747,87.81700000000001,129.317,140.19299999999998,130.585,,,,,238.765,133.993,134.183,137.805,,,84.441,137.386,92.521,136.55700000000002,226.78599999999997,145.548,69.92,142.094,138.316,142.114,155.059,141.61,197.77900000000002,141.434,,,220.457,149.205,291.685,150.434,116.441,156.209,190.718,146.094,96.86399999999999,152.086,,,148.857,155.798,123.264,166.083,78.211,167.96400000000003,144.019,169.364,239.937,168.546,75.973,174.449,94.06200000000001,171.12099999999998,259.935,172.71599999999998,223.87099999999998,184.757,,,111.90100000000001,70.883,,,101.902,135.997,131.856,144.196,,,87.005,99.478,81.717,103.875,110.75399999999999,141.317,114.227,124.43700000000001,224.013,155.412,114.41,175.58700000000002,197.32,157.017,103.507,74.27199999999999,315.145,143.863,214.584,152.769,89.12200000000001,113.515,306.973,158.69899999999998,143.428,84.211,220.245,77.438
132.25,529.0,,286.722,61.227,262.262,60.762,88.661,65.705,,,264.58799999999997,67.167,,,202.267,73.747,118.152,78.509,133.725,70.06,246.63400000000001,67.62899999999999,83.179,79.61,,,,,104.887,82.052,142.744,90.97399999999999,269.116,85.773,292.504,80.494,,,206.71599999999998,83.946,230.21200000000002,84.874,,,92.24799999999999,89.069,,,120.102,96.98899999999999,,,,,148.917,91.706,95.5,98.48,208.64700000000002,105.109,128.077,103.29,231.57299999999998,104.829,244.47799999999998,110.015,58.798,116.20700000000001,202.605,111.685,,,98.001,117.99,327.98699999999997,120.304,79.351,117.557,,,135.22299999999998,123.53299999999999,,,121.751,123.759,49.835,126.868,105.663,118.601,236.644,127.976,251.468,129.826,98.60700000000001,127.704,126.792,130.85299999999998,87.84100000000001,129.292,140.224,130.572,,,,,238.843,133.966,134.238,137.796,,,84.318,137.45600000000002,92.49600000000001,136.51,226.96900000000002,145.65,69.929,142.084,138.335,142.22,,,197.84,141.377,,,220.449,149.22899999999998,291.68,150.444,116.45299999999999,156.142,190.738,145.993,96.883,152.069,,,148.85299999999998,155.736,123.24799999999999,166.101,78.229,167.916,144.064,169.234,239.947,168.524,75.98100000000001,174.23,94.135,170.877,259.975,172.733,223.88099999999997,184.769,,,111.81700000000001,70.899,,,101.88,136.09799999999998,131.923,144.338,,,86.98899999999999,99.434,81.789,103.89399999999999,110.803,141.31799999999998,114.21700000000001,124.292,223.886,155.54,114.385,175.59400000000002,197.33599999999998,156.982,103.53,74.19800000000001,315.188,143.843,214.40599999999998,152.83100000000002,89.109,113.553,306.58,158.501,143.537,84.302,220.28799999999998,77.46600000000001
132.5,530.0,,286.63599999999997,61.178000000000004,262.168,60.739,88.619,65.737,,,264.55400000000003,67.014,,,202.408,73.798,118.234,78.72800000000001,133.743,70.059,246.639,67.646,83.195,79.562,,,,,104.90299999999999,82.07799999999999,142.757,90.954,269.134,85.691,292.356,80.312,,,206.75099999999998,83.71,230.157,84.78399999999999,,,92.23200000000001,89.07799999999999,,,120.05799999999999,96.976,,,,,148.92700000000002,91.682,95.51700000000001,98.509,208.851,105.20100000000001,128.125,103.25299999999999,231.582,104.884,244.497,110.04899999999999,58.815,116.22200000000001,202.662,111.65700000000001,,,98.28299999999999,118.09700000000001,328.019,120.335,79.429,117.705,,,135.274,123.2,,,121.72200000000001,123.77600000000001,,,105.87799999999999,118.63600000000001,236.609,127.99799999999999,251.415,129.91,98.634,127.686,126.81299999999999,131.03799999999998,87.81700000000001,129.27,140.226,130.561,,,,,238.90099999999998,133.875,134.234,137.812,,,84.29799999999999,137.474,92.54700000000001,136.445,227.231,145.805,69.861,142.088,138.401,142.286,,,197.933,141.28799999999998,,,220.486,149.247,291.686,150.458,116.413,156.27100000000002,190.764,145.923,96.97200000000001,152.069,,,148.892,155.798,123.22200000000001,166.19299999999998,78.377,168.02700000000002,144.033,169.25099999999998,,,76.084,174.485,94.056,170.94400000000002,260.003,172.727,223.89700000000002,184.731,,,111.772,70.96,,,101.824,136.13,132.048,144.264,,,86.977,99.429,81.74600000000001,103.921,110.78200000000001,141.349,114.212,124.161,223.995,155.431,114.42399999999999,175.609,197.365,156.965,103.43299999999999,74.203,315.123,143.81799999999998,214.34,152.864,89.165,113.486,306.561,158.55,143.612,84.307,220.287,77.472
132.75,531.0,,286.741,61.138000000000005,262.103,60.75899999999999,88.604,65.718,,,264.534,66.97,,,202.364,73.851,118.399,78.917,133.69799999999998,70.095,246.543,67.548,83.164,79.569,,,,,104.899,82.10700000000001,142.77200000000002,90.921,269.064,85.65799999999999,292.35400000000004,80.433,,,206.822,83.84299999999999,230.111,84.764,,,92.21,89.07799999999999,,,120.03200000000001,96.939,,,,,148.899,91.634,95.619,98.477,208.61900000000003,105.163,128.088,103.211,231.57,104.958,244.49200000000002,110.025,58.797,116.24700000000001,202.732,111.50200000000001,,,98.696,118.324,327.955,120.311,79.406,117.568,,,135.245,123.229,,,121.76299999999999,123.80799999999999,,,105.949,118.53200000000001,236.567,128.00799999999998,251.407,129.815,98.62899999999999,127.65299999999999,126.84700000000001,131.143,87.815,129.334,140.172,130.559,,,,,239.005,133.747,134.172,137.822,,,84.3,137.486,92.50200000000001,136.56,227.46,145.727,69.876,142.049,138.445,142.263,,,197.977,141.32,,,220.483,149.47899999999998,291.69599999999997,150.424,116.38,156.312,190.828,145.938,96.845,152.097,,,148.946,155.884,123.19,166.16099999999997,78.416,167.92,144.048,169.2,,,76.051,174.365,94.069,171.13400000000001,259.995,172.743,223.864,184.75,,,111.649,71.218,,,101.69200000000001,136.17600000000002,132.043,144.363,,,86.988,99.40799999999999,81.741,103.916,110.809,141.308,114.185,124.22399999999999,224.01,155.408,114.361,175.653,197.386,156.93200000000002,103.006,73.945,315.27099999999996,143.747,214.28400000000002,152.922,89.135,113.476,306.597,158.55,143.745,84.40299999999999,220.308,77.47399999999999
133.0,532.0,,286.756,61.297,262.177,60.757,88.604,65.755,,,264.539,66.899,,,202.465,73.916,118.39399999999999,78.887,133.71,70.08800000000001,246.61599999999999,67.643,83.25200000000001,79.491,,,,,104.87200000000001,82.161,142.766,90.95299999999999,269.065,85.587,292.415,80.405,,,206.84099999999998,83.78200000000001,230.08,84.76100000000001,,,92.21799999999999,89.084,,,120.084,96.869,,,,,148.91899999999998,91.68799999999999,95.544,98.48100000000001,207.988,104.962,128.066,103.24700000000001,231.665,104.941,244.44799999999998,109.98700000000001,58.754,116.273,202.645,111.228,,,98.766,118.324,327.952,120.162,79.366,117.538,,,135.36,123.087,,,121.81700000000001,123.84700000000001,,,105.825,118.63600000000001,236.535,128.03,251.41,129.933,98.613,127.65100000000001,126.82,131.35299999999998,87.77600000000001,129.375,140.16,130.585,,,,,239.018,133.71200000000002,134.19799999999998,137.882,,,84.35600000000001,137.454,92.595,136.571,227.54,145.861,69.734,142.05200000000002,138.514,142.214,,,197.933,141.339,,,220.672,149.463,291.697,150.497,116.37100000000001,156.22299999999998,190.824,145.967,96.65299999999999,152.091,,,148.947,155.773,123.21799999999999,166.245,78.479,167.857,144.06799999999998,169.22,,,76.048,174.40900000000002,94.09,171.245,260.024,172.672,223.832,184.71900000000002,,,111.62100000000001,71.329,,,101.96799999999999,136.009,132.0,144.0,,,86.99,99.38600000000001,81.626,103.98100000000001,110.875,141.398,114.21,124.292,223.949,155.452,114.444,175.77200000000002,197.43599999999998,157.02100000000002,102.86200000000001,73.854,315.485,143.77700000000002,214.25599999999997,152.929,89.204,113.398,306.497,158.514,143.776,84.397,220.255,77.472
133.25,533.0,,286.764,61.266999999999996,262.129,60.799,88.57,65.777,,,264.577,67.117,,,202.486,73.865,118.333,78.87,133.692,70.03699999999999,246.687,67.7,83.229,79.487,,,,,104.936,82.124,142.779,90.92299999999999,268.98400000000004,85.615,292.453,80.44800000000001,,,206.965,84.00399999999999,230.065,84.76700000000001,,,92.22200000000001,89.06700000000001,,,120.087,96.899,,,,,149.004,91.818,95.59899999999999,98.43,207.547,104.647,128.099,103.241,231.68,104.965,244.47400000000002,109.994,58.727,116.27799999999999,202.646,111.266,,,98.455,118.31200000000001,327.909,119.962,79.297,117.539,,,135.352,123.236,,,121.766,123.831,,,105.76100000000001,118.679,236.579,128.059,251.417,130.046,98.59299999999999,127.65,126.80799999999999,131.502,87.789,129.373,140.031,130.36,,,,,238.957,133.781,134.264,137.925,,,84.552,137.3,92.678,136.513,227.576,145.99,69.753,142.048,138.371,142.107,,,197.842,141.418,,,220.801,149.555,291.633,150.558,116.37799999999999,156.267,190.83900000000003,145.982,96.507,152.072,,,148.933,155.80700000000002,123.154,166.282,78.53,167.81900000000002,144.028,169.226,,,76.058,174.387,94.10700000000001,171.051,259.96,172.692,223.81099999999998,184.743,,,111.666,71.383,,,101.995,135.953,131.904,144.535,,,86.98200000000001,99.383,81.619,103.97,110.87299999999999,141.497,114.206,124.36399999999999,223.954,155.41899999999998,114.48,175.81,197.446,156.967,102.83,73.848,315.531,143.874,214.27700000000002,152.939,89.259,113.43,306.56,158.531,143.741,84.415,220.282,77.485
133.5,534.0,,286.70799999999997,61.375,262.127,60.816,88.57,65.792,,,264.573,67.10600000000001,,,202.46599999999998,73.923,118.31,78.889,133.602,70.04899999999999,246.713,67.759,83.211,79.668,,,,,104.96799999999999,82.10600000000001,142.783,90.935,269.059,85.561,292.665,80.589,,,206.83,83.823,230.012,84.742,,,92.23100000000001,89.069,,,120.09899999999999,96.84,,,,,149.036,91.906,95.564,98.405,207.53400000000002,104.852,128.1,103.225,231.62099999999998,104.963,244.459,109.949,58.75899999999999,116.27799999999999,202.56099999999998,110.573,,,99.12299999999999,118.411,327.986,120.257,79.193,117.459,,,135.423,123.17299999999999,,,121.796,123.836,,,105.98200000000001,118.777,236.58599999999998,128.064,251.537,129.711,98.61399999999999,127.646,126.9,131.56799999999998,87.81700000000001,129.428,140.14700000000002,130.485,,,,,239.015,133.768,134.20600000000002,137.911,,,84.539,137.338,92.725,136.546,227.27,145.951,69.637,142.156,138.246,142.04,,,197.80900000000003,141.36700000000002,,,220.764,149.583,291.64099999999996,150.559,116.37899999999999,156.391,190.87099999999998,145.955,96.54899999999999,152.048,,,148.93200000000002,155.856,123.126,166.308,78.631,167.81099999999998,144.06,169.264,,,76.05,174.11700000000002,94.118,171.025,259.966,172.58,223.847,184.80900000000003,,,111.721,71.441,,,101.838,135.998,,,,,86.963,99.354,81.604,103.988,110.891,141.55700000000002,114.22,124.39399999999999,224.00400000000002,155.34799999999998,114.471,175.86599999999999,197.438,156.991,102.79700000000001,73.847,315.27299999999997,143.935,214.343,152.94,89.34200000000001,113.535,306.535,158.49200000000002,143.0,84.0,220.269,77.512
133.75,535.0,,286.85200000000003,61.148,262.099,60.836999999999996,88.557,65.827,,,264.623,67.328,,,202.334,73.90100000000001,118.425,79.04899999999999,133.622,70.013,246.685,67.72800000000001,83.23200000000001,79.561,,,,,104.973,82.09299999999999,142.82,90.89200000000001,269.015,85.48700000000001,292.57,80.665,,,206.865,83.85600000000001,230.02700000000002,84.71799999999999,,,92.23299999999999,89.083,,,120.1,96.76,,,,,148.996,91.667,95.685,98.41,207.47299999999998,104.697,128.072,103.241,231.623,105.046,244.46200000000002,109.913,58.787,116.25200000000001,203.0,110.0,,,100.0,119.0,328.04699999999997,120.61,79.178,117.46700000000001,,,135.549,123.022,,,121.76899999999999,123.87200000000001,49.897,127.211,106.035,118.73200000000001,236.578,128.07299999999998,251.44400000000002,129.916,98.604,127.626,126.927,131.57299999999998,87.83200000000001,129.424,,,,,,,238.96,133.91899999999998,134.186,137.964,,,84.613,137.265,92.774,136.55700000000002,227.42700000000002,145.955,69.669,142.189,138.266,142.029,,,197.805,141.343,,,220.801,149.556,291.683,150.601,116.387,156.433,190.873,145.958,96.318,152.024,,,148.94299999999998,155.899,123.113,166.38299999999998,78.6,167.778,144.037,169.255,,,76.012,173.967,94.125,170.99900000000002,259.997,172.394,223.838,184.824,,,111.712,71.547,,,101.956,135.981,,,,,86.98200000000001,99.334,81.695,103.98100000000001,110.884,141.594,114.169,124.38799999999999,224.077,155.345,114.537,175.891,197.42700000000002,156.965,,,315.437,143.909,214.442,152.889,89.236,113.431,306.492,158.446,143.628,84.37799999999999,220.24599999999998,77.49
134.0,536.0,,286.41200000000003,61.497,262.087,60.845,88.585,65.874,,,264.656,67.112,,,202.25900000000001,73.86399999999999,118.46,79.094,133.619,70.005,246.59599999999998,67.691,83.26700000000001,79.558,,,,,104.95,82.09200000000001,142.814,90.917,,,292.668,80.62100000000001,,,206.90099999999998,83.944,230.081,84.773,,,92.228,89.09899999999999,,,120.087,96.77799999999999,,,,,148.96,91.82700000000001,95.80799999999999,98.47399999999999,207.41400000000002,104.693,128.17700000000002,103.325,231.59400000000002,105.064,244.549,109.906,58.815,116.275,202.58,110.941,,,99.941,118.425,328.087,120.23899999999999,79.24,117.62799999999999,,,135.399,123.213,,,121.791,123.844,49.974,127.28200000000001,105.999,118.71600000000001,236.69099999999997,128.067,251.403,130.034,98.596,127.62,127.014,131.60299999999998,87.899,129.382,,,,,,,239.014,133.858,134.17600000000002,137.94299999999998,,,84.70299999999999,137.219,92.73299999999999,136.692,227.35299999999998,145.975,69.684,142.227,138.275,141.999,,,197.838,141.38,,,220.917,149.578,291.657,150.66,116.4,156.631,190.877,146.011,96.492,152.031,,,148.957,155.954,123.089,166.357,78.65100000000001,167.72299999999998,144.048,169.264,240.868,168.447,75.99600000000001,173.97099999999998,94.103,171.226,260.035,172.363,223.87,184.827,,,111.711,71.744,,,102.022,135.996,,,,,87.01,99.302,81.64399999999999,104.04299999999999,110.915,141.657,114.14200000000001,124.25,224.17,155.205,114.448,175.87400000000002,197.365,156.998,,,315.21,143.966,214.338,152.914,89.244,113.50200000000001,306.421,158.536,143.817,84.56,220.269,77.505
134.25,537.0,,286.606,61.415,262.059,60.861999999999995,88.583,65.919,,,264.63599999999997,67.17399999999999,,,202.329,73.89399999999999,118.512,79.267,133.547,70.035,246.489,67.67699999999999,83.28399999999999,79.565,,,,,104.986,82.064,142.847,90.912,,,292.618,80.774,,,206.763,83.52600000000001,230.065,84.759,,,92.228,89.081,,,120.191,96.682,,,,,148.94,91.54299999999999,95.889,98.484,207.50400000000002,104.742,128.211,103.264,231.571,105.071,244.516,109.89299999999999,58.778999999999996,116.23,202.525,111.20200000000001,,,99.851,118.425,328.11400000000003,120.229,79.275,117.632,,,135.525,122.956,273.649,123.24600000000001,121.78200000000001,123.84100000000001,49.849,127.089,105.87799999999999,118.639,236.72299999999998,128.026,251.403,130.166,98.60600000000001,127.62100000000001,127.03,131.651,87.954,129.407,,,,,,,239.149,133.746,134.217,138.007,,,84.71600000000001,137.241,92.745,136.747,227.297,145.97799999999998,69.723,142.201,138.513,142.22799999999998,,,197.787,141.325,,,220.97400000000002,149.56,291.63599999999997,150.678,116.39,156.844,190.872,146.034,96.726,152.028,,,149.003,155.915,123.07799999999999,166.437,78.707,167.653,144.037,169.308,240.93400000000003,168.315,75.937,173.84,94.12100000000001,171.202,260.11400000000003,172.282,223.937,184.873,,,111.77799999999999,71.77199999999999,,,102.022,135.935,,,,,87.02799999999999,99.27600000000001,81.639,104.06700000000001,110.915,141.632,114.13799999999999,124.11,224.183,155.179,114.435,175.856,197.396,157.059,,,315.233,144.014,214.209,152.97,89.271,113.499,306.32,158.606,143.763,84.661,220.297,77.503
134.5,538.0,,286.655,61.346000000000004,262.039,60.864,88.565,65.913,,,264.631,67.05199999999999,,,202.27200000000002,73.877,118.415,79.217,133.54399999999998,70.032,246.52700000000002,67.682,83.296,79.579,,,,,104.978,82.09700000000001,142.849,90.925,,,292.798,80.816,,,206.765,83.801,229.923,84.71600000000001,,,92.226,89.081,,,120.162,96.74,,,,,148.969,91.946,95.945,98.479,207.50900000000001,104.855,128.174,103.229,231.565,105.124,244.55900000000003,109.9,58.775,116.22,202.368,111.103,,,99.384,118.493,328.18,120.572,79.172,117.478,,,135.458,123.105,273.486,123.07,121.77600000000001,123.84899999999999,49.907,127.176,105.757,118.387,236.81400000000002,128.003,251.364,130.188,98.619,127.61399999999999,127.02600000000001,131.727,87.98100000000001,129.39700000000002,,,,,,,239.15599999999998,133.80700000000002,134.19899999999998,137.989,,,84.73700000000001,137.256,92.68700000000001,136.64600000000002,227.227,145.862,69.722,142.263,138.395,142.065,,,197.72299999999998,141.30200000000002,,,221.222,149.512,291.621,150.76,116.369,156.80100000000002,190.91,145.995,96.637,152.017,,,149.003,155.95,123.087,166.43400000000003,78.683,167.669,144.072,169.28799999999998,240.864,168.363,75.98100000000001,173.956,94.074,171.34599999999998,260.097,172.33900000000003,224.03099999999998,184.875,,,111.84899999999999,71.783,,,102.09299999999999,136.01,,,,,87.039,99.28299999999999,81.63600000000001,104.057,110.969,141.51,114.15,124.12100000000001,224.14700000000002,155.253,114.454,175.796,197.41099999999997,157.114,,,315.308,144.085,214.267,153.004,89.229,113.443,306.378,158.548,143.76,84.664,220.28099999999998,77.502
134.75,539.0,,286.555,61.592,262.085,60.856,88.572,65.937,,,264.611,67.14,,,202.12900000000002,73.918,118.48700000000001,79.352,133.564,70.04,246.503,67.68,83.389,79.488,,,,,104.98299999999999,82.04299999999999,142.892,90.87100000000001,,,292.78,80.775,,,206.72099999999998,83.50200000000001,229.875,84.76100000000001,,,92.235,89.081,,,120.083,96.77799999999999,,,,,149.014,91.96,95.98700000000001,98.416,207.28900000000002,104.785,128.111,103.148,231.65,105.147,244.56900000000002,109.91799999999999,58.687,116.235,202.301,111.337,,,99.559,118.45,328.30699999999996,120.367,79.13,117.274,,,135.39700000000002,123.066,273.527,123.156,121.76899999999999,123.834,50.025,127.33,105.794,118.40700000000001,236.842,127.98899999999999,251.40599999999998,130.13,98.635,127.603,127.094,131.71200000000002,87.999,129.336,,,,,,,239.204,133.747,134.13299999999998,137.895,,,84.65899999999999,137.30200000000002,92.618,136.691,227.612,146.015,69.71600000000001,142.289,138.535,142.092,,,197.636,141.343,,,221.239,149.566,291.60200000000003,150.757,116.34299999999999,157.15200000000002,190.90900000000002,146.026,96.77,152.023,,,149.011,155.923,123.015,166.49400000000003,78.709,167.65200000000002,144.066,169.28799999999998,,,75.985,173.95,94.14200000000001,171.52700000000002,259.997,172.524,224.018,184.859,,,111.69200000000001,71.608,,,102.195,135.971,,,,,87.027,99.273,81.639,104.06200000000001,110.889,141.371,114.13,124.177,224.17,155.185,114.55799999999999,175.739,197.421,157.115,,,315.285,144.13,214.26,153.05100000000002,89.221,113.427,306.19599999999997,158.816,143.74200000000002,84.728,220.293,77.495
135.0,540.0,,286.587,61.63,261.973,60.851000000000006,88.59100000000001,65.96600000000001,,,264.625,67.173,,,202.15200000000002,73.928,118.486,79.398,133.488,69.99,246.467,67.72,83.338,79.494,,,,,105.027,82.01299999999999,142.871,90.896,,,292.645,80.585,,,206.665,83.568,229.83,84.719,,,92.22399999999999,89.084,,,120.068,96.689,,,,,148.951,91.64200000000001,96.04899999999999,98.46600000000001,207.082,104.772,128.15,103.109,231.577,105.141,244.602,109.936,58.655,116.171,202.287,111.411,,,99.48100000000001,118.443,328.235,120.309,79.12100000000001,117.196,,,135.334,123.301,273.59,123.179,121.772,123.86,49.958999999999996,127.163,105.765,118.431,236.856,128.004,251.40599999999998,130.082,98.62799999999999,127.59700000000001,127.17200000000001,131.86700000000002,88.007,129.27200000000002,,,,,,,239.24900000000002,133.757,134.11700000000002,137.877,,,84.587,137.355,92.649,136.653,227.62,146.083,69.756,142.264,138.345,141.94799999999998,,,197.66099999999997,141.308,,,221.18400000000003,149.65200000000002,291.612,150.763,116.402,157.227,190.93400000000003,146.072,96.945,152.05,,,149.019,155.886,123.006,166.5,78.667,167.72,144.096,169.299,,,75.973,173.88400000000001,94.148,171.50099999999998,260.003,172.476,224.021,184.85299999999998,,,111.664,71.413,,,102.23200000000001,135.91299999999998,,,,,87.039,99.28399999999999,81.661,104.06700000000001,110.949,141.44799999999998,114.061,124.194,224.11,155.267,114.37799999999999,175.795,197.43200000000002,157.129,,,315.392,144.121,214.386,153.028,89.274,113.46600000000001,306.32,158.624,143.733,84.803,220.327,77.485
135.25,541.0,,286.45099999999996,61.715,261.953,60.881,88.59100000000001,65.954,,,264.68,67.26899999999999,,,202.15400000000002,73.829,118.37,79.265,133.483,69.961,246.46,67.73,83.28299999999999,79.612,,,,,105.079,81.973,142.892,90.906,,,292.775,80.645,,,206.678,83.75200000000001,229.812,84.779,,,92.24600000000001,89.09,,,120.083,96.772,,,,,148.967,91.40700000000001,96.073,98.434,207.00099999999998,104.82700000000001,128.218,103.262,231.578,105.133,244.58,109.946,58.676,116.133,202.226,111.31200000000001,,,99.27799999999999,118.47200000000001,328.296,120.307,79.171,117.194,,,135.296,123.429,273.6,123.305,121.791,123.8,49.941,126.929,105.786,118.34100000000001,236.78400000000002,128.056,,,98.617,127.587,127.272,131.959,88.04,129.269,,,,,,,239.215,133.832,134.138,137.931,,,84.652,137.28799999999998,92.639,136.60399999999998,227.405,145.969,69.73,142.189,138.161,141.94799999999998,,,197.696,141.293,,,221.145,149.73,291.58099999999996,150.815,116.494,157.153,190.94299999999998,146.10399999999998,96.81200000000001,152.056,,,149.034,155.898,123.074,166.445,78.652,167.701,144.102,169.31900000000002,,,75.936,173.887,94.17,171.56799999999998,259.95799999999997,172.57299999999998,224.075,184.864,,,111.68299999999999,71.444,,,102.23899999999999,135.94899999999998,,,,,87.027,99.289,81.671,104.103,110.889,141.471,114.104,124.186,224.17,155.202,114.346,175.782,197.357,157.185,,,315.275,143.981,214.421,153.025,89.307,113.462,306.353,158.665,143.605,84.835,220.299,77.488
